Date,VEIRX
2022-09-29,80.27999877929688
2022-09-30,79.27999877929688
2022-10-03,81.5199966430664
2022-10-04,84.05000305175781
2022-10-05,83.73999786376953
2022-10-06,82.66000366210938
2022-10-07,81.19999694824219
2022-10-10,80.83999633789062
2022-10-11,80.66000366210938
2022-10-12,80.2699966430664
2022-10-13,82.5199966430664
2022-10-14,80.87000274658203
2022-10-17,82.45999908447266
2022-10-18,83.48999786376953
2022-10-19,82.7699966430664
2022-10-20,81.95999908447266
2022-10-21,84.01000213623047
2022-10-24,84.87000274658203
2022-10-25,85.8499984741211
2022-10-26,86.43000030517578
2022-10-27,86.62000274658203
2022-10-28,88.19999694824219
2022-10-31,87.8499984741211
2022-11-01,88.12000274658203
2022-11-02,86.79000091552734
2022-11-03,86.37999725341797
2022-11-04,87.63999938964844
2022-11-07,88.44000244140625
2022-11-08,88.9800033569336
2022-11-09,87.38999938964844
2022-11-10,90.83000183105469
2022-11-11,91.0199966430664
2022-11-14,90.44000244140625
2022-11-15,90.91999816894531
2022-11-16,90.30999755859375
2022-11-17,90.41999816894531
2022-11-18,91.11000061035156
2022-11-21,91.20999908447266
2022-11-22,92.54000091552734
2022-11-23,92.70999908447266
2022-11-25,93.0
2022-11-28,91.79000091552734
2022-11-29,92.08000183105469
2022-11-30,93.72000122070312
2022-12-01,93.5
2022-12-02,93.45999908447266
2022-12-05,91.95999908447266
2022-12-06,91.01000213623047
2022-12-07,90.88999938964844
2022-12-08,91.31999969482422
2022-12-09,90.6500015258789
2022-12-12,91.91999816894531
2022-12-13,92.37000274658203
2022-12-14,92.02999877929688
2022-12-15,90.45999908447266
2022-12-16,83.87000274658203
2022-12-19,83.48999786376953
2022-12-20,83.68000030517578
2022-12-21,84.87000274658203
2022-12-22,84.11000061035156
2022-12-23,84.80999755859375
2022-12-27,84.9800033569336
2022-12-28,83.9800033569336
2022-12-29,84.8499984741211
2022-12-30,84.62999725341797
2023-01-03,84.4000015258789
2023-01-04,85.1500015258789
2023-01-05,84.58999633789062
2023-01-06,86.47000122070312
2023-01-09,85.79000091552734
2023-01-10,86.1500015258789
2023-01-11,86.68000030517578
2023-01-12,86.9800033569336
2023-01-13,87.20999908447266
2023-01-17,86.7699966430664
2023-01-18,85.2699966430664
2023-01-19,84.77999877929688
2023-01-20,85.7300033569336
2023-01-23,86.26000213623047
2023-01-24,86.36000061035156
2023-01-25,86.47000122070312
2023-01-26,87.0
2023-01-27,86.73999786376953
2023-01-30,86.0999984741211
2023-01-31,87.02999877929688
2023-02-01,87.08999633789062
2023-02-02,86.83000183105469
2023-02-03,86.36000061035156
2023-02-06,86.08000183105469
2023-02-07,86.69000244140625
2023-02-08,86.05999755859375
2023-02-09,85.47000122070312
2023-02-10,86.43000030517578
2023-02-13,87.13999938964844
2023-02-14,86.91999816894531
2023-02-15,86.86000061035156
2023-02-16,86.13999938964844
2023-02-17,86.12000274658203
2023-02-21,84.72000122070312
2023-02-22,84.47000122070312
2023-02-23,84.69999694824219
2023-02-24,84.22000122070312
2023-02-27,84.19999694824219
2023-02-28,83.62000274658203
2023-03-01,83.55999755859375
2023-03-02,84.02999877929688
2023-03-03,84.94999694824219
2023-03-06,84.88999938964844
2023-03-07,83.51000213623047
2023-03-08,83.37999725341797
2023-03-09,81.83000183105469
2023-03-10,80.8499984741211
2023-03-13,80.05999755859375
2023-03-14,81.04000091552734
2023-03-15,79.77999877929688
2023-03-16,80.68000030517578
2023-03-17,78.86000061035156
2023-03-20,79.95999908447266
2023-03-21,80.7699966430664
2023-03-22,79.25
2023-03-23,78.7699966430664
2023-03-24,79.30000305175781
2023-03-27,79.94999694824219
2023-03-28,80.12999725341797
2023-03-29,81.05999755859375
2023-03-30,81.41000366210938
2023-03-31,82.29000091552734
2023-04-03,83.01000213623047
2023-04-04,82.25
2023-04-05,82.79000091552734
2023-04-06,82.80999755859375
2023-04-10,83.0999984741211
2023-04-11,83.5
2023-04-12,83.43000030517578
2023-04-13,83.94000244140625
2023-04-14,83.9000015258789
2023-04-17,84.3499984741211
2023-04-18,84.38999938964844
2023-04-19,84.37000274658203
2023-04-20,83.91000366210938
2023-04-21,83.86000061035156
2023-04-24,84.08999633789062
2023-04-25,83.08999633789062
2023-04-26,82.08000183105469
2023-04-27,83.08999633789062
2023-04-28,83.83999633789062
2023-05-01,83.77999877929688
2023-05-02,82.4800033569336
2023-05-03,81.81999969482422
2023-05-04,80.95999908447266
2023-05-05,82.4000015258789
2023-05-08,82.29000091552734
2023-05-09,82.01000213623047
2023-05-10,81.81999969482422
2023-05-11,81.4000015258789
2023-05-12,81.4000015258789
2023-05-15,81.73999786376953
2023-05-16,80.58000183105469
2023-05-17,81.66999816894531
2023-05-18,81.98999786376953
2023-05-19,82.05000305175781
2023-05-22,82.06999969482422
2023-05-23,81.77999877929688
2023-05-24,80.94000244140625
2023-05-25,80.51000213623047
2023-05-26,81.08000183105469
2023-05-30,80.68000030517578
2023-05-31,80.06999969482422
2023-06-01,80.58000183105469
2023-06-02,82.30999755859375
2023-06-05,81.91999816894531
2023-06-06,82.26000213623047
2023-06-07,83.12000274658203
2023-06-08,83.2300033569336
2023-06-09,83.11000061035156
2023-06-12,83.30000305175781
2023-06-13,83.9000015258789
2023-06-14,83.48999786376953
2023-06-15,84.52999877929688
2023-06-16,83.9800033569336
2023-06-20,83.12999725341797
2023-06-21,83.13999938964844
2023-06-22,82.76000213623047
2023-06-23,82.0199966430664
2023-06-26,82.41999816894531
2023-06-27,83.05999755859375
2023-06-28,82.75
2023-06-29,83.43000030517578
2023-06-30,84.19000244140625
2023-07-03,84.52999877929688
2023-07-05,84.16999816894531
2023-07-06,83.20999908447266
2023-07-07,83.27999877929688
2023-07-10,83.73999786376953
2023-07-11,84.61000061035156
2023-07-12,84.9800033569336
2023-07-13,85.4800033569336
2023-07-14,84.95999908447266
2023-07-17,85.02999877929688
2023-07-18,85.66999816894531
2023-07-19,86.20999908447266
2023-07-20,86.79000091552734
2023-07-21,87.08999633789062
2023-07-24,87.5199966430664
2023-07-25,87.66000366210938
2023-07-26,87.9000015258789
2023-07-27,87.29000091552734
2023-07-28,87.69999694824219
2023-07-31,87.81999969482422
2023-08-01,87.62999725341797
2023-08-02,86.98999786376953
2023-08-03,86.62000274658203
2023-08-04,86.2300033569336
2023-08-07,86.95999908447266
2023-08-08,86.69999694824219
2023-08-09,86.58000183105469
2023-08-10,86.4000015258789
2023-08-11,86.68000030517578
2023-08-14,86.4800033569336
2023-08-15,85.30000305175781
2023-08-16,84.93000030517578
2023-08-17,84.8499984741211
2023-08-18,85.01000213623047
2023-08-21,84.91999816894531
2023-08-22,84.31999969482422
2023-08-23,84.81999969482422
2023-08-24,84.2699966430664
2023-08-25,84.6500015258789
2023-08-28,85.08000183105469
2023-08-29,85.73999786376953
2023-08-30,85.79000091552734
2023-08-31,85.47000122070312
2023-09-01,85.83000183105469
2023-09-05,85.0
2023-09-06,84.58000183105469
2023-09-07,84.41999816894531
2023-09-08,84.7699966430664
2023-09-11,84.88999938964844
2023-09-12,85.18000030517578
2023-09-13,85.05999755859375
2023-09-14,86.1500015258789
2023-09-15,85.0
2023-09-18,85.02999877929688
2023-09-19,84.69999694824219
2023-09-20,84.4000015258789
2023-09-21,84.4000015258789
2023-09-22,82.91000366210938
2023-09-25,83.18000030517578
2023-09-26,82.08000183105469
2023-09-27,82.05999755859375
2023-09-28,82.38999938964844
2023-09-29,81.97000122070312
2023-10-02,80.94999694824219
2023-10-03,80.30999755859375
2023-10-04,80.25
2023-10-05,80.05999755859375
2023-10-06,80.6500015258789
2023-10-09,81.5199966430664
2023-10-10,81.97000122070312
2023-10-11,82.05000305175781
2023-10-12,81.51000213623047
2023-10-13,81.70999908447266
2023-10-16,82.63999938964844
2023-10-17,82.91000366210938
2023-10-18,82.02999877929688
2023-10-19,81.25
2023-10-20,80.33999633789062
2023-10-23,79.7300033569336
2023-10-24,80.18000030517578
2023-10-25,79.9000015258789
2023-10-26,79.73999786376953
2023-10-27,78.55000305175781
2023-10-30,79.33000183105469
2023-10-31,79.86000061035156
2023-11-01,80.13999938964844
2023-11-02,81.80999755859375
2023-11-03,82.5
2023-11-06,82.25
2023-11-07,81.80999755859375
2023-11-08,81.47000122070312
2023-11-09,80.83000183105469
2023-11-10,81.55999755859375
2023-11-13,81.44000244140625
2023-11-14,83.1500015258789
2023-11-15,83.4800033569336
2023-11-16,83.08000183105469
2023-11-17,83.58999633789062
2023-11-20,83.76000213623047
2023-11-21,83.62000274658203
2023-11-22,83.87999725341797
2023-11-24,84.19999694824219
2023-11-27,83.83000183105469
2023-11-28,83.8499984741211
2023-11-29,84.01000213623047
2023-11-30,84.7699966430664
2023-12-01,85.5999984741211
2023-12-04,85.66999816894531
2023-12-05,85.06999969482422
2023-12-06,84.83999633789062
2023-12-07,85.1500015258789
2023-12-08,85.37000274658203
2023-12-11,86.11000061035156
2023-12-12,86.08999633789062
2023-12-13,87.5
2023-12-14,88.48999786376953
2023-12-15,88.04000091552734
2023-12-18,83.1500015258789
2023-12-19,83.87999725341797
2023-12-20,82.66999816894531
2023-12-21,83.3499984741211
2023-12-22,83.72000122070312
2023-12-26,84.25
2023-12-27,84.38999938964844
2023-12-28,84.37999725341797
2023-12-29,84.2699966430664
2024-01-02,84.8499984741211
2024-01-03,84.44000244140625
2024-01-04,84.23999786376953
2024-01-05,84.45999908447266
2024-01-08,84.87999725341797
2024-01-09,84.31999969482422
2024-01-10,84.16999816894531
2024-01-11,83.87999725341797
2024-01-12,83.9000015258789
2024-01-16,83.02999877929688
2024-01-17,82.47000122070312
2024-01-18,82.62999725341797
2024-01-19,83.30000305175781
2024-01-22,83.23999786376953
2024-01-23,83.43000030517578
2024-01-24,83.29000091552734
2024-01-25,84.08000183105469
2024-01-26,84.25
2024-01-29,84.45999908447266
2024-01-30,84.75
2024-01-31,83.7699966430664
2024-02-01,84.27999877929688
2024-02-02,83.9800033569336
2024-02-05,83.33000183105469
2024-02-06,83.80000305175781
2024-02-07,83.95999908447266
2024-02-08,84.02999877929688
2024-02-09,84.05999755859375
2024-02-12,84.62000274658203
2024-02-13,83.47000122070312
2024-02-14,83.98999786376953
2024-02-15,85.0999984741211
2024-02-16,84.97000122070312
2024-02-20,84.80999755859375
2024-02-21,85.44000244140625
2024-02-22,85.95999908447266
2024-02-23,86.16000366210938
2024-02-26,85.70999908447266
2024-02-27,85.94999694824219
2024-02-28,85.8499984741211
2024-02-29,86.08000183105469
2024-03-01,86.44000244140625
2024-03-04,86.69000244140625
2024-03-05,86.58999633789062
2024-03-06,87.0999984741211
2024-03-07,87.56999969482422
2024-03-08,87.54000091552734
2024-03-11,88.0199966430664
2024-03-12,88.16999816894531
2024-03-13,88.48999786376953
2024-03-14,87.87999725341797
2024-03-15,87.33000183105469
2024-03-18,87.48999786376953
2024-03-19,87.83000183105469
2024-03-20,88.61000061035156
2024-03-21,89.2699966430664
2024-03-22,88.77999877929688
2024-03-25,88.73999786376953
2024-03-26,88.5
2024-03-27,89.88999938964844
2024-03-28,90.31999969482422
2024-04-01,90.0
2024-04-02,89.6500015258789
2024-04-03,89.5999984741211
2024-04-04,88.75
2024-04-05,89.20999908447266
2024-04-08,89.2699966430664
2024-04-09,89.52999877929688
2024-04-10,88.41000366210938
2024-04-11,88.23999786376953
2024-04-12,86.9000015258789
2024-04-15,86.4800033569336
2024-04-16,85.94000244140625
2024-04-17,85.9000015258789
2024-04-18,86.0999984741211
2024-04-19,86.83999633789062
2024-04-22,87.58000183105469
2024-04-23,88.11000061035156
2024-04-24,88.25
2024-04-25,88.11000061035156
2024-04-26,88.12000274658203
2024-04-29,88.62000274658203
2024-04-30,87.45999908447266
2024-05-01,87.29000091552734
2024-05-02,87.73999786376953
2024-05-03,88.16999816894531
2024-05-06,88.66999816894531
2024-05-07,89.01000213623047
2024-05-08,89.37999725341797
2024-05-09,90.12999725341797
2024-05-10,90.30999755859375
2024-05-13,90.36000061035156
2024-05-14,90.73999786376953
2024-05-15,91.41000366210938
2024-05-16,91.33999633789062
2024-05-17,91.63999938964844
2024-05-20,91.08999633789062
2024-05-21,91.20999908447266
2024-05-22,90.91000366210938
2024-05-23,89.75
2024-05-24,90.02999877929688
2024-05-28,89.52999877929688
2024-05-29,88.38999938964844
2024-05-30,88.98999786376953
2024-05-31,90.29000091552734
2024-06-03,89.80999755859375
2024-06-04,89.54000091552734
2024-06-05,89.79000091552734
2024-06-06,89.58999633789062
2024-06-07,89.36000061035156
2024-06-10,89.54000091552734
2024-06-11,89.12000274658203
2024-06-12,89.08999633789062
2024-06-13,89.16999816894531
2024-06-14,88.83999633789062
2024-06-17,89.41000366210938
2024-06-18,89.5999984741211
2024-06-20,89.95999908447266
2024-06-21,89.06999969482422
2024-06-24,89.80999755859375
2024-06-25,89.13999938964844
2024-06-26,88.68000030517578
2024-06-27,88.66000366210938
2024-06-28,88.94000244140625
2024-07-01,88.75
2024-07-02,89.0199966430664
2024-07-03,89.18000030517578
2024-07-05,88.80999755859375
2024-07-08,89.04000091552734
2024-07-09,89.08000183105469
2024-07-10,89.97000122070312
2024-07-11,90.81999969482422
2024-07-12,91.25
2024-07-15,91.63999938964844
2024-07-16,92.83999633789062
2024-07-17,93.12999725341797
2024-07-18,92.43000030517578
2024-07-19,91.75
2024-07-22,92.11000061035156
2024-07-23,91.4000015258789
2024-07-24,90.9800033569336
2024-07-25,91.41999816894531
2024-07-26,92.48999786376953
2024-07-29,92.29000091552734
2024-07-30,92.37999725341797
2024-07-31,92.77999877929688
2024-08-01,91.56999969482422
2024-08-02,90.12999725341797
2024-08-05,88.08999633789062
2024-08-06,88.69999694824219
2024-08-07,88.27999877929688
2024-08-08,89.75
2024-08-09,89.80000305175781
2024-08-12,89.69000244140625
2024-08-13,90.5
2024-08-14,90.83000183105469
2024-08-15,91.9000015258789
2024-08-16,92.22000122070312
2024-08-19,92.88999938964844
2024-08-20,92.45999908447266
2024-08-21,92.83999633789062
2024-08-22,92.76000213623047
2024-08-23,93.86000061035156
2024-08-26,93.97000122070312
2024-08-27,93.9000015258789
2024-08-28,93.83999633789062
2024-08-29,94.19999694824219
2024-08-30,94.98999786376953
2024-09-03,93.80000305175781
2024-09-04,93.7300033569336
2024-09-05,93.08999633789062
2024-09-06,91.76000213623047
2024-09-09,92.5999984741211
2024-09-10,92.4800033569336
2024-09-11,92.52999877929688
2024-09-12,93.04000091552734
2024-09-13,93.80999755859375
2024-09-16,94.56999969482422
2024-09-17,94.73999786376953
2024-09-18,94.51000213623047
2024-09-19,95.5199966430664
2024-09-20,94.79000091552734
2024-09-23,95.06999969482422
2024-09-24,95.19000244140625
2024-09-25,94.61000061035156
2024-09-26,95.1500015258789
2024-09-27,95.54000091552734
2024-09-30,95.73999786376953
2024-10-01,95.4000015258789
2024-10-02,95.44000244140625
2024-10-03,95.08999633789062
2024-10-04,95.87000274658203
2024-10-07,95.31999969482422
2024-10-08,95.19999694824219
2024-10-09,95.9800033569336
2024-10-10,95.72000122070312
2024-10-11,96.72000122070312
2024-10-14,97.12999725341797
2024-10-15,96.5999984741211
2024-10-16,97.33999633789062
2024-10-17,97.38999938964844
2024-10-18,97.41000366210938
2024-10-21,96.61000061035156
2024-10-22,96.5999984741211
2024-10-23,96.30000305175781
2024-10-24,96.4000015258789
2024-10-25,95.80999755859375
2024-10-28,96.37000274658203
2024-10-29,95.9000015258789
2024-10-30,95.77999877929688
2024-10-31,95.01000213623047
2024-11-01,94.76000213623047
2024-11-04,94.7300033569336
2024-11-05,95.36000061035156
2024-11-06,98.08999633789062
2024-11-07,97.88999938964844
2024-11-08,98.13999938964844
2024-11-11,98.5199966430664
2024-11-12,97.68000030517578
2024-11-13,97.69999694824219
2024-11-14,97.25
2024-11-15,96.87000274658203
2024-11-18,97.36000061035156
2024-11-19,96.97000122070312
2024-11-20,97.02999877929688
2024-11-21,98.19000244140625
