Date,VITSX
2022-02-28,107.66999816894531
2022-03-01,105.9800033569336
2022-03-02,108.0
2022-03-03,107.18000030517578
2022-03-04,106.12000274658203
2022-03-07,102.87000274658203
2022-03-08,102.30999755859375
2022-03-09,105.08000183105469
2022-03-10,104.62999725341797
2022-03-11,103.16000366210938
2022-03-14,102.18000030517578
2022-03-15,104.30000305175781
2022-03-16,106.87999725341797
2022-03-17,108.33000183105469
2022-03-18,109.69000244140625
2022-03-21,109.5
2022-03-22,110.45999908447266
2022-03-23,109.05999755859375
2022-03-24,110.58999633789062
2022-03-25,111.01000213623047
2022-03-28,111.77999877929688
2022-03-29,113.43000030517578
2022-03-30,112.52999877929688
2022-03-31,110.80999755859375
2022-04-01,111.29000091552734
2022-04-04,112.19000244140625
2022-04-05,110.58000183105469
2022-04-06,109.36000061035156
2022-04-07,109.72000122070312
2022-04-08,109.36000061035156
2022-04-11,107.69000244140625
2022-04-12,107.37000274658203
2022-04-13,108.77999877929688
2022-04-14,107.44999694824219
2022-04-18,107.25
2022-04-19,109.12999725341797
2022-04-20,109.01000213623047
2022-04-21,107.19999694824219
2022-04-22,104.27999877929688
2022-04-25,104.95999908447266
2022-04-26,101.91999816894531
2022-04-27,102.05999755859375
2022-04-28,104.5199966430664
2022-04-29,100.81999969482422
2022-05-02,101.48999786376953
2022-05-03,101.94999694824219
2022-05-04,104.93000030517578
2022-05-05,101.05000305175781
2022-05-06,100.2300033569336
2022-05-09,96.7300033569336
2022-05-10,96.9000015258789
2022-05-11,95.16000366210938
2022-05-12,95.30000305175781
2022-05-13,97.83000183105469
2022-05-16,97.33000183105469
2022-05-17,99.41999816894531
2022-05-18,95.44999694824219
2022-05-19,95.08999633789062
2022-05-20,95.08999633789062
2022-05-23,96.7300033569336
2022-05-24,95.70999908447266
2022-05-25,96.80000305175781
2022-05-26,98.80000305175781
2022-05-27,101.31999969482422
2022-05-31,100.55999755859375
2022-06-01,99.80999755859375
2022-06-02,101.83999633789062
2022-06-03,100.2300033569336
2022-06-06,100.55000305175781
2022-06-07,101.5999984741211
2022-06-08,100.4800033569336
2022-06-09,98.05999755859375
2022-06-10,95.16000366210938
2022-06-13,91.2699966430664
2022-06-14,90.94999694824219
2022-06-15,92.33000183105469
2022-06-16,89.11000061035156
2022-06-17,89.5
2022-06-21,91.58999633789062
2022-06-22,91.11000061035156
2022-06-23,92.11000061035156
2022-06-24,94.98999786376953
2022-06-27,94.7300033569336
2022-06-28,92.80999755859375
2022-06-29,92.62999725341797
2022-06-30,91.77999877929688
2022-07-01,92.81999969482422
2022-07-05,93.12999725341797
2022-07-06,93.30000305175781
2022-07-07,94.86000061035156
2022-07-08,94.76000213623047
2022-07-11,93.55000305175781
2022-07-12,92.73999786376953
2022-07-13,92.36000061035156
2022-07-14,91.94999694824219
2022-07-15,93.75
2022-07-18,93.05999755859375
2022-07-19,95.69999694824219
2022-07-20,96.45999908447266
2022-07-21,97.38999938964844
2022-07-22,96.33999633789062
2022-07-25,96.4800033569336
2022-07-26,95.33000183105469
2022-07-27,97.81999969482422
2022-07-28,99.05999755859375
2022-07-29,100.4000015258789
2022-08-01,100.16999816894531
2022-08-02,99.62999725341797
2022-08-03,101.2300033569336
2022-08-04,101.16000366210938
2022-08-05,101.13999938964844
2022-08-08,101.16999816894531
2022-08-09,100.55999755859375
2022-08-10,102.88999938964844
2022-08-11,102.83999633789062
2022-08-12,104.66000366210938
2022-08-15,105.05999755859375
2022-08-16,105.23999786376953
2022-08-17,104.31999969482422
2022-08-18,104.58999633789062
2022-08-19,103.0999984741211
2022-08-22,100.9000015258789
2022-08-23,100.72000122070312
2022-08-24,101.11000061035156
2022-08-25,102.5999984741211
2022-08-26,99.16000366210938
2022-08-29,98.47000122070312
2022-08-30,97.37000274658203
2022-08-31,96.66000366210938
2022-09-01,96.73999786376953
2022-09-02,95.7699966430664
2022-09-06,95.33999633789062
2022-09-07,97.16000366210938
2022-09-08,97.9000015258789
2022-09-09,99.5
2022-09-12,100.56999969482422
2022-09-13,96.27999877929688
2022-09-14,96.63999938964844
2022-09-15,95.62000274658203
2022-09-16,94.76000213623047
2022-09-19,95.43000030517578
2022-09-20,94.27999877929688
2022-09-21,92.69999694824219
2022-09-22,91.30000305175781
2022-09-23,89.66000366210938
2022-09-26,88.66000366210938
2022-09-27,88.56999969482422
2022-09-28,90.45999908447266
2022-09-29,88.52999877929688
2022-09-30,87.31999969482422
2022-10-03,89.58000183105469
2022-10-04,92.48999786376953
2022-10-05,92.2699966430664
2022-10-06,91.41000366210938
2022-10-07,88.80000305175781
2022-10-10,88.08999633789062
2022-10-11,87.55000305175781
2022-10-12,87.27999877929688
2022-10-13,89.44999694824219
2022-10-14,87.27999877929688
2022-10-17,89.68000030517578
2022-10-18,90.75
2022-10-19,89.97000122070312
2022-10-20,89.23999786376953
2022-10-21,91.29000091552734
2022-10-24,92.25
2022-10-25,93.94000244140625
2022-10-26,93.3499984741211
2022-10-27,92.88999938964844
2022-10-28,95.08999633789062
2022-10-31,94.45999908447266
2022-11-01,94.16999816894531
2022-11-02,91.69999694824219
2022-11-03,90.80999755859375
2022-11-04,91.94999694824219
2022-11-07,92.77999877929688
2022-11-08,93.26000213623047
2022-11-09,91.26000213623047
2022-11-10,96.5
2022-11-11,97.44999694824219
2022-11-14,96.5199966430664
2022-11-15,97.48999786376953
2022-11-16,96.52999877929688
2022-11-17,96.13999938964844
2022-11-18,96.58999633789062
2022-11-21,96.16999816894531
2022-11-22,97.45999908447266
2022-11-23,98.04000091552734
2022-11-25,98.06999969482422
2022-11-28,96.5
2022-11-29,96.4000015258789
2022-11-30,99.4000015258789
2022-12-01,99.37000274658203
2022-12-02,99.30000305175781
2022-12-05,97.36000061035156
2022-12-06,95.94000244140625
2022-12-07,95.75
2022-12-08,96.5
2022-12-09,95.76000213623047
2022-12-12,97.12999725341797
2022-12-13,97.8499984741211
2022-12-14,97.30000305175781
2022-12-15,94.86000061035156
2022-12-16,93.83000183105469
2022-12-19,92.9000015258789
2022-12-20,93.05000305175781
2022-12-21,94.01000213623047
2022-12-22,92.66000366210938
2022-12-23,93.16999816894531
2022-12-27,92.7699966430664
2022-12-28,91.62999725341797
2022-12-29,93.33999633789062
2022-12-30,93.12000274658203
2023-01-03,92.70999908447266
2023-01-04,93.51000213623047
2023-01-05,92.41000366210938
2023-01-06,94.48999786376953
2023-01-09,94.5
2023-01-10,95.2300033569336
2023-01-11,96.5
2023-01-12,96.97000122070312
2023-01-13,97.37999725341797
2023-01-17,97.23999786376953
2023-01-18,95.73999786376953
2023-01-19,94.95999908447266
2023-01-20,96.79000091552734
2023-01-23,97.98999786376953
2023-01-24,97.87000274658203
2023-01-25,97.87999725341797
2023-01-26,98.94999694824219
2023-01-27,99.27999877929688
2023-01-30,97.97000122070312
2023-01-31,99.54000091552734
2023-02-01,100.68000030517578
2023-02-02,102.26000213623047
2023-02-03,101.18000030517578
2023-02-06,100.47000122070312
2023-02-07,101.72000122070312
2023-02-08,100.58000183105469
2023-02-09,99.62000274658203
2023-02-10,99.79000091552734
2023-02-13,100.94999694824219
2023-02-14,101.01000213623047
2023-02-15,101.5
2023-02-16,100.13999938964844
2023-02-17,99.86000061035156
2023-02-21,97.73999786376953
2023-02-22,97.69000244140625
2023-02-23,98.19000244140625
2023-02-24,97.1500015258789
2023-02-27,97.45999908447266
2023-02-28,97.22000122070312
2023-03-01,96.81999969482422
2023-03-02,97.52999877929688
2023-03-03,99.0999984741211
2023-03-06,98.97000122070312
2023-03-07,97.51000213623047
2023-03-08,97.62999725341797
2023-03-09,95.69000244140625
2023-03-10,94.05000305175781
2023-03-13,93.76000213623047
2023-03-14,95.36000061035156
2023-03-15,94.58000183105469
2023-03-16,96.2300033569336
2023-03-17,95.0199966430664
2023-03-20,95.87000274658203
2023-03-21,97.2300033569336
2023-03-22,95.11000061035156
2023-03-23,95.31999969482422
2023-03-24,95.8499984741211
2023-03-27,96.0999984741211
2023-03-28,95.9800033569336
2023-03-29,97.3499984741211
2023-03-30,97.87999725341797
2023-03-31,99.37999725341797
2023-04-03,99.66000366210938
2023-04-04,98.95999908447266
2023-04-05,98.5999984741211
2023-04-06,98.94000244140625
2023-04-10,99.16000366210938
2023-04-11,99.26000213623047
2023-04-12,98.80999755859375
2023-04-13,100.11000061035156
2023-04-14,99.83000183105469
2023-04-17,100.25
2023-04-18,100.30999755859375
2023-04-19,100.31999969482422
2023-04-20,99.7300033569336
2023-04-21,99.80999755859375
2023-04-24,99.83999633789062
2023-04-25,98.1500015258789
2023-04-26,97.75
2023-04-27,99.58999633789062
2023-04-28,100.41999816894531
2023-05-01,100.4000015258789
2023-05-02,99.13999938964844
2023-05-03,98.56999969482422
2023-05-04,97.83000183105469
2023-05-05,99.68000030517578
2023-05-08,99.73999786376953
2023-05-09,99.33999633789062
2023-05-10,99.79000091552734
2023-05-11,99.56999969482422
2023-05-12,99.41000366210938
2023-05-15,99.83999633789062
2023-05-16,99.06999969482422
2023-05-17,100.37000274658203
2023-05-18,101.33999633789062
2023-05-19,101.12000274658203
2023-05-22,101.29000091552734
2023-05-23,100.19999694824219
2023-05-24,99.44999694824219
2023-05-25,100.0999984741211
2023-05-26,101.43000030517578
2023-05-30,101.44000244140625
2023-05-31,100.83999633789062
2023-06-01,101.8499984741211
2023-06-02,103.55999755859375
2023-06-05,103.27999877929688
2023-06-06,103.75
2023-06-07,103.5199966430664
2023-06-08,104.06999969482422
2023-06-09,104.0999984741211
2023-06-12,105.05000305175781
2023-06-13,105.86000061035156
2023-06-14,105.8499984741211
2023-06-15,107.16000366210938
2023-06-16,106.7300033569336
2023-06-20,106.19999694824219
2023-06-21,105.6500015258789
2023-06-22,105.5199966430664
2023-06-23,104.63999938964844
2023-06-26,104.2699966430664
2023-06-27,105.54000091552734
2023-06-28,105.58000183105469
2023-06-29,106.12000274658203
2023-06-30,107.33000183105469
2023-07-03,107.51000213623047
2023-07-05,107.22000122070312
2023-07-06,106.2699966430664
2023-07-07,106.16999816894531
2023-07-10,106.61000061035156
2023-07-11,107.44000244140625
2023-07-12,108.2300033569336
2023-07-13,109.19000244140625
2023-07-14,108.95999908447266
2023-07-17,109.47000122070312
2023-07-18,110.29000091552734
2023-07-19,110.58999633789062
2023-07-20,109.79000091552734
2023-07-21,109.79000091552734
2023-07-24,110.16999816894531
2023-07-25,110.44999694824219
2023-07-26,110.51000213623047
2023-07-27,109.69999694824219
2023-07-28,110.87000274658203
2023-07-31,111.16999816894531
2023-08-01,110.8499984741211
2023-08-02,109.27999877929688
2023-08-03,109.0
2023-08-04,108.47000122070312
2023-08-07,109.36000061035156
2023-08-08,108.83000183105469
2023-08-09,108.05000305175781
2023-08-10,108.05999755859375
2023-08-11,107.97000122070312
2023-08-14,108.5199966430664
2023-08-15,107.26000213623047
2023-08-16,106.43000030517578
2023-08-17,105.55000305175781
2023-08-18,105.62000274658203
2023-08-21,106.26000213623047
2023-08-22,105.95999908447266
2023-08-23,107.13999938964844
2023-08-24,105.69999694824219
2023-08-25,106.4000015258789
2023-08-28,107.08999633789062
2023-08-29,108.66999816894531
2023-08-30,109.12000274658203
2023-08-31,109.0199966430664
2023-09-01,109.3499984741211
2023-09-05,108.7300033569336
2023-09-06,108.02999877929688
2023-09-07,107.6500015258789
2023-09-08,107.77999877929688
2023-09-11,108.47000122070312
2023-09-12,107.91999816894531
2023-09-13,107.91999816894531
2023-09-14,108.87000274658203
2023-09-15,107.5999984741211
2023-09-18,107.58999633789062
2023-09-19,107.33999633789062
2023-09-20,105.98999786376953
2023-09-21,104.19999694824219
2023-09-22,103.97000122070312
2023-09-25,104.37999725341797
2023-09-26,102.87000274658203
2023-09-27,103.0199966430664
2023-09-28,103.69000244140625
2023-09-29,103.41999816894531
2023-10-02,103.25
2023-10-03,101.76000213623047
2023-10-04,102.55000305175781
2023-10-05,102.43000030517578
2023-10-06,103.66999816894531
2023-10-09,104.33000183105469
2023-10-10,104.95999908447266
2023-10-11,105.37999725341797
2023-10-12,104.54000091552734
2023-10-13,103.95999908447266
2023-10-16,105.1500015258789
2023-10-17,105.27999877929688
2023-10-18,103.73999786376953
2023-10-19,102.79000091552734
2023-10-20,101.5
2023-10-23,101.23999786376953
2023-10-24,101.98999786376953
2023-10-25,100.44999694824219
2023-10-26,99.41999816894531
2023-10-27,98.87000274658203
2023-10-30,100.0199966430664
2023-10-31,100.70999908447266
2023-11-01,101.69999694824219
2023-11-02,103.69000244140625
2023-11-03,104.87000274658203
2023-11-06,104.87999725341797
2023-11-07,105.19000244140625
2023-11-08,105.20999908447266
2023-11-09,104.30000305175781
2023-11-10,105.87999725341797
2023-11-13,105.80999755859375
2023-11-14,108.18000030517578
2023-11-15,108.38999938964844
2023-11-16,108.36000061035156
2023-11-17,108.62999725341797
2023-11-20,109.43000030517578
2023-11-21,109.11000061035156
2023-11-22,109.5999984741211
2023-11-24,109.77999877929688
2023-11-27,109.56999969482422
2023-11-28,109.62999725341797
2023-11-29,109.68000030517578
2023-11-30,110.1500015258789
2023-12-01,111.08999633789062
2023-12-04,110.66000366210938
2023-12-05,110.44000244140625
2023-12-06,110.02999877929688
2023-12-07,110.91000366210938
2023-12-08,111.41000366210938
2023-12-11,111.8499984741211
2023-12-12,112.30999755859375
2023-12-13,114.05999755859375
2023-12-14,114.70999908447266
2023-12-15,114.5999984741211
2023-12-18,115.06999969482422
2023-12-19,115.9000015258789
2023-12-20,113.66000366210938
2023-12-21,114.91999816894531
2023-12-22,115.18000030517578
2023-12-26,115.75
2023-12-27,115.94000244140625
2023-12-28,115.9800033569336
2023-12-29,115.51000213623047
2024-01-02,114.77999877929688
2024-01-03,113.61000061035156
2024-01-04,113.27999877929688
2024-01-05,113.47000122070312
2024-01-08,115.1500015258789
2024-01-09,114.91999816894531
2024-01-10,115.52999877929688
2024-01-11,115.4000015258789
2024-01-12,115.44000244140625
2024-01-16,114.93000030517578
2024-01-17,114.26000213623047
2024-01-18,115.23999786376953
2024-01-19,116.6500015258789
2024-01-22,117.0999984741211
2024-01-23,117.36000061035156
2024-01-24,117.33000183105469
2024-01-25,117.94000244140625
2024-01-26,117.91000366210938
2024-01-29,118.94000244140625
2024-01-30,118.77999877929688
2024-01-31,116.80000305175781
2024-02-01,118.2699966430664
2024-02-02,119.37999725341797
2024-02-05,118.8499984741211
2024-02-06,119.2300033569336
2024-02-07,120.13999938964844
2024-02-08,120.41000366210938
2024-02-09,121.19999694824219
2024-02-12,121.25
2024-02-13,119.3499984741211
2024-02-14,120.70999908447266
2024-02-15,121.5999984741211
2024-02-16,120.97000122070312
2024-02-20,120.16000366210938
2024-02-21,120.19999694824219
2024-02-22,122.5999984741211
2024-02-23,122.68000030517578
2024-02-26,122.33999633789062
2024-02-27,122.66000366210938
2024-02-28,122.44000244140625
2024-02-29,123.11000061035156
2024-03-01,124.0999984741211
2024-03-04,123.97000122070312
2024-03-05,122.66999816894531
2024-03-06,123.36000061035156
2024-03-07,124.61000061035156
2024-03-08,123.86000061035156
2024-03-11,123.62999725341797
2024-03-12,124.87000274658203
2024-03-13,124.70999908447266
2024-03-14,124.19999694824219
2024-03-15,123.5
2024-03-18,124.13999938964844
2024-03-19,124.8499984741211
2024-03-20,126.11000061035156
2024-03-21,126.62999725341797
2024-03-22,125.87000274658203
2024-03-25,125.55000305175781
2024-03-26,125.25
2024-03-27,126.44999694824219
2024-03-28,126.62000274658203
2024-04-01,126.26000213623047
2024-04-02,125.22000122070312
2024-04-03,125.41999816894531
2024-04-04,123.91999816894531
2024-04-05,125.26000213623047
2024-04-08,125.30000305175781
2024-04-09,125.5
2024-04-10,124.1500015258789
2024-04-11,125.02999877929688
2024-04-12,123.16000366210938
2024-04-15,121.61000061035156
2024-04-16,121.31999969482422
2024-04-17,120.58000183105469
2024-04-18,120.31999969482422
2024-04-19,119.41000366210938
2024-04-22,120.47000122070312
2024-04-23,122.0
2024-04-24,121.98999786376953
2024-04-25,121.41999816894531
2024-04-26,122.61000061035156
2024-04-29,123.02999877929688
2024-04-30,121.02999877929688
2024-05-01,120.7300033569336
2024-05-02,121.93000030517578
2024-05-03,123.38999938964844
2024-05-06,124.73999786376953
2024-05-07,124.86000061035156
2024-05-08,124.77999877929688
2024-05-09,125.5
2024-05-10,125.63999938964844
2024-05-13,125.62000274658203
2024-05-14,126.33000183105469
2024-05-15,127.81999969482422
2024-05-16,127.5
2024-05-17,127.66000366210938
2024-05-20,127.81999969482422
2024-05-21,128.0399932861328
2024-05-22,127.63999938964844
2024-05-23,126.55999755859375
2024-05-24,127.47000122070312
2024-05-28,127.4000015258789
2024-05-29,126.4000015258789
2024-05-30,125.81999969482422
2024-05-31,126.75
2024-06-03,126.80000305175781
2024-06-04,126.80000305175781
