Date,RMFFX
2022-10-27,48.209999084472656
2022-10-28,49.20000076293945
2022-10-31,48.97999954223633
2022-11-01,48.97999954223633
2022-11-02,48.279998779296875
2022-11-03,48.06999969482422
2022-11-04,48.7400016784668
2022-11-07,49.16999816894531
2022-11-08,49.439998626708984
2022-11-09,48.779998779296875
2022-11-10,50.540000915527344
2022-11-11,50.52000045776367
2022-11-14,50.18000030517578
2022-11-15,50.439998626708984
2022-11-16,50.2599983215332
2022-11-17,50.189998626708984
2022-11-18,50.529998779296875
2022-11-21,50.630001068115234
2022-11-22,51.18000030517578
2022-11-23,51.349998474121094
2022-11-25,51.4900016784668
2022-11-28,50.810001373291016
2022-11-29,50.779998779296875
2022-11-30,51.81999969482422
2022-12-01,51.79999923706055
2022-12-02,51.869998931884766
2022-12-05,51.18000030517578
2022-12-06,50.7400016784668
2022-12-07,50.77000045776367
2022-12-08,51.060001373291016
2022-12-09,50.68000030517578
2022-12-12,51.33000183105469
2022-12-13,51.52000045776367
2022-12-14,49.52000045776367
2022-12-15,48.65999984741211
2022-12-16,48.15999984741211
2022-12-19,47.939998626708984
2022-12-20,47.95000076293945
2022-12-21,48.54999923706055
2022-12-22,48.16999816894531
2022-12-23,48.459999084472656
2022-12-27,48.529998779296875
2022-12-28,48.08000183105469
2022-12-29,48.59000015258789
2022-12-30,48.41999816894531
2023-01-03,48.29999923706055
2023-01-04,48.59000015258789
2023-01-05,48.150001525878906
2023-01-06,49.11000061035156
2023-01-09,48.880001068115234
2023-01-10,49.08000183105469
2023-01-11,49.43000030517578
2023-01-12,49.47999954223633
2023-01-13,49.58000183105469
2023-01-17,49.45000076293945
2023-01-18,48.630001068115234
2023-01-19,48.33000183105469
2023-01-20,48.880001068115234
2023-01-23,49.15999984741211
2023-01-24,49.189998626708984
2023-01-25,49.150001525878906
2023-01-26,49.40999984741211
2023-01-27,49.290000915527344
2023-01-30,48.9900016784668
2023-01-31,49.54999923706055
2023-02-01,49.65999984741211
2023-02-02,49.779998779296875
2023-02-03,49.40999984741211
2023-02-06,49.290000915527344
2023-02-07,49.619998931884766
2023-02-08,49.279998779296875
2023-02-09,48.939998626708984
2023-02-10,49.38999938964844
2023-02-13,49.779998779296875
2023-02-14,49.619998931884766
2023-02-15,49.650001525878906
2023-02-16,49.2400016784668
2023-02-17,49.25
2023-02-21,48.599998474121094
2023-02-22,48.4900016784668
2023-02-23,48.619998931884766
2023-02-24,48.36000061035156
2023-02-27,48.41999816894531
2023-02-28,48.18000030517578
2023-03-01,48.029998779296875
2023-03-02,48.31999969482422
2023-03-03,48.810001373291016
2023-03-06,48.790000915527344
2023-03-07,48.08000183105469
2023-03-08,48.04999923706055
2023-03-09,47.400001525878906
2023-03-10,46.939998626708984
2023-03-13,46.810001373291016
2023-03-14,47.33000183105469
2023-03-15,46.65999984741211
2023-03-16,47.20000076293945
2023-03-17,46.619998931884766
2023-03-20,47.08000183105469
2023-03-21,47.38999938964844
2023-03-22,46.65999984741211
2023-03-23,46.66999816894531
2023-03-24,47.09000015258789
2023-03-27,47.29999923706055
2023-03-28,47.36000061035156
2023-03-29,47.86000061035156
2023-03-30,48.060001373291016
2023-03-31,48.560001373291016
2023-04-03,48.86000061035156
2023-04-04,48.599998474121094
2023-04-05,48.709999084472656
2023-04-06,48.849998474121094
2023-04-10,48.900001525878906
2023-04-11,49.0099983215332
2023-04-12,48.9900016784668
2023-04-13,49.31999969482422
2023-04-14,49.16999816894531
2023-04-17,49.41999816894531
2023-04-18,49.459999084472656
2023-04-19,49.540000915527344
2023-04-20,49.43000030517578
2023-04-21,49.439998626708984
2023-04-24,49.5
2023-04-25,49.04999923706055
2023-04-26,48.61000061035156
2023-04-27,49.13999938964844
2023-04-28,49.529998779296875
2023-05-01,49.599998474121094
2023-05-02,49.029998779296875
2023-05-03,48.66999816894531
2023-05-04,48.45000076293945
2023-05-05,49.11000061035156
2023-05-08,49.040000915527344
2023-05-09,48.88999938964844
2023-05-10,48.91999816894531
2023-05-11,48.70000076293945
2023-05-12,48.709999084472656
2023-05-15,48.84000015258789
2023-05-16,48.33000183105469
2023-05-17,48.709999084472656
2023-05-18,48.84000015258789
2023-05-19,48.84000015258789
2023-05-22,48.7599983215332
2023-05-23,48.34000015258789
2023-05-24,47.95000076293945
2023-05-25,47.75
2023-05-26,48.02000045776367
2023-05-30,47.86000061035156
2023-05-31,47.7400016784668
2023-06-01,48.04999923706055
2023-06-02,48.7400016784668
2023-06-05,48.61000061035156
2023-06-06,48.65999984741211
2023-06-07,48.83000183105469
2023-06-08,48.97999954223633
2023-06-09,48.91999816894531
2023-06-12,49.04999923706055
2023-06-13,49.31999969482422
2023-06-14,48.939998626708984
2023-06-15,49.470001220703125
2023-06-16,49.470001220703125
2023-06-20,49.11000061035156
2023-06-21,49.130001068115234
2023-06-22,49.04999923706055
2023-06-23,48.66999816894531
2023-06-26,48.79999923706055
2023-06-27,49.099998474121094
2023-06-28,48.939998626708984
2023-06-29,49.209999084472656
2023-06-30,49.66999816894531
2023-07-03,49.65999984741211
2023-07-05,49.54999923706055
2023-07-06,49.18000030517578
2023-07-07,49.029998779296875
2023-07-10,49.2599983215332
2023-07-11,49.58000183105469
2023-07-12,49.79999923706055
2023-07-13,50.029998779296875
2023-07-14,49.970001220703125
2023-07-17,50.0
2023-07-18,50.25
2023-07-19,50.43000030517578
2023-07-20,50.72999954223633
2023-07-21,50.91999816894531
2023-07-24,51.04999923706055
2023-07-25,50.9900016784668
2023-07-26,50.970001220703125
2023-07-27,50.63999938964844
2023-07-28,50.939998626708984
2023-07-31,50.959999084472656
2023-08-01,50.790000915527344
2023-08-02,50.439998626708984
2023-08-03,50.2400016784668
2023-08-04,49.97999954223633
2023-08-07,50.369998931884766
2023-08-08,50.16999816894531
2023-08-09,50.130001068115234
2023-08-10,50.11000061035156
2023-08-11,50.220001220703125
2023-08-14,50.2400016784668
2023-08-15,49.7400016784668
2023-08-16,49.540000915527344
2023-08-17,49.2599983215332
2023-08-18,49.29999923706055
2023-08-21,49.290000915527344
2023-08-22,49.150001525878906
2023-08-23,49.459999084472656
2023-08-24,49.029998779296875
2023-08-25,49.349998474121094
2023-08-28,49.59000015258789
2023-08-29,49.97999954223633
2023-08-30,50.060001373291016
2023-08-31,49.79999923706055
2023-09-01,49.93000030517578
2023-09-05,49.5099983215332
2023-09-06,49.310001373291016
2023-09-07,49.29999923706055
2023-09-08,49.439998626708984
2023-09-11,49.56999969482422
2023-09-12,49.54999923706055
2023-09-13,49.290000915527344
2023-09-14,49.7599983215332
2023-09-15,49.400001525878906
2023-09-18,49.439998626708984
2023-09-19,49.31999969482422
2023-09-20,49.11000061035156
2023-09-21,48.52000045776367
2023-09-22,48.34000015258789
2023-09-25,48.459999084472656
2023-09-26,47.90999984741211
2023-09-27,47.90999984741211
2023-09-28,48.04999923706055
2023-09-29,47.83000183105469
2023-10-02,47.439998626708984
2023-10-03,47.060001373291016
2023-10-04,47.22999954223633
2023-10-05,47.09000015258789
2023-10-06,47.45000076293945
2023-10-09,47.849998474121094
2023-10-10,48.09000015258789
2023-10-11,48.150001525878906
2023-10-12,47.77000045776367
2023-10-13,47.84000015258789
2023-10-16,48.25
2023-10-17,48.38999938964844
2023-10-18,47.939998626708984
2023-10-19,47.599998474121094
2023-10-20,47.20000076293945
2023-10-23,46.939998626708984
2023-10-24,47.279998779296875
2023-10-25,47.099998474121094
2023-10-26,46.7400016784668
2023-10-27,46.25
2023-10-30,46.7400016784668
2023-10-31,47.060001373291016
2023-11-01,47.310001373291016
2023-11-02,48.15999984741211
2023-11-03,48.41999816894531
2023-11-06,48.38999938964844
2023-11-07,48.31999969482422
2023-11-08,48.349998474121094
2023-11-09,47.97999954223633
2023-11-10,48.459999084472656
2023-11-13,48.380001068115234
2023-11-14,49.11000061035156
2023-11-15,49.189998626708984
2023-11-16,49.36000061035156
2023-11-17,49.439998626708984
2023-11-20,49.630001068115234
2023-11-21,49.56999969482422
2023-11-22,49.79999923706055
2023-11-24,49.939998626708984
2023-11-27,49.77000045776367
2023-11-28,49.790000915527344
2023-11-29,49.810001373291016
2023-11-30,50.220001220703125
2023-12-01,50.599998474121094
2023-12-04,50.61000061035156
2023-12-05,50.36000061035156
2023-12-06,50.279998779296875
2023-12-07,50.380001068115234
2023-12-08,50.5099983215332
2023-12-11,50.84000015258789
2023-12-12,51.029998779296875
2023-12-13,50.439998626708984
2023-12-14,50.599998474121094
2023-12-15,50.369998931884766
2023-12-18,50.439998626708984
2023-12-19,50.75
2023-12-20,50.040000915527344
2023-12-21,50.439998626708984
2023-12-22,50.63999938964844
2023-12-26,50.880001068115234
2023-12-27,50.9900016784668
2023-12-28,51.060001373291016
2023-12-29,50.9900016784668
2024-01-02,51.09000015258789
2024-01-03,50.79999923706055
2024-01-04,50.790000915527344
2024-01-05,50.84000015258789
2024-01-08,51.2400016784668
2024-01-09,51.09000015258789
2024-01-10,51.209999084472656
2024-01-11,51.040000915527344
2024-01-12,51.15999984741211
2024-01-16,50.86000061035156
2024-01-17,50.61000061035156
2024-01-18,50.810001373291016
2024-01-19,51.20000076293945
2024-01-22,51.22999954223633
2024-01-23,51.38999938964844
2024-01-24,51.18000030517578
2024-01-25,51.470001220703125
2024-01-26,51.459999084472656
2024-01-29,51.68000030517578
2024-01-30,51.810001373291016
2024-01-31,51.369998931884766
2024-02-01,51.83000183105469
2024-02-02,51.7599983215332
2024-02-05,51.470001220703125
2024-02-06,51.7599983215332
2024-02-07,51.869998931884766
2024-02-08,51.810001373291016
2024-02-09,51.869998931884766
2024-02-12,51.97999954223633
2024-02-13,51.38999938964844
2024-02-14,51.7599983215332
2024-02-15,52.25
2024-02-16,52.18000030517578
2024-02-20,52.16999816894531
2024-02-21,52.38999938964844
2024-02-22,52.84000015258789
2024-02-23,52.939998626708984
2024-02-26,52.72999954223633
2024-02-27,52.84000015258789
2024-02-28,52.84000015258789
2024-02-29,52.93000030517578
2024-03-01,53.150001525878906
2024-03-04,53.27000045776367
2024-03-05,52.95000076293945
2024-03-06,53.20000076293945
2024-03-07,53.54999923706055
2024-03-08,53.459999084472656
2024-03-11,53.599998474121094
2024-03-12,53.790000915527344
2024-03-13,53.540000915527344
2024-03-14,53.349998474121094
2024-03-15,53.150001525878906
2024-03-18,53.2599983215332
2024-03-19,53.560001373291016
2024-03-20,53.81999969482422
2024-03-21,54.0
2024-03-22,53.79999923706055
2024-03-25,53.61000061035156
2024-03-26,53.540000915527344
2024-03-27,54.2599983215332
2024-03-28,54.380001068115234
2024-04-01,54.119998931884766
2024-04-02,53.790000915527344
2024-04-03,53.66999816894531
2024-04-04,53.22999954223633
2024-04-05,53.68000030517578
2024-04-08,53.72999954223633
2024-04-09,53.83000183105469
2024-04-10,53.20000076293945
2024-04-11,53.2400016784668
2024-04-12,52.56999969482422
2024-04-15,52.20000076293945
2024-04-16,52.099998474121094
2024-04-17,52.0
2024-04-18,51.95000076293945
2024-04-19,52.099998474121094
2024-04-22,52.47999954223633
2024-04-23,53.02000045776367
2024-04-24,53.0099983215332
2024-04-25,52.939998626708984
2024-04-26,52.880001068115234
2024-04-29,53.06999969482422
2024-04-30,52.459999084472656
2024-05-01,52.279998779296875
2024-05-02,52.45000076293945
2024-05-03,52.97999954223633
2024-05-06,53.290000915527344
2024-05-07,53.540000915527344
2024-05-08,53.61000061035156
2024-05-09,53.97999954223633
2024-05-10,54.130001068115234
2024-05-13,54.060001373291016
2024-05-14,54.25
2024-05-15,54.72999954223633
2024-05-16,54.65999984741211
2024-05-17,54.709999084472656
2024-05-20,54.58000183105469
2024-05-21,54.68000030517578
2024-05-22,54.560001373291016
2024-05-23,53.97999954223633
2024-05-24,54.22999954223633
2024-05-28,53.88999938964844
2024-05-29,53.29999923706055
2024-05-30,53.400001525878906
2024-05-31,54.04999923706055
2024-06-03,53.81999969482422
2024-06-04,53.900001525878906
2024-06-05,54.22999954223633
2024-06-06,54.20000076293945
2024-06-07,54.18000030517578
2024-06-10,54.310001373291016
2024-06-11,54.279998779296875
2024-06-12,54.20000076293945
2024-06-13,54.16999816894531
2024-06-14,54.099998474121094
2024-06-17,54.47999954223633
2024-06-18,54.59000015258789
2024-06-20,54.70000076293945
2024-06-21,54.650001525878906
2024-06-24,54.790000915527344
2024-06-25,54.540000915527344
2024-06-26,54.40999984741211
2024-06-27,54.38999938964844
2024-06-28,54.40999984741211
2024-07-01,54.33000183105469
2024-07-02,54.560001373291016
2024-07-03,54.619998931884766
2024-07-05,54.790000915527344
2024-07-08,54.810001373291016
2024-07-09,54.7400016784668
2024-07-10,55.22999954223633
2024-07-11,55.38999938964844
2024-07-12,55.61000061035156
2024-07-15,55.70000076293945
2024-07-16,56.310001373291016
2024-07-17,56.2599983215332
2024-07-18,55.86000061035156
2024-07-19,55.58000183105469
2024-07-22,55.970001220703125
2024-07-23,55.970001220703125
2024-07-24,55.400001525878906
2024-07-25,55.54999923706055
2024-07-26,56.22999954223633
2024-07-29,56.220001220703125
2024-07-30,56.40999984741211
2024-07-31,56.7599983215332
2024-08-01,56.470001220703125
2024-08-02,55.84000015258789
2024-08-05,54.529998779296875
2024-08-06,54.970001220703125
2024-08-07,54.7400016784668
2024-08-08,55.619998931884766
2024-08-09,55.7599983215332
2024-08-12,55.66999816894531
2024-08-13,56.29999923706055
2024-08-14,56.58000183105469
2024-08-15,57.11000061035156
2024-08-16,57.16999816894531
2024-08-19,57.5099983215332
2024-08-20,57.43000030517578
2024-08-21,57.630001068115234
2024-08-22,57.459999084472656
2024-08-23,57.97999954223633
2024-08-26,58.0099983215332
2024-08-27,58.11000061035156
2024-08-28,58.029998779296875
2024-08-29,58.119998931884766
2024-08-30,58.56999969482422
2024-09-03,57.86000061035156
2024-09-04,57.91999816894531
2024-09-05,57.52000045776367
2024-09-06,56.93000030517578
2024-09-09,57.560001373291016
2024-09-10,57.720001220703125
2024-09-11,57.79999923706055
2024-09-12,58.09000015258789
2024-09-13,58.470001220703125
2024-09-16,58.77000045776367
2024-09-17,58.650001525878906
2024-09-18,58.22999954223633
2024-09-19,58.81999969482422
2024-09-20,58.790000915527344
2024-09-23,59.029998779296875
2024-09-24,58.97999954223633
2024-09-25,58.790000915527344
2024-09-26,58.939998626708984
2024-09-27,58.9900016784668
2024-09-30,59.290000915527344
2024-10-01,59.09000015258789
2024-10-02,59.130001068115234
2024-10-03,58.900001525878906
2024-10-04,59.27000045776367
2024-10-07,58.79999923706055
2024-10-08,59.060001373291016
2024-10-09,59.43000030517578
2024-10-10,59.189998626708984
2024-10-11,59.61000061035156
2024-10-14,60.060001373291016
2024-10-15,59.7400016784668
2024-10-16,60.060001373291016
2024-10-17,60.0099983215332
2024-10-18,60.15999984741211
2024-10-21,59.77000045776367
2024-10-22,59.65999984741211
2024-10-23,59.529998779296875
2024-10-24,59.29999923706055
2024-10-25,59.09000015258789
2024-10-28,59.279998779296875
2024-10-29,59.119998931884766
2024-10-30,59.11000061035156
2024-10-31,58.560001373291016
2024-11-01,58.4900016784668
2024-11-04,58.2599983215332
2024-11-05,58.75
2024-11-06,59.810001373291016
2024-11-07,59.9900016784668
2024-11-08,60.29999923706055
2024-11-11,60.15999984741211
2024-11-12,59.79999923706055
2024-11-13,59.779998779296875
2024-11-14,59.369998931884766
2024-11-15,58.86000061035156
2024-11-18,59.119998931884766
2024-11-19,58.97999954223633
2024-11-20,59.09000015258789
2024-11-21,59.619998931884766
