Date,CWICX
2022-09-19,49.349998474121094
2022-09-20,48.7599983215332
2022-09-21,47.91999816894531
2022-09-22,47.63999938964844
2022-09-23,46.5099983215332
2022-09-26,45.91999816894531
2022-09-27,45.81999969482422
2022-09-28,46.650001525878906
2022-09-29,45.90999984741211
2022-09-30,45.59000015258789
2022-10-03,46.7400016784668
2022-10-04,48.33000183105469
2022-10-05,48.209999084472656
2022-10-06,47.630001068115234
2022-10-07,46.68000030517578
2022-10-10,46.29999923706055
2022-10-11,45.810001373291016
2022-10-12,45.66999816894531
2022-10-13,46.4900016784668
2022-10-14,45.630001068115234
2022-10-17,46.630001068115234
2022-10-18,47.02000045776367
2022-10-19,46.689998626708984
2022-10-20,46.4900016784668
2022-10-21,47.47999954223633
2022-10-24,47.58000183105469
2022-10-25,48.27000045776367
2022-10-26,48.40999984741211
2022-10-27,48.11000061035156
2022-10-28,48.720001220703125
2022-10-31,48.459999084472656
2022-11-01,48.709999084472656
2022-11-02,47.83000183105469
2022-11-03,47.5
2022-11-04,48.7400016784668
2022-11-07,49.16999816894531
2022-11-08,49.560001373291016
2022-11-09,48.77000045776367
2022-11-10,50.939998626708984
2022-11-11,51.70000076293945
2022-11-14,51.40999984741211
2022-11-15,51.900001525878906
2022-11-16,51.59000015258789
2022-11-17,51.459999084472656
2022-11-18,51.61000061035156
2022-11-21,51.27000045776367
2022-11-22,51.900001525878906
2022-11-23,52.25
2022-11-25,52.380001068115234
2022-11-28,51.61000061035156
2022-11-29,51.869998931884766
2022-11-30,53.27000045776367
2022-12-01,53.41999816894531
2022-12-02,53.369998931884766
2022-12-05,52.599998474121094
2022-12-06,52.150001525878906
2022-12-07,52.0
2022-12-08,52.43000030517578
2022-12-09,52.34000015258789
2022-12-12,52.66999816894531
2022-12-13,52.86000061035156
2022-12-14,52.810001373291016
2022-12-15,51.599998474121094
2022-12-16,51.08000183105469
2022-12-19,50.81999969482422
2022-12-20,50.959999084472656
2022-12-21,51.599998474121094
2022-12-22,51.029998779296875
2022-12-23,51.25
2022-12-27,51.27000045776367
2022-12-28,50.72999954223633
2022-12-29,51.5
2022-12-30,51.27000045776367
2023-01-03,51.20000076293945
2023-01-04,51.650001525878906
2023-01-05,51.31999969482422
2023-01-06,52.52000045776367
2023-01-09,52.7400016784668
2023-01-10,52.93000030517578
2023-01-11,53.38999938964844
2023-01-12,53.810001373291016
2023-01-13,54.099998474121094
2023-01-17,53.97999954223633
2023-01-18,53.540000915527344
2023-01-19,53.29999923706055
2023-01-20,53.97999954223633
2023-01-23,54.380001068115234
2023-01-24,54.439998626708984
2023-01-25,54.54999923706055
2023-01-26,54.93000030517578
2023-01-27,54.810001373291016
2023-01-30,54.31999969482422
2023-01-31,54.7400016784668
2023-02-01,55.18000030517578
2023-02-02,55.310001373291016
2023-02-03,54.810001373291016
2023-02-06,54.29999923706055
2023-02-07,54.7599983215332
2023-02-08,54.4900016784668
2023-02-09,54.31999969482422
2023-02-10,54.27000045776367
2023-02-13,54.7400016784668
2023-02-14,54.75
2023-02-15,54.68000030517578
2023-02-16,54.25
2023-02-17,54.060001373291016
2023-02-21,53.33000183105469
2023-02-22,53.06999969482422
2023-02-23,53.2599983215332
2023-02-24,52.58000183105469
2023-02-27,52.880001068115234
2023-02-28,52.689998626708984
2023-03-01,52.90999984741211
2023-03-02,53.209999084472656
2023-03-03,53.9900016784668
2023-03-06,53.869998931884766
2023-03-07,53.06999969482422
2023-03-08,53.18000030517578
2023-03-09,52.599998474121094
2023-03-10,51.970001220703125
2023-03-13,51.619998931884766
2023-03-14,52.279998779296875
2023-03-15,51.25
2023-03-16,52.02000045776367
2023-03-17,51.63999938964844
2023-03-20,52.13999938964844
2023-03-21,52.7400016784668
2023-03-22,52.349998474121094
2023-03-23,52.58000183105469
2023-03-24,52.459999084472656
2023-03-27,52.63999938964844
2023-03-28,52.720001220703125
2023-03-29,53.34000015258789
2023-03-30,53.77000045776367
2023-03-31,54.2599983215332
2023-04-03,54.59000015258789
2023-04-04,54.36000061035156
2023-04-05,54.099998474121094
2023-04-06,54.22999954223633
2023-04-10,54.22999954223633
2023-04-11,54.5099983215332
2023-04-12,54.54999923706055
2023-04-13,55.189998626708984
2023-04-14,55.0099983215332
2023-04-17,55.0099983215332
2023-04-18,55.25
2023-04-19,55.06999969482422
2023-04-20,54.939998626708984
2023-04-21,54.95000076293945
2023-04-24,54.97999954223633
2023-04-25,54.18000030517578
2023-04-26,54.02000045776367
2023-04-27,54.709999084472656
2023-04-28,55.029998779296875
2023-05-01,54.93000030517578
2023-05-02,54.36000061035156
2023-05-03,54.31999969482422
2023-05-04,54.04999923706055
2023-05-05,54.79999923706055
2023-05-08,54.83000183105469
2023-05-09,54.689998626708984
2023-05-10,54.709999084472656
2023-05-11,54.52000045776367
2023-05-12,54.43000030517578
2023-05-15,54.790000915527344
2023-05-16,54.470001220703125
2023-05-17,54.900001525878906
2023-05-18,55.13999938964844
2023-05-19,55.2599983215332
2023-05-22,55.29999923706055
2023-05-23,54.630001068115234
2023-05-24,54.13999938964844
2023-05-25,54.279998779296875
2023-05-26,55.099998474121094
2023-05-30,54.70000076293945
2023-05-31,54.290000915527344
2023-06-01,54.900001525878906
2023-06-02,55.66999816894531
2023-06-05,55.41999816894531
2023-06-06,55.689998626708984
2023-06-07,55.47999954223633
2023-06-08,55.86000061035156
2023-06-09,55.880001068115234
2023-06-12,56.13999938964844
2023-06-13,56.540000915527344
2023-06-14,56.709999084472656
2023-06-15,57.31999969482422
2023-06-16,57.150001525878906
2023-06-20,56.709999084472656
2023-06-21,56.58000183105469
2023-06-22,56.52000045776367
2023-06-23,55.90999984741211
2023-06-26,55.79999923706055
2023-06-27,56.400001525878906
2023-06-28,56.36000061035156
2023-06-29,56.470001220703125
2023-06-30,57.04999923706055
2023-07-03,57.060001373291016
2023-07-05,56.77000045776367
2023-07-06,55.95000076293945
2023-07-07,56.08000183105469
2023-07-10,56.34000015258789
2023-07-11,56.84000015258789
2023-07-12,57.43000030517578
2023-07-13,58.22999954223633
2023-07-14,58.18000030517578
2023-07-17,58.13999938964844
2023-07-18,58.52000045776367
2023-07-19,58.439998626708984
2023-07-20,58.130001068115234
2023-07-21,58.150001525878906
2023-07-24,58.189998626708984
2023-07-25,58.540000915527344
2023-07-26,58.5
2023-07-27,58.290000915527344
2023-07-28,58.779998779296875
2023-07-31,58.81999969482422
2023-08-01,58.58000183105469
2023-08-02,57.56999969482422
2023-08-03,57.400001525878906
2023-08-04,57.45000076293945
2023-08-07,57.95000076293945
2023-08-08,57.61000061035156
2023-08-09,57.400001525878906
2023-08-10,57.38999938964844
2023-08-11,57.09000015258789
2023-08-14,57.13999938964844
2023-08-15,56.45000076293945
2023-08-16,56.08000183105469
2023-08-17,55.66999816894531
2023-08-18,55.68000030517578
2023-08-21,55.9900016784668
2023-08-22,55.959999084472656
2023-08-23,56.529998779296875
2023-08-24,55.7400016784668
2023-08-25,55.97999954223633
2023-08-28,56.349998474121094
2023-08-29,57.2400016784668
2023-08-30,57.310001373291016
2023-08-31,57.22999954223633
2023-09-01,57.20000076293945
2023-09-05,56.900001525878906
2023-09-06,56.650001525878906
2023-09-07,56.459999084472656
2023-09-08,56.47999954223633
2023-09-11,56.689998626708984
2023-09-12,56.4900016784668
2023-09-13,56.41999816894531
2023-09-14,56.93000030517578
2023-09-15,56.65999984741211
2023-09-18,56.52000045776367
2023-09-19,56.349998474121094
2023-09-20,55.9900016784668
2023-09-21,55.060001373291016
2023-09-22,55.060001373291016
2023-09-25,55.09000015258789
2023-09-26,54.369998931884766
2023-09-27,54.41999816894531
2023-09-28,54.810001373291016
2023-09-29,54.650001525878906
2023-10-02,54.290000915527344
2023-10-03,53.56999969482422
2023-10-04,53.779998779296875
2023-10-05,53.849998474121094
2023-10-06,54.56999969482422
2023-10-09,54.70000076293945
2023-10-10,55.29999923706055
2023-10-11,55.470001220703125
2023-10-12,55.220001220703125
2023-10-13,54.849998474121094
2023-10-16,55.310001373291016
2023-10-17,55.36000061035156
2023-10-18,54.630001068115234
2023-10-19,54.16999816894531
2023-10-20,53.65999984741211
2023-10-23,53.65999984741211
2023-10-24,53.9900016784668
2023-10-25,53.52000045776367
2023-10-26,53.04999923706055
2023-10-27,52.83000183105469
2023-10-30,53.380001068115234
2023-10-31,53.5099983215332
2023-11-01,54.040000915527344
2023-11-02,55.060001373291016
2023-11-03,55.529998779296875
2023-11-06,55.54999923706055
2023-11-07,55.43000030517578
2023-11-08,55.45000076293945
2023-11-09,55.18000030517578
2023-11-10,55.779998779296875
2023-11-13,55.81999969482422
2023-11-14,56.97999954223633
2023-11-15,57.06999969482422
2023-11-16,57.040000915527344
2023-11-17,57.41999816894531
2023-11-20,57.900001525878906
2023-11-21,57.709999084472656
2023-11-22,57.779998779296875
2023-11-24,57.959999084472656
2023-11-27,57.70000076293945
2023-11-28,57.790000915527344
2023-11-29,57.779998779296875
2023-11-30,57.900001525878906
2023-12-01,58.33000183105469
2023-12-04,57.91999816894531
2023-12-05,57.709999084472656
2023-12-06,57.54999923706055
2023-12-07,57.849998474121094
2023-12-08,58.150001525878906
2023-12-11,58.560001373291016
2023-12-12,57.63999938964844
2023-12-13,58.470001220703125
2023-12-14,58.849998474121094
2023-12-15,58.790000915527344
2023-12-18,58.91999816894531
2023-12-19,59.310001373291016
2023-12-20,58.56999969482422
2023-12-21,59.2400016784668
2023-12-22,59.31999969482422
2023-12-26,59.54999923706055
2023-12-27,59.86000061035156
2023-12-28,59.84000015258789
2023-12-29,59.75
2024-01-02,59.2400016784668
2024-01-03,58.77000045776367
2024-01-04,58.880001068115234
2024-01-05,58.83000183105469
2024-01-08,59.40999984741211
2024-01-09,59.20000076293945
2024-01-10,59.369998931884766
2024-01-11,59.38999938964844
2024-01-12,59.63999938964844
2024-01-16,59.09000015258789
2024-01-17,58.58000183105469
2024-01-18,59.04999923706055
2024-01-19,59.630001068115234
2024-01-22,59.599998474121094
2024-01-23,59.630001068115234
2024-01-24,60.0099983215332
2024-01-25,60.16999816894531
2024-01-26,60.310001373291016
2024-01-29,60.7400016784668
2024-01-30,60.68000030517578
2024-01-31,60.040000915527344
2024-02-01,60.650001525878906
2024-02-02,60.619998931884766
2024-02-05,60.369998931884766
2024-02-06,60.650001525878906
2024-02-07,60.90999984741211
2024-02-08,60.88999938964844
2024-02-09,61.22999954223633
2024-02-12,61.22999954223633
2024-02-13,60.5
2024-02-14,60.959999084472656
2024-02-15,61.59000015258789
2024-02-16,61.58000183105469
2024-02-20,61.43000030517578
2024-02-21,61.459999084472656
2024-02-22,62.47999954223633
2024-02-23,62.5099983215332
2024-02-26,62.33000183105469
2024-02-27,62.36000061035156
2024-02-28,62.2400016784668
2024-02-29,62.380001068115234
2024-03-01,63.09000015258789
2024-03-04,63.11000061035156
2024-03-05,62.56999969482422
2024-03-06,63.02000045776367
2024-03-07,63.93000030517578
2024-03-08,63.439998626708984
2024-03-11,63.20000076293945
2024-03-12,63.709999084472656
2024-03-13,63.790000915527344
2024-03-14,63.65999984741211
2024-03-15,63.22999954223633
2024-03-18,63.470001220703125
2024-03-19,63.65999984741211
2024-03-20,64.29000091552734
2024-03-21,64.51000213623047
2024-03-22,64.26000213623047
2024-03-25,64.18000030517578
2024-03-26,64.05999755859375
2024-03-27,64.44000244140625
2024-03-28,64.43000030517578
2024-04-01,64.30999755859375
2024-04-02,64.0
2024-04-03,64.4000015258789
2024-04-04,63.68000030517578
2024-04-05,64.22000122070312
2024-04-08,64.37999725341797
2024-04-09,64.38999938964844
2024-04-10,63.93000030517578
2024-04-11,64.13999938964844
2024-04-12,63.099998474121094
2024-04-15,62.54999923706055
2024-04-16,62.34000015258789
2024-04-17,62.16999816894531
2024-04-18,62.02000045776367
2024-04-19,61.52000045776367
2024-04-22,61.95000076293945
2024-04-23,62.81999969482422
2024-04-24,62.81999969482422
2024-04-25,62.63999938964844
2024-04-26,63.20000076293945
2024-04-29,63.38999938964844
2024-04-30,62.41999816894531
2024-05-01,62.279998779296875
2024-05-02,62.7599983215332
2024-05-03,63.310001373291016
2024-05-06,64.05000305175781
2024-05-07,64.19000244140625
2024-05-08,64.19000244140625
2024-05-09,64.33999633789062
2024-05-10,64.56999969482422
2024-05-13,64.51000213623047
2024-05-14,64.93000030517578
2024-05-15,65.66000366210938
2024-05-16,65.51000213623047
2024-05-17,65.62999725341797
2024-05-20,65.77999877929688
2024-05-21,65.7699966430664
2024-05-22,65.44000244140625
2024-05-23,65.05000305175781
2024-05-24,65.47000122070312
2024-05-28,65.44000244140625
2024-05-29,64.56999969482422
2024-05-30,64.38999938964844
2024-05-31,64.66999816894531
2024-06-03,64.7300033569336
2024-06-04,64.51000213623047
2024-06-05,65.41999816894531
2024-06-06,65.5199966430664
2024-06-07,65.16000366210938
2024-06-10,65.1500015258789
2024-06-11,64.87000274658203
2024-06-12,65.3499984741211
2024-06-13,65.30000305175781
2024-06-14,65.04000091552734
2024-06-17,65.54000091552734
2024-06-18,65.62000274658203
2024-06-20,65.7300033569336
2024-06-21,65.3499984741211
2024-06-24,65.31999969482422
2024-06-25,65.38999938964844
2024-06-26,65.23999786376953
2024-06-27,65.25
2024-06-28,65.08999633789062
2024-07-01,65.33999633789062
2024-07-02,65.55000305175781
2024-07-03,66.12999725341797
2024-07-05,66.5999984741211
2024-07-08,66.58999633789062
2024-07-09,66.33000183105469
2024-07-10,67.11000061035156
2024-07-11,67.01000213623047
2024-07-12,67.3499984741211
2024-07-15,67.26000213623047
2024-07-16,67.43000030517578
2024-07-17,66.41999816894531
2024-07-18,65.87000274658203
2024-07-19,65.44999694824219
2024-07-22,65.87999725341797
2024-07-23,66.01000213623047
2024-07-24,64.69000244140625
2024-07-25,64.31999969482422
2024-07-26,64.87999725341797
2024-07-29,64.87000274658203
2024-07-30,64.69000244140625
2024-07-31,65.72000122070312
2024-08-01,64.5199966430664
2024-08-02,63.27000045776367
2024-08-05,61.7599983215332
2024-08-06,62.209999084472656
2024-08-07,62.02000045776367
2024-08-08,63.45000076293945
2024-08-09,63.7599983215332
2024-08-12,63.709999084472656
2024-08-13,64.66999816894531
2024-08-14,64.88999938964844
2024-08-15,65.91999816894531
2024-08-16,66.05999755859375
2024-08-19,66.69000244140625
2024-08-20,66.51000213623047
2024-08-21,66.72000122070312
2024-08-22,66.29000091552734
2024-08-23,67.04000091552734
2024-08-26,66.87000274658203
2024-08-27,67.05000305175781
2024-08-28,66.73999786376953
2024-08-29,66.88999938964844
2024-08-30,67.31999969482422
2024-09-03,65.7300033569336
2024-09-04,65.54000091552734
2024-09-05,65.27999877929688
2024-09-06,64.19000244140625
2024-09-09,64.76000213623047
2024-09-10,64.83000183105469
2024-09-11,65.61000061035156
2024-09-12,66.2300033569336
2024-09-13,66.63999938964844
2024-09-16,66.73999786376953
2024-09-17,66.69999694824219
2024-09-18,66.44999694824219
2024-09-19,67.62000274658203
2024-09-20,67.45999908447266
2024-09-23,67.63999938964844
2024-09-24,68.19999694824219
2024-09-25,68.08000183105469
2024-09-26,68.94999694824219
2024-09-27,68.7300033569336
2024-09-30,68.56999969482422
2024-10-01,68.19999694824219
2024-10-02,68.30999755859375
2024-10-03,67.95999908447266
2024-10-04,68.4800033569336
2024-10-07,68.22000122070312
2024-10-08,68.31999969482422
2024-10-09,68.58999633789062
2024-10-10,68.4800033569336
2024-10-11,68.9000015258789
2024-10-14,69.19999694824219
2024-10-15,68.20999908447266
2024-10-16,68.4800033569336
2024-10-17,68.70999908447266
2024-10-18,68.98999786376953
2024-10-21,68.62999725341797
2024-10-22,68.51000213623047
2024-10-23,67.87999725341797
2024-10-24,67.97000122070312
2024-10-25,67.91999816894531
2024-10-28,68.11000061035156
2024-10-29,68.16999816894531
2024-10-30,67.88999938964844
2024-10-31,66.95999908447266
2024-11-01,67.20999908447266
2024-11-04,67.0999984741211
2024-11-05,67.88999938964844
2024-11-06,68.31999969482422
2024-11-07,69.05999755859375
2024-11-08,68.8499984741211
2024-11-11,68.80000305175781
2024-11-12,68.04000091552734
2024-11-13,67.7300033569336
2024-11-14,67.45999908447266
2024-11-15,66.75
2024-11-18,67.19999694824219
2024-11-19,67.22000122070312
2024-11-20,67.19000244140625
2024-11-21,67.45999908447266
