Date,VTIPX
2022-11-29,23.850000381469727
2022-11-30,24.010000228881836
2022-12-01,24.09000015258789
2022-12-02,24.139999389648438
2022-12-05,24.030000686645508
2022-12-06,24.010000228881836
2022-12-07,24.040000915527344
2022-12-08,24.020000457763672
2022-12-09,23.969999313354492
2022-12-12,23.979999542236328
2022-12-13,24.030000686645508
2022-12-14,24.020000457763672
2022-12-15,23.989999771118164
2022-12-16,23.969999313354492
2022-12-19,23.950000762939453
2022-12-20,23.959999084472656
2022-12-21,24.010000228881836
2022-12-22,23.40999984741211
2022-12-23,23.399999618530273
2022-12-27,23.399999618530273
2022-12-28,23.389999389648438
2022-12-29,23.40999984741211
2022-12-30,23.389999389648438
2023-01-03,23.3799991607666
2023-01-04,23.360000610351562
2023-01-05,23.34000015258789
2023-01-06,23.43000030517578
2023-01-09,23.440000534057617
2023-01-10,23.420000076293945
2023-01-11,23.450000762939453
2023-01-12,23.540000915527344
2023-01-13,23.5
2023-01-17,23.479999542236328
2023-01-18,23.530000686645508
2023-01-19,23.56999969482422
2023-01-20,23.549999237060547
2023-01-23,23.549999237060547
2023-01-24,23.579999923706055
2023-01-25,23.600000381469727
2023-01-26,23.600000381469727
2023-01-27,23.59000015258789
2023-01-30,23.540000915527344
2023-01-31,23.56999969482422
2023-02-01,23.639999389648438
2023-02-02,23.6299991607666
2023-02-03,23.530000686645508
2023-02-06,23.459999084472656
2023-02-07,23.520000457763672
2023-02-08,23.56999969482422
2023-02-09,23.520000457763672
2023-02-10,23.520000457763672
2023-02-13,23.520000457763672
2023-02-14,23.479999542236328
2023-02-15,23.5
2023-02-16,23.489999771118164
2023-02-17,23.510000228881836
2023-02-21,23.469999313354492
2023-02-22,23.450000762939453
2023-02-23,23.479999542236328
2023-02-24,23.40999984741211
2023-02-27,23.43000030517578
2023-02-28,23.469999313354492
2023-03-01,23.459999084472656
2023-03-02,23.489999771118164
2023-03-03,23.559999465942383
2023-03-06,23.549999237060547
2023-03-07,23.440000534057617
2023-03-08,23.3799991607666
2023-03-09,23.420000076293945
2023-03-10,23.520000457763672
2023-03-13,23.68000030517578
2023-03-14,23.65999984741211
2023-03-15,23.799999237060547
2023-03-16,23.670000076293945
2023-03-17,23.709999084472656
2023-03-20,23.729999542236328
2023-03-21,23.690000534057617
2023-03-22,23.860000610351562
2023-03-23,23.90999984741211
2023-03-24,23.8700008392334
2023-03-27,23.81999969482422
2023-03-28,23.84000015258789
2023-03-29,23.850000381469727
2023-03-30,23.860000610351562
2023-03-31,23.90999984741211
2023-04-03,23.959999084472656
2023-04-04,23.989999771118164
2023-04-05,24.0
2023-04-06,24.010000228881836
2023-04-10,23.950000762939453
2023-04-11,23.959999084472656
2023-04-12,23.940000534057617
2023-04-13,23.920000076293945
2023-04-14,23.889999389648438
2023-04-17,23.860000610351562
2023-04-18,23.8700008392334
2023-04-19,23.860000610351562
2023-04-20,23.889999389648438
2023-04-21,23.889999389648438
2023-04-24,23.950000762939453
2023-04-25,24.010000228881836
2023-04-26,23.989999771118164
2023-04-27,23.920000076293945
2023-04-28,23.940000534057617
2023-05-01,23.889999389648438
2023-05-02,23.959999084472656
2023-05-03,24.010000228881836
2023-05-04,24.030000686645508
2023-05-05,24.0
2023-05-08,23.989999771118164
2023-05-09,23.969999313354492
2023-05-10,23.989999771118164
2023-05-11,23.979999542236328
2023-05-12,23.920000076293945
2023-05-15,23.940000534057617
2023-05-16,23.90999984741211
2023-05-17,23.90999984741211
2023-05-18,23.850000381469727
2023-05-19,23.81999969482422
2023-05-22,23.81999969482422
2023-05-23,23.860000610351562
2023-05-24,23.809999465942383
2023-05-25,23.719999313354492
2023-05-26,23.719999313354492
2023-05-30,23.780000686645508
2023-05-31,23.790000915527344
2023-06-01,23.81999969482422
2023-06-02,23.770000457763672
2023-06-05,23.809999465942383
2023-06-06,23.799999237060547
2023-06-07,23.770000457763672
2023-06-08,23.809999465942383
2023-06-09,23.760000228881836
2023-06-12,23.780000686645508
2023-06-13,23.729999542236328
2023-06-14,23.739999771118164
2023-06-15,23.809999465942383
2023-06-16,23.770000457763672
2023-06-20,23.790000915527344
2023-06-21,23.790000915527344
2023-06-22,23.760000228881836
2023-06-23,23.780000686645508
2023-06-26,23.790000915527344
2023-06-27,23.75
2023-06-28,23.790000915527344
2023-06-29,23.719999313354492
2023-06-30,23.56999969482422
2023-07-03,23.559999465942383
2023-07-05,23.540000915527344
2023-07-06,23.479999542236328
2023-07-07,23.489999771118164
2023-07-10,23.530000686645508
2023-07-11,23.520000457763672
2023-07-12,23.6200008392334
2023-07-13,23.68000030517578
2023-07-14,23.6200008392334
2023-07-17,23.639999389648438
2023-07-18,23.6299991607666
2023-07-19,23.649999618530273
2023-07-20,23.639999389648438
2023-07-21,23.639999389648438
2023-07-24,23.65999984741211
2023-07-25,23.649999618530273
2023-07-26,23.68000030517578
2023-07-27,23.6200008392334
2023-07-28,23.670000076293945
2023-07-31,23.690000534057617
2023-08-01,23.639999389648438
2023-08-02,23.639999389648438
2023-08-03,23.600000381469727
2023-08-04,23.709999084472656
2023-08-07,23.729999542236328
2023-08-08,23.729999542236328
2023-08-09,23.719999313354492
2023-08-10,23.68000030517578
2023-08-11,23.670000076293945
2023-08-14,23.639999389648438
2023-08-15,23.6200008392334
2023-08-16,23.579999923706055
2023-08-17,23.600000381469727
2023-08-18,23.6200008392334
2023-08-21,23.600000381469727
2023-08-22,23.610000610351562
2023-08-23,23.68000030517578
2023-08-24,23.639999389648438
2023-08-25,23.6299991607666
2023-08-28,23.639999389648438
2023-08-29,23.700000762939453
2023-08-30,23.700000762939453
2023-08-31,23.719999313354492
2023-09-01,23.709999084472656
2023-09-05,23.709999084472656
2023-09-06,23.68000030517578
2023-09-07,23.719999313354492
2023-09-08,23.729999542236328
2023-09-11,23.75
2023-09-12,23.75
2023-09-13,23.780000686645508
2023-09-14,23.770000457763672
2023-09-15,23.75
2023-09-18,23.760000228881836
2023-09-19,23.739999771118164
2023-09-20,23.700000762939453
2023-09-21,23.700000762939453
2023-09-22,23.709999084472656
2023-09-25,23.670000076293945
2023-09-26,23.639999389648438
2023-09-27,23.639999389648438
2023-09-28,23.690000534057617
2023-09-29,23.510000228881836
2023-10-02,23.459999084472656
2023-10-03,23.399999618530273
2023-10-04,23.43000030517578
2023-10-05,23.440000534057617
2023-10-06,23.40999984741211
2023-10-09,23.520000457763672
2023-10-10,23.530000686645508
2023-10-11,23.540000915527344
2023-10-12,23.530000686645508
2023-10-13,23.59000015258789
2023-10-16,23.59000015258789
2023-10-17,23.530000686645508
2023-10-18,23.520000457763672
2023-10-19,23.559999465942383
2023-10-20,23.59000015258789
2023-10-23,23.59000015258789
2023-10-24,23.56999969482422
2023-10-25,23.549999237060547
2023-10-26,23.600000381469727
2023-10-27,23.639999389648438
2023-10-30,23.6200008392334
2023-10-31,23.600000381469727
2023-11-01,23.670000076293945
2023-11-02,23.670000076293945
2023-11-03,23.739999771118164
2023-11-06,23.719999313354492
2023-11-07,23.719999313354492
2023-11-08,23.709999084472656
2023-11-09,23.639999389648438
2023-11-10,23.639999389648438
2023-11-13,23.65999984741211
2023-11-14,23.75
2023-11-15,23.700000762939453
2023-11-16,23.729999542236328
2023-11-17,23.739999771118164
2023-11-20,23.770000457763672
2023-11-21,23.770000457763672
2023-11-22,23.760000228881836
2023-11-24,23.729999542236328
2023-11-27,23.760000228881836
2023-11-28,23.829999923706055
2023-11-29,23.8799991607666
2023-11-30,23.84000015258789
2023-12-01,23.90999984741211
2023-12-04,23.8700008392334
2023-12-05,23.889999389648438
2023-12-06,23.8700008392334
2023-12-07,23.8700008392334
2023-12-08,23.850000381469727
2023-12-11,23.84000015258789
2023-12-12,23.829999923706055
2023-12-13,23.989999771118164
2023-12-14,24.09000015258789
2023-12-15,24.06999969482422
2023-12-18,24.059999465942383
2023-12-19,24.059999465942383
2023-12-20,24.100000381469727
2023-12-21,23.780000686645508
2023-12-22,23.780000686645508
2023-12-26,23.780000686645508
2023-12-27,23.809999465942383
2023-12-28,23.770000457763672
2023-12-29,23.780000686645508
2024-01-02,23.760000228881836
2024-01-03,23.780000686645508
2024-01-04,23.739999771118164
2024-01-05,23.729999542236328
2024-01-08,23.75
2024-01-09,23.75
2024-01-10,23.75
2024-01-11,23.809999465942383
2024-01-12,23.8799991607666
2024-01-16,23.829999923706055
2024-01-17,23.790000915527344
2024-01-18,23.809999465942383
2024-01-19,23.799999237060547
2024-01-22,23.809999465942383
2024-01-23,23.790000915527344
2024-01-24,23.780000686645508
2024-01-25,23.81999969482422
2024-01-26,23.81999969482422
2024-01-29,23.850000381469727
2024-01-30,23.84000015258789
2024-01-31,23.889999389648438
2024-02-01,23.8799991607666
2024-02-02,23.780000686645508
2024-02-05,23.75
2024-02-06,23.790000915527344
2024-02-07,23.790000915527344
2024-02-08,23.780000686645508
2024-02-09,23.780000686645508
2024-02-12,23.780000686645508
2024-02-13,23.729999542236328
2024-02-14,23.780000686645508
2024-02-15,23.799999237060547
2024-02-16,23.780000686645508
2024-02-20,23.799999237060547
2024-02-21,23.790000915527344
2024-02-22,23.760000228881836
2024-02-23,23.770000457763672
2024-02-26,23.780000686645508
2024-02-27,23.780000686645508
2024-02-28,23.81999969482422
2024-02-29,23.84000015258789
2024-03-01,23.889999389648438
2024-03-04,23.889999389648438
2024-03-05,23.920000076293945
2024-03-06,23.920000076293945
2024-03-07,23.93000030517578
2024-03-08,23.940000534057617
2024-03-11,23.93000030517578
2024-03-12,23.920000076293945
2024-03-13,23.920000076293945
2024-03-14,23.8700008392334
2024-03-15,23.860000610351562
2024-03-18,23.8700008392334
2024-03-19,23.899999618530273
2024-03-20,23.940000534057617
2024-03-21,23.950000762939453
2024-03-22,23.979999542236328
2024-03-25,23.969999313354492
2024-03-26,23.969999313354492
2024-03-27,23.979999542236328
2024-03-28,23.959999084472656
2024-04-01,23.93000030517578
2024-04-02,23.950000762939453
2024-04-03,23.969999313354492
2024-04-04,24.0
2024-04-05,23.969999313354492
2024-04-08,23.969999313354492
2024-04-09,23.989999771118164
2024-04-10,23.90999984741211
2024-04-11,23.90999984741211
2024-04-12,23.950000762939453
2024-04-15,23.950000762939453
2024-04-16,23.93000030517578
2024-04-17,23.950000762939453
2024-04-18,23.940000534057617
2024-04-19,23.940000534057617
2024-04-22,23.959999084472656
2024-04-23,23.979999542236328
2024-04-24,23.969999313354492
2024-04-25,23.940000534057617
2024-04-26,23.959999084472656
2024-04-29,23.979999542236328
2024-04-30,23.950000762939453
2024-05-01,23.959999084472656
2024-05-02,24.010000228881836
2024-05-03,24.040000915527344
2024-05-06,24.049999237060547
2024-05-07,24.040000915527344
2024-05-08,24.040000915527344
2024-05-09,24.079999923706055
2024-05-10,24.049999237060547
2024-05-13,24.06999969482422
2024-05-14,24.079999923706055
2024-05-15,24.1200008392334
2024-05-16,24.110000610351562
2024-05-17,24.110000610351562
2024-05-20,24.1200008392334
2024-05-21,24.139999389648438
2024-05-22,24.1299991607666
2024-05-23,24.09000015258789
2024-05-24,24.100000381469727
2024-05-28,24.1200008392334
2024-05-29,24.100000381469727
2024-05-30,24.139999389648438
2024-05-31,24.170000076293945
2024-06-03,24.200000762939453
2024-06-04,24.209999084472656
2024-06-05,24.229999542236328
2024-06-06,24.229999542236328
2024-06-07,24.15999984741211
2024-06-10,24.15999984741211
2024-06-11,24.190000534057617
2024-06-12,24.18000030517578
2024-06-13,24.209999084472656
2024-06-14,24.209999084472656
2024-06-17,24.209999084472656
2024-06-18,24.260000228881836
2024-06-20,24.280000686645508
2024-06-21,24.270000457763672
2024-06-24,24.280000686645508
2024-06-25,24.280000686645508
2024-06-26,24.270000457763672
2024-06-27,24.299999237060547
2024-06-28,24.09000015258789
2024-07-01,24.079999923706055
2024-07-02,24.09000015258789
2024-07-03,24.1200008392334
2024-07-05,24.15999984741211
2024-07-08,24.15999984741211
2024-07-09,24.15999984741211
2024-07-10,24.170000076293945
2024-07-11,24.18000030517578
2024-07-12,24.190000534057617
2024-07-15,24.219999313354492
2024-07-16,24.229999542236328
2024-07-17,24.229999542236328
2024-07-18,24.219999313354492
2024-07-19,24.190000534057617
2024-07-22,24.18000030517578
2024-07-23,24.190000534057617
2024-07-24,24.190000534057617
2024-07-25,24.200000762939453
2024-07-26,24.229999542236328
2024-07-29,24.239999771118164
2024-07-30,24.239999771118164
2024-07-31,24.309999465942383
2024-08-01,24.31999969482422
2024-08-02,24.3700008392334
2024-08-05,24.3700008392334
2024-08-06,24.34000015258789
2024-08-07,24.329999923706055
2024-08-08,24.31999969482422
2024-08-09,24.329999923706055
2024-08-12,24.3700008392334
2024-08-13,24.399999618530273
2024-08-14,24.3799991607666
2024-08-15,24.350000381469727
2024-08-16,24.350000381469727
2024-08-19,24.34000015258789
2024-08-20,24.3799991607666
2024-08-21,24.40999984741211
2024-08-22,24.3799991607666
2024-08-23,24.459999084472656
2024-08-26,24.469999313354492
2024-08-27,24.479999542236328
2024-08-28,24.479999542236328
2024-08-29,24.469999313354492
2024-08-30,24.450000762939453
2024-09-03,24.450000762939453
2024-09-04,24.479999542236328
2024-09-05,24.479999542236328
2024-09-06,24.510000228881836
2024-09-09,24.530000686645508
2024-09-10,24.549999237060547
2024-09-11,24.56999969482422
2024-09-12,24.59000015258789
2024-09-13,24.6299991607666
2024-09-16,24.65999984741211
2024-09-17,24.65999984741211
2024-09-18,24.639999389648438
2024-09-19,24.690000534057617
2024-09-20,24.700000762939453
2024-09-23,24.700000762939453
2024-09-24,24.739999771118164
2024-09-25,24.709999084472656
2024-09-26,24.68000030517578
2024-09-27,24.719999313354492
2024-09-30,24.549999237060547
2024-10-01,24.579999923706055
2024-10-02,24.579999923706055
2024-10-03,24.559999465942383
2024-10-04,24.469999313354492
2024-10-07,24.469999313354492
2024-10-08,24.479999542236328
2024-10-09,24.459999084472656
2024-10-10,24.510000228881836
2024-10-11,24.530000686645508
2024-10-14,24.510000228881836
2024-10-15,24.510000228881836
2024-10-16,24.510000228881836
2024-10-17,24.5
2024-10-18,24.510000228881836
2024-10-21,24.469999313354492
2024-10-22,24.479999542236328
2024-10-23,24.450000762939453
2024-10-24,24.450000762939453
2024-10-25,24.43000030517578
2024-10-28,24.40999984741211
2024-10-29,24.43000030517578
2024-10-30,24.43000030517578
2024-10-31,24.440000534057617
2024-11-01,24.40999984741211
2024-11-04,24.40999984741211
2024-11-05,24.399999618530273
2024-11-06,24.450000762939453
2024-11-07,24.489999771118164
2024-11-08,24.479999542236328
2024-11-11,24.459999084472656
2024-11-12,24.420000076293945
2024-11-13,24.440000534057617
2024-11-14,24.420000076293945
2024-11-15,24.43000030517578
2024-11-18,24.469999313354492
2024-11-19,24.489999771118164
2024-11-20,24.489999771118164
2024-11-21,24.469999313354492
