Date,ICAFX
2022-08-09,43.59000015258789
2022-08-10,44.5
2022-08-11,44.560001373291016
2022-08-12,45.25
2022-08-15,45.349998474121094
2022-08-16,45.380001068115234
2022-08-17,45.0
2022-08-18,45.11000061035156
2022-08-19,44.56999969482422
2022-08-22,43.68000030517578
2022-08-23,43.61000061035156
2022-08-24,43.7599983215332
2022-08-25,44.439998626708984
2022-08-26,43.130001068115234
2022-08-29,42.88999938964844
2022-08-30,42.400001525878906
2022-08-31,42.209999084472656
2022-09-01,42.279998779296875
2022-09-02,41.95000076293945
2022-09-06,41.77000045776367
2022-09-07,42.380001068115234
2022-09-08,42.63999938964844
2022-09-09,43.34000015258789
2022-09-12,43.77000045776367
2022-09-13,42.0
2022-09-14,42.0
2022-09-15,41.58000183105469
2022-09-16,41.310001373291016
2022-09-19,41.54999923706055
2022-09-20,41.08000183105469
2022-09-21,40.459999084472656
2022-09-22,40.22999954223633
2022-09-23,39.40999984741211
2022-09-26,38.95000076293945
2022-09-27,38.83000183105469
2022-09-28,39.58000183105469
2022-09-29,38.88999938964844
2022-09-30,38.369998931884766
2022-10-03,39.43000030517578
2022-10-04,40.689998626708984
2022-10-05,40.650001525878906
2022-10-06,40.25
2022-10-07,39.380001068115234
2022-10-10,39.0099983215332
2022-10-11,38.720001220703125
2022-10-12,38.63999938964844
2022-10-13,39.529998779296875
2022-10-14,38.650001525878906
2022-10-17,39.56999969482422
2022-10-18,39.97999954223633
2022-10-19,39.79999923706055
2022-10-20,39.529998779296875
2022-10-21,40.40999984741211
2022-10-24,40.790000915527344
2022-10-25,41.31999969482422
2022-10-26,41.15999984741211
2022-10-27,40.86000061035156
2022-10-28,41.65999984741211
2022-10-31,41.41999816894531
2022-11-01,41.34000015258789
2022-11-02,40.40999984741211
2022-11-03,40.130001068115234
2022-11-04,40.83000183105469
2022-11-07,41.290000915527344
2022-11-08,41.529998779296875
2022-11-09,40.84000015258789
2022-11-10,42.79999923706055
2022-11-11,43.130001068115234
2022-11-14,42.7400016784668
2022-11-15,43.150001525878906
2022-11-16,42.83000183105469
2022-11-17,42.65999984741211
2022-11-18,42.869998931884766
2022-11-21,42.779998779296875
2022-11-22,43.279998779296875
2022-11-23,43.529998779296875
2022-11-25,43.560001373291016
2022-11-28,42.90999984741211
2022-11-29,42.939998626708984
2022-11-30,44.16999816894531
2022-12-01,44.22999954223633
2022-12-02,44.29999923706055
2022-12-05,43.58000183105469
2022-12-06,43.060001373291016
2022-12-07,43.0
2022-12-08,43.279998779296875
2022-12-09,43.040000915527344
2022-12-12,43.61000061035156
2022-12-13,44.0
2022-12-14,42.33000183105469
2022-12-15,41.400001525878906
2022-12-16,41.040000915527344
2022-12-19,40.70000076293945
2022-12-20,40.81999969482422
2022-12-21,41.43000030517578
2022-12-22,40.91999816894531
2022-12-23,41.16999816894531
2022-12-27,41.150001525878906
2022-12-28,40.66999816894531
2022-12-29,41.33000183105469
2022-12-30,41.22999954223633
2023-01-03,41.150001525878906
2023-01-04,41.470001220703125
2023-01-05,41.08000183105469
2023-01-06,42.0
2023-01-09,41.959999084472656
2023-01-10,42.220001220703125
2023-01-11,42.66999816894531
2023-01-12,42.95000076293945
2023-01-13,43.029998779296875
2023-01-17,42.939998626708984
2023-01-18,42.310001373291016
2023-01-19,42.02000045776367
2023-01-20,42.7400016784668
2023-01-23,43.130001068115234
2023-01-24,43.15999984741211
2023-01-25,43.13999938964844
2023-01-26,43.5099983215332
2023-01-27,43.4900016784668
2023-01-30,43.02000045776367
2023-01-31,43.540000915527344
2023-02-01,43.91999816894531
2023-02-02,44.439998626708984
2023-02-03,43.939998626708984
2023-02-06,43.77000045776367
2023-02-07,44.279998779296875
2023-02-08,43.869998931884766
2023-02-09,43.5099983215332
2023-02-10,43.650001525878906
2023-02-13,44.150001525878906
2023-02-14,44.119998931884766
2023-02-15,44.18000030517578
2023-02-16,43.66999816894531
2023-02-17,43.470001220703125
2023-02-21,42.7599983215332
2023-02-22,42.68000030517578
2023-02-23,42.79999923706055
2023-02-24,42.41999816894531
2023-02-27,42.59000015258789
2023-02-28,42.529998779296875
2023-03-01,42.41999816894531
2023-03-02,42.77000045776367
2023-03-03,43.47999954223633
2023-03-06,43.459999084472656
2023-03-07,42.83000183105469
2023-03-08,42.869998931884766
2023-03-09,42.279998779296875
2023-03-10,41.7400016784668
2023-03-13,41.54999923706055
2023-03-14,42.18000030517578
2023-03-15,41.560001373291016
2023-03-16,42.2599983215332
2023-03-17,41.77000045776367
2023-03-20,42.060001373291016
2023-03-21,42.529998779296875
2023-03-22,41.86000061035156
2023-03-23,42.04999923706055
2023-03-24,42.27000045776367
2023-03-27,42.34000015258789
2023-03-28,42.34000015258789
2023-03-29,42.869998931884766
2023-03-30,43.15999984741211
2023-03-31,43.68000030517578
2023-04-03,43.939998626708984
2023-04-04,43.65999984741211
2023-04-05,43.5
2023-04-06,43.650001525878906
2023-04-10,43.720001220703125
2023-04-11,43.75
2023-04-12,43.66999816894531
2023-04-13,44.20000076293945
2023-04-14,44.04999923706055
2023-04-17,44.20000076293945
2023-04-18,44.34000015258789
2023-04-19,44.43000030517578
2023-04-20,44.22999954223633
2023-04-21,44.2400016784668
2023-04-24,44.2400016784668
2023-04-25,43.599998474121094
2023-04-26,43.4900016784668
2023-04-27,44.29999923706055
2023-04-28,44.66999816894531
2023-05-01,44.650001525878906
2023-05-02,44.130001068115234
2023-05-03,43.90999984741211
2023-05-04,43.61000061035156
2023-05-05,44.2599983215332
2023-05-08,44.290000915527344
2023-05-09,44.130001068115234
2023-05-10,44.279998779296875
2023-05-11,44.220001220703125
2023-05-12,44.16999816894531
2023-05-15,44.369998931884766
2023-05-16,44.13999938964844
2023-05-17,44.63999938964844
2023-05-18,45.04999923706055
2023-05-19,45.02000045776367
2023-05-22,45.04999923706055
2023-05-23,44.560001373291016
2023-05-24,44.27000045776367
2023-05-25,44.45000076293945
2023-05-26,45.220001220703125
2023-05-30,45.11000061035156
2023-05-31,44.939998626708984
2023-06-01,45.34000015258789
2023-06-02,46.0
2023-06-05,45.81999969482422
2023-06-06,45.9900016784668
2023-06-07,45.79999923706055
2023-06-08,45.9900016784668
2023-06-09,46.029998779296875
2023-06-12,46.470001220703125
2023-06-13,46.7599983215332
2023-06-14,46.650001525878906
2023-06-15,47.209999084472656
2023-06-16,47.0
2023-06-20,46.68000030517578
2023-06-21,46.560001373291016
2023-06-22,46.650001525878906
2023-06-23,46.31999969482422
2023-06-26,46.209999084472656
2023-06-27,46.709999084472656
2023-06-28,46.7400016784668
2023-06-29,46.90999984741211
2023-06-30,47.400001525878906
2023-07-03,47.380001068115234
2023-07-05,47.310001373291016
2023-07-06,46.88999938964844
2023-07-07,46.869998931884766
2023-07-10,47.09000015258789
2023-07-11,47.45000076293945
2023-07-12,47.810001373291016
2023-07-13,48.22999954223633
2023-07-14,48.150001525878906
2023-07-17,48.279998779296875
2023-07-18,48.65999984741211
2023-07-19,48.720001220703125
2023-07-20,48.45000076293945
2023-07-21,48.5
2023-07-24,48.630001068115234
2023-07-25,48.849998474121094
2023-07-26,48.75
2023-07-27,48.61000061035156
2023-07-28,49.11000061035156
2023-07-31,49.13999938964844
2023-08-01,49.060001373291016
2023-08-02,48.36000061035156
2023-08-03,48.220001220703125
2023-08-04,48.15999984741211
2023-08-07,48.65999984741211
2023-08-08,48.38999938964844
2023-08-09,48.040000915527344
2023-08-10,48.029998779296875
2023-08-11,47.91999816894531
2023-08-14,48.189998626708984
2023-08-15,47.63999938964844
2023-08-16,47.279998779296875
2023-08-17,46.90999984741211
2023-08-18,46.91999816894531
2023-08-21,47.209999084472656
2023-08-22,47.13999938964844
2023-08-23,47.650001525878906
2023-08-24,46.939998626708984
2023-08-25,47.220001220703125
2023-08-28,47.529998779296875
2023-08-29,48.20000076293945
2023-08-30,48.33000183105469
2023-08-31,48.349998474121094
2023-09-01,48.349998474121094
2023-09-05,48.119998931884766
2023-09-06,47.95000076293945
2023-09-07,47.869998931884766
2023-09-08,47.959999084472656
2023-09-11,48.25
2023-09-12,48.029998779296875
2023-09-13,47.86000061035156
2023-09-14,48.290000915527344
2023-09-15,47.77000045776367
2023-09-18,47.790000915527344
2023-09-19,47.70000076293945
2023-09-20,47.22999954223633
2023-09-21,46.470001220703125
2023-09-22,46.369998931884766
2023-09-25,46.5099983215332
2023-09-26,45.880001068115234
2023-09-27,46.02000045776367
2023-09-28,46.349998474121094
2023-09-29,46.130001068115234
2023-10-02,45.970001220703125
2023-10-03,45.349998474121094
2023-10-04,45.619998931884766
2023-10-05,45.560001373291016
2023-10-06,46.189998626708984
2023-10-09,46.459999084472656
2023-10-10,46.75
2023-10-11,46.959999084472656
2023-10-12,46.66999816894531
2023-10-13,46.38999938964844
2023-10-16,46.88999938964844
2023-10-17,46.93000030517578
2023-10-18,46.369998931884766
2023-10-19,46.02000045776367
2023-10-20,45.529998779296875
2023-10-23,45.470001220703125
2023-10-24,45.880001068115234
2023-10-25,45.310001373291016
2023-10-26,44.7599983215332
2023-10-27,44.619998931884766
2023-10-30,45.2599983215332
2023-10-31,45.5099983215332
2023-11-01,45.939998626708984
2023-11-02,46.75
2023-11-03,47.189998626708984
2023-11-06,47.20000076293945
2023-11-07,47.349998474121094
2023-11-08,47.43000030517578
2023-11-09,47.09000015258789
2023-11-10,47.86000061035156
2023-11-13,47.849998474121094
2023-11-14,48.7599983215332
2023-11-15,48.77000045776367
2023-11-16,48.95000076293945
2023-11-17,49.130001068115234
2023-11-20,49.5099983215332
2023-11-21,49.36000061035156
2023-11-22,49.599998474121094
2023-11-24,49.689998626708984
2023-11-27,49.5
2023-11-28,49.4900016784668
2023-11-29,49.470001220703125
2023-11-30,49.70000076293945
2023-12-01,50.0
2023-12-04,49.779998779296875
2023-12-05,49.58000183105469
2023-12-06,49.369998931884766
2023-12-07,49.709999084472656
2023-12-08,50.0099983215332
2023-12-11,50.43000030517578
2023-12-12,50.790000915527344
2023-12-13,49.31999969482422
2023-12-14,49.52000045776367
2023-12-15,49.54999923706055
2023-12-18,49.75
2023-12-19,50.08000183105469
2023-12-20,49.400001525878906
2023-12-21,50.02000045776367
2023-12-22,50.13999938964844
2023-12-26,50.380001068115234
2023-12-27,50.47999954223633
2023-12-28,50.5
2023-12-29,50.36000061035156
2024-01-02,49.900001525878906
2024-01-03,49.470001220703125
2024-01-04,49.41999816894531
2024-01-05,49.5099983215332
2024-01-08,50.099998474121094
2024-01-09,50.060001373291016
2024-01-10,50.31999969482422
2024-01-11,50.36000061035156
2024-01-12,50.43000030517578
2024-01-16,50.13999938964844
2024-01-17,49.83000183105469
2024-01-18,50.310001373291016
2024-01-19,50.95000076293945
2024-01-22,50.97999954223633
2024-01-23,51.060001373291016
2024-01-24,51.13999938964844
2024-01-25,51.41999816894531
2024-01-26,51.31999969482422
2024-01-29,51.77000045776367
2024-01-30,51.72999954223633
2024-01-31,51.0099983215332
2024-02-01,51.61000061035156
2024-02-02,52.18000030517578
2024-02-05,51.90999984741211
2024-02-06,52.04999923706055
2024-02-07,52.43000030517578
2024-02-08,52.5
2024-02-09,52.70000076293945
2024-02-12,52.66999816894531
2024-02-13,51.959999084472656
2024-02-14,52.529998779296875
2024-02-15,52.90999984741211
2024-02-16,52.63999938964844
2024-02-20,52.40999984741211
2024-02-21,52.5
2024-02-22,53.4900016784668
2024-02-23,53.560001373291016
2024-02-26,53.41999816894531
2024-02-27,53.54999923706055
2024-02-28,53.470001220703125
2024-02-29,53.75
2024-03-01,54.31999969482422
2024-03-04,54.31999969482422
2024-03-05,53.63999938964844
2024-03-06,53.88999938964844
2024-03-07,54.58000183105469
2024-03-08,54.2400016784668
2024-03-11,54.11000061035156
2024-03-12,54.560001373291016
2024-03-13,54.34000015258789
2024-03-14,54.290000915527344
2024-03-15,53.880001068115234
2024-03-18,54.20000076293945
2024-03-19,54.5099983215332
2024-03-20,55.06999969482422
2024-03-21,55.439998626708984
2024-03-22,55.310001373291016
2024-03-25,55.099998474121094
2024-03-26,54.9900016784668
2024-03-27,55.459999084472656
2024-03-28,55.45000076293945
2024-04-01,55.439998626708984
2024-04-02,55.060001373291016
2024-04-03,55.290000915527344
2024-04-04,54.619998931884766
2024-04-05,55.349998474121094
2024-04-08,55.40999984741211
2024-04-09,55.369998931884766
2024-04-10,54.869998931884766
2024-04-11,55.27000045776367
2024-04-12,54.38999938964844
2024-04-15,53.7400016784668
2024-04-16,53.77000045776367
2024-04-17,53.47999954223633
2024-04-18,53.290000915527344
2024-04-19,52.849998474121094
2024-04-22,53.27000045776367
2024-04-23,54.15999984741211
2024-04-24,54.06999969482422
2024-04-25,53.81999969482422
2024-04-26,54.439998626708984
2024-04-29,54.560001373291016
2024-04-30,53.59000015258789
2024-05-01,53.47999954223633
2024-05-02,53.869998931884766
2024-05-03,54.45000076293945
2024-05-06,55.11000061035156
2024-05-07,55.27000045776367
2024-05-08,55.33000183105469
2024-05-09,55.54999923706055
2024-05-10,55.65999984741211
2024-05-13,55.540000915527344
2024-05-14,55.83000183105469
2024-05-15,56.529998779296875
2024-05-16,56.31999969482422
2024-05-17,56.380001068115234
2024-05-20,56.4900016784668
2024-05-21,56.56999969482422
2024-05-22,56.40999984741211
2024-05-23,55.90999984741211
2024-05-24,56.290000915527344
2024-05-28,56.189998626708984
2024-05-29,55.63999938964844
2024-05-30,55.2599983215332
2024-05-31,55.630001068115234
2024-06-03,55.59000015258789
2024-06-04,55.65999984741211
2024-06-05,56.380001068115234
2024-06-06,56.400001525878906
2024-06-07,56.34000015258789
2024-06-10,56.61000061035156
2024-06-11,56.61000061035156
2024-06-12,56.619998931884766
2024-06-13,56.720001220703125
2024-06-14,56.70000076293945
2024-06-17,57.2599983215332
2024-06-18,57.25
2024-06-20,57.2400016784668
2024-06-21,57.13999938964844
2024-06-24,57.040000915527344
2024-06-25,57.130001068115234
2024-06-26,57.220001220703125
2024-06-27,57.290000915527344
2024-06-28,57.130001068115234
2024-07-01,57.220001220703125
2024-07-02,57.52000045776367
2024-07-03,57.7599983215332
2024-07-05,58.11000061035156
2024-07-08,58.13999938964844
2024-07-09,58.02000045776367
2024-07-10,58.540000915527344
2024-07-11,58.279998779296875
2024-07-12,58.43000030517578
2024-07-15,58.54999923706055
2024-07-16,59.0
2024-07-17,58.150001525878906
2024-07-18,57.77000045776367
2024-07-19,57.470001220703125
2024-07-22,58.060001373291016
2024-07-23,58.310001373291016
2024-07-24,56.95000076293945
2024-07-25,56.84000015258789
2024-07-26,57.47999954223633
2024-07-29,57.54999923706055
2024-07-30,57.5
2024-07-31,58.310001373291016
2024-08-01,57.61000061035156
2024-08-02,56.38999938964844
2024-08-05,54.9900016784668
2024-08-06,55.58000183105469
2024-08-07,55.209999084472656
2024-08-08,56.45000076293945
2024-08-09,56.7400016784668
2024-08-12,56.61000061035156
2024-08-13,57.470001220703125
2024-08-14,57.619998931884766
2024-08-15,58.54999923706055
2024-08-16,58.52000045776367
2024-08-19,58.9900016784668
2024-08-20,58.86000061035156
2024-08-21,59.04999923706055
2024-08-22,58.65999984741211
2024-08-23,59.25
2024-08-26,59.04999923706055
2024-08-27,59.15999984741211
2024-08-28,58.869998931884766
2024-08-29,58.97999954223633
2024-08-30,59.5099983215332
2024-09-03,58.310001373291016
2024-09-04,58.310001373291016
2024-09-05,58.060001373291016
2024-09-06,57.04999923706055
2024-09-09,57.72999954223633
2024-09-10,57.91999816894531
2024-09-11,58.529998779296875
2024-09-12,59.06999969482422
2024-09-13,59.5
2024-09-16,59.68000030517578
2024-09-17,59.66999816894531
2024-09-18,59.33000183105469
2024-09-19,60.29999923706055
2024-09-20,60.2599983215332
2024-09-23,60.4900016784668
2024-09-24,60.650001525878906
2024-09-25,60.4900016784668
2024-09-26,60.79999923706055
2024-09-27,60.650001525878906
2024-09-30,60.790000915527344
2024-10-01,60.380001068115234
2024-10-02,60.41999816894531
2024-10-03,60.209999084472656
2024-10-04,60.84000015258789
2024-10-07,60.33000183105469
2024-10-08,60.81999969482422
2024-10-09,61.279998779296875
2024-10-10,61.119998931884766
2024-10-11,61.56999969482422
2024-10-14,61.970001220703125
2024-10-15,61.5
2024-10-16,61.709999084472656
2024-10-17,61.779998779296875
2024-10-18,61.93000030517578
2024-10-21,61.720001220703125
2024-10-22,61.7400016784668
2024-10-23,61.209999084472656
2024-10-24,61.09000015258789
2024-10-25,61.06999969482422
2024-10-28,61.2400016784668
2024-10-29,61.470001220703125
2024-10-30,61.43000030517578
2024-10-31,60.36000061035156
2024-11-01,60.529998779296875
2024-11-04,60.34000015258789
2024-11-05,60.91999816894531
2024-11-06,62.36000061035156
2024-11-07,62.77000045776367
2024-11-08,63.0
2024-11-11,63.040000915527344
2024-11-12,62.79999923706055
2024-11-13,62.70000076293945
2024-11-14,62.220001220703125
2024-11-15,61.38999938964844
2024-11-18,61.61000061035156
2024-11-19,61.709999084472656
2024-11-20,61.779998779296875
2024-11-21,61.95000076293945
