Date,CWGFX
2023-01-05,51.5099983215332
2023-01-06,52.709999084472656
2023-01-09,52.93000030517578
2023-01-10,53.130001068115234
2023-01-11,53.59000015258789
2023-01-12,54.0099983215332
2023-01-13,54.29999923706055
2023-01-17,54.189998626708984
2023-01-18,53.75
2023-01-19,53.5
2023-01-20,54.189998626708984
2023-01-23,54.599998474121094
2023-01-24,54.65999984741211
2023-01-25,54.77000045776367
2023-01-26,55.150001525878906
2023-01-27,55.029998779296875
2023-01-30,54.540000915527344
2023-01-31,54.970001220703125
2023-02-01,55.40999984741211
2023-02-02,55.540000915527344
2023-02-03,55.040000915527344
2023-02-06,54.540000915527344
2023-02-07,55.0
2023-02-08,54.72999954223633
2023-02-09,54.54999923706055
2023-02-10,54.5
2023-02-13,54.97999954223633
2023-02-14,54.9900016784668
2023-02-15,54.91999816894531
2023-02-16,54.4900016784668
2023-02-17,54.29999923706055
2023-02-21,53.58000183105469
2023-02-22,53.31999969482422
2023-02-23,53.5
2023-02-24,52.81999969482422
2023-02-27,53.130001068115234
2023-02-28,52.939998626708984
2023-03-01,53.15999984741211
2023-03-02,53.470001220703125
2023-03-03,54.25
2023-03-06,54.13999938964844
2023-03-07,53.33000183105469
2023-03-08,53.439998626708984
2023-03-09,52.86000061035156
2023-03-10,52.220001220703125
2023-03-13,51.779998779296875
2023-03-14,52.439998626708984
2023-03-15,51.400001525878906
2023-03-16,52.18000030517578
2023-03-17,51.79999923706055
2023-03-20,52.29999923706055
2023-03-21,52.900001525878906
2023-03-22,52.52000045776367
2023-03-23,52.75
2023-03-24,52.630001068115234
2023-03-27,52.81999969482422
2023-03-28,52.900001525878906
2023-03-29,53.52000045776367
2023-03-30,53.959999084472656
2023-03-31,54.45000076293945
2023-04-03,54.779998779296875
2023-04-04,54.54999923706055
2023-04-05,54.290000915527344
2023-04-06,54.41999816894531
2023-04-10,54.43000030517578
2023-04-11,54.709999084472656
2023-04-12,54.75
2023-04-13,55.38999938964844
2023-04-14,55.220001220703125
2023-04-17,55.220001220703125
2023-04-18,55.459999084472656
2023-04-19,55.279998779296875
2023-04-20,55.150001525878906
2023-04-21,55.15999984741211
2023-04-24,55.189998626708984
2023-04-25,54.38999938964844
2023-04-26,54.22999954223633
2023-04-27,54.93000030517578
2023-04-28,55.25
2023-05-01,55.15999984741211
2023-05-02,54.58000183105469
2023-05-03,54.540000915527344
2023-05-04,54.27000045776367
2023-05-05,55.029998779296875
2023-05-08,55.060001373291016
2023-05-09,54.91999816894531
2023-05-10,54.939998626708984
2023-05-11,54.75
2023-05-12,54.65999984741211
2023-05-15,55.029998779296875
2023-05-16,54.709999084472656
2023-05-17,55.13999938964844
2023-05-18,55.380001068115234
2023-05-19,55.5099983215332
2023-05-22,55.540000915527344
2023-05-23,54.869998931884766
2023-05-24,54.38999938964844
2023-05-25,54.529998779296875
2023-05-26,55.349998474121094
2023-05-30,54.95000076293945
2023-05-31,54.54999923706055
2023-06-01,55.15999984741211
2023-06-02,55.93000030517578
2023-06-05,55.689998626708984
2023-06-06,55.959999084472656
2023-06-07,55.7400016784668
2023-06-08,56.130001068115234
2023-06-09,56.150001525878906
2023-06-12,56.31999969482422
2023-06-13,56.709999084472656
2023-06-14,56.88999938964844
2023-06-15,57.5
2023-06-16,57.34000015258789
2023-06-20,56.88999938964844
2023-06-21,56.77000045776367
2023-06-22,56.709999084472656
2023-06-23,56.099998474121094
2023-06-26,55.9900016784668
2023-06-27,56.59000015258789
2023-06-28,56.54999923706055
2023-06-29,56.66999816894531
2023-06-30,57.25
2023-07-03,57.2599983215332
2023-07-05,56.970001220703125
2023-07-06,56.150001525878906
2023-07-07,56.290000915527344
2023-07-10,56.54999923706055
2023-07-11,57.04999923706055
2023-07-12,57.63999938964844
2023-07-13,58.45000076293945
2023-07-14,58.400001525878906
2023-07-17,58.36000061035156
2023-07-18,58.75
2023-07-19,58.66999816894531
2023-07-20,58.36000061035156
2023-07-21,58.380001068115234
2023-07-24,58.41999816894531
2023-07-25,58.779998779296875
2023-07-26,58.72999954223633
2023-07-27,58.52000045776367
2023-07-28,59.02000045776367
2023-07-31,59.06999969482422
2023-08-01,58.81999969482422
2023-08-02,57.810001373291016
2023-08-03,57.63999938964844
2023-08-04,57.689998626708984
2023-08-07,58.20000076293945
2023-08-08,57.849998474121094
2023-08-09,57.63999938964844
2023-08-10,57.630001068115234
2023-08-11,57.34000015258789
2023-08-14,57.38999938964844
2023-08-15,56.70000076293945
2023-08-16,56.33000183105469
2023-08-17,55.91999816894531
2023-08-18,55.93000030517578
2023-08-21,56.25
2023-08-22,56.209999084472656
2023-08-23,56.790000915527344
2023-08-24,55.9900016784668
2023-08-25,56.2400016784668
2023-08-28,56.61000061035156
2023-08-29,57.5099983215332
2023-08-30,57.58000183105469
2023-08-31,57.5
2023-09-01,57.47999954223633
2023-09-05,57.18000030517578
2023-09-06,56.93000030517578
2023-09-07,56.7400016784668
2023-09-08,56.7599983215332
2023-09-11,56.86000061035156
2023-09-12,56.65999984741211
2023-09-13,56.59000015258789
2023-09-14,57.11000061035156
2023-09-15,56.84000015258789
2023-09-18,56.70000076293945
2023-09-19,56.529998779296875
2023-09-20,56.16999816894531
2023-09-21,55.2400016784668
2023-09-22,55.22999954223633
2023-09-25,55.27000045776367
2023-09-26,54.54999923706055
2023-09-27,54.599998474121094
2023-09-28,54.9900016784668
2023-09-29,54.83000183105469
2023-10-02,54.470001220703125
2023-10-03,53.7599983215332
2023-10-04,53.959999084472656
2023-10-05,54.040000915527344
2023-10-06,54.77000045776367
2023-10-09,54.900001525878906
2023-10-10,55.5
2023-10-11,55.66999816894531
2023-10-12,55.41999816894531
2023-10-13,55.04999923706055
2023-10-16,55.5099983215332
2023-10-17,55.560001373291016
2023-10-18,54.83000183105469
2023-10-19,54.380001068115234
2023-10-20,53.869998931884766
2023-10-23,53.869998931884766
2023-10-24,54.20000076293945
2023-10-25,53.72999954223633
2023-10-26,53.2599983215332
2023-10-27,53.040000915527344
2023-10-30,53.599998474121094
2023-10-31,53.720001220703125
2023-11-01,54.2599983215332
2023-11-02,55.279998779296875
2023-11-03,55.7599983215332
2023-11-06,55.779998779296875
2023-11-07,55.65999984741211
2023-11-08,55.68000030517578
2023-11-09,55.40999984741211
2023-11-10,56.0099983215332
2023-11-13,56.060001373291016
2023-11-14,57.220001220703125
2023-11-15,57.31999969482422
2023-11-16,57.290000915527344
2023-11-17,57.66999816894531
2023-11-20,58.15999984741211
2023-11-21,57.970001220703125
2023-11-22,58.040000915527344
2023-11-24,58.220001220703125
2023-11-27,57.959999084472656
2023-11-28,58.060001373291016
2023-11-29,58.040000915527344
2023-11-30,58.16999816894531
2023-12-01,58.599998474121094
2023-12-04,58.20000076293945
2023-12-05,57.97999954223633
2023-12-06,57.83000183105469
2023-12-07,58.130001068115234
2023-12-08,58.43000030517578
2023-12-11,58.849998474121094
2023-12-12,57.81999969482422
2023-12-13,58.650001525878906
2023-12-14,59.029998779296875
2023-12-15,58.97999954223633
2023-12-18,59.11000061035156
2023-12-19,59.5
2023-12-20,58.7599983215332
2023-12-21,59.43000030517578
2023-12-22,59.5099983215332
2023-12-26,59.75
2023-12-27,60.060001373291016
2023-12-28,60.040000915527344
2023-12-29,59.959999084472656
2024-01-02,59.439998626708984
2024-01-03,58.97999954223633
2024-01-04,59.08000183105469
2024-01-05,59.040000915527344
2024-01-08,59.630001068115234
2024-01-09,59.41999816894531
2024-01-10,59.59000015258789
2024-01-11,59.61000061035156
2024-01-12,59.86000061035156
2024-01-16,59.31999969482422
2024-01-17,58.79999923706055
2024-01-18,59.27000045776367
2024-01-19,59.86000061035156
2024-01-22,59.83000183105469
2024-01-23,59.869998931884766
2024-01-24,60.25
2024-01-25,60.40999984741211
2024-01-26,60.54999923706055
2024-01-29,60.97999954223633
2024-01-30,60.91999816894531
2024-01-31,60.290000915527344
2024-02-01,60.900001525878906
2024-02-02,60.869998931884766
2024-02-05,60.869998931884766
2024-02-06,60.90999984741211
2024-02-07,61.16999816894531
2024-02-08,61.150001525878906
2024-02-09,61.4900016784668
2024-02-12,61.5
2024-02-13,60.77000045776367
2024-02-14,61.22999954223633
2024-02-15,61.86000061035156
2024-02-16,61.849998474121094
2024-02-20,61.709999084472656
2024-02-21,61.7400016784668
2024-02-22,62.7599983215332
2024-02-23,62.790000915527344
2024-02-26,62.619998931884766
2024-02-27,62.650001525878906
2024-02-28,62.529998779296875
2024-02-29,62.68000030517578
2024-03-01,63.38999938964844
2024-03-04,63.40999984741211
2024-03-05,62.869998931884766
2024-03-06,63.31999969482422
2024-03-07,64.23999786376953
2024-03-08,63.75
2024-03-11,63.400001525878906
2024-03-12,63.90999984741211
2024-03-13,63.9900016784668
2024-03-14,63.86000061035156
2024-03-15,63.43000030517578
2024-03-18,63.66999816894531
2024-03-19,63.869998931884766
2024-03-20,64.51000213623047
2024-03-21,64.72000122070312
2024-03-22,64.47000122070312
2024-03-25,64.4000015258789
2024-03-26,64.27999877929688
2024-03-27,64.66000366210938
2024-03-28,64.66000366210938
2024-04-01,64.54000091552734
2024-04-02,64.2300033569336
2024-04-03,64.62999725341797
2024-04-04,63.90999984741211
2024-04-05,64.45999908447266
2024-04-08,64.62000274658203
2024-04-09,64.62999725341797
2024-04-10,64.16999816894531
2024-04-11,64.37999725341797
2024-04-12,63.34000015258789
2024-04-15,62.790000915527344
2024-04-16,62.59000015258789
2024-04-17,62.40999984741211
2024-04-18,62.2599983215332
2024-04-19,61.7599983215332
2024-04-22,62.20000076293945
2024-04-23,63.06999969482422
2024-04-24,63.08000183105469
2024-04-25,62.900001525878906
2024-04-26,63.459999084472656
2024-04-29,63.650001525878906
2024-04-30,62.68000030517578
2024-05-01,62.540000915527344
2024-05-02,63.029998779296875
2024-05-03,63.58000183105469
2024-05-06,64.31999969482422
2024-05-07,64.45999908447266
2024-05-08,64.47000122070312
2024-05-09,64.62000274658203
2024-05-10,64.86000061035156
2024-05-13,64.80000305175781
2024-05-14,65.22000122070312
2024-05-15,65.94999694824219
2024-05-16,65.80000305175781
2024-05-17,65.91999816894531
2024-05-20,66.08000183105469
2024-05-21,66.06999969482422
2024-05-22,65.73999786376953
2024-05-23,65.3499984741211
2024-05-24,65.77999877929688
2024-05-28,65.75
2024-05-29,64.87999725341797
2024-05-30,64.69000244140625
2024-05-31,64.9800033569336
2024-06-03,65.04000091552734
2024-06-04,64.81999969482422
2024-06-05,65.73999786376953
2024-06-06,65.83999633789062
2024-06-07,65.4800033569336
2024-06-10,65.36000061035156
2024-06-11,65.08000183105469
2024-06-12,65.55999755859375
2024-06-13,65.51000213623047
2024-06-14,65.25
2024-06-17,65.76000213623047
2024-06-18,65.83000183105469
2024-06-20,65.94999694824219
2024-06-21,65.56999969482422
2024-06-24,65.54000091552734
2024-06-25,65.62000274658203
2024-06-26,65.45999908447266
2024-06-27,65.47000122070312
2024-06-28,65.30999755859375
2024-07-01,65.55999755859375
2024-07-02,65.77999877929688
2024-07-03,66.36000061035156
2024-07-05,66.83000183105469
2024-07-08,66.83000183105469
2024-07-09,66.56999969482422
2024-07-10,67.36000061035156
2024-07-11,67.26000213623047
2024-07-12,67.58999633789062
2024-07-15,67.51000213623047
2024-07-16,67.69000244140625
2024-07-17,66.66999816894531
2024-07-18,66.12000274658203
2024-07-19,65.69999694824219
2024-07-22,66.12999725341797
2024-07-23,66.2699966430664
2024-07-24,64.94999694824219
2024-07-25,64.58000183105469
2024-07-26,65.12999725341797
2024-07-29,65.12999725341797
2024-07-30,64.94999694824219
2024-07-31,65.98999786376953
2024-08-01,64.77999877929688
2024-08-02,63.529998779296875
2024-08-05,62.02000045776367
2024-08-06,62.470001220703125
2024-08-07,62.279998779296875
2024-08-08,63.720001220703125
2024-08-09,64.02999877929688
2024-08-12,63.97999954223633
2024-08-13,64.94999694824219
2024-08-14,65.16999816894531
2024-08-15,66.19999694824219
2024-08-16,66.3499984741211
2024-08-19,66.9800033569336
2024-08-20,66.80999755859375
2024-08-21,67.0199966430664
2024-08-22,66.58000183105469
2024-08-23,67.33999633789062
2024-08-26,67.18000030517578
2024-08-27,67.36000061035156
2024-08-28,67.05000305175781
2024-08-29,67.19999694824219
2024-08-30,67.62999725341797
2024-09-03,66.04000091552734
2024-09-04,65.86000061035156
2024-09-05,65.58999633789062
2024-09-06,64.5
2024-09-09,65.06999969482422
2024-09-10,65.1500015258789
2024-09-11,65.93000030517578
2024-09-12,66.55000305175781
2024-09-13,66.97000122070312
2024-09-16,66.95999908447266
2024-09-17,66.91000366210938
2024-09-18,66.66999816894531
2024-09-19,67.83999633789062
2024-09-20,67.69000244140625
2024-09-23,67.87000274658203
2024-09-24,68.43000030517578
2024-09-25,68.30999755859375
2024-09-26,69.19000244140625
2024-09-27,68.97000122070312
2024-09-30,68.81999969482422
2024-10-01,68.44999694824219
2024-10-02,68.55999755859375
2024-10-03,68.19999694824219
2024-10-04,68.7300033569336
2024-10-07,68.47000122070312
2024-10-08,68.56999969482422
2024-10-09,68.83999633789062
2024-10-10,68.73999786376953
2024-10-11,69.16000366210938
2024-10-14,69.45999908447266
2024-10-15,68.47000122070312
2024-10-16,68.73999786376953
2024-10-17,68.9800033569336
2024-10-18,69.26000213623047
2024-10-21,68.91000366210938
2024-10-22,68.77999877929688
2024-10-23,68.1500015258789
2024-10-24,68.23999786376953
2024-10-25,68.19999694824219
2024-10-28,68.38999938964844
2024-10-29,68.44999694824219
2024-10-30,68.16999816894531
2024-10-31,67.23999786376953
2024-11-01,67.48999786376953
2024-11-04,67.38999938964844
2024-11-05,68.18000030517578
2024-11-06,68.61000061035156
2024-11-07,69.3499984741211
2024-11-08,69.1500015258789
2024-11-11,69.0999984741211
2024-11-12,68.33999633789062
2024-11-13,68.02999877929688
2024-11-14,67.76000213623047
2024-11-15,67.04000091552734
2024-11-18,67.51000213623047
2024-11-19,67.52999877929688
2024-11-20,67.48999786376953
2024-11-21,67.7699966430664
