Date,RLBAX
2023-02-27,28.709999084472656
2023-02-28,28.65999984741211
2023-03-01,28.579999923706055
2023-03-02,28.700000762939453
2023-03-03,29.040000915527344
2023-03-06,29.010000228881836
2023-03-07,28.68000030517578
2023-03-08,28.68000030517578
2023-03-09,28.43000030517578
2023-03-10,28.329999923706055
2023-03-13,28.31999969482422
2023-03-14,28.469999313354492
2023-03-15,28.34000015258789
2023-03-16,28.549999237060547
2023-03-17,28.469999313354492
2023-03-20,28.59000015258789
2023-03-21,28.719999313354492
2023-03-22,28.540000915527344
2023-03-23,28.600000381469727
2023-03-24,28.68000030517578
2023-03-27,28.639999389648438
2023-03-28,28.6200008392334
2023-03-29,28.81999969482422
2023-03-30,28.950000762939453
2023-03-31,29.209999084472656
2023-04-03,29.389999389648438
2023-04-04,29.329999923706055
2023-04-05,29.350000381469727
2023-04-06,29.3799991607666
2023-04-10,29.34000015258789
2023-04-11,29.399999618530273
2023-04-12,29.3700008392334
2023-04-13,29.549999237060547
2023-04-14,29.440000534057617
2023-04-17,29.43000030517578
2023-04-18,29.479999542236328
2023-04-19,29.420000076293945
2023-04-20,29.399999618530273
2023-04-21,29.3799991607666
2023-04-24,29.43000030517578
2023-04-25,29.25
2023-04-26,29.110000610351562
2023-04-27,29.3700008392334
2023-04-28,29.579999923706055
2023-05-01,29.489999771118164
2023-05-02,29.31999969482422
2023-05-03,29.270000457763672
2023-05-04,29.149999618530273
2023-05-05,29.399999618530273
2023-05-08,29.350000381469727
2023-05-09,29.280000686645508
2023-05-10,29.3799991607666
2023-05-11,29.350000381469727
2023-05-12,29.280000686645508
2023-05-15,29.350000381469727
2023-05-16,29.18000030517578
2023-05-17,29.3799991607666
2023-05-18,29.459999084472656
2023-05-19,29.440000534057617
2023-05-22,29.440000534057617
2023-05-23,29.280000686645508
2023-05-24,29.110000610351562
2023-05-25,29.1299991607666
2023-05-26,29.40999984741211
2023-05-30,29.389999389648438
2023-05-31,29.34000015258789
2023-06-01,29.5
2023-06-02,29.739999771118164
2023-06-05,29.670000076293945
2023-06-06,29.719999313354492
2023-06-07,29.68000030517578
2023-06-08,29.799999237060547
2023-06-09,29.780000686645508
2023-06-12,29.940000534057617
2023-06-13,30.0
2023-06-14,29.979999542236328
2023-06-15,30.270000457763672
2023-06-16,30.139999389648438
2023-06-20,30.030000686645508
2023-06-21,30.0
2023-06-22,29.959999084472656
2023-06-23,29.84000015258789
2023-06-26,29.860000610351562
2023-06-27,30.030000686645508
2023-06-28,30.030000686645508
2023-06-29,30.049999237060547
2023-06-30,30.25
2023-07-03,30.260000228881836
2023-07-05,30.1299991607666
2023-07-06,29.8799991607666
2023-07-07,29.8799991607666
2023-07-10,30.030000686645508
2023-07-11,30.200000762939453
2023-07-12,30.43000030517578
2023-07-13,30.649999618530273
2023-07-14,30.59000015258789
2023-07-17,30.649999618530273
2023-07-18,30.790000915527344
2023-07-19,30.84000015258789
2023-07-20,30.65999984741211
2023-07-21,30.68000030517578
2023-07-24,30.75
2023-07-25,30.799999237060547
2023-07-26,30.790000915527344
2023-07-27,30.6299991607666
2023-07-28,30.829999923706055
2023-07-31,30.860000610351562
2023-08-01,30.770000457763672
2023-08-02,30.489999771118164
2023-08-03,30.3700008392334
2023-08-04,30.420000076293945
2023-08-07,30.610000610351562
2023-08-08,30.579999923706055
2023-08-09,30.479999542236328
2023-08-10,30.399999618530273
2023-08-11,30.31999969482422
2023-08-14,30.360000610351562
2023-08-15,30.110000610351562
2023-08-16,29.969999313354492
2023-08-17,29.809999465942383
2023-08-18,29.8700008392334
2023-08-21,29.90999984741211
2023-08-22,29.860000610351562
2023-08-23,30.1200008392334
2023-08-24,29.84000015258789
2023-08-25,29.940000534057617
2023-08-28,30.100000381469727
2023-08-29,30.40999984741211
2023-08-30,30.440000534057617
2023-08-31,30.40999984741211
2023-09-01,30.360000610351562
2023-09-05,30.190000534057617
2023-09-06,30.09000015258789
2023-09-07,30.09000015258789
2023-09-08,30.139999389648438
2023-09-11,30.15999984741211
2023-09-12,30.1200008392334
2023-09-13,30.1299991607666
2023-09-14,30.290000915527344
2023-09-15,30.06999969482422
2023-09-18,30.079999923706055
2023-09-19,30.0
2023-09-20,29.850000381469727
2023-09-21,29.5
2023-09-22,29.510000228881836
2023-09-25,29.479999542236328
2023-09-26,29.219999313354492
2023-09-27,29.209999084472656
2023-09-28,29.3700008392334
2023-09-29,29.290000915527344
2023-10-02,29.139999389648438
2023-10-03,28.829999923706055
2023-10-04,28.979999542236328
2023-10-05,28.979999542236328
2023-10-06,29.170000076293945
2023-10-09,29.43000030517578
2023-10-10,29.549999237060547
2023-10-11,29.68000030517578
2023-10-12,29.520000457763672
2023-10-13,29.510000228881836
2023-10-16,29.65999984741211
2023-10-17,29.610000610351562
2023-10-18,29.34000015258789
2023-10-19,29.149999618530273
2023-10-20,28.989999771118164
2023-10-23,28.979999542236328
2023-10-24,29.110000610351562
2023-10-25,28.850000381469727
2023-10-26,28.690000534057617
2023-10-27,28.559999465942383
2023-10-30,28.75
2023-10-31,28.81999969482422
2023-11-01,29.06999969482422
2023-11-02,29.489999771118164
2023-11-03,29.719999313354492
2023-11-06,29.670000076293945
2023-11-07,29.709999084472656
2023-11-08,29.75
2023-11-09,29.540000915527344
2023-11-10,29.84000015258789
2023-11-13,29.829999923706055
2023-11-14,30.299999237060547
2023-11-15,30.280000686645508
2023-11-16,30.329999923706055
2023-11-17,30.40999984741211
2023-11-20,30.56999969482422
2023-11-21,30.510000228881836
2023-11-22,30.579999923706055
2023-11-24,30.59000015258789
2023-11-27,30.549999237060547
2023-11-28,30.6200008392334
2023-11-29,30.65999984741211
2023-11-30,30.709999084472656
2023-12-01,30.920000076293945
2023-12-04,30.799999237060547
2023-12-05,30.760000228881836
2023-12-06,30.700000762939453
2023-12-07,30.809999465942383
2023-12-08,30.8700008392334
2023-12-11,31.049999237060547
2023-12-12,30.770000457763672
2023-12-13,31.209999084472656
2023-12-14,31.399999618530273
2023-12-15,31.360000610351562
2023-12-18,31.43000030517578
2023-12-19,31.579999923706055
2023-12-20,31.329999923706055
2023-12-21,31.530000686645508
2023-12-22,31.579999923706055
2023-12-26,31.690000534057617
2023-12-27,31.799999237060547
2023-12-28,31.760000228881836
2023-12-29,31.709999084472656
2024-01-02,31.56999969482422
2024-01-03,31.43000030517578
2024-01-04,31.329999923706055
2024-01-05,31.34000015258789
2024-01-08,31.579999923706055
2024-01-09,31.530000686645508
2024-01-10,31.579999923706055
2024-01-11,31.649999618530273
2024-01-12,31.709999084472656
2024-01-16,31.540000915527344
2024-01-17,31.3700008392334
2024-01-18,31.510000228881836
2024-01-19,31.739999771118164
2024-01-22,31.790000915527344
2024-01-23,31.809999465942383
2024-01-24,31.860000610351562
2024-01-25,31.979999542236328
2024-01-26,31.979999542236328
2024-01-29,32.150001525878906
2024-01-30,32.13999938964844
2024-01-31,31.90999984741211
2024-02-01,32.209999084472656
2024-02-02,32.22999954223633
2024-02-05,32.06999969482422
2024-02-06,32.15999984741211
2024-02-07,32.31999969482422
2024-02-08,32.36000061035156
2024-02-09,32.439998626708984
2024-02-12,32.43000030517578
2024-02-13,32.029998779296875
2024-02-14,32.25
2024-02-15,32.459999084472656
2024-02-16,32.349998474121094
2024-02-20,32.290000915527344
2024-02-21,32.29999923706055
2024-02-22,32.66999816894531
2024-02-23,32.709999084472656
2024-02-26,32.619998931884766
2024-02-27,32.619998931884766
2024-02-28,32.61000061035156
2024-02-29,32.720001220703125
2024-03-01,33.04999923706055
2024-03-04,33.0099983215332
2024-03-05,32.86000061035156
2024-03-06,33.0
2024-03-07,33.29999923706055
2024-03-08,33.130001068115234
2024-03-11,33.029998779296875
2024-03-12,33.150001525878906
2024-03-13,33.099998474121094
2024-03-14,32.9900016784668
2024-03-15,32.81999969482422
2024-03-18,32.939998626708984
2024-03-19,33.060001373291016
2024-03-20,33.29999923706055
2024-03-21,33.47999954223633
2024-03-22,33.439998626708984
2024-03-25,33.380001068115234
2024-03-26,33.33000183105469
2024-03-27,33.529998779296875
2024-03-28,33.54999923706055
2024-04-01,33.4900016784668
2024-04-02,33.310001373291016
2024-04-03,33.400001525878906
2024-04-04,33.150001525878906
2024-04-05,33.33000183105469
2024-04-08,33.33000183105469
2024-04-09,33.380001068115234
2024-04-10,33.060001373291016
2024-04-11,33.18000030517578
2024-04-12,32.83000183105469
2024-04-15,32.540000915527344
2024-04-16,32.5099983215332
2024-04-17,32.47999954223633
2024-04-18,32.380001068115234
2024-04-19,32.27000045776367
2024-04-22,32.40999984741211
2024-04-23,32.72999954223633
2024-04-24,32.689998626708984
2024-04-25,32.59000015258789
2024-04-26,32.79999923706055
2024-04-29,32.83000183105469
2024-04-30,32.439998626708984
2024-05-01,32.380001068115234
2024-05-02,32.540000915527344
2024-05-03,32.79999923706055
2024-05-06,33.060001373291016
2024-05-07,33.130001068115234
2024-05-08,33.150001525878906
2024-05-09,33.290000915527344
2024-05-10,33.349998474121094
2024-05-13,33.310001373291016
2024-05-14,33.47999954223633
2024-05-15,33.81999969482422
2024-05-16,33.70000076293945
2024-05-17,33.70000076293945
2024-05-20,33.709999084472656
2024-05-21,33.77000045776367
2024-05-22,33.650001525878906
2024-05-23,33.439998626708984
2024-05-24,33.61000061035156
2024-05-28,33.529998779296875
2024-05-29,33.22999954223633
2024-05-30,33.189998626708984
2024-05-31,33.380001068115234
2024-06-03,33.41999816894531
2024-06-04,33.43000030517578
2024-06-05,33.790000915527344
2024-06-06,33.77000045776367
2024-06-07,33.630001068115234
2024-06-10,33.7400016784668
2024-06-11,33.790000915527344
2024-06-12,34.02000045776367
2024-06-13,34.22999954223633
2024-06-14,34.2400016784668
2024-06-17,34.470001220703125
2024-06-18,34.52000045776367
2024-06-20,34.45000076293945
2024-06-21,34.349998474121094
2024-06-24,34.33000183105469
2024-06-25,34.349998474121094
2024-06-26,34.290000915527344
2024-06-27,34.29999923706055
2024-06-28,34.25
2024-07-01,34.209999084472656
2024-07-02,34.369998931884766
2024-07-03,34.560001373291016
2024-07-05,34.68000030517578
2024-07-08,34.709999084472656
2024-07-09,34.63999938964844
2024-07-10,34.880001068115234
2024-07-11,34.86000061035156
2024-07-12,34.97999954223633
2024-07-15,35.02000045776367
2024-07-16,35.20000076293945
2024-07-17,34.83000183105469
2024-07-18,34.650001525878906
2024-07-19,34.459999084472656
2024-07-22,34.65999984741211
2024-07-23,34.689998626708984
2024-07-24,34.150001525878906
2024-07-25,34.08000183105469
2024-07-26,34.43000030517578
2024-07-29,34.43000030517578
2024-07-30,34.380001068115234
2024-07-31,34.86000061035156
2024-08-01,34.540000915527344
2024-08-02,34.20000076293945
2024-08-05,33.63999938964844
2024-08-06,33.779998779296875
2024-08-07,33.58000183105469
2024-08-08,34.08000183105469
2024-08-09,34.2400016784668
2024-08-12,34.2400016784668
2024-08-13,34.619998931884766
2024-08-14,34.709999084472656
2024-08-15,35.02000045776367
2024-08-16,35.06999969482422
2024-08-19,35.2599983215332
2024-08-20,35.25
2024-08-21,35.349998474121094
2024-08-22,35.119998931884766
2024-08-23,35.43000030517578
2024-08-26,35.34000015258789
2024-08-27,35.38999938964844
2024-08-28,35.2599983215332
2024-08-29,35.2400016784668
2024-08-30,35.41999816894531
2024-09-03,34.959999084472656
2024-09-04,34.970001220703125
2024-09-05,34.880001068115234
2024-09-06,34.459999084472656
2024-09-09,34.709999084472656
2024-09-10,34.83000183105469
2024-09-11,35.08000183105469
2024-09-12,35.310001373291016
2024-09-13,35.52000045776367
2024-09-16,35.54999923706055
2024-09-17,35.52000045776367
2024-09-18,35.40999984741211
2024-09-19,35.790000915527344
2024-09-20,35.81999969482422
2024-09-23,35.900001525878906
2024-09-24,35.9900016784668
2024-09-25,35.88999938964844
2024-09-26,35.9900016784668
2024-09-27,35.970001220703125
2024-09-30,35.970001220703125
2024-10-01,35.900001525878906
2024-10-02,35.91999816894531
2024-10-03,35.84000015258789
2024-10-04,35.97999954223633
2024-10-07,35.77000045776367
2024-10-08,35.939998626708984
2024-10-09,36.09000015258789
2024-10-10,36.04999923706055
2024-10-11,36.209999084472656
2024-10-14,36.33000183105469
2024-10-15,36.060001373291016
2024-10-16,36.20000076293945
2024-10-17,36.25
2024-10-18,36.27000045776367
2024-10-21,36.099998474121094
2024-10-22,36.130001068115234
2024-10-23,35.90999984741211
2024-10-24,35.88999938964844
2024-10-25,35.900001525878906
2024-10-28,35.88999938964844
2024-10-29,35.9900016784668
2024-10-30,35.93000030517578
2024-10-31,35.560001373291016
2024-11-01,35.560001373291016
2024-11-04,35.529998779296875
2024-11-05,35.86000061035156
2024-11-06,36.290000915527344
2024-11-07,36.5099983215332
2024-11-08,36.59000015258789
2024-11-11,36.540000915527344
2024-11-12,36.31999969482422
2024-11-13,36.27000045776367
2024-11-14,36.099998474121094
2024-11-15,35.779998779296875
2024-11-18,35.900001525878906
2024-11-19,35.939998626708984
2024-11-20,35.93000030517578
2024-11-21,36.04999923706055
