Date,PRWCX
2022-06-29,31.84000015258789
2022-06-30,31.670000076293945
2022-07-01,31.920000076293945
2022-07-05,31.979999542236328
2022-07-06,32.11000061035156
2022-07-07,32.41999816894531
2022-07-08,32.40999984741211
2022-07-11,32.18000030517578
2022-07-12,31.81999969482422
2022-07-13,31.700000762939453
2022-07-14,31.649999618530273
2022-07-15,32.09000015258789
2022-07-18,31.920000076293945
2022-07-19,32.630001068115234
2022-07-20,32.90999984741211
2022-07-21,33.380001068115234
2022-07-22,33.130001068115234
2022-07-25,33.09000015258789
2022-07-26,32.880001068115234
2022-07-27,33.5
2022-07-28,33.959999084472656
2022-07-29,34.31999969482422
2022-08-01,34.290000915527344
2022-08-02,34.08000183105469
2022-08-03,34.470001220703125
2022-08-04,34.560001373291016
2022-08-05,34.5099983215332
2022-08-08,34.47999954223633
2022-08-09,34.29999923706055
2022-08-10,34.869998931884766
2022-08-11,34.849998474121094
2022-08-12,35.220001220703125
2022-08-15,35.279998779296875
2022-08-16,35.279998779296875
2022-08-17,35.0
2022-08-18,35.0
2022-08-19,34.65999984741211
2022-08-22,34.09000015258789
2022-08-23,34.02000045776367
2022-08-24,34.06999969482422
2022-08-25,34.41999816894531
2022-08-26,33.61000061035156
2022-08-29,33.43000030517578
2022-08-30,33.25
2022-08-31,33.09000015258789
2022-09-01,33.150001525878906
2022-09-02,32.95000076293945
2022-09-06,32.869998931884766
2022-09-07,33.310001373291016
2022-09-08,33.5
2022-09-09,33.79999923706055
2022-09-12,34.04999923706055
2022-09-13,33.04999923706055
2022-09-14,33.130001068115234
2022-09-15,32.880001068115234
2022-09-16,32.63999938964844
2022-09-19,32.7400016784668
2022-09-20,32.5
2022-09-21,32.13999938964844
2022-09-22,31.8799991607666
2022-09-23,31.56999969482422
2022-09-26,31.329999923706055
2022-09-27,31.15999984741211
2022-09-28,31.540000915527344
2022-09-29,31.149999618530273
2022-09-30,30.850000381469727
2022-10-03,31.510000228881836
2022-10-04,32.25
2022-10-05,32.2599983215332
2022-10-06,31.989999771118164
2022-10-07,31.299999237060547
2022-10-10,31.049999237060547
2022-10-11,30.790000915527344
2022-10-12,30.709999084472656
2022-10-13,31.18000030517578
2022-10-14,30.709999084472656
2022-10-17,31.34000015258789
2022-10-18,31.610000610351562
2022-10-19,31.329999923706055
2022-10-20,31.06999969482422
2022-10-21,31.540000915527344
2022-10-24,31.760000228881836
2022-10-25,32.130001068115234
2022-10-26,31.899999618530273
2022-10-27,31.780000686645508
2022-10-28,32.220001220703125
2022-10-31,32.08000183105469
2022-11-01,31.969999313354492
2022-11-02,31.350000381469727
2022-11-03,31.110000610351562
2022-11-04,31.520000457763672
2022-11-07,31.760000228881836
2022-11-08,31.899999618530273
2022-11-09,31.520000457763672
2022-11-10,32.900001525878906
2022-11-11,33.18000030517578
2022-11-14,32.97999954223633
2022-11-15,33.209999084472656
2022-11-16,33.04999923706055
2022-11-17,32.84000015258789
2022-11-18,32.95000076293945
2022-11-21,32.869998931884766
2022-11-22,33.130001068115234
2022-11-23,33.34000015258789
2022-11-25,33.36000061035156
2022-11-28,32.97999954223633
2022-11-29,32.88999938964844
2022-11-30,33.63999938964844
2022-12-01,33.72999954223633
2022-12-02,33.689998626708984
2022-12-05,33.27000045776367
2022-12-06,33.0099983215332
2022-12-07,33.029998779296875
2022-12-08,33.20000076293945
2022-12-09,33.0099983215332
2022-12-12,33.36000061035156
2022-12-13,33.63999938964844
2022-12-14,33.470001220703125
2022-12-15,32.959999084472656
2022-12-16,32.65999984741211
2022-12-19,29.639999389648438
2022-12-20,29.579999923706055
2022-12-21,29.899999618530273
2022-12-22,29.649999618530273
2022-12-23,29.719999313354492
2022-12-27,29.649999618530273
2022-12-28,29.43000030517578
2022-12-29,29.829999923706055
2022-12-30,29.729999542236328
2023-01-03,29.760000228881836
2023-01-04,30.0
2023-01-05,29.65999984741211
2023-01-06,30.059999465942383
2023-01-09,30.190000534057617
2023-01-10,30.350000381469727
2023-01-11,30.68000030517578
2023-01-12,30.770000457763672
2023-01-13,30.84000015258789
2023-01-17,30.790000915527344
2023-01-18,30.549999237060547
2023-01-19,30.389999389648438
2023-01-20,30.760000228881836
2023-01-23,31.0
2023-01-24,30.920000076293945
2023-01-25,30.920000076293945
2023-01-26,31.1299991607666
2023-01-27,31.190000534057617
2023-01-30,30.959999084472656
2023-01-31,31.25
2023-02-01,31.479999542236328
2023-02-02,31.790000915527344
2023-02-03,31.489999771118164
2023-02-06,31.34000015258789
2023-02-07,31.610000610351562
2023-02-08,31.450000762939453
2023-02-09,31.229999542236328
2023-02-10,31.25
2023-02-13,31.479999542236328
2023-02-14,31.440000534057617
2023-02-15,31.479999542236328
2023-02-16,31.200000762939453
2023-02-17,31.170000076293945
2023-02-21,30.739999771118164
2023-02-22,30.729999542236328
2023-02-23,30.8700008392334
2023-02-24,30.639999389648438
2023-02-27,30.68000030517578
2023-02-28,30.639999389648438
2023-03-01,30.479999542236328
2023-03-02,30.65999984741211
2023-03-03,31.0
2023-03-06,30.979999542236328
2023-03-07,30.68000030517578
2023-03-08,30.700000762939453
2023-03-09,30.450000762939453
2023-03-10,30.1299991607666
2023-03-13,30.209999084472656
2023-03-14,30.540000915527344
2023-03-15,30.420000076293945
2023-03-16,30.809999465942383
2023-03-17,30.610000610351562
2023-03-20,30.729999542236328
2023-03-21,30.93000030517578
2023-03-22,30.719999313354492
2023-03-23,30.770000457763672
2023-03-24,30.920000076293945
2023-03-27,30.90999984741211
2023-03-28,30.889999389648438
2023-03-29,31.15999984741211
2023-03-30,31.350000381469727
2023-03-31,31.6299991607666
2023-04-03,31.670000076293945
2023-04-04,31.600000381469727
2023-04-05,31.610000610351562
2023-04-06,31.709999084472656
2023-04-10,31.700000762939453
2023-04-11,31.700000762939453
2023-04-12,31.700000762939453
2023-04-13,31.950000762939453
2023-04-14,31.850000381469727
2023-04-17,31.90999984741211
2023-04-18,31.8799991607666
2023-04-19,31.899999618530273
2023-04-20,31.84000015258789
2023-04-21,31.889999389648438
2023-04-24,31.920000076293945
2023-04-25,31.579999923706055
2023-04-26,31.559999465942383
2023-04-27,31.84000015258789
2023-04-28,32.040000915527344
2023-05-01,32.029998779296875
2023-05-02,31.899999618530273
2023-05-03,31.81999969482422
2023-05-04,31.65999984741211
2023-05-05,31.940000534057617
2023-05-08,31.889999389648438
2023-05-09,31.770000457763672
2023-05-10,31.950000762939453
2023-05-11,31.889999389648438
2023-05-12,31.84000015258789
2023-05-15,31.8799991607666
2023-05-16,31.739999771118164
2023-05-17,31.899999618530273
2023-05-18,32.06999969482422
2023-05-19,32.06999969482422
2023-05-22,32.130001068115234
2023-05-23,31.8799991607666
2023-05-24,31.649999618530273
2023-05-25,31.770000457763672
2023-05-26,31.989999771118164
2023-05-30,31.959999084472656
2023-05-31,31.920000076293945
2023-06-01,32.11000061035156
2023-06-02,32.349998474121094
2023-06-05,32.31999969482422
2023-06-06,32.34000015258789
2023-06-07,32.279998779296875
2023-06-08,32.349998474121094
2023-06-09,32.349998474121094
2023-06-12,32.5099983215332
2023-06-13,32.630001068115234
2023-06-14,32.61000061035156
2023-06-15,32.91999816894531
2023-06-16,32.849998474121094
2023-06-20,32.7400016784668
2023-06-21,32.68000030517578
2023-06-22,32.72999954223633
2023-06-23,32.599998474121094
2023-06-26,32.54999923706055
2023-06-27,32.709999084472656
2023-06-28,32.720001220703125
2023-06-29,32.81999969482422
2023-06-30,33.09000015258789
2023-07-03,33.02000045776367
2023-07-05,32.970001220703125
2023-07-06,32.790000915527344
2023-07-07,32.7400016784668
2023-07-10,32.81999969482422
2023-07-11,32.970001220703125
2023-07-12,33.20000076293945
2023-07-13,33.41999816894531
2023-07-14,33.439998626708984
2023-07-17,33.470001220703125
2023-07-18,33.61000061035156
2023-07-19,33.689998626708984
2023-07-20,33.61000061035156
2023-07-21,33.75
2023-07-24,33.810001373291016
2023-07-25,33.86000061035156
2023-07-26,33.869998931884766
2023-07-27,33.619998931884766
2023-07-28,33.77000045776367
2023-07-31,33.779998779296875
2023-08-01,33.720001220703125
2023-08-02,33.52000045776367
2023-08-03,33.349998474121094
2023-08-04,33.369998931884766
2023-08-07,33.560001373291016
2023-08-08,33.529998779296875
2023-08-09,33.41999816894531
2023-08-10,33.38999938964844
2023-08-11,33.369998931884766
2023-08-14,33.5099983215332
2023-08-15,33.27000045776367
2023-08-16,33.13999938964844
2023-08-17,32.97999954223633
2023-08-18,32.97999954223633
2023-08-21,33.06999969482422
2023-08-22,33.04999923706055
2023-08-23,33.290000915527344
2023-08-24,33.060001373291016
2023-08-25,33.209999084472656
2023-08-28,33.380001068115234
2023-08-29,33.650001525878906
2023-08-30,33.70000076293945
2023-08-31,33.63999938964844
2023-09-01,33.63999938964844
2023-09-05,33.459999084472656
2023-09-06,33.349998474121094
2023-09-07,33.36000061035156
2023-09-08,33.34000015258789
2023-09-11,33.41999816894531
2023-09-12,33.36000061035156
2023-09-13,33.459999084472656
2023-09-14,33.619998931884766
2023-09-15,33.439998626708984
2023-09-18,33.459999084472656
2023-09-19,33.369998931884766
2023-09-20,33.2400016784668
2023-09-21,32.88999938964844
2023-09-22,32.88999938964844
2023-09-25,32.93000030517578
2023-09-26,32.58000183105469
2023-09-27,32.560001373291016
2023-09-28,32.66999816894531
2023-09-29,32.619998931884766
2023-10-02,32.47999954223633
2023-10-03,32.220001220703125
2023-10-04,32.40999984741211
2023-10-05,32.40999984741211
2023-10-06,32.650001525878906
2023-10-09,32.81999969482422
2023-10-10,32.959999084472656
2023-10-11,33.060001373291016
2023-10-12,32.84000015258789
2023-10-13,32.77000045776367
2023-10-16,32.959999084472656
2023-10-17,32.88999938964844
2023-10-18,32.540000915527344
2023-10-19,32.369998931884766
2023-10-20,32.16999816894531
2023-10-23,32.130001068115234
2023-10-24,32.27000045776367
2023-10-25,31.93000030517578
2023-10-26,31.760000228881836
2023-10-27,31.639999389648438
2023-10-30,31.719999313354492
2023-10-31,31.8700008392334
2023-11-01,32.09000015258789
2023-11-02,32.540000915527344
2023-11-03,32.810001373291016
2023-11-06,32.77000045776367
2023-11-07,32.86000061035156
2023-11-08,32.880001068115234
2023-11-09,32.63999938964844
2023-11-10,32.93000030517578
2023-11-13,32.900001525878906
2023-11-14,33.40999984741211
2023-11-15,33.38999938964844
2023-11-16,33.4900016784668
2023-11-17,33.5099983215332
2023-11-20,33.630001068115234
2023-11-21,33.630001068115234
2023-11-22,33.7599983215332
2023-11-24,33.7599983215332
2023-11-27,33.7400016784668
2023-11-28,33.75
2023-11-29,33.79999923706055
2023-11-30,33.91999816894531
2023-12-01,34.11000061035156
2023-12-04,33.97999954223633
2023-12-05,33.959999084472656
2023-12-06,33.95000076293945
2023-12-07,34.08000183105469
2023-12-08,34.130001068115234
2023-12-11,34.2400016784668
2023-12-12,34.38999938964844
2023-12-13,34.83000183105469
2023-12-14,34.869998931884766
2023-12-15,34.779998779296875
2023-12-18,34.88999938964844
2023-12-19,33.65999984741211
2023-12-20,33.43000030517578
2023-12-21,33.65999984741211
2023-12-22,33.75
2023-12-26,33.86000061035156
2023-12-27,33.959999084472656
2023-12-28,33.970001220703125
2023-12-29,33.90999984741211
2024-01-02,33.7400016784668
2024-01-03,33.54999923706055
2024-01-04,33.439998626708984
2024-01-05,33.439998626708984
2024-01-08,33.72999954223633
2024-01-09,33.720001220703125
2024-01-10,33.81999969482422
2024-01-11,33.79999923706055
2024-01-12,33.84000015258789
2024-01-16,33.68000030517578
2024-01-17,33.54999923706055
2024-01-18,33.66999816894531
2024-01-19,33.86000061035156
2024-01-22,33.95000076293945
2024-01-23,34.029998779296875
2024-01-24,33.91999816894531
2024-01-25,34.060001373291016
2024-01-26,34.08000183105469
2024-01-29,34.290000915527344
2024-01-30,34.310001373291016
2024-01-31,34.04999923706055
2024-02-01,34.36000061035156
2024-02-02,34.45000076293945
2024-02-05,34.2599983215332
2024-02-06,34.40999984741211
2024-02-07,34.56999969482422
2024-02-08,34.59000015258789
2024-02-09,34.720001220703125
2024-02-12,34.720001220703125
2024-02-13,34.33000183105469
2024-02-14,34.630001068115234
2024-02-15,34.790000915527344
2024-02-16,34.70000076293945
2024-02-20,34.59000015258789
2024-02-21,34.70000076293945
2024-02-22,35.04999923706055
2024-02-23,35.09000015258789
2024-02-26,34.970001220703125
2024-02-27,34.9900016784668
2024-02-28,34.939998626708984
2024-02-29,35.0099983215332
2024-03-01,35.13999938964844
2024-03-04,35.130001068115234
2024-03-05,34.93000030517578
2024-03-06,35.040000915527344
2024-03-07,35.25
2024-03-08,35.189998626708984
2024-03-11,35.18000030517578
2024-03-12,35.33000183105469
2024-03-13,35.290000915527344
2024-03-14,35.220001220703125
2024-03-15,35.040000915527344
2024-03-18,35.15999984741211
2024-03-19,35.29999923706055
2024-03-20,35.45000076293945
2024-03-21,35.56999969482422
2024-03-22,35.58000183105469
2024-03-25,35.45000076293945
2024-03-26,35.41999816894531
2024-03-27,35.630001068115234
2024-03-28,35.65999984741211
2024-04-01,35.560001373291016
2024-04-02,35.380001068115234
2024-04-03,35.41999816894531
2024-04-04,35.220001220703125
2024-04-05,35.43000030517578
2024-04-08,35.470001220703125
2024-04-09,35.59000015258789
2024-04-10,35.2599983215332
2024-04-11,35.34000015258789
2024-04-12,35.060001373291016
2024-04-15,34.79999923706055
2024-04-16,34.7599983215332
2024-04-17,34.77000045776367
2024-04-18,34.689998626708984
2024-04-19,34.599998474121094
2024-04-22,34.77000045776367
2024-04-23,35.04999923706055
2024-04-24,34.959999084472656
2024-04-25,34.810001373291016
2024-04-26,35.040000915527344
2024-04-29,35.130001068115234
2024-04-30,34.7400016784668
2024-05-01,34.7599983215332
2024-05-02,34.91999816894531
2024-05-03,35.13999938964844
2024-05-06,35.38999938964844
2024-05-07,35.5
2024-05-08,35.459999084472656
2024-05-09,35.61000061035156
2024-05-10,35.599998474121094
2024-05-13,35.56999969482422
2024-05-14,35.709999084472656
2024-05-15,36.040000915527344
2024-05-16,35.9900016784668
2024-05-17,36.029998779296875
2024-05-20,36.06999969482422
2024-05-21,36.11000061035156
2024-05-22,36.040000915527344
2024-05-23,35.79999923706055
2024-05-24,35.869998931884766
2024-05-28,35.7599983215332
2024-05-29,35.5
2024-05-30,35.29999923706055
2024-05-31,35.56999969482422
2024-06-03,35.619998931884766
2024-06-04,35.709999084472656
2024-06-05,35.93000030517578
2024-06-06,35.939998626708984
2024-06-07,35.779998779296875
2024-06-10,35.86000061035156
2024-06-11,35.93000030517578
2024-06-12,36.130001068115234
2024-06-13,36.119998931884766
2024-06-14,36.11000061035156
2024-06-17,36.15999984741211
2024-06-18,36.189998626708984
2024-06-20,36.209999084472656
2024-06-21,36.25
2024-06-24,36.2599983215332
2024-06-25,36.2400016784668
2024-06-26,36.25
2024-06-27,36.369998931884766
2024-06-28,36.310001373291016
2024-07-01,36.209999084472656
2024-07-02,36.310001373291016
2024-07-03,36.41999816894531
2024-07-05,36.56999969482422
2024-07-08,36.58000183105469
2024-07-09,36.47999954223633
2024-07-10,36.70000076293945
2024-07-11,36.720001220703125
2024-07-12,36.869998931884766
2024-07-15,36.900001525878906
2024-07-16,37.18000030517578
2024-07-17,36.959999084472656
2024-07-18,36.720001220703125
2024-07-19,36.56999969482422
2024-07-22,36.84000015258789
2024-07-23,36.88999938964844
2024-07-24,36.43000030517578
2024-07-25,36.41999816894531
2024-07-26,36.72999954223633
2024-07-29,36.849998474121094
2024-07-30,36.869998931884766
2024-07-31,37.13999938964844
2024-08-01,37.0
2024-08-02,36.689998626708984
2024-08-05,36.02000045776367
2024-08-06,36.130001068115234
2024-08-07,35.939998626708984
2024-08-08,36.34000015258789
2024-08-09,36.439998626708984
2024-08-12,36.459999084472656
2024-08-13,36.81999969482422
2024-08-14,36.84000015258789
2024-08-15,37.18000030517578
2024-08-16,37.189998626708984
2024-08-19,37.41999816894531
2024-08-20,37.40999984741211
2024-08-21,37.52000045776367
2024-08-22,37.29999923706055
2024-08-23,37.540000915527344
2024-08-26,37.47999954223633
2024-08-27,37.5
2024-08-28,37.34000015258789
2024-08-29,37.400001525878906
2024-08-30,37.58000183105469
2024-09-03,37.18000030517578
2024-09-04,37.130001068115234
2024-09-05,37.060001373291016
2024-09-06,36.709999084472656
2024-09-09,37.029998779296875
2024-09-10,37.220001220703125
2024-09-11,37.43000030517578
2024-09-12,37.599998474121094
2024-09-13,37.75
2024-09-16,37.79999923706055
2024-09-17,37.7599983215332
2024-09-18,37.65999984741211
2024-09-19,38.09000015258789
2024-09-20,37.970001220703125
2024-09-23,38.02000045776367
2024-09-24,38.15999984741211
2024-09-25,38.09000015258789
2024-09-26,38.220001220703125
2024-09-27,38.2400016784668
2024-09-30,38.310001373291016
2024-10-01,38.06999969482422
2024-10-02,38.060001373291016
2024-10-03,37.9900016784668
2024-10-04,38.11000061035156
2024-10-07,37.869998931884766
2024-10-08,38.060001373291016
2024-10-09,38.15999984741211
2024-10-10,38.13999938964844
2024-10-11,38.29999923706055
2024-10-14,38.47999954223633
2024-10-15,38.33000183105469
2024-10-16,38.400001525878906
2024-10-17,38.40999984741211
2024-10-18,38.5099983215332
2024-10-21,38.45000076293945
2024-10-22,38.36000061035156
2024-10-23,38.16999816894531
2024-10-24,38.130001068115234
2024-10-25,38.15999984741211
2024-10-28,38.2599983215332
2024-10-29,38.33000183105469
2024-10-30,38.2400016784668
2024-10-31,37.7400016784668
2024-11-01,37.939998626708984
2024-11-04,37.93000030517578
2024-11-05,38.119998931884766
2024-11-06,38.63999938964844
2024-11-07,38.81999969482422
2024-11-08,38.939998626708984
2024-11-11,38.93000030517578
2024-11-12,38.86000061035156
2024-11-13,38.86000061035156
2024-11-14,38.650001525878906
2024-11-15,38.209999084472656
2024-11-18,38.34000015258789
2024-11-19,38.439998626708984
2024-11-20,38.5
2024-11-21,38.61000061035156
