Date,NEWCX
2023-01-05,64.0999984741211
2023-01-06,65.12999725341797
2023-01-09,65.76000213623047
2023-01-10,66.05000305175781
2023-01-11,66.66999816894531
2023-01-12,67.01000213623047
2023-01-13,67.61000061035156
2023-01-17,67.5199966430664
2023-01-18,67.27999877929688
2023-01-19,67.11000061035156
2023-01-20,67.87000274658203
2023-01-23,68.33999633789062
2023-01-24,68.26000213623047
2023-01-25,68.38999938964844
2023-01-26,68.87999725341797
2023-01-27,68.6500015258789
2023-01-30,67.91000366210938
2023-01-31,68.26000213623047
2023-02-01,68.9800033569336
2023-02-02,69.19000244140625
2023-02-03,68.51000213623047
2023-02-06,67.5999984741211
2023-02-07,68.08999633789062
2023-02-08,67.81999969482422
2023-02-09,67.72000122070312
2023-02-10,67.36000061035156
2023-02-13,67.94999694824219
2023-02-14,68.05000305175781
2023-02-15,67.97000122070312
2023-02-16,67.62999725341797
2023-02-17,67.16000366210938
2023-02-21,66.41000366210938
2023-02-22,66.05000305175781
2023-02-23,66.26000213623047
2023-02-24,65.31999969482422
2023-02-27,65.62999725341797
2023-02-28,65.56999969482422
2023-03-01,66.1500015258789
2023-03-02,66.33000183105469
2023-03-03,67.16000366210938
2023-03-06,67.02999877929688
2023-03-07,66.25
2023-03-08,66.30000305175781
2023-03-09,65.5
2023-03-10,64.69999694824219
2023-03-13,64.45999908447266
2023-03-14,65.13999938964844
2023-03-15,63.91999816894531
2023-03-16,64.76000213623047
2023-03-17,64.37000274658203
2023-03-20,64.5999984741211
2023-03-21,65.44999694824219
2023-03-22,65.19999694824219
2023-03-23,65.62999725341797
2023-03-24,65.41999816894531
2023-03-27,65.56999969482422
2023-03-28,65.72000122070312
2023-03-29,66.58000183105469
2023-03-30,67.12000274658203
2023-03-31,67.52999877929688
2023-04-03,67.66999816894531
2023-04-04,67.51000213623047
2023-04-05,67.0999984741211
2023-04-06,67.27999877929688
2023-04-10,67.33999633789062
2023-04-11,67.81999969482422
2023-04-12,67.8499984741211
2023-04-13,68.81999969482422
2023-04-14,68.73999786376953
2023-04-17,68.76000213623047
2023-04-18,68.83000183105469
2023-04-19,68.36000061035156
2023-04-20,68.20999908447266
2023-04-21,68.1500015258789
2023-04-24,68.13999938964844
2023-04-25,67.05000305175781
2023-04-26,67.12000274658203
2023-04-27,67.94999694824219
2023-04-28,68.33999633789062
2023-05-01,68.27999877929688
2023-05-02,67.68000030517578
2023-05-03,67.76000213623047
2023-05-04,67.63999938964844
2023-05-05,68.41999816894531
2023-05-08,68.62000274658203
2023-05-09,68.22000122070312
2023-05-10,68.33000183105469
2023-05-11,68.1500015258789
2023-05-12,67.94000244140625
2023-05-15,68.61000061035156
2023-05-16,68.11000061035156
2023-05-17,68.30999755859375
2023-05-18,68.33000183105469
2023-05-19,68.4000015258789
2023-05-22,68.70999908447266
2023-05-23,67.8499984741211
2023-05-24,67.29000091552734
2023-05-25,67.41999816894531
2023-05-26,68.31999969482422
2023-05-30,67.56999969482422
2023-05-31,67.05999755859375
2023-06-01,67.83999633789062
2023-06-02,68.83000183105469
2023-06-05,68.58999633789062
2023-06-06,69.04000091552734
2023-06-07,68.83999633789062
2023-06-08,69.16999816894531
2023-06-09,69.2300033569336
2023-06-12,69.76000213623047
2023-06-13,70.2699966430664
2023-06-14,70.52999877929688
2023-06-15,71.31999969482422
2023-06-16,71.27999877929688
2023-06-20,70.5199966430664
2023-06-21,70.31999969482422
2023-06-22,70.19999694824219
2023-06-23,69.51000213623047
2023-06-26,69.29000091552734
2023-06-27,69.94999694824219
2023-06-28,69.88999938964844
2023-06-29,69.94000244140625
2023-06-30,70.66999816894531
2023-07-03,70.81999969482422
2023-07-05,70.68000030517578
2023-07-06,69.52999877929688
2023-07-07,69.66000366210938
2023-07-10,69.83999633789062
2023-07-11,70.5199966430664
2023-07-12,71.33000183105469
2023-07-13,72.36000061035156
2023-07-14,72.19999694824219
2023-07-17,72.19999694824219
2023-07-18,72.31999969482422
2023-07-19,72.2699966430664
2023-07-20,71.9800033569336
2023-07-21,72.02999877929688
2023-07-24,72.0
2023-07-25,72.51000213623047
2023-07-26,72.4800033569336
2023-07-27,72.20999908447266
2023-07-28,73.16000366210938
2023-07-31,73.22000122070312
2023-08-01,72.6500015258789
2023-08-02,71.31999969482422
2023-08-03,71.25
2023-08-04,71.22000122070312
2023-08-07,71.5999984741211
2023-08-08,71.37999725341797
2023-08-09,71.25
2023-08-10,71.2699966430664
2023-08-11,70.6500015258789
2023-08-14,70.44000244140625
2023-08-15,69.63999938964844
2023-08-16,69.27999877929688
2023-08-17,68.77999877929688
2023-08-18,68.62000274658203
2023-08-21,68.87999725341797
2023-08-22,69.02999877929688
2023-08-23,69.80999755859375
2023-08-24,69.05999755859375
2023-08-25,69.08000183105469
2023-08-28,69.52999877929688
2023-08-29,70.63999938964844
2023-08-30,70.58000183105469
2023-08-31,70.1500015258789
2023-09-01,70.41999816894531
2023-09-05,69.93000030517578
2023-09-06,69.52999877929688
2023-09-07,69.19000244140625
2023-09-08,69.2699966430664
2023-09-11,69.83999633789062
2023-09-12,69.58000183105469
2023-09-13,69.47000122070312
2023-09-14,69.80000305175781
2023-09-15,69.51000213623047
2023-09-18,69.2699966430664
2023-09-19,69.0
2023-09-20,68.5999984741211
2023-09-21,67.47000122070312
2023-09-22,67.62000274658203
2023-09-25,67.52999877929688
2023-09-26,66.76000213623047
2023-09-27,66.79000091552734
2023-09-28,67.02999877929688
2023-09-29,67.13999938964844
2023-10-02,66.68000030517578
2023-10-03,65.76000213623047
2023-10-04,65.95999908447266
2023-10-05,65.91999816894531
2023-10-06,66.76000213623047
2023-10-09,66.68000030517578
2023-10-10,67.3499984741211
2023-10-11,67.7300033569336
2023-10-12,67.41000366210938
2023-10-13,66.91000366210938
2023-10-16,67.29000091552734
2023-10-17,67.30000305175781
2023-10-18,66.30999755859375
2023-10-19,65.8499984741211
2023-10-20,65.3499984741211
2023-10-23,65.36000061035156
2023-10-24,65.69000244140625
2023-10-25,65.13999938964844
2023-10-26,64.54000091552734
2023-10-27,64.55999755859375
2023-10-30,65.05999755859375
2023-10-31,64.98999786376953
2023-11-01,65.45999908447266
2023-11-02,66.51000213623047
2023-11-03,67.41999816894531
2023-11-06,67.76000213623047
2023-11-07,67.66000366210938
2023-11-08,67.69999694824219
2023-11-09,67.27999877929688
2023-11-10,67.83999633789062
2023-11-13,67.75
2023-11-14,69.05999755859375
2023-11-15,69.38999938964844
2023-11-16,69.2699966430664
2023-11-17,69.44999694824219
2023-11-20,70.0999984741211
2023-11-21,69.75
2023-11-22,69.75
2023-11-24,69.91999816894531
2023-11-27,69.7300033569336
2023-11-28,69.83999633789062
2023-11-29,69.73999786376953
2023-11-30,69.83000183105469
2023-12-01,70.22000122070312
2023-12-04,69.73999786376953
2023-12-05,69.43000030517578
2023-12-06,69.30000305175781
2023-12-07,69.54000091552734
2023-12-08,69.73999786376953
2023-12-11,69.94999694824219
2023-12-12,70.06999969482422
2023-12-13,70.88999938964844
2023-12-14,70.33000183105469
2023-12-15,70.33999633789062
2023-12-18,70.41000366210938
2023-12-19,70.83000183105469
2023-12-20,69.94999694824219
2023-12-21,70.77999877929688
2023-12-22,70.72000122070312
2023-12-26,71.05000305175781
2023-12-27,71.43000030517578
2023-12-28,71.6500015258789
2023-12-29,71.6500015258789
2024-01-02,70.80999755859375
2024-01-03,70.23999786376953
2024-01-04,70.51000213623047
2024-01-05,70.44000244140625
2024-01-08,70.91000366210938
2024-01-09,70.55000305175781
2024-01-10,70.75
2024-01-11,70.86000061035156
2024-01-12,71.19999694824219
2024-01-16,70.47000122070312
2024-01-17,69.55999755859375
2024-01-18,70.01000213623047
2024-01-19,70.55000305175781
2024-01-22,70.25
2024-01-23,70.45999908447266
2024-01-24,70.94000244140625
2024-01-25,71.05000305175781
2024-01-26,71.25
2024-01-29,71.51000213623047
2024-01-30,71.11000061035156
2024-01-31,70.6500015258789
2024-02-01,71.47000122070312
2024-02-02,71.5
2024-02-05,71.5
2024-02-06,72.02999877929688
2024-02-07,72.29000091552734
2024-02-08,72.12000274658203
2024-02-09,72.48999786376953
2024-02-12,72.41999816894531
2024-02-13,71.8499984741211
2024-02-14,72.31999969482422
2024-02-15,72.83000183105469
2024-02-16,72.95999908447266
2024-02-20,72.83000183105469
2024-02-21,72.91000366210938
2024-02-22,73.91000366210938
2024-02-23,73.72000122070312
2024-02-26,73.58000183105469
2024-02-27,73.83999633789062
2024-02-28,73.38999938964844
2024-02-29,73.45999908447266
2024-03-01,74.12000274658203
2024-03-04,74.2300033569336
2024-03-05,73.54000091552734
2024-03-06,74.13999938964844
2024-03-07,74.87999725341797
2024-03-08,74.56999969482422
2024-03-11,74.58999633789062
2024-03-12,75.29000091552734
2024-03-13,75.30999755859375
2024-03-14,75.16000366210938
2024-03-15,74.5999984741211
2024-03-18,74.72000122070312
2024-03-19,74.5999984741211
2024-03-20,75.33999633789062
2024-03-21,75.4800033569336
2024-03-22,75.12999725341797
2024-03-25,74.98999786376953
2024-03-26,74.94000244140625
2024-03-27,75.1500015258789
2024-03-28,75.16000366210938
2024-04-01,75.20999908447266
2024-04-02,75.23999786376953
2024-04-03,75.41000366210938
2024-04-04,74.91999816894531
2024-04-05,75.44000244140625
2024-04-08,75.62000274658203
2024-04-09,75.7699966430664
2024-04-10,75.4000015258789
2024-04-11,75.52999877929688
2024-04-12,74.08000183105469
2024-04-15,73.3499984741211
2024-04-16,72.79000091552734
2024-04-17,72.63999938964844
2024-04-18,72.75
2024-04-19,72.02999877929688
2024-04-22,72.62000274658203
2024-04-23,73.72000122070312
2024-04-24,73.91000366210938
2024-04-25,73.61000061035156
2024-04-26,74.48999786376953
2024-04-29,74.81999969482422
2024-04-30,73.87999725341797
2024-05-01,73.87999725341797
2024-05-02,74.6500015258789
2024-05-03,75.27999877929688
2024-05-06,75.94000244140625
2024-05-07,75.93000030517578
2024-05-08,75.83999633789062
2024-05-09,75.86000061035156
2024-05-10,76.12000274658203
2024-05-13,76.2699966430664
2024-05-14,76.7699966430664
2024-05-15,77.54000091552734
2024-05-16,77.54000091552734
2024-05-17,77.75
2024-05-20,77.95999908447266
2024-05-21,77.66000366210938
2024-05-22,77.19999694824219
2024-05-23,76.7300033569336
2024-05-24,77.02999877929688
2024-05-28,76.94999694824219
2024-05-29,75.93000030517578
2024-05-30,75.63999938964844
2024-05-31,75.6500015258789
2024-06-03,76.06999969482422
2024-06-04,75.26000213623047
2024-06-05,76.55000305175781
2024-06-06,76.91000366210938
2024-06-07,76.44999694824219
2024-06-10,76.48999786376953
2024-06-11,76.06999969482422
2024-06-12,76.47000122070312
2024-06-13,76.44999694824219
2024-06-14,76.33999633789062
2024-06-17,76.5999984741211
2024-06-18,76.77999877929688
2024-06-20,76.87999725341797
2024-06-21,76.58999633789062
2024-06-24,76.5
2024-06-25,76.69999694824219
2024-06-26,76.55999755859375
2024-06-27,76.55000305175781
2024-06-28,76.20999908447266
2024-07-01,76.41000366210938
2024-07-02,76.33000183105469
2024-07-03,77.18000030517578
2024-07-05,77.77999877929688
2024-07-08,77.55000305175781
2024-07-09,77.62000274658203
2024-07-10,78.19000244140625
2024-07-11,78.16999816894531
2024-07-12,78.69000244140625
2024-07-15,78.4000015258789
2024-07-16,78.22000122070312
2024-07-17,77.16000366210938
2024-07-18,76.61000061035156
2024-07-19,76.19999694824219
2024-07-22,76.7300033569336
2024-07-23,76.55999755859375
2024-07-24,75.13999938964844
2024-07-25,74.61000061035156
2024-07-26,75.27999877929688
2024-07-29,75.0999984741211
2024-07-30,74.68000030517578
2024-07-31,75.83000183105469
2024-08-01,74.66000366210938
2024-08-02,73.68000030517578
2024-08-05,72.12000274658203
2024-08-06,72.69000244140625
2024-08-07,72.70999908447266
2024-08-08,74.37000274658203
2024-08-09,74.6500015258789
2024-08-12,74.66000366210938
2024-08-13,75.61000061035156
2024-08-14,75.69000244140625
2024-08-15,76.7300033569336
2024-08-16,76.93000030517578
2024-08-19,77.7300033569336
2024-08-20,77.51000213623047
2024-08-21,77.62999725341797
2024-08-22,77.1500015258789
2024-08-23,77.91000366210938
2024-08-26,77.83999633789062
2024-08-27,77.95999908447266
2024-08-28,77.43000030517578
2024-08-29,77.55999755859375
2024-08-30,78.06999969482422
2024-09-03,76.37000274658203
2024-09-04,76.18000030517578
2024-09-05,76.26000213623047
2024-09-06,75.20999908447266
2024-09-09,75.55999755859375
2024-09-10,75.4800033569336
2024-09-11,76.44999694824219
2024-09-12,77.16000366210938
2024-09-13,77.45999908447266
2024-09-16,77.68000030517578
2024-09-17,77.91000366210938
2024-09-18,77.66999816894531
2024-09-19,78.83000183105469
2024-09-20,78.7300033569336
2024-09-23,78.8499984741211
2024-09-24,79.83999633789062
2024-09-25,79.77999877929688
2024-09-26,81.36000061035156
2024-09-27,81.5999984741211
2024-09-30,81.26000213623047
2024-10-01,81.13999938964844
2024-10-02,81.72000122070312
2024-10-03,81.0199966430664
2024-10-04,81.62000274658203
2024-10-07,81.5999984741211
2024-10-08,80.83999633789062
2024-10-09,80.63999938964844
2024-10-10,80.5999984741211
2024-10-11,80.93000030517578
2024-10-14,81.01000213623047
2024-10-15,79.55999755859375
2024-10-16,79.66999816894531
2024-10-17,79.51000213623047
2024-10-18,80.30000305175781
2024-10-21,79.83000183105469
2024-10-22,79.58999633789062
2024-10-23,79.06999969482422
2024-10-24,79.08000183105469
2024-10-25,79.08999633789062
2024-10-28,79.25
2024-10-29,79.27999877929688
2024-10-30,78.88999938964844
2024-10-31,77.86000061035156
2024-11-01,78.18000030517578
2024-11-04,78.48999786376953
2024-11-05,79.30999755859375
2024-11-06,79.0
2024-11-07,79.70999908447266
2024-11-08,78.97000122070312
2024-11-11,78.7699966430664
2024-11-12,77.73999786376953
2024-11-13,77.12000274658203
2024-11-14,76.75
2024-11-15,76.0
2024-11-18,76.37999725341797
2024-11-19,76.69000244140625
2024-11-20,76.75
2024-11-21,76.58000183105469
