Date,FWCGX
2022-02-28,58.47999954223633
2022-03-01,57.36000061035156
2022-03-02,58.189998626708984
2022-03-03,57.540000915527344
2022-03-04,56.599998474121094
2022-03-07,54.86000061035156
2022-03-08,54.61000061035156
2022-03-09,56.209999084472656
2022-03-10,55.9900016784668
2022-03-11,55.25
2022-03-14,54.63999938964844
2022-03-15,55.209999084472656
2022-03-16,56.86000061035156
2022-03-17,57.720001220703125
2022-03-18,58.34000015258789
2022-03-21,58.130001068115234
2022-03-22,58.7400016784668
2022-03-23,58.099998474121094
2022-03-24,58.65999984741211
2022-03-25,58.650001525878906
2022-03-28,58.7400016784668
2022-03-29,59.619998931884766
2022-03-30,59.459999084472656
2022-03-31,58.619998931884766
2022-04-01,59.040000915527344
2022-04-04,59.560001373291016
2022-04-05,58.709999084472656
2022-04-06,58.099998474121094
2022-04-07,58.16999816894531
2022-04-08,58.22999954223633
2022-04-11,57.439998626708984
2022-04-12,57.15999984741211
2022-04-13,57.880001068115234
2022-04-14,57.34000015258789
2022-04-18,57.13999938964844
2022-04-19,57.599998474121094
2022-04-20,57.599998474121094
2022-04-21,56.79999923706055
2022-04-22,55.5099983215332
2022-04-25,55.349998474121094
2022-04-26,53.849998474121094
2022-04-27,54.11000061035156
2022-04-28,55.08000183105469
2022-04-29,53.91999816894531
2022-05-02,54.06999969482422
2022-05-03,54.40999984741211
2022-05-04,55.540000915527344
2022-05-05,53.97999954223633
2022-05-06,53.41999816894531
2022-05-09,51.689998626708984
2022-05-10,51.93000030517578
2022-05-11,51.65999984741211
2022-05-12,51.54999923706055
2022-05-13,52.95000076293945
2022-05-16,52.970001220703125
2022-05-17,54.06999969482422
2022-05-18,52.59000015258789
2022-05-19,52.59000015258789
2022-05-20,52.86000061035156
2022-05-23,53.619998931884766
2022-05-24,53.380001068115234
2022-05-25,53.689998626708984
2022-05-26,54.459999084472656
2022-05-27,55.540000915527344
2022-05-31,55.40999984741211
2022-06-01,54.900001525878906
2022-06-02,55.83000183105469
2022-06-03,55.099998474121094
2022-06-06,55.27000045776367
2022-06-07,55.66999816894531
2022-06-08,55.099998474121094
2022-06-09,53.88999938964844
2022-06-10,52.540000915527344
2022-06-13,50.189998626708984
2022-06-14,49.84000015258789
2022-06-15,50.630001068115234
2022-06-16,49.06999969482422
2022-06-17,48.900001525878906
2022-06-21,49.84000015258789
2022-06-22,49.41999816894531
2022-06-23,49.43000030517578
2022-06-24,50.75
2022-06-27,50.810001373291016
2022-06-28,50.34000015258789
2022-06-29,50.119998931884766
2022-06-30,49.61000061035156
2022-07-01,49.779998779296875
2022-07-05,49.16999816894531
2022-07-06,49.04999923706055
2022-07-07,49.9900016784668
2022-07-08,50.04999923706055
2022-07-11,49.22999954223633
2022-07-12,48.880001068115234
2022-07-13,48.7400016784668
2022-07-14,48.290000915527344
2022-07-15,49.09000015258789
2022-07-18,49.060001373291016
2022-07-19,50.290000915527344
2022-07-20,50.25
2022-07-21,50.619998931884766
2022-07-22,50.29999923706055
2022-07-25,50.560001373291016
2022-07-26,50.15999984741211
2022-07-27,51.20000076293945
2022-07-28,51.68000030517578
2022-07-29,52.119998931884766
2022-08-01,52.02000045776367
2022-08-02,51.560001373291016
2022-08-03,52.029998779296875
2022-08-04,52.15999984741211
2022-08-05,52.18000030517578
2022-08-08,52.369998931884766
2022-08-09,52.08000183105469
2022-08-10,53.029998779296875
2022-08-11,53.16999816894531
2022-08-12,53.880001068115234
2022-08-15,53.810001373291016
2022-08-16,53.849998474121094
2022-08-17,53.470001220703125
2022-08-18,53.43000030517578
2022-08-19,52.81999969482422
2022-08-22,51.86000061035156
2022-08-23,51.970001220703125
2022-08-24,52.040000915527344
2022-08-25,52.790000915527344
2022-08-26,51.41999816894531
2022-08-29,51.150001525878906
2022-08-30,50.63999938964844
2022-08-31,50.349998474121094
2022-09-01,50.06999969482422
2022-09-02,49.849998474121094
2022-09-06,49.66999816894531
2022-09-07,50.18000030517578
2022-09-08,50.5
2022-09-09,51.45000076293945
2022-09-12,51.790000915527344
2022-09-13,50.0
2022-09-14,50.119998931884766
2022-09-15,49.66999816894531
2022-09-16,49.31999969482422
2022-09-19,49.599998474121094
2022-09-20,49.02000045776367
2022-09-21,48.16999816894531
2022-09-22,47.88999938964844
2022-09-23,46.7599983215332
2022-09-26,46.16999816894531
2022-09-27,46.06999969482422
2022-09-28,46.900001525878906
2022-09-29,46.16999816894531
2022-09-30,45.84000015258789
2022-10-03,47.0099983215332
2022-10-04,48.599998474121094
2022-10-05,48.47999954223633
2022-10-06,47.900001525878906
2022-10-07,46.95000076293945
2022-10-10,46.56999969482422
2022-10-11,46.08000183105469
2022-10-12,45.939998626708984
2022-10-13,46.7599983215332
2022-10-14,45.900001525878906
2022-10-17,46.90999984741211
2022-10-18,47.310001373291016
2022-10-19,46.97999954223633
2022-10-20,46.77000045776367
2022-10-21,47.779998779296875
2022-10-24,47.880001068115234
2022-10-25,48.56999969482422
2022-10-26,48.709999084472656
2022-10-27,48.41999816894531
2022-10-28,49.029998779296875
2022-10-31,48.779998779296875
2022-11-01,49.029998779296875
2022-11-02,48.150001525878906
2022-11-03,47.810001373291016
2022-11-04,49.060001373291016
2022-11-07,49.5
2022-11-08,49.88999938964844
2022-11-09,49.099998474121094
2022-11-10,51.290000915527344
2022-11-11,52.04999923706055
2022-11-14,51.77000045776367
2022-11-15,52.2599983215332
2022-11-16,51.939998626708984
2022-11-17,51.810001373291016
2022-11-18,51.970001220703125
2022-11-21,51.630001068115234
2022-11-22,52.27000045776367
2022-11-23,52.619998931884766
2022-11-25,52.7599983215332
2022-11-28,51.97999954223633
2022-11-29,52.2400016784668
2022-11-30,53.65999984741211
2022-12-01,53.81999969482422
2022-12-02,53.77000045776367
2022-12-05,53.0
2022-12-06,52.540000915527344
2022-12-07,52.400001525878906
2022-12-08,52.83000183105469
2022-12-09,52.7400016784668
2022-12-12,53.06999969482422
2022-12-13,53.130001068115234
2022-12-14,53.08000183105469
2022-12-15,51.86000061035156
2022-12-16,51.34000015258789
2022-12-19,51.09000015258789
2022-12-20,51.22999954223633
2022-12-21,51.869998931884766
2022-12-22,51.29999923706055
2022-12-23,51.529998779296875
2022-12-27,51.54999923706055
2022-12-28,51.0099983215332
2022-12-29,51.790000915527344
2022-12-30,51.560001373291016
2023-01-03,51.4900016784668
2023-01-04,51.95000076293945
2023-01-05,51.619998931884766
2023-01-06,52.83000183105469
2023-01-09,53.04999923706055
2023-01-10,53.25
2023-01-11,53.709999084472656
2023-01-12,54.13999938964844
2023-01-13,54.43000030517578
2023-01-17,54.31999969482422
2023-01-18,53.869998931884766
2023-01-19,53.630001068115234
2023-01-20,54.31999969482422
2023-01-23,54.72999954223633
2023-01-24,54.790000915527344
2023-01-25,54.900001525878906
2023-01-26,55.279998779296875
2023-01-27,55.15999984741211
2023-01-30,54.66999816894531
2023-01-31,55.099998474121094
2023-02-01,55.540000915527344
2023-02-02,55.68000030517578
2023-02-03,55.18000030517578
2023-02-06,54.66999816894531
2023-02-07,55.130001068115234
2023-02-08,54.86000061035156
2023-02-09,54.689998626708984
2023-02-10,54.63999938964844
2023-02-13,55.119998931884766
2023-02-14,55.130001068115234
2023-02-15,55.060001373291016
2023-02-16,54.630001068115234
2023-02-17,54.439998626708984
2023-02-21,53.720001220703125
2023-02-22,53.459999084472656
2023-02-23,53.650001525878906
2023-02-24,52.959999084472656
2023-02-27,53.27000045776367
2023-02-28,53.08000183105469
2023-03-01,53.310001373291016
2023-03-02,53.61000061035156
2023-03-03,54.400001525878906
2023-03-06,54.290000915527344
2023-03-07,53.47999954223633
2023-03-08,53.59000015258789
2023-03-09,53.0099983215332
2023-03-10,52.369998931884766
2023-03-13,51.880001068115234
2023-03-14,52.54999923706055
2023-03-15,51.5099983215332
2023-03-16,52.290000915527344
2023-03-17,51.90999984741211
2023-03-20,52.40999984741211
2023-03-21,53.0099983215332
2023-03-22,52.630001068115234
2023-03-23,52.86000061035156
2023-03-24,52.7400016784668
2023-03-27,52.93000030517578
2023-03-28,53.0099983215332
2023-03-29,53.630001068115234
2023-03-30,54.06999969482422
2023-03-31,54.560001373291016
2023-04-03,54.900001525878906
2023-04-04,54.66999816894531
2023-04-05,54.40999984741211
2023-04-06,54.540000915527344
2023-04-10,54.54999923706055
2023-04-11,54.83000183105469
2023-04-12,54.880001068115234
2023-04-13,55.52000045776367
2023-04-14,55.34000015258789
2023-04-17,55.349998474121094
2023-04-18,55.59000015258789
2023-04-19,55.40999984741211
2023-04-20,55.279998779296875
2023-04-21,55.290000915527344
2023-04-24,55.31999969482422
2023-04-25,54.52000045776367
2023-04-26,54.36000061035156
2023-04-27,55.06999969482422
2023-04-28,55.38999938964844
2023-05-01,55.290000915527344
2023-05-02,54.720001220703125
2023-05-03,54.66999816894531
2023-05-04,54.40999984741211
2023-05-05,55.16999816894531
2023-05-08,55.20000076293945
2023-05-09,55.060001373291016
2023-05-10,55.08000183105469
2023-05-11,54.88999938964844
2023-05-12,54.79999923706055
2023-05-15,55.16999816894531
2023-05-16,54.849998474121094
2023-05-17,55.290000915527344
2023-05-18,55.529998779296875
2023-05-19,55.650001525878906
2023-05-22,55.689998626708984
2023-05-23,55.02000045776367
2023-05-24,54.529998779296875
2023-05-25,54.66999816894531
2023-05-26,55.5
2023-05-30,55.099998474121094
2023-05-31,54.70000076293945
2023-06-01,55.310001373291016
2023-06-02,56.08000183105469
2023-06-05,55.84000015258789
2023-06-06,56.119998931884766
2023-06-07,55.900001525878906
2023-06-08,56.290000915527344
2023-06-09,56.310001373291016
2023-06-12,56.43000030517578
2023-06-13,56.83000183105469
2023-06-14,57.0
2023-06-15,57.619998931884766
2023-06-16,57.45000076293945
2023-06-20,57.0099983215332
2023-06-21,56.88999938964844
2023-06-22,56.83000183105469
2023-06-23,56.220001220703125
2023-06-26,56.11000061035156
2023-06-27,56.709999084472656
2023-06-28,56.68000030517578
2023-06-29,56.790000915527344
2023-06-30,57.369998931884766
2023-07-03,57.380001068115234
2023-07-05,57.099998474121094
2023-07-06,56.279998779296875
2023-07-07,56.40999984741211
2023-07-10,56.68000030517578
2023-07-11,57.18000030517578
2023-07-12,57.779998779296875
2023-07-13,58.58000183105469
2023-07-14,58.529998779296875
2023-07-17,58.5
2023-07-18,58.88999938964844
2023-07-19,58.810001373291016
2023-07-20,58.4900016784668
2023-07-21,58.52000045776367
2023-07-24,58.560001373291016
2023-07-25,58.91999816894531
2023-07-26,58.869998931884766
2023-07-27,58.66999816894531
2023-07-28,59.15999984741211
2023-07-31,59.209999084472656
2023-08-01,58.970001220703125
2023-08-02,57.95000076293945
2023-08-03,57.779998779296875
2023-08-04,57.84000015258789
2023-08-07,58.34000015258789
2023-08-08,58.0
2023-08-09,57.790000915527344
2023-08-10,57.779998779296875
2023-08-11,57.4900016784668
2023-08-14,57.540000915527344
2023-08-15,56.849998474121094
2023-08-16,56.47999954223633
2023-08-17,56.06999969482422
2023-08-18,56.06999969482422
2023-08-21,56.38999938964844
2023-08-22,56.36000061035156
2023-08-23,56.939998626708984
2023-08-24,56.13999938964844
2023-08-25,56.38999938964844
2023-08-28,56.7599983215332
2023-08-29,57.65999984741211
2023-08-30,57.7400016784668
2023-08-31,57.65999984741211
2023-09-01,57.630001068115234
2023-09-05,57.34000015258789
2023-09-06,57.09000015258789
2023-09-07,56.900001525878906
2023-09-08,56.91999816894531
2023-09-11,56.970001220703125
2023-09-12,56.77000045776367
2023-09-13,56.709999084472656
2023-09-14,57.220001220703125
2023-09-15,56.95000076293945
2023-09-18,56.81999969482422
2023-09-19,56.650001525878906
2023-09-20,56.290000915527344
2023-09-21,55.349998474121094
2023-09-22,55.349998474121094
2023-09-25,55.380001068115234
2023-09-26,54.66999816894531
2023-09-27,54.720001220703125
2023-09-28,55.11000061035156
2023-09-29,54.95000076293945
2023-10-02,54.59000015258789
2023-10-03,53.869998931884766
2023-10-04,54.08000183105469
2023-10-05,54.15999984741211
2023-10-06,54.88999938964844
2023-10-09,55.02000045776367
2023-10-10,55.630001068115234
2023-10-11,55.790000915527344
2023-10-12,55.54999923706055
2023-10-13,55.18000030517578
2023-10-16,55.63999938964844
2023-10-17,55.689998626708984
2023-10-18,54.959999084472656
2023-10-19,54.5
2023-10-20,53.9900016784668
2023-10-23,54.0
2023-10-24,54.33000183105469
2023-10-25,53.86000061035156
2023-10-26,53.38999938964844
2023-10-27,53.16999816894531
2023-10-30,53.72999954223633
2023-10-31,53.849998474121094
2023-11-01,54.38999938964844
2023-11-02,55.41999816894531
2023-11-03,55.900001525878906
2023-11-06,55.91999816894531
2023-11-07,55.79999923706055
2023-11-08,55.81999969482422
2023-11-09,55.54999923706055
2023-11-10,56.150001525878906
2023-11-13,56.20000076293945
2023-11-14,57.369998931884766
2023-11-15,57.470001220703125
2023-11-16,57.43000030517578
2023-11-17,57.81999969482422
2023-11-20,58.310001373291016
2023-11-21,58.119998931884766
2023-11-22,58.189998626708984
2023-11-24,58.380001068115234
2023-11-27,58.119998931884766
2023-11-28,58.220001220703125
2023-11-29,58.20000076293945
2023-11-30,58.33000183105469
2023-12-01,58.7599983215332
2023-12-04,58.36000061035156
2023-12-05,58.13999938964844
2023-12-06,57.9900016784668
2023-12-07,58.290000915527344
2023-12-08,58.59000015258789
2023-12-11,59.0099983215332
2023-12-12,57.93000030517578
2023-12-13,58.77000045776367
2023-12-14,59.150001525878906
2023-12-15,59.099998474121094
2023-12-18,59.22999954223633
2023-12-19,59.630001068115234
2023-12-20,58.880001068115234
2023-12-21,59.560001373291016
2023-12-22,59.630001068115234
2023-12-26,59.880001068115234
2023-12-27,60.189998626708984
2023-12-28,60.16999816894531
2023-12-29,60.09000015258789
2024-01-02,59.56999969482422
2024-01-03,59.11000061035156
2024-01-04,59.209999084472656
2024-01-05,59.16999816894531
2024-01-08,59.7599983215332
2024-01-09,59.54999923706055
2024-01-10,59.720001220703125
2024-01-11,59.75
2024-01-12,59.9900016784668
