Date,VSIAX
2022-07-01,65.2699966430664
2022-07-05,64.91000366210938
2022-07-06,64.44000244140625
2022-07-07,65.66000366210938
2022-07-08,65.41999816894531
2022-07-11,64.73999786376953
2022-07-12,64.76000213623047
2022-07-13,64.5199966430664
2022-07-14,63.720001220703125
2022-07-15,64.98999786376953
2022-07-18,65.08000183105469
2022-07-19,67.18000030517578
2022-07-20,67.7699966430664
2022-07-21,67.97000122070312
2022-07-22,67.48999786376953
2022-07-25,68.12999725341797
2022-07-26,67.7300033569336
2022-07-27,68.87000274658203
2022-07-28,69.91000366210938
2022-07-29,70.69000244140625
2022-08-01,70.62999725341797
2022-08-02,69.8499984741211
2022-08-03,70.37000274658203
2022-08-04,69.86000061035156
2022-08-05,70.22000122070312
2022-08-08,70.77999877929688
2022-08-09,70.31999969482422
2022-08-10,71.87000274658203
2022-08-11,72.54000091552734
2022-08-12,73.6500015258789
2022-08-15,73.69999694824219
2022-08-16,74.23999786376953
2022-08-17,73.33999633789062
2022-08-18,73.8499984741211
2022-08-19,72.69000244140625
2022-08-22,71.19000244140625
2022-08-23,71.23999786376953
2022-08-24,71.51000213623047
2022-08-25,72.69000244140625
2022-08-26,70.69000244140625
2022-08-29,70.26000213623047
2022-08-30,69.23999786376953
2022-08-31,68.75
2022-09-01,68.2300033569336
2022-09-02,67.91000366210938
2022-09-06,67.36000061035156
2022-09-07,68.66999816894531
2022-09-08,69.20999908447266
2022-09-09,70.43000030517578
2022-09-12,71.23999786376953
2022-09-13,68.58999633789062
2022-09-14,68.51000213623047
2022-09-15,68.08999633789062
2022-09-16,67.22000122070312
2022-09-19,68.0999984741211
2022-09-20,67.01000213623047
2022-09-21,66.06999969482422
2022-09-22,64.47000122070312
2022-09-23,62.939998626708984
2022-09-26,61.810001373291016
2022-09-27,61.75
2022-09-28,63.36000061035156
2022-09-29,61.97999954223633
2022-09-30,61.58000183105469
2022-10-03,63.369998931884766
2022-10-04,65.95999908447266
2022-10-05,65.55999755859375
2022-10-06,65.01000213623047
2022-10-07,63.59000015258789
2022-10-10,63.47999954223633
2022-10-11,63.599998474121094
2022-10-12,63.2599983215332
2022-10-13,64.8499984741211
2022-10-14,63.43000030517578
2022-10-17,65.0199966430664
2022-10-18,65.9800033569336
2022-10-19,65.02999877929688
2022-10-20,64.06999969482422
2022-10-21,65.37000274658203
2022-10-24,65.87999725341797
2022-10-25,67.33999633789062
2022-10-26,67.47000122070312
2022-10-27,67.7300033569336
2022-10-28,68.98999786376953
2022-10-31,68.9800033569336
2022-11-01,69.25
2022-11-02,67.3499984741211
2022-11-03,67.08999633789062
2022-11-04,68.30999755859375
2022-11-07,68.97000122070312
2022-11-08,69.0199966430664
2022-11-09,67.55999755859375
2022-11-10,71.22000122070312
2022-11-11,71.61000061035156
2022-11-14,70.83999633789062
2022-11-15,71.7300033569336
2022-11-16,70.66999816894531
2022-11-17,70.41000366210938
2022-11-18,70.91999816894531
2022-11-21,70.87999725341797
2022-11-22,72.02999877929688
2022-11-23,72.0199966430664
2022-11-25,72.4000015258789
2022-11-28,71.02999877929688
2022-11-29,71.44000244140625
2022-11-30,72.87000274658203
2022-12-01,72.62999725341797
2022-12-02,72.76000213623047
2022-12-05,70.83999633789062
2022-12-06,70.2300033569336
2022-12-07,69.94000244140625
2022-12-08,70.18000030517578
2022-12-09,69.62000274658203
2022-12-12,70.44000244140625
2022-12-13,70.70999908447266
2022-12-14,70.31999969482422
2022-12-15,68.83999633789062
2022-12-16,68.19000244140625
2022-12-19,67.62999725341797
2022-12-20,67.87000274658203
2022-12-21,68.56999969482422
2022-12-22,67.81999969482422
2022-12-23,68.41999816894531
2022-12-27,68.51000213623047
2022-12-28,67.23999786376953
2022-12-29,68.55000305175781
2022-12-30,68.25
2023-01-03,68.02999877929688
2023-01-04,69.04000091552734
2023-01-05,68.37999725341797
2023-01-06,70.05000305175781
2023-01-09,69.95999908447266
2023-01-10,70.62000274658203
2023-01-11,71.5
2023-01-12,72.30999755859375
2023-01-13,72.5199966430664
2023-01-17,72.31999969482422
2023-01-18,71.2300033569336
2023-01-19,70.55999755859375
2023-01-20,71.76000213623047
2023-01-23,72.47000122070312
2023-01-24,72.26000213623047
2023-01-25,72.48999786376953
2023-01-26,73.1500015258789
2023-01-27,73.41000366210938
2023-01-30,72.66000366210938
2023-01-31,74.43000030517578
2023-02-01,75.3499984741211
2023-02-02,76.37000274658203
2023-02-03,75.88999938964844
2023-02-06,75.0199966430664
2023-02-07,75.4800033569336
2023-02-08,74.5199966430664
2023-02-09,73.5199966430664
2023-02-10,73.86000061035156
2023-02-13,74.69000244140625
2023-02-14,74.58999633789062
2023-02-15,75.06999969482422
2023-02-16,74.54000091552734
2023-02-17,74.58999633789062
2023-02-21,72.68000030517578
2023-02-22,72.77999877929688
2023-02-23,73.0999984741211
2023-02-24,72.76000213623047
2023-02-27,72.83999633789062
2023-02-28,72.7300033569336
2023-03-01,72.88999938964844
2023-03-02,73.16000366210938
2023-03-03,74.0
2023-03-06,73.0199966430664
2023-03-07,72.08000183105469
2023-03-08,72.11000061035156
2023-03-09,70.11000061035156
2023-03-10,68.11000061035156
2023-03-13,66.26000213623047
2023-03-14,67.38999938964844
2023-03-15,65.83999633789062
2023-03-16,66.76000213623047
2023-03-17,65.0199966430664
2023-03-20,66.04000091552734
2023-03-21,67.27999877929688
2023-03-22,65.13999938964844
2023-03-23,64.56999969482422
2023-03-24,65.25
2023-03-27,66.01000213623047
2023-03-28,66.29000091552734
2023-03-29,66.9800033569336
2023-03-30,67.08999633789062
2023-03-31,68.27999877929688
2023-04-03,68.27999877929688
2023-04-04,66.97000122070312
2023-04-05,66.5999984741211
2023-04-06,66.56999969482422
2023-04-10,67.30000305175781
2023-04-11,67.88999938964844
2023-04-12,67.43000030517578
2023-04-13,67.9000015258789
2023-04-14,67.44000244140625
2023-04-17,68.0999984741211
2023-04-18,67.9800033569336
2023-04-19,68.2300033569336
2023-04-20,67.87000274658203
2023-04-21,67.69999694824219
2023-04-24,67.66000366210938
2023-04-25,66.2300033569336
2023-04-26,65.62999725341797
2023-04-27,66.83999633789062
2023-04-28,67.58000183105469
2023-05-01,67.4800033569336
2023-05-02,66.19000244140625
2023-05-03,65.95999908447266
2023-05-04,64.80000305175781
2023-05-05,66.36000061035156
2023-05-08,66.16000366210938
2023-05-09,65.91000366210938
2023-05-10,65.91000366210938
2023-05-11,65.52999877929688
2023-05-12,65.55000305175781
2023-05-15,66.16999816894531
2023-05-16,65.16999816894531
2023-05-17,66.58999633789062
2023-05-18,67.19000244140625
2023-05-19,66.58000183105469
2023-05-22,67.0
2023-05-23,66.61000061035156
2023-05-24,65.80999755859375
2023-05-25,65.68000030517578
2023-05-26,66.31999969482422
2023-05-30,66.19999694824219
2023-05-31,65.25
2023-06-01,65.73999786376953
2023-06-02,68.20999908447266
2023-06-05,67.38999938964844
2023-06-06,68.95999908447266
2023-06-07,70.37999725341797
2023-06-08,70.04000091552734
2023-06-09,69.62000274658203
2023-06-12,69.83000183105469
2023-06-13,70.66999816894531
2023-06-14,70.08000183105469
2023-06-15,70.80000305175781
2023-06-16,70.54000091552734
2023-06-20,69.98999786376953
2023-06-21,69.94000244140625
2023-06-22,68.91999816894531
2023-06-23,68.05999755859375
2023-06-26,68.70999908447266
2023-06-27,69.81999969482422
2023-06-28,69.83999633789062
2023-06-29,70.79000091552734
2023-06-30,71.05999755859375
2023-07-03,71.51000213623047
2023-07-05,70.75
2023-07-06,69.91999816894531
2023-07-07,70.68000030517578
2023-07-10,71.44000244140625
2023-07-11,72.30000305175781
2023-07-12,72.80000305175781
2023-07-13,73.2300033569336
2023-07-14,72.44999694824219
2023-07-17,72.91000366210938
2023-07-18,73.83999633789062
2023-07-19,74.37000274658203
2023-07-20,74.12999725341797
2023-07-21,73.77999877929688
2023-07-24,74.13999938964844
2023-07-25,74.11000061035156
2023-07-26,74.62999725341797
2023-07-27,73.80999755859375
2023-07-28,74.5199966430664
2023-07-31,74.94000244140625
2023-08-01,74.79000091552734
2023-08-02,74.11000061035156
2023-08-03,73.8499984741211
2023-08-04,73.87000274658203
2023-08-07,74.45999908447266
2023-08-08,73.97000122070312
2023-08-09,73.55999755859375
2023-08-10,73.30000305175781
2023-08-11,73.37000274658203
2023-08-14,73.1500015258789
2023-08-15,72.06999969482422
2023-08-16,71.45999908447266
2023-08-17,70.80999755859375
2023-08-18,71.02999877929688
2023-08-21,70.80000305175781
2023-08-22,70.30999755859375
2023-08-23,71.01000213623047
2023-08-24,70.55000305175781
2023-08-25,70.69999694824219
2023-08-28,71.38999938964844
2023-08-29,72.23999786376953
2023-08-30,72.41999816894531
2023-08-31,72.41999816894531
2023-09-01,73.18000030517578
2023-09-05,71.47000122070312
2023-09-06,71.12000274658203
2023-09-07,70.5
2023-09-08,70.58000183105469
2023-09-11,70.58999633789062
2023-09-12,70.72000122070312
2023-09-13,70.19999694824219
2023-09-14,71.25
2023-09-15,70.70999908447266
2023-09-18,70.51000213623047
2023-09-19,70.37999725341797
2023-09-20,69.66000366210938
2023-09-21,68.55000305175781
2023-09-22,68.27999877929688
2023-09-25,68.61000061035156
2023-09-26,67.56999969482422
2023-09-27,68.0
2023-09-28,68.73999786376953
2023-09-29,68.51000213623047
2023-10-02,67.44999694824219
2023-10-03,66.33000183105469
2023-10-04,66.66000366210938
2023-10-05,66.62999725341797
2023-10-06,67.0199966430664
2023-10-09,67.62999725341797
2023-10-10,68.19000244140625
2023-10-11,68.47000122070312
2023-10-12,67.26000213623047
2023-10-13,66.7699966430664
2023-10-16,67.87999725341797
2023-10-17,68.66999816894531
2023-10-18,67.2699966430664
2023-10-19,66.30000305175781
2023-10-20,65.5199966430664
2023-10-23,64.91999816894531
2023-10-24,65.23999786376953
2023-10-25,64.4800033569336
2023-10-26,64.94999694824219
2023-10-27,64.08999633789062
2023-10-30,64.66999816894531
2023-10-31,65.19000244140625
2023-11-01,65.62999725341797
2023-11-02,67.2300033569336
2023-11-03,68.70999908447266
2023-11-06,67.97000122070312
2023-11-07,67.56999969482422
2023-11-08,67.19000244140625
2023-11-09,66.41999816894531
2023-11-10,67.16000366210938
2023-11-13,67.0199966430664
2023-11-14,69.95999908447266
2023-11-15,70.30000305175781
2023-11-16,69.48999786376953
2023-11-17,70.19999694824219
2023-11-20,70.29000091552734
2023-11-21,69.7300033569336
2023-11-22,70.12999725341797
2023-11-24,70.44999694824219
2023-11-27,70.37000274658203
2023-11-28,70.05000305175781
2023-11-29,70.41999816894531
2023-11-30,70.88999938964844
2023-12-01,72.75
2023-12-04,73.36000061035156
2023-12-05,72.3499984741211
2023-12-06,72.23999786376953
2023-12-07,72.80000305175781
2023-12-08,73.13999938964844
2023-12-11,73.5199966430664
2023-12-12,73.31999969482422
2023-12-13,75.41999816894531
2023-12-14,77.44000244140625
2023-12-15,76.70999908447266
2023-12-18,76.66999816894531
2023-12-19,77.7300033569336
2023-12-20,75.98999786376953
2023-12-21,76.9800033569336
2023-12-22,77.4000015258789
2023-12-26,78.0199966430664
2023-12-27,78.05999755859375
2023-12-28,78.08000183105469
2023-12-29,77.33999633789062
2024-01-02,77.19000244140625
2024-01-03,75.43000030517578
2024-01-04,75.27999877929688
2024-01-05,75.58999633789062
2024-01-08,76.4800033569336
2024-01-09,75.87999725341797
2024-01-10,76.05999755859375
2024-01-11,75.69000244140625
2024-01-12,75.47000122070312
2024-01-16,74.7300033569336
2024-01-17,74.08000183105469
2024-01-18,74.62000274658203
2024-01-19,75.36000061035156
2024-01-22,76.33999633789062
2024-01-23,75.94999694824219
2024-01-24,75.55999755859375
2024-01-25,76.26000213623047
2024-01-26,76.55000305175781
2024-01-29,77.22000122070312
2024-01-30,77.11000061035156
2024-01-31,75.44000244140625
2024-02-01,76.22000122070312
2024-02-02,75.98999786376953
2024-02-05,75.04000091552734
2024-02-06,75.38999938964844
2024-02-07,75.48999786376953
2024-02-08,76.16000366210938
2024-02-09,76.6500015258789
2024-02-12,77.68000030517578
2024-02-13,75.41999816894531
2024-02-14,76.58000183105469
2024-02-15,78.01000213623047
2024-02-16,77.44999694824219
2024-02-20,76.9800033569336
2024-02-21,77.13999938964844
2024-02-22,77.66000366210938
2024-02-23,77.91000366210938
2024-02-26,77.68000030517578
2024-02-27,78.19000244140625
2024-02-28,78.0
2024-02-29,78.51000213623047
2024-03-01,78.86000061035156
2024-03-04,78.91999816894531
2024-03-05,78.91999816894531
2024-03-06,79.22000122070312
2024-03-07,79.8499984741211
2024-03-08,79.76000213623047
2024-03-11,79.58000183105469
2024-03-12,79.72000122070312
2024-03-13,80.0199966430664
2024-03-14,78.98999786376953
2024-03-15,79.12000274658203
2024-03-18,78.97000122070312
2024-03-19,79.5199966430664
2024-03-20,80.7300033569336
2024-03-21,81.25
2024-03-22,80.41999816894531
2024-03-25,80.44000244140625
2024-03-26,80.33999633789062
2024-03-27,82.0199966430664
2024-03-28,82.44000244140625
2024-04-01,81.7300033569336
2024-04-02,80.62000274658203
2024-04-03,80.94000244140625
2024-04-04,80.16999816894531
2024-04-05,80.62000274658203
2024-04-08,81.0
2024-04-09,81.18000030517578
2024-04-10,79.27999877929688
2024-04-11,79.2699966430664
2024-04-12,78.05000305175781
2024-04-15,77.30000305175781
2024-04-16,76.80999755859375
2024-04-17,76.36000061035156
2024-04-18,76.41000366210938
2024-04-19,77.0199966430664
2024-04-22,77.69999694824219
2024-04-23,78.66000366210938
2024-04-24,78.63999938964844
2024-04-25,78.12000274658203
2024-04-26,78.37999725341797
2024-04-29,78.91000366210938
2024-04-30,77.47000122070312
2024-05-01,77.55999755859375
2024-05-02,78.51000213623047
2024-05-03,79.19000244140625
2024-05-06,80.0999984741211
2024-05-07,79.98999786376953
2024-05-08,80.0999984741211
2024-05-09,81.01000213623047
2024-05-10,80.88999938964844
2024-05-13,80.98999786376953
2024-05-14,81.73999786376953
2024-05-15,82.12000274658203
2024-05-16,81.61000061035156
2024-05-17,81.6500015258789
2024-05-20,81.55999755859375
2024-05-21,81.45999908447266
2024-05-22,80.80999755859375
2024-05-23,79.69000244140625
2024-05-24,80.37999725341797
2024-05-28,79.80000305175781
2024-05-29,78.77999877929688
2024-05-30,79.73999786376953
2024-05-31,80.7699966430664
2024-06-03,80.26000213623047
2024-06-04,79.16000366210938
2024-06-05,79.81999969482422
2024-06-06,79.52999877929688
2024-06-07,78.91000366210938
2024-06-10,78.86000061035156
2024-06-11,78.44000244140625
2024-06-12,79.43000030517578
2024-06-13,78.8499984741211
2024-06-14,77.81999969482422
2024-06-17,78.4800033569336
2024-06-18,78.66000366210938
2024-06-20,78.55000305175781
2024-06-21,78.66999816894531
2024-06-24,79.30000305175781
2024-06-25,78.43000030517578
2024-06-26,78.26000213623047
2024-06-27,77.94999694824219
2024-06-28,78.41999816894531
2024-07-01,77.61000061035156
2024-07-02,77.94000244140625
2024-07-03,78.02999877929688
2024-07-05,77.3499984741211
2024-07-08,77.68000030517578
2024-07-09,77.4000015258789
2024-07-10,78.33999633789062
2024-07-11,80.55000305175781
2024-07-12,81.29000091552734
2024-07-15,81.93000030517578
2024-07-16,84.26000213623047
2024-07-17,83.76000213623047
2024-07-18,82.86000061035156
2024-07-19,82.29000091552734
2024-07-22,83.29000091552734
2024-07-23,83.7300033569336
2024-07-24,82.22000122070312
2024-07-25,83.22000122070312
2024-07-26,84.56999969482422
2024-07-29,84.3499984741211
2024-07-30,84.83999633789062
2024-07-31,85.11000061035156
2024-08-01,83.30000305175781
2024-08-02,80.87999725341797
2024-08-05,78.55999755859375
2024-08-06,79.36000061035156
2024-08-07,78.6500015258789
2024-08-08,80.26000213623047
2024-08-09,80.36000061035156
2024-08-12,79.61000061035156
2024-08-13,80.75
2024-08-14,80.72000122070312
2024-08-15,82.2300033569336
2024-08-16,82.44000244140625
2024-08-19,83.12999725341797
2024-08-20,82.36000061035156
2024-08-21,83.2699966430664
2024-08-22,82.8499984741211
2024-08-23,84.97000122070312
2024-08-26,84.83999633789062
2024-08-27,84.52999877929688
2024-08-28,84.30999755859375
2024-08-29,84.6500015258789
2024-08-30,85.30999755859375
2024-09-03,83.38999938964844
2024-09-04,83.16000366210938
2024-09-05,82.66999816894531
2024-09-06,81.48999786376953
2024-09-09,81.72000122070312
2024-09-10,81.47000122070312
2024-09-11,81.5
2024-09-12,82.30000305175781
2024-09-13,83.98999786376953
2024-09-16,84.6500015258789
2024-09-17,85.05000305175781
2024-09-18,85.16000366210938
2024-09-19,86.5999984741211
2024-09-20,85.86000061035156
2024-09-23,86.12000274658203
2024-09-24,86.20999908447266
2024-09-25,85.38999938964844
2024-09-26,85.79000091552734
2024-09-27,86.12000274658203
2024-09-30,86.30000305175781
2024-10-01,85.44999694824219
2024-10-02,85.20999908447266
2024-10-03,84.81999969482422
2024-10-04,85.72000122070312
2024-10-07,85.0999984741211
2024-10-08,85.0
2024-10-09,85.41999816894531
2024-10-10,84.9800033569336
2024-10-11,86.29000091552734
2024-10-14,86.83999633789062
2024-10-15,86.91999816894531
2024-10-16,87.9800033569336
2024-10-17,88.02999877929688
2024-10-18,88.08999633789062
2024-10-21,86.72000122070312
2024-10-22,86.2699966430664
2024-10-23,85.91000366210938
2024-10-24,86.08999633789062
2024-10-25,85.4000015258789
2024-10-28,86.45999908447266
2024-10-29,86.29000091552734
2024-10-30,86.54000091552734
2024-10-31,85.37999725341797
2024-11-01,85.38999938964844
2024-11-04,85.69000244140625
2024-11-05,86.94999694824219
2024-11-06,90.87000274658203
2024-11-07,90.5999984741211
2024-11-08,90.91999816894531
2024-11-11,91.87000274658203
2024-11-12,90.7300033569336
2024-11-13,90.36000061035156
2024-11-14,89.54000091552734
2024-11-15,88.94000244140625
2024-11-18,89.06999969482422
2024-11-19,88.95999908447266
2024-11-20,89.22000122070312
2024-11-21,90.69999694824219
