Date,RERBX
2022-09-12,47.06999969482422
2022-09-13,45.33000183105469
2022-09-14,45.5099983215332
2022-09-15,45.02000045776367
2022-09-16,44.5099983215332
2022-09-19,44.77000045776367
2022-09-20,44.22999954223633
2022-09-21,43.4900016784668
2022-09-22,42.95000076293945
2022-09-23,41.84000015258789
2022-09-26,41.38999938964844
2022-09-27,41.33000183105469
2022-09-28,42.119998931884766
2022-09-29,41.400001525878906
2022-09-30,41.459999084472656
2022-10-03,42.41999816894531
2022-10-04,44.040000915527344
2022-10-05,43.880001068115234
2022-10-06,43.400001525878906
2022-10-07,42.560001373291016
2022-10-10,42.2400016784668
2022-10-11,41.650001525878906
2022-10-12,41.650001525878906
2022-10-13,42.150001525878906
2022-10-14,41.5099983215332
2022-10-17,42.5
2022-10-18,42.81999969482422
2022-10-19,42.29999923706055
2022-10-20,42.2400016784668
2022-10-21,42.93000030517578
2022-10-24,42.63999938964844
2022-10-25,43.40999984741211
2022-10-26,43.869998931884766
2022-10-27,43.540000915527344
2022-10-28,43.790000915527344
2022-10-31,43.47999954223633
2022-11-01,43.91999816894531
2022-11-02,43.349998474121094
2022-11-03,43.040000915527344
2022-11-04,44.439998626708984
2022-11-07,44.81999969482422
2022-11-08,45.22999954223633
2022-11-09,44.470001220703125
2022-11-10,46.619998931884766
2022-11-11,47.7400016784668
2022-11-14,47.31999969482422
2022-11-15,48.0
2022-11-16,47.58000183105469
2022-11-17,47.400001525878906
2022-11-18,47.40999984741211
2022-11-21,46.91999816894531
2022-11-22,47.439998626708984
2022-11-23,47.83000183105469
2022-11-25,47.939998626708984
2022-11-28,47.220001220703125
2022-11-29,47.47999954223633
2022-11-30,48.77000045776367
2022-12-01,49.09000015258789
2022-12-02,48.9900016784668
2022-12-05,48.2599983215332
2022-12-06,47.869998931884766
2022-12-07,47.70000076293945
2022-12-08,48.040000915527344
2022-12-09,48.06999969482422
2022-12-12,48.22999954223633
2022-12-13,48.72999954223633
2022-12-14,48.79999923706055
2022-12-15,47.13999938964844
2022-12-16,46.70000076293945
2022-12-19,46.5
2022-12-20,46.58000183105469
2022-12-21,47.029998779296875
2022-12-22,46.5099983215332
2022-12-23,46.650001525878906
2022-12-27,46.7400016784668
2022-12-28,46.25
2022-12-29,47.09000015258789
2022-12-30,46.709999084472656
2023-01-03,46.81999969482422
2023-01-04,47.369998931884766
2023-01-05,47.119998931884766
2023-01-06,48.220001220703125
2023-01-09,48.83000183105469
2023-01-10,48.779998779296875
2023-01-11,49.09000015258789
2023-01-12,49.650001525878906
2023-01-13,50.150001525878906
2023-01-17,50.189998626708984
2023-01-18,50.15999984741211
2023-01-19,49.9900016784668
2023-01-20,50.61000061035156
2023-01-23,50.900001525878906
2023-01-24,50.880001068115234
2023-01-25,51.040000915527344
2023-01-26,51.36000061035156
2023-01-27,51.209999084472656
2023-01-30,50.709999084472656
2023-01-31,50.88999938964844
2023-02-01,51.400001525878906
2023-02-02,51.650001525878906
2023-02-03,51.220001220703125
2023-02-06,50.47999954223633
2023-02-07,50.790000915527344
2023-02-08,50.59000015258789
2023-02-09,50.619998931884766
2023-02-10,50.27000045776367
2023-02-13,50.68000030517578
2023-02-14,50.7599983215332
2023-02-15,50.689998626708984
2023-02-16,50.38999938964844
2023-02-17,50.18000030517578
2023-02-21,49.61000061035156
2023-02-22,49.33000183105469
2023-02-23,49.40999984741211
2023-02-24,48.689998626708984
2023-02-27,49.119998931884766
2023-02-28,48.95000076293945
2023-03-01,49.29999923706055
2023-03-02,49.4900016784668
2023-03-03,50.22999954223633
2023-03-06,50.119998931884766
2023-03-07,49.54999923706055
2023-03-08,49.56999969482422
2023-03-09,49.20000076293945
2023-03-10,48.630001068115234
2023-03-13,48.29999923706055
2023-03-14,48.880001068115234
2023-03-15,47.5
2023-03-16,48.2599983215332
2023-03-17,48.06999969482422
2023-03-20,48.47999954223633
2023-03-21,49.220001220703125
2023-03-22,49.20000076293945
2023-03-23,49.59000015258789
2023-03-24,49.189998626708984
2023-03-27,49.52000045776367
2023-03-28,49.619998931884766
2023-03-29,50.31999969482422
2023-03-30,50.79999923706055
2023-03-31,51.18000030517578
2023-04-03,51.43000030517578
2023-04-04,51.369998931884766
2023-04-05,50.880001068115234
2023-04-06,50.95000076293945
2023-04-10,50.84000015258789
2023-04-11,51.13999938964844
2023-04-12,51.33000183105469
2023-04-13,52.119998931884766
2023-04-14,52.0099983215332
2023-04-17,51.90999984741211
2023-04-18,52.18000030517578
2023-04-19,51.81999969482422
2023-04-20,51.720001220703125
2023-04-21,51.83000183105469
2023-04-24,51.869998931884766
2023-04-25,51.06999969482422
2023-04-26,50.869998931884766
2023-04-27,51.4900016784668
2023-04-28,51.68000030517578
2023-05-01,51.5099983215332
2023-05-02,51.099998474121094
2023-05-03,51.130001068115234
2023-05-04,51.11000061035156
2023-05-05,51.810001373291016
2023-05-08,52.060001373291016
2023-05-09,51.77000045776367
2023-05-10,51.7400016784668
2023-05-11,51.540000915527344
2023-05-12,51.40999984741211
2023-05-15,51.88999938964844
2023-05-16,51.41999816894531
2023-05-17,51.630001068115234
2023-05-18,51.63999938964844
2023-05-19,51.88999938964844
2023-05-22,52.06999969482422
2023-05-23,51.150001525878906
2023-05-24,50.5099983215332
2023-05-25,50.380001068115234
2023-05-26,51.09000015258789
2023-05-30,50.5
2023-05-31,49.9900016784668
2023-06-01,50.68000030517578
2023-06-02,51.27000045776367
2023-06-05,51.13999938964844
2023-06-06,51.54999923706055
2023-06-07,51.130001068115234
2023-06-08,51.5099983215332
2023-06-09,51.470001220703125
2023-06-12,51.88999938964844
2023-06-13,52.290000915527344
2023-06-14,52.470001220703125
2023-06-15,52.959999084472656
2023-06-16,52.88999938964844
2023-06-20,52.13999938964844
2023-06-21,52.0
2023-06-22,51.7599983215332
2023-06-23,51.099998474121094
2023-06-26,50.97999954223633
2023-06-27,51.400001525878906
2023-06-28,51.54999923706055
2023-06-29,51.439998626708984
2023-06-30,52.06999969482422
2023-07-03,51.86000061035156
2023-07-05,51.61000061035156
2023-07-06,50.54999923706055
2023-07-07,50.810001373291016
2023-07-10,51.04999923706055
2023-07-11,51.56999969482422
2023-07-12,52.349998474121094
2023-07-13,53.43000030517578
2023-07-14,53.2400016784668
2023-07-17,53.11000061035156
2023-07-18,53.31999969482422
2023-07-19,53.25
2023-07-20,52.880001068115234
2023-07-21,52.88999938964844
2023-07-24,52.709999084472656
2023-07-25,52.9900016784668
2023-07-26,52.900001525878906
2023-07-27,52.810001373291016
2023-07-28,53.459999084472656
2023-07-31,53.540000915527344
2023-08-01,53.15999984741211
2023-08-02,51.9900016784668
2023-08-03,51.970001220703125
2023-08-04,52.029998779296875
2023-08-07,52.459999084472656
2023-08-08,52.189998626708984
2023-08-09,52.16999816894531
2023-08-10,52.34000015258789
2023-08-11,51.88999938964844
2023-08-14,51.689998626708984
2023-08-15,50.939998626708984
2023-08-16,50.630001068115234
2023-08-17,50.119998931884766
2023-08-18,50.04999923706055
2023-08-21,50.27000045776367
2023-08-22,50.2400016784668
2023-08-23,50.77000045776367
2023-08-24,50.06999969482422
2023-08-25,50.2400016784668
2023-08-28,50.599998474121094
2023-08-29,51.470001220703125
2023-08-30,51.40999984741211
2023-08-31,51.31999969482422
2023-09-01,51.36000061035156
2023-09-05,50.939998626708984
2023-09-06,50.720001220703125
2023-09-07,50.47999954223633
2023-09-08,50.369998931884766
2023-09-11,50.619998931884766
2023-09-12,50.40999984741211
2023-09-13,50.22999954223633
2023-09-14,50.59000015258789
2023-09-15,50.61000061035156
2023-09-18,50.290000915527344
2023-09-19,49.9900016784668
2023-09-20,49.77000045776367
2023-09-21,48.880001068115234
2023-09-22,48.93000030517578
2023-09-25,48.84000015258789
2023-09-26,48.20000076293945
2023-09-27,48.29999923706055
2023-09-28,48.630001068115234
2023-09-29,48.63999938964844
2023-10-02,48.04999923706055
2023-10-03,47.47999954223633
2023-10-04,47.619998931884766
2023-10-05,47.77000045776367
2023-10-06,48.40999984741211
2023-10-09,48.25
2023-10-10,49.0
2023-10-11,49.15999984741211
2023-10-12,49.060001373291016
2023-10-13,48.619998931884766
2023-10-16,48.869998931884766
2023-10-17,48.90999984741211
2023-10-18,48.060001373291016
2023-10-19,47.650001525878906
2023-10-20,47.31999969482422
2023-10-23,47.36000061035156
2023-10-24,47.47999954223633
2023-10-25,47.130001068115234
2023-10-26,46.7400016784668
2023-10-27,46.66999816894531
2023-10-30,47.13999938964844
2023-10-31,47.06999969482422
2023-11-01,47.58000183105469
2023-11-02,48.619998931884766
2023-11-03,49.18000030517578
2023-11-06,49.209999084472656
2023-11-07,48.93000030517578
2023-11-08,48.939998626708984
2023-11-09,48.709999084472656
2023-11-10,48.97999954223633
2023-11-13,49.02000045776367
2023-11-14,50.20000076293945
2023-11-15,50.400001525878906
2023-11-16,50.220001220703125
2023-11-17,50.709999084472656
2023-11-20,51.119998931884766
2023-11-21,50.93000030517578
2023-11-22,50.93000030517578
2023-11-24,51.11000061035156
2023-11-27,50.95000076293945
2023-11-28,50.9900016784668
2023-11-29,51.04999923706055
2023-11-30,51.040000915527344
2023-12-01,51.47999954223633
2023-12-04,50.9900016784668
2023-12-05,50.75
2023-12-06,50.720001220703125
2023-12-07,50.900001525878906
2023-12-08,51.11000061035156
2023-12-11,51.290000915527344
2023-12-12,51.310001373291016
2023-12-13,51.9900016784668
2023-12-14,51.09000015258789
2023-12-15,50.959999084472656
2023-12-18,50.93000030517578
2023-12-19,51.40999984741211
2023-12-20,50.790000915527344
2023-12-21,51.369998931884766
2023-12-22,51.380001068115234
2023-12-26,51.529998779296875
2023-12-27,52.0
2023-12-28,51.9900016784668
2023-12-29,51.959999084472656
2024-01-02,51.29999923706055
2024-01-03,50.7599983215332
2024-01-04,50.959999084472656
2024-01-05,50.810001373291016
2024-01-08,51.290000915527344
2024-01-09,50.939998626708984
2024-01-10,51.18000030517578
2024-01-11,51.119998931884766
2024-01-12,51.45000076293945
2024-01-16,50.849998474121094
2024-01-17,50.189998626708984
2024-01-18,50.650001525878906
2024-01-19,51.13999938964844
2024-01-22,51.08000183105469
2024-01-23,51.040000915527344
2024-01-24,51.56999969482422
2024-01-25,51.7599983215332
2024-01-26,51.970001220703125
2024-01-29,52.33000183105469
2024-01-30,52.18000030517578
2024-01-31,51.86000061035156
2024-02-01,52.43000030517578
2024-02-02,52.15999984741211
2024-02-05,52.15999984741211
2024-02-06,52.2400016784668
2024-02-07,52.369998931884766
2024-02-08,52.459999084472656
2024-02-09,52.880001068115234
2024-02-12,52.84000015258789
2024-02-13,52.27000045776367
2024-02-14,52.599998474121094
2024-02-15,53.31999969482422
2024-02-16,53.40999984741211
2024-02-20,53.40999984741211
2024-02-21,53.33000183105469
2024-02-22,54.11000061035156
2024-02-23,54.040000915527344
2024-02-26,54.0099983215332
2024-02-27,54.029998779296875
2024-02-28,53.810001373291016
2024-02-29,53.779998779296875
2024-03-01,54.439998626708984
2024-03-04,54.52000045776367
2024-03-05,54.18000030517578
2024-03-06,54.65999984741211
2024-03-07,55.459999084472656
2024-03-08,55.209999084472656
2024-03-11,55.060001373291016
2024-03-12,55.56999969482422
2024-03-13,55.63999938964844
2024-03-14,55.529998779296875
2024-03-15,55.13999938964844
2024-03-18,55.279998779296875
2024-03-19,55.209999084472656
2024-03-20,55.79999923706055
2024-03-21,55.849998474121094
2024-03-22,55.66999816894531
2024-03-25,55.63999938964844
2024-03-26,55.619998931884766
2024-03-27,55.790000915527344
2024-03-28,55.68000030517578
2024-04-01,55.5099983215332
2024-04-02,55.36000061035156
2024-04-03,55.66999816894531
2024-04-04,55.20000076293945
2024-04-05,55.52000045776367
2024-04-08,55.720001220703125
2024-04-09,55.709999084472656
2024-04-10,55.29999923706055
2024-04-11,55.25
2024-04-12,54.29999923706055
2024-04-15,53.97999954223633
2024-04-16,53.58000183105469
2024-04-17,53.58000183105469
2024-04-18,53.54999923706055
2024-04-19,53.130001068115234
2024-04-22,53.540000915527344
2024-04-23,54.369998931884766
2024-04-24,54.40999984741211
2024-04-25,54.16999816894531
2024-04-26,54.70000076293945
2024-04-29,54.849998474121094
2024-04-30,54.130001068115234
2024-05-01,54.15999984741211
2024-05-02,54.56999969482422
2024-05-03,54.97999954223633
2024-05-06,55.63999938964844
2024-05-07,55.790000915527344
2024-05-08,55.56999969482422
2024-05-09,55.65999984741211
2024-05-10,55.880001068115234
2024-05-13,55.95000076293945
2024-05-14,56.349998474121094
2024-05-15,57.02000045776367
2024-05-16,56.83000183105469
2024-05-17,56.869998931884766
2024-05-20,57.11000061035156
2024-05-21,56.93000030517578
2024-05-22,56.529998779296875
2024-05-23,56.31999969482422
2024-05-24,56.689998626708984
2024-05-28,56.529998779296875
2024-05-29,55.66999816894531
2024-05-30,55.65999984741211
2024-05-31,55.939998626708984
2024-06-03,56.13999938964844
2024-06-04,55.630001068115234
2024-06-05,56.380001068115234
2024-06-06,56.650001525878906
2024-06-07,56.25
2024-06-10,55.02000045776367
2024-06-11,54.5
2024-06-12,54.970001220703125
2024-06-13,54.38999938964844
2024-06-14,53.93000030517578
2024-06-17,54.119998931884766
2024-06-18,54.209999084472656
2024-06-20,54.47999954223633
2024-06-21,54.18000030517578
2024-06-24,54.290000915527344
2024-06-25,54.4900016784668
2024-06-26,54.310001373291016
2024-06-27,54.279998779296875
2024-06-28,54.16999816894531
2024-07-01,54.31999969482422
2024-07-02,54.47999954223633
2024-07-03,55.06999969482422
2024-07-05,55.72999954223633
2024-07-08,55.560001373291016
2024-07-09,55.36000061035156
2024-07-10,56.029998779296875
2024-07-11,56.09000015258789
2024-07-12,56.61000061035156
2024-07-15,56.36000061035156
2024-07-16,56.34000015258789
2024-07-17,55.529998779296875
2024-07-18,54.93000030517578
2024-07-19,54.650001525878906
2024-07-22,54.810001373291016
2024-07-23,54.900001525878906
2024-07-24,53.869998931884766
2024-07-25,53.41999816894531
2024-07-26,53.91999816894531
2024-07-29,53.90999984741211
2024-07-30,53.849998474121094
2024-07-31,54.7599983215332
2024-08-01,53.41999816894531
2024-08-02,52.38999938964844
2024-08-05,51.209999084472656
2024-08-06,51.63999938964844
2024-08-07,51.79999923706055
2024-08-08,53.0099983215332
2024-08-09,53.290000915527344
2024-08-12,53.189998626708984
2024-08-13,54.029998779296875
2024-08-14,54.15999984741211
2024-08-15,54.97999954223633
2024-08-16,55.209999084472656
2024-08-19,55.779998779296875
2024-08-20,55.63999938964844
2024-08-21,55.810001373291016
2024-08-22,55.56999969482422
2024-08-23,56.2599983215332
2024-08-26,56.06999969482422
2024-08-27,56.22999954223633
2024-08-28,55.90999984741211
2024-08-29,56.130001068115234
2024-08-30,56.400001525878906
2024-09-03,55.040000915527344
2024-09-04,54.70000076293945
2024-09-05,54.54999923706055
2024-09-06,53.68000030517578
2024-09-09,54.130001068115234
2024-09-10,53.83000183105469
2024-09-11,54.45000076293945
2024-09-12,55.02000045776367
2024-09-13,55.16999816894531
2024-09-16,55.33000183105469
2024-09-17,55.31999969482422
2024-09-18,55.06999969482422
2024-09-19,56.16999816894531
2024-09-20,55.779998779296875
2024-09-23,55.810001373291016
2024-09-24,56.43000030517578
2024-09-25,56.33000183105469
2024-09-26,57.58000183105469
2024-09-27,57.34000015258789
2024-09-30,56.939998626708984
2024-10-01,56.61000061035156
2024-10-02,56.529998779296875
2024-10-03,56.150001525878906
2024-10-04,56.33000183105469
2024-10-07,56.400001525878906
2024-10-08,56.2400016784668
2024-10-09,56.290000915527344
2024-10-10,56.189998626708984
2024-10-11,56.5099983215332
2024-10-14,56.709999084472656
2024-10-15,55.689998626708984
2024-10-16,55.689998626708984
2024-10-17,55.939998626708984
2024-10-18,56.31999969482422
2024-10-21,55.88999938964844
2024-10-22,55.75
2024-10-23,55.20000076293945
2024-10-24,55.38999938964844
2024-10-25,55.310001373291016
2024-10-28,55.47999954223633
2024-10-29,55.470001220703125
2024-10-30,55.220001220703125
2024-10-31,54.58000183105469
2024-11-01,54.77000045776367
2024-11-04,54.880001068115234
2024-11-05,55.459999084472656
2024-11-06,55.0099983215332
2024-11-07,55.619998931884766
2024-11-08,55.130001068115234
2024-11-11,55.2400016784668
2024-11-12,54.41999816894531
2024-11-13,54.02000045776367
2024-11-14,53.970001220703125
2024-11-15,53.45000076293945
2024-11-18,53.7599983215332
2024-11-19,53.70000076293945
2024-11-20,53.65999984741211
2024-11-21,53.7599983215332
