Date,VMCIX
2022-08-04,59.18000030517578
2022-08-05,59.4900016784668
2022-08-08,59.779998779296875
2022-08-09,59.349998474121094
2022-08-10,60.900001525878906
2022-08-11,61.029998779296875
2022-08-12,62.06999969482422
2022-08-15,62.130001068115234
2022-08-16,62.209999084472656
2022-08-17,61.4900016784668
2022-08-18,61.63999938964844
2022-08-19,60.709999084472656
2022-08-22,59.45000076293945
2022-08-23,59.40999984741211
2022-08-24,59.779998779296875
2022-08-25,60.709999084472656
2022-08-26,58.709999084472656
2022-08-29,58.310001373291016
2022-08-30,57.66999816894531
2022-08-31,57.29999923706055
2022-09-01,57.029998779296875
2022-09-02,56.65999984741211
2022-09-06,56.47999954223633
2022-09-07,57.790000915527344
2022-09-08,58.34000015258789
2022-09-09,59.31999969482422
2022-09-12,59.84000015258789
2022-09-13,57.529998779296875
2022-09-14,57.529998779296875
2022-09-15,56.91999816894531
2022-09-16,56.16999816894531
2022-09-19,56.599998474121094
2022-09-20,55.630001068115234
2022-09-21,54.779998779296875
2022-09-22,53.52000045776367
2022-09-23,52.59000015258789
2022-09-26,51.75
2022-09-27,51.65999984741211
2022-09-28,52.939998626708984
2022-09-29,51.84000015258789
2022-09-30,51.439998626708984
2022-10-03,52.95000076293945
2022-10-04,54.880001068115234
2022-10-05,54.58000183105469
2022-10-06,54.040000915527344
2022-10-07,52.56999969482422
2022-10-10,52.099998474121094
2022-10-11,51.77000045776367
2022-10-12,51.459999084472656
2022-10-13,52.52000045776367
2022-10-14,51.0099983215332
2022-10-17,52.41999816894531
2022-10-18,53.209999084472656
2022-10-19,52.43000030517578
2022-10-20,51.91999816894531
2022-10-21,52.97999954223633
2022-10-24,53.45000076293945
2022-10-25,54.75
2022-10-26,54.779998779296875
2022-10-27,54.900001525878906
2022-10-28,56.04999923706055
2022-10-31,55.81999969482422
2022-11-01,56.0
2022-11-02,54.439998626708984
2022-11-03,54.349998474121094
2022-11-04,54.95000076293945
2022-11-07,55.279998779296875
2022-11-08,55.630001068115234
2022-11-09,54.52000045776367
2022-11-10,57.810001373291016
2022-11-11,58.34000015258789
2022-11-14,57.61000061035156
2022-11-15,58.29999923706055
2022-11-16,57.54999923706055
2022-11-17,57.02000045776367
2022-11-18,57.439998626708984
2022-11-21,57.279998779296875
2022-11-22,58.0099983215332
2022-11-23,58.34000015258789
2022-11-25,58.47999954223633
2022-11-28,57.459999084472656
2022-11-29,57.58000183105469
2022-11-30,59.25
2022-12-01,59.43000030517578
2022-12-02,59.33000183105469
2022-12-05,57.97999954223633
2022-12-06,57.27000045776367
2022-12-07,57.22999954223633
2022-12-08,57.650001525878906
2022-12-09,57.220001220703125
2022-12-12,58.119998931884766
2022-12-13,58.61000061035156
2022-12-14,58.189998626708984
2022-12-15,56.810001373291016
2022-12-16,56.13999938964844
2022-12-19,55.529998779296875
2022-12-20,55.63999938964844
2022-12-21,56.189998626708984
2022-12-22,55.470001220703125
2022-12-23,55.810001373291016
2022-12-27,55.72999954223633
2022-12-28,54.970001220703125
2022-12-29,56.040000915527344
2022-12-30,55.77000045776367
2023-01-03,55.5
2023-01-04,56.33000183105469
2023-01-05,55.59000015258789
2023-01-06,56.86000061035156
2023-01-09,57.040000915527344
2023-01-10,57.5
2023-01-11,58.369998931884766
2023-01-12,58.560001373291016
2023-01-13,58.72999954223633
2023-01-17,58.7599983215332
2023-01-18,57.880001068115234
2023-01-19,57.220001220703125
2023-01-20,58.33000183105469
2023-01-23,59.119998931884766
2023-01-24,58.959999084472656
2023-01-25,59.06999969482422
2023-01-26,59.70000076293945
2023-01-27,59.93000030517578
2023-01-30,59.18000030517578
2023-01-31,60.209999084472656
2023-02-01,60.93000030517578
2023-02-02,61.84000015258789
2023-02-03,60.970001220703125
2023-02-06,60.52000045776367
2023-02-07,61.13999938964844
2023-02-08,60.619998931884766
2023-02-09,59.959999084472656
2023-02-10,60.099998474121094
2023-02-13,60.75
2023-02-14,60.810001373291016
2023-02-15,61.38999938964844
2023-02-16,60.70000076293945
2023-02-17,60.36000061035156
2023-02-21,58.959999084472656
2023-02-22,58.900001525878906
2023-02-23,59.15999984741211
2023-02-24,58.61000061035156
2023-02-27,58.72999954223633
2023-02-28,58.58000183105469
2023-03-01,58.40999984741211
2023-03-02,58.959999084472656
2023-03-03,59.83000183105469
2023-03-06,59.4900016784668
2023-03-07,58.59000015258789
2023-03-08,58.720001220703125
2023-03-09,57.33000183105469
2023-03-10,55.790000915527344
2023-03-13,55.349998474121094
2023-03-14,56.130001068115234
2023-03-15,55.16999816894531
2023-03-16,55.97999954223633
2023-03-17,55.0
2023-03-20,55.650001525878906
2023-03-21,56.5099983215332
2023-03-22,54.95000076293945
2023-03-23,54.790000915527344
2023-03-24,55.130001068115234
2023-03-27,55.5
2023-03-28,55.59000015258789
2023-03-29,56.45000076293945
2023-03-30,56.7599983215332
2023-03-31,57.709999084472656
2023-04-03,57.61000061035156
2023-04-04,56.9900016784668
2023-04-05,56.61000061035156
2023-04-06,56.650001525878906
2023-04-10,57.06999969482422
2023-04-11,57.4900016784668
2023-04-12,57.2400016784668
2023-04-13,57.689998626708984
2023-04-14,57.40999984741211
2023-04-17,57.81999969482422
2023-04-18,57.869998931884766
2023-04-19,57.83000183105469
2023-04-20,57.529998779296875
2023-04-21,57.529998779296875
2023-04-24,57.61000061035156
2023-04-25,56.47999954223633
2023-04-26,55.959999084472656
2023-04-27,56.77000045776367
2023-04-28,57.279998779296875
2023-05-01,57.220001220703125
2023-05-02,56.34000015258789
2023-05-03,56.06999969482422
2023-05-04,55.68000030517578
2023-05-05,56.619998931884766
2023-05-08,56.56999969482422
2023-05-09,56.38999938964844
2023-05-10,56.540000915527344
2023-05-11,56.2599983215332
2023-05-12,56.22999954223633
2023-05-15,56.59000015258789
2023-05-16,55.68000030517578
2023-05-17,56.36000061035156
2023-05-18,56.880001068115234
2023-05-19,56.689998626708984
2023-05-22,56.95000076293945
2023-05-23,56.2599983215332
2023-05-24,55.66999816894531
2023-05-25,55.650001525878906
2023-05-26,56.22999954223633
2023-05-30,56.189998626708984
2023-05-31,55.7599983215332
2023-06-01,56.2599983215332
2023-06-02,57.4900016784668
2023-06-05,57.34000015258789
2023-06-06,57.79999923706055
2023-06-07,58.06999969482422
2023-06-08,58.130001068115234
2023-06-09,58.04999923706055
2023-06-12,58.470001220703125
2023-06-13,59.119998931884766
2023-06-14,58.9900016784668
2023-06-15,59.68000030517578
2023-06-16,59.560001373291016
2023-06-20,59.04999923706055
2023-06-21,58.97999954223633
2023-06-22,58.540000915527344
2023-06-23,58.029998779296875
2023-06-26,58.380001068115234
2023-06-27,59.2400016784668
2023-06-28,59.2599983215332
2023-06-29,59.650001525878906
2023-06-30,60.22999954223633
2023-07-03,60.40999984741211
2023-07-05,60.13999938964844
2023-07-06,59.630001068115234
2023-07-07,59.869998931884766
2023-07-10,60.5
2023-07-11,61.27000045776367
2023-07-12,61.540000915527344
2023-07-13,61.970001220703125
2023-07-14,61.54999923706055
2023-07-17,61.86000061035156
2023-07-18,62.25
2023-07-19,62.43000030517578
2023-07-20,62.09000015258789
2023-07-21,62.18000030517578
2023-07-24,62.189998626708984
2023-07-25,62.369998931884766
2023-07-26,62.400001525878906
2023-07-27,61.689998626708984
2023-07-28,62.06999969482422
2023-07-31,62.36000061035156
2023-08-01,62.150001525878906
2023-08-02,61.43000030517578
2023-08-03,61.209999084472656
2023-08-04,60.810001373291016
2023-08-07,61.27000045776367
2023-08-08,60.810001373291016
2023-08-09,60.560001373291016
2023-08-10,60.45000076293945
2023-08-11,60.38999938964844
2023-08-14,60.45000076293945
2023-08-15,59.63999938964844
2023-08-16,59.20000076293945
2023-08-17,58.599998474121094
2023-08-18,58.72999954223633
2023-08-21,58.72999954223633
2023-08-22,58.61000061035156
2023-08-23,59.15999984741211
2023-08-24,58.52000045776367
2023-08-25,58.81999969482422
2023-08-28,59.2599983215332
2023-08-29,60.02000045776367
2023-08-30,60.27000045776367
2023-08-31,60.119998931884766
2023-09-01,60.400001525878906
2023-09-05,59.72999954223633
2023-09-06,59.63999938964844
2023-09-07,59.43000030517578
2023-09-08,59.34000015258789
2023-09-11,59.470001220703125
2023-09-12,59.349998474121094
2023-09-13,59.040000915527344
2023-09-14,59.630001068115234
2023-09-15,59.09000015258789
2023-09-18,58.959999084472656
2023-09-19,58.849998474121094
2023-09-20,58.38999938964844
2023-09-21,57.290000915527344
2023-09-22,57.16999816894531
2023-09-25,57.33000183105469
2023-09-26,56.5099983215332
2023-09-27,56.689998626708984
2023-09-28,57.130001068115234
2023-09-29,56.970001220703125
2023-10-02,56.290000915527344
2023-10-03,55.52000045776367
2023-10-04,55.97999954223633
2023-10-05,55.81999969482422
2023-10-06,56.470001220703125
2023-10-09,56.91999816894531
2023-10-10,57.36000061035156
2023-10-11,57.54999923706055
2023-10-12,56.779998779296875
2023-10-13,56.540000915527344
2023-10-16,57.25
2023-10-17,57.529998779296875
2023-10-18,56.459999084472656
2023-10-19,55.709999084472656
2023-10-20,54.95000076293945
2023-10-23,54.61000061035156
2023-10-24,54.9900016784668
2023-10-25,54.18000030517578
2023-10-26,54.060001373291016
2023-10-27,53.52000045776367
2023-10-30,53.75
2023-10-31,54.279998779296875
2023-11-01,54.52000045776367
2023-11-02,55.790000915527344
2023-11-03,56.849998474121094
2023-11-06,56.41999816894531
2023-11-07,56.5
2023-11-08,56.38999938964844
2023-11-09,55.91999816894531
2023-11-10,56.59000015258789
2023-11-13,56.52000045776367
2023-11-14,58.27000045776367
2023-11-15,58.45000076293945
2023-11-16,58.25
2023-11-17,58.560001373291016
2023-11-20,58.84000015258789
2023-11-21,58.709999084472656
2023-11-22,58.9900016784668
2023-11-24,59.22999954223633
2023-11-27,59.09000015258789
2023-11-28,59.02000045776367
2023-11-29,59.27000045776367
2023-11-30,59.709999084472656
2023-12-01,60.689998626708984
2023-12-04,60.630001068115234
2023-12-05,60.08000183105469
2023-12-06,60.040000915527344
2023-12-07,60.290000915527344
2023-12-08,60.54999923706055
2023-12-11,61.119998931884766
2023-12-12,61.29999923706055
2023-12-13,62.599998474121094
2023-12-14,63.4900016784668
2023-12-15,63.06999969482422
2023-12-18,63.150001525878906
2023-12-19,63.65999984741211
2023-12-20,62.2599983215332
2023-12-21,63.08000183105469
2023-12-22,63.34000015258789
2023-12-26,63.7599983215332
2023-12-27,63.880001068115234
2023-12-28,63.95000076293945
2023-12-29,63.95000076293945
2024-01-02,63.29999923706055
2024-01-03,62.31999969482422
2024-01-04,62.27000045776367
2024-01-05,62.400001525878906
2024-01-08,63.22999954223633
2024-01-09,62.90999984741211
2024-01-10,63.099998474121094
2024-01-11,62.88999938964844
2024-01-12,62.77000045776367
2024-01-16,62.34000015258789
2024-01-17,61.83000183105469
2024-01-18,62.150001525878906
2024-01-19,62.619998931884766
2024-01-22,63.099998474121094
2024-01-23,63.06999969482422
2024-01-24,62.630001068115234
2024-01-25,63.18000030517578
2024-01-26,63.11000061035156
2024-01-29,63.630001068115234
2024-01-30,63.599998474121094
2024-01-31,62.689998626708984
2024-02-01,63.47999954223633
2024-02-02,63.5099983215332
2024-02-05,62.88999938964844
2024-02-06,63.400001525878906
2024-02-07,63.72999954223633
2024-02-08,63.959999084472656
2024-02-09,64.12999725341797
2024-02-12,64.4000015258789
2024-02-13,63.2400016784668
2024-02-14,64.08000183105469
2024-02-15,64.80999755859375
2024-02-16,64.45999908447266
2024-02-20,64.18000030517578
2024-02-21,64.2699966430664
2024-02-22,65.05000305175781
2024-02-23,65.18000030517578
2024-02-26,65.04000091552734
2024-02-27,65.36000061035156
2024-02-28,65.43000030517578
2024-02-29,65.83999633789062
2024-03-01,66.26000213623047
2024-03-04,66.51000213623047
2024-03-05,65.95999908447266
2024-03-06,66.48999786376953
2024-03-07,67.08999633789062
2024-03-08,66.86000061035156
2024-03-11,66.91000366210938
2024-03-12,67.08999633789062
2024-03-13,67.01000213623047
2024-03-14,66.33999633789062
2024-03-15,66.29000091552734
2024-03-18,66.44999694824219
2024-03-19,66.81999969482422
2024-03-20,67.43000030517578
2024-03-21,67.66000366210938
2024-03-22,67.2699966430664
2024-03-25,67.23999786376953
2024-03-26,67.19999694824219
2024-03-27,68.16000366210938
2024-03-28,68.37000274658203
2024-04-01,67.91999816894531
2024-04-02,67.2699966430664
2024-04-03,67.41999816894531
2024-04-04,66.70999908447266
2024-04-05,67.31999969482422
2024-04-08,67.52999877929688
2024-04-09,67.69000244140625
2024-04-10,66.66999816894531
2024-04-11,66.7300033569336
2024-04-12,65.66000366210938
2024-04-15,64.88999938964844
2024-04-16,64.55999755859375
2024-04-17,64.37999725341797
2024-04-18,64.33000183105469
2024-04-19,64.29000091552734
2024-04-22,64.77999877929688
2024-04-23,65.44999694824219
2024-04-24,65.55999755859375
2024-04-25,65.62000274658203
2024-04-26,65.79000091552734
2024-04-29,66.25
2024-04-30,65.12000274658203
2024-05-01,65.01000213623047
2024-05-02,65.55999755859375
2024-05-03,65.9800033569336
2024-05-06,66.62999725341797
2024-05-07,66.73999786376953
2024-05-08,66.63999938964844
2024-05-09,67.12999725341797
2024-05-10,67.25
2024-05-13,67.0999984741211
2024-05-14,67.4000015258789
2024-05-15,68.12999725341797
2024-05-16,67.91000366210938
2024-05-17,68.01000213623047
2024-05-20,68.08999633789062
2024-05-21,68.04000091552734
2024-05-22,67.86000061035156
2024-05-23,66.88999938964844
2024-05-24,67.44999694824219
2024-05-28,66.86000061035156
2024-05-29,66.02999877929688
2024-05-30,66.33999633789062
2024-05-31,66.91000366210938
2024-06-03,66.45999908447266
2024-06-04,66.27999877929688
2024-06-05,66.80999755859375
2024-06-06,66.54000091552734
2024-06-07,66.2300033569336
2024-06-10,66.51000213623047
2024-06-11,66.31999969482422
2024-06-12,66.83000183105469
2024-06-13,66.62999725341797
2024-06-14,66.0999984741211
2024-06-17,66.54000091552734
2024-06-18,66.79000091552734
2024-06-20,66.72000122070312
2024-06-21,66.76000213623047
2024-06-24,67.05999755859375
2024-06-25,66.73999786376953
2024-06-26,66.30999755859375
2024-06-27,66.23999786376953
2024-06-28,66.23999786376953
2024-07-01,65.73999786376953
2024-07-02,66.02999877929688
2024-07-03,66.12999725341797
2024-07-05,66.11000061035156
2024-07-08,66.26000213623047
2024-07-09,66.08000183105469
2024-07-10,66.66000366210938
2024-07-11,67.47000122070312
2024-07-12,68.01000213623047
2024-07-15,68.12000274658203
2024-07-16,69.33000183105469
2024-07-17,68.66000366210938
2024-07-18,68.25
2024-07-19,67.87000274658203
2024-07-22,68.61000061035156
2024-07-23,68.33000183105469
2024-07-24,67.23999786376953
2024-07-25,67.33000183105469
2024-07-26,68.12000274658203
2024-07-29,68.2300033569336
2024-07-30,68.44999694824219
2024-07-31,68.91000366210938
2024-08-01,67.94999694824219
2024-08-02,66.62000274658203
2024-08-05,65.0999984741211
2024-08-06,65.93000030517578
2024-08-07,65.4000015258789
2024-08-08,66.76000213623047
2024-08-09,66.93000030517578
2024-08-12,66.62999725341797
2024-08-13,67.4000015258789
2024-08-14,67.56999969482422
2024-08-15,68.4800033569336
2024-08-16,68.69999694824219
2024-08-19,69.26000213623047
2024-08-20,68.91000366210938
2024-08-21,69.55999755859375
2024-08-22,69.30999755859375
2024-08-23,70.20999908447266
2024-08-26,70.08999633789062
2024-08-27,70.08999633789062
2024-08-28,69.81999969482422
2024-08-29,70.08999633789062
2024-08-30,70.6500015258789
2024-09-03,69.48999786376953
2024-09-04,69.33000183105469
2024-09-05,68.93000030517578
2024-09-06,68.11000061035156
2024-09-09,68.88999938964844
2024-09-10,68.98999786376953
2024-09-11,69.2300033569336
2024-09-12,69.6500015258789
2024-09-13,70.3499984741211
2024-09-16,70.7699966430664
2024-09-17,70.91000366210938
2024-09-18,70.73999786376953
2024-09-19,71.66000366210938
2024-09-20,71.52999877929688
2024-09-23,71.95999908447266
2024-09-24,72.05999755859375
2024-09-25,71.63999938964844
2024-09-26,71.77999877929688
2024-09-27,72.0
2024-09-30,72.18000030517578
2024-10-01,71.79000091552734
2024-10-02,71.80999755859375
2024-10-03,71.55999755859375
2024-10-04,72.16000366210938
2024-10-07,71.56999969482422
2024-10-08,71.86000061035156
2024-10-09,72.33999633789062
2024-10-10,72.08999633789062
2024-10-11,72.95999908447266
2024-10-14,73.52999877929688
2024-10-15,73.2699966430664
2024-10-16,73.79000091552734
2024-10-17,73.66999816894531
2024-10-18,73.94999694824219
2024-10-21,73.41999816894531
2024-10-22,72.9800033569336
2024-10-23,72.76000213623047
2024-10-24,72.81999969482422
2024-10-25,72.54000091552734
2024-10-28,72.97000122070312
2024-10-29,72.77999877929688
2024-10-30,72.69000244140625
2024-10-31,71.87000274658203
2024-11-01,71.8499984741211
2024-11-04,71.8499984741211
2024-11-05,72.97000122070312
2024-11-06,74.87000274658203
2024-11-07,75.11000061035156
2024-11-08,75.63999938964844
2024-11-11,76.22000122070312
2024-11-12,75.7300033569336
2024-11-13,75.63999938964844
2024-11-14,74.93000030517578
2024-11-15,74.5199966430664
2024-11-18,74.9000015258789
2024-11-19,75.12000274658203
2024-11-20,75.37000274658203
2024-11-21,76.37000274658203
