Date,GAFFX
2022-11-18,53.5099983215332
2022-11-21,52.900001525878906
2022-11-22,53.58000183105469
2022-11-23,54.11000061035156
2022-11-25,54.099998474121094
2022-11-28,53.29999923706055
2022-11-29,53.279998779296875
2022-11-30,55.209999084472656
2022-12-01,55.290000915527344
2022-12-02,55.310001373291016
2022-12-05,54.11000061035156
2022-12-06,53.27000045776367
2022-12-07,53.18000030517578
2022-12-08,53.619998931884766
2022-12-09,53.349998474121094
2022-12-12,53.88999938964844
2022-12-13,54.34000015258789
2022-12-14,54.11000061035156
2022-12-15,52.779998779296875
2022-12-16,49.97999954223633
2022-12-19,49.41999816894531
2022-12-20,49.43000030517578
2022-12-21,50.18000030517578
2022-12-22,49.310001373291016
2022-12-23,49.47999954223633
2022-12-27,49.11000061035156
2022-12-28,48.56999969482422
2022-12-29,49.58000183105469
2022-12-30,49.459999084472656
2023-01-03,49.22999954223633
2023-01-04,49.77000045776367
2023-01-05,49.310001373291016
2023-01-06,50.349998474121094
2023-01-09,50.560001373291016
2023-01-10,51.040000915527344
2023-01-11,51.790000915527344
2023-01-12,52.25
2023-01-13,52.54999923706055
2023-01-17,52.560001373291016
2023-01-18,51.95000076293945
2023-01-19,51.4900016784668
2023-01-20,52.619998931884766
2023-01-23,53.41999816894531
2023-01-24,53.29999923706055
2023-01-25,53.380001068115234
2023-01-26,54.060001373291016
2023-01-27,54.380001068115234
2023-01-30,53.4900016784668
2023-01-31,54.33000183105469
2023-02-01,55.15999984741211
2023-02-02,56.25
2023-02-03,55.5099983215332
2023-02-06,55.11000061035156
2023-02-07,55.83000183105469
2023-02-08,55.25
2023-02-09,54.7400016784668
2023-02-10,54.470001220703125
2023-02-13,55.15999984741211
2023-02-14,55.47999954223633
2023-02-15,55.81999969482422
2023-02-16,54.900001525878906
2023-02-17,54.52000045776367
2023-02-21,53.36000061035156
2023-02-22,53.36000061035156
2023-02-23,53.58000183105469
2023-02-24,52.880001068115234
2023-02-27,53.2599983215332
2023-02-28,53.27000045776367
2023-03-01,53.20000076293945
2023-03-02,53.540000915527344
2023-03-03,54.54999923706055
2023-03-06,54.380001068115234
2023-03-07,53.65999984741211
2023-03-08,53.720001220703125
2023-03-09,52.65999984741211
2023-03-10,51.68000030517578
2023-03-13,51.52000045776367
2023-03-14,52.4900016784668
2023-03-15,51.880001068115234
2023-03-16,52.91999816894531
2023-03-17,52.31999969482422
2023-03-20,52.619998931884766
2023-03-21,53.4900016784668
2023-03-22,52.65999984741211
2023-03-23,53.029998779296875
2023-03-24,53.040000915527344
2023-03-27,53.130001068115234
2023-03-28,53.02000045776367
2023-03-29,53.779998779296875
2023-03-30,54.16999816894531
2023-03-31,55.040000915527344
2023-04-03,55.150001525878906
2023-04-04,54.83000183105469
2023-04-05,54.33000183105469
2023-04-06,54.47999954223633
2023-04-10,54.66999816894531
2023-04-11,54.79999923706055
2023-04-12,54.5099983215332
2023-04-13,55.310001373291016
2023-04-14,55.150001525878906
2023-04-17,55.209999084472656
2023-04-18,55.33000183105469
2023-04-19,55.2400016784668
2023-04-20,54.959999084472656
2023-04-21,55.09000015258789
2023-04-24,55.040000915527344
2023-04-25,53.959999084472656
2023-04-26,53.88999938964844
2023-04-27,54.970001220703125
2023-04-28,55.45000076293945
2023-05-01,55.400001525878906
2023-05-02,54.81999969482422
2023-05-03,54.66999816894531
2023-05-04,54.33000183105469
2023-05-05,55.20000076293945
2023-05-08,55.38999938964844
2023-05-09,55.2599983215332
2023-05-10,55.45000076293945
2023-05-11,55.40999984741211
2023-05-12,55.18000030517578
2023-05-15,55.59000015258789
2023-05-16,55.25
2023-05-17,56.060001373291016
2023-05-18,56.81999969482422
2023-05-19,56.65999984741211
2023-05-22,56.83000183105469
2023-05-23,56.060001373291016
2023-05-24,55.72999954223633
2023-05-25,56.16999816894531
2023-05-26,57.22999954223633
2023-05-30,57.20000076293945
2023-05-31,56.95000076293945
2023-06-01,57.56999969482422
2023-06-02,58.5099983215332
2023-06-05,58.36000061035156
2023-06-06,58.56999969482422
2023-06-07,58.11000061035156
2023-06-08,58.459999084472656
2023-06-09,58.560001373291016
2023-06-12,59.34000015258789
2023-06-13,59.869998931884766
2023-06-14,59.900001525878906
2023-06-15,60.630001068115234
2023-06-16,60.25
2023-06-20,60.09000015258789
2023-06-21,59.7599983215332
2023-06-22,59.97999954223633
2023-06-23,59.5099983215332
2023-06-26,59.16999816894531
2023-06-27,60.029998779296875
2023-06-28,60.209999084472656
2023-06-29,60.2599983215332
2023-06-30,60.95000076293945
2023-07-03,61.09000015258789
2023-07-05,61.0
2023-07-06,60.22999954223633
2023-07-07,60.33000183105469
2023-07-10,60.72999954223633
2023-07-11,61.33000183105469
2023-07-12,61.869998931884766
2023-07-13,62.630001068115234
2023-07-14,62.54999923706055
2023-07-17,62.849998474121094
2023-07-18,63.439998626708984
2023-07-19,63.38999938964844
2023-07-20,62.380001068115234
2023-07-21,62.369998931884766
2023-07-24,62.45000076293945
2023-07-25,62.75
2023-07-26,62.66999816894531
2023-07-27,62.40999984741211
2023-07-28,63.33000183105469
2023-07-31,63.5
2023-08-01,63.2599983215332
2023-08-02,62.08000183105469
2023-08-03,62.060001373291016
2023-08-04,62.02000045776367
2023-08-07,62.630001068115234
2023-08-08,62.2599983215332
2023-08-09,61.689998626708984
2023-08-10,61.7599983215332
2023-08-11,61.5
2023-08-14,61.900001525878906
2023-08-15,61.16999816894531
2023-08-16,60.619998931884766
2023-08-17,59.939998626708984
2023-08-18,59.939998626708984
2023-08-21,60.5099983215332
2023-08-22,60.459999084472656
2023-08-23,61.189998626708984
2023-08-24,60.099998474121094
2023-08-25,60.4900016784668
2023-08-28,60.91999816894531
2023-08-29,62.040000915527344
2023-08-30,62.290000915527344
2023-08-31,62.40999984741211
2023-09-01,62.45000076293945
2023-09-05,62.349998474121094
2023-09-06,62.08000183105469
2023-09-07,61.93000030517578
2023-09-08,61.939998626708984
2023-09-11,62.5
2023-09-12,62.099998474121094
2023-09-13,62.02000045776367
2023-09-14,62.43000030517578
2023-09-15,61.66999816894531
2023-09-18,61.5099983215332
2023-09-19,61.34000015258789
2023-09-20,60.65999984741211
2023-09-21,59.470001220703125
2023-09-22,59.369998931884766
2023-09-25,59.63999938964844
2023-09-26,58.869998931884766
2023-09-27,59.130001068115234
2023-09-28,59.689998626708984
2023-09-29,59.52000045776367
2023-10-02,59.5099983215332
2023-10-03,58.45000076293945
2023-10-04,58.95000076293945
2023-10-05,58.869998931884766
2023-10-06,59.84000015258789
2023-10-09,60.06999969482422
2023-10-10,60.59000015258789
2023-10-11,60.86000061035156
2023-10-12,60.36000061035156
2023-10-13,59.77000045776367
2023-10-16,60.47999954223633
2023-10-17,60.56999969482422
2023-10-18,59.529998779296875
2023-10-19,59.0099983215332
2023-10-20,58.2400016784668
2023-10-23,58.34000015258789
2023-10-24,58.81999969482422
2023-10-25,57.63999938964844
2023-10-26,56.77000045776367
2023-10-27,56.720001220703125
2023-10-30,57.41999816894531
2023-10-31,57.689998626708984
2023-11-01,58.380001068115234
2023-11-02,59.58000183105469
2023-11-03,60.41999816894531
2023-11-06,60.400001525878906
2023-11-07,60.7400016784668
2023-11-08,60.83000183105469
2023-11-09,60.31999969482422
2023-11-10,61.33000183105469
2023-11-13,61.459999084472656
2023-11-14,62.90999984741211
2023-11-15,62.959999084472656
2023-11-16,62.900001525878906
2023-11-17,63.150001525878906
2023-11-20,63.77000045776367
2023-11-21,63.54999923706055
2023-11-22,63.79999923706055
2023-11-24,63.880001068115234
2023-11-27,63.7400016784668
2023-11-28,63.79999923706055
2023-11-29,63.880001068115234
2023-11-30,63.9900016784668
2023-12-01,64.5
2023-12-04,64.0999984741211
2023-12-05,63.939998626708984
2023-12-06,63.70000076293945
2023-12-07,64.30999755859375
2023-12-08,64.76000213623047
2023-12-11,65.11000061035156
2023-12-12,65.52999877929688
2023-12-13,66.47000122070312
2023-12-14,66.97000122070312
2023-12-15,62.209999084472656
2023-12-18,62.5099983215332
2023-12-19,63.02000045776367
2023-12-20,62.04999923706055
2023-12-21,62.90999984741211
2023-12-22,63.029998779296875
2023-12-26,63.34000015258789
2023-12-27,63.560001373291016
2023-12-28,63.47999954223633
2023-12-29,63.150001525878906
2024-01-02,62.31999969482422
2024-01-03,61.560001373291016
2024-01-04,61.529998779296875
2024-01-05,61.68000030517578
2024-01-08,62.66999816894531
2024-01-09,62.63999938964844
2024-01-10,63.08000183105469
2024-01-11,63.15999984741211
2024-01-12,63.09000015258789
2024-01-16,62.779998779296875
2024-01-17,62.439998626708984
2024-01-18,63.13999938964844
2024-01-19,63.97999954223633
2024-01-22,64.2300033569336
2024-01-23,64.23999786376953
2024-01-24,64.5
2024-01-25,64.72000122070312
2024-01-26,64.80000305175781
2024-01-29,65.55999755859375
2024-01-30,65.37999725341797
2024-01-31,64.2699966430664
2024-02-01,65.04000091552734
2024-02-02,66.23999786376953
2024-02-05,65.94999694824219
2024-02-06,66.0999984741211
2024-02-07,66.80999755859375
2024-02-08,67.18000030517578
2024-02-09,67.6500015258789
2024-02-12,67.54000091552734
2024-02-13,66.37999725341797
2024-02-14,67.44999694824219
2024-02-15,68.0
2024-02-16,67.47000122070312
2024-02-20,66.9000015258789
2024-02-21,66.83000183105469
2024-02-22,68.55000305175781
2024-02-23,68.45999908447266
2024-02-26,68.44999694824219
2024-02-27,68.66999816894531
2024-02-28,68.51000213623047
2024-02-29,68.95999908447266
2024-03-01,69.88999938964844
2024-03-04,69.81999969482422
2024-03-05,68.77999877929688
2024-03-06,69.22000122070312
2024-03-07,70.2699966430664
2024-03-08,69.62000274658203
2024-03-11,69.16000366210938
2024-03-12,70.01000213623047
2024-03-13,69.93000030517578
2024-03-14,69.66999816894531
2024-03-15,69.08000183105469
2024-03-18,69.5
2024-03-19,69.87000274658203
2024-03-20,70.81999969482422
2024-03-21,71.38999938964844
2024-03-22,71.20999908447266
2024-03-25,71.12999725341797
2024-03-26,71.0
2024-03-27,71.25
2024-03-28,71.12999725341797
2024-04-01,71.13999938964844
2024-04-02,70.5199966430664
2024-04-03,70.9800033569336
2024-04-04,70.06999969482422
2024-04-05,71.06999969482422
2024-04-08,71.0999984741211
2024-04-09,71.11000061035156
2024-04-10,70.54000091552734
2024-04-11,71.16999816894531
2024-04-12,69.94999694824219
2024-04-15,68.86000061035156
2024-04-16,68.91000366210938
2024-04-17,68.43000030517578
2024-04-18,68.13999938964844
2024-04-19,67.05999755859375
2024-04-22,67.61000061035156
2024-04-23,68.9000015258789
2024-04-24,68.7300033569336
2024-04-25,68.30000305175781
2024-04-26,69.19999694824219
2024-04-29,69.33999633789062
2024-04-30,68.04000091552734
2024-05-01,67.91000366210938
2024-05-02,68.56999969482422
2024-05-03,69.3499984741211
2024-05-06,70.41999816894531
2024-05-07,70.5199966430664
2024-05-08,70.37999725341797
2024-05-09,70.63999938964844
2024-05-10,70.66000366210938
2024-05-13,70.5
2024-05-14,70.93000030517578
2024-05-15,71.93000030517578
2024-05-16,71.5199966430664
2024-05-17,71.62999725341797
2024-05-20,71.94000244140625
2024-05-21,72.01000213623047
2024-05-22,71.68000030517578
2024-05-23,71.22000122070312
2024-05-24,71.87999725341797
2024-05-28,71.88999938964844
2024-05-29,71.26000213623047
2024-05-30,70.62000274658203
2024-05-31,70.81999969482422
2024-06-03,70.9000015258789
2024-06-04,70.88999938964844
2024-06-05,72.16000366210938
2024-06-06,72.1500015258789
2024-06-07,71.9000015258789
2024-06-10,72.37000274658203
2024-06-11,72.41999816894531
2024-06-12,73.23999786376953
2024-06-13,73.23999786376953
2024-06-14,73.16000366210938
2024-06-17,73.91000366210938
2024-06-18,73.94999694824219
2024-06-20,73.76000213623047
2024-06-21,73.62999725341797
2024-06-24,73.43000030517578
2024-06-25,73.94000244140625
2024-06-26,74.05999755859375
2024-06-27,74.19999694824219
2024-06-28,73.87000274658203
2024-07-01,74.05000305175781
2024-07-02,74.54000091552734
2024-07-03,75.01000213623047
2024-07-05,75.58000183105469
2024-07-08,75.58000183105469
2024-07-09,75.4800033569336
2024-07-10,76.12999725341797
2024-07-11,75.45999908447266
2024-07-12,75.7300033569336
2024-07-15,75.95999908447266
2024-07-16,76.5
2024-07-17,74.55000305175781
2024-07-18,74.01000213623047
2024-07-19,73.69999694824219
2024-07-22,74.58999633789062
2024-07-23,74.77999877929688
2024-07-24,72.41000366210938
2024-07-25,71.9800033569336
2024-07-26,72.73999786376953
2024-07-29,72.7699966430664
2024-07-30,72.3499984741211
2024-07-31,73.83999633789062
2024-08-01,72.5999984741211
2024-08-02,70.70999908447266
2024-08-05,68.83999633789062
2024-08-06,69.79000091552734
2024-08-07,69.13999938964844
2024-08-08,71.19999694824219
2024-08-09,71.66000366210938
2024-08-12,71.54000091552734
2024-08-13,72.86000061035156
2024-08-14,73.05000305175781
2024-08-15,74.55999755859375
2024-08-16,74.5199966430664
2024-08-19,75.33000183105469
2024-08-20,75.06999969482422
2024-08-21,75.45999908447266
2024-08-22,74.66999816894531
2024-08-23,75.58999633789062
2024-08-26,75.16999816894531
2024-08-27,75.27999877929688
2024-08-28,74.68000030517578
2024-08-29,74.83999633789062
2024-08-30,75.51000213623047
2024-09-03,73.4800033569336
2024-09-04,73.33999633789062
2024-09-05,73.13999938964844
2024-09-06,71.5999984741211
2024-09-09,72.44999694824219
2024-09-10,72.7699966430664
2024-09-11,73.93000030517578
2024-09-12,74.76000213623047
2024-09-13,75.37999725341797
2024-09-16,75.55000305175781
2024-09-17,75.70999908447266
2024-09-18,75.51000213623047
2024-09-19,77.18000030517578
2024-09-20,77.04000091552734
2024-09-23,77.29000091552734
2024-09-24,77.66999816894531
2024-09-25,77.55999755859375
2024-09-26,77.94000244140625
2024-09-27,77.69999694824219
2024-09-30,77.80000305175781
2024-10-01,77.19000244140625
2024-10-02,77.25
2024-10-03,77.0199966430664
2024-10-04,78.05000305175781
2024-10-07,77.37999725341797
2024-10-08,78.18000030517578
2024-10-09,78.73999786376953
2024-10-10,78.66999816894531
2024-10-11,79.30999755859375
2024-10-14,79.73999786376953
2024-10-15,78.80999755859375
2024-10-16,79.05999755859375
2024-10-17,79.13999938964844
2024-10-18,79.56999969482422
2024-10-21,79.41999816894531
2024-10-22,79.31999969482422
2024-10-23,78.3499984741211
2024-10-24,78.72000122070312
2024-10-25,78.81999969482422
2024-10-28,78.97000122070312
2024-10-29,79.4000015258789
2024-10-30,79.23999786376953
2024-10-31,77.5
2024-11-01,77.94999694824219
2024-11-04,77.72000122070312
2024-11-05,78.76000213623047
2024-11-06,80.83999633789062
2024-11-07,81.61000061035156
2024-11-08,82.04000091552734
2024-11-11,82.62000274658203
2024-11-12,82.31999969482422
2024-11-13,82.16999816894531
2024-11-14,81.44000244140625
2024-11-15,80.08999633789062
2024-11-18,80.48999786376953
2024-11-19,81.08999633789062
2024-11-20,81.30000305175781
2024-11-21,81.37000274658203
