Date,RAEFX
2023-01-17,31.920000076293945
2023-01-18,31.600000381469727
2023-01-19,31.34000015258789
2023-01-20,32.04999923706055
2023-01-23,32.54999923706055
2023-01-24,32.459999084472656
2023-01-25,32.5
2023-01-26,32.83000183105469
2023-01-27,32.93000030517578
2023-01-30,32.45000076293945
2023-01-31,32.900001525878906
2023-02-01,33.52000045776367
2023-02-02,34.0099983215332
2023-02-03,33.54999923706055
2023-02-06,33.22999954223633
2023-02-07,33.619998931884766
2023-02-08,33.34000015258789
2023-02-09,33.130001068115234
2023-02-10,32.90999984741211
2023-02-13,33.369998931884766
2023-02-14,33.5
2023-02-15,33.720001220703125
2023-02-16,33.18000030517578
2023-02-17,32.959999084472656
2023-02-21,32.290000915527344
2023-02-22,32.29999923706055
2023-02-23,32.41999816894531
2023-02-24,32.0
2023-02-27,32.15999984741211
2023-02-28,32.150001525878906
2023-03-01,32.060001373291016
2023-03-02,32.33000183105469
2023-03-03,32.869998931884766
2023-03-06,32.7599983215332
2023-03-07,32.380001068115234
2023-03-08,32.41999816894531
2023-03-09,31.799999237060547
2023-03-10,31.219999313354492
2023-03-13,31.190000534057617
2023-03-14,31.75
2023-03-15,31.489999771118164
2023-03-16,32.11000061035156
2023-03-17,31.799999237060547
2023-03-20,31.979999542236328
2023-03-21,32.43000030517578
2023-03-22,31.940000534057617
2023-03-23,32.18000030517578
2023-03-24,32.209999084472656
2023-03-27,32.2599983215332
2023-03-28,32.130001068115234
2023-03-29,32.560001373291016
2023-03-30,32.779998779296875
2023-03-31,33.29999923706055
2023-04-03,33.349998474121094
2023-04-04,33.20000076293945
2023-04-05,32.91999816894531
2023-04-06,33.0099983215332
2023-04-10,33.130001068115234
2023-04-11,33.20000076293945
2023-04-12,33.040000915527344
2023-04-13,33.5
2023-04-14,33.400001525878906
2023-04-17,33.470001220703125
2023-04-18,33.540000915527344
2023-04-19,33.540000915527344
2023-04-20,33.38999938964844
2023-04-21,33.4900016784668
2023-04-24,33.45000076293945
2023-04-25,32.790000915527344
2023-04-26,32.75
2023-04-27,33.31999969482422
2023-04-28,33.630001068115234
2023-05-01,33.599998474121094
2023-05-02,33.290000915527344
2023-05-03,33.220001220703125
2023-05-04,33.04999923706055
2023-05-05,33.470001220703125
2023-05-08,33.58000183105469
2023-05-09,33.47999954223633
2023-05-10,33.68000030517578
2023-05-11,33.630001068115234
2023-05-12,33.54999923706055
2023-05-15,33.72999954223633
2023-05-16,33.5
2023-05-17,33.869998931884766
2023-05-18,34.33000183105469
2023-05-19,34.20000076293945
2023-05-22,34.27000045776367
2023-05-23,33.72999954223633
2023-05-24,33.54999923706055
2023-05-25,33.7400016784668
2023-05-26,34.34000015258789
2023-05-30,34.27000045776367
2023-05-31,34.13999938964844
2023-06-01,34.439998626708984
2023-06-02,34.95000076293945
2023-06-05,34.84000015258789
2023-06-06,34.939998626708984
2023-06-07,34.61000061035156
2023-06-08,34.779998779296875
2023-06-09,34.79999923706055
2023-06-12,35.27000045776367
2023-06-13,35.5
2023-06-14,35.380001068115234
2023-06-15,35.79999923706055
2023-06-16,35.52000045776367
2023-06-20,35.43000030517578
2023-06-21,35.310001373291016
2023-06-22,35.45000076293945
2023-06-23,35.20000076293945
2023-06-26,35.04999923706055
2023-06-27,35.4900016784668
2023-06-28,35.599998474121094
2023-06-29,35.689998626708984
2023-06-30,36.029998779296875
2023-07-03,35.970001220703125
2023-07-05,35.88999938964844
2023-07-06,35.52000045776367
2023-07-07,35.4900016784668
2023-07-10,35.779998779296875
2023-07-11,36.06999969482422
2023-07-12,36.310001373291016
2023-07-13,36.70000076293945
2023-07-14,36.7400016784668
2023-07-17,36.88999938964844
2023-07-18,37.20000076293945
2023-07-19,37.220001220703125
2023-07-20,36.779998779296875
2023-07-21,36.84000015258789
2023-07-24,36.79999923706055
2023-07-25,36.959999084472656
2023-07-26,36.959999084472656
2023-07-27,36.70000076293945
2023-07-28,37.150001525878906
2023-07-31,37.20000076293945
2023-08-01,37.11000061035156
2023-08-02,36.47999954223633
2023-08-03,36.41999816894531
2023-08-04,36.36000061035156
2023-08-07,36.72999954223633
2023-08-08,36.470001220703125
2023-08-09,36.18000030517578
2023-08-10,36.279998779296875
2023-08-11,36.09000015258789
2023-08-14,36.33000183105469
2023-08-15,35.970001220703125
2023-08-16,35.68000030517578
2023-08-17,35.22999954223633
2023-08-18,35.2599983215332
2023-08-21,35.5
2023-08-22,35.5
2023-08-23,35.959999084472656
2023-08-24,35.33000183105469
2023-08-25,35.529998779296875
2023-08-28,35.779998779296875
2023-08-29,36.380001068115234
2023-08-30,36.58000183105469
2023-08-31,36.58000183105469
2023-09-01,36.650001525878906
2023-09-05,36.41999816894531
2023-09-06,36.31999969482422
2023-09-07,36.2400016784668
2023-09-08,36.20000076293945
2023-09-11,36.380001068115234
2023-09-12,36.11000061035156
2023-09-13,36.04999923706055
2023-09-14,36.20000076293945
2023-09-15,35.79999923706055
2023-09-18,35.720001220703125
2023-09-19,35.630001068115234
2023-09-20,35.31999969482422
2023-09-21,34.61000061035156
2023-09-22,34.56999969482422
2023-09-25,34.70000076293945
2023-09-26,34.25
2023-09-27,34.349998474121094
2023-09-28,34.619998931884766
2023-09-29,34.560001373291016
2023-10-02,34.52000045776367
2023-10-03,33.93000030517578
2023-10-04,34.25
2023-10-05,34.20000076293945
2023-10-06,34.689998626708984
2023-10-09,34.79999923706055
2023-10-10,35.08000183105469
2023-10-11,35.18000030517578
2023-10-12,34.83000183105469
2023-10-13,34.54999923706055
2023-10-16,34.970001220703125
2023-10-17,35.060001373291016
2023-10-18,34.4900016784668
2023-10-19,34.20000076293945
2023-10-20,33.84000015258789
2023-10-23,33.84000015258789
2023-10-24,34.11000061035156
2023-10-25,33.439998626708984
2023-10-26,33.029998779296875
2023-10-27,32.939998626708984
2023-10-30,33.29999923706055
2023-10-31,33.529998779296875
2023-11-01,33.84000015258789
2023-11-02,34.52000045776367
2023-11-03,35.0099983215332
2023-11-06,34.970001220703125
2023-11-07,35.22999954223633
2023-11-08,35.2599983215332
2023-11-09,35.02000045776367
2023-11-10,35.58000183105469
2023-11-13,35.599998474121094
2023-11-14,36.459999084472656
2023-11-15,36.540000915527344
2023-11-16,36.52000045776367
2023-11-17,36.619998931884766
2023-11-20,36.959999084472656
2023-11-21,36.90999984741211
2023-11-22,37.099998474121094
2023-11-24,37.13999938964844
2023-11-27,37.040000915527344
2023-11-28,36.970001220703125
2023-11-29,37.0
2023-11-30,37.13999938964844
2023-12-01,37.5099983215332
2023-12-04,37.34000015258789
2023-12-05,37.150001525878906
2023-12-06,37.0099983215332
2023-12-07,37.290000915527344
2023-12-08,37.5099983215332
2023-12-11,37.810001373291016
2023-12-12,38.099998474121094
2023-12-13,37.4900016784668
2023-12-14,37.66999816894531
2023-12-15,37.689998626708984
2023-12-18,37.86000061035156
2023-12-19,38.15999984741211
2023-12-20,37.560001373291016
2023-12-21,38.099998474121094
2023-12-22,38.16999816894531
2023-12-26,38.36000061035156
2023-12-27,38.459999084472656
2023-12-28,38.470001220703125
2023-12-29,38.279998779296875
2024-01-02,37.849998474121094
2024-01-03,37.27000045776367
2024-01-04,37.2599983215332
2024-01-05,37.25
2024-01-08,37.90999984741211
2024-01-09,37.93000030517578
2024-01-10,38.16999816894531
2024-01-11,38.27000045776367
2024-01-12,38.27000045776367
2024-01-16,38.130001068115234
2024-01-17,37.90999984741211
2024-01-18,38.36000061035156
2024-01-19,38.790000915527344
2024-01-22,38.97999954223633
2024-01-23,38.970001220703125
2024-01-24,38.9900016784668
2024-01-25,39.209999084472656
2024-01-26,39.22999954223633
2024-01-29,39.630001068115234
2024-01-30,39.4900016784668
2024-01-31,38.83000183105469
2024-02-01,39.400001525878906
2024-02-02,39.93000030517578
2024-02-05,39.77000045776367
2024-02-06,39.900001525878906
2024-02-07,40.369998931884766
2024-02-08,40.52000045776367
2024-02-09,40.7400016784668
2024-02-12,40.70000076293945
2024-02-13,39.9900016784668
2024-02-14,40.56999969482422
2024-02-15,40.810001373291016
2024-02-16,40.54999923706055
2024-02-20,40.2400016784668
2024-02-21,40.15999984741211
2024-02-22,41.119998931884766
2024-02-23,41.13999938964844
2024-02-26,41.11000061035156
2024-02-27,41.25
2024-02-28,41.11000061035156
2024-02-29,41.34000015258789
2024-03-01,41.790000915527344
2024-03-04,41.7400016784668
2024-03-05,41.13999938964844
2024-03-06,41.380001068115234
2024-03-07,41.970001220703125
2024-03-08,41.560001373291016
2024-03-11,41.36000061035156
2024-03-12,41.83000183105469
2024-03-13,41.779998779296875
2024-03-14,41.650001525878906
2024-03-15,41.22999954223633
2024-03-18,41.43000030517578
2024-03-19,41.66999816894531
2024-03-20,42.130001068115234
2024-03-21,42.5099983215332
2024-03-22,42.36000061035156
2024-03-25,42.2400016784668
2024-03-26,42.18000030517578
2024-03-27,42.400001525878906
2024-03-28,42.400001525878906
2024-04-01,42.349998474121094
2024-04-02,41.959999084472656
2024-04-03,42.15999984741211
2024-04-04,41.58000183105469
2024-04-05,42.18000030517578
2024-04-08,42.220001220703125
2024-04-09,42.290000915527344
2024-04-10,41.849998474121094
2024-04-11,42.189998626708984
2024-04-12,41.459999084472656
2024-04-15,40.849998474121094
2024-04-16,40.84000015258789
2024-04-17,40.5
2024-04-18,40.25
2024-04-19,39.72999954223633
2024-04-22,40.02000045776367
2024-04-23,40.7599983215332
2024-04-24,40.70000076293945
2024-04-25,40.4900016784668
2024-04-26,40.91999816894531
2024-04-29,40.970001220703125
2024-04-30,40.310001373291016
2024-05-01,40.220001220703125
2024-05-02,40.529998779296875
2024-05-03,40.9900016784668
2024-05-06,41.560001373291016
2024-05-07,41.65999984741211
2024-05-08,41.560001373291016
2024-05-09,41.720001220703125
2024-05-10,41.84000015258789
2024-05-13,41.709999084472656
2024-05-14,41.93000030517578
2024-05-15,42.5
2024-05-16,42.279998779296875
2024-05-17,42.27000045776367
2024-05-20,42.470001220703125
2024-05-21,42.470001220703125
2024-05-22,42.36000061035156
2024-05-23,42.040000915527344
2024-05-24,42.38999938964844
2024-05-28,42.22999954223633
2024-05-29,41.869998931884766
2024-05-30,41.45000076293945
2024-05-31,41.68000030517578
2024-06-03,41.709999084472656
2024-06-04,41.720001220703125
2024-06-05,42.47999954223633
2024-06-06,42.4900016784668
2024-06-07,42.34000015258789
2024-06-10,42.560001373291016
2024-06-11,42.65999984741211
2024-06-12,42.34000015258789
2024-06-13,42.439998626708984
2024-06-14,42.349998474121094
2024-06-17,42.75
2024-06-18,42.77000045776367
2024-06-20,42.63999938964844
2024-06-21,42.619998931884766
2024-06-24,42.5099983215332
2024-06-25,42.619998931884766
2024-06-26,42.689998626708984
2024-06-27,42.7599983215332
2024-06-28,42.599998474121094
2024-07-01,42.599998474121094
2024-07-02,42.81999969482422
2024-07-03,43.04999923706055
2024-07-05,43.29999923706055
2024-07-08,43.27000045776367
2024-07-09,43.11000061035156
2024-07-10,43.459999084472656
2024-07-11,43.34000015258789
2024-07-12,43.529998779296875
2024-07-15,43.59000015258789
2024-07-16,43.95000076293945
2024-07-17,42.93000030517578
2024-07-18,42.54999923706055
2024-07-19,42.38999938964844
2024-07-22,42.900001525878906
2024-07-23,43.099998474121094
2024-07-24,41.959999084472656
2024-07-25,41.81999969482422
2024-07-26,42.22999954223633
2024-07-29,42.25
2024-07-30,42.130001068115234
2024-07-31,42.86000061035156
2024-08-01,42.25
2024-08-02,41.33000183105469
2024-08-05,40.2599983215332
2024-08-06,40.689998626708984
2024-08-07,40.349998474121094
2024-08-08,41.380001068115234
2024-08-09,41.599998474121094
2024-08-12,41.52000045776367
2024-08-13,42.209999084472656
2024-08-14,42.31999969482422
2024-08-15,43.119998931884766
2024-08-16,43.099998474121094
2024-08-19,43.5099983215332
2024-08-20,43.459999084472656
2024-08-21,43.650001525878906
2024-08-22,43.22999954223633
2024-08-23,43.72999954223633
2024-08-26,43.5
2024-08-27,43.61000061035156
2024-08-28,43.33000183105469
2024-08-29,43.43000030517578
2024-08-30,43.75
2024-09-03,42.75
2024-09-04,42.63999938964844
2024-09-05,42.43000030517578
2024-09-06,41.66999816894531
2024-09-09,42.09000015258789
2024-09-10,42.29999923706055
2024-09-11,42.91999816894531
2024-09-12,43.369998931884766
2024-09-13,43.720001220703125
2024-09-16,43.7400016784668
2024-09-17,43.77000045776367
2024-09-18,43.68000030517578
2024-09-19,44.4900016784668
2024-09-20,44.41999816894531
2024-09-23,44.52000045776367
2024-09-24,44.63999938964844
2024-09-25,44.540000915527344
2024-09-26,44.7400016784668
2024-09-27,44.59000015258789
2024-09-30,44.689998626708984
2024-10-01,44.31999969482422
2024-10-02,44.380001068115234
2024-10-03,44.20000076293945
2024-10-04,44.619998931884766
2024-10-07,44.16999816894531
2024-10-08,44.68000030517578
2024-10-09,45.040000915527344
2024-10-10,44.939998626708984
2024-10-11,45.29999923706055
2024-10-14,45.61000061035156
2024-10-15,45.15999984741211
2024-10-16,45.27000045776367
2024-10-17,45.310001373291016
2024-10-18,45.47999954223633
2024-10-21,45.290000915527344
2024-10-22,45.2400016784668
2024-10-23,44.709999084472656
2024-10-24,44.709999084472656
2024-10-25,44.77000045776367
2024-10-28,44.86000061035156
2024-10-29,45.06999969482422
2024-10-30,44.95000076293945
2024-10-31,44.0099983215332
2024-11-01,44.290000915527344
2024-11-04,44.22999954223633
2024-11-05,44.79999923706055
2024-11-06,45.79999923706055
2024-11-07,46.09000015258789
2024-11-08,46.36000061035156
2024-11-11,46.54999923706055
2024-11-12,46.41999816894531
2024-11-13,46.369998931884766
2024-11-14,45.88999938964844
2024-11-15,44.97999954223633
2024-11-18,45.06999969482422
2024-11-19,45.2400016784668
2024-11-20,45.349998474121094
2024-11-21,45.47999954223633
