Date,FMCMX
2022-09-29,28.93000030517578
2022-09-30,28.600000381469727
2022-10-03,29.270000457763672
2022-10-04,30.309999465942383
2022-10-05,30.290000915527344
2022-10-06,30.100000381469727
2022-10-07,29.149999618530273
2022-10-10,28.790000915527344
2022-10-11,28.479999542236328
2022-10-12,28.43000030517578
2022-10-13,28.8799991607666
2022-10-14,28.1200008392334
2022-10-17,28.989999771118164
2022-10-18,29.280000686645508
2022-10-19,28.950000762939453
2022-10-20,28.75
2022-10-21,29.329999923706055
2022-10-24,29.549999237060547
2022-10-25,30.190000534057617
2022-10-26,29.8799991607666
2022-10-27,29.670000076293945
2022-10-28,30.190000534057617
2022-10-31,30.020000457763672
2022-11-01,29.8700008392334
2022-11-02,28.989999771118164
2022-11-03,28.670000076293945
2022-11-04,29.079999923706055
2022-11-07,29.290000915527344
2022-11-08,29.5
2022-11-09,28.93000030517578
2022-11-10,30.84000015258789
2022-11-11,31.290000915527344
2022-11-14,30.959999084472656
2022-11-15,31.440000534057617
2022-11-16,31.0
2022-11-17,30.709999084472656
2022-11-18,30.790000915527344
2022-11-21,30.530000686645508
2022-11-22,30.8700008392334
2022-11-23,31.15999984741211
2022-11-25,31.1299991607666
2022-11-28,30.68000030517578
2022-11-29,30.600000381469727
2022-11-30,31.739999771118164
2022-12-01,31.8799991607666
2022-12-02,31.829999923706055
2022-12-05,31.25
2022-12-06,30.809999465942383
2022-12-07,30.780000686645508
2022-12-08,31.1299991607666
2022-12-09,30.979999542236328
2022-12-12,31.3799991607666
2022-12-13,31.68000030517578
2022-12-14,31.520000457763672
2022-12-15,30.670000076293945
2022-12-16,30.350000381469727
2022-12-19,30.010000228881836
2022-12-20,30.020000457763672
2022-12-21,30.450000762939453
2022-12-22,30.040000915527344
2022-12-23,30.110000610351562
2022-12-27,29.940000534057617
2022-12-28,29.639999389648438
2022-12-29,30.270000457763672
2022-12-30,30.18000030517578
2023-01-03,30.09000015258789
2023-01-04,30.40999984741211
2023-01-05,30.0
2023-01-06,30.549999237060547
2023-01-09,30.719999313354492
2023-01-10,31.040000915527344
2023-01-11,31.520000457763672
2023-01-12,31.68000030517578
2023-01-13,31.8799991607666
2023-01-17,31.850000381469727
2023-01-18,31.530000686645508
2023-01-19,31.270000457763672
2023-01-20,31.979999542236328
2023-01-23,32.47999954223633
2023-01-24,32.38999938964844
2023-01-25,32.43000030517578
2023-01-26,32.7599983215332
2023-01-27,32.86000061035156
2023-01-30,32.380001068115234
2023-01-31,32.83000183105469
2023-02-01,33.45000076293945
2023-02-02,33.93000030517578
2023-02-03,33.47999954223633
2023-02-06,33.15999984741211
2023-02-07,33.54999923706055
2023-02-08,33.27000045776367
2023-02-09,33.060001373291016
2023-02-10,32.84000015258789
2023-02-13,33.29999923706055
2023-02-14,33.43000030517578
2023-02-15,33.650001525878906
2023-02-16,33.11000061035156
2023-02-17,32.88999938964844
2023-02-21,32.220001220703125
2023-02-22,32.22999954223633
2023-02-23,32.36000061035156
2023-02-24,31.93000030517578
2023-02-27,32.099998474121094
2023-02-28,32.08000183105469
2023-03-01,31.989999771118164
2023-03-02,32.2599983215332
2023-03-03,32.79999923706055
2023-03-06,32.689998626708984
2023-03-07,32.310001373291016
2023-03-08,32.36000061035156
2023-03-09,31.729999542236328
2023-03-10,31.15999984741211
2023-03-13,31.1200008392334
2023-03-14,31.690000534057617
2023-03-15,31.43000030517578
2023-03-16,32.040000915527344
2023-03-17,31.739999771118164
2023-03-20,31.920000076293945
2023-03-21,32.36000061035156
2023-03-22,31.8700008392334
2023-03-23,32.119998931884766
2023-03-24,32.13999938964844
2023-03-27,32.20000076293945
2023-03-28,32.06999969482422
2023-03-29,32.4900016784668
2023-03-30,32.709999084472656
2023-03-31,33.22999954223633
2023-04-03,33.279998779296875
2023-04-04,33.130001068115234
2023-04-05,32.86000061035156
2023-04-06,32.939998626708984
2023-04-10,33.060001373291016
2023-04-11,33.130001068115234
2023-04-12,32.970001220703125
2023-04-13,33.43000030517578
2023-04-14,33.34000015258789
2023-04-17,33.40999984741211
2023-04-18,33.47999954223633
2023-04-19,33.470001220703125
2023-04-20,33.33000183105469
2023-04-21,33.43000030517578
2023-04-24,33.38999938964844
2023-04-25,32.72999954223633
2023-04-26,32.689998626708984
2023-04-27,33.2599983215332
2023-04-28,33.560001373291016
2023-05-01,33.540000915527344
2023-05-02,33.22999954223633
2023-05-03,33.150001525878906
2023-05-04,32.97999954223633
2023-05-05,33.40999984741211
2023-05-08,33.5099983215332
2023-05-09,33.41999816894531
2023-05-10,33.61000061035156
2023-05-11,33.56999969482422
2023-05-12,33.4900016784668
2023-05-15,33.66999816894531
2023-05-16,33.43000030517578
2023-05-17,33.810001373291016
2023-05-18,34.27000045776367
2023-05-19,34.13999938964844
2023-05-22,34.20000076293945
2023-05-23,33.65999984741211
2023-05-24,33.4900016784668
2023-05-25,33.68000030517578
2023-05-26,34.279998779296875
2023-05-30,34.209999084472656
2023-05-31,34.08000183105469
2023-06-01,34.369998931884766
2023-06-02,34.880001068115234
2023-06-05,34.77000045776367
2023-06-06,34.880001068115234
2023-06-07,34.54999923706055
2023-06-08,34.709999084472656
2023-06-09,34.7400016784668
2023-06-12,35.20000076293945
2023-06-13,35.439998626708984
2023-06-14,35.290000915527344
2023-06-15,35.709999084472656
2023-06-16,35.439998626708984
2023-06-20,35.349998474121094
2023-06-21,35.22999954223633
2023-06-22,35.36000061035156
2023-06-23,35.119998931884766
2023-06-26,34.959999084472656
2023-06-27,35.400001525878906
2023-06-28,35.5099983215332
2023-06-29,35.599998474121094
2023-06-30,35.939998626708984
2023-07-03,35.880001068115234
2023-07-05,35.79999923706055
2023-07-06,35.43000030517578
2023-07-07,35.40999984741211
2023-07-10,35.689998626708984
2023-07-11,35.9900016784668
2023-07-12,36.22999954223633
2023-07-13,36.61000061035156
2023-07-14,36.650001525878906
2023-07-17,36.79999923706055
2023-07-18,37.11000061035156
2023-07-19,37.130001068115234
2023-07-20,36.689998626708984
2023-07-21,36.75
2023-07-24,36.709999084472656
2023-07-25,36.869998931884766
2023-07-26,36.880001068115234
2023-07-27,36.619998931884766
2023-07-28,37.06999969482422
2023-07-31,37.11000061035156
2023-08-01,37.02000045776367
2023-08-02,36.38999938964844
2023-08-03,36.33000183105469
2023-08-04,36.27000045776367
2023-08-07,36.63999938964844
2023-08-08,36.38999938964844
2023-08-09,36.099998474121094
2023-08-10,36.189998626708984
2023-08-11,36.0099983215332
2023-08-14,36.25
2023-08-15,35.880001068115234
2023-08-16,35.59000015258789
2023-08-17,35.150001525878906
2023-08-18,35.18000030517578
2023-08-21,35.41999816894531
2023-08-22,35.41999816894531
2023-08-23,35.869998931884766
2023-08-24,35.2400016784668
2023-08-25,35.45000076293945
2023-08-28,35.689998626708984
2023-08-29,36.29999923706055
2023-08-30,36.4900016784668
2023-08-31,36.5
2023-09-01,36.56999969482422
2023-09-05,36.34000015258789
2023-09-06,36.2400016784668
2023-09-07,36.15999984741211
2023-09-08,36.119998931884766
2023-09-11,36.29999923706055
2023-09-12,36.029998779296875
2023-09-13,35.970001220703125
2023-09-14,36.119998931884766
2023-09-15,35.720001220703125
2023-09-18,35.650001525878906
2023-09-19,35.54999923706055
2023-09-20,35.2400016784668
2023-09-21,34.529998779296875
2023-09-22,34.4900016784668
2023-09-25,34.619998931884766
2023-09-26,34.16999816894531
2023-09-27,34.27000045776367
2023-09-28,34.54999923706055
2023-09-29,34.47999954223633
2023-10-02,34.45000076293945
2023-10-03,33.86000061035156
2023-10-04,34.16999816894531
2023-10-05,34.119998931884766
2023-10-06,34.61000061035156
2023-10-09,34.72999954223633
2023-10-10,35.0
2023-10-11,35.099998474121094
2023-10-12,34.7599983215332
2023-10-13,34.470001220703125
2023-10-16,34.88999938964844
2023-10-17,34.9900016784668
2023-10-18,34.40999984741211
2023-10-19,34.130001068115234
2023-10-20,33.7599983215332
2023-10-23,33.77000045776367
2023-10-24,34.029998779296875
2023-10-25,33.369998931884766
2023-10-26,32.959999084472656
2023-10-27,32.869998931884766
2023-10-30,33.22999954223633
2023-10-31,33.459999084472656
2023-11-01,33.77000045776367
2023-11-02,34.45000076293945
2023-11-03,34.939998626708984
2023-11-06,34.88999938964844
2023-11-07,35.15999984741211
2023-11-08,35.18000030517578
2023-11-09,34.95000076293945
2023-11-10,35.5
2023-11-13,35.52000045776367
2023-11-14,36.380001068115234
2023-11-15,36.459999084472656
2023-11-16,36.45000076293945
2023-11-17,36.540000915527344
2023-11-20,36.88999938964844
2023-11-21,36.83000183105469
2023-11-22,37.02000045776367
2023-11-24,37.06999969482422
2023-11-27,36.970001220703125
2023-11-28,36.88999938964844
2023-11-29,36.91999816894531
2023-11-30,37.060001373291016
2023-12-01,37.43000030517578
2023-12-04,37.27000045776367
2023-12-05,37.08000183105469
2023-12-06,36.939998626708984
2023-12-07,37.220001220703125
2023-12-08,37.43000030517578
2023-12-11,37.7400016784668
2023-12-12,38.02000045776367
2023-12-13,37.369998931884766
2023-12-14,37.560001373291016
2023-12-15,37.56999969482422
2023-12-18,37.7400016784668
2023-12-19,38.040000915527344
2023-12-20,37.45000076293945
2023-12-21,37.97999954223633
2023-12-22,38.060001373291016
2023-12-26,38.2400016784668
2023-12-27,38.34000015258789
2023-12-28,38.36000061035156
2023-12-29,38.15999984741211
2024-01-02,37.7400016784668
2024-01-03,37.15999984741211
2024-01-04,37.150001525878906
2024-01-05,37.13999938964844
2024-01-08,37.79999923706055
2024-01-09,37.81999969482422
2024-01-10,38.060001373291016
2024-01-11,38.15999984741211
2024-01-12,38.15999984741211
2024-01-16,38.02000045776367
2024-01-17,37.79999923706055
2024-01-18,38.25
2024-01-19,38.66999816894531
2024-01-22,38.869998931884766
2024-01-23,38.86000061035156
2024-01-24,38.880001068115234
2024-01-25,39.099998474121094
2024-01-26,39.119998931884766
2024-01-29,39.52000045776367
2024-01-30,39.369998931884766
2024-01-31,38.720001220703125
2024-02-01,39.290000915527344
2024-02-02,39.810001373291016
2024-02-05,39.65999984741211
2024-02-06,39.790000915527344
2024-02-07,40.25
2024-02-08,40.400001525878906
2024-02-09,40.630001068115234
2024-02-12,40.58000183105469
2024-02-13,39.880001068115234
2024-02-14,40.459999084472656
2024-02-15,40.70000076293945
2024-02-16,40.43000030517578
2024-02-20,40.130001068115234
2024-02-21,40.040000915527344
2024-02-22,41.0099983215332
2024-02-23,41.029998779296875
2024-02-26,41.0
2024-02-27,41.13999938964844
2024-02-28,41.0
2024-02-29,41.220001220703125
2024-03-01,41.66999816894531
2024-03-04,41.619998931884766
2024-03-05,41.029998779296875
2024-03-06,41.27000045776367
2024-03-07,41.86000061035156
2024-03-08,41.45000076293945
2024-03-11,41.2400016784668
2024-03-12,41.720001220703125
2024-03-13,41.66999816894531
2024-03-14,41.529998779296875
2024-03-15,41.11000061035156
2024-03-18,41.31999969482422
2024-03-19,41.54999923706055
2024-03-20,42.02000045776367
2024-03-21,42.38999938964844
2024-03-22,42.25
2024-03-25,42.119998931884766
2024-03-26,42.06999969482422
2024-03-27,42.279998779296875
2024-03-28,42.279998779296875
2024-04-01,42.2400016784668
2024-04-02,41.849998474121094
2024-04-03,42.04999923706055
2024-04-04,41.470001220703125
2024-04-05,42.060001373291016
2024-04-08,42.11000061035156
2024-04-09,42.18000030517578
2024-04-10,41.7400016784668
2024-04-11,42.08000183105469
2024-04-12,41.349998474121094
2024-04-15,40.7400016784668
2024-04-16,40.72999954223633
2024-04-17,40.38999938964844
2024-04-18,40.13999938964844
2024-04-19,39.619998931884766
2024-04-22,39.90999984741211
2024-04-23,40.650001525878906
2024-04-24,40.59000015258789
2024-04-25,40.380001068115234
2024-04-26,40.810001373291016
2024-04-29,40.86000061035156
2024-04-30,40.20000076293945
2024-05-01,40.11000061035156
2024-05-02,40.43000030517578
2024-05-03,40.88999938964844
2024-05-06,41.45000076293945
2024-05-07,41.54999923706055
2024-05-08,41.45000076293945
2024-05-09,41.61000061035156
2024-05-10,41.72999954223633
2024-05-13,41.61000061035156
2024-05-14,41.81999969482422
2024-05-15,42.38999938964844
2024-05-16,42.16999816894531
2024-05-17,42.15999984741211
2024-05-20,42.36000061035156
2024-05-21,42.369998931884766
2024-05-22,42.25
2024-05-23,41.93000030517578
2024-05-24,42.279998779296875
2024-05-28,42.130001068115234
2024-05-29,41.77000045776367
2024-05-30,41.34000015258789
2024-05-31,41.56999969482422
2024-06-03,41.61000061035156
2024-06-04,41.619998931884766
2024-06-05,42.369998931884766
2024-06-06,42.380001068115234
2024-06-07,42.2400016784668
2024-06-10,42.45000076293945
2024-06-11,42.54999923706055
2024-06-12,42.2400016784668
2024-06-13,42.33000183105469
2024-06-14,42.2400016784668
2024-06-17,42.63999938964844
2024-06-18,42.65999984741211
2024-06-20,42.529998779296875
2024-06-21,42.5099983215332
2024-06-24,42.400001525878906
2024-06-25,42.52000045776367
2024-06-26,42.58000183105469
2024-06-27,42.65999984741211
2024-06-28,42.5
2024-07-01,42.4900016784668
2024-07-02,42.709999084472656
2024-07-03,42.939998626708984
2024-07-05,43.189998626708984
2024-07-08,43.15999984741211
2024-07-09,43.0
2024-07-10,43.349998474121094
2024-07-11,43.2400016784668
2024-07-12,43.41999816894531
2024-07-15,43.47999954223633
2024-07-16,43.84000015258789
2024-07-17,42.81999969482422
2024-07-18,42.439998626708984
2024-07-19,42.290000915527344
2024-07-22,42.790000915527344
2024-07-23,42.9900016784668
2024-07-24,41.86000061035156
2024-07-25,41.720001220703125
2024-07-26,42.119998931884766
2024-07-29,42.13999938964844
2024-07-30,42.029998779296875
2024-07-31,42.75
2024-08-01,42.150001525878906
2024-08-02,41.22999954223633
2024-08-05,40.16999816894531
2024-08-06,40.59000015258789
2024-08-07,40.2599983215332
2024-08-08,41.279998779296875
2024-08-09,41.5
2024-08-12,41.41999816894531
2024-08-13,42.11000061035156
2024-08-14,42.220001220703125
2024-08-15,43.02000045776367
2024-08-16,42.9900016784668
2024-08-19,43.40999984741211
2024-08-20,43.349998474121094
2024-08-21,43.54999923706055
2024-08-22,43.130001068115234
2024-08-23,43.630001068115234
2024-08-26,43.400001525878906
2024-08-27,43.5099983215332
2024-08-28,43.22999954223633
2024-08-29,43.31999969482422
2024-08-30,43.650001525878906
2024-09-03,42.650001525878906
2024-09-04,42.540000915527344
2024-09-05,42.33000183105469
2024-09-06,41.56999969482422
2024-09-09,41.9900016784668
2024-09-10,42.209999084472656
2024-09-11,42.81999969482422
2024-09-12,43.27000045776367
2024-09-13,43.61000061035156
2024-09-16,43.63999938964844
2024-09-17,43.66999816894531
2024-09-18,43.56999969482422
2024-09-19,44.38999938964844
2024-09-20,44.310001373291016
2024-09-23,44.40999984741211
2024-09-24,44.529998779296875
2024-09-25,44.43000030517578
2024-09-26,44.630001068115234
2024-09-27,44.4900016784668
2024-09-30,44.59000015258789
2024-10-01,44.220001220703125
2024-10-02,44.279998779296875
2024-10-03,44.099998474121094
2024-10-04,44.52000045776367
2024-10-07,44.06999969482422
2024-10-08,44.58000183105469
2024-10-09,44.939998626708984
2024-10-10,44.84000015258789
2024-10-11,45.20000076293945
2024-10-14,45.5
2024-10-15,45.060001373291016
2024-10-16,45.16999816894531
2024-10-17,45.209999084472656
2024-10-18,45.380001068115234
2024-10-21,45.189998626708984
2024-10-22,45.13999938964844
2024-10-23,44.61000061035156
2024-10-24,44.619998931884766
2024-10-25,44.66999816894531
2024-10-28,44.7599983215332
2024-10-29,44.970001220703125
2024-10-30,44.849998474121094
2024-10-31,43.91999816894531
2024-11-01,44.189998626708984
2024-11-04,44.13999938964844
2024-11-05,44.70000076293945
2024-11-06,45.70000076293945
2024-11-07,46.0
2024-11-08,46.2599983215332
2024-11-11,46.45000076293945
2024-11-12,46.31999969482422
2024-11-13,46.27000045776367
2024-11-14,45.790000915527344
2024-11-15,44.88999938964844
2024-11-18,44.970001220703125
2024-11-19,45.13999938964844
2024-11-20,45.2599983215332
2024-11-21,45.38999938964844
