Date,CWIAX
2023-01-05,51.41999816894531
2023-01-06,52.630001068115234
2023-01-09,52.849998474121094
2023-01-10,53.040000915527344
2023-01-11,53.5
2023-01-12,53.93000030517578
2023-01-13,54.220001220703125
2023-01-17,54.099998474121094
2023-01-18,53.65999984741211
2023-01-19,53.41999816894531
2023-01-20,54.11000061035156
2023-01-23,54.5099983215332
2023-01-24,54.56999969482422
2023-01-25,54.68000030517578
2023-01-26,55.060001373291016
2023-01-27,54.939998626708984
2023-01-30,54.459999084472656
2023-01-31,54.880001068115234
2023-02-01,55.31999969482422
2023-02-02,55.45000076293945
2023-02-03,54.959999084472656
2023-02-06,54.45000076293945
2023-02-07,54.90999984741211
2023-02-08,54.63999938964844
2023-02-09,54.470001220703125
2023-02-10,54.41999816894531
2023-02-13,54.88999938964844
2023-02-14,54.90999984741211
2023-02-15,54.83000183105469
2023-02-16,54.40999984741211
2023-02-17,54.220001220703125
2023-02-21,53.4900016784668
2023-02-22,53.22999954223633
2023-02-23,53.41999816894531
2023-02-24,52.7400016784668
2023-02-27,53.040000915527344
2023-02-28,52.86000061035156
2023-03-01,53.08000183105469
2023-03-02,53.380001068115234
2023-03-03,54.15999984741211
2023-03-06,54.04999923706055
2023-03-07,53.25
2023-03-08,53.349998474121094
2023-03-09,52.77000045776367
2023-03-10,52.13999938964844
2023-03-13,51.70000076293945
2023-03-14,52.36000061035156
2023-03-15,51.31999969482422
2023-03-16,52.099998474121094
2023-03-17,51.720001220703125
2023-03-20,52.220001220703125
2023-03-21,52.81999969482422
2023-03-22,52.43000030517578
2023-03-23,52.65999984741211
2023-03-24,52.54999923706055
2023-03-27,52.72999954223633
2023-03-28,52.810001373291016
2023-03-29,53.43000030517578
2023-03-30,53.869998931884766
2023-03-31,54.36000061035156
2023-04-03,54.70000076293945
2023-04-04,54.459999084472656
2023-04-05,54.20000076293945
2023-04-06,54.34000015258789
2023-04-10,54.34000015258789
2023-04-11,54.619998931884766
2023-04-12,54.66999816894531
2023-04-13,55.310001373291016
2023-04-14,55.130001068115234
2023-04-17,55.130001068115234
2023-04-18,55.369998931884766
2023-04-19,55.20000076293945
2023-04-20,55.060001373291016
2023-04-21,55.06999969482422
2023-04-24,55.099998474121094
2023-04-25,54.310001373291016
2023-04-26,54.13999938964844
2023-04-27,54.849998474121094
2023-04-28,55.16999816894531
2023-05-01,55.06999969482422
2023-05-02,54.5
2023-05-03,54.45000076293945
2023-05-04,54.189998626708984
2023-05-05,54.939998626708984
2023-05-08,54.970001220703125
2023-05-09,54.83000183105469
2023-05-10,54.86000061035156
2023-05-11,54.65999984741211
2023-05-12,54.58000183105469
2023-05-15,54.939998626708984
2023-05-16,54.630001068115234
2023-05-17,55.060001373291016
2023-05-18,55.29999923706055
2023-05-19,55.41999816894531
2023-05-22,55.459999084472656
2023-05-23,54.790000915527344
2023-05-24,54.29999923706055
2023-05-25,54.439998626708984
2023-05-26,55.2599983215332
2023-05-30,54.869998931884766
2023-05-31,54.459999084472656
2023-06-01,55.06999969482422
2023-06-02,55.84000015258789
2023-06-05,55.599998474121094
2023-06-06,55.869998931884766
2023-06-07,55.65999984741211
2023-06-08,56.040000915527344
2023-06-09,56.060001373291016
2023-06-12,56.22999954223633
2023-06-13,56.619998931884766
2023-06-14,56.790000915527344
2023-06-15,57.40999984741211
2023-06-16,57.2400016784668
2023-06-20,56.79999923706055
2023-06-21,56.68000030517578
2023-06-22,56.619998931884766
2023-06-23,56.0099983215332
2023-06-26,55.900001525878906
2023-06-27,56.5
2023-06-28,56.459999084472656
2023-06-29,56.58000183105469
2023-06-30,57.15999984741211
2023-07-03,57.16999816894531
2023-07-05,56.880001068115234
2023-07-06,56.060001373291016
2023-07-07,56.20000076293945
2023-07-10,56.459999084472656
2023-07-11,56.959999084472656
2023-07-12,57.54999923706055
2023-07-13,58.349998474121094
2023-07-14,58.310001373291016
2023-07-17,58.27000045776367
2023-07-18,58.65999984741211
2023-07-19,58.58000183105469
2023-07-20,58.2599983215332
2023-07-21,58.290000915527344
2023-07-24,58.33000183105469
2023-07-25,58.68000030517578
2023-07-26,58.63999938964844
2023-07-27,58.43000030517578
2023-07-28,58.93000030517578
2023-07-31,58.970001220703125
2023-08-01,58.72999954223633
2023-08-02,57.720001220703125
2023-08-03,57.54999923706055
2023-08-04,57.599998474121094
2023-08-07,58.099998474121094
2023-08-08,57.7599983215332
2023-08-09,57.54999923706055
2023-08-10,57.540000915527344
2023-08-11,57.25
2023-08-14,57.29999923706055
2023-08-15,56.619998931884766
2023-08-16,56.25
2023-08-17,55.83000183105469
2023-08-18,55.84000015258789
2023-08-21,56.15999984741211
2023-08-22,56.119998931884766
2023-08-23,56.70000076293945
2023-08-24,55.90999984741211
2023-08-25,56.15999984741211
2023-08-28,56.52000045776367
2023-08-29,57.41999816894531
2023-08-30,57.4900016784668
2023-08-31,57.40999984741211
2023-09-01,57.38999938964844
2023-09-05,57.09000015258789
2023-09-06,56.84000015258789
2023-09-07,56.650001525878906
2023-09-08,56.66999816894531
2023-09-11,56.77000045776367
2023-09-12,56.56999969482422
2023-09-13,56.5
2023-09-14,57.02000045776367
2023-09-15,56.75
2023-09-18,56.61000061035156
2023-09-19,56.439998626708984
2023-09-20,56.08000183105469
2023-09-21,55.150001525878906
2023-09-22,55.150001525878906
2023-09-25,55.18000030517578
2023-09-26,54.470001220703125
2023-09-27,54.52000045776367
2023-09-28,54.90999984741211
2023-09-29,54.75
2023-10-02,54.38999938964844
2023-10-03,53.66999816894531
2023-10-04,53.880001068115234
2023-10-05,53.95000076293945
2023-10-06,54.68000030517578
2023-10-09,54.810001373291016
2023-10-10,55.40999984741211
2023-10-11,55.58000183105469
2023-10-12,55.33000183105469
2023-10-13,54.959999084472656
2023-10-16,55.43000030517578
2023-10-17,55.47999954223633
2023-10-18,54.75
2023-10-19,54.290000915527344
2023-10-20,53.779998779296875
2023-10-23,53.779998779296875
2023-10-24,54.11000061035156
2023-10-25,53.650001525878906
2023-10-26,53.18000030517578
2023-10-27,52.959999084472656
2023-10-30,53.52000045776367
2023-10-31,53.63999938964844
2023-11-01,54.18000030517578
2023-11-02,55.20000076293945
2023-11-03,55.66999816894531
2023-11-06,55.689998626708984
2023-11-07,55.56999969482422
2023-11-08,55.599998474121094
2023-11-09,55.33000183105469
2023-11-10,55.93000030517578
2023-11-13,55.970001220703125
2023-11-14,57.130001068115234
2023-11-15,57.22999954223633
2023-11-16,57.20000076293945
2023-11-17,57.58000183105469
2023-11-20,58.06999969482422
2023-11-21,57.880001068115234
2023-11-22,57.95000076293945
2023-11-24,58.13999938964844
2023-11-27,57.869998931884766
2023-11-28,57.970001220703125
2023-11-29,57.959999084472656
2023-11-30,58.08000183105469
2023-12-01,58.5099983215332
2023-12-04,58.11000061035156
2023-12-05,57.88999938964844
2023-12-06,57.7400016784668
2023-12-07,58.040000915527344
2023-12-08,58.34000015258789
2023-12-11,58.7599983215332
2023-12-12,57.720001220703125
2023-12-13,58.560001373291016
2023-12-14,58.93000030517578
2023-12-15,58.880001068115234
2023-12-18,59.0099983215332
2023-12-19,59.40999984741211
2023-12-20,58.65999984741211
2023-12-21,59.34000015258789
2023-12-22,59.40999984741211
2023-12-26,59.650001525878906
2023-12-27,59.959999084472656
2023-12-28,59.939998626708984
2023-12-29,59.86000061035156
2024-01-02,59.349998474121094
2024-01-03,58.880001068115234
2024-01-04,58.9900016784668
2024-01-05,58.939998626708984
2024-01-08,59.529998779296875
2024-01-09,59.31999969482422
2024-01-10,59.4900016784668
2024-01-11,59.5099983215332
2024-01-12,59.7599983215332
2024-01-16,59.220001220703125
2024-01-17,58.709999084472656
2024-01-18,59.16999816894531
2024-01-19,59.7599983215332
2024-01-22,59.7400016784668
2024-01-23,59.77000045776367
2024-01-24,60.150001525878906
2024-01-25,60.310001373291016
2024-01-26,60.45000076293945
2024-01-29,60.880001068115234
2024-01-30,60.81999969482422
2024-01-31,60.189998626708984
2024-02-01,60.79999923706055
2024-02-02,60.77000045776367
2024-02-05,60.529998779296875
2024-02-06,60.810001373291016
2024-02-07,61.06999969482422
2024-02-08,61.04999923706055
2024-02-09,61.38999938964844
2024-02-12,61.400001525878906
2024-02-13,60.66999816894531
2024-02-14,61.130001068115234
2024-02-15,61.7599983215332
2024-02-16,61.75
2024-02-20,61.61000061035156
2024-02-21,61.63999938964844
2024-02-22,62.65999984741211
2024-02-23,62.689998626708984
2024-02-26,62.52000045776367
2024-02-27,62.54999923706055
2024-02-28,62.43000030517578
2024-02-29,62.58000183105469
2024-03-01,63.290000915527344
2024-03-04,63.310001373291016
2024-03-05,62.77000045776367
2024-03-06,63.220001220703125
2024-03-07,64.13999938964844
2024-03-08,63.650001525878906
2024-03-11,63.290000915527344
2024-03-12,63.79999923706055
2024-03-13,63.88999938964844
2024-03-14,63.7599983215332
2024-03-15,63.33000183105469
2024-03-18,63.56999969482422
2024-03-19,63.77000045776367
2024-03-20,64.4000015258789
2024-03-21,64.61000061035156
2024-03-22,64.37000274658203
2024-03-25,64.29000091552734
2024-03-26,64.18000030517578
2024-03-27,64.55000305175781
2024-03-28,64.55000305175781
2024-04-01,64.43000030517578
2024-04-02,64.12999725341797
2024-04-03,64.52999877929688
2024-04-04,63.79999923706055
2024-04-05,64.3499984741211
2024-04-08,64.51000213623047
2024-04-09,64.52999877929688
2024-04-10,64.05999755859375
2024-04-11,64.27999877929688
2024-04-12,63.2400016784668
2024-04-15,62.689998626708984
2024-04-16,62.47999954223633
2024-04-17,62.310001373291016
2024-04-18,62.15999984741211
2024-04-19,61.65999984741211
2024-04-22,62.099998474121094
2024-04-23,62.959999084472656
2024-04-24,62.970001220703125
2024-04-25,62.790000915527344
2024-04-26,63.36000061035156
2024-04-29,63.540000915527344
2024-04-30,62.58000183105469
2024-05-01,62.43000030517578
2024-05-02,62.93000030517578
2024-05-03,63.470001220703125
2024-05-06,64.22000122070312
2024-05-07,64.36000061035156
2024-05-08,64.36000061035156
2024-05-09,64.5199966430664
2024-05-10,64.75
2024-05-13,64.69000244140625
2024-05-14,65.11000061035156
2024-05-15,65.8499984741211
2024-05-16,65.69999694824219
2024-05-17,65.81999969482422
2024-05-20,65.97000122070312
2024-05-21,65.95999908447266
2024-05-22,65.62999725341797
2024-05-23,65.25
2024-05-24,65.66999816894531
2024-05-28,65.63999938964844
2024-05-29,64.7699966430664
2024-05-30,64.58999633789062
2024-05-31,64.87999725341797
2024-06-03,64.94000244140625
2024-06-04,64.72000122070312
2024-06-05,65.62999725341797
2024-06-06,65.73999786376953
2024-06-07,65.37999725341797
2024-06-10,65.25
2024-06-11,64.97000122070312
2024-06-12,65.44999694824219
2024-06-13,65.4000015258789
2024-06-14,65.13999938964844
2024-06-17,65.6500015258789
2024-06-18,65.7300033569336
2024-06-20,65.83999633789062
2024-06-21,65.45999908447266
2024-06-24,65.43000030517578
2024-06-25,65.51000213623047
2024-06-26,65.3499984741211
2024-06-27,65.36000061035156
2024-06-28,65.19999694824219
2024-07-01,65.44999694824219
2024-07-02,65.66999816894531
2024-07-03,66.25
2024-07-05,66.72000122070312
2024-07-08,66.70999908447266
2024-07-09,66.45999908447266
2024-07-10,67.25
2024-07-11,67.1500015258789
2024-07-12,67.4800033569336
2024-07-15,67.4000015258789
2024-07-16,67.58000183105469
2024-07-17,66.55999755859375
2024-07-18,66.01000213623047
2024-07-19,65.58999633789062
2024-07-22,66.0199966430664
2024-07-23,66.16000366210938
2024-07-24,64.83999633789062
2024-07-25,64.47000122070312
2024-07-26,65.02999877929688
2024-07-29,65.0199966430664
2024-07-30,64.83999633789062
2024-07-31,65.87999725341797
2024-08-01,64.68000030517578
2024-08-02,63.43000030517578
2024-08-05,61.91999816894531
2024-08-06,62.369998931884766
2024-08-07,62.18000030517578
2024-08-08,63.619998931884766
2024-08-09,63.93000030517578
2024-08-12,63.880001068115234
2024-08-13,64.8499984741211
2024-08-14,65.06999969482422
2024-08-15,66.0999984741211
2024-08-16,66.23999786376953
2024-08-19,66.87999725341797
2024-08-20,66.69999694824219
2024-08-21,66.91999816894531
2024-08-22,66.4800033569336
2024-08-23,67.2300033569336
2024-08-26,67.06999969482422
2024-08-27,67.26000213623047
2024-08-28,66.94999694824219
2024-08-29,67.08999633789062
2024-08-30,67.5199966430664
2024-09-03,65.93000030517578
2024-09-04,65.75
2024-09-05,65.48999786376953
2024-09-06,64.4000015258789
2024-09-09,64.97000122070312
2024-09-10,65.04000091552734
2024-09-11,65.81999969482422
2024-09-12,66.44999694824219
2024-09-13,66.86000061035156
2024-09-16,66.8499984741211
2024-09-17,66.80000305175781
2024-09-18,66.55999755859375
2024-09-19,67.7300033569336
2024-09-20,67.58000183105469
2024-09-23,67.76000213623047
2024-09-24,68.30999755859375
2024-09-25,68.19999694824219
2024-09-26,69.06999969482422
2024-09-27,68.8499984741211
2024-09-30,68.69999694824219
2024-10-01,68.33000183105469
2024-10-02,68.44000244140625
2024-10-03,68.08999633789062
2024-10-04,68.62000274658203
2024-10-07,68.3499984741211
2024-10-08,68.45999908447266
2024-10-09,68.7300033569336
2024-10-10,68.62000274658203
2024-10-11,69.04000091552734
2024-10-14,69.3499984741211
2024-10-15,68.36000061035156
2024-10-16,68.62999725341797
2024-10-17,68.87000274658203
2024-10-18,69.13999938964844
2024-10-21,68.79000091552734
2024-10-22,68.66999816894531
2024-10-23,68.04000091552734
2024-10-24,68.12999725341797
2024-10-25,68.08999633789062
2024-10-28,68.27999877929688
2024-10-29,68.33999633789062
2024-10-30,68.05999755859375
2024-10-31,67.12999725341797
2024-11-01,67.37999725341797
2024-11-04,67.27999877929688
2024-11-05,68.06999969482422
2024-11-06,68.5
2024-11-07,69.23999786376953
2024-11-08,69.02999877929688
2024-11-11,68.98999786376953
2024-11-12,68.2300033569336
2024-11-13,67.91999816894531
2024-11-14,67.6500015258789
2024-11-15,66.94000244140625
2024-11-18,67.4000015258789
2024-11-19,67.41999816894531
2024-11-20,67.37999725341797
2024-11-21,67.66000366210938
