Date,RPEBX
2022-07-08,48.22999954223633
2022-07-11,47.349998474121094
2022-07-12,46.939998626708984
2022-07-13,46.90999984741211
2022-07-14,46.599998474121094
2022-07-15,47.459999084472656
2022-07-18,47.34000015258789
2022-07-19,48.630001068115234
2022-07-20,48.79999923706055
2022-07-21,49.56999969482422
2022-07-22,49.060001373291016
2022-07-25,49.099998474121094
2022-07-26,48.45000076293945
2022-07-27,49.709999084472656
2022-07-28,50.25
2022-07-29,50.939998626708984
2022-08-01,50.779998779296875
2022-08-02,50.43000030517578
2022-08-03,51.09000015258789
2022-08-04,51.369998931884766
2022-08-05,51.02000045776367
2022-08-08,51.150001525878906
2022-08-09,50.689998626708984
2022-08-10,51.880001068115234
2022-08-11,51.79999923706055
2022-08-12,52.56999969482422
2022-08-15,52.689998626708984
2022-08-16,52.56999969482422
2022-08-17,52.13999938964844
2022-08-18,52.08000183105469
2022-08-19,51.33000183105469
2022-08-22,50.279998779296875
2022-08-23,50.31999969482422
2022-08-24,50.52000045776367
2022-08-25,51.189998626708984
2022-08-26,49.630001068115234
2022-08-29,49.2400016784668
2022-08-30,48.7599983215332
2022-08-31,48.47999954223633
2022-09-01,48.2400016784668
2022-09-02,47.849998474121094
2022-09-06,47.689998626708984
2022-09-07,48.459999084472656
2022-09-08,48.91999816894531
2022-09-09,49.900001525878906
2022-09-12,50.400001525878906
2022-09-13,48.41999816894531
2022-09-14,48.65999984741211
2022-09-15,48.16999816894531
2022-09-16,47.7400016784668
2022-09-19,48.0
2022-09-20,47.41999816894531
2022-09-21,46.59000015258789
2022-09-22,46.029998779296875
2022-09-23,44.970001220703125
2022-09-26,44.5
2022-09-27,44.54999923706055
2022-09-28,45.540000915527344
2022-09-29,44.599998474121094
2022-09-30,44.18000030517578
2022-10-03,44.959999084472656
2022-10-04,46.540000915527344
2022-10-05,46.349998474121094
2022-10-06,45.880001068115234
2022-10-07,44.66999816894531
2022-10-10,44.310001373291016
2022-10-11,43.75
2022-10-12,43.7400016784668
2022-10-13,44.52000045776367
2022-10-14,43.4900016784668
2022-10-17,44.7400016784668
2022-10-18,45.13999938964844
2022-10-19,44.7400016784668
2022-10-20,44.34000015258789
2022-10-21,45.2599983215332
2022-10-24,45.34000015258789
2022-10-25,46.2599983215332
2022-10-26,46.31999969482422
2022-10-27,45.86000061035156
2022-10-28,46.47999954223633
2022-10-31,46.18000030517578
2022-11-01,46.310001373291016
2022-11-02,45.310001373291016
2022-11-03,45.0099983215332
2022-11-04,46.08000183105469
2022-11-07,46.400001525878906
2022-11-08,46.709999084472656
2022-11-09,45.849998474121094
2022-11-10,48.36000061035156
2022-11-11,49.18000030517578
2022-11-14,48.75
2022-11-15,49.310001373291016
2022-11-16,48.88999938964844
2022-11-17,48.65999984741211
2022-11-18,48.75
2022-11-21,48.33000183105469
2022-11-22,48.880001068115234
2022-11-23,49.36000061035156
2022-11-25,49.43000030517578
2022-11-28,48.77000045776367
2022-11-29,48.86000061035156
2022-11-30,50.439998626708984
2022-12-01,50.619998931884766
2022-12-02,50.61000061035156
2022-12-05,49.75
2022-12-06,49.16999816894531
2022-12-07,49.02000045776367
2022-12-08,49.41999816894531
2022-12-09,49.279998779296875
2022-12-12,49.56999969482422
2022-12-13,49.9900016784668
2022-12-14,49.869998931884766
2022-12-15,46.95000076293945
2022-12-16,46.43000030517578
2022-12-19,46.06999969482422
2022-12-20,46.11000061035156
2022-12-21,46.689998626708984
2022-12-22,46.09000015258789
2022-12-23,46.189998626708984
2022-12-27,45.9900016784668
2022-12-28,45.540000915527344
2022-12-29,46.380001068115234
2022-12-30,46.150001525878906
2023-01-03,46.130001068115234
2023-01-04,46.66999816894531
2023-01-05,46.29999923706055
2023-01-06,47.31999969482422
2023-01-09,47.56999969482422
2023-01-10,47.810001373291016
2023-01-11,48.2599983215332
2023-01-12,48.650001525878906
2023-01-13,49.02000045776367
2023-01-17,49.029998779296875
2023-01-18,48.63999938964844
2023-01-19,48.36000061035156
2023-01-20,49.04999923706055
2023-01-23,49.4900016784668
2023-01-24,49.45000076293945
2023-01-25,49.540000915527344
2023-01-26,49.970001220703125
2023-01-27,50.02000045776367
2023-01-30,49.5
2023-01-31,49.97999954223633
2023-02-01,50.47999954223633
2023-02-02,51.0
2023-02-03,50.650001525878906
2023-02-06,50.22999954223633
2023-02-07,50.709999084472656
2023-02-08,50.33000183105469
2023-02-09,50.119998931884766
2023-02-10,49.95000076293945
2023-02-13,50.5099983215332
2023-02-14,50.66999816894531
2023-02-15,50.720001220703125
2023-02-16,50.209999084472656
2023-02-17,50.04999923706055
2023-02-21,49.20000076293945
2023-02-22,49.060001373291016
2023-02-23,49.209999084472656
2023-02-24,48.56999969482422
2023-02-27,49.0099983215332
2023-02-28,48.880001068115234
2023-03-01,49.040000915527344
2023-03-02,49.27000045776367
2023-03-03,50.0
2023-03-06,49.849998474121094
2023-03-07,49.099998474121094
2023-03-08,49.119998931884766
2023-03-09,48.459999084472656
2023-03-10,47.849998474121094
2023-03-13,47.75
2023-03-14,48.599998474121094
2023-03-15,47.70000076293945
2023-03-16,48.459999084472656
2023-03-17,48.02000045776367
2023-03-20,48.47999954223633
2023-03-21,49.18000030517578
2023-03-22,48.790000915527344
2023-03-23,49.150001525878906
2023-03-24,49.02000045776367
2023-03-27,49.20000076293945
2023-03-28,49.209999084472656
2023-03-29,49.880001068115234
2023-03-30,50.2599983215332
2023-03-31,50.81999969482422
2023-04-03,50.90999984741211
2023-04-04,50.72999954223633
2023-04-05,50.369998931884766
2023-04-06,50.5099983215332
2023-04-10,50.5
2023-04-11,50.63999938964844
2023-04-12,50.63999938964844
2023-04-13,51.400001525878906
2023-04-14,51.25
2023-04-17,51.279998779296875
2023-04-18,51.439998626708984
2023-04-19,51.2599983215332
2023-04-20,51.029998779296875
2023-04-21,51.209999084472656
2023-04-24,51.189998626708984
2023-04-25,50.380001068115234
2023-04-26,50.20000076293945
2023-04-27,50.970001220703125
2023-04-28,51.33000183105469
2023-05-01,51.31999969482422
2023-05-02,50.880001068115234
2023-05-03,50.849998474121094
2023-05-04,50.54999923706055
2023-05-05,51.22999954223633
2023-05-08,51.349998474121094
2023-05-09,51.130001068115234
2023-05-10,51.22999954223633
2023-05-11,51.11000061035156
2023-05-12,50.9900016784668
2023-05-15,51.310001373291016
2023-05-16,51.0
2023-05-17,51.380001068115234
2023-05-18,51.72999954223633
2023-05-19,51.790000915527344
2023-05-22,51.959999084472656
2023-05-23,51.20000076293945
2023-05-24,50.66999816894531
2023-05-25,50.939998626708984
2023-05-26,51.68000030517578
2023-05-30,51.380001068115234
2023-05-31,51.029998779296875
2023-06-01,51.599998474121094
2023-06-02,52.310001373291016
2023-06-05,52.18000030517578
2023-06-06,52.349998474121094
2023-06-07,52.0099983215332
2023-06-08,52.369998931884766
2023-06-09,52.369998931884766
2023-06-12,52.88999938964844
2023-06-13,53.33000183105469
2023-06-14,53.4900016784668
2023-06-15,54.13999938964844
2023-06-16,53.97999954223633
2023-06-20,53.58000183105469
2023-06-21,53.36000061035156
2023-06-22,53.380001068115234
2023-06-23,52.83000183105469
2023-06-26,52.61000061035156
2023-06-27,53.15999984741211
2023-06-28,53.25
2023-06-29,53.279998779296875
2023-06-30,53.90999984741211
2023-07-03,53.90999984741211
2023-07-05,53.75
2023-07-06,52.970001220703125
2023-07-07,53.060001373291016
2023-07-10,53.36000061035156
2023-07-11,53.77000045776367
2023-07-12,54.380001068115234
2023-07-13,55.130001068115234
2023-07-14,55.130001068115234
2023-07-17,55.25
2023-07-18,55.540000915527344
2023-07-19,55.45000076293945
2023-07-20,54.869998931884766
2023-07-21,54.900001525878906
2023-07-24,54.83000183105469
2023-07-25,55.09000015258789
2023-07-26,54.9900016784668
2023-07-27,54.77000045776367
2023-07-28,55.470001220703125
2023-07-31,55.459999084472656
2023-08-01,55.189998626708984
2023-08-02,54.2599983215332
2023-08-03,54.130001068115234
2023-08-04,53.97999954223633
2023-08-07,54.47999954223633
2023-08-08,54.349998474121094
2023-08-09,54.099998474121094
2023-08-10,54.18000030517578
2023-08-11,53.86000061035156
2023-08-14,53.939998626708984
2023-08-15,53.34000015258789
2023-08-16,52.95000076293945
2023-08-17,52.4900016784668
2023-08-18,52.459999084472656
2023-08-21,52.84000015258789
2023-08-22,52.790000915527344
2023-08-23,53.40999984741211
2023-08-24,52.599998474121094
2023-08-25,52.88999938964844
2023-08-28,53.27000045776367
2023-08-29,54.16999816894531
2023-08-30,54.209999084472656
2023-08-31,54.08000183105469
2023-09-01,54.04999923706055
2023-09-05,53.849998474121094
2023-09-06,53.599998474121094
2023-09-07,53.36000061035156
2023-09-08,53.380001068115234
2023-09-11,53.810001373291016
2023-09-12,53.54999923706055
2023-09-13,53.45000076293945
2023-09-14,53.83000183105469
2023-09-15,53.38999938964844
2023-09-18,53.18000030517578
2023-09-19,53.099998474121094
2023-09-20,52.720001220703125
2023-09-21,51.81999969482422
2023-09-22,51.7599983215332
2023-09-25,51.75
2023-09-26,51.11000061035156
2023-09-27,51.189998626708984
2023-09-28,51.560001373291016
2023-09-29,51.45000076293945
2023-10-02,51.189998626708984
2023-10-03,50.459999084472656
2023-10-04,50.81999969482422
2023-10-05,50.86000061035156
2023-10-06,51.54999923706055
2023-10-09,51.59000015258789
2023-10-10,52.11000061035156
2023-10-11,52.380001068115234
2023-10-12,52.09000015258789
2023-10-13,51.66999816894531
2023-10-16,52.119998931884766
2023-10-17,52.13999938964844
2023-10-18,51.22999954223633
2023-10-19,50.72999954223633
2023-10-20,50.209999084472656
2023-10-23,50.29999923706055
2023-10-24,50.540000915527344
2023-10-25,49.95000076293945
2023-10-26,49.369998931884766
2023-10-27,49.150001525878906
2023-10-30,49.66999816894531
2023-10-31,49.77000045776367
2023-11-01,50.220001220703125
2023-11-02,51.2400016784668
2023-11-03,51.790000915527344
2023-11-06,51.90999984741211
2023-11-07,51.9900016784668
2023-11-08,52.119998931884766
2023-11-09,51.75
2023-11-10,52.33000183105469
2023-11-13,52.40999984741211
2023-11-14,53.540000915527344
2023-11-15,53.619998931884766
2023-11-16,53.56999969482422
2023-11-17,53.88999938964844
2023-11-20,54.34000015258789
2023-11-21,54.15999984741211
2023-11-22,54.279998779296875
2023-11-24,54.45000076293945
2023-11-27,54.2599983215332
2023-11-28,54.2599983215332
2023-11-29,54.27000045776367
2023-11-30,54.310001373291016
2023-12-01,54.630001068115234
2023-12-04,54.290000915527344
2023-12-05,54.150001525878906
2023-12-06,54.029998779296875
2023-12-07,54.33000183105469
2023-12-08,54.599998474121094
2023-12-11,54.900001525878906
2023-12-12,55.189998626708984
2023-12-13,55.939998626708984
2023-12-14,53.56999969482422
2023-12-15,53.56999969482422
2023-12-18,53.72999954223633
2023-12-19,54.150001525878906
2023-12-20,53.43000030517578
2023-12-21,54.06999969482422
2023-12-22,54.11000061035156
2023-12-26,54.29999923706055
2023-12-27,54.61000061035156
2023-12-28,54.54999923706055
2023-12-29,54.43000030517578
2024-01-02,53.83000183105469
2024-01-03,53.279998779296875
2024-01-04,53.36000061035156
2024-01-05,53.310001373291016
2024-01-08,53.95000076293945
2024-01-09,53.75
2024-01-10,54.029998779296875
2024-01-11,53.97999954223633
2024-01-12,54.119998931884766
2024-01-16,53.68000030517578
2024-01-17,53.2599983215332
2024-01-18,53.77000045776367
2024-01-19,54.279998779296875
2024-01-22,54.310001373291016
2024-01-23,54.34000015258789
2024-01-24,54.65999984741211
2024-01-25,54.7599983215332
2024-01-26,54.93000030517578
2024-01-29,55.400001525878906
2024-01-30,55.33000183105469
2024-01-31,54.63999938964844
2024-02-01,55.279998779296875
2024-02-02,55.650001525878906
2024-02-05,55.52000045776367
2024-02-06,55.7599983215332
2024-02-07,56.06999969482422
2024-02-08,56.130001068115234
2024-02-09,56.5099983215332
2024-02-12,56.40999984741211
2024-02-13,55.59000015258789
2024-02-14,56.209999084472656
2024-02-15,56.83000183105469
2024-02-16,56.689998626708984
2024-02-20,56.40999984741211
2024-02-21,56.43000030517578
2024-02-22,57.560001373291016
2024-02-23,57.529998779296875
2024-02-26,57.470001220703125
2024-02-27,57.529998779296875
2024-02-28,57.36000061035156
2024-02-29,57.400001525878906
2024-03-01,58.09000015258789
2024-03-04,58.060001373291016
2024-03-05,57.439998626708984
2024-03-06,57.83000183105469
2024-03-07,58.65999984741211
2024-03-08,58.22999954223633
2024-03-11,58.0
2024-03-12,58.65999984741211
2024-03-13,58.68000030517578
2024-03-14,58.470001220703125
2024-03-15,58.0
2024-03-18,58.29999923706055
2024-03-19,58.439998626708984
2024-03-20,59.029998779296875
2024-03-21,59.2599983215332
2024-03-22,59.060001373291016
2024-03-25,58.91999816894531
2024-03-26,58.880001068115234
2024-03-27,59.060001373291016
2024-03-28,58.939998626708984
2024-04-01,58.86000061035156
2024-04-02,58.54999923706055
2024-04-03,58.849998474121094
2024-04-04,58.22999954223633
2024-04-05,58.72999954223633
2024-04-08,58.869998931884766
2024-04-09,58.880001068115234
2024-04-10,58.369998931884766
2024-04-11,58.66999816894531
2024-04-12,57.65999984741211
2024-04-15,57.02000045776367
2024-04-16,56.810001373291016
2024-04-17,56.61000061035156
2024-04-18,56.470001220703125
2024-04-19,55.84000015258789
2024-04-22,56.33000183105469
2024-04-23,57.290000915527344
2024-04-24,57.279998779296875
2024-04-25,57.0
2024-04-26,57.560001373291016
2024-04-29,57.72999954223633
2024-04-30,56.869998931884766
2024-05-01,56.849998474121094
2024-05-02,57.310001373291016
2024-05-03,57.83000183105469
2024-05-06,58.529998779296875
2024-05-07,58.65999984741211
2024-05-08,58.630001068115234
2024-05-09,58.91999816894531
2024-05-10,59.119998931884766
2024-05-13,59.15999984741211
2024-05-14,59.52000045776367
2024-05-15,60.209999084472656
2024-05-16,60.0099983215332
2024-05-17,60.029998779296875
2024-05-20,60.209999084472656
2024-05-21,60.22999954223633
2024-05-22,59.959999084472656
2024-05-23,59.63999938964844
2024-05-24,60.04999923706055
2024-05-28,59.88999938964844
2024-05-29,59.22999954223633
2024-05-30,59.02000045776367
2024-05-31,59.29999923706055
2024-06-03,59.47999954223633
2024-06-04,59.41999816894531
2024-06-05,60.349998474121094
2024-06-06,60.459999084472656
2024-06-07,60.130001068115234
2024-06-10,60.290000915527344
2024-06-11,60.04999923706055
2024-06-12,60.689998626708984
2024-06-13,60.540000915527344
2024-06-14,60.27000045776367
2024-06-17,60.7400016784668
2024-06-18,60.869998931884766
2024-06-20,60.869998931884766
2024-06-21,60.61000061035156
2024-06-24,60.63999938964844
2024-06-25,60.93000030517578
2024-06-26,60.810001373291016
2024-06-27,60.790000915527344
2024-06-28,60.529998779296875
2024-07-01,60.79999923706055
2024-07-02,61.060001373291016
2024-07-03,61.58000183105469
2024-07-05,62.119998931884766
2024-07-08,62.11000061035156
2024-07-09,61.91999816894531
2024-07-10,62.560001373291016
2024-07-11,62.25
2024-07-12,62.56999969482422
2024-07-15,62.47999954223633
2024-07-16,62.65999984741211
2024-07-17,61.47999954223633
2024-07-18,60.9900016784668
2024-07-19,60.65999984741211
2024-07-22,61.279998779296875
2024-07-23,61.369998931884766
2024-07-24,59.869998931884766
2024-07-25,59.400001525878906
2024-07-26,60.029998779296875
2024-07-29,60.06999969482422
2024-07-30,59.900001525878906
2024-07-31,60.86000061035156
2024-08-01,59.95000076293945
2024-08-02,58.779998779296875
2024-08-05,57.369998931884766
2024-08-06,58.0099983215332
2024-08-07,57.68000030517578
2024-08-08,59.15999984741211
2024-08-09,59.5
2024-08-12,59.400001525878906
2024-08-13,60.41999816894531
2024-08-14,60.540000915527344
2024-08-15,61.54999923706055
2024-08-16,61.630001068115234
2024-08-19,62.220001220703125
2024-08-20,62.099998474121094
2024-08-21,62.31999969482422
2024-08-22,61.93000030517578
2024-08-23,62.59000015258789
2024-08-26,62.310001373291016
2024-08-27,62.52000045776367
2024-08-28,62.16999816894531
2024-08-29,62.310001373291016
2024-08-30,62.72999954223633
2024-09-03,61.29999923706055
2024-09-04,61.130001068115234
2024-09-05,60.91999816894531
2024-09-06,59.869998931884766
2024-09-09,60.470001220703125
2024-09-10,60.4900016784668
2024-09-11,61.290000915527344
2024-09-12,61.93000030517578
2024-09-13,62.220001220703125
2024-09-16,62.36000061035156
2024-09-17,62.369998931884766
2024-09-18,62.09000015258789
2024-09-19,63.369998931884766
2024-09-20,62.9900016784668
2024-09-23,63.099998474121094
2024-09-24,63.61000061035156
2024-09-25,63.5099983215332
2024-09-26,64.2699966430664
2024-09-27,64.05000305175781
2024-09-30,63.95000076293945
2024-10-01,63.54999923706055
2024-10-02,63.58000183105469
2024-10-03,63.22999954223633
2024-10-04,63.77000045776367
2024-10-07,63.45000076293945
2024-10-08,63.779998779296875
2024-10-09,64.11000061035156
2024-10-10,63.939998626708984
2024-10-11,64.29000091552734
2024-10-14,64.52999877929688
2024-10-15,63.61000061035156
2024-10-16,63.709999084472656
2024-10-17,63.959999084472656
2024-10-18,64.27999877929688
2024-10-21,63.9900016784668
2024-10-22,63.91999816894531
2024-10-23,63.220001220703125
2024-10-24,63.439998626708984
2024-10-25,63.439998626708984
2024-10-28,63.56999969482422
2024-10-29,63.66999816894531
2024-10-30,63.349998474121094
2024-10-31,62.33000183105469
2024-11-01,62.619998931884766
2024-11-04,62.599998474121094
2024-11-05,63.36000061035156
2024-11-06,63.91999816894531
2024-11-07,64.52999877929688
2024-11-08,64.44999694824219
2024-11-11,64.69999694824219
2024-11-12,64.01000213623047
2024-11-13,63.84000015258789
2024-11-14,63.5
2024-11-15,62.599998474121094
2024-11-18,62.91999816894531
2024-11-19,63.119998931884766
2024-11-20,63.099998474121094
2024-11-21,63.36000061035156
