Date,BALFX
2023-05-08,29.600000381469727
2023-05-09,29.530000686645508
2023-05-10,29.6299991607666
2023-05-11,29.600000381469727
2023-05-12,29.530000686645508
2023-05-15,29.600000381469727
2023-05-16,29.43000030517578
2023-05-17,29.6299991607666
2023-05-18,29.719999313354492
2023-05-19,29.690000534057617
2023-05-22,29.700000762939453
2023-05-23,29.530000686645508
2023-05-24,29.360000610351562
2023-05-25,29.3799991607666
2023-05-26,29.670000076293945
2023-05-30,29.649999618530273
2023-05-31,29.600000381469727
2023-06-01,29.760000228881836
2023-06-02,30.0
2023-06-05,29.93000030517578
2023-06-06,29.989999771118164
2023-06-07,29.950000762939453
2023-06-08,30.06999969482422
2023-06-09,30.049999237060547
2023-06-12,30.15999984741211
2023-06-13,30.219999313354492
2023-06-14,30.200000762939453
2023-06-15,30.489999771118164
2023-06-16,30.360000610351562
2023-06-20,30.25
2023-06-21,30.229999542236328
2023-06-22,30.18000030517578
2023-06-23,30.06999969482422
2023-06-26,30.079999923706055
2023-06-27,30.260000228881836
2023-06-28,30.260000228881836
2023-06-29,30.280000686645508
2023-06-30,30.489999771118164
2023-07-03,30.489999771118164
2023-07-05,30.360000610351562
2023-07-06,30.110000610351562
2023-07-07,30.110000610351562
2023-07-10,30.260000228881836
2023-07-11,30.440000534057617
2023-07-12,30.670000076293945
2023-07-13,30.889999389648438
2023-07-14,30.84000015258789
2023-07-17,30.899999618530273
2023-07-18,31.040000915527344
2023-07-19,31.079999923706055
2023-07-20,30.90999984741211
2023-07-21,30.93000030517578
2023-07-24,31.0
2023-07-25,31.049999237060547
2023-07-26,31.040000915527344
2023-07-27,30.8799991607666
2023-07-28,31.09000015258789
2023-07-31,31.1200008392334
2023-08-01,31.030000686645508
2023-08-02,30.75
2023-08-03,30.6299991607666
2023-08-04,30.68000030517578
2023-08-07,30.8700008392334
2023-08-08,30.829999923706055
2023-08-09,30.739999771118164
2023-08-10,30.65999984741211
2023-08-11,30.56999969482422
2023-08-14,30.6200008392334
2023-08-15,30.3700008392334
2023-08-16,30.229999542236328
2023-08-17,30.06999969482422
2023-08-18,30.1299991607666
2023-08-21,30.170000076293945
2023-08-22,30.1200008392334
2023-08-23,30.389999389648438
2023-08-24,30.110000610351562
2023-08-25,30.209999084472656
2023-08-28,30.3700008392334
2023-08-29,30.68000030517578
2023-08-30,30.709999084472656
2023-08-31,30.68000030517578
2023-09-01,30.6299991607666
2023-09-05,30.469999313354492
2023-09-06,30.360000610351562
2023-09-07,30.360000610351562
2023-09-08,30.40999984741211
2023-09-11,30.3799991607666
2023-09-12,30.34000015258789
2023-09-13,30.350000381469727
2023-09-14,30.520000457763672
2023-09-15,30.290000915527344
2023-09-18,30.309999465942383
2023-09-19,30.219999313354492
2023-09-20,30.079999923706055
2023-09-21,29.719999313354492
2023-09-22,29.729999542236328
2023-09-25,29.709999084472656
2023-09-26,29.440000534057617
2023-09-27,29.43000030517578
2023-09-28,29.600000381469727
2023-09-29,29.520000457763672
2023-10-02,29.360000610351562
2023-10-03,29.049999237060547
2023-10-04,29.200000762939453
2023-10-05,29.209999084472656
2023-10-06,29.399999618530273
2023-10-09,29.65999984741211
2023-10-10,29.780000686645508
2023-10-11,29.920000076293945
2023-10-12,29.760000228881836
2023-10-13,29.75
2023-10-16,29.899999618530273
2023-10-17,29.850000381469727
2023-10-18,29.579999923706055
2023-10-19,29.3799991607666
2023-10-20,29.219999313354492
2023-10-23,29.209999084472656
2023-10-24,29.34000015258789
2023-10-25,29.09000015258789
2023-10-26,28.93000030517578
2023-10-27,28.799999237060547
2023-10-30,28.989999771118164
2023-10-31,29.059999465942383
2023-11-01,29.309999465942383
2023-11-02,29.739999771118164
2023-11-03,29.969999313354492
2023-11-06,29.920000076293945
2023-11-07,29.959999084472656
2023-11-08,30.010000228881836
2023-11-09,29.799999237060547
2023-11-10,30.100000381469727
2023-11-13,30.079999923706055
2023-11-14,30.559999465942383
2023-11-15,30.540000915527344
2023-11-16,30.59000015258789
2023-11-17,30.68000030517578
2023-11-20,30.829999923706055
2023-11-21,30.780000686645508
2023-11-22,30.850000381469727
2023-11-24,30.860000610351562
2023-11-27,30.81999969482422
2023-11-28,30.889999389648438
2023-11-29,30.940000534057617
2023-11-30,30.989999771118164
2023-12-01,31.200000762939453
2023-12-04,31.079999923706055
2023-12-05,31.040000915527344
2023-12-06,30.979999542236328
2023-12-07,31.09000015258789
2023-12-08,31.149999618530273
2023-12-11,31.34000015258789
2023-12-12,31.0
2023-12-13,31.450000762939453
2023-12-14,31.6299991607666
2023-12-15,31.600000381469727
2023-12-18,31.670000076293945
2023-12-19,31.81999969482422
2023-12-20,31.56999969482422
2023-12-21,31.780000686645508
2023-12-22,31.81999969482422
2023-12-26,31.940000534057617
2023-12-27,32.04999923706055
2023-12-28,32.0099983215332
2023-12-29,31.959999084472656
2024-01-02,31.81999969482422
2024-01-03,31.68000030517578
2024-01-04,31.579999923706055
2024-01-05,31.59000015258789
2024-01-08,31.84000015258789
2024-01-09,31.790000915527344
2024-01-10,31.84000015258789
2024-01-11,31.90999984741211
2024-01-12,31.969999313354492
2024-01-16,31.799999237060547
2024-01-17,31.6299991607666
2024-01-18,31.770000457763672
2024-01-19,32.0
2024-01-22,32.04999923706055
2024-01-23,32.06999969482422
2024-01-24,32.130001068115234
2024-01-25,32.25
2024-01-26,32.25
2024-01-29,32.43000030517578
2024-01-30,32.41999816894531
2024-01-31,32.189998626708984
2024-02-01,32.4900016784668
2024-02-02,32.5
2024-02-05,32.5
2024-02-06,32.439998626708984
2024-02-07,32.599998474121094
2024-02-08,32.63999938964844
2024-02-09,32.720001220703125
2024-02-12,32.720001220703125
2024-02-13,32.310001373291016
2024-02-14,32.540000915527344
2024-02-15,32.75
2024-02-16,32.63999938964844
2024-02-20,32.58000183105469
2024-02-21,32.59000015258789
2024-02-22,32.959999084472656
2024-02-23,33.0099983215332
2024-02-26,32.91999816894531
2024-02-27,32.91999816894531
2024-02-28,32.900001525878906
2024-02-29,33.02000045776367
2024-03-01,33.349998474121094
2024-03-04,33.310001373291016
2024-03-05,33.15999984741211
2024-03-06,33.310001373291016
2024-03-07,33.599998474121094
2024-03-08,33.439998626708984
2024-03-11,33.279998779296875
2024-03-12,33.400001525878906
2024-03-13,33.36000061035156
2024-03-14,33.2400016784668
2024-03-15,33.08000183105469
2024-03-18,33.189998626708984
2024-03-19,33.31999969482422
2024-03-20,33.560001373291016
2024-03-21,33.7400016784668
2024-03-22,33.70000076293945
2024-03-25,33.63999938964844
2024-03-26,33.59000015258789
2024-03-27,33.79999923706055
2024-03-28,33.81999969482422
2024-04-01,33.7599983215332
2024-04-02,33.58000183105469
2024-04-03,33.66999816894531
2024-04-04,33.41999816894531
2024-04-05,33.599998474121094
2024-04-08,33.599998474121094
2024-04-09,33.65999984741211
2024-04-10,33.33000183105469
2024-04-11,33.45000076293945
2024-04-12,33.099998474121094
2024-04-15,32.810001373291016
2024-04-16,32.779998779296875
2024-04-17,32.75
2024-04-18,32.650001525878906
2024-04-19,32.540000915527344
2024-04-22,32.689998626708984
2024-04-23,33.0099983215332
2024-04-24,32.959999084472656
2024-04-25,32.86000061035156
2024-04-26,33.08000183105469
2024-04-29,33.11000061035156
2024-04-30,32.720001220703125
2024-05-01,32.65999984741211
2024-05-02,32.81999969482422
2024-05-03,33.09000015258789
2024-05-06,33.349998474121094
2024-05-07,33.41999816894531
2024-05-08,33.45000076293945
2024-05-09,33.58000183105469
2024-05-10,33.63999938964844
2024-05-13,33.599998474121094
2024-05-14,33.779998779296875
2024-05-15,34.119998931884766
2024-05-16,34.0
2024-05-17,34.0
2024-05-20,34.02000045776367
2024-05-21,34.06999969482422
2024-05-22,33.95000076293945
2024-05-23,33.75
2024-05-24,33.90999984741211
2024-05-28,33.84000015258789
2024-05-29,33.529998779296875
2024-05-30,33.4900016784668
2024-05-31,33.689998626708984
2024-06-03,33.72999954223633
2024-06-04,33.7400016784668
2024-06-05,34.099998474121094
2024-06-06,34.09000015258789
2024-06-07,33.939998626708984
2024-06-10,34.0
2024-06-11,34.04999923706055
2024-06-12,34.279998779296875
2024-06-13,34.4900016784668
2024-06-14,34.5099983215332
2024-06-17,34.7400016784668
2024-06-18,34.790000915527344
2024-06-20,34.720001220703125
2024-06-21,34.619998931884766
2024-06-24,34.599998474121094
2024-06-25,34.619998931884766
2024-06-26,34.560001373291016
2024-06-27,34.58000183105469
2024-06-28,34.52000045776367
2024-07-01,34.47999954223633
2024-07-02,34.650001525878906
2024-07-03,34.84000015258789
2024-07-05,34.959999084472656
2024-07-08,35.0
2024-07-09,34.93000030517578
2024-07-10,35.16999816894531
2024-07-11,35.13999938964844
2024-07-12,35.27000045776367
2024-07-15,35.310001373291016
2024-07-16,35.5
2024-07-17,35.119998931884766
2024-07-18,34.939998626708984
2024-07-19,34.75
2024-07-22,34.959999084472656
2024-07-23,34.9900016784668
2024-07-24,34.439998626708984
2024-07-25,34.380001068115234
2024-07-26,34.720001220703125
2024-07-29,34.72999954223633
2024-07-30,34.68000030517578
2024-07-31,35.15999984741211
2024-08-01,34.84000015258789
2024-08-02,34.4900016784668
2024-08-05,33.939998626708984
2024-08-06,34.08000183105469
2024-08-07,33.880001068115234
2024-08-08,34.380001068115234
2024-08-09,34.540000915527344
2024-08-12,34.540000915527344
2024-08-13,34.93000030517578
2024-08-14,35.02000045776367
2024-08-15,35.34000015258789
2024-08-16,35.380001068115234
2024-08-19,35.58000183105469
2024-08-20,35.56999969482422
2024-08-21,35.66999816894531
2024-08-22,35.439998626708984
2024-08-23,35.75
2024-08-26,35.65999984741211
2024-08-27,35.709999084472656
2024-08-28,35.58000183105469
2024-08-29,35.56999969482422
2024-08-30,35.75
2024-09-03,35.279998779296875
2024-09-04,35.29999923706055
2024-09-05,35.209999084472656
2024-09-06,34.790000915527344
2024-09-09,35.040000915527344
2024-09-10,35.15999984741211
2024-09-11,35.40999984741211
2024-09-12,35.650001525878906
2024-09-13,35.86000061035156
2024-09-16,35.83000183105469
2024-09-17,35.79999923706055
2024-09-18,35.689998626708984
2024-09-19,36.08000183105469
2024-09-20,36.099998474121094
2024-09-23,36.189998626708984
2024-09-24,36.279998779296875
2024-09-25,36.16999816894531
2024-09-26,36.279998779296875
2024-09-27,36.2599983215332
2024-09-30,36.27000045776367
2024-10-01,36.189998626708984
2024-10-02,36.220001220703125
2024-10-03,36.130001068115234
2024-10-04,36.27000045776367
2024-10-07,36.060001373291016
2024-10-08,36.22999954223633
2024-10-09,36.38999938964844
2024-10-10,36.349998474121094
2024-10-11,36.5099983215332
2024-10-14,36.63999938964844
2024-10-15,36.36000061035156
2024-10-16,36.5099983215332
2024-10-17,36.54999923706055
2024-10-18,36.58000183105469
2024-10-21,36.40999984741211
2024-10-22,36.439998626708984
2024-10-23,36.220001220703125
2024-10-24,36.20000076293945
2024-10-25,36.209999084472656
2024-10-28,36.20000076293945
2024-10-29,36.29999923706055
2024-10-30,36.2400016784668
2024-10-31,35.869998931884766
2024-11-01,35.869998931884766
2024-11-04,35.849998474121094
2024-11-05,36.18000030517578
2024-11-06,36.61000061035156
2024-11-07,36.83000183105469
2024-11-08,36.91999816894531
2024-11-11,36.869998931884766
2024-11-12,36.63999938964844
2024-11-13,36.59000015258789
2024-11-14,36.43000030517578
2024-11-15,36.099998474121094
2024-11-18,36.22999954223633
2024-11-19,36.27000045776367
2024-11-20,36.2599983215332
2024-11-21,36.380001068115234
