Date,WGIFX
2022-08-23,51.90999984741211
2022-08-24,51.97999954223633
2022-08-25,52.72999954223633
2022-08-26,51.36000061035156
2022-08-29,51.09000015258789
2022-08-30,50.58000183105469
2022-08-31,50.290000915527344
2022-09-01,50.02000045776367
2022-09-02,49.79999923706055
2022-09-06,49.61000061035156
2022-09-07,50.119998931884766
2022-09-08,50.439998626708984
2022-09-09,51.38999938964844
2022-09-12,51.72999954223633
2022-09-13,49.939998626708984
2022-09-14,50.060001373291016
2022-09-15,49.619998931884766
2022-09-16,49.27000045776367
2022-09-19,49.54999923706055
2022-09-20,48.959999084472656
2022-09-21,48.119998931884766
2022-09-22,47.84000015258789
2022-09-23,46.709999084472656
2022-09-26,46.11000061035156
2022-09-27,46.02000045776367
2022-09-28,46.849998474121094
2022-09-29,46.119998931884766
2022-09-30,45.790000915527344
2022-10-03,46.95000076293945
2022-10-04,48.540000915527344
2022-10-05,48.43000030517578
2022-10-06,47.84000015258789
2022-10-07,46.88999938964844
2022-10-10,46.5099983215332
2022-10-11,46.02000045776367
2022-10-12,45.88999938964844
2022-10-13,46.709999084472656
2022-10-14,45.849998474121094
2022-10-17,46.86000061035156
2022-10-18,47.25
2022-10-19,46.91999816894531
2022-10-20,46.720001220703125
2022-10-21,47.720001220703125
2022-10-24,47.83000183105469
2022-10-25,48.5099983215332
2022-10-26,48.65999984741211
2022-10-27,48.36000061035156
2022-10-28,48.970001220703125
2022-10-31,48.720001220703125
2022-11-01,48.970001220703125
2022-11-02,48.09000015258789
2022-11-03,47.75
2022-11-04,49.0
2022-11-07,49.439998626708984
2022-11-08,49.84000015258789
2022-11-09,49.040000915527344
2022-11-10,51.22999954223633
2022-11-11,51.9900016784668
2022-11-14,51.709999084472656
2022-11-15,52.20000076293945
2022-11-16,51.880001068115234
2022-11-17,51.75
2022-11-18,51.90999984741211
2022-11-21,51.56999969482422
2022-11-22,52.209999084472656
2022-11-23,52.560001373291016
2022-11-25,52.689998626708984
2022-11-28,51.91999816894531
2022-11-29,52.18000030517578
2022-11-30,53.59000015258789
2022-12-01,53.75
2022-12-02,53.70000076293945
2022-12-05,52.93000030517578
2022-12-06,52.47999954223633
2022-12-07,52.33000183105469
2022-12-08,52.77000045776367
2022-12-09,52.66999816894531
2022-12-12,53.0099983215332
2022-12-13,53.06999969482422
2022-12-14,53.02000045776367
2022-12-15,51.810001373291016
2022-12-16,51.279998779296875
2022-12-19,51.029998779296875
2022-12-20,51.16999816894531
2022-12-21,51.810001373291016
2022-12-22,51.2400016784668
2022-12-23,51.470001220703125
2022-12-27,51.4900016784668
2022-12-28,50.95000076293945
2022-12-29,51.72999954223633
2022-12-30,51.5
2023-01-03,51.43000030517578
2023-01-04,51.88999938964844
2023-01-05,51.560001373291016
2023-01-06,52.7599983215332
2023-01-09,52.9900016784668
2023-01-10,53.18000030517578
2023-01-11,53.650001525878906
2023-01-12,54.06999969482422
2023-01-13,54.36000061035156
2023-01-17,54.25
2023-01-18,53.810001373291016
2023-01-19,53.560001373291016
2023-01-20,54.2599983215332
2023-01-23,54.65999984741211
2023-01-24,54.72999954223633
2023-01-25,54.83000183105469
2023-01-26,55.220001220703125
2023-01-27,55.099998474121094
2023-01-30,54.61000061035156
2023-01-31,55.040000915527344
2023-02-01,55.47999954223633
2023-02-02,55.61000061035156
2023-02-03,55.11000061035156
2023-02-06,54.61000061035156
2023-02-07,55.06999969482422
2023-02-08,54.79999923706055
2023-02-09,54.630001068115234
2023-02-10,54.58000183105469
2023-02-13,55.04999923706055
2023-02-14,55.06999969482422
2023-02-15,55.0
2023-02-16,54.56999969482422
2023-02-17,54.380001068115234
2023-02-21,53.650001525878906
2023-02-22,53.38999938964844
2023-02-23,53.58000183105469
2023-02-24,52.900001525878906
2023-02-27,53.209999084472656
2023-02-28,53.02000045776367
2023-03-01,53.2400016784668
2023-03-02,53.54999923706055
2023-03-03,54.33000183105469
2023-03-06,54.220001220703125
2023-03-07,53.40999984741211
2023-03-08,53.52000045776367
2023-03-09,52.939998626708984
2023-03-10,52.29999923706055
2023-03-13,51.81999969482422
2023-03-14,52.4900016784668
2023-03-15,51.45000076293945
2023-03-16,52.22999954223633
2023-03-17,51.849998474121094
2023-03-20,52.349998474121094
2023-03-21,52.95000076293945
2023-03-22,52.56999969482422
2023-03-23,52.79999923706055
2023-03-24,52.68000030517578
2023-03-27,52.869998931884766
2023-03-28,52.95000076293945
2023-03-29,53.56999969482422
2023-03-30,54.0099983215332
2023-03-31,54.5
2023-04-03,54.84000015258789
2023-04-04,54.61000061035156
2023-04-05,54.34000015258789
2023-04-06,54.47999954223633
2023-04-10,54.47999954223633
2023-04-11,54.77000045776367
2023-04-12,54.810001373291016
2023-04-13,55.45000076293945
2023-04-14,55.279998779296875
2023-04-17,55.279998779296875
2023-04-18,55.52000045776367
2023-04-19,55.349998474121094
2023-04-20,55.209999084472656
2023-04-21,55.220001220703125
2023-04-24,55.25
2023-04-25,54.459999084472656
2023-04-26,54.290000915527344
2023-04-27,55.0
2023-04-28,55.31999969482422
2023-05-01,55.220001220703125
2023-05-02,54.650001525878906
2023-05-03,54.61000061035156
2023-05-04,54.34000015258789
2023-05-05,55.099998474121094
2023-05-08,55.130001068115234
2023-05-09,54.9900016784668
2023-05-10,55.0099983215332
2023-05-11,54.81999969482422
2023-05-12,54.72999954223633
2023-05-15,55.099998474121094
2023-05-16,54.779998779296875
2023-05-17,55.220001220703125
2023-05-18,55.459999084472656
2023-05-19,55.58000183105469
2023-05-22,55.619998931884766
2023-05-23,54.95000076293945
2023-05-24,54.459999084472656
2023-05-25,54.599998474121094
2023-05-26,55.43000030517578
2023-05-30,55.029998779296875
2023-05-31,54.630001068115234
2023-06-01,55.2400016784668
2023-06-02,56.0099983215332
2023-06-05,55.77000045776367
2023-06-06,56.040000915527344
2023-06-07,55.83000183105469
2023-06-08,56.209999084472656
2023-06-09,56.22999954223633
2023-06-12,56.369998931884766
2023-06-13,56.7599983215332
2023-06-14,56.939998626708984
2023-06-15,57.54999923706055
2023-06-16,57.38999938964844
2023-06-20,56.939998626708984
2023-06-21,56.81999969482422
2023-06-22,56.7599983215332
2023-06-23,56.150001525878906
2023-06-26,56.04999923706055
2023-06-27,56.63999938964844
2023-06-28,56.61000061035156
2023-06-29,56.72999954223633
2023-06-30,57.310001373291016
2023-07-03,57.31999969482422
2023-07-05,57.029998779296875
2023-07-06,56.209999084472656
2023-07-07,56.349998474121094
2023-07-10,56.61000061035156
2023-07-11,57.11000061035156
2023-07-12,57.709999084472656
2023-07-13,58.5099983215332
2023-07-14,58.459999084472656
2023-07-17,58.43000030517578
2023-07-18,58.81999969482422
2023-07-19,58.7400016784668
2023-07-20,58.41999816894531
2023-07-21,58.45000076293945
2023-07-24,58.4900016784668
2023-07-25,58.849998474121094
2023-07-26,58.79999923706055
2023-07-27,58.599998474121094
2023-07-28,59.09000015258789
2023-07-31,59.13999938964844
2023-08-01,58.900001525878906
2023-08-02,57.880001068115234
2023-08-03,57.709999084472656
2023-08-04,57.77000045776367
2023-08-07,58.27000045776367
2023-08-08,57.93000030517578
2023-08-09,57.720001220703125
2023-08-10,57.709999084472656
2023-08-11,57.41999816894531
2023-08-14,57.470001220703125
2023-08-15,56.779998779296875
2023-08-16,56.40999984741211
2023-08-17,56.0
2023-08-18,56.0099983215332
2023-08-21,56.33000183105469
2023-08-22,56.290000915527344
2023-08-23,56.869998931884766
2023-08-24,56.08000183105469
2023-08-25,56.31999969482422
2023-08-28,56.689998626708984
2023-08-29,57.59000015258789
2023-08-30,57.66999816894531
2023-08-31,57.59000015258789
2023-09-01,57.560001373291016
2023-09-05,57.27000045776367
2023-09-06,57.02000045776367
2023-09-07,56.83000183105469
2023-09-08,56.849998474121094
2023-09-11,56.90999984741211
2023-09-12,56.709999084472656
2023-09-13,56.63999938964844
2023-09-14,57.15999984741211
2023-09-15,56.88999938964844
2023-09-18,56.75
2023-09-19,56.58000183105469
2023-09-20,56.220001220703125
2023-09-21,55.290000915527344
2023-09-22,55.279998779296875
2023-09-25,55.31999969482422
2023-09-26,54.61000061035156
2023-09-27,54.65999984741211
2023-09-28,55.04999923706055
2023-09-29,54.88999938964844
2023-10-02,54.529998779296875
2023-10-03,53.810001373291016
2023-10-04,54.02000045776367
2023-10-05,54.09000015258789
2023-10-06,54.81999969482422
2023-10-09,54.959999084472656
2023-10-10,55.560001373291016
2023-10-11,55.72999954223633
2023-10-12,55.47999954223633
2023-10-13,55.11000061035156
2023-10-16,55.58000183105469
2023-10-17,55.630001068115234
2023-10-18,54.88999938964844
2023-10-19,54.439998626708984
2023-10-20,53.93000030517578
2023-10-23,53.93000030517578
2023-10-24,54.2599983215332
2023-10-25,53.79999923706055
2023-10-26,53.33000183105469
2023-10-27,53.099998474121094
2023-10-30,53.66999816894531
2023-10-31,53.790000915527344
2023-11-01,54.33000183105469
2023-11-02,55.349998474121094
2023-11-03,55.83000183105469
2023-11-06,55.849998474121094
2023-11-07,55.72999954223633
2023-11-08,55.7599983215332
2023-11-09,55.4900016784668
2023-11-10,56.09000015258789
2023-11-13,56.13999938964844
2023-11-14,57.29999923706055
2023-11-15,57.400001525878906
2023-11-16,57.36000061035156
2023-11-17,57.75
2023-11-20,58.2400016784668
2023-11-21,58.04999923706055
2023-11-22,58.119998931884766
2023-11-24,58.310001373291016
2023-11-27,58.04999923706055
2023-11-28,58.150001525878906
2023-11-29,58.130001068115234
2023-11-30,58.2599983215332
2023-12-01,58.689998626708984
2023-12-04,58.290000915527344
2023-12-05,58.06999969482422
2023-12-06,57.91999816894531
2023-12-07,58.220001220703125
2023-12-08,58.52000045776367
2023-12-11,58.939998626708984
2023-12-12,57.869998931884766
2023-12-13,58.709999084472656
2023-12-14,59.08000183105469
2023-12-15,59.029998779296875
2023-12-18,59.15999984741211
2023-12-19,59.560001373291016
2023-12-20,58.810001373291016
2023-12-21,59.4900016784668
2023-12-22,59.56999969482422
2023-12-26,59.810001373291016
2023-12-27,60.119998931884766
2023-12-28,60.099998474121094
2023-12-29,60.02000045776367
2024-01-02,59.5099983215332
2024-01-03,59.040000915527344
2024-01-04,59.150001525878906
2024-01-05,59.099998474121094
2024-01-08,59.689998626708984
2024-01-09,59.47999954223633
2024-01-10,59.650001525878906
2024-01-11,59.68000030517578
2024-01-12,59.91999816894531
2024-01-16,59.380001068115234
2024-01-17,58.869998931884766
2024-01-18,59.34000015258789
2024-01-19,59.93000030517578
2024-01-22,59.90999984741211
2024-01-23,59.939998626708984
2024-01-24,60.31999969482422
2024-01-25,60.4900016784668
2024-01-26,60.619998931884766
2024-01-29,61.060001373291016
2024-01-30,61.0
2024-01-31,60.36000061035156
2024-02-01,60.97999954223633
2024-02-02,60.95000076293945
2024-02-05,60.709999084472656
2024-02-06,60.9900016784668
2024-02-07,61.25
2024-02-08,61.22999954223633
2024-02-09,61.56999969482422
2024-02-12,61.58000183105469
2024-02-13,60.849998474121094
2024-02-14,61.310001373291016
2024-02-15,61.939998626708984
2024-02-16,61.939998626708984
2024-02-20,61.79999923706055
2024-02-21,61.81999969482422
2024-02-22,62.849998474121094
2024-02-23,62.88999938964844
2024-02-26,62.709999084472656
2024-02-27,62.7400016784668
2024-02-28,62.619998931884766
2024-02-29,62.77000045776367
2024-03-01,63.47999954223633
2024-03-04,63.5099983215332
2024-03-05,62.970001220703125
2024-03-06,63.41999816894531
2024-03-07,64.33999633789062
2024-03-08,63.849998474121094
2024-03-11,63.45000076293945
2024-03-12,63.970001220703125
2024-03-13,64.05000305175781
2024-03-14,63.91999816894531
2024-03-15,63.4900016784668
2024-03-18,63.72999954223633
2024-03-19,63.93000030517578
2024-03-20,64.56999969482422
2024-03-21,64.77999877929688
2024-03-22,64.52999877929688
2024-03-25,64.45999908447266
2024-03-26,64.3499984741211
2024-03-27,64.72000122070312
2024-03-28,64.72000122070312
2024-04-01,64.5999984741211
2024-04-02,64.30000305175781
2024-04-03,64.69999694824219
2024-04-04,63.97999954223633
2024-04-05,64.52999877929688
2024-04-08,64.69000244140625
2024-04-09,64.69999694824219
2024-04-10,64.23999786376953
2024-04-11,64.44999694824219
2024-04-12,63.40999984741211
2024-04-15,62.86000061035156
2024-04-16,62.65999984741211
2024-04-17,62.47999954223633
2024-04-18,62.33000183105469
2024-04-19,61.83000183105469
2024-04-22,62.27000045776367
2024-04-23,63.13999938964844
2024-04-24,63.150001525878906
2024-04-25,62.970001220703125
2024-04-26,63.540000915527344
2024-04-29,63.72999954223633
2024-04-30,62.7599983215332
2024-05-01,62.619998931884766
2024-05-02,63.11000061035156
2024-05-03,63.65999984741211
2024-05-06,64.41000366210938
2024-05-07,64.55000305175781
2024-05-08,64.55000305175781
2024-05-09,64.70999908447266
2024-05-10,64.94000244140625
2024-05-13,64.87999725341797
2024-05-14,65.30000305175781
2024-05-15,66.04000091552734
2024-05-16,65.88999938964844
2024-05-17,66.01000213623047
2024-05-20,66.16999816894531
2024-05-21,66.16000366210938
2024-05-22,65.83000183105469
2024-05-23,65.44999694824219
2024-05-24,65.87000274658203
2024-05-28,65.8499984741211
2024-05-29,64.97000122070312
2024-05-30,64.79000091552734
2024-05-31,65.08000183105469
2024-06-03,65.13999938964844
2024-06-04,64.91999816894531
2024-06-05,65.83999633789062
2024-06-06,65.94000244140625
2024-06-07,65.58999633789062
2024-06-10,65.41999816894531
2024-06-11,65.13999938964844
2024-06-12,65.62000274658203
2024-06-13,65.56999969482422
2024-06-14,65.30999755859375
2024-06-17,65.81999969482422
2024-06-18,65.9000015258789
2024-06-20,66.0199966430664
2024-06-21,65.62999725341797
2024-06-24,65.61000061035156
2024-06-25,65.69000244140625
2024-06-26,65.5199966430664
2024-06-27,65.54000091552734
2024-06-28,65.37999725341797
2024-07-01,65.62999725341797
2024-07-02,65.83999633789062
2024-07-03,66.43000030517578
2024-07-05,66.9000015258789
2024-07-08,66.9000015258789
2024-07-09,66.6500015258789
2024-07-10,67.43000030517578
2024-07-11,67.33000183105469
2024-07-12,67.66999816894531
2024-07-15,67.58999633789062
2024-07-16,67.7699966430664
2024-07-17,66.75
2024-07-18,66.19999694824219
2024-07-19,65.7699966430664
2024-07-22,66.20999908447266
2024-07-23,66.3499984741211
2024-07-24,65.02999877929688
2024-07-25,64.66000366210938
2024-07-26,65.20999908447266
2024-07-29,65.20999908447266
2024-07-30,65.02999877929688
2024-07-31,66.06999969482422
2024-08-01,64.86000061035156
2024-08-02,63.61000061035156
2024-08-05,62.099998474121094
2024-08-06,62.54999923706055
2024-08-07,62.369998931884766
2024-08-08,63.810001373291016
2024-08-09,64.12000274658203
2024-08-12,64.06999969482422
2024-08-13,65.04000091552734
2024-08-14,65.26000213623047
2024-08-15,66.30000305175781
2024-08-16,66.44000244140625
2024-08-19,67.08000183105469
2024-08-20,66.9000015258789
2024-08-21,67.12000274658203
2024-08-22,66.68000030517578
2024-08-23,67.44000244140625
2024-08-26,67.27999877929688
2024-08-27,67.45999908447266
2024-08-28,67.1500015258789
2024-08-29,67.30000305175781
2024-08-30,67.7300033569336
2024-09-03,66.13999938964844
2024-09-04,65.95999908447266
2024-09-05,65.69000244140625
2024-09-06,64.5999984741211
2024-09-09,65.18000030517578
2024-09-10,65.25
2024-09-11,66.02999877929688
2024-09-12,66.66000366210938
2024-09-13,67.08000183105469
2024-09-16,67.0199966430664
2024-09-17,66.9800033569336
2024-09-18,66.7300033569336
2024-09-19,67.91000366210938
2024-09-20,67.75
2024-09-23,67.94000244140625
2024-09-24,68.5
2024-09-25,68.37999725341797
2024-09-26,69.26000213623047
2024-09-27,69.04000091552734
2024-09-30,68.88999938964844
2024-10-01,68.5199966430664
2024-10-02,68.62999725341797
2024-10-03,68.2699966430664
2024-10-04,68.80000305175781
2024-10-07,68.54000091552734
2024-10-08,68.6500015258789
2024-10-09,68.91999816894531
2024-10-10,68.80999755859375
2024-10-11,69.2300033569336
2024-10-14,69.54000091552734
2024-10-15,68.55000305175781
2024-10-16,68.81999969482422
2024-10-17,69.05999755859375
2024-10-18,69.33999633789062
2024-10-21,68.98999786376953
2024-10-22,68.86000061035156
2024-10-23,68.23999786376953
2024-10-24,68.33000183105469
2024-10-25,68.27999877929688
2024-10-28,68.4800033569336
2024-10-29,68.54000091552734
2024-10-30,68.26000213623047
2024-10-31,67.33000183105469
2024-11-01,67.56999969482422
2024-11-04,67.47000122070312
2024-11-05,68.2699966430664
2024-11-06,68.69999694824219
2024-11-07,69.44999694824219
2024-11-08,69.23999786376953
2024-11-11,69.19999694824219
2024-11-12,68.43000030517578
2024-11-13,68.12000274658203
2024-11-14,67.8499984741211
2024-11-15,67.13999938964844
2024-11-18,67.5999984741211
2024-11-19,67.62999725341797
2024-11-20,67.58999633789062
2024-11-21,67.87000274658203
