Date,RWMEX
2022-02-28,56.95000076293945
2022-03-01,56.18000030517578
2022-03-02,57.27000045776367
2022-03-03,57.15999984741211
2022-03-04,57.220001220703125
2022-03-07,55.93000030517578
2022-03-08,55.36000061035156
2022-03-09,56.47999954223633
2022-03-10,56.400001525878906
2022-03-11,55.869998931884766
2022-03-14,55.83000183105469
2022-03-15,56.68000030517578
2022-03-16,57.25
2022-03-17,57.90999984741211
2022-03-18,58.2400016784668
2022-03-21,58.29999923706055
2022-03-22,58.63999938964844
2022-03-23,58.060001373291016
2022-03-24,58.83000183105469
2022-03-25,59.189998626708984
2022-03-28,59.279998779296875
2022-03-29,59.650001525878906
2022-03-30,59.54999923706055
2022-03-31,58.70000076293945
2022-04-01,58.900001525878906
2022-04-04,59.0
2022-04-05,58.560001373291016
2022-04-06,58.4900016784668
2022-04-07,58.81999969482422
2022-04-08,58.93000030517578
2022-04-11,58.20000076293945
2022-04-12,58.040000915527344
2022-04-13,58.5099983215332
2022-04-14,58.06999969482422
2022-04-18,58.11000061035156
2022-04-19,58.689998626708984
2022-04-20,58.9900016784668
2022-04-21,58.20000076293945
2022-04-22,56.79999923706055
2022-04-25,56.90999984741211
2022-04-26,55.66999816894531
2022-04-27,56.0099983215332
2022-04-28,56.88999938964844
2022-04-29,55.150001525878906
2022-05-02,55.33000183105469
2022-05-03,55.70000076293945
2022-05-04,57.150001525878906
2022-05-05,55.63999938964844
2022-05-06,55.599998474121094
2022-05-09,54.06999969482422
2022-05-10,54.220001220703125
2022-05-11,53.7400016784668
2022-05-12,53.7400016784668
2022-05-13,54.650001525878906
2022-05-16,54.72999954223633
2022-05-17,55.65999984741211
2022-05-18,53.7599983215332
2022-05-19,53.40999984741211
2022-05-20,53.58000183105469
2022-05-23,54.310001373291016
2022-05-24,54.380001068115234
2022-05-25,54.79999923706055
2022-05-26,55.63999938964844
2022-05-27,56.689998626708984
2022-05-31,56.279998779296875
2022-06-01,55.880001068115234
2022-06-02,56.45000076293945
2022-06-03,55.86000061035156
2022-06-06,55.939998626708984
2022-06-07,56.560001373291016
2022-06-08,55.91999816894531
2022-06-09,54.779998779296875
2022-06-10,53.59000015258789
2022-06-13,51.849998474121094
2022-06-14,51.540000915527344
2022-06-15,50.290000915527344
2022-06-16,48.880001068115234
2022-06-17,48.720001220703125
2022-06-21,49.90999984741211
2022-06-22,49.79999923706055
2022-06-23,50.0
2022-06-24,51.22999954223633
2022-06-27,51.310001373291016
2022-06-28,50.68000030517578
2022-06-29,50.61000061035156
2022-06-30,50.369998931884766
2022-07-01,50.72999954223633
2022-07-05,50.27000045776367
2022-07-06,50.5
2022-07-07,51.08000183105469
2022-07-08,51.040000915527344
2022-07-11,50.619998931884766
2022-07-12,50.189998626708984
2022-07-13,49.900001525878906
2022-07-14,49.59000015258789
2022-07-15,50.529998779296875
2022-07-18,50.15999984741211
2022-07-19,51.38999938964844
2022-07-20,51.33000183105469
2022-07-21,51.56999969482422
2022-07-22,51.279998779296875
2022-07-25,51.56999969482422
2022-07-26,51.27000045776367
2022-07-27,52.06999969482422
2022-07-28,52.5
2022-07-29,52.88999938964844
2022-08-01,52.689998626708984
2022-08-02,52.31999969482422
2022-08-03,52.91999816894531
2022-08-04,52.790000915527344
2022-08-05,52.880001068115234
2022-08-08,52.86000061035156
2022-08-09,52.790000915527344
2022-08-10,53.619998931884766
2022-08-11,53.65999984741211
2022-08-12,54.5099983215332
2022-08-15,54.599998474121094
2022-08-16,54.689998626708984
2022-08-17,54.36000061035156
2022-08-18,54.52000045776367
2022-08-19,54.11000061035156
2022-08-22,53.22999954223633
2022-08-23,53.08000183105469
2022-08-24,53.209999084472656
2022-08-25,53.93000030517578
2022-08-26,52.470001220703125
2022-08-29,52.25
2022-08-30,51.619998931884766
2022-08-31,51.310001373291016
2022-09-01,51.439998626708984
2022-09-02,51.040000915527344
2022-09-06,50.869998931884766
2022-09-07,51.560001373291016
2022-09-08,51.959999084472656
2022-09-09,52.599998474121094
2022-09-12,52.9900016784668
2022-09-13,51.060001373291016
2022-09-14,51.04999923706055
2022-09-15,50.720001220703125
2022-09-16,50.5099983215332
2022-09-19,50.709999084472656
2022-09-20,50.119998931884766
2022-09-21,49.369998931884766
2022-09-22,49.16999816894531
2022-09-23,48.279998779296875
2022-09-26,47.68000030517578
2022-09-27,47.560001373291016
2022-09-28,48.439998626708984
2022-09-29,47.720001220703125
2022-09-30,47.119998931884766
2022-10-03,48.40999984741211
2022-10-04,49.83000183105469
2022-10-05,49.7599983215332
2022-10-06,49.20000076293945
2022-10-07,48.099998474121094
2022-10-10,47.689998626708984
2022-10-11,47.470001220703125
2022-10-12,47.29999923706055
2022-10-13,48.4900016784668
2022-10-14,47.540000915527344
2022-10-17,48.5099983215332
2022-10-18,49.06999969482422
2022-10-19,48.779998779296875
2022-10-20,48.5099983215332
2022-10-21,49.619998931884766
2022-10-24,50.20000076293945
2022-10-25,50.68000030517578
2022-10-26,50.70000076293945
2022-10-27,50.689998626708984
2022-10-28,51.779998779296875
2022-10-31,51.540000915527344
2022-11-01,51.5099983215332
2022-11-02,50.68000030517578
2022-11-03,50.439998626708984
2022-11-04,51.15999984741211
2022-11-07,51.72999954223633
2022-11-08,52.029998779296875
2022-11-09,51.099998474121094
2022-11-10,53.25
2022-11-11,53.209999084472656
2022-11-14,52.86000061035156
2022-11-15,53.11000061035156
2022-11-16,52.79999923706055
2022-11-17,52.810001373291016
2022-11-18,53.13999938964844
2022-11-21,53.119998931884766
2022-11-22,53.79999923706055
2022-11-23,54.02000045776367
2022-11-25,54.15999984741211
2022-11-28,53.47999954223633
2022-11-29,53.5099983215332
2022-11-30,54.779998779296875
2022-12-01,54.650001525878906
2022-12-02,54.63999938964844
2022-12-05,53.84000015258789
2022-12-06,53.310001373291016
2022-12-07,53.310001373291016
2022-12-08,53.650001525878906
2022-12-09,53.29999923706055
2022-12-12,54.060001373291016
2022-12-13,54.349998474121094
2022-12-14,54.209999084472656
2022-12-15,53.13999938964844
2022-12-16,51.43000030517578
2022-12-19,51.119998931884766
2022-12-20,51.11000061035156
2022-12-21,51.84000015258789
2022-12-22,51.29999923706055
2022-12-23,51.599998474121094
2022-12-27,51.61000061035156
2022-12-28,51.11000061035156
2022-12-29,51.75
2022-12-30,51.630001068115234
2023-01-03,51.45000076293945
2023-01-04,51.630001068115234
2023-01-05,51.15999984741211
2023-01-06,52.279998779296875
2023-01-09,51.959999084472656
2023-01-10,52.18000030517578
2023-01-11,52.619998931884766
2023-01-12,52.810001373291016
2023-01-13,52.900001525878906
2023-01-17,52.65999984741211
2023-01-18,51.880001068115234
2023-01-19,51.54999923706055
2023-01-20,52.20000076293945
2023-01-23,52.58000183105469
2023-01-24,52.59000015258789
2023-01-25,52.65999984741211
2023-01-26,53.06999969482422
2023-01-27,52.83000183105469
2023-01-30,52.33000183105469
2023-01-31,53.060001373291016
2023-02-01,53.29999923706055
2023-02-02,53.45000076293945
2023-02-03,53.04999923706055
2023-02-06,52.900001525878906
2023-02-07,53.41999816894531
2023-02-08,53.04999923706055
2023-02-09,52.66999816894531
2023-02-10,53.040000915527344
2023-02-13,53.52000045776367
2023-02-14,53.34000015258789
2023-02-15,53.31999969482422
2023-02-16,52.779998779296875
2023-02-17,52.689998626708984
2023-02-21,51.779998779296875
2023-02-22,51.61000061035156
2023-02-23,51.790000915527344
2023-02-24,51.34000015258789
2023-02-27,51.439998626708984
2023-02-28,51.25
2023-03-01,51.150001525878906
2023-03-02,51.54999923706055
2023-03-03,52.25
2023-03-06,52.22999954223633
2023-03-07,51.41999816894531
2023-03-08,51.41999816894531
2023-03-09,50.59000015258789
2023-03-10,50.0
2023-03-13,49.900001525878906
2023-03-14,50.529998779296875
2023-03-15,49.83000183105469
2023-03-16,50.560001373291016
2023-03-17,50.0
2023-03-20,50.470001220703125
2023-03-21,50.90999984741211
2023-03-22,50.099998474121094
2023-03-23,50.119998931884766
2023-03-24,50.43000030517578
2023-03-27,50.599998474121094
2023-03-28,50.56999969482422
2023-03-29,51.09000015258789
2023-03-30,51.38999938964844
2023-03-31,51.97999954223633
2023-04-03,52.380001068115234
2023-04-04,52.060001373291016
2023-04-05,52.130001068115234
2023-04-06,52.22999954223633
2023-04-10,52.38999938964844
2023-04-11,52.5
2023-04-12,52.400001525878906
2023-04-13,52.88999938964844
2023-04-14,52.720001220703125
2023-04-17,52.90999984741211
2023-04-18,53.0099983215332
2023-04-19,52.88999938964844
2023-04-20,52.75
2023-04-21,52.77000045776367
2023-04-24,52.810001373291016
2023-04-25,52.130001068115234
2023-04-26,51.77000045776367
2023-04-27,52.560001373291016
2023-04-28,53.0099983215332
2023-05-01,53.08000183105469
2023-05-02,52.369998931884766
2023-05-03,52.08000183105469
2023-05-04,51.70000076293945
2023-05-05,52.54999923706055
2023-05-08,52.4900016784668
2023-05-09,52.279998779296875
2023-05-10,52.400001525878906
2023-05-11,52.25
2023-05-12,52.25
2023-05-15,52.41999816894531
2023-05-16,51.97999954223633
2023-05-17,52.540000915527344
2023-05-18,52.869998931884766
2023-05-19,52.900001525878906
2023-05-22,52.91999816894531
2023-05-23,52.47999954223633
2023-05-24,52.040000915527344
2023-05-25,52.220001220703125
2023-05-26,52.9900016784668
2023-05-30,52.779998779296875
2023-05-31,52.619998931884766
2023-06-01,52.95000076293945
2023-06-02,53.83000183105469
2023-06-05,53.65999984741211
2023-06-06,53.709999084472656
2023-06-07,53.790000915527344
2023-06-08,54.060001373291016
2023-06-09,54.040000915527344
2023-06-12,54.47999954223633
2023-06-13,54.7599983215332
2023-06-14,53.11000061035156
2023-06-15,53.77000045776367
2023-06-16,53.529998779296875
2023-06-20,53.13999938964844
2023-06-21,53.060001373291016
2023-06-22,53.029998779296875
2023-06-23,52.599998474121094
2023-06-26,52.599998474121094
2023-06-27,53.08000183105469
2023-06-28,52.97999954223633
2023-06-29,53.33000183105469
2023-06-30,53.790000915527344
2023-07-03,53.79999923706055
2023-07-05,53.59000015258789
2023-07-06,53.130001068115234
2023-07-07,53.0
2023-07-10,53.31999969482422
2023-07-11,53.720001220703125
2023-07-12,53.970001220703125
2023-07-13,54.29999923706055
2023-07-14,54.34000015258789
2023-07-17,54.5099983215332
2023-07-18,54.84000015258789
2023-07-19,54.90999984741211
2023-07-20,54.90999984741211
2023-07-21,55.040000915527344
2023-07-24,55.2599983215332
2023-07-25,55.36000061035156
2023-07-26,55.27000045776367
2023-07-27,55.06999969482422
2023-07-28,55.470001220703125
2023-07-31,55.45000076293945
2023-08-01,55.439998626708984
2023-08-02,54.900001525878906
2023-08-03,54.7400016784668
2023-08-04,54.4900016784668
2023-08-07,55.02000045776367
2023-08-08,54.869998931884766
2023-08-09,54.65999984741211
2023-08-10,54.61000061035156
2023-08-11,54.61000061035156
2023-08-14,54.810001373291016
2023-08-15,54.189998626708984
2023-08-16,53.90999984741211
2023-08-17,53.56999969482422
2023-08-18,53.66999816894531
2023-08-21,53.880001068115234
2023-08-22,53.68000030517578
2023-08-23,54.08000183105469
2023-08-24,53.470001220703125
2023-08-25,53.77000045776367
2023-08-28,54.08000183105469
2023-08-29,54.63999938964844
2023-08-30,54.75
2023-08-31,54.59000015258789
2023-09-01,54.58000183105469
2023-09-05,54.279998779296875
2023-09-06,54.06999969482422
2023-09-07,54.040000915527344
2023-09-08,54.150001525878906
2023-09-11,54.29999923706055
2023-09-12,54.209999084472656
2023-09-13,54.040000915527344
2023-09-14,54.599998474121094
2023-09-15,54.040000915527344
2023-09-18,54.060001373291016
2023-09-19,53.95000076293945
2023-09-20,53.61000061035156
2023-09-21,52.91999816894531
2023-09-22,52.810001373291016
2023-09-25,52.939998626708984
2023-09-26,52.2599983215332
2023-09-27,52.349998474121094
2023-09-28,52.650001525878906
2023-09-29,52.43000030517578
2023-10-02,52.22999954223633
2023-10-03,51.66999816894531
2023-10-04,51.880001068115234
2023-10-05,51.86000061035156
2023-10-06,52.459999084472656
2023-10-09,52.9900016784668
2023-10-10,53.22999954223633
2023-10-11,53.459999084472656
2023-10-12,53.27000045776367
2023-10-13,53.18000030517578
2023-10-16,53.720001220703125
2023-10-17,53.75
2023-10-18,53.2400016784668
2023-10-19,52.75
2023-10-20,52.189998626708984
2023-10-23,51.9900016784668
2023-10-24,52.290000915527344
2023-10-25,51.90999984741211
2023-10-26,51.310001373291016
2023-10-27,50.91999816894531
2023-10-30,51.5
2023-10-31,51.7599983215332
2023-11-01,52.09000015258789
2023-11-02,53.06999969482422
2023-11-03,53.41999816894531
2023-11-06,53.459999084472656
2023-11-07,53.470001220703125
2023-11-08,53.540000915527344
2023-11-09,53.13999938964844
2023-11-10,53.900001525878906
2023-11-13,53.849998474121094
2023-11-14,54.709999084472656
2023-11-15,54.790000915527344
2023-11-16,54.86000061035156
2023-11-17,55.029998779296875
2023-11-20,55.38999938964844
2023-11-21,55.279998779296875
2023-11-22,55.4900016784668
2023-11-24,55.68000030517578
2023-11-27,55.380001068115234
2023-11-28,55.369998931884766
2023-11-29,55.349998474121094
2023-11-30,55.70000076293945
2023-12-01,56.0099983215332
2023-12-04,55.880001068115234
2023-12-05,55.66999816894531
2023-12-06,55.45000076293945
2023-12-07,55.689998626708984
2023-12-08,55.95000076293945
2023-12-11,56.58000183105469
2023-12-12,56.880001068115234
2023-12-13,57.65999984741211
2023-12-14,57.79999923706055
2023-12-15,56.209999084472656
2023-12-18,56.40999984741211
2023-12-19,56.70000076293945
2023-12-20,55.869998931884766
2023-12-21,56.380001068115234
2023-12-22,56.459999084472656
2023-12-26,56.7599983215332
2023-12-27,56.849998474121094
2023-12-28,56.869998931884766
2023-12-29,56.779998779296875
2024-01-02,56.61000061035156
2024-01-03,56.2599983215332
2024-01-04,56.130001068115234
2024-01-05,56.189998626708984
2024-01-08,56.68000030517578
2024-01-09,56.529998779296875
2024-01-10,56.66999816894531
2024-01-11,56.66999816894531
2024-01-12,56.7400016784668
2024-01-16,56.4900016784668
2024-01-17,56.25
2024-01-18,56.560001373291016
2024-01-19,57.209999084472656
2024-01-22,57.27000045776367
2024-01-23,57.439998626708984
2024-01-24,57.529998779296875
2024-01-25,57.61000061035156
2024-01-26,57.560001373291016
2024-01-29,57.86000061035156
2024-01-30,57.95000076293945
2024-01-31,57.31999969482422
2024-02-01,57.939998626708984
2024-02-02,58.06999969482422
2024-02-05,58.06999969482422
2024-02-06,58.099998474121094
2024-02-07,58.54999923706055
2024-02-08,58.59000015258789
2024-02-09,58.83000183105469
2024-02-12,58.84000015258789
2024-02-13,58.09000015258789
2024-02-14,58.58000183105469
2024-02-15,59.02000045776367
2024-02-16,58.90999984741211
2024-02-20,58.709999084472656
2024-02-21,58.90999984741211
2024-02-22,59.83000183105469
2024-02-23,59.849998474121094
2024-02-26,59.709999084472656
2024-02-27,59.77000045776367
2024-02-28,59.7400016784668
2024-02-29,59.90999984741211
2024-03-01,60.54999923706055
2024-03-04,60.560001373291016
2024-03-05,59.97999954223633
2024-03-06,60.31999969482422
2024-03-07,60.849998474121094
2024-03-08,60.369998931884766
2024-03-11,60.41999816894531
2024-03-12,60.75
2024-03-13,60.470001220703125
2024-03-14,60.369998931884766
2024-03-15,60.040000915527344
2024-03-18,60.2599983215332
2024-03-19,60.56999969482422
2024-03-20,61.06999969482422
2024-03-21,61.540000915527344
2024-03-22,61.31999969482422
2024-03-25,61.16999816894531
2024-03-26,61.04999923706055
2024-03-27,61.619998931884766
2024-03-28,61.7599983215332
2024-04-01,61.630001068115234
2024-04-02,61.11000061035156
2024-04-03,61.119998931884766
2024-04-04,60.380001068115234
2024-04-05,60.959999084472656
2024-04-08,60.970001220703125
2024-04-09,60.9900016784668
2024-04-10,60.38999938964844
2024-04-11,60.63999938964844
2024-04-12,59.720001220703125
2024-04-15,59.25
2024-04-16,59.27000045776367
2024-04-17,59.029998779296875
2024-04-18,58.93000030517578
2024-04-19,58.84000015258789
2024-04-22,59.27000045776367
2024-04-23,59.91999816894531
2024-04-24,59.880001068115234
2024-04-25,59.7599983215332
2024-04-26,60.130001068115234
2024-04-29,60.209999084472656
2024-04-30,59.38999938964844
2024-05-01,59.0
2024-05-02,59.2400016784668
2024-05-03,59.709999084472656
2024-05-06,60.2599983215332
2024-05-07,60.4900016784668
2024-05-08,60.63999938964844
2024-05-09,60.9900016784668
2024-05-10,61.18000030517578
2024-05-13,61.13999938964844
2024-05-14,61.459999084472656
2024-05-15,62.18000030517578
2024-05-16,62.029998779296875
2024-05-17,62.130001068115234
2024-05-20,62.119998931884766
2024-05-21,62.220001220703125
2024-05-22,62.0099983215332
2024-05-23,61.470001220703125
