Date,AMEFX
2022-12-08,23.90999984741211
2022-12-09,23.829999923706055
2022-12-12,23.989999771118164
2022-12-13,23.030000686645508
2022-12-14,23.020000457763672
2022-12-15,22.75
2022-12-16,22.549999237060547
2022-12-19,22.469999313354492
2022-12-20,22.469999313354492
2022-12-21,22.670000076293945
2022-12-22,22.549999237060547
2022-12-23,22.649999618530273
2022-12-27,22.670000076293945
2022-12-28,22.479999542236328
2022-12-29,22.649999618530273
2022-12-30,22.600000381469727
2023-01-03,22.579999923706055
2023-01-04,22.729999542236328
2023-01-05,22.6200008392334
2023-01-06,23.040000915527344
2023-01-09,22.989999771118164
2023-01-10,23.020000457763672
2023-01-11,23.139999389648438
2023-01-12,23.270000457763672
2023-01-13,23.290000915527344
2023-01-17,23.219999313354492
2023-01-18,23.010000228881836
2023-01-19,22.940000534057617
2023-01-20,23.079999923706055
2023-01-23,23.1200008392334
2023-01-24,23.149999618530273
2023-01-25,23.190000534057617
2023-01-26,23.299999237060547
2023-01-27,23.260000228881836
2023-01-30,23.149999618530273
2023-01-31,23.31999969482422
2023-02-01,23.399999618530273
2023-02-02,23.389999389648438
2023-02-03,23.239999771118164
2023-02-06,23.139999389648438
2023-02-07,23.219999313354492
2023-02-08,23.15999984741211
2023-02-09,23.059999465942383
2023-02-10,23.149999618530273
2023-02-13,23.290000915527344
2023-02-14,23.219999313354492
2023-02-15,23.170000076293945
2023-02-16,23.010000228881836
2023-02-17,23.020000457763672
2023-02-21,22.799999237060547
2023-02-22,22.729999542236328
2023-02-23,22.790000915527344
2023-02-24,22.649999618530273
2023-02-27,22.700000762939453
2023-02-28,22.610000610351562
2023-03-01,22.59000015258789
2023-03-02,22.65999984741211
2023-03-03,22.8700008392334
2023-03-06,22.860000610351562
2023-03-07,22.579999923706055
2023-03-08,22.56999969482422
2023-03-09,22.350000381469727
2023-03-10,22.219999313354492
2023-03-13,22.0
2023-03-14,22.139999389648438
2023-03-15,21.90999984741211
2023-03-16,22.030000686645508
2023-03-17,21.8700008392334
2023-03-20,22.059999465942383
2023-03-21,22.170000076293945
2023-03-22,22.010000228881836
2023-03-23,22.010000228881836
2023-03-24,22.059999465942383
2023-03-27,22.1200008392334
2023-03-28,22.170000076293945
2023-03-29,22.31999969482422
2023-03-30,22.43000030517578
2023-03-31,22.610000610351562
2023-04-03,22.739999771118164
2023-04-04,22.709999084472656
2023-04-05,22.760000228881836
2023-04-06,22.790000915527344
2023-04-10,22.780000686645508
2023-04-11,22.860000610351562
2023-04-12,22.8700008392334
2023-04-13,22.989999771118164
2023-04-14,22.920000076293945
2023-04-17,22.959999084472656
2023-04-18,23.020000457763672
2023-04-19,23.0
2023-04-20,22.920000076293945
2023-04-21,22.940000534057617
2023-04-24,22.989999771118164
2023-04-25,22.84000015258789
2023-04-26,22.709999084472656
2023-04-27,22.850000381469727
2023-04-28,22.969999313354492
2023-05-01,22.920000076293945
2023-05-02,22.719999313354492
2023-05-03,22.649999618530273
2023-05-04,22.56999969482422
2023-05-05,22.790000915527344
2023-05-08,22.729999542236328
2023-05-09,22.690000534057617
2023-05-10,22.68000030517578
2023-05-11,22.59000015258789
2023-05-12,22.549999237060547
2023-05-15,22.610000610351562
2023-05-16,22.420000076293945
2023-05-17,22.540000915527344
2023-05-18,22.520000457763672
2023-05-19,22.540000915527344
2023-05-22,22.540000915527344
2023-05-23,22.469999313354492
2023-05-24,22.299999237060547
2023-05-25,22.209999084472656
2023-05-26,22.329999923706055
2023-05-30,22.270000457763672
2023-05-31,22.219999313354492
2023-06-01,22.329999923706055
2023-06-02,22.59000015258789
2023-06-05,22.520000457763672
2023-06-06,22.56999969482422
2023-06-07,22.639999389648438
2023-06-08,22.729999542236328
2023-06-09,22.690000534057617
2023-06-12,22.56999969482422
2023-06-13,22.6299991607666
2023-06-14,22.649999618530273
2023-06-15,22.850000381469727
2023-06-16,22.809999465942383
2023-06-20,22.65999984741211
2023-06-21,22.65999984741211
2023-06-22,22.56999969482422
2023-06-23,22.440000534057617
2023-06-26,22.479999542236328
2023-06-27,22.56999969482422
2023-06-28,22.540000915527344
2023-06-29,22.600000381469727
2023-06-30,22.75
2023-07-03,22.790000915527344
2023-07-05,22.700000762939453
2023-07-06,22.459999084472656
2023-07-07,22.469999313354492
2023-07-10,22.559999465942383
2023-07-11,22.719999313354492
2023-07-12,22.899999618530273
2023-07-13,23.059999465942383
2023-07-14,22.989999771118164
2023-07-17,22.979999542236328
2023-07-18,23.049999237060547
2023-07-19,23.1299991607666
2023-07-20,23.149999618530273
2023-07-21,23.18000030517578
2023-07-24,23.200000762939453
2023-07-25,23.200000762939453
2023-07-26,23.209999084472656
2023-07-27,23.09000015258789
2023-07-28,23.190000534057617
2023-07-31,23.219999313354492
2023-08-01,23.1299991607666
2023-08-02,22.940000534057617
2023-08-03,22.84000015258789
2023-08-04,22.860000610351562
2023-08-07,22.989999771118164
2023-08-08,22.899999618530273
2023-08-09,22.90999984741211
2023-08-10,22.889999389648438
2023-08-11,22.860000610351562
2023-08-14,22.81999969482422
2023-08-15,22.59000015258789
2023-08-16,22.5
2023-08-17,22.399999618530273
2023-08-18,22.440000534057617
2023-08-21,22.420000076293945
2023-08-22,22.3799991607666
2023-08-23,22.530000686645508
2023-08-24,22.389999389648438
2023-08-25,22.459999084472656
2023-08-28,22.56999969482422
2023-08-29,22.770000457763672
2023-08-30,22.799999237060547
2023-08-31,22.75
2023-09-01,22.719999313354492
2023-09-05,22.56999969482422
2023-09-06,22.459999084472656
2023-09-07,22.459999084472656
2023-09-08,22.510000228881836
2023-09-11,22.389999389648438
2023-09-12,22.420000076293945
2023-09-13,22.440000534057617
2023-09-14,22.6299991607666
2023-09-15,22.530000686645508
2023-09-18,22.520000457763672
2023-09-19,22.469999313354492
2023-09-20,22.420000076293945
2023-09-21,22.139999389648438
2023-09-22,22.09000015258789
2023-09-25,22.06999969482422
2023-09-26,21.8700008392334
2023-09-27,21.829999923706055
2023-09-28,21.93000030517578
2023-09-29,21.860000610351562
2023-10-02,21.649999618530273
2023-10-03,21.440000534057617
2023-10-04,21.469999313354492
2023-10-05,21.489999771118164
2023-10-06,21.600000381469727
2023-10-09,21.799999237060547
2023-10-10,21.959999084472656
2023-10-11,22.010000228881836
2023-10-12,21.8700008392334
2023-10-13,21.889999389648438
2023-10-16,22.020000457763672
2023-10-17,22.020000457763672
2023-10-18,21.81999969482422
2023-10-19,21.649999618530273
2023-10-20,21.540000915527344
2023-10-23,21.5
2023-10-24,21.579999923706055
2023-10-25,21.5
2023-10-26,21.440000534057617
2023-10-27,21.219999313354492
2023-10-30,21.389999389648438
2023-10-31,21.459999084472656
2023-11-01,21.59000015258789
2023-11-02,21.93000030517578
2023-11-03,22.09000015258789
2023-11-06,22.0
2023-11-07,21.93000030517578
2023-11-08,21.889999389648438
2023-11-09,21.770000457763672
2023-11-10,21.899999618530273
2023-11-13,21.8799991607666
2023-11-14,22.239999771118164
2023-11-15,22.260000228881836
2023-11-16,22.239999771118164
2023-11-17,22.350000381469727
2023-11-20,22.43000030517578
2023-11-21,22.40999984741211
2023-11-22,22.440000534057617
2023-11-24,22.489999771118164
2023-11-27,22.459999084472656
2023-11-28,22.530000686645508
2023-11-29,22.56999969482422
2023-11-30,22.6299991607666
2023-12-01,22.829999923706055
2023-12-04,22.799999237060547
2023-12-05,22.739999771118164
2023-12-06,22.709999084472656
2023-12-07,22.75
2023-12-08,22.790000915527344
2023-12-11,22.90999984741211
2023-12-12,22.59000015258789
2023-12-13,22.93000030517578
2023-12-14,23.15999984741211
2023-12-15,23.079999923706055
2023-12-18,23.110000610351562
2023-12-19,23.239999771118164
2023-12-20,23.059999465942383
2023-12-21,23.209999084472656
2023-12-22,23.270000457763672
2023-12-26,23.350000381469727
2023-12-27,23.450000762939453
2023-12-28,23.43000030517578
2023-12-29,23.399999618530273
2024-01-02,23.389999389648438
2024-01-03,23.260000228881836
2024-01-04,23.25
2024-01-05,23.25
2024-01-08,23.3799991607666
2024-01-09,23.290000915527344
2024-01-10,23.290000915527344
2024-01-11,23.260000228881836
2024-01-12,23.329999923706055
2024-01-16,23.149999618530273
2024-01-17,23.010000228881836
2024-01-18,23.049999237060547
2024-01-19,23.18000030517578
2024-01-22,23.149999618530273
2024-01-23,23.15999984741211
2024-01-24,23.15999984741211
2024-01-25,23.299999237060547
2024-01-26,23.329999923706055
2024-01-29,23.40999984741211
2024-01-30,23.440000534057617
2024-01-31,23.299999237060547
2024-02-01,23.459999084472656
2024-02-02,23.329999923706055
2024-02-05,23.149999618530273
2024-02-06,23.270000457763672
2024-02-07,23.280000686645508
2024-02-08,23.25
2024-02-09,23.280000686645508
2024-02-12,23.350000381469727
2024-02-13,23.059999465942383
2024-02-14,23.15999984741211
2024-02-15,23.3700008392334
2024-02-16,23.350000381469727
2024-02-20,23.3700008392334
2024-02-21,23.440000534057617
2024-02-22,23.549999237060547
2024-02-23,23.59000015258789
2024-02-26,23.5
2024-02-27,23.5
2024-02-28,23.5
2024-02-29,23.559999465942383
2024-03-01,23.709999084472656
2024-03-04,23.75
2024-03-05,23.75
2024-03-06,23.8700008392334
2024-03-07,24.010000228881836
2024-03-08,23.989999771118164
2024-03-11,23.850000381469727
2024-03-12,23.8700008392334
2024-03-13,23.93000030517578
2024-03-14,23.809999465942383
2024-03-15,23.75
2024-03-18,23.780000686645508
2024-03-19,23.84000015258789
2024-03-20,24.010000228881836
2024-03-21,24.09000015258789
2024-03-22,24.020000457763672
2024-03-25,24.010000228881836
2024-03-26,23.969999313354492
2024-03-27,24.190000534057617
2024-03-28,24.239999771118164
2024-04-01,24.149999618530273
2024-04-02,24.049999237060547
2024-04-03,24.059999465942383
2024-04-04,23.940000534057617
2024-04-05,23.979999542236328
2024-04-08,24.030000686645508
2024-04-09,24.079999923706055
2024-04-10,23.799999237060547
2024-04-11,23.790000915527344
2024-04-12,23.540000915527344
2024-04-15,23.399999618530273
2024-04-16,23.299999237060547
2024-04-17,23.329999923706055
2024-04-18,23.31999969482422
2024-04-19,23.399999618530273
2024-04-22,23.559999465942383
2024-04-23,23.739999771118164
2024-04-24,23.760000228881836
2024-04-25,23.690000534057617
2024-04-26,23.760000228881836
2024-04-29,23.860000610351562
2024-04-30,23.600000381469727
2024-05-01,23.520000457763672
2024-05-02,23.639999389648438
2024-05-03,23.760000228881836
2024-05-06,23.899999618530273
2024-05-07,23.950000762939453
2024-05-08,24.0
2024-05-09,24.1299991607666
2024-05-10,24.190000534057617
2024-05-13,24.190000534057617
2024-05-14,24.290000915527344
2024-05-15,24.469999313354492
2024-05-16,24.440000534057617
2024-05-17,24.459999084472656
2024-05-20,24.420000076293945
2024-05-21,24.43000030517578
2024-05-22,24.31999969482422
2024-05-23,24.100000381469727
2024-05-24,24.190000534057617
2024-05-28,24.110000610351562
2024-05-29,23.84000015258789
2024-05-30,23.969999313354492
2024-05-31,24.200000762939453
2024-06-03,24.18000030517578
2024-06-04,24.139999389648438
2024-06-05,24.260000228881836
2024-06-06,24.270000457763672
2024-06-07,24.139999389648438
2024-06-10,23.989999771118164
2024-06-11,23.899999618530273
2024-06-12,23.979999542236328
2024-06-13,23.989999771118164
2024-06-14,23.93000030517578
2024-06-17,24.020000457763672
2024-06-18,24.09000015258789
2024-06-20,24.170000076293945
2024-06-21,24.110000610351562
2024-06-24,24.25
2024-06-25,24.15999984741211
2024-06-26,24.06999969482422
2024-06-27,24.049999237060547
2024-06-28,24.06999969482422
2024-07-01,24.040000915527344
2024-07-02,24.09000015258789
2024-07-03,24.209999084472656
2024-07-05,24.25
2024-07-08,24.280000686645508
2024-07-09,24.229999542236328
2024-07-10,24.420000076293945
2024-07-11,24.600000381469727
2024-07-12,24.690000534057617
2024-07-15,24.719999313354492
2024-07-16,24.889999389648438
2024-07-17,24.920000076293945
2024-07-18,24.799999237060547
2024-07-19,24.670000076293945
2024-07-22,24.739999771118164
2024-07-23,24.709999084472656
2024-07-24,24.579999923706055
2024-07-25,24.6299991607666
2024-07-26,24.850000381469727
2024-07-29,24.8799991607666
2024-07-30,24.93000030517578
2024-07-31,25.06999969482422
2024-08-01,24.8799991607666
2024-08-02,24.68000030517578
2024-08-05,24.229999542236328
2024-08-06,24.34000015258789
2024-08-07,24.329999923706055
2024-08-08,24.600000381469727
2024-08-09,24.649999618530273
2024-08-12,24.639999389648438
2024-08-13,24.84000015258789
2024-08-14,24.940000534057617
2024-08-15,25.100000381469727
2024-08-16,25.170000076293945
2024-08-19,25.329999923706055
2024-08-20,25.280000686645508
2024-08-21,25.360000610351562
2024-08-22,25.299999237060547
2024-08-23,25.559999465942383
2024-08-26,25.59000015258789
2024-08-27,25.610000610351562
2024-08-28,25.579999923706055
2024-08-29,25.610000610351562
2024-08-30,25.700000762939453
2024-09-03,25.450000762939453
2024-09-04,25.479999542236328
2024-09-05,25.420000076293945
2024-09-06,25.219999313354492
2024-09-09,25.389999389648438
2024-09-10,25.3700008392334
2024-09-11,25.40999984741211
2024-09-12,25.549999237060547
2024-09-13,25.690000534057617
2024-09-16,25.639999389648438
2024-09-17,25.600000381469727
2024-09-18,25.549999237060547
2024-09-19,25.770000457763672
2024-09-20,25.75
2024-09-23,25.81999969482422
2024-09-24,25.899999618530273
2024-09-25,25.780000686645508
2024-09-26,25.889999389648438
2024-09-27,25.90999984741211
2024-09-30,25.93000030517578
2024-10-01,25.920000076293945
2024-10-02,25.899999618530273
2024-10-03,25.790000915527344
2024-10-04,25.8799991607666
2024-10-07,25.799999237060547
2024-10-08,25.799999237060547
2024-10-09,25.889999389648438
2024-10-10,25.81999969482422
2024-10-11,25.989999771118164
2024-10-14,26.079999923706055
2024-10-15,26.0
2024-10-16,26.1299991607666
2024-10-17,26.149999618530273
2024-10-18,26.18000030517578
2024-10-21,25.989999771118164
2024-10-22,26.020000457763672
2024-10-23,25.940000534057617
2024-10-24,25.959999084472656
2024-10-25,25.84000015258789
2024-10-28,25.920000076293945
2024-10-29,25.84000015258789
2024-10-30,25.809999465942383
2024-10-31,25.68000030517578
2024-11-01,25.6299991607666
2024-11-04,25.649999618530273
2024-11-05,25.829999923706055
2024-11-06,26.059999465942383
2024-11-07,26.110000610351562
2024-11-08,26.149999618530273
2024-11-11,26.1299991607666
2024-11-12,25.889999389648438
2024-11-13,25.850000381469727
2024-11-14,25.81999969482422
2024-11-15,25.700000762939453
2024-11-18,25.850000381469727
2024-11-19,25.81999969482422
2024-11-20,25.780000686645508
2024-11-21,25.950000762939453
