Date,RFNBX
2022-06-03,65.55999755859375
2022-06-06,65.76000213623047
2022-06-07,66.31999969482422
2022-06-08,65.55000305175781
2022-06-09,64.0
2022-06-10,62.2599983215332
2022-06-13,59.75
2022-06-14,59.43000030517578
2022-06-15,59.02000045776367
2022-06-16,57.08000183105469
2022-06-17,57.11000061035156
2022-06-21,58.31999969482422
2022-06-22,58.0
2022-06-23,58.27000045776367
2022-06-24,59.9900016784668
2022-06-27,60.0099983215332
2022-06-28,59.150001525878906
2022-06-29,58.900001525878906
2022-06-30,58.34000015258789
2022-07-01,58.779998779296875
2022-07-05,58.61000061035156
2022-07-06,58.70000076293945
2022-07-07,59.650001525878906
2022-07-08,59.58000183105469
2022-07-11,58.810001373291016
2022-07-12,58.38999938964844
2022-07-13,58.130001068115234
2022-07-14,57.7400016784668
2022-07-15,58.97999954223633
2022-07-18,58.810001373291016
2022-07-19,60.470001220703125
2022-07-20,60.70000076293945
2022-07-21,61.13999938964844
2022-07-22,60.52000045776367
2022-07-25,60.77000045776367
2022-07-26,60.15999984741211
2022-07-27,61.540000915527344
2022-07-28,62.09000015258789
2022-07-29,62.68000030517578
2022-08-01,62.52000045776367
2022-08-02,62.130001068115234
2022-08-03,62.90999984741211
2022-08-04,63.02000045776367
2022-08-05,63.060001373291016
2022-08-08,63.13999938964844
2022-08-09,62.7599983215332
2022-08-10,64.12999725341797
2022-08-11,64.16999816894531
2022-08-12,65.16000366210938
2022-08-15,65.16999816894531
2022-08-16,65.23999786376953
2022-08-17,64.62000274658203
2022-08-18,64.87999725341797
2022-08-19,64.05000305175781
2022-08-22,62.900001525878906
2022-08-23,62.81999969482422
2022-08-24,63.08000183105469
2022-08-25,63.939998626708984
2022-08-26,61.959999084472656
2022-08-29,61.61000061035156
2022-08-30,60.880001068115234
2022-08-31,60.529998779296875
2022-09-01,60.45000076293945
2022-09-02,60.060001373291016
2022-09-06,59.72999954223633
2022-09-07,60.65999984741211
2022-09-08,61.189998626708984
2022-09-09,62.22999954223633
2022-09-12,62.790000915527344
2022-09-13,60.33000183105469
2022-09-14,60.369998931884766
2022-09-15,59.869998931884766
2022-09-16,59.40999984741211
2022-09-19,59.7599983215332
2022-09-20,59.040000915527344
2022-09-21,58.08000183105469
2022-09-22,57.5
2022-09-23,56.2599983215332
2022-09-26,55.52000045776367
2022-09-27,55.43000030517578
2022-09-28,56.689998626708984
2022-09-29,55.709999084472656
2022-09-30,55.130001068115234
2022-10-03,56.720001220703125
2022-10-04,58.61000061035156
2022-10-05,58.5099983215332
2022-10-06,58.029998779296875
2022-10-07,56.619998931884766
2022-10-10,56.119998931884766
2022-10-11,55.65999984741211
2022-10-12,55.560001373291016
2022-10-13,56.72999954223633
2022-10-14,55.38999938964844
2022-10-17,56.68000030517578
2022-10-18,57.22999954223633
2022-10-19,56.86000061035156
2022-10-20,56.47999954223633
2022-10-21,57.7400016784668
2022-10-24,58.209999084472656
2022-10-25,59.2599983215332
2022-10-26,59.15999984741211
2022-10-27,58.86000061035156
2022-10-28,59.869998931884766
2022-10-31,59.540000915527344
2022-11-01,59.560001373291016
2022-11-02,58.279998779296875
2022-11-03,57.90999984741211
2022-11-04,58.9900016784668
2022-11-07,59.599998474121094
2022-11-08,60.029998779296875
2022-11-09,58.869998931884766
2022-11-10,61.900001525878906
2022-11-11,62.439998626708984
2022-11-14,61.84000015258789
2022-11-15,62.349998474121094
2022-11-16,61.790000915527344
2022-11-17,61.58000183105469
2022-11-18,61.869998931884766
2022-11-21,61.650001525878906
2022-11-22,62.400001525878906
2022-11-23,62.7599983215332
2022-11-25,62.849998474121094
2022-11-28,61.900001525878906
2022-11-29,61.95000076293945
2022-11-30,63.75
2022-12-01,63.72999954223633
2022-12-02,63.70000076293945
2022-12-05,62.61000061035156
2022-12-06,61.86000061035156
2022-12-07,61.779998779296875
2022-12-08,62.2400016784668
2022-12-09,61.959999084472656
2022-12-12,62.70000076293945
2022-12-13,63.18000030517578
2022-12-14,62.959999084472656
2022-12-15,61.470001220703125
2022-12-16,59.70000076293945
2022-12-19,59.25
2022-12-20,59.38999938964844
2022-12-21,60.279998779296875
2022-12-22,59.540000915527344
2022-12-23,59.869998931884766
2022-12-27,59.779998779296875
2022-12-28,59.09000015258789
2022-12-29,60.0
2022-12-30,59.810001373291016
2023-01-03,59.599998474121094
2023-01-04,60.130001068115234
2023-01-05,59.59000015258789
2023-01-06,61.02000045776367
2023-01-09,61.08000183105469
2023-01-10,61.369998931884766
2023-01-11,62.06999969482422
2023-01-12,62.470001220703125
2023-01-13,62.72999954223633
2023-01-17,62.540000915527344
2023-01-18,61.810001373291016
2023-01-19,61.439998626708984
2023-01-20,62.470001220703125
2023-01-23,63.040000915527344
2023-01-24,62.97999954223633
2023-01-25,63.11000061035156
2023-01-26,63.68000030517578
2023-01-27,63.59000015258789
2023-01-30,62.86000061035156
2023-01-31,63.70000076293945
2023-02-01,64.33000183105469
2023-02-02,64.9000015258789
2023-02-03,64.16999816894531
2023-02-06,63.7400016784668
2023-02-07,64.51000213623047
2023-02-08,63.93000030517578
2023-02-09,63.41999816894531
2023-02-10,63.45000076293945
2023-02-13,64.1500015258789
2023-02-14,64.1500015258789
2023-02-15,64.30999755859375
2023-02-16,63.540000915527344
2023-02-17,63.31999969482422
2023-02-21,62.150001525878906
2023-02-22,62.02000045776367
2023-02-23,62.27000045776367
2023-02-24,61.63999938964844
2023-02-27,61.970001220703125
2023-02-28,61.88999938964844
2023-03-01,61.959999084472656
2023-03-02,62.400001525878906
2023-03-03,63.41999816894531
2023-03-06,63.25
2023-03-07,62.279998779296875
2023-03-08,62.400001525878906
2023-03-09,61.31999969482422
2023-03-10,60.22999954223633
2023-03-13,59.91999816894531
2023-03-14,60.869998931884766
2023-03-15,59.90999984741211
2023-03-16,60.88999938964844
2023-03-17,60.27000045776367
2023-03-20,60.86000061035156
2023-03-21,61.619998931884766
2023-03-22,60.790000915527344
2023-03-23,60.959999084472656
2023-03-24,61.09000015258789
2023-03-27,61.29999923706055
2023-03-28,61.310001373291016
2023-03-29,62.09000015258789
2023-03-30,62.47999954223633
2023-03-31,63.189998626708984
2023-04-03,63.54999923706055
2023-04-04,63.099998474121094
2023-04-05,62.849998474121094
2023-04-06,62.9900016784668
2023-04-10,63.20000076293945
2023-04-11,63.470001220703125
2023-04-12,63.310001373291016
2023-04-13,64.11000061035156
2023-04-14,63.869998931884766
2023-04-17,63.9900016784668
2023-04-18,64.19999694824219
2023-04-19,64.0
2023-04-20,63.75
2023-04-21,63.81999969482422
2023-04-24,63.86000061035156
2023-04-25,62.959999084472656
2023-04-26,62.720001220703125
2023-04-27,63.72999954223633
2023-04-28,64.2699966430664
2023-05-01,64.23999786376953
2023-05-02,63.45000076293945
2023-05-03,63.20000076293945
2023-05-04,62.650001525878906
2023-05-05,63.689998626708984
2023-05-08,63.75
2023-05-09,63.61000061035156
2023-05-10,63.75
2023-05-11,63.58000183105469
2023-05-12,63.52000045776367
2023-05-15,63.90999984741211
2023-05-16,63.41999816894531
2023-05-17,64.12000274658203
2023-05-18,64.62999725341797
2023-05-19,64.5999984741211
2023-05-22,64.6500015258789
2023-05-23,63.900001525878906
2023-05-24,63.36000061035156
2023-05-25,63.65999984741211
2023-05-26,64.80000305175781
2023-05-30,64.45999908447266
2023-05-31,64.08000183105469
2023-06-01,64.62999725341797
2023-06-02,65.63999938964844
2023-06-05,65.37999725341797
2023-06-06,65.63999938964844
2023-06-07,65.48999786376953
2023-06-08,65.80999755859375
2023-06-09,65.83000183105469
2023-06-12,66.58000183105469
2023-06-13,67.04000091552734
2023-06-14,66.30999755859375
2023-06-15,67.0999984741211
2023-06-16,66.72000122070312
2023-06-20,66.30000305175781
2023-06-21,66.20999908447266
2023-06-22,66.29000091552734
2023-06-23,65.72000122070312
2023-06-26,65.62000274658203
2023-06-27,66.43000030517578
2023-06-28,66.37999725341797
2023-06-29,66.6500015258789
2023-06-30,67.30999755859375
2023-07-03,67.37000274658203
2023-07-05,67.0999984741211
2023-07-06,66.33999633789062
2023-07-07,66.41000366210938
2023-07-10,66.83000183105469
2023-07-11,67.37999725341797
2023-07-12,67.93000030517578
2023-07-13,68.61000061035156
2023-07-14,68.55000305175781
2023-07-17,68.77999877929688
2023-07-18,69.26000213623047
2023-07-19,69.37000274658203
2023-07-20,68.86000061035156
2023-07-21,68.87000274658203
2023-07-24,69.0
2023-07-25,69.31999969482422
2023-07-26,69.18000030517578
2023-07-27,68.9800033569336
2023-07-28,69.6500015258789
2023-07-31,69.75
2023-08-01,69.69999694824219
2023-08-02,68.63999938964844
2023-08-03,68.5
2023-08-04,68.3499984741211
2023-08-07,69.11000061035156
2023-08-08,68.80000305175781
2023-08-09,68.37999725341797
2023-08-10,68.30000305175781
2023-08-11,68.0199966430664
2023-08-14,68.30000305175781
2023-08-15,67.43000030517578
2023-08-16,67.01000213623047
2023-08-17,66.43000030517578
2023-08-18,66.55000305175781
2023-08-21,67.01000213623047
2023-08-22,66.86000061035156
2023-08-23,67.5999984741211
2023-08-24,66.52999877929688
2023-08-25,66.87999725341797
2023-08-28,67.37999725341797
2023-08-29,68.38999938964844
2023-08-30,68.55000305175781
2023-08-31,68.5
2023-09-01,68.45999908447266
2023-09-05,68.02999877929688
2023-09-06,67.80000305175781
2023-09-07,67.6500015258789
2023-09-08,67.73999786376953
2023-09-11,68.05000305175781
2023-09-12,67.75
2023-09-13,67.69000244140625
2023-09-14,68.23999786376953
2023-09-15,67.54000091552734
2023-09-18,67.51000213623047
2023-09-19,67.30999755859375
2023-09-20,66.79000091552734
2023-09-21,65.66000366210938
2023-09-22,65.61000061035156
2023-09-25,65.77999877929688
2023-09-26,64.87999725341797
2023-09-27,64.97000122070312
2023-09-28,65.4800033569336
2023-09-29,65.2699966430664
2023-10-02,65.01000213623047
2023-10-03,64.02999877929688
2023-10-04,64.47000122070312
2023-10-05,64.5199966430664
2023-10-06,65.36000061035156
2023-10-09,65.70999908447266
2023-10-10,66.2300033569336
2023-10-11,66.55999755859375
2023-10-12,66.2300033569336
2023-10-13,65.87000274658203
2023-10-16,66.62000274658203
2023-10-17,66.77999877929688
2023-10-18,65.9000015258789
2023-10-19,65.23999786376953
2023-10-20,64.55999755859375
2023-10-23,64.4800033569336
2023-10-24,64.94000244140625
2023-10-25,64.05999755859375
2023-10-26,63.2599983215332
2023-10-27,62.959999084472656
2023-10-30,63.630001068115234
2023-10-31,63.90999984741211
2023-11-01,64.58999633789062
2023-11-02,65.83999633789062
2023-11-03,66.4800033569336
2023-11-06,66.55000305175781
2023-11-07,66.66999816894531
2023-11-08,66.72000122070312
2023-11-09,66.43000030517578
2023-11-10,67.4000015258789
2023-11-13,67.3499984741211
2023-11-14,68.7300033569336
2023-11-15,68.81999969482422
2023-11-16,68.70999908447266
2023-11-17,68.9800033569336
2023-11-20,69.56999969482422
2023-11-21,69.30999755859375
2023-11-22,69.61000061035156
2023-11-24,69.77999877929688
2023-11-27,69.47000122070312
2023-11-28,69.44999694824219
2023-11-29,69.47000122070312
2023-11-30,69.7699966430664
2023-12-01,70.30999755859375
2023-12-04,69.88999938964844
2023-12-05,69.6500015258789
2023-12-06,69.26000213623047
2023-12-07,69.7300033569336
2023-12-08,70.13999938964844
2023-12-11,70.7699966430664
2023-12-12,71.25
2023-12-13,72.30999755859375
2023-12-14,72.76000213623047
2023-12-15,69.83000183105469
2023-12-18,70.1500015258789
2023-12-19,70.66000366210938
2023-12-20,69.58000183105469
2023-12-21,70.43000030517578
2023-12-22,70.62000274658203
2023-12-26,70.95999908447266
2023-12-27,71.16000366210938
2023-12-28,71.16000366210938
2023-12-29,70.91999816894531
2024-01-02,70.4000015258789
2024-01-03,69.69999694824219
2024-01-04,69.6500015258789
2024-01-05,69.69000244140625
2024-01-08,70.52999877929688
2024-01-09,70.4000015258789
2024-01-10,70.66000366210938
2024-01-11,70.68000030517578
2024-01-12,70.7699966430664
2024-01-16,70.37999725341797
2024-01-17,69.94999694824219
2024-01-18,70.58000183105469
2024-01-19,71.37000274658203
2024-01-22,71.5
2024-01-23,71.55000305175781
2024-01-24,71.83000183105469
2024-01-25,72.12000274658203
2024-01-26,72.1500015258789
2024-01-29,72.75
2024-01-30,72.6500015258789
2024-01-31,71.63999938964844
2024-02-01,72.55000305175781
2024-02-02,73.2300033569336
2024-02-05,73.2300033569336
2024-02-06,73.06999969482422
2024-02-07,73.68000030517578
2024-02-08,73.94000244140625
2024-02-09,74.41000366210938
2024-02-12,74.41000366210938
2024-02-13,73.26000213623047
2024-02-14,74.08999633789062
2024-02-15,74.66000366210938
2024-02-16,74.41000366210938
2024-02-20,74.04000091552734
2024-02-21,74.08999633789062
2024-02-22,75.63999938964844
2024-02-23,75.54000091552734
2024-02-26,75.45999908447266
2024-02-27,75.54000091552734
2024-02-28,75.38999938964844
2024-02-29,75.77999877929688
2024-03-01,76.8499984741211
2024-03-04,76.97000122070312
2024-03-05,75.97000122070312
2024-03-06,76.5199966430664
2024-03-07,77.63999938964844
2024-03-08,76.94999694824219
2024-03-11,76.69000244140625
2024-03-12,77.44999694824219
2024-03-13,77.31999969482422
2024-03-14,77.12000274658203
2024-03-15,76.62000274658203
2024-03-18,76.97000122070312
2024-03-19,77.2699966430664
2024-03-20,78.16999816894531
2024-03-21,78.91000366210938
2024-03-22,78.58000183105469
2024-03-25,78.62999725341797
2024-03-26,78.4800033569336
2024-03-27,78.94000244140625
2024-03-28,78.88999938964844
2024-04-01,78.94999694824219
2024-04-02,78.33000183105469
2024-04-03,78.80999755859375
2024-04-04,77.7699966430664
2024-04-05,78.6500015258789
2024-04-08,78.7699966430664
2024-04-09,78.75
2024-04-10,78.12000274658203
2024-04-11,78.6500015258789
2024-04-12,77.2699966430664
2024-04-15,76.30000305175781
2024-04-16,76.29000091552734
2024-04-17,75.88999938964844
2024-04-18,75.61000061035156
2024-04-19,74.93000030517578
2024-04-22,75.54000091552734
2024-04-23,76.73999786376953
2024-04-24,76.62999725341797
2024-04-25,76.30999755859375
2024-04-26,77.12000274658203
2024-04-29,77.16000366210938
2024-04-30,75.88999938964844
2024-05-01,75.54000091552734
2024-05-02,76.08999633789062
2024-05-03,76.91999816894531
2024-05-06,77.94000244140625
2024-05-07,78.0999984741211
2024-05-08,78.2300033569336
2024-05-09,78.58999633789062
2024-05-10,78.9000015258789
2024-05-13,78.7300033569336
2024-05-14,79.29000091552734
2024-05-15,80.45999908447266
2024-05-16,80.05000305175781
2024-05-17,80.0999984741211
2024-05-20,80.37999725341797
2024-05-21,80.44999694824219
2024-05-22,80.13999938964844
2024-05-23,79.51000213623047
2024-05-24,80.06999969482422
2024-05-28,79.8499984741211
2024-05-29,78.9000015258789
2024-05-30,78.41000366210938
2024-05-31,78.79000091552734
2024-06-03,78.7300033569336
2024-06-04,78.54000091552734
2024-06-05,79.83000183105469
2024-06-06,79.69000244140625
2024-06-07,79.3499984741211
2024-06-10,79.91999816894531
2024-06-11,79.88999938964844
2024-06-12,80.0999984741211
2024-06-13,80.48999786376953
2024-06-14,80.4000015258789
2024-06-17,81.2300033569336
2024-06-18,81.36000061035156
2024-06-20,81.16999816894531
2024-06-21,80.81999969482422
2024-06-24,80.68000030517578
2024-06-25,80.86000061035156
2024-06-26,80.73999786376953
2024-06-27,80.76000213623047
2024-06-28,80.5
2024-07-01,80.6500015258789
2024-07-02,81.05000305175781
2024-07-03,81.63999938964844
2024-07-05,81.91999816894531
2024-07-08,81.97000122070312
2024-07-09,81.69000244140625
2024-07-10,82.55000305175781
2024-07-11,82.26000213623047
2024-07-12,82.62000274658203
2024-07-15,82.73999786376953
2024-07-16,83.33000183105469
2024-07-17,81.55999755859375
2024-07-18,80.9800033569336
2024-07-19,80.54000091552734
2024-07-22,81.33000183105469
2024-07-23,81.5199966430664
2024-07-24,79.48999786376953
2024-07-25,79.16999816894531
2024-07-26,80.20999908447266
2024-07-29,80.19999694824219
2024-07-30,79.97000122070312
2024-07-31,81.5
2024-08-01,80.11000061035156
2024-08-02,78.25
2024-08-05,76.3499984741211
2024-08-06,77.18000030517578
2024-08-07,76.5199966430664
2024-08-08,78.5199966430664
2024-08-09,79.0
2024-08-12,78.86000061035156
2024-08-13,80.13999938964844
2024-08-14,80.4000015258789
2024-08-15,81.88999938964844
2024-08-16,81.9000015258789
2024-08-19,82.61000061035156
2024-08-20,82.37000274658203
2024-08-21,82.6500015258789
2024-08-22,81.98999786376953
2024-08-23,82.97000122070312
2024-08-26,82.55000305175781
2024-08-27,82.68000030517578
2024-08-28,82.19000244140625
2024-08-29,82.25
2024-08-30,82.97000122070312
2024-09-03,80.95999908447266
2024-09-04,80.75
2024-09-05,80.38999938964844
2024-09-06,78.70999908447266
2024-09-09,79.55999755859375
2024-09-10,79.88999938964844
2024-09-11,81.0199966430664
2024-09-12,81.91000366210938
2024-09-13,82.66000366210938
2024-09-16,82.80999755859375
2024-09-17,82.80000305175781
2024-09-18,82.51000213623047
2024-09-19,84.0
2024-09-20,84.05000305175781
2024-09-23,84.37000274658203
2024-09-24,84.62999725341797
2024-09-25,84.4800033569336
2024-09-26,85.06999969482422
2024-09-27,84.7699966430664
2024-09-30,84.76000213623047
2024-10-01,84.23999786376953
2024-10-02,84.36000061035156
2024-10-03,84.12000274658203
2024-10-04,85.02999877929688
2024-10-07,84.48999786376953
2024-10-08,85.11000061035156
2024-10-09,85.63999938964844
2024-10-10,85.5
2024-10-11,86.20999908447266
2024-10-14,86.69000244140625
2024-10-15,85.58000183105469
2024-10-16,86.02999877929688
2024-10-17,86.29000091552734
2024-10-18,86.43000030517578
2024-10-21,86.1500015258789
2024-10-22,86.20999908447266
2024-10-23,85.44999694824219
2024-10-24,85.56999969482422
2024-10-25,85.54000091552734
2024-10-28,85.69000244140625
2024-10-29,86.01000213623047
2024-10-30,85.81999969482422
2024-10-31,84.3499984741211
2024-11-01,84.54000091552734
2024-11-04,84.31999969482422
2024-11-05,85.51000213623047
2024-11-06,87.19000244140625
2024-11-07,87.69999694824219
2024-11-08,87.83000183105469
2024-11-11,88.08999633789062
2024-11-12,87.5
2024-11-13,87.23999786376953
2024-11-14,86.58000183105469
2024-11-15,85.31999969482422
2024-11-18,85.79000091552734
2024-11-19,86.1500015258789
2024-11-20,86.37000274658203
2024-11-21,86.55999755859375
