Date,RNPBX
2022-08-02,48.61000061035156
2022-08-03,49.25
2022-08-04,49.52000045776367
2022-08-05,49.18000030517578
2022-08-08,49.29999923706055
2022-08-09,48.86000061035156
2022-08-10,50.0
2022-08-11,49.93000030517578
2022-08-12,50.66999816894531
2022-08-15,50.779998779296875
2022-08-16,50.66999816894531
2022-08-17,50.25
2022-08-18,50.189998626708984
2022-08-19,49.47999954223633
2022-08-22,48.459999084472656
2022-08-23,48.5
2022-08-24,48.689998626708984
2022-08-25,49.33000183105469
2022-08-26,47.83000183105469
2022-08-29,47.459999084472656
2022-08-30,47.0
2022-08-31,46.720001220703125
2022-09-01,46.4900016784668
2022-09-02,46.119998931884766
2022-09-06,45.959999084472656
2022-09-07,46.70000076293945
2022-09-08,47.13999938964844
2022-09-09,48.08000183105469
2022-09-12,48.56999969482422
2022-09-13,46.65999984741211
2022-09-14,46.88999938964844
2022-09-15,46.41999816894531
2022-09-16,46.0
2022-09-19,46.25
2022-09-20,45.689998626708984
2022-09-21,44.900001525878906
2022-09-22,44.349998474121094
2022-09-23,43.33000183105469
2022-09-26,42.869998931884766
2022-09-27,42.93000030517578
2022-09-28,43.880001068115234
2022-09-29,42.970001220703125
2022-09-30,42.56999969482422
2022-10-03,43.31999969482422
2022-10-04,44.84000015258789
2022-10-05,44.65999984741211
2022-10-06,44.209999084472656
2022-10-07,43.029998779296875
2022-10-10,42.689998626708984
2022-10-11,42.150001525878906
2022-10-12,42.13999938964844
2022-10-13,42.88999938964844
2022-10-14,41.900001525878906
2022-10-17,43.099998474121094
2022-10-18,43.4900016784668
2022-10-19,43.099998474121094
2022-10-20,42.709999084472656
2022-10-21,43.599998474121094
2022-10-24,43.68000030517578
2022-10-25,44.560001373291016
2022-10-26,44.619998931884766
2022-10-27,44.16999816894531
2022-10-28,44.77000045776367
2022-10-31,44.47999954223633
2022-11-01,44.61000061035156
2022-11-02,43.63999938964844
2022-11-03,43.349998474121094
2022-11-04,44.38999938964844
2022-11-07,44.689998626708984
2022-11-08,44.9900016784668
2022-11-09,44.15999984741211
2022-11-10,46.58000183105469
2022-11-11,47.369998931884766
2022-11-14,46.959999084472656
2022-11-15,47.4900016784668
2022-11-16,47.09000015258789
2022-11-17,46.869998931884766
2022-11-18,46.959999084472656
2022-11-21,46.54999923706055
2022-11-22,47.06999969482422
2022-11-23,47.540000915527344
2022-11-25,47.599998474121094
2022-11-28,46.959999084472656
2022-11-29,47.04999923706055
2022-11-30,48.58000183105469
2022-12-01,48.75
2022-12-02,48.7400016784668
2022-12-05,47.90999984741211
2022-12-06,47.349998474121094
2022-12-07,47.20000076293945
2022-12-08,47.59000015258789
2022-12-09,47.45000076293945
2022-12-12,47.72999954223633
2022-12-13,48.130001068115234
2022-12-14,48.02000045776367
2022-12-15,45.290000915527344
2022-12-16,44.790000915527344
2022-12-19,44.439998626708984
2022-12-20,44.470001220703125
2022-12-21,45.040000915527344
2022-12-22,44.459999084472656
2022-12-23,44.54999923706055
2022-12-27,44.36000061035156
2022-12-28,43.93000030517578
2022-12-29,44.7400016784668
2022-12-30,44.5099983215332
2023-01-03,44.4900016784668
2023-01-04,45.0099983215332
2023-01-05,44.650001525878906
2023-01-06,45.63999938964844
2023-01-09,45.880001068115234
2023-01-10,46.11000061035156
2023-01-11,46.54999923706055
2023-01-12,46.91999816894531
2023-01-13,47.279998779296875
2023-01-17,47.279998779296875
2023-01-18,46.90999984741211
2023-01-19,46.630001068115234
2023-01-20,47.29999923706055
2023-01-23,47.72999954223633
2023-01-24,47.689998626708984
2023-01-25,47.77000045776367
2023-01-26,48.18000030517578
2023-01-27,48.22999954223633
2023-01-30,47.72999954223633
2023-01-31,48.20000076293945
2023-02-01,48.66999816894531
2023-02-02,49.18000030517578
2023-02-03,48.84000015258789
2023-02-06,48.43000030517578
2023-02-07,48.900001525878906
2023-02-08,48.52000045776367
2023-02-09,48.33000183105469
2023-02-10,48.15999984741211
2023-02-13,48.709999084472656
2023-02-14,48.86000061035156
2023-02-15,48.900001525878906
2023-02-16,48.40999984741211
2023-02-17,48.25
2023-02-21,47.439998626708984
2023-02-22,47.29999923706055
2023-02-23,47.439998626708984
2023-02-24,46.81999969482422
2023-02-27,47.25
2023-02-28,47.119998931884766
2023-03-01,47.279998779296875
2023-03-02,47.5
2023-03-03,48.20000076293945
2023-03-06,48.060001373291016
2023-03-07,47.33000183105469
2023-03-08,47.349998474121094
2023-03-09,46.709999084472656
2023-03-10,46.119998931884766
2023-03-13,46.029998779296875
2023-03-14,46.849998474121094
2023-03-15,45.97999954223633
2023-03-16,46.720001220703125
2023-03-17,46.290000915527344
2023-03-20,46.72999954223633
2023-03-21,47.40999984741211
2023-03-22,47.029998779296875
2023-03-23,47.380001068115234
2023-03-24,47.25
2023-03-27,47.41999816894531
2023-03-28,47.43000030517578
2023-03-29,48.08000183105469
2023-03-30,48.45000076293945
2023-03-31,48.97999954223633
2023-04-03,49.06999969482422
2023-04-04,48.88999938964844
2023-04-05,48.54999923706055
2023-04-06,48.68000030517578
2023-04-10,48.66999816894531
2023-04-11,48.810001373291016
2023-04-12,48.810001373291016
2023-04-13,49.529998779296875
2023-04-14,49.38999938964844
2023-04-17,49.41999816894531
2023-04-18,49.56999969482422
2023-04-19,49.400001525878906
2023-04-20,49.18000030517578
2023-04-21,49.349998474121094
2023-04-24,49.33000183105469
2023-04-25,48.54999923706055
2023-04-26,48.369998931884766
2023-04-27,49.11000061035156
2023-04-28,49.470001220703125
2023-05-01,49.45000076293945
2023-05-02,49.029998779296875
2023-05-03,49.0
2023-05-04,48.709999084472656
2023-05-05,49.369998931884766
2023-05-08,49.47999954223633
2023-05-09,49.27000045776367
2023-05-10,49.369998931884766
2023-05-11,49.25
2023-05-12,49.130001068115234
2023-05-15,49.43000030517578
2023-05-16,49.13999938964844
2023-05-17,49.5099983215332
2023-05-18,49.84000015258789
2023-05-19,49.88999938964844
2023-05-22,50.060001373291016
2023-05-23,49.31999969482422
2023-05-24,48.81999969482422
2023-05-25,49.06999969482422
2023-05-26,49.779998779296875
2023-05-30,49.5
2023-05-31,49.16999816894531
2023-06-01,49.709999084472656
2023-06-02,50.38999938964844
2023-06-05,50.27000045776367
2023-06-06,50.43000030517578
2023-06-07,50.11000061035156
2023-06-08,50.45000076293945
2023-06-09,50.45000076293945
2023-06-12,50.95000076293945
2023-06-13,51.369998931884766
2023-06-14,51.529998779296875
2023-06-15,52.150001525878906
2023-06-16,51.9900016784668
2023-06-20,51.61000061035156
2023-06-21,51.38999938964844
2023-06-22,51.40999984741211
2023-06-23,50.88999938964844
2023-06-26,50.68000030517578
2023-06-27,51.20000076293945
2023-06-28,51.290000915527344
2023-06-29,51.31999969482422
2023-06-30,51.91999816894531
2023-07-03,51.91999816894531
2023-07-05,51.77000045776367
2023-07-06,51.02000045776367
2023-07-07,51.099998474121094
2023-07-10,51.38999938964844
2023-07-11,51.779998779296875
2023-07-12,52.380001068115234
2023-07-13,53.09000015258789
2023-07-14,53.09000015258789
2023-07-17,53.20000076293945
2023-07-18,53.47999954223633
2023-07-19,53.400001525878906
2023-07-20,52.84000015258789
2023-07-21,52.86000061035156
2023-07-24,52.79999923706055
2023-07-25,53.04999923706055
2023-07-26,52.95000076293945
2023-07-27,52.7400016784668
2023-07-28,53.40999984741211
2023-07-31,53.400001525878906
2023-08-01,53.150001525878906
2023-08-02,52.25
2023-08-03,52.119998931884766
2023-08-04,51.97999954223633
2023-08-07,52.45000076293945
2023-08-08,52.33000183105469
2023-08-09,52.09000015258789
2023-08-10,52.16999816894531
2023-08-11,51.86000061035156
2023-08-14,51.939998626708984
2023-08-15,51.349998474121094
2023-08-16,50.97999954223633
2023-08-17,50.529998779296875
2023-08-18,50.5099983215332
2023-08-21,50.869998931884766
2023-08-22,50.83000183105469
2023-08-23,51.41999816894531
2023-08-24,50.63999938964844
2023-08-25,50.91999816894531
2023-08-28,51.279998779296875
2023-08-29,52.150001525878906
2023-08-30,52.18000030517578
2023-08-31,52.060001373291016
2023-09-01,52.029998779296875
2023-09-05,51.84000015258789
2023-09-06,51.599998474121094
2023-09-07,51.369998931884766
2023-09-08,51.380001068115234
2023-09-11,51.790000915527344
2023-09-12,51.54999923706055
2023-09-13,51.45000076293945
2023-09-14,51.810001373291016
2023-09-15,51.38999938964844
2023-09-18,51.189998626708984
2023-09-19,51.11000061035156
2023-09-20,50.7400016784668
2023-09-21,49.880001068115234
2023-09-22,49.81999969482422
2023-09-25,49.79999923706055
2023-09-26,49.20000076293945
2023-09-27,49.27000045776367
2023-09-28,49.619998931884766
2023-09-29,49.52000045776367
2023-10-02,49.27000045776367
2023-10-03,48.560001373291016
2023-10-04,48.90999984741211
2023-10-05,48.95000076293945
2023-10-06,49.619998931884766
2023-10-09,49.650001525878906
2023-10-10,50.150001525878906
2023-10-11,50.40999984741211
2023-10-12,50.130001068115234
2023-10-13,49.720001220703125
2023-10-16,50.15999984741211
2023-10-17,50.16999816894531
2023-10-18,49.290000915527344
2023-10-19,48.81999969482422
2023-10-20,48.310001373291016
2023-10-23,48.400001525878906
2023-10-24,48.63999938964844
2023-10-25,48.060001373291016
2023-10-26,47.5099983215332
2023-10-27,47.290000915527344
2023-10-30,47.790000915527344
2023-10-31,47.88999938964844
2023-11-01,48.31999969482422
2023-11-02,49.29999923706055
2023-11-03,49.83000183105469
2023-11-06,49.939998626708984
2023-11-07,50.02000045776367
2023-11-08,50.13999938964844
2023-11-09,49.790000915527344
2023-11-10,50.349998474121094
2023-11-13,50.41999816894531
2023-11-14,51.5099983215332
2023-11-15,51.58000183105469
2023-11-16,51.540000915527344
2023-11-17,51.849998474121094
2023-11-20,52.279998779296875
2023-11-21,52.11000061035156
2023-11-22,52.209999084472656
2023-11-24,52.38999938964844
2023-11-27,52.189998626708984
2023-11-28,52.189998626708984
2023-11-29,52.20000076293945
2023-11-30,52.2400016784668
2023-12-01,52.560001373291016
2023-12-04,52.220001220703125
2023-12-05,52.09000015258789
2023-12-06,51.970001220703125
2023-12-07,52.2599983215332
2023-12-08,52.52000045776367
2023-12-11,52.810001373291016
2023-12-12,53.09000015258789
2023-12-13,53.810001373291016
2023-12-14,51.56999969482422
2023-12-15,51.560001373291016
2023-12-18,51.720001220703125
2023-12-19,52.119998931884766
2023-12-20,51.43000030517578
2023-12-21,52.040000915527344
2023-12-22,52.08000183105469
2023-12-26,52.27000045776367
2023-12-27,52.560001373291016
2023-12-28,52.5099983215332
2023-12-29,52.38999938964844
2024-01-02,51.810001373291016
2024-01-03,51.279998779296875
2024-01-04,51.36000061035156
2024-01-05,51.29999923706055
2024-01-08,51.91999816894531
2024-01-09,51.720001220703125
2024-01-10,51.9900016784668
2024-01-11,51.95000076293945
2024-01-12,52.08000183105469
2024-01-16,51.65999984741211
2024-01-17,51.25
2024-01-18,51.7400016784668
2024-01-19,52.2400016784668
2024-01-22,52.2599983215332
2024-01-23,52.290000915527344
2024-01-24,52.599998474121094
2024-01-25,52.689998626708984
2024-01-26,52.86000061035156
2024-01-29,53.29999923706055
2024-01-30,53.2400016784668
2024-01-31,52.56999969482422
2024-02-01,53.189998626708984
2024-02-02,53.54999923706055
2024-02-05,53.41999816894531
2024-02-06,53.650001525878906
2024-02-07,53.939998626708984
2024-02-08,54.0
2024-02-09,54.369998931884766
2024-02-12,54.279998779296875
2024-02-13,53.4900016784668
2024-02-14,54.08000183105469
2024-02-15,54.68000030517578
2024-02-16,54.54999923706055
2024-02-20,54.27000045776367
2024-02-21,54.290000915527344
2024-02-22,55.369998931884766
2024-02-23,55.349998474121094
2024-02-26,55.290000915527344
2024-02-27,55.349998474121094
2024-02-28,55.18000030517578
2024-02-29,55.220001220703125
2024-03-01,55.880001068115234
2024-03-04,55.86000061035156
2024-03-05,55.25
2024-03-06,55.630001068115234
2024-03-07,56.43000030517578
2024-03-08,56.02000045776367
2024-03-11,55.79999923706055
2024-03-12,56.43000030517578
2024-03-13,56.45000076293945
2024-03-14,56.2400016784668
2024-03-15,55.790000915527344
2024-03-18,56.06999969482422
2024-03-19,56.209999084472656
2024-03-20,56.779998779296875
2024-03-21,56.9900016784668
2024-03-22,56.810001373291016
2024-03-25,56.66999816894531
2024-03-26,56.630001068115234
2024-03-27,56.810001373291016
2024-03-28,56.68000030517578
2024-04-01,56.61000061035156
2024-04-02,56.31999969482422
2024-04-03,56.599998474121094
2024-04-04,56.0
2024-04-05,56.47999954223633
2024-04-08,56.61000061035156
2024-04-09,56.630001068115234
2024-04-10,56.13999938964844
2024-04-11,56.41999816894531
2024-04-12,55.45000076293945
2024-04-15,54.83000183105469
2024-04-16,54.630001068115234
2024-04-17,54.439998626708984
2024-04-18,54.29999923706055
2024-04-19,53.70000076293945
2024-04-22,54.15999984741211
2024-04-23,55.09000015258789
2024-04-24,55.08000183105469
2024-04-25,54.810001373291016
2024-04-26,55.349998474121094
2024-04-29,55.5099983215332
2024-04-30,54.689998626708984
2024-05-01,54.65999984741211
2024-05-02,55.099998474121094
2024-05-03,55.599998474121094
2024-05-06,56.279998779296875
2024-05-07,56.400001525878906
2024-05-08,56.369998931884766
2024-05-09,56.650001525878906
2024-05-10,56.84000015258789
2024-05-13,56.880001068115234
2024-05-14,57.22999954223633
2024-05-15,57.880001068115234
2024-05-16,57.70000076293945
2024-05-17,57.720001220703125
2024-05-20,57.88999938964844
2024-05-21,57.90999984741211
2024-05-22,57.650001525878906
2024-05-23,57.33000183105469
2024-05-24,57.72999954223633
2024-05-28,57.56999969482422
2024-05-29,56.939998626708984
2024-05-30,56.7400016784668
2024-05-31,57.0099983215332
2024-06-03,57.18000030517578
2024-06-04,57.119998931884766
2024-06-05,58.02000045776367
2024-06-06,58.119998931884766
2024-06-07,57.79999923706055
2024-06-10,57.95000076293945
2024-06-11,57.72999954223633
2024-06-12,58.34000015258789
2024-06-13,58.20000076293945
2024-06-14,57.93000030517578
2024-06-17,58.38999938964844
2024-06-18,58.5
2024-06-20,58.5099983215332
2024-06-21,58.25
2024-06-24,58.279998779296875
2024-06-25,58.560001373291016
2024-06-26,58.439998626708984
2024-06-27,58.43000030517578
2024-06-28,58.18000030517578
2024-07-01,58.43000030517578
2024-07-02,58.689998626708984
2024-07-03,59.189998626708984
2024-07-05,59.70000076293945
2024-07-08,59.689998626708984
2024-07-09,59.5099983215332
2024-07-10,60.119998931884766
2024-07-11,59.81999969482422
2024-07-12,60.130001068115234
2024-07-15,60.040000915527344
2024-07-16,60.220001220703125
2024-07-17,59.09000015258789
2024-07-18,58.61000061035156
2024-07-19,58.29999923706055
2024-07-22,58.88999938964844
2024-07-23,58.97999954223633
2024-07-24,57.529998779296875
2024-07-25,57.08000183105469
2024-07-26,57.689998626708984
2024-07-29,57.720001220703125
2024-07-30,57.560001373291016
2024-07-31,58.47999954223633
2024-08-01,57.61000061035156
2024-08-02,56.470001220703125
2024-08-05,55.130001068115234
2024-08-06,55.72999954223633
2024-08-07,55.41999816894531
2024-08-08,56.84000015258789
2024-08-09,57.16999816894531
2024-08-12,57.06999969482422
2024-08-13,58.04999923706055
2024-08-14,58.15999984741211
2024-08-15,59.130001068115234
2024-08-16,59.209999084472656
2024-08-19,59.77000045776367
2024-08-20,59.65999984741211
2024-08-21,59.869998931884766
2024-08-22,59.5
2024-08-23,60.130001068115234
2024-08-26,59.86000061035156
2024-08-27,60.060001373291016
2024-08-28,59.72999954223633
2024-08-29,59.86000061035156
2024-08-30,60.2599983215332
2024-09-03,58.88999938964844
2024-09-04,58.720001220703125
2024-09-05,58.52000045776367
2024-09-06,57.5
2024-09-09,58.08000183105469
2024-09-10,58.099998474121094
2024-09-11,58.869998931884766
2024-09-12,59.47999954223633
2024-09-13,59.7599983215332
2024-09-16,59.900001525878906
2024-09-17,59.900001525878906
2024-09-18,59.63999938964844
2024-09-19,60.869998931884766
2024-09-20,60.5
2024-09-23,60.599998474121094
2024-09-24,61.09000015258789
2024-09-25,61.0
2024-09-26,61.72999954223633
2024-09-27,61.5099983215332
2024-09-30,61.40999984741211
2024-10-01,61.040000915527344
2024-10-02,61.060001373291016
2024-10-03,60.72999954223633
2024-10-04,61.2400016784668
2024-10-07,60.939998626708984
2024-10-08,61.25
2024-10-09,61.560001373291016
2024-10-10,61.400001525878906
2024-10-11,61.7400016784668
2024-10-14,61.970001220703125
2024-10-15,61.08000183105469
2024-10-16,61.18000030517578
2024-10-17,61.40999984741211
2024-10-18,61.72999954223633
2024-10-21,61.439998626708984
2024-10-22,61.380001068115234
2024-10-23,60.70000076293945
2024-10-24,60.90999984741211
2024-10-25,60.90999984741211
2024-10-28,61.040000915527344
2024-10-29,61.130001068115234
2024-10-30,60.81999969482422
2024-10-31,59.84000015258789
2024-11-01,60.130001068115234
2024-11-04,60.099998474121094
2024-11-05,60.83000183105469
2024-11-06,61.369998931884766
2024-11-07,61.95000076293945
2024-11-08,61.880001068115234
2024-11-11,62.11000061035156
2024-11-12,61.459999084472656
2024-11-13,61.290000915527344
2024-11-14,60.970001220703125
2024-11-15,60.099998474121094
2024-11-18,60.400001525878906
2024-11-19,60.599998474121094
2024-11-20,60.58000183105469
2024-11-21,60.81999969482422
