Date,RICEX
2023-02-21,42.630001068115234
2023-02-22,42.540000915527344
2023-02-23,42.65999984741211
2023-02-24,42.290000915527344
2023-02-27,42.459999084472656
2023-02-28,42.38999938964844
2023-03-01,42.279998779296875
2023-03-02,42.630001068115234
2023-03-03,43.33000183105469
2023-03-06,43.31999969482422
2023-03-07,42.689998626708984
2023-03-08,42.72999954223633
2023-03-09,42.13999938964844
2023-03-10,41.599998474121094
2023-03-13,41.41999816894531
2023-03-14,42.040000915527344
2023-03-15,41.439998626708984
2023-03-16,42.150001525878906
2023-03-17,41.65999984741211
2023-03-20,41.95000076293945
2023-03-21,42.40999984741211
2023-03-22,41.75
2023-03-23,41.939998626708984
2023-03-24,42.150001525878906
2023-03-27,42.22999954223633
2023-03-28,42.220001220703125
2023-03-29,42.75
2023-03-30,43.040000915527344
2023-03-31,43.560001373291016
2023-04-03,43.81999969482422
2023-04-04,43.540000915527344
2023-04-05,43.380001068115234
2023-04-06,43.529998779296875
2023-04-10,43.599998474121094
2023-04-11,43.619998931884766
2023-04-12,43.54999923706055
2023-04-13,44.06999969482422
2023-04-14,43.91999816894531
2023-04-17,44.06999969482422
2023-04-18,44.209999084472656
2023-04-19,44.29999923706055
2023-04-20,44.099998474121094
2023-04-21,44.11000061035156
2023-04-24,44.11000061035156
2023-04-25,43.470001220703125
2023-04-26,43.36000061035156
2023-04-27,44.16999816894531
2023-04-28,44.529998779296875
2023-05-01,44.52000045776367
2023-05-02,44.0
2023-05-03,43.779998779296875
2023-05-04,43.47999954223633
2023-05-05,44.119998931884766
2023-05-08,44.15999984741211
2023-05-09,44.0
2023-05-10,44.13999938964844
2023-05-11,44.09000015258789
2023-05-12,44.029998779296875
2023-05-15,44.22999954223633
2023-05-16,44.0
2023-05-17,44.5
2023-05-18,44.90999984741211
2023-05-19,44.880001068115234
2023-05-22,44.900001525878906
2023-05-23,44.41999816894531
2023-05-24,44.130001068115234
2023-05-25,44.310001373291016
2023-05-26,45.08000183105469
2023-05-30,44.970001220703125
2023-05-31,44.79999923706055
2023-06-01,45.20000076293945
2023-06-02,45.849998474121094
2023-06-05,45.66999816894531
2023-06-06,45.84000015258789
2023-06-07,45.650001525878906
2023-06-08,45.84000015258789
2023-06-09,45.880001068115234
2023-06-12,46.31999969482422
2023-06-13,46.61000061035156
2023-06-14,46.529998779296875
2023-06-15,47.08000183105469
2023-06-16,46.869998931884766
2023-06-20,46.54999923706055
2023-06-21,46.43000030517578
2023-06-22,46.52000045776367
2023-06-23,46.189998626708984
2023-06-26,46.08000183105469
2023-06-27,46.58000183105469
2023-06-28,46.61000061035156
2023-06-29,46.77000045776367
2023-06-30,47.2599983215332
2023-07-03,47.25
2023-07-05,47.16999816894531
2023-07-06,46.75
2023-07-07,46.72999954223633
2023-07-10,46.95000076293945
2023-07-11,47.310001373291016
2023-07-12,47.66999816894531
2023-07-13,48.08000183105469
2023-07-14,48.0099983215332
2023-07-17,48.13999938964844
2023-07-18,48.52000045776367
2023-07-19,48.58000183105469
2023-07-20,48.310001373291016
2023-07-21,48.36000061035156
2023-07-24,48.47999954223633
2023-07-25,48.70000076293945
2023-07-26,48.599998474121094
2023-07-27,48.459999084472656
2023-07-28,48.959999084472656
2023-07-31,48.9900016784668
2023-08-01,48.90999984741211
2023-08-02,48.209999084472656
2023-08-03,48.08000183105469
2023-08-04,48.0099983215332
2023-08-07,48.5099983215332
2023-08-08,48.2400016784668
2023-08-09,47.88999938964844
2023-08-10,47.880001068115234
2023-08-11,47.77000045776367
2023-08-14,48.029998779296875
2023-08-15,47.47999954223633
2023-08-16,47.130001068115234
2023-08-17,46.7599983215332
2023-08-18,46.77000045776367
2023-08-21,47.060001373291016
2023-08-22,46.9900016784668
2023-08-23,47.5
2023-08-24,46.790000915527344
2023-08-25,47.06999969482422
2023-08-28,47.380001068115234
2023-08-29,48.040000915527344
2023-08-30,48.16999816894531
2023-08-31,48.189998626708984
2023-09-01,48.189998626708984
2023-09-05,47.959999084472656
2023-09-06,47.790000915527344
2023-09-07,47.709999084472656
2023-09-08,47.79999923706055
2023-09-11,48.08000183105469
2023-09-12,47.869998931884766
2023-09-13,47.72999954223633
2023-09-14,48.150001525878906
2023-09-15,47.63999938964844
2023-09-18,47.65999984741211
2023-09-19,47.560001373291016
2023-09-20,47.099998474121094
2023-09-21,46.34000015258789
2023-09-22,46.2400016784668
2023-09-25,46.380001068115234
2023-09-26,45.75
2023-09-27,45.88999938964844
2023-09-28,46.220001220703125
2023-09-29,46.0
2023-10-02,45.84000015258789
2023-10-03,45.220001220703125
2023-10-04,45.4900016784668
2023-10-05,45.43000030517578
2023-10-06,46.04999923706055
2023-10-09,46.33000183105469
2023-10-10,46.61000061035156
2023-10-11,46.81999969482422
2023-10-12,46.540000915527344
2023-10-13,46.2599983215332
2023-10-16,46.75
2023-10-17,46.79999923706055
2023-10-18,46.22999954223633
2023-10-19,45.880001068115234
2023-10-20,45.38999938964844
2023-10-23,45.33000183105469
2023-10-24,45.7400016784668
2023-10-25,45.16999816894531
2023-10-26,44.619998931884766
2023-10-27,44.47999954223633
2023-10-30,45.119998931884766
2023-10-31,45.369998931884766
2023-11-01,45.79999923706055
2023-11-02,46.61000061035156
2023-11-03,47.040000915527344
2023-11-06,47.060001373291016
2023-11-07,47.20000076293945
2023-11-08,47.290000915527344
2023-11-09,46.95000076293945
2023-11-10,47.709999084472656
2023-11-13,47.70000076293945
2023-11-14,48.599998474121094
2023-11-15,48.619998931884766
2023-11-16,48.79999923706055
2023-11-17,48.970001220703125
2023-11-20,49.349998474121094
2023-11-21,49.20000076293945
2023-11-22,49.439998626708984
2023-11-24,49.540000915527344
2023-11-27,49.34000015258789
2023-11-28,49.33000183105469
2023-11-29,49.310001373291016
2023-11-30,49.529998779296875
2023-12-01,49.84000015258789
2023-12-04,49.619998931884766
2023-12-05,49.41999816894531
2023-12-06,49.209999084472656
2023-12-07,49.54999923706055
2023-12-08,49.849998474121094
2023-12-11,50.2599983215332
2023-12-12,50.619998931884766
2023-12-13,49.18000030517578
2023-12-14,49.380001068115234
2023-12-15,49.40999984741211
2023-12-18,49.61000061035156
2023-12-19,49.939998626708984
2023-12-20,49.25
2023-12-21,49.869998931884766
2023-12-22,49.9900016784668
2023-12-26,50.22999954223633
2023-12-27,50.33000183105469
2023-12-28,50.349998474121094
2023-12-29,50.209999084472656
2024-01-02,49.75
2024-01-03,49.31999969482422
2024-01-04,49.27000045776367
2024-01-05,49.36000061035156
2024-01-08,49.95000076293945
2024-01-09,49.90999984741211
2024-01-10,50.15999984741211
2024-01-11,50.20000076293945
2024-01-12,50.27000045776367
2024-01-16,49.97999954223633
2024-01-17,49.68000030517578
2024-01-18,50.15999984741211
2024-01-19,50.790000915527344
2024-01-22,50.81999969482422
2024-01-23,50.900001525878906
2024-01-24,50.970001220703125
2024-01-25,51.25
2024-01-26,51.15999984741211
2024-01-29,51.61000061035156
2024-01-30,51.56999969482422
2024-01-31,50.84000015258789
2024-02-01,51.45000076293945
2024-02-02,52.0099983215332
2024-02-05,51.7400016784668
2024-02-06,51.880001068115234
2024-02-07,52.2599983215332
2024-02-08,52.33000183105469
2024-02-09,52.529998779296875
2024-02-12,52.4900016784668
2024-02-13,51.790000915527344
2024-02-14,52.349998474121094
2024-02-15,52.72999954223633
2024-02-16,52.470001220703125
2024-02-20,52.22999954223633
2024-02-21,52.33000183105469
2024-02-22,53.310001373291016
2024-02-23,53.380001068115234
2024-02-26,53.2400016784668
2024-02-27,53.369998931884766
2024-02-28,53.290000915527344
2024-02-29,53.56999969482422
2024-03-01,54.13999938964844
2024-03-04,54.130001068115234
2024-03-05,53.45000076293945
2024-03-06,53.70000076293945
2024-03-07,54.38999938964844
2024-03-08,54.04999923706055
2024-03-11,53.91999816894531
2024-03-12,54.369998931884766
2024-03-13,54.18000030517578
2024-03-14,54.130001068115234
2024-03-15,53.720001220703125
2024-03-18,54.040000915527344
2024-03-19,54.349998474121094
2024-03-20,54.90999984741211
2024-03-21,55.27000045776367
2024-03-22,55.13999938964844
2024-03-25,54.93000030517578
2024-03-26,54.81999969482422
2024-03-27,55.29999923706055
2024-03-28,55.279998779296875
2024-04-01,55.27000045776367
2024-04-02,54.88999938964844
2024-04-03,55.119998931884766
2024-04-04,54.45000076293945
2024-04-05,55.18000030517578
2024-04-08,55.2400016784668
2024-04-09,55.20000076293945
2024-04-10,54.70000076293945
2024-04-11,55.09000015258789
2024-04-12,54.220001220703125
2024-04-15,53.56999969482422
2024-04-16,53.61000061035156
2024-04-17,53.310001373291016
2024-04-18,53.119998931884766
2024-04-19,52.68000030517578
2024-04-22,53.11000061035156
2024-04-23,53.97999954223633
2024-04-24,53.88999938964844
2024-04-25,53.650001525878906
2024-04-26,54.27000045776367
2024-04-29,54.380001068115234
2024-04-30,53.41999816894531
2024-05-01,53.29999923706055
2024-05-02,53.70000076293945
2024-05-03,54.27000045776367
2024-05-06,54.93000030517578
2024-05-07,55.09000015258789
2024-05-08,55.150001525878906
2024-05-09,55.369998931884766
2024-05-10,55.47999954223633
2024-05-13,55.349998474121094
2024-05-14,55.650001525878906
2024-05-15,56.34000015258789
2024-05-16,56.13999938964844
2024-05-17,56.20000076293945
2024-05-20,56.29999923706055
2024-05-21,56.380001068115234
2024-05-22,56.220001220703125
2024-05-23,55.720001220703125
2024-05-24,56.09000015258789
2024-05-28,56.0
2024-05-29,55.45000076293945
2024-05-30,55.06999969482422
2024-05-31,55.439998626708984
2024-06-03,55.400001525878906
2024-06-04,55.470001220703125
2024-06-05,56.18000030517578
2024-06-06,56.209999084472656
2024-06-07,56.13999938964844
2024-06-10,56.40999984741211
2024-06-11,56.40999984741211
2024-06-12,56.45000076293945
2024-06-13,56.54999923706055
2024-06-14,56.540000915527344
2024-06-17,57.09000015258789
2024-06-18,57.08000183105469
2024-06-20,57.06999969482422
2024-06-21,56.970001220703125
2024-06-24,56.869998931884766
2024-06-25,56.959999084472656
2024-06-26,57.040000915527344
2024-06-27,57.11000061035156
2024-06-28,56.959999084472656
2024-07-01,57.040000915527344
2024-07-02,57.34000015258789
2024-07-03,57.58000183105469
2024-07-05,57.93000030517578
2024-07-08,57.959999084472656
2024-07-09,57.84000015258789
2024-07-10,58.36000061035156
2024-07-11,58.099998474121094
2024-07-12,58.25
2024-07-15,58.36000061035156
2024-07-16,58.810001373291016
2024-07-17,57.959999084472656
2024-07-18,57.58000183105469
2024-07-19,57.290000915527344
2024-07-22,57.869998931884766
2024-07-23,58.119998931884766
2024-07-24,56.77000045776367
2024-07-25,56.65999984741211
2024-07-26,57.29999923706055
2024-07-29,57.369998931884766
2024-07-30,57.310001373291016
2024-07-31,58.119998931884766
2024-08-01,57.41999816894531
2024-08-02,56.209999084472656
2024-08-05,54.810001373291016
2024-08-06,55.400001525878906
2024-08-07,55.029998779296875
2024-08-08,56.27000045776367
2024-08-09,56.54999923706055
2024-08-12,56.41999816894531
2024-08-13,57.279998779296875
2024-08-14,57.41999816894531
2024-08-15,58.349998474121094
2024-08-16,58.31999969482422
2024-08-19,58.790000915527344
2024-08-20,58.65999984741211
2024-08-21,58.849998474121094
2024-08-22,58.459999084472656
2024-08-23,59.04999923706055
2024-08-26,58.849998474121094
2024-08-27,58.959999084472656
2024-08-28,58.66999816894531
2024-08-29,58.779998779296875
2024-08-30,59.310001373291016
2024-09-03,58.11000061035156
2024-09-04,58.11000061035156
2024-09-05,57.86000061035156
2024-09-06,56.849998474121094
2024-09-09,57.529998779296875
2024-09-10,57.720001220703125
2024-09-11,58.31999969482422
2024-09-12,58.86000061035156
2024-09-13,59.279998779296875
2024-09-16,59.470001220703125
2024-09-17,59.459999084472656
2024-09-18,59.15999984741211
2024-09-19,60.119998931884766
2024-09-20,60.08000183105469
2024-09-23,60.310001373291016
2024-09-24,60.470001220703125
2024-09-25,60.310001373291016
2024-09-26,60.61000061035156
2024-09-27,60.470001220703125
2024-09-30,60.61000061035156
2024-10-01,60.20000076293945
2024-10-02,60.22999954223633
2024-10-03,60.029998779296875
2024-10-04,60.650001525878906
2024-10-07,60.13999938964844
2024-10-08,60.630001068115234
2024-10-09,61.08000183105469
2024-10-10,60.93000030517578
2024-10-11,61.380001068115234
2024-10-14,61.77000045776367
2024-10-15,61.310001373291016
2024-10-16,61.5099983215332
2024-10-17,61.58000183105469
2024-10-18,61.7400016784668
2024-10-21,61.52000045776367
2024-10-22,61.540000915527344
2024-10-23,61.02000045776367
2024-10-24,60.88999938964844
2024-10-25,60.869998931884766
2024-10-28,61.040000915527344
2024-10-29,61.27000045776367
2024-10-30,61.22999954223633
2024-10-31,60.15999984741211
2024-11-01,60.33000183105469
2024-11-04,60.13999938964844
2024-11-05,60.720001220703125
2024-11-06,62.15999984741211
2024-11-07,62.56999969482422
2024-11-08,62.790000915527344
2024-11-11,62.83000183105469
2024-11-12,62.59000015258789
2024-11-13,62.4900016784668
2024-11-14,62.0099983215332
2024-11-15,61.18000030517578
2024-11-18,61.400001525878906
2024-11-19,61.5
2024-11-20,61.56999969482422
2024-11-21,61.7400016784668
