Date,AGTHX
2023-01-04,49.790000915527344
2023-01-05,49.34000015258789
2023-01-06,50.380001068115234
2023-01-09,50.58000183105469
2023-01-10,51.060001373291016
2023-01-11,51.810001373291016
2023-01-12,52.279998779296875
2023-01-13,52.58000183105469
2023-01-17,52.58000183105469
2023-01-18,51.970001220703125
2023-01-19,51.5099983215332
2023-01-20,52.63999938964844
2023-01-23,53.439998626708984
2023-01-24,53.310001373291016
2023-01-25,53.38999938964844
2023-01-26,54.06999969482422
2023-01-27,54.400001525878906
2023-01-30,53.5
2023-01-31,54.34000015258789
2023-02-01,55.16999816894531
2023-02-02,56.2599983215332
2023-02-03,55.52000045776367
2023-02-06,55.119998931884766
2023-02-07,55.84000015258789
2023-02-08,55.2599983215332
2023-02-09,54.75
2023-02-10,54.47999954223633
2023-02-13,55.15999984741211
2023-02-14,55.4900016784668
2023-02-15,55.83000183105469
2023-02-16,54.90999984741211
2023-02-17,54.52000045776367
2023-02-21,53.369998931884766
2023-02-22,53.36000061035156
2023-02-23,53.58000183105469
2023-02-24,52.880001068115234
2023-02-27,53.2599983215332
2023-02-28,53.27000045776367
2023-03-01,53.189998626708984
2023-03-02,53.540000915527344
2023-03-03,54.54999923706055
2023-03-06,54.380001068115234
2023-03-07,53.65999984741211
2023-03-08,53.720001220703125
2023-03-09,52.650001525878906
2023-03-10,51.66999816894531
2023-03-13,51.5099983215332
2023-03-14,52.47999954223633
2023-03-15,51.869998931884766
2023-03-16,52.91999816894531
2023-03-17,52.310001373291016
2023-03-20,52.61000061035156
2023-03-21,53.47999954223633
2023-03-22,52.650001525878906
2023-03-23,53.0099983215332
2023-03-24,53.029998779296875
2023-03-27,53.119998931884766
2023-03-28,53.0099983215332
2023-03-29,53.77000045776367
2023-03-30,54.15999984741211
2023-03-31,55.02000045776367
2023-04-03,55.13999938964844
2023-04-04,54.81999969482422
2023-04-05,54.310001373291016
2023-04-06,54.459999084472656
2023-04-10,54.650001525878906
2023-04-11,54.779998779296875
2023-04-12,54.4900016784668
2023-04-13,55.279998779296875
2023-04-14,55.119998931884766
2023-04-17,55.18000030517578
2023-04-18,55.29999923706055
2023-04-19,55.220001220703125
2023-04-20,54.939998626708984
2023-04-21,55.060001373291016
2023-04-24,55.0099983215332
2023-04-25,53.93000030517578
2023-04-26,53.86000061035156
2023-04-27,54.939998626708984
2023-04-28,55.41999816894531
2023-05-01,55.369998931884766
2023-05-02,54.790000915527344
2023-05-03,54.63999938964844
2023-05-04,54.29999923706055
2023-05-05,55.15999984741211
2023-05-08,55.349998474121094
2023-05-09,55.22999954223633
2023-05-10,55.41999816894531
2023-05-11,55.369998931884766
2023-05-12,55.13999938964844
2023-05-15,55.54999923706055
2023-05-16,55.209999084472656
2023-05-17,56.02000045776367
2023-05-18,56.779998779296875
2023-05-19,56.619998931884766
2023-05-22,56.790000915527344
2023-05-23,56.0099983215332
2023-05-24,55.689998626708984
2023-05-25,56.130001068115234
2023-05-26,57.189998626708984
2023-05-30,57.15999984741211
2023-05-31,56.900001525878906
2023-06-01,57.52000045776367
2023-06-02,58.45000076293945
2023-06-05,58.310001373291016
2023-06-06,58.52000045776367
2023-06-07,58.04999923706055
2023-06-08,58.400001525878906
2023-06-09,58.5099983215332
2023-06-12,59.290000915527344
2023-06-13,59.81999969482422
2023-06-14,59.84000015258789
2023-06-15,60.56999969482422
2023-06-16,60.189998626708984
2023-06-20,60.029998779296875
2023-06-21,59.70000076293945
2023-06-22,59.91999816894531
2023-06-23,59.439998626708984
2023-06-26,59.11000061035156
2023-06-27,59.959999084472656
2023-06-28,60.13999938964844
2023-06-29,60.189998626708984
2023-06-30,60.88999938964844
2023-07-03,61.02000045776367
2023-07-05,60.93000030517578
2023-07-06,60.15999984741211
2023-07-07,60.2599983215332
2023-07-10,60.65999984741211
2023-07-11,61.2599983215332
2023-07-12,61.790000915527344
2023-07-13,62.560001373291016
2023-07-14,62.470001220703125
2023-07-17,62.779998779296875
2023-07-18,63.36000061035156
2023-07-19,63.310001373291016
2023-07-20,62.290000915527344
2023-07-21,62.290000915527344
2023-07-24,62.36000061035156
2023-07-25,62.66999816894531
2023-07-26,62.59000015258789
2023-07-27,62.33000183105469
2023-07-28,63.25
2023-07-31,63.40999984741211
2023-08-01,63.16999816894531
2023-08-02,62.0
2023-08-03,61.970001220703125
2023-08-04,61.93000030517578
2023-08-07,62.540000915527344
2023-08-08,62.16999816894531
2023-08-09,61.599998474121094
2023-08-10,61.66999816894531
2023-08-11,61.40999984741211
2023-08-14,61.79999923706055
2023-08-15,61.06999969482422
2023-08-16,60.529998779296875
2023-08-17,59.84000015258789
2023-08-18,59.849998474121094
2023-08-21,60.41999816894531
2023-08-22,60.36000061035156
2023-08-23,61.09000015258789
2023-08-24,60.0099983215332
2023-08-25,60.38999938964844
2023-08-28,60.81999969482422
2023-08-29,61.939998626708984
2023-08-30,62.18000030517578
2023-08-31,62.29999923706055
2023-09-01,62.349998474121094
2023-09-05,62.2400016784668
2023-09-06,61.970001220703125
2023-09-07,61.81999969482422
2023-09-08,61.83000183105469
2023-09-11,62.38999938964844
2023-09-12,61.9900016784668
2023-09-13,61.90999984741211
2023-09-14,62.31999969482422
2023-09-15,61.560001373291016
2023-09-18,61.400001525878906
2023-09-19,61.22999954223633
2023-09-20,60.54999923706055
2023-09-21,59.36000061035156
2023-09-22,59.2599983215332
2023-09-25,59.529998779296875
2023-09-26,58.75
2023-09-27,59.0099983215332
2023-09-28,59.56999969482422
2023-09-29,59.40999984741211
2023-10-02,59.400001525878906
2023-10-03,58.34000015258789
2023-10-04,58.83000183105469
2023-10-05,58.75
2023-10-06,59.720001220703125
2023-10-09,59.939998626708984
2023-10-10,60.459999084472656
2023-10-11,60.7400016784668
2023-10-12,60.2400016784668
2023-10-13,59.63999938964844
2023-10-16,60.36000061035156
2023-10-17,60.439998626708984
2023-10-18,59.40999984741211
2023-10-19,58.880001068115234
2023-10-20,58.119998931884766
2023-10-23,58.209999084472656
2023-10-24,58.689998626708984
2023-10-25,57.5099983215332
2023-10-26,56.650001525878906
2023-10-27,56.599998474121094
2023-10-30,57.29999923706055
2023-10-31,57.560001373291016
2023-11-01,58.25
2023-11-02,59.439998626708984
2023-11-03,60.279998779296875
2023-11-06,60.27000045776367
2023-11-07,60.61000061035156
2023-11-08,60.70000076293945
2023-11-09,60.18000030517578
2023-11-10,61.189998626708984
2023-11-13,61.310001373291016
2023-11-14,62.7599983215332
2023-11-15,62.81999969482422
2023-11-16,62.75
2023-11-17,63.0
2023-11-20,63.619998931884766
2023-11-21,63.38999938964844
2023-11-22,63.650001525878906
2023-11-24,63.720001220703125
2023-11-27,63.58000183105469
2023-11-28,63.650001525878906
2023-11-29,63.72999954223633
2023-11-30,63.83000183105469
2023-12-01,64.33999633789062
2023-12-04,63.939998626708984
2023-12-05,63.77000045776367
2023-12-06,63.540000915527344
2023-12-07,64.1500015258789
2023-12-08,64.5999984741211
2023-12-11,64.94000244140625
2023-12-12,65.36000061035156
2023-12-13,66.30000305175781
2023-12-14,66.80000305175781
2023-12-15,62.22999954223633
2023-12-18,62.52000045776367
2023-12-19,63.029998779296875
2023-12-20,62.060001373291016
2023-12-21,62.93000030517578
2023-12-22,63.040000915527344
2023-12-26,63.349998474121094
2023-12-27,63.56999969482422
2023-12-28,63.5
2023-12-29,63.15999984741211
2024-01-02,62.33000183105469
2024-01-03,61.560001373291016
2024-01-04,61.529998779296875
2024-01-05,61.689998626708984
2024-01-08,62.66999816894531
2024-01-09,62.650001525878906
2024-01-10,63.08000183105469
2024-01-11,63.15999984741211
2024-01-12,63.09000015258789
2024-01-16,62.779998779296875
2024-01-17,62.439998626708984
2024-01-18,63.13999938964844
2024-01-19,63.97999954223633
2024-01-22,64.2300033569336
2024-01-23,64.23999786376953
2024-01-24,64.48999786376953
2024-01-25,64.72000122070312
2024-01-26,64.79000091552734
2024-01-29,65.55999755859375
2024-01-30,65.37000274658203
2024-01-31,64.26000213623047
2024-02-01,65.02999877929688
2024-02-02,66.2300033569336
2024-02-05,65.94000244140625
2024-02-06,66.08000183105469
2024-02-07,66.80000305175781
2024-02-08,67.16999816894531
2024-02-09,67.63999938964844
2024-02-12,67.5199966430664
2024-02-13,66.37000274658203
2024-02-14,67.43000030517578
2024-02-15,67.9800033569336
2024-02-16,67.44999694824219
2024-02-20,66.87999725341797
2024-02-21,66.80999755859375
2024-02-22,68.52999877929688
2024-02-23,68.44000244140625
2024-02-26,68.41999816894531
2024-02-27,68.63999938964844
2024-02-28,68.48999786376953
2024-02-29,68.94000244140625
2024-03-01,69.87000274658203
2024-03-04,69.79000091552734
2024-03-05,68.75
2024-03-06,69.19999694824219
2024-03-07,70.23999786376953
2024-03-08,69.58999633789062
2024-03-11,69.12999725341797
2024-03-12,69.9800033569336
2024-03-13,69.9000015258789
2024-03-14,69.63999938964844
2024-03-15,69.04000091552734
2024-03-18,69.47000122070312
2024-03-19,69.83000183105469
2024-03-20,70.77999877929688
2024-03-21,71.3499984741211
2024-03-22,71.16999816894531
2024-03-25,71.08000183105469
2024-03-26,70.95999908447266
2024-03-27,71.20999908447266
2024-03-28,71.08000183105469
2024-04-01,71.08999633789062
2024-04-02,70.47000122070312
2024-04-03,70.93000030517578
2024-04-04,70.0199966430664
2024-04-05,71.0199966430664
2024-04-08,71.05000305175781
2024-04-09,71.05999755859375
2024-04-10,70.48999786376953
2024-04-11,71.12000274658203
2024-04-12,69.9000015258789
2024-04-15,68.80999755859375
2024-04-16,68.8499984741211
2024-04-17,68.37999725341797
2024-04-18,68.08999633789062
2024-04-19,67.0
2024-04-22,67.55000305175781
2024-04-23,68.83999633789062
2024-04-24,68.66999816894531
2024-04-25,68.23999786376953
2024-04-26,69.13999938964844
2024-04-29,69.27999877929688
2024-04-30,67.9800033569336
2024-05-01,67.8499984741211
2024-05-02,68.51000213623047
2024-05-03,69.29000091552734
2024-05-06,70.36000061035156
2024-05-07,70.44999694824219
2024-05-08,70.31999969482422
2024-05-09,70.56999969482422
2024-05-10,70.58999633789062
2024-05-13,70.43000030517578
2024-05-14,70.86000061035156
2024-05-15,71.86000061035156
2024-05-16,71.44000244140625
2024-05-17,71.55999755859375
2024-05-20,71.87000274658203
2024-05-21,71.94000244140625
2024-05-22,71.5999984741211
2024-05-23,71.13999938964844
2024-05-24,71.80000305175781
2024-05-28,71.80999755859375
2024-05-29,71.18000030517578
2024-05-30,70.54000091552734
2024-05-31,70.73999786376953
2024-06-03,70.80999755859375
2024-06-04,70.80000305175781
2024-06-05,72.08000183105469
2024-06-06,72.05999755859375
2024-06-07,71.81999969482422
2024-06-10,72.27999877929688
2024-06-11,72.33000183105469
2024-06-12,73.13999938964844
2024-06-13,73.1500015258789
2024-06-14,73.06999969482422
2024-06-17,73.80999755859375
2024-06-18,73.8499984741211
2024-06-20,73.66000366210938
2024-06-21,73.54000091552734
2024-06-24,73.33000183105469
2024-06-25,73.83999633789062
2024-06-26,73.94999694824219
2024-06-27,74.0999984741211
2024-06-28,73.7699966430664
2024-07-01,73.94000244140625
2024-07-02,74.44000244140625
2024-07-03,74.9000015258789
2024-07-05,75.47000122070312
2024-07-08,75.47000122070312
2024-07-09,75.37000274658203
2024-07-10,76.0199966430664
2024-07-11,75.3499984741211
2024-07-12,75.61000061035156
2024-07-15,75.83999633789062
2024-07-16,76.38999938964844
2024-07-17,74.44000244140625
2024-07-18,73.88999938964844
2024-07-19,73.58999633789062
2024-07-22,74.4800033569336
2024-07-23,74.66000366210938
2024-07-24,72.30000305175781
2024-07-25,71.86000061035156
2024-07-26,72.62000274658203
2024-07-29,72.6500015258789
2024-07-30,72.2300033569336
2024-07-31,73.72000122070312
2024-08-01,72.4800033569336
2024-08-02,70.58999633789062
2024-08-05,68.72000122070312
2024-08-06,69.66999816894531
2024-08-07,69.02999877929688
2024-08-08,71.06999969482422
2024-08-09,71.52999877929688
2024-08-12,71.41999816894531
2024-08-13,72.7300033569336
2024-08-14,72.91999816894531
2024-08-15,74.41999816894531
2024-08-16,74.38999938964844
2024-08-19,75.19000244140625
2024-08-20,74.94000244140625
2024-08-21,75.31999969482422
2024-08-22,74.52999877929688
2024-08-23,75.44999694824219
2024-08-26,75.02999877929688
2024-08-27,75.13999938964844
2024-08-28,74.54000091552734
2024-08-29,74.69999694824219
2024-08-30,75.37000274658203
2024-09-03,73.33999633789062
2024-09-04,73.19999694824219
2024-09-05,73.0
2024-09-06,71.45999908447266
2024-09-09,72.30999755859375
2024-09-10,72.62000274658203
2024-09-11,73.77999877929688
2024-09-12,74.61000061035156
2024-09-13,75.2300033569336
2024-09-16,75.38999938964844
2024-09-17,75.55999755859375
2024-09-18,75.36000061035156
2024-09-19,77.0199966430664
2024-09-20,76.87999725341797
2024-09-23,77.12999725341797
2024-09-24,77.51000213623047
2024-09-25,77.38999938964844
2024-09-26,77.7699966430664
2024-09-27,77.54000091552734
2024-09-30,77.62999725341797
2024-10-01,77.0199966430664
2024-10-02,77.08000183105469
2024-10-03,76.8499984741211
2024-10-04,77.87999725341797
2024-10-07,77.20999908447266
2024-10-08,78.01000213623047
2024-10-09,78.55999755859375
2024-10-10,78.5
2024-10-11,79.12999725341797
2024-10-14,79.55999755859375
2024-10-15,78.62999725341797
2024-10-16,78.87999725341797
2024-10-17,78.94999694824219
2024-10-18,79.38999938964844
2024-10-21,79.2300033569336
2024-10-22,79.12999725341797
2024-10-23,78.16000366210938
2024-10-24,78.52999877929688
2024-10-25,78.63999938964844
2024-10-28,78.77999877929688
2024-10-29,79.20999908447266
2024-10-30,79.05000305175781
2024-10-31,77.30999755859375
2024-11-01,77.76000213623047
2024-11-04,77.52999877929688
2024-11-05,78.56999969482422
2024-11-06,80.63999938964844
2024-11-07,81.41000366210938
2024-11-08,81.83000183105469
2024-11-11,82.41000366210938
2024-11-12,82.11000061035156
2024-11-13,81.95999908447266
2024-11-14,81.2300033569336
2024-11-15,79.88999938964844
2024-11-18,80.29000091552734
2024-11-19,80.87999725341797
2024-11-20,81.08999633789062
2024-11-21,81.16000366210938
