Date,RICHX
2022-02-28,47.970001220703125
2022-03-01,47.2599983215332
2022-03-02,48.060001373291016
2022-03-03,47.7599983215332
2022-03-04,47.41999816894531
2022-03-07,46.029998779296875
2022-03-08,45.75
2022-03-09,46.83000183105469
2022-03-10,46.75
2022-03-11,46.15999984741211
2022-03-14,45.869998931884766
2022-03-15,46.70000076293945
2022-03-16,47.5
2022-03-17,48.06999969482422
2022-03-18,48.56999969482422
2022-03-21,48.540000915527344
2022-03-22,49.029998779296875
2022-03-23,48.5
2022-03-24,49.11000061035156
2022-03-25,49.36000061035156
2022-03-28,49.5099983215332
2022-03-29,50.06999969482422
2022-03-30,49.88999938964844
2022-03-31,49.150001525878906
2022-04-01,49.43000030517578
2022-04-04,49.790000915527344
2022-04-05,49.209999084472656
2022-04-06,48.7599983215332
2022-04-07,48.93000030517578
2022-04-08,48.90999984741211
2022-04-11,48.18000030517578
2022-04-12,48.029998779296875
2022-04-13,48.560001373291016
2022-04-14,48.02000045776367
2022-04-18,48.02000045776367
2022-04-19,48.70000076293945
2022-04-20,48.43000030517578
2022-04-21,47.619998931884766
2022-04-22,46.439998626708984
2022-04-25,46.529998779296875
2022-04-26,45.279998779296875
2022-04-27,45.439998626708984
2022-04-28,46.470001220703125
2022-04-29,44.93000030517578
2022-05-02,45.189998626708984
2022-05-03,45.43000030517578
2022-05-04,46.63999938964844
2022-05-05,45.189998626708984
2022-05-06,44.93000030517578
2022-05-09,43.459999084472656
2022-05-10,43.58000183105469
2022-05-11,43.130001068115234
2022-05-12,43.11000061035156
2022-05-13,44.16999816894531
2022-05-16,44.15999984741211
2022-05-17,45.04999923706055
2022-05-18,43.54999923706055
2022-05-19,43.33000183105469
2022-05-20,43.38999938964844
2022-05-23,44.02000045776367
2022-05-24,43.77000045776367
2022-05-25,44.150001525878906
2022-05-26,44.869998931884766
2022-05-27,45.810001373291016
2022-05-31,45.59000015258789
2022-06-01,45.34000015258789
2022-06-02,46.060001373291016
2022-06-03,45.459999084472656
2022-06-06,45.619998931884766
2022-06-07,46.040000915527344
2022-06-08,45.529998779296875
2022-06-09,44.45000076293945
2022-06-10,43.279998779296875
2022-06-13,41.619998931884766
2022-06-14,41.38999938964844
2022-06-15,41.220001220703125
2022-06-16,39.849998474121094
2022-06-17,39.86000061035156
2022-06-21,40.650001525878906
2022-06-22,40.47999954223633
2022-06-23,40.709999084472656
2022-06-24,41.880001068115234
2022-06-27,41.84000015258789
2022-06-28,41.22999954223633
2022-06-29,41.16999816894531
2022-06-30,40.84000015258789
2022-07-01,41.18000030517578
2022-07-05,40.95000076293945
2022-07-06,41.0
2022-07-07,41.560001373291016
2022-07-08,41.5
2022-07-11,41.0
2022-07-12,40.63999938964844
2022-07-13,40.38999938964844
2022-07-14,40.11000061035156
2022-07-15,40.88999938964844
2022-07-18,40.689998626708984
2022-07-19,41.84000015258789
2022-07-20,41.959999084472656
2022-07-21,42.310001373291016
2022-07-22,41.88999938964844
2022-07-25,42.0099983215332
2022-07-26,41.61000061035156
2022-07-27,42.630001068115234
2022-07-28,42.939998626708984
2022-07-29,43.38999938964844
2022-08-01,43.279998779296875
2022-08-02,43.08000183105469
2022-08-03,43.66999816894531
2022-08-04,43.689998626708984
2022-08-05,43.709999084472656
2022-08-08,43.720001220703125
2022-08-09,43.56999969482422
2022-08-10,44.47999954223633
2022-08-11,44.54999923706055
2022-08-12,45.22999954223633
2022-08-15,45.33000183105469
2022-08-16,45.36000061035156
2022-08-17,44.97999954223633
2022-08-18,45.09000015258789
2022-08-19,44.54999923706055
2022-08-22,43.65999984741211
2022-08-23,43.59000015258789
2022-08-24,43.7400016784668
2022-08-25,44.41999816894531
2022-08-26,43.11000061035156
2022-08-29,42.869998931884766
2022-08-30,42.38999938964844
2022-08-31,42.189998626708984
2022-09-01,42.2599983215332
2022-09-02,41.939998626708984
2022-09-06,41.75
2022-09-07,42.36000061035156
2022-09-08,42.619998931884766
2022-09-09,43.31999969482422
2022-09-12,43.75
2022-09-13,41.97999954223633
2022-09-14,41.9900016784668
2022-09-15,41.56999969482422
2022-09-16,41.290000915527344
2022-09-19,41.529998779296875
2022-09-20,41.060001373291016
2022-09-21,40.439998626708984
2022-09-22,40.209999084472656
2022-09-23,39.400001525878906
2022-09-26,38.939998626708984
2022-09-27,38.810001373291016
2022-09-28,39.56999969482422
2022-09-29,38.880001068115234
2022-09-30,38.349998474121094
2022-10-03,39.40999984741211
2022-10-04,40.68000030517578
2022-10-05,40.63999938964844
2022-10-06,40.2400016784668
2022-10-07,39.36000061035156
2022-10-10,38.9900016784668
2022-10-11,38.70000076293945
2022-10-12,38.630001068115234
2022-10-13,39.52000045776367
2022-10-14,38.630001068115234
2022-10-17,39.560001373291016
2022-10-18,39.959999084472656
2022-10-19,39.790000915527344
2022-10-20,39.5099983215332
2022-10-21,40.400001525878906
2022-10-24,40.77000045776367
2022-10-25,41.29999923706055
2022-10-26,41.13999938964844
2022-10-27,40.84000015258789
2022-10-28,41.63999938964844
2022-10-31,41.400001525878906
2022-11-01,41.31999969482422
2022-11-02,40.38999938964844
2022-11-03,40.119998931884766
2022-11-04,40.810001373291016
2022-11-07,41.279998779296875
2022-11-08,41.5099983215332
2022-11-09,40.83000183105469
2022-11-10,42.790000915527344
2022-11-11,43.11000061035156
2022-11-14,42.720001220703125
2022-11-15,43.130001068115234
2022-11-16,42.810001373291016
2022-11-17,42.650001525878906
2022-11-18,42.849998474121094
2022-11-21,42.7599983215332
2022-11-22,43.2599983215332
2022-11-23,43.5099983215332
2022-11-25,43.540000915527344
2022-11-28,42.88999938964844
2022-11-29,42.91999816894531
2022-11-30,44.150001525878906
2022-12-01,44.220001220703125
2022-12-02,44.279998779296875
2022-12-05,43.560001373291016
2022-12-06,43.040000915527344
2022-12-07,42.97999954223633
2022-12-08,43.2599983215332
2022-12-09,43.029998779296875
2022-12-12,43.59000015258789
2022-12-13,43.97999954223633
2022-12-14,42.310001373291016
2022-12-15,41.38999938964844
2022-12-16,41.02000045776367
2022-12-19,40.68000030517578
2022-12-20,40.79999923706055
2022-12-21,41.41999816894531
2022-12-22,40.90999984741211
2022-12-23,41.150001525878906
2022-12-27,41.130001068115234
2022-12-28,40.650001525878906
2022-12-29,41.310001373291016
2022-12-30,41.209999084472656
2023-01-03,41.130001068115234
2023-01-04,41.459999084472656
2023-01-05,41.06999969482422
2023-01-06,41.97999954223633
2023-01-09,41.939998626708984
2023-01-10,42.20000076293945
2023-01-11,42.650001525878906
2023-01-12,42.93000030517578
2023-01-13,43.0099983215332
2023-01-17,42.91999816894531
2023-01-18,42.29999923706055
2023-01-19,42.0
2023-01-20,42.720001220703125
2023-01-23,43.119998931884766
2023-01-24,43.13999938964844
2023-01-25,43.119998931884766
2023-01-26,43.4900016784668
2023-01-27,43.470001220703125
2023-01-30,43.0
2023-01-31,43.52000045776367
2023-02-01,43.900001525878906
2023-02-02,44.41999816894531
2023-02-03,43.91999816894531
2023-02-06,43.75
2023-02-07,44.2599983215332
2023-02-08,43.849998474121094
2023-02-09,43.4900016784668
2023-02-10,43.630001068115234
2023-02-13,44.119998931884766
2023-02-14,44.099998474121094
2023-02-15,44.15999984741211
2023-02-16,43.650001525878906
2023-02-17,43.439998626708984
2023-02-21,42.7400016784668
2023-02-22,42.65999984741211
2023-02-23,42.779998779296875
2023-02-24,42.400001525878906
2023-02-27,42.56999969482422
2023-02-28,42.5099983215332
2023-03-01,42.400001525878906
2023-03-02,42.75
2023-03-03,43.45000076293945
2023-03-06,43.439998626708984
2023-03-07,42.810001373291016
2023-03-08,42.849998474121094
2023-03-09,42.2599983215332
2023-03-10,41.709999084472656
2023-03-13,41.529998779296875
2023-03-14,42.15999984741211
2023-03-15,41.540000915527344
2023-03-16,42.2400016784668
2023-03-17,41.7599983215332
2023-03-20,42.040000915527344
2023-03-21,42.5099983215332
2023-03-22,41.849998474121094
2023-03-23,42.040000915527344
2023-03-24,42.25
2023-03-27,42.33000183105469
2023-03-28,42.31999969482422
2023-03-29,42.86000061035156
2023-03-30,43.13999938964844
2023-03-31,43.65999984741211
2023-04-03,43.91999816894531
2023-04-04,43.650001525878906
2023-04-05,43.47999954223633
2023-04-06,43.63999938964844
2023-04-10,43.709999084472656
2023-04-11,43.72999954223633
2023-04-12,43.650001525878906
2023-04-13,44.18000030517578
2023-04-14,44.029998779296875
2023-04-17,44.18000030517578
2023-04-18,44.31999969482422
2023-04-19,44.40999984741211
2023-04-20,44.209999084472656
2023-04-21,44.220001220703125
2023-04-24,44.22999954223633
2023-04-25,43.58000183105469
2023-04-26,43.470001220703125
2023-04-27,44.279998779296875
2023-04-28,44.650001525878906
2023-05-01,44.630001068115234
2023-05-02,44.11000061035156
2023-05-03,43.88999938964844
2023-05-04,43.59000015258789
2023-05-05,44.2400016784668
2023-05-08,44.27000045776367
2023-05-09,44.11000061035156
2023-05-10,44.2599983215332
2023-05-11,44.20000076293945
2023-05-12,44.150001525878906
2023-05-15,44.349998474121094
2023-05-16,44.119998931884766
2023-05-17,44.619998931884766
2023-05-18,45.029998779296875
2023-05-19,45.0
2023-05-22,45.029998779296875
2023-05-23,44.540000915527344
2023-05-24,44.25
2023-05-25,44.43000030517578
2023-05-26,45.20000076293945
2023-05-30,45.09000015258789
2023-05-31,44.91999816894531
2023-06-01,45.31999969482422
2023-06-02,45.97999954223633
2023-06-05,45.79999923706055
2023-06-06,45.970001220703125
2023-06-07,45.779998779296875
2023-06-08,45.970001220703125
2023-06-09,46.0099983215332
2023-06-12,46.45000076293945
2023-06-13,46.7400016784668
2023-06-14,46.630001068115234
2023-06-15,47.189998626708984
2023-06-16,46.97999954223633
2023-06-20,46.65999984741211
2023-06-21,46.540000915527344
2023-06-22,46.630001068115234
2023-06-23,46.310001373291016
2023-06-26,46.189998626708984
2023-06-27,46.689998626708984
2023-06-28,46.720001220703125
2023-06-29,46.88999938964844
2023-06-30,47.380001068115234
2023-07-03,47.36000061035156
2023-07-05,47.290000915527344
2023-07-06,46.869998931884766
2023-07-07,46.849998474121094
2023-07-10,47.06999969482422
2023-07-11,47.43000030517578
2023-07-12,47.790000915527344
2023-07-13,48.209999084472656
2023-07-14,48.130001068115234
2023-07-17,48.2599983215332
2023-07-18,48.63999938964844
2023-07-19,48.70000076293945
2023-07-20,48.43000030517578
2023-07-21,48.47999954223633
2023-07-24,48.61000061035156
2023-07-25,48.83000183105469
2023-07-26,48.72999954223633
2023-07-27,48.59000015258789
2023-07-28,49.09000015258789
2023-07-31,49.119998931884766
2023-08-01,49.029998779296875
2023-08-02,48.34000015258789
2023-08-03,48.20000076293945
2023-08-04,48.13999938964844
2023-08-07,48.63999938964844
2023-08-08,48.36000061035156
2023-08-09,48.02000045776367
2023-08-10,48.0099983215332
2023-08-11,47.88999938964844
2023-08-14,48.15999984741211
2023-08-15,47.61000061035156
2023-08-16,47.2599983215332
2023-08-17,46.880001068115234
2023-08-18,46.900001525878906
2023-08-21,47.189998626708984
2023-08-22,47.119998931884766
2023-08-23,47.630001068115234
2023-08-24,46.91999816894531
2023-08-25,47.20000076293945
2023-08-28,47.5099983215332
2023-08-29,48.16999816894531
2023-08-30,48.310001373291016
2023-08-31,48.33000183105469
2023-09-01,48.31999969482422
2023-09-05,48.09000015258789
2023-09-06,47.93000030517578
2023-09-07,47.84000015258789
2023-09-08,47.939998626708984
2023-09-11,48.220001220703125
2023-09-12,48.0099983215332
2023-09-13,47.84000015258789
2023-09-14,48.27000045776367
2023-09-15,47.75
2023-09-18,47.77000045776367
2023-09-19,47.68000030517578
2023-09-20,47.209999084472656
2023-09-21,46.45000076293945
2023-09-22,46.349998474121094
2023-09-25,46.4900016784668
2023-09-26,45.86000061035156
2023-09-27,46.0
2023-09-28,46.33000183105469
2023-09-29,46.11000061035156
2023-10-02,45.95000076293945
2023-10-03,45.34000015258789
2023-10-04,45.599998474121094
2023-10-05,45.540000915527344
2023-10-06,46.16999816894531
2023-10-09,46.439998626708984
2023-10-10,46.72999954223633
2023-10-11,46.939998626708984
2023-10-12,46.650001525878906
2023-10-13,46.369998931884766
2023-10-16,46.869998931884766
2023-10-17,46.90999984741211
2023-10-18,46.349998474121094
2023-10-19,46.0
2023-10-20,45.5099983215332
2023-10-23,45.45000076293945
2023-10-24,45.86000061035156
2023-10-25,45.290000915527344
2023-10-26,44.7400016784668
2023-10-27,44.599998474121094
2023-10-30,45.2400016784668
2023-10-31,45.4900016784668
2023-11-01,45.91999816894531
2023-11-02,46.72999954223633
2023-11-03,47.16999816894531
2023-11-06,47.18000030517578
2023-11-07,47.31999969482422
2023-11-08,47.40999984741211
2023-11-09,47.06999969482422
2023-11-10,47.84000015258789
2023-11-13,47.81999969482422
2023-11-14,48.72999954223633
2023-11-15,48.75
2023-11-16,48.93000030517578
2023-11-17,49.11000061035156
2023-11-20,49.4900016784668
2023-11-21,49.33000183105469
2023-11-22,49.56999969482422
2023-11-24,49.66999816894531
2023-11-27,49.47999954223633
2023-11-28,49.470001220703125
2023-11-29,49.45000076293945
2023-11-30,49.66999816894531
2023-12-01,49.97999954223633
2023-12-04,49.7599983215332
2023-12-05,49.560001373291016
2023-12-06,49.349998474121094
2023-12-07,49.689998626708984
2023-12-08,49.9900016784668
2023-12-11,50.400001525878906
2023-12-12,50.77000045776367
2023-12-13,49.29999923706055
2023-12-14,49.5
2023-12-15,49.529998779296875
2023-12-18,49.72999954223633
2023-12-19,50.060001373291016
2023-12-20,49.380001068115234
2023-12-21,50.0
2023-12-22,50.119998931884766
2023-12-26,50.36000061035156
2023-12-27,50.459999084472656
2023-12-28,50.47999954223633
2023-12-29,50.33000183105469
2024-01-02,49.880001068115234
2024-01-03,49.45000076293945
2024-01-04,49.400001525878906
2024-01-05,49.47999954223633
2024-01-08,50.08000183105469
2024-01-09,50.040000915527344
2024-01-10,50.290000915527344
2024-01-11,50.34000015258789
2024-01-12,50.400001525878906
2024-01-16,50.119998931884766
2024-01-17,49.810001373291016
2024-01-18,50.290000915527344
2024-01-19,50.93000030517578
2024-01-22,50.959999084472656
2024-01-23,51.040000915527344
2024-01-24,51.11000061035156
2024-01-25,51.38999938964844
2024-01-26,51.29999923706055
2024-01-29,51.75
2024-01-30,51.709999084472656
2024-01-31,50.97999954223633
2024-02-01,51.59000015258789
2024-02-02,52.15999984741211
2024-02-05,51.880001068115234
2024-02-06,52.02000045776367
2024-02-07,52.400001525878906
2024-02-08,52.47999954223633
2024-02-09,52.66999816894531
2024-02-12,52.63999938964844
2024-02-13,51.939998626708984
2024-02-14,52.5
2024-02-15,52.880001068115234
2024-02-16,52.619998931884766
2024-02-20,52.380001068115234
2024-02-21,52.47999954223633
