Date,JLGZX
2022-12-22,40.900001525878906
2022-12-23,41.060001373291016
2022-12-27,40.77000045776367
2022-12-28,40.34000015258789
2022-12-29,40.9900016784668
2022-12-30,40.900001525878906
2023-01-03,40.619998931884766
2023-01-04,40.790000915527344
2023-01-05,40.34000015258789
2023-01-06,41.18000030517578
2023-01-09,41.15999984741211
2023-01-10,41.40999984741211
2023-01-11,41.939998626708984
2023-01-12,42.04999923706055
2023-01-13,42.34000015258789
2023-01-17,42.290000915527344
2023-01-18,41.72999954223633
2023-01-19,41.27000045776367
2023-01-20,42.130001068115234
2023-01-23,42.650001525878906
2023-01-24,42.59000015258789
2023-01-25,42.58000183105469
2023-01-26,43.099998474121094
2023-01-27,43.31999969482422
2023-01-30,42.66999816894531
2023-01-31,43.41999816894531
2023-02-01,44.040000915527344
2023-02-02,44.97999954223633
2023-02-03,44.310001373291016
2023-02-06,43.959999084472656
2023-02-07,44.54999923706055
2023-02-08,43.939998626708984
2023-02-09,43.58000183105469
2023-02-10,43.40999984741211
2023-02-13,43.959999084472656
2023-02-14,44.189998626708984
2023-02-15,44.529998779296875
2023-02-16,43.619998931884766
2023-02-17,43.38999938964844
2023-02-21,42.459999084472656
2023-02-22,42.5099983215332
2023-02-23,42.79999923706055
2023-02-24,42.189998626708984
2023-02-27,42.41999816894531
2023-02-28,42.380001068115234
2023-03-01,42.11000061035156
2023-03-02,42.41999816894531
2023-03-03,43.29999923706055
2023-03-06,43.290000915527344
2023-03-07,42.689998626708984
2023-03-08,42.810001373291016
2023-03-09,41.68000030517578
2023-03-10,40.84000015258789
2023-03-13,40.95000076293945
2023-03-14,41.900001525878906
2023-03-15,41.7599983215332
2023-03-16,42.72999954223633
2023-03-17,42.34000015258789
2023-03-20,42.529998779296875
2023-03-21,43.31999969482422
2023-03-22,42.619998931884766
2023-03-23,42.93000030517578
2023-03-24,42.970001220703125
2023-03-27,42.88999938964844
2023-03-28,42.75
2023-03-29,43.459999084472656
2023-03-30,43.779998779296875
2023-03-31,44.58000183105469
2023-04-03,44.560001373291016
2023-04-04,44.31999969482422
2023-04-05,43.77000045776367
2023-04-06,44.029998779296875
2023-04-10,43.9900016784668
2023-04-11,43.849998474121094
2023-04-12,43.56999969482422
2023-04-13,44.38999938964844
2023-04-14,44.36000061035156
2023-04-17,44.43000030517578
2023-04-18,44.529998779296875
2023-04-19,44.599998474121094
2023-04-20,44.27000045776367
2023-04-21,44.29999923706055
2023-04-24,44.189998626708984
2023-04-25,43.22999954223633
2023-04-26,43.45000076293945
2023-04-27,44.34000015258789
2023-04-28,44.65999984741211
2023-05-01,44.58000183105469
2023-05-02,44.29999923706055
2023-05-03,44.040000915527344
2023-05-04,43.81999969482422
2023-05-05,44.720001220703125
2023-05-08,44.81999969482422
2023-05-09,44.66999816894531
2023-05-10,45.11000061035156
2023-05-11,45.130001068115234
2023-05-12,45.04999923706055
2023-05-15,45.27000045776367
2023-05-16,45.16999816894531
2023-05-17,45.77000045776367
2023-05-18,46.4900016784668
2023-05-19,46.33000183105469
2023-05-22,46.40999984741211
2023-05-23,45.66999816894531
2023-05-24,45.43000030517578
2023-05-25,46.38999938964844
2023-05-26,47.2400016784668
2023-05-30,47.349998474121094
2023-05-31,47.08000183105469
2023-06-01,47.66999816894531
2023-06-02,48.16999816894531
2023-06-05,48.18000030517578
2023-06-06,48.189998626708984
2023-06-07,47.380001068115234
2023-06-08,47.91999816894531
2023-06-09,48.11000061035156
2023-06-12,48.88999938964844
2023-06-13,49.2400016784668
2023-06-14,49.54999923706055
2023-06-15,50.20000076293945
2023-06-16,49.86000061035156
2023-06-20,49.83000183105469
2023-06-21,49.369998931884766
2023-06-22,49.83000183105469
2023-06-23,49.439998626708984
2023-06-26,48.810001373291016
2023-06-27,49.439998626708984
2023-06-28,49.58000183105469
2023-06-29,49.540000915527344
2023-06-30,50.290000915527344
2023-07-03,50.22999954223633
2023-07-05,50.27000045776367
2023-07-06,49.790000915527344
2023-07-07,49.66999816894531
2023-07-10,49.7400016784668
2023-07-11,50.04999923706055
2023-07-12,50.689998626708984
2023-07-13,51.439998626708984
2023-07-14,51.40999984741211
2023-07-17,51.84000015258789
2023-07-18,52.34000015258789
2023-07-19,52.25
2023-07-20,51.119998931884766
2023-07-21,50.939998626708984
2023-07-24,50.9900016784668
2023-07-25,51.290000915527344
2023-07-26,51.119998931884766
2023-07-27,51.040000915527344
2023-07-28,51.939998626708984
2023-07-31,52.040000915527344
2023-08-01,51.83000183105469
2023-08-02,50.65999984741211
2023-08-03,50.70000076293945
2023-08-04,50.400001525878906
2023-08-07,50.849998474121094
2023-08-08,50.529998779296875
2023-08-09,49.90999984741211
2023-08-10,50.029998779296875
2023-08-11,49.72999954223633
2023-08-14,50.36000061035156
2023-08-15,49.880001068115234
2023-08-16,49.369998931884766
2023-08-17,48.790000915527344
2023-08-18,48.75
2023-08-21,49.45000076293945
2023-08-22,49.43000030517578
2023-08-23,50.209999084472656
2023-08-24,49.209999084472656
2023-08-25,49.56999969482422
2023-08-28,49.88999938964844
2023-08-29,50.93000030517578
2023-08-30,51.2400016784668
2023-08-31,51.459999084472656
2023-09-01,51.52000045776367
2023-09-05,51.58000183105469
2023-09-06,51.25
2023-09-07,51.06999969482422
2023-09-08,51.13999938964844
2023-09-11,51.689998626708984
2023-09-12,50.95000076293945
2023-09-13,51.09000015258789
2023-09-14,51.34000015258789
2023-09-15,50.459999084472656
2023-09-18,50.36000061035156
2023-09-19,50.2400016784668
2023-09-20,49.52000045776367
2023-09-21,48.470001220703125
2023-09-22,48.40999984741211
2023-09-25,48.68000030517578
2023-09-26,47.93000030517578
2023-09-27,48.029998779296875
2023-09-28,48.439998626708984
2023-09-29,48.369998931884766
2023-10-02,48.689998626708984
2023-10-03,47.709999084472656
2023-10-04,48.369998931884766
2023-10-05,48.31999969482422
2023-10-06,49.18000030517578
2023-10-09,49.36000061035156
2023-10-10,49.650001525878906
2023-10-11,50.0099983215332
2023-10-12,49.779998779296875
2023-10-13,49.09000015258789
2023-10-16,49.709999084472656
2023-10-17,49.61000061035156
2023-10-18,48.72999954223633
2023-10-19,48.40999984741211
2023-10-20,47.68000030517578
2023-10-23,47.86000061035156
2023-10-24,48.33000183105469
2023-10-25,47.18000030517578
2023-10-26,46.130001068115234
2023-10-27,46.369998931884766
2023-10-30,46.970001220703125
2023-10-31,47.16999816894531
2023-11-01,48.08000183105469
2023-11-02,48.97999954223633
2023-11-03,49.59000015258789
2023-11-06,49.880001068115234
2023-11-07,50.34000015258789
2023-11-08,50.56999969482422
2023-11-09,50.13999938964844
2023-11-10,50.13999938964844
2023-11-13,51.09000015258789
2023-11-14,52.08000183105469
2023-11-15,51.939998626708984
2023-11-16,52.130001068115234
2023-11-17,52.209999084472656
2023-11-20,52.810001373291016
2023-11-21,52.54999923706055
2023-11-22,52.81999969482422
2023-11-24,52.7599983215332
2023-11-27,52.75
2023-11-28,52.79999923706055
2023-11-29,52.709999084472656
2023-11-30,52.650001525878906
2023-12-01,52.84000015258789
2023-12-04,52.2599983215332
2023-12-05,52.400001525878906
2023-12-06,52.06999969482422
2023-12-07,52.709999084472656
2023-12-08,53.099998474121094
2023-12-11,53.209999084472656
2023-12-12,53.52000045776367
2023-12-13,54.06999969482422
2023-12-14,53.900001525878906
2023-12-15,54.13999938964844
2023-12-18,54.619998931884766
2023-12-19,54.91999816894531
2023-12-20,54.099998474121094
2023-12-21,54.720001220703125
2023-12-22,54.66999816894531
2023-12-26,54.869998931884766
2023-12-27,55.060001373291016
2023-12-28,55.040000915527344
2023-12-29,55.040000915527344
2024-01-02,53.88999938964844
2024-01-03,53.43000030517578
2024-01-04,53.22999954223633
2024-01-05,53.400001525878906
2024-01-08,54.540000915527344
2024-01-09,54.709999084472656
2024-01-10,55.349998474121094
2024-01-11,55.560001373291016
2024-01-12,55.70000076293945
2024-01-16,55.63999938964844
2024-01-17,55.31999969482422
2024-01-18,55.970001220703125
2024-01-19,56.810001373291016
2024-01-22,56.95000076293945
2024-01-23,57.08000183105469
2024-01-24,57.54999923706055
2024-01-25,57.72999954223633
2024-01-26,57.720001220703125
2024-01-29,58.45000076293945
2024-01-30,58.2400016784668
2024-01-31,57.130001068115234
2024-02-01,58.060001373291016
2024-02-02,59.709999084472656
2024-02-05,59.7400016784668
2024-02-06,59.59000015258789
2024-02-07,60.540000915527344
2024-02-08,60.720001220703125
2024-02-09,61.380001068115234
2024-02-12,60.95000076293945
2024-02-13,60.04999923706055
2024-02-14,61.150001525878906
2024-02-15,61.279998779296875
2024-02-16,60.83000183105469
2024-02-20,60.029998779296875
2024-02-21,59.72999954223633
2024-02-22,61.810001373291016
2024-02-23,61.65999984741211
2024-02-26,61.63999938964844
2024-02-27,61.709999084472656
2024-02-28,61.459999084472656
2024-02-29,62.18000030517578
2024-03-01,63.150001525878906
2024-03-04,63.130001068115234
2024-03-05,62.0
2024-03-06,62.33000183105469
2024-03-07,63.31999969482422
2024-03-08,62.470001220703125
2024-03-11,61.779998779296875
2024-03-12,63.15999984741211
2024-03-13,62.9900016784668
2024-03-14,63.0099983215332
2024-03-15,62.119998931884766
2024-03-18,62.61000061035156
2024-03-19,62.97999954223633
2024-03-20,63.79999923706055
2024-03-21,64.13999938964844
2024-03-22,64.30000305175781
2024-03-25,64.04000091552734
2024-03-26,63.790000915527344
2024-03-27,63.650001525878906
2024-03-28,63.52000045776367
2024-04-01,63.650001525878906
2024-04-02,63.25
2024-04-03,63.630001068115234
2024-04-04,62.72999954223633
2024-04-05,63.939998626708984
2024-04-08,63.720001220703125
2024-04-09,63.540000915527344
2024-04-10,63.2599983215332
2024-04-11,64.05000305175781
2024-04-12,63.02000045776367
2024-04-15,61.81999969482422
2024-04-16,61.95000076293945
2024-04-17,61.220001220703125
2024-04-18,60.84000015258789
2024-04-19,59.22999954223633
2024-04-22,59.77000045776367
2024-04-23,61.0
2024-04-24,60.720001220703125
2024-04-25,60.2599983215332
2024-04-26,61.41999816894531
2024-04-29,61.38999938964844
2024-04-30,60.43000030517578
2024-05-01,60.130001068115234
2024-05-02,60.79999923706055
2024-05-03,61.790000915527344
2024-05-06,62.95000076293945
2024-05-07,62.88999938964844
2024-05-08,62.68000030517578
2024-05-09,62.84000015258789
2024-05-10,62.880001068115234
2024-05-13,62.72999954223633
2024-05-14,63.16999816894531
2024-05-15,64.33999633789062
2024-05-16,63.86000061035156
2024-05-17,63.93000030517578
2024-05-20,64.45999908447266
2024-05-21,64.62000274658203
2024-05-22,64.4000015258789
2024-05-23,64.3499984741211
2024-05-24,64.95999908447266
2024-05-28,65.2300033569336
2024-05-29,64.9000015258789
2024-05-30,63.79999923706055
2024-05-31,63.79999923706055
2024-06-03,63.9900016784668
2024-06-04,64.04000091552734
2024-06-05,65.41999816894531
2024-06-06,65.33000183105469
2024-06-07,65.25
2024-06-10,65.63999938964844
2024-06-11,65.93000030517578
2024-06-12,67.06999969482422
2024-06-13,67.48999786376953
2024-06-14,67.62999725341797
2024-06-17,68.30000305175781
2024-06-18,68.54000091552734
2024-06-20,68.0199966430664
2024-06-21,67.87999725341797
2024-06-24,67.0999984741211
2024-06-25,68.0
2024-06-26,68.19999694824219
2024-06-27,68.3499984741211
2024-06-28,67.87999725341797
2024-07-01,68.25
2024-07-02,68.70999908447266
2024-07-03,69.33000183105469
2024-07-05,70.04000091552734
2024-07-08,70.0999984741211
2024-07-09,70.12000274658203
2024-07-10,70.75
2024-07-11,69.4000015258789
2024-07-12,69.66999816894531
2024-07-15,69.62000274658203
2024-07-16,69.61000061035156
2024-07-17,67.08999633789062
2024-07-18,66.69000244140625
2024-07-19,66.41999816894531
2024-07-22,67.54000091552734
2024-07-23,67.7300033569336
2024-07-24,65.08999633789062
2024-07-25,64.25
2024-07-26,64.80999755859375
2024-07-29,64.8499984741211
2024-07-30,63.95000076293945
2024-07-31,65.97000122070312
2024-08-01,64.8499984741211
2024-08-02,63.220001220703125
2024-08-05,61.38999938964844
2024-08-06,62.34000015258789
2024-08-07,61.689998626708984
2024-08-08,63.59000015258789
2024-08-09,64.22000122070312
2024-08-12,64.37999725341797
2024-08-13,65.8499984741211
2024-08-14,66.1500015258789
2024-08-15,67.45999908447266
2024-08-16,67.4000015258789
2024-08-19,68.19000244140625
2024-08-20,68.1500015258789
2024-08-21,68.4800033569336
2024-08-22,67.55999755859375
2024-08-23,68.22000122070312
2024-08-26,67.62999725341797
2024-08-27,67.81999969482422
2024-08-28,67.19000244140625
2024-08-29,67.04000091552734
2024-08-30,67.93000030517578
2024-09-03,65.80000305175781
2024-09-04,65.58999633789062
2024-09-05,65.48999786376953
2024-09-06,63.959999084472656
2024-09-09,64.77999877929688
2024-09-10,65.33000183105469
2024-09-11,66.80000305175781
2024-09-12,67.6500015258789
2024-09-13,67.94999694824219
2024-09-16,67.9000015258789
2024-09-17,67.97000122070312
2024-09-18,67.69999694824219
2024-09-19,69.25
2024-09-20,69.16999816894531
2024-09-23,69.26000213623047
2024-09-24,69.5
2024-09-25,69.5999984741211
2024-09-26,69.68000030517578
2024-09-27,69.13999938964844
2024-09-30,69.4000015258789
2024-10-01,68.66000366210938
2024-10-02,68.69999694824219
2024-10-03,68.72000122070312
2024-10-04,69.44999694824219
2024-10-07,68.87999725341797
2024-10-08,69.95999908447266
2024-10-09,70.44000244140625
2024-10-10,70.3499984741211
2024-10-11,70.7699966430664
2024-10-14,71.22000122070312
2024-10-15,70.38999938964844
2024-10-16,70.55000305175781
2024-10-17,70.70999908447266
2024-10-18,71.27999877929688
2024-10-21,71.44999694824219
2024-10-22,71.43000030517578
2024-10-23,70.41000366210938
2024-10-24,70.72000122070312
2024-10-25,70.9000015258789
2024-10-28,70.94000244140625
2024-10-29,71.3499984741211
2024-10-30,70.94000244140625
2024-10-31,69.0999984741211
2024-11-01,69.6500015258789
2024-11-04,69.38999938964844
2024-11-05,70.3499984741211
2024-11-06,71.97000122070312
2024-11-07,72.9800033569336
2024-11-08,73.2300033569336
2024-11-11,73.3499984741211
2024-11-12,73.44000244140625
2024-11-13,73.44000244140625
2024-11-14,72.91000366210938
2024-11-15,71.4000015258789
2024-11-18,71.55999755859375
2024-11-19,72.44000244140625
2024-11-20,72.45999908447266
2024-11-21,72.72000122070312
