Date,VICBX
2023-01-03,25.969999313354492
2023-01-04,26.100000381469727
2023-01-05,26.059999465942383
2023-01-06,26.360000610351562
2023-01-09,26.459999084472656
2023-01-10,26.3799991607666
2023-01-11,26.559999465942383
2023-01-12,26.770000457763672
2023-01-13,26.690000534057617
2023-01-17,26.690000534057617
2023-01-18,26.979999542236328
2023-01-19,26.90999984741211
2023-01-20,26.790000915527344
2023-01-23,26.75
2023-01-24,26.860000610351562
2023-01-25,26.8799991607666
2023-01-26,26.860000610351562
2023-01-27,26.81999969482422
2023-01-30,26.760000228881836
2023-01-31,26.809999465942383
2023-02-01,27.0
2023-02-02,27.06999969482422
2023-02-03,26.84000015258789
2023-02-06,26.649999618530273
2023-02-07,26.59000015258789
2023-02-08,26.649999618530273
2023-02-09,26.530000686645508
2023-02-10,26.3799991607666
2023-02-13,26.420000076293945
2023-02-14,26.31999969482422
2023-02-15,26.270000457763672
2023-02-16,26.170000076293945
2023-02-17,26.200000762939453
2023-02-21,25.950000762939453
2023-02-22,25.979999542236328
2023-02-23,26.059999465942383
2023-02-24,25.920000076293945
2023-02-27,25.979999542236328
2023-02-28,25.90999984741211
2023-03-01,25.760000228881836
2023-03-02,25.709999084472656
2023-03-03,25.90999984741211
2023-03-06,25.899999618530273
2023-03-07,25.850000381469727
2023-03-08,25.790000915527344
2023-03-09,25.860000610351562
2023-03-10,26.110000610351562
2023-03-13,26.200000762939453
2023-03-14,26.100000381469727
2023-03-15,26.280000686645508
2023-03-16,26.18000030517578
2023-03-17,26.40999984741211
2023-03-20,26.31999969482422
2023-03-21,26.31999969482422
2023-03-22,26.600000381469727
2023-03-23,26.68000030517578
2023-03-24,26.68000030517578
2023-03-27,26.479999542236328
2023-03-28,26.420000076293945
2023-03-29,26.440000534057617
2023-03-30,26.520000457763672
2023-03-31,26.600000381469727
2023-04-03,26.75
2023-04-04,26.860000610351562
2023-04-05,26.899999618530273
2023-04-06,26.899999618530273
2023-04-10,26.709999084472656
2023-04-11,26.719999313354492
2023-04-12,26.780000686645508
2023-04-13,26.75
2023-04-14,26.670000076293945
2023-04-17,26.559999465942383
2023-04-18,26.6200008392334
2023-04-19,26.549999237060547
2023-04-20,26.6299991607666
2023-04-21,26.59000015258789
2023-04-24,26.709999084472656
2023-04-25,26.889999389648438
2023-04-26,26.780000686645508
2023-04-27,26.65999984741211
2023-04-28,26.739999771118164
2023-05-01,26.459999084472656
2023-05-02,26.700000762939453
2023-05-03,26.809999465942383
2023-05-04,26.729999542236328
2023-05-05,26.639999389648438
2023-05-08,26.5
2023-05-09,26.479999542236328
2023-05-10,26.649999618530273
2023-05-11,26.719999313354492
2023-05-12,26.600000381469727
2023-05-15,26.540000915527344
2023-05-16,26.450000762939453
2023-05-17,26.389999389648438
2023-05-18,26.270000457763672
2023-05-19,26.229999542236328
2023-05-22,26.239999771118164
2023-05-23,26.280000686645508
2023-05-24,26.209999084472656
2023-05-25,26.09000015258789
2023-05-26,26.1299991607666
2023-05-30,26.350000381469727
2023-05-31,26.329999923706055
2023-06-01,26.399999618530273
2023-06-02,26.299999237060547
2023-06-05,26.290000915527344
2023-06-06,26.299999237060547
2023-06-07,26.1299991607666
2023-06-08,26.25
2023-06-09,26.18000030517578
2023-06-12,26.219999313354492
2023-06-13,26.100000381469727
2023-06-14,26.1299991607666
2023-06-15,26.309999465942383
2023-06-16,26.260000228881836
2023-06-20,26.31999969482422
2023-06-21,26.329999923706055
2023-06-22,26.219999313354492
2023-06-23,26.280000686645508
2023-06-26,26.34000015258789
2023-06-27,26.280000686645508
2023-06-28,26.3799991607666
2023-06-29,26.200000762939453
2023-06-30,26.219999313354492
2023-07-03,26.18000030517578
2023-07-05,26.059999465942383
2023-07-06,25.850000381469727
2023-07-07,25.84000015258789
2023-07-10,25.950000762939453
2023-07-11,26.020000457763672
2023-07-12,26.25
2023-07-13,26.440000534057617
2023-07-14,26.309999465942383
2023-07-17,26.34000015258789
2023-07-18,26.3700008392334
2023-07-19,26.459999084472656
2023-07-20,26.299999237060547
2023-07-21,26.34000015258789
2023-07-24,26.309999465942383
2023-07-25,26.290000915527344
2023-07-26,26.389999389648438
2023-07-27,26.18000030517578
2023-07-28,26.290000915527344
2023-07-31,26.260000228881836
2023-08-01,26.110000610351562
2023-08-02,26.020000457763672
2023-08-03,25.850000381469727
2023-08-04,26.09000015258789
2023-08-07,26.059999465942383
2023-08-08,26.139999389648438
2023-08-09,26.15999984741211
2023-08-10,26.0
2023-08-11,25.899999618530273
2023-08-14,25.8700008392334
2023-08-15,25.809999465942383
2023-08-16,25.709999084472656
2023-08-17,25.670000076293945
2023-08-18,25.729999542236328
2023-08-21,25.6200008392334
2023-08-22,25.639999389648438
2023-08-23,25.889999389648438
2023-08-24,25.81999969482422
2023-08-25,25.81999969482422
2023-08-28,25.899999618530273
2023-08-29,26.06999969482422
2023-08-30,26.06999969482422
2023-08-31,26.020000457763672
2023-09-01,25.889999389648438
2023-09-05,25.760000228881836
2023-09-06,25.690000534057617
2023-09-07,25.770000457763672
2023-09-08,25.790000915527344
2023-09-11,25.760000228881836
2023-09-12,25.760000228881836
2023-09-13,25.790000915527344
2023-09-14,25.770000457763672
2023-09-15,25.709999084472656
2023-09-18,25.739999771118164
2023-09-19,25.670000076293945
2023-09-20,25.670000076293945
2023-09-21,25.5
2023-09-22,25.600000381469727
2023-09-25,25.469999313354492
2023-09-26,25.43000030517578
2023-09-27,25.309999465942383
2023-09-28,25.34000015258789
2023-09-29,25.25
2023-10-02,25.059999465942383
2023-10-03,24.84000015258789
2023-10-04,24.979999542236328
2023-10-05,25.0
2023-10-06,24.90999984741211
2023-10-09,25.149999618530273
2023-10-10,25.18000030517578
2023-10-11,25.280000686645508
2023-10-12,25.09000015258789
2023-10-13,25.209999084472656
2023-10-16,25.09000015258789
2023-10-17,24.889999389648438
2023-10-18,24.75
2023-10-19,24.6299991607666
2023-10-20,24.719999313354492
2023-10-23,24.829999923706055
2023-10-24,24.920000076293945
2023-10-25,24.760000228881836
2023-10-26,24.899999618530273
2023-10-27,24.90999984741211
2023-10-30,24.84000015258789
2023-10-31,24.729999542236328
2023-11-01,24.959999084472656
2023-11-02,25.15999984741211
2023-11-03,25.350000381469727
2023-11-06,25.239999771118164
2023-11-07,25.350000381469727
2023-11-08,25.43000030517578
2023-11-09,25.239999771118164
2023-11-10,25.309999465942383
2023-11-13,25.329999923706055
2023-11-14,25.690000534057617
2023-11-15,25.56999969482422
2023-11-16,25.729999542236328
2023-11-17,25.780000686645508
2023-11-20,25.850000381469727
2023-11-21,25.8799991607666
2023-11-22,25.920000076293945
2023-11-24,25.84000015258789
2023-11-27,26.0
2023-11-28,26.100000381469727
2023-11-29,26.25
2023-11-30,26.079999923706055
2023-12-01,26.299999237060547
2023-12-04,26.219999313354492
2023-12-05,26.350000381469727
2023-12-06,26.420000076293945
2023-12-07,26.399999618530273
2023-12-08,26.290000915527344
2023-12-11,26.299999237060547
2023-12-12,26.389999389648438
2023-12-13,26.760000228881836
2023-12-14,26.989999771118164
2023-12-15,26.959999084472656
2023-12-18,26.90999984741211
2023-12-19,26.940000534057617
2023-12-20,27.030000686645508
2023-12-21,26.920000076293945
2023-12-22,26.93000030517578
2023-12-26,26.969999313354492
2023-12-27,27.15999984741211
2023-12-28,27.100000381469727
2023-12-29,27.06999969482422
2024-01-02,26.93000030517578
2024-01-03,26.90999984741211
2024-01-04,26.780000686645508
2024-01-05,26.709999084472656
2024-01-08,26.809999465942383
2024-01-09,26.84000015258789
2024-01-10,26.829999923706055
2024-01-11,26.959999084472656
2024-01-12,27.030000686645508
2024-01-16,26.850000381469727
2024-01-17,26.770000457763672
2024-01-18,26.760000228881836
2024-01-19,26.75
2024-01-22,26.81999969482422
2024-01-23,26.770000457763672
2024-01-24,26.729999542236328
2024-01-25,26.850000381469727
2024-01-26,26.829999923706055
2024-01-29,26.940000534057617
2024-01-30,26.940000534057617
2024-01-31,26.979999542236328
2024-02-01,27.100000381469727
2024-02-02,26.8700008392334
2024-02-05,26.68000030517578
2024-02-06,26.809999465942383
2024-02-07,26.770000457763672
2024-02-08,26.68000030517578
2024-02-09,26.649999618530273
2024-02-12,26.670000076293945
2024-02-13,26.43000030517578
2024-02-14,26.530000686645508
2024-02-15,26.6200008392334
2024-02-16,26.540000915527344
2024-02-20,26.610000610351562
2024-02-21,26.559999465942383
2024-02-22,26.579999923706055
2024-02-23,26.6299991607666
2024-02-26,26.56999969482422
2024-02-27,26.540000915527344
2024-02-28,26.56999969482422
2024-02-29,26.489999771118164
2024-03-01,26.610000610351562
2024-03-04,26.59000015258789
2024-03-05,26.59000015258789
2024-03-06,26.75
2024-03-07,26.799999237060547
2024-03-08,26.850000381469727
2024-03-11,26.829999923706055
2024-03-12,26.770000457763672
2024-03-13,26.739999771118164
2024-03-14,26.59000015258789
2024-03-15,26.56999969482422
2024-03-18,26.56999969482422
2024-03-19,26.6299991607666
2024-03-20,26.68000030517578
2024-03-21,26.709999084472656
2024-03-22,26.799999237060547
2024-03-25,26.75
2024-03-26,26.75
2024-03-27,26.829999923706055
2024-03-28,26.719999313354492
2024-04-01,26.549999237060547
2024-04-02,26.520000457763672
2024-04-03,26.559999465942383
2024-04-04,26.610000610351562
2024-04-05,26.479999542236328
2024-04-08,26.469999313354492
2024-04-09,26.559999465942383
2024-04-10,26.25
2024-04-11,26.219999313354492
2024-04-12,26.270000457763672
2024-04-15,26.110000610351562
2024-04-16,26.0
2024-04-17,26.1299991607666
2024-04-18,26.059999465942383
2024-04-19,26.09000015258789
2024-04-22,26.1299991607666
2024-04-23,26.200000762939453
2024-04-24,26.139999389648438
2024-04-25,26.049999237060547
2024-04-26,26.1299991607666
2024-04-29,26.229999542236328
2024-04-30,26.030000686645508
2024-05-01,26.110000610351562
2024-05-02,26.239999771118164
2024-05-03,26.389999389648438
2024-05-06,26.440000534057617
2024-05-07,26.469999313354492
2024-05-08,26.40999984741211
2024-05-09,26.450000762939453
2024-05-10,26.3799991607666
2024-05-13,26.399999618530273
2024-05-14,26.469999313354492
2024-05-15,26.639999389648438
2024-05-16,26.610000610351562
2024-05-17,26.559999465942383
2024-05-20,26.549999237060547
2024-05-21,26.600000381469727
2024-05-22,26.559999465942383
2024-05-23,26.469999313354492
2024-05-24,26.5
2024-05-28,26.40999984741211
2024-05-29,26.309999465942383
2024-05-30,26.420000076293945
2024-05-31,26.440000534057617
2024-06-03,26.579999923706055
2024-06-04,26.670000076293945
2024-06-05,26.729999542236328
2024-06-06,26.719999313354492
2024-06-07,26.510000228881836
2024-06-10,26.479999542236328
2024-06-11,26.579999923706055
2024-06-12,26.719999313354492
2024-06-13,26.84000015258789
2024-06-14,26.829999923706055
2024-06-17,26.729999542236328
2024-06-18,26.829999923706055
2024-06-20,26.770000457763672
2024-06-21,26.770000457763672
2024-06-24,26.799999237060547
2024-06-25,26.809999465942383
2024-06-26,26.68000030517578
2024-06-27,26.739999771118164
2024-06-28,26.549999237060547
2024-07-01,26.43000030517578
2024-07-02,26.540000915527344
2024-07-03,26.65999984741211
2024-07-05,26.81999969482422
2024-07-08,26.829999923706055
2024-07-09,26.799999237060547
2024-07-10,26.81999969482422
2024-07-11,26.959999084472656
2024-07-12,27.020000457763672
2024-07-15,26.959999084472656
2024-07-16,27.049999237060547
2024-07-17,27.049999237060547
2024-07-18,26.989999771118164
2024-07-19,26.920000076293945
2024-07-22,26.920000076293945
2024-07-23,26.93000030517578
2024-07-24,26.860000610351562
2024-07-25,26.899999618530273
2024-07-26,27.010000228881836
2024-07-29,27.059999465942383
2024-07-30,27.079999923706055
2024-07-31,27.139999389648438
2024-08-01,27.219999313354492
2024-08-02,27.450000762939453
2024-08-05,27.3700008392334
2024-08-06,27.260000228881836
2024-08-07,27.200000762939453
2024-08-08,27.170000076293945
2024-08-09,27.260000228881836
2024-08-12,27.329999923706055
2024-08-13,27.450000762939453
2024-08-14,27.510000228881836
2024-08-15,27.43000030517578
2024-08-16,27.479999542236328
2024-08-19,27.520000457763672
2024-08-20,27.59000015258789
2024-08-21,27.649999618530273
2024-08-22,27.559999465942383
2024-08-23,27.690000534057617
2024-08-26,27.68000030517578
2024-08-27,27.670000076293945
2024-08-28,27.649999618530273
2024-08-29,27.6200008392334
2024-08-30,27.459999084472656
2024-09-03,27.559999465942383
2024-09-04,27.690000534057617
2024-09-05,27.75
2024-09-06,27.780000686645508
2024-09-09,27.81999969482422
2024-09-10,27.899999618530273
2024-09-11,27.8799991607666
2024-09-12,27.8700008392334
2024-09-13,27.940000534057617
2024-09-16,28.010000228881836
2024-09-17,27.989999771118164
2024-09-18,27.920000076293945
2024-09-19,27.959999084472656
2024-09-20,27.950000762939453
2024-09-23,27.950000762939453
2024-09-24,28.0
2024-09-25,27.899999618530273
2024-09-26,27.8799991607666
2024-09-27,27.969999313354492
2024-09-30,27.81999969482422
2024-10-01,27.899999618530273
2024-10-02,27.8700008392334
2024-10-03,27.770000457763672
2024-10-04,27.59000015258789
2024-10-07,27.510000228881836
2024-10-08,27.530000686645508
2024-10-09,27.469999313354492
2024-10-10,27.489999771118164
2024-10-11,27.5
2024-10-14,27.469999313354492
2024-10-15,27.59000015258789
2024-10-16,27.6299991607666
2024-10-17,27.530000686645508
2024-10-18,27.520000457763672
2024-10-21,27.329999923706055
2024-10-22,27.299999237060547
2024-10-23,27.239999771118164
2024-10-24,27.290000915527344
2024-10-25,27.25
2024-10-28,27.219999313354492
2024-10-29,27.229999542236328
2024-10-30,27.200000762939453
2024-10-31,27.049999237060547
2024-11-01,26.93000030517578
2024-11-04,27.059999465942383
2024-11-05,27.100000381469727
2024-11-06,26.950000762939453
2024-11-07,27.15999984741211
2024-11-08,27.209999084472656
2024-11-11,27.15999984741211
2024-11-12,27.010000228881836
2024-11-13,26.979999542236328
2024-11-14,26.950000762939453
2024-11-15,26.950000762939453
2024-11-18,27.020000457763672
2024-11-19,27.049999237060547
2024-11-20,27.0
2024-11-21,27.0
