Date,SGIIX
2022-10-13,55.040000915527344
2022-10-14,54.06999969482422
2022-10-17,55.040000915527344
2022-10-18,55.36000061035156
2022-10-19,54.970001220703125
2022-10-20,54.95000076293945
2022-10-21,55.939998626708984
2022-10-24,56.040000915527344
2022-10-25,56.619998931884766
2022-10-26,56.88999938964844
2022-10-27,56.59000015258789
2022-10-28,57.189998626708984
2022-10-31,56.97999954223633
2022-11-01,57.189998626708984
2022-11-02,56.16999816894531
2022-11-03,55.75
2022-11-04,57.040000915527344
2022-11-07,57.38999938964844
2022-11-08,57.86000061035156
2022-11-09,57.209999084472656
2022-11-10,59.310001373291016
2022-11-11,60.11000061035156
2022-11-14,59.77000045776367
2022-11-15,60.279998779296875
2022-11-16,59.849998474121094
2022-11-17,59.7400016784668
2022-11-18,59.95000076293945
2022-11-21,59.689998626708984
2022-11-22,60.43000030517578
2022-11-23,60.7599983215332
2022-11-25,60.91999816894531
2022-11-28,60.18000030517578
2022-11-29,60.45000076293945
2022-11-30,61.63999938964844
2022-12-01,59.349998474121094
2022-12-02,59.290000915527344
2022-12-05,58.27000045776367
2022-12-06,57.939998626708984
2022-12-07,58.0099983215332
2022-12-08,58.25
2022-12-09,58.029998779296875
2022-12-12,58.36000061035156
2022-12-13,58.88999938964844
2022-12-14,58.83000183105469
2022-12-15,57.709999084472656
2022-12-16,57.439998626708984
2022-12-19,57.349998474121094
2022-12-20,57.810001373291016
2022-12-21,58.31999969482422
2022-12-22,57.869998931884766
2022-12-23,58.20000076293945
2022-12-27,58.349998474121094
2022-12-28,57.790000915527344
2022-12-29,58.439998626708984
2022-12-30,58.279998779296875
2023-01-03,58.5
2023-01-04,59.150001525878906
2023-01-05,58.81999969482422
2023-01-06,60.040000915527344
2023-01-09,60.119998931884766
2023-01-10,60.279998779296875
2023-01-11,60.65999984741211
2023-01-12,61.20000076293945
2023-01-13,61.540000915527344
2023-01-17,61.45000076293945
2023-01-18,60.880001068115234
2023-01-19,60.91999816894531
2023-01-20,61.5099983215332
2023-01-23,61.810001373291016
2023-01-24,61.84000015258789
2023-01-25,62.13999938964844
2023-01-26,62.400001525878906
2023-01-27,62.27000045776367
2023-01-30,61.79999923706055
2023-01-31,62.36000061035156
2023-02-01,62.849998474121094
2023-02-02,62.709999084472656
2023-02-03,62.040000915527344
2023-02-06,61.61000061035156
2023-02-07,62.06999969482422
2023-02-08,61.709999084472656
2023-02-09,61.349998474121094
2023-02-10,61.61000061035156
2023-02-13,62.04999923706055
2023-02-14,61.95000076293945
2023-02-15,61.7400016784668
2023-02-16,61.47999954223633
2023-02-17,61.290000915527344
2023-02-21,60.61000061035156
2023-02-22,60.439998626708984
2023-02-23,60.630001068115234
2023-02-24,60.119998931884766
2023-02-27,60.369998931884766
2023-02-28,60.130001068115234
2023-03-01,60.369998931884766
2023-03-02,60.630001068115234
2023-03-03,61.2599983215332
2023-03-06,61.11000061035156
2023-03-07,60.18000030517578
2023-03-08,60.29999923706055
2023-03-09,59.7400016784668
2023-03-10,59.27000045776367
2023-03-13,59.130001068115234
2023-03-14,59.540000915527344
2023-03-15,58.84000015258789
2023-03-16,59.43000030517578
2023-03-17,59.150001525878906
2023-03-20,59.779998779296875
2023-03-21,60.189998626708984
2023-03-22,60.0
2023-03-23,60.040000915527344
2023-03-24,60.029998779296875
2023-03-27,60.25
2023-03-28,60.560001373291016
2023-03-29,61.04999923706055
2023-03-30,61.380001068115234
2023-03-31,61.779998779296875
2023-04-03,62.220001220703125
2023-04-04,62.2599983215332
2023-04-05,62.150001525878906
2023-04-06,62.119998931884766
2023-04-10,62.029998779296875
2023-04-11,62.34000015258789
2023-04-12,62.38999938964844
2023-04-13,63.06999969482422
2023-04-14,62.84000015258789
2023-04-17,62.77000045776367
2023-04-18,62.93000030517578
2023-04-19,62.779998779296875
2023-04-20,62.720001220703125
2023-04-21,62.65999984741211
2023-04-24,62.810001373291016
2023-04-25,62.2400016784668
2023-04-26,61.900001525878906
2023-04-27,62.66999816894531
2023-04-28,62.959999084472656
2023-05-01,62.88999938964844
2023-05-02,62.529998779296875
2023-05-03,62.459999084472656
2023-05-04,62.279998779296875
2023-05-05,62.72999954223633
2023-05-08,62.7599983215332
2023-05-09,62.63999938964844
2023-05-10,62.56999969482422
2023-05-11,62.31999969482422
2023-05-12,62.189998626708984
2023-05-15,62.599998474121094
2023-05-16,62.04999923706055
2023-05-17,62.33000183105469
2023-05-18,62.33000183105469
2023-05-19,62.47999954223633
2023-05-22,62.47999954223633
2023-05-23,61.86000061035156
2023-05-24,61.34000015258789
2023-05-25,61.209999084472656
2023-05-26,61.47999954223633
2023-05-30,61.27000045776367
2023-05-31,60.91999816894531
2023-06-01,61.599998474121094
2023-06-02,62.18000030517578
2023-06-05,62.08000183105469
2023-06-06,62.40999984741211
2023-06-07,62.2400016784668
2023-06-08,62.529998779296875
2023-06-09,62.54999923706055
2023-06-12,62.88999938964844
2023-06-13,63.130001068115234
2023-06-14,63.290000915527344
2023-06-15,63.95000076293945
2023-06-16,63.88999938964844
2023-06-20,63.22999954223633
2023-06-21,63.279998779296875
2023-06-22,63.15999984741211
2023-06-23,62.709999084472656
2023-06-26,62.790000915527344
2023-06-27,63.290000915527344
2023-06-28,63.150001525878906
2023-06-29,63.16999816894531
2023-06-30,63.720001220703125
2023-07-03,63.790000915527344
2023-07-05,63.40999984741211
2023-07-06,62.79999923706055
2023-07-07,63.130001068115234
2023-07-10,63.349998474121094
2023-07-11,63.900001525878906
2023-07-12,64.55999755859375
2023-07-13,65.05999755859375
2023-07-14,64.7699966430664
2023-07-17,64.62999725341797
2023-07-18,65.0199966430664
2023-07-19,65.12999725341797
2023-07-20,64.7699966430664
2023-07-21,64.77999877929688
2023-07-24,64.79000091552734
2023-07-25,65.02999877929688
2023-07-26,65.05000305175781
2023-07-27,64.7699966430664
2023-07-28,65.1500015258789
2023-07-31,65.2300033569336
2023-08-01,64.7699966430664
2023-08-02,64.04000091552734
2023-08-03,63.83000183105469
2023-08-04,63.790000915527344
2023-08-07,64.22000122070312
2023-08-08,63.810001373291016
2023-08-09,63.70000076293945
2023-08-10,63.869998931884766
2023-08-11,63.790000915527344
2023-08-14,63.66999816894531
2023-08-15,63.040000915527344
2023-08-16,62.619998931884766
2023-08-17,62.40999984741211
2023-08-18,62.5099983215332
2023-08-21,62.54999923706055
2023-08-22,62.45000076293945
2023-08-23,63.029998779296875
2023-08-24,62.5099983215332
2023-08-25,62.720001220703125
2023-08-28,63.220001220703125
2023-08-29,63.880001068115234
2023-08-30,63.970001220703125
2023-08-31,63.66999816894531
2023-09-01,63.779998779296875
2023-09-05,63.400001525878906
2023-09-06,63.29999923706055
2023-09-07,63.13999938964844
2023-09-08,63.16999816894531
2023-09-11,63.5
2023-09-12,63.04999923706055
2023-09-13,62.90999984741211
2023-09-14,63.43000030517578
2023-09-15,63.27000045776367
2023-09-18,63.29999923706055
2023-09-19,63.22999954223633
2023-09-20,63.08000183105469
2023-09-21,62.33000183105469
2023-09-22,62.31999969482422
2023-09-25,62.22999954223633
2023-09-26,61.529998779296875
2023-09-27,61.40999984741211
2023-09-28,61.66999816894531
2023-09-29,61.34000015258789
2023-10-02,60.939998626708984
2023-10-03,60.400001525878906
2023-10-04,60.380001068115234
2023-10-05,60.439998626708984
2023-10-06,60.84000015258789
2023-10-09,61.290000915527344
2023-10-10,61.7599983215332
2023-10-11,61.83000183105469
2023-10-12,61.400001525878906
2023-10-13,61.459999084472656
2023-10-16,61.86000061035156
2023-10-17,62.119998931884766
2023-10-18,61.709999084472656
2023-10-19,61.45000076293945
2023-10-20,60.900001525878906
2023-10-23,60.79999923706055
2023-10-24,60.849998474121094
2023-10-25,60.29999923706055
2023-10-26,60.040000915527344
2023-10-27,59.86000061035156
2023-10-30,60.25
2023-10-31,60.41999816894531
2023-11-01,60.880001068115234
2023-11-02,61.61000061035156
2023-11-03,62.22999954223633
2023-11-06,62.06999969482422
2023-11-07,61.720001220703125
2023-11-08,61.459999084472656
2023-11-09,61.34000015258789
2023-11-10,61.65999984741211
2023-11-13,61.7400016784668
2023-11-14,62.84000015258789
2023-11-15,62.88999938964844
2023-11-16,62.75
2023-11-17,63.11000061035156
2023-11-20,63.33000183105469
2023-11-21,63.380001068115234
2023-11-22,63.52000045776367
2023-11-24,63.689998626708984
2023-11-27,63.630001068115234
2023-11-28,63.810001373291016
2023-11-29,63.68000030517578
2023-11-30,63.779998779296875
2023-12-01,64.33999633789062
2023-12-04,64.01000213623047
2023-12-05,61.2400016784668
2023-12-06,61.060001373291016
2023-12-07,61.38999938964844
2023-12-08,61.400001525878906
2023-12-11,61.47999954223633
2023-12-12,61.2400016784668
2023-12-13,62.150001525878906
2023-12-14,62.720001220703125
2023-12-15,62.439998626708984
2023-12-18,62.599998474121094
2023-12-19,63.04999923706055
2023-12-20,62.439998626708984
2023-12-21,63.06999969482422
2023-12-22,63.16999816894531
2023-12-26,63.43000030517578
2023-12-27,63.619998931884766
2023-12-28,63.540000915527344
2023-12-29,63.439998626708984
2024-01-02,63.2599983215332
2024-01-03,62.93000030517578
2024-01-04,62.869998931884766
2024-01-05,62.97999954223633
2024-01-08,63.34000015258789
2024-01-09,63.0
2024-01-10,63.18000030517578
2024-01-11,63.20000076293945
2024-01-12,63.5
2024-01-16,62.790000915527344
2024-01-17,62.18000030517578
2024-01-18,62.63999938964844
2024-01-19,63.0
2024-01-22,63.13999938964844
2024-01-23,63.34000015258789
2024-01-24,63.2599983215332
2024-01-25,63.68000030517578
2024-01-26,63.970001220703125
2024-01-29,64.30000305175781
2024-01-30,64.20999908447266
2024-01-31,63.619998931884766
2024-02-01,64.16999816894531
2024-02-02,64.19000244140625
2024-02-05,63.83000183105469
2024-02-06,64.05999755859375
2024-02-07,64.12000274658203
2024-02-08,64.30000305175781
2024-02-09,64.25
2024-02-12,64.48999786376953
2024-02-13,63.5
2024-02-14,63.790000915527344
2024-02-15,64.41000366210938
2024-02-16,64.29000091552734
2024-02-20,64.37000274658203
2024-02-21,64.55000305175781
2024-02-22,64.83999633789062
2024-02-23,64.79000091552734
2024-02-26,64.5199966430664
2024-02-27,64.62999725341797
2024-02-28,64.41999816894531
2024-02-29,64.66999816894531
2024-03-01,65.22000122070312
2024-03-04,65.30000305175781
2024-03-05,65.16999816894531
2024-03-06,65.63999938964844
2024-03-07,66.1500015258789
2024-03-08,66.20999908447266
2024-03-11,66.29000091552734
2024-03-12,66.69999694824219
2024-03-13,66.86000061035156
2024-03-14,66.54000091552734
2024-03-15,66.33999633789062
2024-03-18,66.54000091552734
2024-03-19,66.58000183105469
2024-03-20,67.08999633789062
2024-03-21,67.25
2024-03-22,66.94000244140625
2024-03-25,66.7699966430664
2024-03-26,66.77999877929688
2024-03-27,67.37000274658203
2024-03-28,67.58999633789062
2024-04-01,67.4800033569336
2024-04-02,67.37999725341797
2024-04-03,67.6500015258789
2024-04-04,67.19000244140625
2024-04-05,67.69000244140625
2024-04-08,67.73999786376953
2024-04-09,68.0
2024-04-10,67.3499984741211
2024-04-11,67.5999984741211
2024-04-12,66.62000274658203
2024-04-15,66.41000366210938
2024-04-16,66.08000183105469
2024-04-17,65.93000030517578
2024-04-18,65.97000122070312
2024-04-19,66.08999633789062
2024-04-22,66.29000091552734
2024-04-23,66.73999786376953
2024-04-24,66.87999725341797
2024-04-25,66.58999633789062
2024-04-26,66.91999816894531
2024-04-29,67.0999984741211
2024-04-30,66.30999755859375
2024-05-01,66.3499984741211
2024-05-02,66.91999816894531
2024-05-03,67.3499984741211
2024-05-06,67.80999755859375
2024-05-07,67.83999633789062
2024-05-08,67.81999969482422
2024-05-09,68.44000244140625
2024-05-10,68.66999816894531
2024-05-13,68.48999786376953
2024-05-14,68.87999725341797
2024-05-15,69.33999633789062
2024-05-16,69.2300033569336
2024-05-17,69.61000061035156
2024-05-20,69.6500015258789
2024-05-21,69.5
2024-05-22,69.08000183105469
2024-05-23,68.3499984741211
2024-05-24,68.55999755859375
2024-05-28,68.62000274658203
2024-05-29,67.83999633789062
2024-05-30,67.98999786376953
2024-05-31,68.55999755859375
2024-06-03,68.54000091552734
2024-06-04,68.3499984741211
2024-06-05,68.7699966430664
2024-06-06,68.98999786376953
2024-06-07,68.29000091552734
2024-06-10,68.5
2024-06-11,68.1500015258789
2024-06-12,68.62999725341797
2024-06-13,68.13999938964844
2024-06-14,67.91000366210938
2024-06-17,68.06999969482422
2024-06-18,68.23999786376953
2024-06-20,68.43000030517578
2024-06-21,68.23999786376953
2024-06-24,68.66999816894531
2024-06-25,68.6500015258789
2024-06-26,68.31999969482422
2024-06-27,68.51000213623047
2024-06-28,68.36000061035156
2024-07-01,68.12000274658203
2024-07-02,68.4000015258789
2024-07-03,68.8499984741211
2024-07-05,69.16000366210938
2024-07-08,68.83000183105469
2024-07-09,68.69999694824219
2024-07-10,69.33999633789062
2024-07-11,69.83000183105469
2024-07-12,70.26000213623047
2024-07-15,70.12000274658203
2024-07-16,70.80000305175781
2024-07-17,70.66999816894531
2024-07-18,70.25
2024-07-19,69.73999786376953
2024-07-22,70.23999786376953
2024-07-23,70.12000274658203
2024-07-24,69.52999877929688
2024-07-25,69.4800033569336
2024-07-26,70.33999633789062
2024-07-29,70.33000183105469
2024-07-30,70.44000244140625
2024-07-31,71.18000030517578
2024-08-01,70.56999969482422
2024-08-02,69.76000213623047
2024-08-05,68.37000274658203
2024-08-06,68.6500015258789
2024-08-07,68.62000274658203
2024-08-08,69.69999694824219
2024-08-09,69.83000183105469
2024-08-12,70.04000091552734
2024-08-13,70.80000305175781
2024-08-14,70.79000091552734
2024-08-15,71.41999816894531
2024-08-16,71.77999877929688
2024-08-19,72.2699966430664
2024-08-20,72.05999755859375
2024-08-21,72.41999816894531
2024-08-22,72.12999725341797
2024-08-23,73.04000091552734
2024-08-26,73.08000183105469
2024-08-27,73.18000030517578
2024-08-28,72.83999633789062
2024-08-29,73.16000366210938
2024-08-30,73.3499984741211
2024-09-03,72.54000091552734
2024-09-04,72.41999816894531
2024-09-05,72.48999786376953
2024-09-06,71.58000183105469
2024-09-09,71.9800033569336
2024-09-10,72.05999755859375
2024-09-11,72.16000366210938
2024-09-12,72.77999877929688
2024-09-13,73.22000122070312
2024-09-16,73.62000274658203
2024-09-17,73.43000030517578
2024-09-18,73.2300033569336
2024-09-19,74.19999694824219
2024-09-20,74.06999969482422
2024-09-23,74.33000183105469
2024-09-24,74.83000183105469
2024-09-25,74.5999984741211
2024-09-26,75.30000305175781
2024-09-27,75.19999694824219
2024-09-30,75.16999816894531
2024-10-01,75.12999725341797
2024-10-02,75.12999725341797
2024-10-03,74.62000274658203
2024-10-04,75.05999755859375
2024-10-07,74.6500015258789
2024-10-08,74.48999786376953
2024-10-09,74.63999938964844
2024-10-10,74.58000183105469
2024-10-11,75.0
2024-10-14,75.27999877929688
2024-10-15,74.66000366210938
2024-10-16,75.16999816894531
2024-10-17,75.16999816894531
2024-10-18,75.36000061035156
2024-10-21,74.87000274658203
2024-10-22,74.9800033569336
2024-10-23,74.58000183105469
2024-10-24,74.51000213623047
2024-10-25,74.1500015258789
2024-10-28,74.38999938964844
2024-10-29,74.5199966430664
2024-10-30,74.41000366210938
2024-10-31,73.69999694824219
2024-11-01,73.72000122070312
2024-11-04,73.87999725341797
2024-11-05,74.45999908447266
2024-11-06,74.5
2024-11-07,74.94999694824219
2024-11-08,74.69000244140625
2024-11-11,74.33999633789062
2024-11-12,73.58999633789062
2024-11-13,73.22000122070312
2024-11-14,73.12000274658203
2024-11-15,72.79000091552734
2024-11-18,73.41999816894531
2024-11-19,73.37999725341797
2024-11-20,73.37999725341797
2024-11-21,73.72000122070312
