Date,CICAX
2022-06-13,41.52000045776367
2022-06-14,41.290000915527344
2022-06-15,41.13999938964844
2022-06-16,39.779998779296875
2022-06-17,39.779998779296875
2022-06-21,40.56999969482422
2022-06-22,40.400001525878906
2022-06-23,40.630001068115234
2022-06-24,41.79999923706055
2022-06-27,41.7599983215332
2022-06-28,41.150001525878906
2022-06-29,41.08000183105469
2022-06-30,40.7599983215332
2022-07-01,41.09000015258789
2022-07-05,40.86000061035156
2022-07-06,40.91999816894531
2022-07-07,41.470001220703125
2022-07-08,41.40999984741211
2022-07-11,40.90999984741211
2022-07-12,40.560001373291016
2022-07-13,40.29999923706055
2022-07-14,40.029998779296875
2022-07-15,40.79999923706055
2022-07-18,40.61000061035156
2022-07-19,41.75
2022-07-20,41.869998931884766
2022-07-21,42.220001220703125
2022-07-22,41.79999923706055
2022-07-25,41.90999984741211
2022-07-26,41.52000045776367
2022-07-27,42.529998779296875
2022-07-28,42.84000015258789
2022-07-29,43.29999923706055
2022-08-01,43.18000030517578
2022-08-02,42.9900016784668
2022-08-03,43.58000183105469
2022-08-04,43.59000015258789
2022-08-05,43.619998931884766
2022-08-08,43.630001068115234
2022-08-09,43.470001220703125
2022-08-10,44.380001068115234
2022-08-11,44.439998626708984
2022-08-12,45.130001068115234
2022-08-15,45.220001220703125
2022-08-16,45.2599983215332
2022-08-17,44.880001068115234
2022-08-18,44.9900016784668
2022-08-19,44.45000076293945
2022-08-22,43.560001373291016
2022-08-23,43.4900016784668
2022-08-24,43.63999938964844
2022-08-25,44.310001373291016
2022-08-26,43.0099983215332
2022-08-29,42.77000045776367
2022-08-30,42.290000915527344
2022-08-31,42.09000015258789
2022-09-01,42.15999984741211
2022-09-02,41.84000015258789
2022-09-06,41.650001525878906
2022-09-07,42.2599983215332
2022-09-08,42.52000045776367
2022-09-09,43.209999084472656
2022-09-12,43.63999938964844
2022-09-13,41.880001068115234
2022-09-14,41.90999984741211
2022-09-15,41.4900016784668
2022-09-16,41.209999084472656
2022-09-19,41.45000076293945
2022-09-20,40.97999954223633
2022-09-21,40.36000061035156
2022-09-22,40.130001068115234
2022-09-23,39.31999969482422
2022-09-26,38.86000061035156
2022-09-27,38.72999954223633
2022-09-28,39.4900016784668
2022-09-29,38.79999923706055
2022-09-30,38.279998779296875
2022-10-03,39.33000183105469
2022-10-04,40.59000015258789
2022-10-05,40.54999923706055
2022-10-06,40.150001525878906
2022-10-07,39.279998779296875
2022-10-10,38.90999984741211
2022-10-11,38.619998931884766
2022-10-12,38.54999923706055
2022-10-13,39.43000030517578
2022-10-14,38.54999923706055
2022-10-17,39.470001220703125
2022-10-18,39.880001068115234
2022-10-19,39.70000076293945
2022-10-20,39.43000030517578
2022-10-21,40.310001373291016
2022-10-24,40.68000030517578
2022-10-25,41.209999084472656
2022-10-26,41.04999923706055
2022-10-27,40.75
2022-10-28,41.54999923706055
2022-10-31,41.310001373291016
2022-11-01,41.22999954223633
2022-11-02,40.29999923706055
2022-11-03,40.029998779296875
2022-11-04,40.720001220703125
2022-11-07,41.18000030517578
2022-11-08,41.41999816894531
2022-11-09,40.72999954223633
2022-11-10,42.689998626708984
2022-11-11,43.0099983215332
2022-11-14,42.619998931884766
2022-11-15,43.029998779296875
2022-11-16,42.709999084472656
2022-11-17,42.54999923706055
2022-11-18,42.75
2022-11-21,42.65999984741211
2022-11-22,43.15999984741211
2022-11-23,43.40999984741211
2022-11-25,43.439998626708984
2022-11-28,42.790000915527344
2022-11-29,42.81999969482422
2022-11-30,44.04999923706055
2022-12-01,44.11000061035156
2022-12-02,44.16999816894531
2022-12-05,43.459999084472656
2022-12-06,42.939998626708984
2022-12-07,42.880001068115234
2022-12-08,43.15999984741211
2022-12-09,42.91999816894531
2022-12-12,43.4900016784668
2022-12-13,43.880001068115234
2022-12-14,42.220001220703125
2022-12-15,41.29999923706055
2022-12-16,40.939998626708984
2022-12-19,40.599998474121094
2022-12-20,40.720001220703125
2022-12-21,41.33000183105469
2022-12-22,40.81999969482422
2022-12-23,41.06999969482422
2022-12-27,41.040000915527344
2022-12-28,40.56999969482422
2022-12-29,41.22999954223633
2022-12-30,41.119998931884766
2023-01-03,41.040000915527344
2023-01-04,41.369998931884766
2023-01-05,40.97999954223633
2023-01-06,41.88999938964844
2023-01-09,41.849998474121094
2023-01-10,42.11000061035156
2023-01-11,42.560001373291016
2023-01-12,42.83000183105469
2023-01-13,42.91999816894531
2023-01-17,42.81999969482422
2023-01-18,42.20000076293945
2023-01-19,41.90999984741211
2023-01-20,42.630001068115234
2023-01-23,43.02000045776367
2023-01-24,43.040000915527344
2023-01-25,43.02000045776367
2023-01-26,43.38999938964844
2023-01-27,43.369998931884766
2023-01-30,42.900001525878906
2023-01-31,43.41999816894531
2023-02-01,43.79999923706055
2023-02-02,44.310001373291016
2023-02-03,43.81999969482422
2023-02-06,43.650001525878906
2023-02-07,44.15999984741211
2023-02-08,43.7400016784668
2023-02-09,43.380001068115234
2023-02-10,43.52000045776367
2023-02-13,44.02000045776367
2023-02-14,44.0
2023-02-15,44.060001373291016
2023-02-16,43.54999923706055
2023-02-17,43.34000015258789
2023-02-21,42.63999938964844
2023-02-22,42.54999923706055
2023-02-23,42.68000030517578
2023-02-24,42.29999923706055
2023-02-27,42.470001220703125
2023-02-28,42.400001525878906
2023-03-01,42.290000915527344
2023-03-02,42.63999938964844
2023-03-03,43.349998474121094
2023-03-06,43.33000183105469
2023-03-07,42.70000076293945
2023-03-08,42.7400016784668
2023-03-09,42.150001525878906
2023-03-10,41.61000061035156
2023-03-13,41.43000030517578
2023-03-14,42.04999923706055
2023-03-15,41.459999084472656
2023-03-16,42.15999984741211
2023-03-17,41.66999816894531
2023-03-20,41.959999084472656
2023-03-21,42.41999816894531
2023-03-22,41.7599983215332
2023-03-23,41.95000076293945
2023-03-24,42.15999984741211
2023-03-27,42.2400016784668
2023-03-28,42.2400016784668
2023-03-29,42.77000045776367
2023-03-30,43.04999923706055
2023-03-31,43.56999969482422
2023-04-03,43.83000183105469
2023-04-04,43.54999923706055
2023-04-05,43.38999938964844
2023-04-06,43.540000915527344
2023-04-10,43.61000061035156
2023-04-11,43.630001068115234
2023-04-12,43.560001373291016
2023-04-13,44.08000183105469
2023-04-14,43.939998626708984
2023-04-17,44.09000015258789
2023-04-18,44.220001220703125
2023-04-19,44.310001373291016
2023-04-20,44.11000061035156
2023-04-21,44.119998931884766
2023-04-24,44.130001068115234
2023-04-25,43.47999954223633
2023-04-26,43.369998931884766
2023-04-27,44.18000030517578
2023-04-28,44.54999923706055
2023-05-01,44.529998779296875
2023-05-02,44.0099983215332
2023-05-03,43.790000915527344
2023-05-04,43.5
2023-05-05,44.13999938964844
2023-05-08,44.16999816894531
2023-05-09,44.0099983215332
2023-05-10,44.15999984741211
2023-05-11,44.099998474121094
2023-05-12,44.04999923706055
2023-05-15,44.25
2023-05-16,44.0099983215332
2023-05-17,44.5099983215332
2023-05-18,44.91999816894531
2023-05-19,44.88999938964844
2023-05-22,44.91999816894531
2023-05-23,44.43000030517578
2023-05-24,44.13999938964844
2023-05-25,44.31999969482422
2023-05-26,45.09000015258789
2023-05-30,44.97999954223633
2023-05-31,44.810001373291016
2023-06-01,45.209999084472656
2023-06-02,45.869998931884766
2023-06-05,45.68000030517578
2023-06-06,45.849998474121094
2023-06-07,45.65999984741211
2023-06-08,45.86000061035156
2023-06-09,45.88999938964844
2023-06-12,46.34000015258789
2023-06-13,46.619998931884766
2023-06-14,46.540000915527344
2023-06-15,47.09000015258789
2023-06-16,46.88999938964844
2023-06-20,46.56999969482422
2023-06-21,46.439998626708984
2023-06-22,46.529998779296875
2023-06-23,46.209999084472656
2023-06-26,46.099998474121094
2023-06-27,46.59000015258789
2023-06-28,46.619998931884766
2023-06-29,46.790000915527344
2023-06-30,47.279998779296875
2023-07-03,47.2599983215332
2023-07-05,47.189998626708984
2023-07-06,46.77000045776367
2023-07-07,46.75
2023-07-10,46.970001220703125
2023-07-11,47.31999969482422
2023-07-12,47.68000030517578
2023-07-13,48.099998474121094
2023-07-14,48.02000045776367
2023-07-17,48.15999984741211
2023-07-18,48.529998779296875
2023-07-19,48.59000015258789
2023-07-20,48.31999969482422
2023-07-21,48.369998931884766
2023-07-24,48.5
2023-07-25,48.709999084472656
2023-07-26,48.619998931884766
2023-07-27,48.47999954223633
2023-07-28,48.970001220703125
2023-07-31,49.0099983215332
2023-08-01,48.91999816894531
2023-08-02,48.22999954223633
2023-08-03,48.09000015258789
2023-08-04,48.029998779296875
2023-08-07,48.529998779296875
2023-08-08,48.25
2023-08-09,47.90999984741211
2023-08-10,47.900001525878906
2023-08-11,47.779998779296875
2023-08-14,48.04999923706055
2023-08-15,47.5
2023-08-16,47.150001525878906
2023-08-17,46.77000045776367
2023-08-18,46.790000915527344
2023-08-21,47.06999969482422
2023-08-22,47.0099983215332
2023-08-23,47.5099983215332
2023-08-24,46.810001373291016
2023-08-25,47.08000183105469
2023-08-28,47.400001525878906
2023-08-29,48.04999923706055
2023-08-30,48.189998626708984
2023-08-31,48.209999084472656
2023-09-01,48.20000076293945
2023-09-05,47.970001220703125
2023-09-06,47.810001373291016
2023-09-07,47.720001220703125
2023-09-08,47.81999969482422
2023-09-11,48.099998474121094
2023-09-12,47.88999938964844
2023-09-13,47.7400016784668
2023-09-14,48.16999816894531
2023-09-15,47.65999984741211
2023-09-18,47.66999816894531
2023-09-19,47.58000183105469
2023-09-20,47.11000061035156
2023-09-21,46.349998474121094
2023-09-22,46.25
2023-09-25,46.38999938964844
2023-09-26,45.7599983215332
2023-09-27,45.900001525878906
2023-09-28,46.22999954223633
2023-09-29,46.0099983215332
2023-10-02,45.849998474121094
2023-10-03,45.2400016784668
2023-10-04,45.5099983215332
2023-10-05,45.439998626708984
2023-10-06,46.06999969482422
2023-10-09,46.34000015258789
2023-10-10,46.619998931884766
2023-10-11,46.84000015258789
2023-10-12,46.54999923706055
2023-10-13,46.27000045776367
2023-10-16,46.77000045776367
2023-10-17,46.810001373291016
2023-10-18,46.2400016784668
2023-10-19,45.900001525878906
2023-10-20,45.40999984741211
2023-10-23,45.349998474121094
2023-10-24,45.7599983215332
2023-10-25,45.18000030517578
2023-10-26,44.63999938964844
2023-10-27,44.5
2023-10-30,45.130001068115234
2023-10-31,45.380001068115234
2023-11-01,45.810001373291016
2023-11-02,46.619998931884766
2023-11-03,47.060001373291016
2023-11-06,47.06999969482422
2023-11-07,47.209999084472656
2023-11-08,47.29999923706055
2023-11-09,46.959999084472656
2023-11-10,47.72999954223633
2023-11-13,47.709999084472656
2023-11-14,48.619998931884766
2023-11-15,48.630001068115234
2023-11-16,48.810001373291016
2023-11-17,48.9900016784668
2023-11-20,49.369998931884766
2023-11-21,49.209999084472656
2023-11-22,49.45000076293945
2023-11-24,49.54999923706055
2023-11-27,49.36000061035156
2023-11-28,49.349998474121094
2023-11-29,49.33000183105469
2023-11-30,49.54999923706055
2023-12-01,49.86000061035156
2023-12-04,49.630001068115234
2023-12-05,49.43000030517578
2023-12-06,49.220001220703125
2023-12-07,49.560001373291016
2023-12-08,49.86000061035156
2023-12-11,50.27000045776367
2023-12-12,50.63999938964844
2023-12-13,49.189998626708984
2023-12-14,49.38999938964844
2023-12-15,49.41999816894531
2023-12-18,49.619998931884766
2023-12-19,49.95000076293945
2023-12-20,49.27000045776367
2023-12-21,49.88999938964844
2023-12-22,50.0099983215332
2023-12-26,50.25
2023-12-27,50.349998474121094
2023-12-28,50.369998931884766
2023-12-29,50.220001220703125
2024-01-02,49.77000045776367
2024-01-03,49.33000183105469
2024-01-04,49.290000915527344
2024-01-05,49.369998931884766
2024-01-08,49.970001220703125
2024-01-09,49.91999816894531
2024-01-10,50.18000030517578
2024-01-11,50.220001220703125
2024-01-12,50.290000915527344
2024-01-16,50.0
2024-01-17,49.70000076293945
2024-01-18,50.16999816894531
2024-01-19,50.810001373291016
2024-01-22,50.84000015258789
2024-01-23,50.90999984741211
2024-01-24,50.9900016784668
2024-01-25,51.27000045776367
2024-01-26,51.18000030517578
2024-01-29,51.619998931884766
2024-01-30,51.58000183105469
2024-01-31,50.86000061035156
2024-02-01,51.459999084472656
2024-02-02,52.029998779296875
2024-02-05,51.7599983215332
2024-02-06,51.88999938964844
2024-02-07,52.279998779296875
2024-02-08,52.349998474121094
2024-02-09,52.540000915527344
2024-02-12,52.5099983215332
2024-02-13,51.810001373291016
2024-02-14,52.369998931884766
2024-02-15,52.75
2024-02-16,52.4900016784668
2024-02-20,52.25
2024-02-21,52.34000015258789
2024-02-22,53.33000183105469
2024-02-23,53.400001525878906
2024-02-26,53.2599983215332
2024-02-27,53.38999938964844
2024-02-28,53.29999923706055
2024-02-29,53.58000183105469
2024-03-01,54.150001525878906
2024-03-04,54.150001525878906
2024-03-05,53.470001220703125
2024-03-06,53.720001220703125
2024-03-07,54.40999984741211
2024-03-08,54.06999969482422
2024-03-11,53.939998626708984
2024-03-12,54.38999938964844
2024-03-13,54.20000076293945
2024-03-14,54.150001525878906
2024-03-15,53.7400016784668
2024-03-18,54.04999923706055
2024-03-19,54.36000061035156
2024-03-20,54.93000030517578
2024-03-21,55.290000915527344
2024-03-22,55.15999984741211
2024-03-25,54.95000076293945
2024-03-26,54.84000015258789
2024-03-27,55.310001373291016
2024-03-28,55.29999923706055
2024-04-01,55.290000915527344
2024-04-02,54.90999984741211
2024-04-03,55.13999938964844
2024-04-04,54.470001220703125
2024-04-05,55.20000076293945
2024-04-08,55.2599983215332
2024-04-09,55.220001220703125
2024-04-10,54.720001220703125
2024-04-11,55.11000061035156
2024-04-12,54.2400016784668
2024-04-15,53.59000015258789
2024-04-16,53.619998931884766
2024-04-17,53.33000183105469
2024-04-18,53.13999938964844
2024-04-19,52.70000076293945
2024-04-22,53.119998931884766
2024-04-23,54.0
2024-04-24,53.90999984741211
2024-04-25,53.66999816894531
2024-04-26,54.290000915527344
2024-04-29,54.400001525878906
2024-04-30,53.439998626708984
2024-05-01,53.31999969482422
2024-05-02,53.720001220703125
2024-05-03,54.290000915527344
2024-05-06,54.95000076293945
2024-05-07,55.11000061035156
2024-05-08,55.16999816894531
2024-05-09,55.38999938964844
2024-05-10,55.4900016784668
2024-05-13,55.369998931884766
2024-05-14,55.66999816894531
2024-05-15,56.36000061035156
2024-05-16,56.15999984741211
2024-05-17,56.220001220703125
2024-05-20,56.31999969482422
2024-05-21,56.400001525878906
2024-05-22,56.2400016784668
2024-05-23,55.7400016784668
2024-05-24,56.11000061035156
2024-05-28,56.02000045776367
2024-05-29,55.470001220703125
2024-05-30,55.09000015258789
2024-05-31,55.459999084472656
2024-06-03,55.41999816894531
2024-06-04,55.4900016784668
2024-06-05,56.20000076293945
2024-06-06,56.220001220703125
2024-06-07,56.15999984741211
2024-06-10,56.43000030517578
2024-06-11,56.43000030517578
2024-06-12,56.470001220703125
2024-06-13,56.56999969482422
2024-06-14,56.560001373291016
2024-06-17,57.11000061035156
2024-06-18,57.099998474121094
2024-06-20,57.09000015258789
2024-06-21,56.9900016784668
2024-06-24,56.88999938964844
2024-06-25,56.97999954223633
2024-06-26,57.060001373291016
2024-06-27,57.130001068115234
2024-06-28,56.970001220703125
2024-07-01,57.060001373291016
2024-07-02,57.36000061035156
2024-07-03,57.599998474121094
2024-07-05,57.95000076293945
2024-07-08,57.97999954223633
2024-07-09,57.86000061035156
2024-07-10,58.380001068115234
2024-07-11,58.119998931884766
2024-07-12,58.27000045776367
2024-07-15,58.380001068115234
2024-07-16,58.83000183105469
2024-07-17,57.97999954223633
2024-07-18,57.599998474121094
2024-07-19,57.310001373291016
2024-07-22,57.88999938964844
2024-07-23,58.13999938964844
2024-07-24,56.790000915527344
2024-07-25,56.68000030517578
2024-07-26,57.31999969482422
2024-07-29,57.38999938964844
2024-07-30,57.33000183105469
2024-07-31,58.13999938964844
2024-08-01,57.439998626708984
2024-08-02,56.22999954223633
2024-08-05,54.83000183105469
2024-08-06,55.41999816894531
2024-08-07,55.040000915527344
2024-08-08,56.290000915527344
2024-08-09,56.56999969482422
2024-08-12,56.439998626708984
2024-08-13,57.29999923706055
2024-08-14,57.439998626708984
2024-08-15,58.369998931884766
2024-08-16,58.34000015258789
2024-08-19,58.810001373291016
2024-08-20,58.68000030517578
2024-08-21,58.869998931884766
2024-08-22,58.47999954223633
2024-08-23,59.06999969482422
2024-08-26,58.869998931884766
2024-08-27,58.97999954223633
2024-08-28,58.689998626708984
2024-08-29,58.79999923706055
2024-08-30,59.33000183105469
2024-09-03,58.130001068115234
2024-09-04,58.130001068115234
2024-09-05,57.880001068115234
2024-09-06,56.869998931884766
2024-09-09,57.54999923706055
2024-09-10,57.7400016784668
2024-09-11,58.34000015258789
2024-09-12,58.880001068115234
2024-09-13,59.310001373291016
2024-09-16,59.4900016784668
2024-09-17,59.47999954223633
2024-09-18,59.16999816894531
2024-09-19,60.130001068115234
2024-09-20,60.099998474121094
2024-09-23,60.33000183105469
2024-09-24,60.4900016784668
2024-09-25,60.33000183105469
2024-09-26,60.630001068115234
2024-09-27,60.4900016784668
2024-09-30,60.630001068115234
2024-10-01,60.220001220703125
2024-10-02,60.2599983215332
2024-10-03,60.04999923706055
2024-10-04,60.66999816894531
2024-10-07,60.15999984741211
2024-10-08,60.650001525878906
2024-10-09,61.099998474121094
2024-10-10,60.95000076293945
2024-10-11,61.400001525878906
2024-10-14,61.79999923706055
2024-10-15,61.33000183105469
2024-10-16,61.529998779296875
2024-10-17,61.599998474121094
2024-10-18,61.7599983215332
2024-10-21,61.54999923706055
2024-10-22,61.560001373291016
2024-10-23,61.040000915527344
2024-10-24,60.90999984741211
2024-10-25,60.900001525878906
2024-10-28,61.060001373291016
2024-10-29,61.290000915527344
2024-10-30,61.25
2024-10-31,60.18000030517578
2024-11-01,60.349998474121094
2024-11-04,60.15999984741211
2024-11-05,60.75
2024-11-06,62.18000030517578
2024-11-07,62.59000015258789
2024-11-08,62.810001373291016
2024-11-11,62.86000061035156
2024-11-12,62.61000061035156
2024-11-13,62.5099983215332
2024-11-14,62.040000915527344
2024-11-15,61.20000076293945
2024-11-18,61.41999816894531
2024-11-19,61.52000045776367
2024-11-20,61.59000015258789
2024-11-21,61.7599983215332
