Date,RNPAX
2023-01-24,47.13999938964844
2023-01-25,47.22999954223633
2023-01-26,47.63999938964844
2023-01-27,47.68000030517578
2023-01-30,47.189998626708984
2023-01-31,47.650001525878906
2023-02-01,48.119998931884766
2023-02-02,48.619998931884766
2023-02-03,48.279998779296875
2023-02-06,47.880001068115234
2023-02-07,48.34000015258789
2023-02-08,47.970001220703125
2023-02-09,47.779998779296875
2023-02-10,47.61000061035156
2023-02-13,48.150001525878906
2023-02-14,48.29999923706055
2023-02-15,48.349998474121094
2023-02-16,47.86000061035156
2023-02-17,47.70000076293945
2023-02-21,46.900001525878906
2023-02-22,46.7599983215332
2023-02-23,46.900001525878906
2023-02-24,46.290000915527344
2023-02-27,46.709999084472656
2023-02-28,46.59000015258789
2023-03-01,46.7400016784668
2023-03-02,46.959999084472656
2023-03-03,47.650001525878906
2023-03-06,47.5099983215332
2023-03-07,46.790000915527344
2023-03-08,46.810001373291016
2023-03-09,46.18000030517578
2023-03-10,45.599998474121094
2023-03-13,45.5099983215332
2023-03-14,46.31999969482422
2023-03-15,45.45000076293945
2023-03-16,46.189998626708984
2023-03-17,45.7599983215332
2023-03-20,46.20000076293945
2023-03-21,46.869998931884766
2023-03-22,46.5
2023-03-23,46.84000015258789
2023-03-24,46.709999084472656
2023-03-27,46.88999938964844
2023-03-28,46.88999938964844
2023-03-29,47.540000915527344
2023-03-30,47.900001525878906
2023-03-31,48.41999816894531
2023-04-03,48.5099983215332
2023-04-04,48.34000015258789
2023-04-05,48.0
2023-04-06,48.130001068115234
2023-04-10,48.11000061035156
2023-04-11,48.2599983215332
2023-04-12,48.25
2023-04-13,48.970001220703125
2023-04-14,48.83000183105469
2023-04-17,48.86000061035156
2023-04-18,49.0099983215332
2023-04-19,48.84000015258789
2023-04-20,48.619998931884766
2023-04-21,48.79999923706055
2023-04-24,48.77000045776367
2023-04-25,48.0
2023-04-26,47.81999969482422
2023-04-27,48.560001373291016
2023-04-28,48.90999984741211
2023-05-01,48.88999938964844
2023-05-02,48.47999954223633
2023-05-03,48.45000076293945
2023-05-04,48.15999984741211
2023-05-05,48.810001373291016
2023-05-08,48.90999984741211
2023-05-09,48.709999084472656
2023-05-10,48.810001373291016
2023-05-11,48.689998626708984
2023-05-12,48.56999969482422
2023-05-15,48.869998931884766
2023-05-16,48.58000183105469
2023-05-17,48.95000076293945
2023-05-18,49.27000045776367
2023-05-19,49.33000183105469
2023-05-22,49.4900016784668
2023-05-23,48.7599983215332
2023-05-24,48.2599983215332
2023-05-25,48.52000045776367
2023-05-26,49.220001220703125
2023-05-30,48.939998626708984
2023-05-31,48.61000061035156
2023-06-01,49.150001525878906
2023-06-02,49.81999969482422
2023-06-05,49.70000076293945
2023-06-06,49.86000061035156
2023-06-07,49.540000915527344
2023-06-08,49.880001068115234
2023-06-09,49.880001068115234
2023-06-12,50.369998931884766
2023-06-13,50.790000915527344
2023-06-14,50.939998626708984
2023-06-15,51.54999923706055
2023-06-16,51.400001525878906
2023-06-20,51.02000045776367
2023-06-21,50.810001373291016
2023-06-22,50.83000183105469
2023-06-23,50.310001373291016
2023-06-26,50.099998474121094
2023-06-27,50.619998931884766
2023-06-28,50.709999084472656
2023-06-29,50.7400016784668
2023-06-30,51.33000183105469
2023-07-03,51.33000183105469
2023-07-05,51.18000030517578
2023-07-06,50.439998626708984
2023-07-07,50.52000045776367
2023-07-10,50.810001373291016
2023-07-11,51.20000076293945
2023-07-12,51.779998779296875
2023-07-13,52.4900016784668
2023-07-14,52.4900016784668
2023-07-17,52.599998474121094
2023-07-18,52.880001068115234
2023-07-19,52.790000915527344
2023-07-20,52.2400016784668
2023-07-21,52.2599983215332
2023-07-24,52.209999084472656
2023-07-25,52.45000076293945
2023-07-26,52.349998474121094
2023-07-27,52.13999938964844
2023-07-28,52.810001373291016
2023-07-31,52.79999923706055
2023-08-01,52.540000915527344
2023-08-02,51.65999984741211
2023-08-03,51.529998779296875
2023-08-04,51.38999938964844
2023-08-07,51.86000061035156
2023-08-08,51.7400016784668
2023-08-09,51.5
2023-08-10,51.56999969482422
2023-08-11,51.27000045776367
2023-08-14,51.349998474121094
2023-08-15,50.77000045776367
2023-08-16,50.400001525878906
2023-08-17,49.959999084472656
2023-08-18,49.939998626708984
2023-08-21,50.29999923706055
2023-08-22,50.25
2023-08-23,50.84000015258789
2023-08-24,50.060001373291016
2023-08-25,50.34000015258789
2023-08-28,50.70000076293945
2023-08-29,51.560001373291016
2023-08-30,51.59000015258789
2023-08-31,51.470001220703125
2023-09-01,51.439998626708984
2023-09-05,51.25
2023-09-06,51.0099983215332
2023-09-07,50.790000915527344
2023-09-08,50.79999923706055
2023-09-11,51.209999084472656
2023-09-12,50.959999084472656
2023-09-13,50.869998931884766
2023-09-14,51.22999954223633
2023-09-15,50.810001373291016
2023-09-18,50.61000061035156
2023-09-19,50.529998779296875
2023-09-20,50.16999816894531
2023-09-21,49.310001373291016
2023-09-22,49.25
2023-09-25,49.2400016784668
2023-09-26,48.63999938964844
2023-09-27,48.709999084472656
2023-09-28,49.060001373291016
2023-09-29,48.959999084472656
2023-10-02,48.709999084472656
2023-10-03,48.0099983215332
2023-10-04,48.36000061035156
2023-10-05,48.38999938964844
2023-10-06,49.04999923706055
2023-10-09,49.09000015258789
2023-10-10,49.59000015258789
2023-10-11,49.84000015258789
2023-10-12,49.56999969482422
2023-10-13,49.15999984741211
2023-10-16,49.59000015258789
2023-10-17,49.599998474121094
2023-10-18,48.7400016784668
2023-10-19,48.2599983215332
2023-10-20,47.77000045776367
2023-10-23,47.849998474121094
2023-10-24,48.08000183105469
2023-10-25,47.52000045776367
2023-10-26,46.970001220703125
2023-10-27,46.7599983215332
2023-10-30,47.25
2023-10-31,47.34000015258789
2023-11-01,47.779998779296875
2023-11-02,48.7400016784668
2023-11-03,49.27000045776367
2023-11-06,49.380001068115234
2023-11-07,49.459999084472656
2023-11-08,49.58000183105469
2023-11-09,49.22999954223633
2023-11-10,49.779998779296875
2023-11-13,49.849998474121094
2023-11-14,50.93000030517578
2023-11-15,51.0
2023-11-16,50.959999084472656
2023-11-17,51.2599983215332
2023-11-20,51.689998626708984
2023-11-21,51.52000045776367
2023-11-22,51.619998931884766
2023-11-24,51.790000915527344
2023-11-27,51.599998474121094
2023-11-28,51.599998474121094
2023-11-29,51.619998931884766
2023-11-30,51.65999984741211
2023-12-01,51.959999084472656
2023-12-04,51.63999938964844
2023-12-05,51.5
2023-12-06,51.38999938964844
2023-12-07,51.66999816894531
2023-12-08,51.91999816894531
2023-12-11,52.209999084472656
2023-12-12,52.4900016784668
2023-12-13,53.20000076293945
2023-12-14,50.81999969482422
2023-12-15,50.81999969482422
2023-12-18,50.970001220703125
2023-12-19,51.36000061035156
2023-12-20,50.689998626708984
2023-12-21,51.290000915527344
2023-12-22,51.33000183105469
2023-12-26,51.5099983215332
2023-12-27,51.79999923706055
2023-12-28,51.75
2023-12-29,51.630001068115234
2024-01-02,51.060001373291016
2024-01-03,50.540000915527344
2024-01-04,50.619998931884766
2024-01-05,50.560001373291016
2024-01-08,51.16999816894531
2024-01-09,50.97999954223633
2024-01-10,51.2400016784668
2024-01-11,51.20000076293945
2024-01-12,51.33000183105469
2024-01-16,50.90999984741211
2024-01-17,50.5099983215332
2024-01-18,50.9900016784668
2024-01-19,51.47999954223633
2024-01-22,51.5099983215332
2024-01-23,51.529998779296875
2024-01-24,51.84000015258789
2024-01-25,51.93000030517578
2024-01-26,52.09000015258789
2024-01-29,52.529998779296875
2024-01-30,52.470001220703125
2024-01-31,51.810001373291016
2024-02-01,52.43000030517578
2024-02-02,52.77000045776367
2024-02-05,52.650001525878906
2024-02-06,52.869998931884766
2024-02-07,53.16999816894531
2024-02-08,53.220001220703125
2024-02-09,53.58000183105469
2024-02-12,53.4900016784668
2024-02-13,52.709999084472656
2024-02-14,53.29999923706055
2024-02-15,53.88999938964844
2024-02-16,53.7599983215332
2024-02-20,53.4900016784668
2024-02-21,53.5
2024-02-22,54.56999969482422
2024-02-23,54.54999923706055
2024-02-26,54.4900016784668
2024-02-27,54.54999923706055
2024-02-28,54.380001068115234
2024-02-29,54.41999816894531
2024-03-01,55.06999969482422
2024-03-04,55.04999923706055
2024-03-05,54.45000076293945
2024-03-06,54.83000183105469
2024-03-07,55.619998931884766
2024-03-08,55.209999084472656
2024-03-11,54.9900016784668
2024-03-12,55.61000061035156
2024-03-13,55.630001068115234
2024-03-14,55.43000030517578
2024-03-15,54.9900016784668
2024-03-18,55.2599983215332
2024-03-19,55.400001525878906
2024-03-20,55.959999084472656
2024-03-21,56.16999816894531
2024-03-22,55.9900016784668
2024-03-25,55.849998474121094
2024-03-26,55.810001373291016
2024-03-27,55.9900016784668
2024-03-28,55.869998931884766
2024-04-01,55.790000915527344
2024-04-02,55.5
2024-04-03,55.779998779296875
2024-04-04,55.189998626708984
2024-04-05,55.66999816894531
2024-04-08,55.790000915527344
2024-04-09,55.810001373291016
2024-04-10,55.33000183105469
2024-04-11,55.61000061035156
2024-04-12,54.650001525878906
2024-04-15,54.040000915527344
2024-04-16,53.84000015258789
2024-04-17,53.650001525878906
2024-04-18,53.52000045776367
2024-04-19,52.91999816894531
2024-04-22,53.380001068115234
2024-04-23,54.290000915527344
2024-04-24,54.279998779296875
2024-04-25,54.02000045776367
2024-04-26,54.54999923706055
2024-04-29,54.709999084472656
2024-04-30,53.900001525878906
2024-05-01,53.869998931884766
2024-05-02,54.310001373291016
2024-05-03,54.79999923706055
2024-05-06,55.459999084472656
2024-05-07,55.59000015258789
2024-05-08,55.560001373291016
2024-05-09,55.84000015258789
2024-05-10,56.02000045776367
2024-05-13,56.060001373291016
2024-05-14,56.400001525878906
2024-05-15,57.04999923706055
2024-05-16,56.86000061035156
2024-05-17,56.880001068115234
2024-05-20,57.04999923706055
2024-05-21,57.06999969482422
2024-05-22,56.810001373291016
2024-05-23,56.5
2024-05-24,56.900001525878906
2024-05-28,56.7400016784668
2024-05-29,56.119998931884766
2024-05-30,55.91999816894531
2024-05-31,56.18000030517578
2024-06-03,56.349998474121094
2024-06-04,56.290000915527344
2024-06-05,57.18000030517578
2024-06-06,57.27000045776367
2024-06-07,56.970001220703125
2024-06-10,57.11000061035156
2024-06-11,56.88999938964844
2024-06-12,57.4900016784668
2024-06-13,57.349998474121094
2024-06-14,57.099998474121094
2024-06-17,57.540000915527344
2024-06-18,57.65999984741211
2024-06-20,57.65999984741211
2024-06-21,57.40999984741211
2024-06-24,57.439998626708984
2024-06-25,57.709999084472656
2024-06-26,57.599998474121094
2024-06-27,57.59000015258789
2024-06-28,57.33000183105469
2024-07-01,57.59000015258789
2024-07-02,57.84000015258789
2024-07-03,58.33000183105469
2024-07-05,58.84000015258789
2024-07-08,58.83000183105469
2024-07-09,58.650001525878906
2024-07-10,59.25
2024-07-11,58.959999084472656
2024-07-12,59.2599983215332
2024-07-15,59.18000030517578
2024-07-16,59.349998474121094
2024-07-17,58.22999954223633
2024-07-18,57.7599983215332
2024-07-19,57.45000076293945
2024-07-22,58.040000915527344
2024-07-23,58.119998931884766
2024-07-24,56.689998626708984
2024-07-25,56.25
2024-07-26,56.849998474121094
2024-07-29,56.88999938964844
2024-07-30,56.720001220703125
2024-07-31,57.630001068115234
2024-08-01,56.77000045776367
2024-08-02,55.65999984741211
2024-08-05,54.33000183105469
2024-08-06,54.93000030517578
2024-08-07,54.619998931884766
2024-08-08,56.02000045776367
2024-08-09,56.34000015258789
2024-08-12,56.25
2024-08-13,57.209999084472656
2024-08-14,57.31999969482422
2024-08-15,58.27000045776367
2024-08-16,58.36000061035156
2024-08-19,58.90999984741211
2024-08-20,58.790000915527344
2024-08-21,59.0
2024-08-22,58.630001068115234
2024-08-23,59.2599983215332
2024-08-26,58.9900016784668
2024-08-27,59.189998626708984
2024-08-28,58.86000061035156
2024-08-29,59.0
2024-08-30,59.38999938964844
2024-09-03,58.040000915527344
2024-09-04,57.869998931884766
2024-09-05,57.66999816894531
2024-09-06,56.66999816894531
2024-09-09,57.2400016784668
2024-09-10,57.2599983215332
2024-09-11,58.02000045776367
2024-09-12,58.619998931884766
2024-09-13,58.900001525878906
2024-09-16,59.029998779296875
2024-09-17,59.040000915527344
2024-09-18,58.77000045776367
2024-09-19,59.9900016784668
2024-09-20,59.619998931884766
2024-09-23,59.72999954223633
2024-09-24,60.209999084472656
2024-09-25,60.119998931884766
2024-09-26,60.84000015258789
2024-09-27,60.630001068115234
2024-09-30,60.529998779296875
2024-10-01,60.15999984741211
2024-10-02,60.18000030517578
2024-10-03,59.849998474121094
2024-10-04,60.36000061035156
2024-10-07,60.060001373291016
2024-10-08,60.369998931884766
2024-10-09,60.68000030517578
2024-10-10,60.52000045776367
2024-10-11,60.849998474121094
2024-10-14,61.06999969482422
2024-10-15,60.20000076293945
2024-10-16,60.29999923706055
2024-10-17,60.529998779296875
2024-10-18,60.83000183105469
2024-10-21,60.560001373291016
2024-10-22,60.4900016784668
2024-10-23,59.83000183105469
2024-10-24,60.040000915527344
2024-10-25,60.029998779296875
2024-10-28,60.15999984741211
2024-10-29,60.25
2024-10-30,59.95000076293945
2024-10-31,58.97999954223633
2024-11-01,59.2599983215332
2024-11-04,59.22999954223633
2024-11-05,59.95000076293945
2024-11-06,60.47999954223633
2024-11-07,61.060001373291016
2024-11-08,60.9900016784668
2024-11-11,61.220001220703125
2024-11-12,60.56999969482422
2024-11-13,60.40999984741211
2024-11-14,60.09000015258789
2024-11-15,59.22999954223633
2024-11-18,59.529998779296875
2024-11-19,59.720001220703125
2024-11-20,59.70000076293945
2024-11-21,59.939998626708984
