Date,FDGRX
2022-11-03,24.020000457763672
2022-11-04,24.31999969482422
2022-11-07,24.469999313354492
2022-11-08,24.59000015258789
2022-11-09,23.860000610351562
2022-11-10,25.649999618530273
2022-11-11,26.149999618530273
2022-11-14,25.920000076293945
2022-11-15,26.329999923706055
2022-11-16,25.920000076293945
2022-11-17,25.75
2022-11-18,25.690000534057617
2022-11-21,25.3700008392334
2022-11-22,25.770000457763672
2022-11-23,26.0
2022-11-25,25.889999389648438
2022-11-28,25.489999771118164
2022-11-29,25.350000381469727
2022-11-30,26.479999542236328
2022-12-01,26.489999771118164
2022-12-02,26.489999771118164
2022-12-05,25.920000076293945
2022-12-06,25.3799991607666
2022-12-07,25.290000915527344
2022-12-08,25.639999389648438
2022-12-09,25.25
2022-12-12,25.610000610351562
2022-12-13,25.889999389648438
2022-12-14,25.75
2022-12-15,24.969999313354492
2022-12-16,24.729999542236328
2022-12-19,24.3700008392334
2022-12-20,24.389999389648438
2022-12-21,24.790000915527344
2022-12-22,24.239999771118164
2022-12-23,24.229999542236328
2022-12-27,22.229999542236328
2022-12-28,21.950000762939453
2022-12-29,22.5
2022-12-30,22.510000228881836
2023-01-03,22.280000686645508
2023-01-04,22.440000534057617
2023-01-05,22.290000915527344
2023-01-06,22.780000686645508
2023-01-09,22.799999237060547
2023-01-10,23.059999465942383
2023-01-11,23.450000762939453
2023-01-12,23.690000534057617
2023-01-13,23.8700008392334
2023-01-17,23.959999084472656
2023-01-18,23.670000076293945
2023-01-19,23.420000076293945
2023-01-20,24.040000915527344
2023-01-23,24.530000686645508
2023-01-24,24.479999542236328
2023-01-25,24.450000762939453
2023-01-26,24.780000686645508
2023-01-27,25.030000686645508
2023-01-30,24.5
2023-01-31,24.899999618530273
2023-02-01,25.389999389648438
2023-02-02,26.079999923706055
2023-02-03,25.690000534057617
2023-02-06,25.420000076293945
2023-02-07,25.90999984741211
2023-02-08,25.510000228881836
2023-02-09,25.309999465942383
2023-02-10,25.100000381469727
2023-02-13,25.479999542236328
2023-02-14,25.719999313354492
2023-02-15,25.8700008392334
2023-02-16,25.399999618530273
2023-02-17,25.170000076293945
2023-02-21,24.510000228881836
2023-02-22,24.540000915527344
2023-02-23,24.8799991607666
2023-02-24,24.459999084472656
2023-02-27,24.610000610351562
2023-02-28,24.59000015258789
2023-03-01,24.450000762939453
2023-03-02,24.639999389648438
2023-03-03,25.110000610351562
2023-03-06,25.040000915527344
2023-03-07,24.719999313354492
2023-03-08,24.8700008392334
2023-03-09,24.329999923706055
2023-03-10,23.850000381469727
2023-03-13,23.979999542236328
2023-03-14,24.459999084472656
2023-03-15,24.43000030517578
2023-03-16,25.0
2023-03-17,24.8700008392334
2023-03-20,24.969999313354492
2023-03-21,25.3700008392334
2023-03-22,25.079999923706055
2023-03-23,25.31999969482422
2023-03-24,25.31999969482422
2023-03-27,25.25
2023-03-28,25.15999984741211
2023-03-29,25.690000534057617
2023-03-30,25.829999923706055
2023-03-31,26.260000228881836
2023-04-03,26.31999969482422
2023-04-04,26.190000534057617
2023-04-05,25.889999389648438
2023-04-06,26.09000015258789
2023-04-10,26.1200008392334
2023-04-11,26.049999237060547
2023-04-12,25.809999465942383
2023-04-13,26.280000686645508
2023-04-14,26.25
2023-04-17,26.3799991607666
2023-04-18,26.459999084472656
2023-04-19,26.5
2023-04-20,26.290000915527344
2023-04-21,26.3700008392334
2023-04-24,26.31999969482422
2023-04-25,25.790000915527344
2023-04-26,25.940000534057617
2023-04-27,26.360000610351562
2023-04-28,26.520000457763672
2023-05-01,26.6299991607666
2023-05-02,26.34000015258789
2023-05-03,26.299999237060547
2023-05-04,26.170000076293945
2023-05-05,26.790000915527344
2023-05-08,26.8700008392334
2023-05-09,26.760000228881836
2023-05-10,27.030000686645508
2023-05-11,27.040000915527344
2023-05-12,26.989999771118164
2023-05-15,27.15999984741211
2023-05-16,27.09000015258789
2023-05-17,27.440000534057617
2023-05-18,27.850000381469727
2023-05-19,27.709999084472656
2023-05-22,27.780000686645508
2023-05-23,27.40999984741211
2023-05-24,27.239999771118164
2023-05-25,28.09000015258789
2023-05-26,28.579999923706055
2023-05-30,28.719999313354492
2023-05-31,28.40999984741211
2023-06-01,28.860000610351562
2023-06-02,29.219999313354492
2023-06-05,29.200000762939453
2023-06-06,29.200000762939453
2023-06-07,28.739999771118164
2023-06-08,29.040000915527344
2023-06-09,29.139999389648438
2023-06-12,29.549999237060547
2023-06-13,29.829999923706055
2023-06-14,30.059999465942383
2023-06-15,30.329999923706055
2023-06-16,30.1299991607666
2023-06-20,30.200000762939453
2023-06-21,29.8700008392334
2023-06-22,30.110000610351562
2023-06-23,29.790000915527344
2023-06-26,29.389999389648438
2023-06-27,29.770000457763672
2023-06-28,29.81999969482422
2023-06-29,29.739999771118164
2023-06-30,30.25
2023-07-03,30.299999237060547
2023-07-05,30.270000457763672
2023-07-06,30.0
2023-07-07,30.010000228881836
2023-07-10,30.049999237060547
2023-07-11,30.239999771118164
2023-07-12,30.610000610351562
2023-07-13,31.1200008392334
2023-07-14,31.059999465942383
2023-07-17,31.3799991607666
2023-07-18,31.6200008392334
2023-07-19,31.610000610351562
2023-07-20,30.959999084472656
2023-07-21,30.850000381469727
2023-07-24,30.8799991607666
2023-07-25,31.09000015258789
2023-07-26,31.059999465942383
2023-07-27,30.860000610351562
2023-07-28,31.399999618530273
2023-07-31,31.5
2023-08-01,31.360000610351562
2023-08-02,30.6200008392334
2023-08-03,30.600000381469727
2023-08-04,30.5
2023-08-07,30.6200008392334
2023-08-08,30.450000762939453
2023-08-09,30.059999465942383
2023-08-10,30.100000381469727
2023-08-11,29.8799991607666
2023-08-14,30.360000610351562
2023-08-15,30.079999923706055
2023-08-16,29.799999237060547
2023-08-17,29.520000457763672
2023-08-18,29.510000228881836
2023-08-21,30.06999969482422
2023-08-22,29.950000762939453
2023-08-23,30.3799991607666
2023-08-24,29.780000686645508
2023-08-25,29.8799991607666
2023-08-28,30.079999923706055
2023-08-29,30.690000534057617
2023-08-30,30.93000030517578
2023-08-31,31.020000457763672
2023-09-01,31.15999984741211
2023-09-05,31.139999389648438
2023-09-06,30.770000457763672
2023-09-07,30.56999969482422
2023-09-08,30.559999465942383
2023-09-11,30.809999465942383
2023-09-12,30.459999084472656
2023-09-13,30.520000457763672
2023-09-14,30.6299991607666
2023-09-15,30.149999618530273
2023-09-18,30.06999969482422
2023-09-19,29.969999313354492
2023-09-20,29.510000228881836
2023-09-21,28.90999984741211
2023-09-22,28.90999984741211
2023-09-25,29.010000228881836
2023-09-26,28.649999618530273
2023-09-27,28.770000457763672
2023-09-28,28.969999313354492
2023-09-29,29.020000457763672
2023-10-02,29.209999084472656
2023-10-03,28.600000381469727
2023-10-04,28.899999618530273
2023-10-05,28.93000030517578
2023-10-06,29.43000030517578
2023-10-09,29.469999313354492
2023-10-10,29.65999984741211
2023-10-11,29.899999618530273
2023-10-12,29.709999084472656
2023-10-13,29.360000610351562
2023-10-16,29.809999465942383
2023-10-17,29.639999389648438
2023-10-18,29.06999969482422
2023-10-19,28.860000610351562
2023-10-20,28.450000762939453
2023-10-23,28.59000015258789
2023-10-24,28.8799991607666
2023-10-25,28.1299991607666
2023-10-26,27.579999923706055
2023-10-27,27.68000030517578
2023-10-30,28.040000915527344
2023-10-31,28.149999618530273
2023-11-01,28.6200008392334
2023-11-02,29.15999984741211
2023-11-03,29.600000381469727
2023-11-06,29.719999313354492
2023-11-07,29.979999542236328
2023-11-08,30.030000686645508
2023-11-09,29.739999771118164
2023-11-10,30.290000915527344
2023-11-13,30.299999237060547
2023-11-14,30.989999771118164
2023-11-15,30.950000762939453
2023-11-16,30.940000534057617
2023-11-17,31.0
2023-11-20,31.3799991607666
2023-11-21,31.200000762939453
2023-11-22,31.280000686645508
2023-11-24,31.219999313354492
2023-11-27,31.25
2023-11-28,31.239999771118164
2023-11-29,31.299999237060547
2023-11-30,31.270000457763672
2023-12-01,31.559999465942383
2023-12-04,31.270000457763672
2023-12-05,31.450000762939453
2023-12-06,31.25
2023-12-07,31.68000030517578
2023-12-08,31.93000030517578
2023-12-11,31.860000610351562
2023-12-12,32.060001373291016
2023-12-13,32.47999954223633
2023-12-14,32.59000015258789
2023-12-15,32.72999954223633
2023-12-18,32.97999954223633
2023-12-19,33.13999938964844
2023-12-20,32.560001373291016
2023-12-21,32.97999954223633
2023-12-22,33.09000015258789
2023-12-26,32.0099983215332
2023-12-27,32.06999969482422
2023-12-28,32.08000183105469
2023-12-29,31.920000076293945
2024-01-02,31.40999984741211
2024-01-03,31.09000015258789
2024-01-04,30.979999542236328
2024-01-05,31.040000915527344
2024-01-08,31.860000610351562
2024-01-09,31.979999542236328
2024-01-10,32.25
2024-01-11,32.31999969482422
2024-01-12,32.290000915527344
2024-01-16,32.2599983215332
2024-01-17,32.099998474121094
2024-01-18,32.5099983215332
2024-01-19,33.060001373291016
2024-01-22,33.16999816894531
2024-01-23,33.25
2024-01-24,33.400001525878906
2024-01-25,33.5
2024-01-26,33.439998626708984
2024-01-29,33.900001525878906
2024-01-30,33.66999816894531
2024-01-31,32.88999938964844
2024-02-01,33.40999984741211
2024-02-02,34.060001373291016
2024-02-05,34.22999954223633
2024-02-06,34.220001220703125
2024-02-07,34.599998474121094
2024-02-08,34.75
2024-02-09,35.27000045776367
2024-02-12,35.130001068115234
2024-02-13,34.540000915527344
2024-02-14,35.060001373291016
2024-02-15,35.0
2024-02-16,34.790000915527344
2024-02-20,34.220001220703125
2024-02-21,34.029998779296875
2024-02-22,35.459999084472656
2024-02-23,35.43000030517578
2024-02-26,35.470001220703125
2024-02-27,35.689998626708984
2024-02-28,35.5
2024-02-29,35.880001068115234
2024-03-01,36.40999984741211
2024-03-04,36.38999938964844
2024-03-05,35.90999984741211
2024-03-06,36.22999954223633
2024-03-07,36.779998779296875
2024-03-08,36.290000915527344
2024-03-11,35.97999954223633
2024-03-12,36.75
2024-03-13,36.66999816894531
2024-03-14,36.439998626708984
2024-03-15,36.11000061035156
2024-03-18,36.349998474121094
2024-03-19,36.540000915527344
2024-03-20,37.02000045776367
2024-03-21,37.150001525878906
2024-03-22,37.099998474121094
2024-03-25,37.0
2024-03-26,36.810001373291016
2024-03-27,36.880001068115234
2024-03-28,36.84000015258789
2024-04-01,36.810001373291016
2024-04-02,36.41999816894531
2024-04-03,36.4900016784668
2024-04-04,35.86000061035156
2024-04-05,36.380001068115234
2024-04-08,36.349998474121094
2024-04-09,36.310001373291016
2024-04-10,36.11000061035156
2024-04-11,36.72999954223633
2024-04-12,36.09000015258789
2024-04-15,35.40999984741211
2024-04-16,35.5
2024-04-17,35.08000183105469
2024-04-18,34.939998626708984
2024-04-19,33.9900016784668
2024-04-22,34.47999954223633
2024-04-23,35.119998931884766
2024-04-24,34.93000030517578
2024-04-25,34.84000015258789
2024-04-26,35.7599983215332
2024-04-29,35.81999969482422
2024-04-30,35.20000076293945
2024-05-01,35.060001373291016
2024-05-02,35.65999984741211
2024-05-03,36.279998779296875
2024-05-06,36.81999969482422
2024-05-07,36.7400016784668
2024-05-08,36.650001525878906
2024-05-09,36.72999954223633
2024-05-10,36.66999816894531
2024-05-13,36.72999954223633
2024-05-14,37.04999923706055
2024-05-15,37.689998626708984
2024-05-16,37.4900016784668
2024-05-17,37.41999816894531
2024-05-20,37.709999084472656
2024-05-21,37.75
2024-05-22,37.630001068115234
2024-05-23,37.75
2024-05-24,38.220001220703125
2024-05-28,38.65999984741211
2024-05-29,38.58000183105469
2024-05-30,37.83000183105469
2024-05-31,37.83000183105469
2024-06-03,38.20000076293945
2024-06-04,38.2599983215332
2024-06-05,39.130001068115234
2024-06-06,39.099998474121094
2024-06-07,39.0
2024-06-10,39.20000076293945
2024-06-11,39.439998626708984
2024-06-12,40.08000183105469
2024-06-13,40.220001220703125
2024-06-14,40.27000045776367
2024-06-17,40.45000076293945
2024-06-18,40.61000061035156
2024-06-20,40.220001220703125
2024-06-21,40.06999969482422
2024-06-24,39.56999969482422
2024-06-25,40.20000076293945
2024-06-26,40.34000015258789
2024-06-27,40.5
2024-06-28,40.189998626708984
2024-07-01,40.5099983215332
2024-07-02,40.59000015258789
2024-07-03,40.970001220703125
2024-07-05,41.27000045776367
2024-07-08,41.45000076293945
2024-07-09,41.59000015258789
2024-07-10,42.040000915527344
2024-07-11,41.25
2024-07-12,41.529998779296875
2024-07-15,41.54999923706055
2024-07-16,41.599998474121094
2024-07-17,40.27000045776367
2024-07-18,39.91999816894531
2024-07-19,39.630001068115234
2024-07-22,40.31999969482422
2024-07-23,40.369998931884766
2024-07-24,38.869998931884766
2024-07-25,38.540000915527344
2024-07-26,38.90999984741211
2024-07-29,38.880001068115234
2024-07-30,38.220001220703125
2024-07-31,39.43000030517578
2024-08-01,38.470001220703125
2024-08-02,37.459999084472656
2024-08-05,36.130001068115234
2024-08-06,36.58000183105469
2024-08-07,36.09000015258789
2024-08-08,37.27000045776367
2024-08-09,37.540000915527344
2024-08-12,37.7400016784668
2024-08-13,38.70000076293945
2024-08-14,38.75
2024-08-15,39.709999084472656
2024-08-16,39.79999923706055
2024-08-19,40.40999984741211
2024-08-20,40.279998779296875
2024-08-21,40.54999923706055
2024-08-22,39.880001068115234
2024-08-23,40.54999923706055
2024-08-26,40.2599983215332
2024-08-27,40.349998474121094
2024-08-28,39.880001068115234
2024-08-29,39.58000183105469
2024-08-30,39.970001220703125
2024-09-03,38.529998779296875
2024-09-04,38.36000061035156
2024-09-05,38.41999816894531
2024-09-06,37.529998779296875
2024-09-09,38.02000045776367
2024-09-10,38.27000045776367
2024-09-11,39.2400016784668
2024-09-12,39.619998931884766
2024-09-13,39.84000015258789
2024-09-16,39.68000030517578
2024-09-17,39.66999816894531
2024-09-18,39.54999923706055
2024-09-19,40.459999084472656
2024-09-20,40.349998474121094
2024-09-23,40.29999923706055
2024-09-24,40.58000183105469
2024-09-25,40.650001525878906
2024-09-26,40.810001373291016
2024-09-27,40.56999969482422
2024-09-30,40.72999954223633
2024-10-01,40.060001373291016
2024-10-02,40.18000030517578
2024-10-03,40.2400016784668
2024-10-04,40.790000915527344
2024-10-07,40.459999084472656
2024-10-08,41.13999938964844
2024-10-09,41.310001373291016
2024-10-10,41.400001525878906
2024-10-11,41.63999938964844
2024-10-14,41.9900016784668
2024-10-15,41.52000045776367
2024-10-16,41.790000915527344
2024-10-17,41.790000915527344
2024-10-18,42.08000183105469
2024-10-21,42.279998779296875
2024-10-22,42.25
2024-10-23,41.54999923706055
2024-10-24,41.790000915527344
2024-10-25,42.029998779296875
2024-10-28,42.18000030517578
2024-10-29,42.45000076293945
2024-10-30,42.22999954223633
2024-10-31,41.040000915527344
2024-11-01,41.459999084472656
2024-11-04,41.33000183105469
2024-11-05,41.9900016784668
2024-11-06,42.970001220703125
2024-11-07,43.689998626708984
2024-11-08,43.709999084472656
2024-11-11,43.63999938964844
2024-11-12,43.68000030517578
2024-11-13,43.56999969482422
2024-11-14,43.31999969482422
2024-11-15,42.25
2024-11-18,42.290000915527344
2024-11-19,42.88999938964844
2024-11-20,42.86000061035156
2024-11-21,42.97999954223633
