Date,AEPFX
2023-03-30,53.310001373291016
2023-03-31,53.720001220703125
2023-04-03,53.97999954223633
2023-04-04,53.90999984741211
2023-04-05,53.40999984741211
2023-04-06,53.47999954223633
2023-04-10,53.369998931884766
2023-04-11,53.68000030517578
2023-04-12,53.88999938964844
2023-04-13,54.720001220703125
2023-04-14,54.599998474121094
2023-04-17,54.5099983215332
2023-04-18,54.790000915527344
2023-04-19,54.40999984741211
2023-04-20,54.29999923706055
2023-04-21,54.41999816894531
2023-04-24,54.470001220703125
2023-04-25,53.630001068115234
2023-04-26,53.41999816894531
2023-04-27,54.06999969482422
2023-04-28,54.279998779296875
2023-05-01,54.099998474121094
2023-05-02,53.66999816894531
2023-05-03,53.70000076293945
2023-05-04,53.689998626708984
2023-05-05,54.43000030517578
2023-05-08,54.689998626708984
2023-05-09,54.38999938964844
2023-05-10,54.349998474121094
2023-05-11,54.150001525878906
2023-05-12,54.02000045776367
2023-05-15,54.52000045776367
2023-05-16,54.029998779296875
2023-05-17,54.25
2023-05-18,54.2599983215332
2023-05-19,54.529998779296875
2023-05-22,54.720001220703125
2023-05-23,53.75
2023-05-24,53.08000183105469
2023-05-25,52.939998626708984
2023-05-26,53.70000076293945
2023-05-30,53.09000015258789
2023-05-31,52.54999923706055
2023-06-01,53.27000045776367
2023-06-02,53.900001525878906
2023-06-05,53.77000045776367
2023-06-06,54.20000076293945
2023-06-07,53.7599983215332
2023-06-08,54.15999984741211
2023-06-09,54.119998931884766
2023-06-12,54.45000076293945
2023-06-13,54.869998931884766
2023-06-14,55.060001373291016
2023-06-15,55.56999969482422
2023-06-16,55.5099983215332
2023-06-20,54.720001220703125
2023-06-21,54.58000183105469
2023-06-22,54.33000183105469
2023-06-23,53.63999938964844
2023-06-26,53.5099983215332
2023-06-27,53.959999084472656
2023-06-28,54.11000061035156
2023-06-29,54.0
2023-06-30,54.66999816894531
2023-07-03,54.439998626708984
2023-07-05,54.189998626708984
2023-07-06,53.08000183105469
2023-07-07,53.349998474121094
2023-07-10,53.61000061035156
2023-07-11,54.15999984741211
2023-07-12,54.970001220703125
2023-07-13,56.11000061035156
2023-07-14,55.91999816894531
2023-07-17,55.790000915527344
2023-07-18,56.0099983215332
2023-07-19,55.939998626708984
2023-07-20,55.540000915527344
2023-07-21,55.560001373291016
2023-07-24,55.380001068115234
2023-07-25,55.66999816894531
2023-07-26,55.58000183105469
2023-07-27,55.47999954223633
2023-07-28,56.16999816894531
2023-07-31,56.2599983215332
2023-08-01,55.86000061035156
2023-08-02,54.630001068115234
2023-08-03,54.61000061035156
2023-08-04,54.66999816894531
2023-08-07,55.130001068115234
2023-08-08,54.849998474121094
2023-08-09,54.84000015258789
2023-08-10,55.02000045776367
2023-08-11,54.540000915527344
2023-08-14,54.33000183105469
2023-08-15,53.54999923706055
2023-08-16,53.220001220703125
2023-08-17,52.689998626708984
2023-08-18,52.61000061035156
2023-08-21,52.849998474121094
2023-08-22,52.81999969482422
2023-08-23,53.380001068115234
2023-08-24,52.650001525878906
2023-08-25,52.81999969482422
2023-08-28,53.20000076293945
2023-08-29,54.119998931884766
2023-08-30,54.060001373291016
2023-08-31,53.970001220703125
2023-09-01,54.0099983215332
2023-09-05,53.58000183105469
2023-09-06,53.349998474121094
2023-09-07,53.09000015258789
2023-09-08,52.97999954223633
2023-09-11,53.25
2023-09-12,53.029998779296875
2023-09-13,52.84000015258789
2023-09-14,53.220001220703125
2023-09-15,53.2400016784668
2023-09-18,52.90999984741211
2023-09-19,52.599998474121094
2023-09-20,52.36000061035156
2023-09-21,51.43000030517578
2023-09-22,51.47999954223633
2023-09-25,51.38999938964844
2023-09-26,50.72999954223633
2023-09-27,50.83000183105469
2023-09-28,51.18000030517578
2023-09-29,51.189998626708984
2023-10-02,50.56999969482422
2023-10-03,49.97999954223633
2023-10-04,50.130001068115234
2023-10-05,50.279998779296875
2023-10-06,50.959999084472656
2023-10-09,50.790000915527344
2023-10-10,51.58000183105469
2023-10-11,51.7599983215332
2023-10-12,51.650001525878906
2023-10-13,51.189998626708984
2023-10-16,51.45000076293945
2023-10-17,51.5
2023-10-18,50.61000061035156
2023-10-19,50.16999816894531
2023-10-20,49.84000015258789
2023-10-23,49.869998931884766
2023-10-24,50.0099983215332
2023-10-25,49.630001068115234
2023-10-26,49.22999954223633
2023-10-27,49.150001525878906
2023-10-30,49.650001525878906
2023-10-31,49.58000183105469
2023-11-01,50.119998931884766
2023-11-02,51.220001220703125
2023-11-03,51.810001373291016
2023-11-06,51.84000015258789
2023-11-07,51.54999923706055
2023-11-08,51.56999969482422
2023-11-09,51.31999969482422
2023-11-10,51.61000061035156
2023-11-13,51.650001525878906
2023-11-14,52.900001525878906
2023-11-15,53.11000061035156
2023-11-16,52.91999816894531
2023-11-17,53.439998626708984
2023-11-20,53.880001068115234
2023-11-21,53.68000030517578
2023-11-22,53.68000030517578
2023-11-24,53.869998931884766
2023-11-27,53.709999084472656
2023-11-28,53.75
2023-11-29,53.81999969482422
2023-11-30,53.79999923706055
2023-12-01,54.27000045776367
2023-12-04,53.7599983215332
2023-12-05,53.5099983215332
2023-12-06,53.47999954223633
2023-12-07,53.66999816894531
2023-12-08,53.900001525878906
2023-12-11,54.09000015258789
2023-12-12,54.11000061035156
2023-12-13,54.83000183105469
2023-12-14,53.61000061035156
2023-12-15,53.470001220703125
2023-12-18,53.439998626708984
2023-12-19,53.95000076293945
2023-12-20,53.29999923706055
2023-12-21,53.90999984741211
2023-12-22,53.91999816894531
2023-12-26,54.08000183105469
2023-12-27,54.58000183105469
2023-12-28,54.56999969482422
2023-12-29,54.540000915527344
2024-01-02,53.849998474121094
2024-01-03,53.290000915527344
2024-01-04,53.5
2024-01-05,53.34000015258789
2024-01-08,53.849998474121094
2024-01-09,53.47999954223633
2024-01-10,53.7400016784668
2024-01-11,53.66999816894531
2024-01-12,54.02000045776367
2024-01-16,53.40999984741211
2024-01-17,52.709999084472656
2024-01-18,53.189998626708984
2024-01-19,53.709999084472656
2024-01-22,53.650001525878906
2024-01-23,53.61000061035156
2024-01-24,54.16999816894531
2024-01-25,54.369998931884766
2024-01-26,54.59000015258789
2024-01-29,54.97999954223633
2024-01-30,54.81999969482422
2024-01-31,54.4900016784668
2024-02-01,55.09000015258789
2024-02-02,54.79999923706055
2024-02-05,54.54999923706055
2024-02-06,54.88999938964844
2024-02-07,55.029998779296875
2024-02-08,55.130001068115234
2024-02-09,55.56999969482422
2024-02-12,55.529998779296875
2024-02-13,54.93000030517578
2024-02-14,55.279998779296875
2024-02-15,56.040000915527344
2024-02-16,56.13999938964844
2024-02-20,56.13999938964844
2024-02-21,56.060001373291016
2024-02-22,56.880001068115234
2024-02-23,56.810001373291016
2024-02-26,56.779998779296875
2024-02-27,56.810001373291016
2024-02-28,56.58000183105469
2024-02-29,56.540000915527344
2024-03-01,57.2400016784668
2024-03-04,57.33000183105469
2024-03-05,56.97999954223633
2024-03-06,57.47999954223633
2024-03-07,58.31999969482422
2024-03-08,58.060001373291016
2024-03-11,57.90999984741211
2024-03-12,58.45000076293945
2024-03-13,58.52000045776367
2024-03-14,58.400001525878906
2024-03-15,58.0
2024-03-18,58.150001525878906
2024-03-19,58.08000183105469
2024-03-20,58.70000076293945
2024-03-21,58.7599983215332
2024-03-22,58.560001373291016
2024-03-25,58.540000915527344
2024-03-26,58.52000045776367
2024-03-27,58.70000076293945
2024-03-28,58.59000015258789
2024-04-01,58.40999984741211
2024-04-02,58.25
2024-04-03,58.58000183105469
2024-04-04,58.099998474121094
2024-04-05,58.43000030517578
2024-04-08,58.650001525878906
2024-04-09,58.630001068115234
2024-04-10,58.209999084472656
2024-04-11,58.15999984741211
2024-04-12,57.15999984741211
2024-04-15,56.83000183105469
2024-04-16,56.400001525878906
2024-04-17,56.40999984741211
2024-04-18,56.380001068115234
2024-04-19,55.93000030517578
2024-04-22,56.369998931884766
2024-04-23,57.25
2024-04-24,57.290000915527344
2024-04-25,57.040000915527344
2024-04-26,57.599998474121094
2024-04-29,57.7599983215332
2024-04-30,57.0099983215332
2024-05-01,57.040000915527344
2024-05-02,57.470001220703125
2024-05-03,57.90999984741211
2024-05-06,58.61000061035156
2024-05-07,58.77000045776367
2024-05-08,58.540000915527344
2024-05-09,58.630001068115234
2024-05-10,58.86000061035156
2024-05-13,58.939998626708984
2024-05-14,59.36000061035156
2024-05-15,60.08000183105469
2024-05-16,59.880001068115234
2024-05-17,59.93000030517578
2024-05-20,60.16999816894531
2024-05-21,59.9900016784668
2024-05-22,59.56999969482422
2024-05-23,59.349998474121094
2024-05-24,59.7400016784668
2024-05-28,59.58000183105469
2024-05-29,58.66999816894531
2024-05-30,58.66999816894531
2024-05-31,58.959999084472656
2024-06-03,59.18000030517578
2024-06-04,58.63999938964844
2024-06-05,59.43000030517578
2024-06-06,59.720001220703125
2024-06-07,59.29999923706055
2024-06-10,57.95000076293945
2024-06-11,57.400001525878906
2024-06-12,57.900001525878906
2024-06-13,57.290000915527344
2024-06-14,56.79999923706055
2024-06-17,57.0099983215332
2024-06-18,57.11000061035156
2024-06-20,57.400001525878906
2024-06-21,57.06999969482422
2024-06-24,57.189998626708984
2024-06-25,57.40999984741211
2024-06-26,57.220001220703125
2024-06-27,57.20000076293945
2024-06-28,57.08000183105469
2024-07-01,57.25
2024-07-02,57.40999984741211
2024-07-03,58.029998779296875
2024-07-05,58.72999954223633
2024-07-08,58.560001373291016
2024-07-09,58.349998474121094
2024-07-10,59.04999923706055
2024-07-11,59.130001068115234
2024-07-12,59.66999816894531
2024-07-15,59.41999816894531
2024-07-16,59.400001525878906
2024-07-17,58.54999923706055
2024-07-18,57.90999984741211
2024-07-19,57.61000061035156
2024-07-22,57.79999923706055
2024-07-23,57.88999938964844
2024-07-24,56.79999923706055
2024-07-25,56.34000015258789
2024-07-26,56.86000061035156
2024-07-29,56.849998474121094
2024-07-30,56.790000915527344
2024-07-31,57.75
2024-08-01,56.34000015258789
2024-08-02,55.2599983215332
2024-08-05,54.02000045776367
2024-08-06,54.470001220703125
2024-08-07,54.63999938964844
2024-08-08,55.91999816894531
2024-08-09,56.220001220703125
2024-08-12,56.11000061035156
2024-08-13,57.0
2024-08-14,57.150001525878906
2024-08-15,58.0099983215332
2024-08-16,58.2599983215332
2024-08-19,58.86000061035156
2024-08-20,58.720001220703125
2024-08-21,58.900001525878906
2024-08-22,58.63999938964844
2024-08-23,59.369998931884766
2024-08-26,59.16999816894531
2024-08-27,59.34000015258789
2024-08-28,59.0099983215332
2024-08-29,59.25
2024-08-30,59.540000915527344
2024-09-03,58.099998474121094
2024-09-04,57.75
2024-09-05,57.59000015258789
2024-09-06,56.66999816894531
2024-09-09,57.15999984741211
2024-09-10,56.84000015258789
2024-09-11,57.4900016784668
2024-09-12,58.09000015258789
2024-09-13,58.2599983215332
2024-09-16,58.43000030517578
2024-09-17,58.41999816894531
2024-09-18,58.15999984741211
2024-09-19,59.31999969482422
2024-09-20,58.90999984741211
2024-09-23,58.95000076293945
2024-09-24,59.599998474121094
2024-09-25,59.5
2024-09-26,60.81999969482422
2024-09-27,60.56999969482422
2024-09-30,60.15999984741211
2024-10-01,59.810001373291016
2024-10-02,59.720001220703125
2024-10-03,59.31999969482422
2024-10-04,59.5099983215332
2024-10-07,59.599998474121094
2024-10-08,59.41999816894531
2024-10-09,59.47999954223633
2024-10-10,59.380001068115234
2024-10-11,59.709999084472656
2024-10-14,59.93000030517578
2024-10-15,58.86000061035156
2024-10-16,58.849998474121094
2024-10-17,59.130001068115234
2024-10-18,59.529998779296875
2024-10-21,59.06999969482422
2024-10-22,58.93000030517578
2024-10-23,58.349998474121094
2024-10-24,58.54999923706055
2024-10-25,58.470001220703125
2024-10-28,58.65999984741211
2024-10-29,58.63999938964844
2024-10-30,58.380001068115234
2024-10-31,57.709999084472656
2024-11-01,57.90999984741211
2024-11-04,58.029998779296875
2024-11-05,58.650001525878906
2024-11-06,58.16999816894531
2024-11-07,58.810001373291016
2024-11-08,58.29999923706055
2024-11-11,58.41999816894531
2024-11-12,57.560001373291016
2024-11-13,57.13999938964844
2024-11-14,57.08000183105469
2024-11-15,56.529998779296875
2024-11-18,56.869998931884766
2024-11-19,56.79999923706055
2024-11-20,56.77000045776367
2024-11-21,56.869998931884766
