Date,RGAGX
2022-10-14,49.470001220703125
2022-10-17,51.029998779296875
2022-10-18,51.529998779296875
2022-10-19,51.15999984741211
2022-10-20,50.790000915527344
2022-10-21,51.95000076293945
2022-10-24,52.25
2022-10-25,53.38999938964844
2022-10-26,52.900001525878906
2022-10-27,52.349998474121094
2022-10-28,53.15999984741211
2022-10-31,52.849998474121094
2022-11-01,52.65999984741211
2022-11-02,51.060001373291016
2022-11-03,50.66999816894531
2022-11-04,51.31999969482422
2022-11-07,51.65999984741211
2022-11-08,51.90999984741211
2022-11-09,50.630001068115234
2022-11-10,53.77000045776367
2022-11-11,54.61000061035156
2022-11-14,53.9900016784668
2022-11-15,54.70000076293945
2022-11-16,53.95000076293945
2022-11-17,53.4900016784668
2022-11-18,53.560001373291016
2022-11-21,52.95000076293945
2022-11-22,53.619998931884766
2022-11-23,54.15999984741211
2022-11-25,54.150001525878906
2022-11-28,53.34000015258789
2022-11-29,53.33000183105469
2022-11-30,55.2599983215332
2022-12-01,55.34000015258789
2022-12-02,55.36000061035156
2022-12-05,54.150001525878906
2022-12-06,53.310001373291016
2022-12-07,53.22999954223633
2022-12-08,53.66999816894531
2022-12-09,53.38999938964844
2022-12-12,53.93000030517578
2022-12-13,54.380001068115234
2022-12-14,54.15999984741211
2022-12-15,52.83000183105469
2022-12-16,50.029998779296875
2022-12-19,49.459999084472656
2022-12-20,49.47999954223633
2022-12-21,50.220001220703125
2022-12-22,49.349998474121094
2022-12-23,49.52000045776367
2022-12-27,49.15999984741211
2022-12-28,48.61000061035156
2022-12-29,49.630001068115234
2022-12-30,49.5099983215332
2023-01-03,49.27000045776367
2023-01-04,49.810001373291016
2023-01-05,49.36000061035156
2023-01-06,50.400001525878906
2023-01-09,50.61000061035156
2023-01-10,51.09000015258789
2023-01-11,51.84000015258789
2023-01-12,52.29999923706055
2023-01-13,52.599998474121094
2023-01-17,52.599998474121094
2023-01-18,51.9900016784668
2023-01-19,51.540000915527344
2023-01-20,52.66999816894531
2023-01-23,53.470001220703125
2023-01-24,53.349998474121094
2023-01-25,53.43000030517578
2023-01-26,54.11000061035156
2023-01-27,54.43000030517578
2023-01-30,53.540000915527344
2023-01-31,54.380001068115234
2023-02-01,55.209999084472656
2023-02-02,56.29999923706055
2023-02-03,55.560001373291016
2023-02-06,55.15999984741211
2023-02-07,55.880001068115234
2023-02-08,55.29999923706055
2023-02-09,54.790000915527344
2023-02-10,54.52000045776367
2023-02-13,55.209999084472656
2023-02-14,55.529998779296875
2023-02-15,55.869998931884766
2023-02-16,54.95000076293945
2023-02-17,54.56999969482422
2023-02-21,53.40999984741211
2023-02-22,53.40999984741211
2023-02-23,53.630001068115234
2023-02-24,52.93000030517578
2023-02-27,53.310001373291016
2023-02-28,53.310001373291016
2023-03-01,53.2400016784668
2023-03-02,53.59000015258789
2023-03-03,54.599998474121094
2023-03-06,54.43000030517578
2023-03-07,53.709999084472656
2023-03-08,53.77000045776367
2023-03-09,52.70000076293945
2023-03-10,51.72999954223633
2023-03-13,51.56999969482422
2023-03-14,52.529998779296875
2023-03-15,51.93000030517578
2023-03-16,52.970001220703125
2023-03-17,52.369998931884766
2023-03-20,52.66999816894531
2023-03-21,53.540000915527344
2023-03-22,52.709999084472656
2023-03-23,53.06999969482422
2023-03-24,53.09000015258789
2023-03-27,53.18000030517578
2023-03-28,53.06999969482422
2023-03-29,53.83000183105469
2023-03-30,54.220001220703125
2023-03-31,55.09000015258789
2023-04-03,55.20000076293945
2023-04-04,54.880001068115234
2023-04-05,54.380001068115234
2023-04-06,54.52000045776367
2023-04-10,54.720001220703125
2023-04-11,54.849998474121094
2023-04-12,54.560001373291016
2023-04-13,55.36000061035156
2023-04-14,55.20000076293945
2023-04-17,55.2599983215332
2023-04-18,55.380001068115234
2023-04-19,55.290000915527344
2023-04-20,55.0099983215332
2023-04-21,55.13999938964844
2023-04-24,55.09000015258789
2023-04-25,54.0099983215332
2023-04-26,53.939998626708984
2023-04-27,55.02000045776367
2023-04-28,55.5
2023-05-01,55.45000076293945
2023-05-02,54.869998931884766
2023-05-03,54.720001220703125
2023-05-04,54.380001068115234
2023-05-05,55.2400016784668
2023-05-08,55.439998626708984
2023-05-09,55.310001373291016
2023-05-10,55.5
2023-05-11,55.459999084472656
2023-05-12,55.22999954223633
2023-05-15,55.63999938964844
2023-05-16,55.290000915527344
2023-05-17,56.11000061035156
2023-05-18,56.869998931884766
2023-05-19,56.709999084472656
2023-05-22,56.880001068115234
2023-05-23,56.11000061035156
2023-05-24,55.779998779296875
2023-05-25,56.220001220703125
2023-05-26,57.290000915527344
2023-05-30,57.25
2023-05-31,57.0
2023-06-01,57.619998931884766
2023-06-02,58.560001373291016
2023-06-05,58.40999984741211
2023-06-06,58.619998931884766
2023-06-07,58.15999984741211
2023-06-08,58.5099983215332
2023-06-09,58.619998931884766
2023-06-12,59.400001525878906
2023-06-13,59.93000030517578
2023-06-14,59.959999084472656
2023-06-15,60.689998626708984
2023-06-16,60.310001373291016
2023-06-20,60.13999938964844
2023-06-21,59.81999969482422
2023-06-22,60.040000915527344
2023-06-23,59.560001373291016
2023-06-26,59.22999954223633
2023-06-27,60.08000183105469
2023-06-28,60.2599983215332
2023-06-29,60.310001373291016
2023-06-30,61.0099983215332
2023-07-03,61.150001525878906
2023-07-05,61.060001373291016
2023-07-06,60.279998779296875
2023-07-07,60.38999938964844
2023-07-10,60.790000915527344
2023-07-11,61.38999938964844
2023-07-12,61.91999816894531
2023-07-13,62.689998626708984
2023-07-14,62.599998474121094
2023-07-17,62.90999984741211
2023-07-18,63.4900016784668
2023-07-19,63.45000076293945
2023-07-20,62.43000030517578
2023-07-21,62.43000030517578
2023-07-24,62.5
2023-07-25,62.810001373291016
2023-07-26,62.72999954223633
2023-07-27,62.470001220703125
2023-07-28,63.38999938964844
2023-07-31,63.560001373291016
2023-08-01,63.310001373291016
2023-08-02,62.13999938964844
2023-08-03,62.119998931884766
2023-08-04,62.06999969482422
2023-08-07,62.68000030517578
2023-08-08,62.31999969482422
2023-08-09,61.75
2023-08-10,61.810001373291016
2023-08-11,61.54999923706055
2023-08-14,61.95000076293945
2023-08-15,61.220001220703125
2023-08-16,60.68000030517578
2023-08-17,59.9900016784668
2023-08-18,59.9900016784668
2023-08-21,60.56999969482422
2023-08-22,60.5099983215332
2023-08-23,61.2400016784668
2023-08-24,60.15999984741211
2023-08-25,60.540000915527344
2023-08-28,60.970001220703125
2023-08-29,62.099998474121094
2023-08-30,62.34000015258789
2023-08-31,62.459999084472656
2023-09-01,62.5099983215332
2023-09-05,62.400001525878906
2023-09-06,62.13999938964844
2023-09-07,61.97999954223633
2023-09-08,62.0
2023-09-11,62.54999923706055
2023-09-12,62.150001525878906
2023-09-13,62.08000183105469
2023-09-14,62.47999954223633
2023-09-15,61.72999954223633
2023-09-18,61.560001373291016
2023-09-19,61.400001525878906
2023-09-20,60.720001220703125
2023-09-21,59.52000045776367
2023-09-22,59.43000030517578
2023-09-25,59.689998626708984
2023-09-26,58.91999816894531
2023-09-27,59.18000030517578
2023-09-28,59.7400016784668
2023-09-29,59.58000183105469
2023-10-02,59.56999969482422
2023-10-03,58.5099983215332
2023-10-04,59.0
2023-10-05,58.91999816894531
2023-10-06,59.88999938964844
2023-10-09,60.119998931884766
2023-10-10,60.63999938964844
2023-10-11,60.91999816894531
2023-10-12,60.40999984741211
2023-10-13,59.81999969482422
2023-10-16,60.540000915527344
2023-10-17,60.619998931884766
2023-10-18,59.59000015258789
2023-10-19,59.060001373291016
2023-10-20,58.290000915527344
2023-10-23,58.38999938964844
2023-10-24,58.869998931884766
2023-10-25,57.689998626708984
2023-10-26,56.81999969482422
2023-10-27,56.77000045776367
2023-10-30,57.47999954223633
2023-10-31,57.7400016784668
2023-11-01,58.439998626708984
2023-11-02,59.630001068115234
2023-11-03,60.470001220703125
2023-11-06,60.459999084472656
2023-11-07,60.79999923706055
2023-11-08,60.88999938964844
2023-11-09,60.369998931884766
2023-11-10,61.38999938964844
2023-11-13,61.5099983215332
2023-11-14,62.970001220703125
2023-11-15,63.02000045776367
2023-11-16,62.95000076293945
2023-11-17,63.209999084472656
2023-11-20,63.83000183105469
2023-11-21,63.599998474121094
2023-11-22,63.86000061035156
2023-11-24,63.93000030517578
2023-11-27,63.790000915527344
2023-11-28,63.86000061035156
2023-11-29,63.939998626708984
2023-11-30,64.05000305175781
2023-12-01,64.55000305175781
2023-12-04,64.16000366210938
2023-12-05,63.9900016784668
2023-12-06,63.7599983215332
2023-12-07,64.37000274658203
2023-12-08,64.81999969482422
2023-12-11,65.16999816894531
2023-12-12,65.58999633789062
2023-12-13,66.52999877929688
2023-12-14,67.02999877929688
2023-12-15,62.27000045776367
2023-12-18,62.56999969482422
2023-12-19,63.08000183105469
2023-12-20,62.11000061035156
2023-12-21,62.970001220703125
2023-12-22,63.09000015258789
2023-12-26,63.400001525878906
2023-12-27,63.619998931884766
2023-12-28,63.54999923706055
2023-12-29,63.209999084472656
2024-01-02,62.380001068115234
2024-01-03,61.61000061035156
2024-01-04,61.59000015258789
2024-01-05,61.7400016784668
2024-01-08,62.72999954223633
2024-01-09,62.70000076293945
2024-01-10,63.13999938964844
2024-01-11,63.220001220703125
2024-01-12,63.150001525878906
2024-01-16,62.84000015258789
2024-01-17,62.5
2024-01-18,63.209999084472656
2024-01-19,64.04000091552734
2024-01-22,64.29000091552734
2024-01-23,64.30999755859375
2024-01-24,64.55999755859375
2024-01-25,64.79000091552734
2024-01-26,64.86000061035156
2024-01-29,65.62999725341797
2024-01-30,65.44000244140625
2024-01-31,64.33000183105469
2024-02-01,65.0999984741211
2024-02-02,66.30000305175781
2024-02-05,66.01000213623047
2024-02-06,66.16000366210938
2024-02-07,66.87999725341797
2024-02-08,67.25
2024-02-09,67.70999908447266
2024-02-12,67.5999984741211
2024-02-13,66.44999694824219
2024-02-14,67.5199966430664
2024-02-15,68.05999755859375
2024-02-16,67.52999877929688
2024-02-20,66.95999908447266
2024-02-21,66.9000015258789
2024-02-22,68.61000061035156
2024-02-23,68.52999877929688
2024-02-26,68.51000213623047
2024-02-27,68.7300033569336
2024-02-28,68.58000183105469
2024-02-29,69.02999877929688
2024-03-01,69.95999908447266
2024-03-04,69.88999938964844
2024-03-05,68.83999633789062
2024-03-06,69.29000091552734
2024-03-07,70.33999633789062
2024-03-08,69.69000244140625
2024-03-11,69.2300033569336
2024-03-12,70.08000183105469
2024-03-13,70.0
2024-03-14,69.73999786376953
2024-03-15,69.13999938964844
2024-03-18,69.56999969482422
2024-03-19,69.93000030517578
2024-03-20,70.88999938964844
2024-03-21,71.45999908447266
2024-03-22,71.2699966430664
2024-03-25,71.19999694824219
2024-03-26,71.06999969482422
2024-03-27,71.31999969482422
2024-03-28,71.19000244140625
2024-04-01,71.20999908447266
2024-04-02,70.58999633789062
2024-04-03,71.05000305175781
2024-04-04,70.13999938964844
2024-04-05,71.13999938964844
2024-04-08,71.16999816894531
2024-04-09,71.18000030517578
2024-04-10,70.61000061035156
2024-04-11,71.23999786376953
2024-04-12,70.0199966430664
2024-04-15,68.93000030517578
2024-04-16,68.97000122070312
2024-04-17,68.5
2024-04-18,68.20999908447266
2024-04-19,67.12000274658203
2024-04-22,67.68000030517578
2024-04-23,68.97000122070312
2024-04-24,68.80000305175781
2024-04-25,68.37000274658203
2024-04-26,69.2699966430664
2024-04-29,69.41000366210938
2024-04-30,68.0999984741211
2024-05-01,67.97000122070312
2024-05-02,68.63999938964844
2024-05-03,69.41999816894531
2024-05-06,70.48999786376953
2024-05-07,70.58000183105469
2024-05-08,70.44999694824219
2024-05-09,70.70999908447266
2024-05-10,70.7300033569336
2024-05-13,70.56999969482422
2024-05-14,71.0
2024-05-15,72.0
2024-05-16,71.58999633789062
2024-05-17,71.69999694824219
2024-05-20,72.01000213623047
2024-05-21,72.08000183105469
2024-05-22,71.75
2024-05-23,71.29000091552734
2024-05-24,71.94999694824219
2024-05-28,71.95999908447266
2024-05-29,71.33000183105469
2024-05-30,70.69000244140625
2024-05-31,70.88999938964844
2024-06-03,70.97000122070312
2024-06-04,70.95999908447266
2024-06-05,72.2300033569336
2024-06-06,72.22000122070312
2024-06-07,71.97000122070312
2024-06-10,72.44000244140625
2024-06-11,72.48999786376953
2024-06-12,73.30999755859375
2024-06-13,73.30999755859375
2024-06-14,73.2300033569336
2024-06-17,73.9800033569336
2024-06-18,74.0199966430664
2024-06-20,73.83000183105469
2024-06-21,73.70999908447266
2024-06-24,73.5
2024-06-25,74.0199966430664
2024-06-26,74.12999725341797
2024-06-27,74.27999877929688
2024-06-28,73.94000244140625
2024-07-01,74.12000274658203
2024-07-02,74.62000274658203
2024-07-03,75.08000183105469
2024-07-05,75.6500015258789
2024-07-08,75.66000366210938
2024-07-09,75.55000305175781
2024-07-10,76.20999908447266
2024-07-11,75.52999877929688
2024-07-12,75.80000305175781
2024-07-15,76.02999877929688
2024-07-16,76.58000183105469
2024-07-17,74.62000274658203
2024-07-18,74.08000183105469
2024-07-19,73.7699966430664
2024-07-22,74.66999816894531
2024-07-23,74.86000061035156
2024-07-24,72.4800033569336
2024-07-25,72.05000305175781
2024-07-26,72.80999755859375
2024-07-29,72.83999633789062
2024-07-30,72.41999816894531
2024-07-31,73.91000366210938
2024-08-01,72.66999816894531
2024-08-02,70.77999877929688
2024-08-05,68.91000366210938
2024-08-06,69.86000061035156
2024-08-07,69.20999908447266
2024-08-08,71.26000213623047
2024-08-09,71.72000122070312
2024-08-12,71.61000061035156
2024-08-13,72.93000030517578
2024-08-14,73.12000274658203
2024-08-15,74.62999725341797
2024-08-16,74.58999633789062
2024-08-19,75.4000015258789
2024-08-20,75.1500015258789
2024-08-21,75.52999877929688
2024-08-22,74.73999786376953
2024-08-23,75.66000366210938
2024-08-26,75.23999786376953
2024-08-27,75.3499984741211
2024-08-28,74.75
2024-08-29,74.91999816894531
2024-08-30,75.58999633789062
2024-09-03,73.55000305175781
2024-09-04,73.41000366210938
2024-09-05,73.20999908447266
2024-09-06,71.66999816894531
2024-09-09,72.5199966430664
2024-09-10,72.83999633789062
2024-09-11,74.0
2024-09-12,74.83000183105469
2024-09-13,75.45999908447266
2024-09-16,75.62000274658203
2024-09-17,75.79000091552734
2024-09-18,75.58999633789062
2024-09-19,77.25
2024-09-20,77.11000061035156
2024-09-23,77.37000274658203
2024-09-24,77.75
2024-09-25,77.62999725341797
2024-09-26,78.01000213623047
2024-09-27,77.77999877929688
2024-09-30,77.87999725341797
2024-10-01,77.2699966430664
2024-10-02,77.31999969482422
2024-10-03,77.0999984741211
2024-10-04,78.12999725341797
2024-10-07,77.44999694824219
2024-10-08,78.26000213623047
2024-10-09,78.81999969482422
2024-10-10,78.75
2024-10-11,79.38999938964844
2024-10-14,79.81999969482422
2024-10-15,78.88999938964844
2024-10-16,79.13999938964844
2024-10-17,79.20999908447266
2024-10-18,79.6500015258789
2024-10-21,79.48999786376953
2024-10-22,79.38999938964844
2024-10-23,78.41999816894531
2024-10-24,78.80000305175781
2024-10-25,78.9000015258789
2024-10-28,79.05000305175781
2024-10-29,79.4800033569336
2024-10-30,79.31999969482422
2024-10-31,77.56999969482422
2024-11-01,78.02999877929688
2024-11-04,77.80000305175781
2024-11-05,78.83999633789062
2024-11-06,80.91999816894531
2024-11-07,81.69000244140625
2024-11-08,82.12000274658203
2024-11-11,82.69999694824219
2024-11-12,82.4000015258789
2024-11-13,82.25
2024-11-14,81.5199966430664
2024-11-15,80.16999816894531
2024-11-18,80.56999969482422
2024-11-19,81.16999816894531
2024-11-20,81.37999725341797
2024-11-21,81.44999694824219
