Date,SCWCX
2022-10-06,44.40999984741211
2022-10-07,43.310001373291016
2022-10-10,42.900001525878906
2022-10-11,42.56999969482422
2022-10-12,42.43000030517578
2022-10-13,43.0099983215332
2022-10-14,42.060001373291016
2022-10-17,43.16999816894531
2022-10-18,43.7400016784668
2022-10-19,42.90999984741211
2022-10-20,42.58000183105469
2022-10-21,43.2400016784668
2022-10-24,43.27000045776367
2022-10-25,44.279998779296875
2022-10-26,44.61000061035156
2022-10-27,44.380001068115234
2022-10-28,44.970001220703125
2022-10-31,44.75
2022-11-01,45.0099983215332
2022-11-02,44.130001068115234
2022-11-03,43.81999969482422
2022-11-04,44.59000015258789
2022-11-07,44.93000030517578
2022-11-08,45.27000045776367
2022-11-09,44.2599983215332
2022-11-10,46.63999938964844
2022-11-11,47.54999923706055
2022-11-14,47.029998779296875
2022-11-15,47.54999923706055
2022-11-16,46.81999969482422
2022-11-17,46.40999984741211
2022-11-18,46.47999954223633
2022-11-21,46.130001068115234
2022-11-22,46.540000915527344
2022-11-23,46.880001068115234
2022-11-25,47.04999923706055
2022-11-28,46.38999938964844
2022-11-29,46.439998626708984
2022-11-30,47.709999084472656
2022-12-01,48.04999923706055
2022-12-02,48.18000030517578
2022-12-05,47.20000076293945
2022-12-06,46.540000915527344
2022-12-07,46.56999969482422
2022-12-08,46.95000076293945
2022-12-09,46.779998779296875
2022-12-12,47.150001525878906
2022-12-13,47.619998931884766
2022-12-14,47.59000015258789
2022-12-15,46.400001525878906
2022-12-16,46.040000915527344
2022-12-19,45.4900016784668
2022-12-20,45.61000061035156
2022-12-21,46.099998474121094
2022-12-22,45.560001373291016
2022-12-23,45.560001373291016
2022-12-27,45.41999816894531
2022-12-28,44.93000030517578
2022-12-29,45.869998931884766
2022-12-30,45.66999816894531
2023-01-03,45.540000915527344
2023-01-04,46.119998931884766
2023-01-05,45.900001525878906
2023-01-06,46.79999923706055
2023-01-09,47.279998779296875
2023-01-10,47.61000061035156
2023-01-11,48.150001525878906
2023-01-12,48.59000015258789
2023-01-13,48.91999816894531
2023-01-17,48.95000076293945
2023-01-18,48.66999816894531
2023-01-19,48.31999969482422
2023-01-20,49.06999969482422
2023-01-23,49.650001525878906
2023-01-24,49.529998779296875
2023-01-25,49.54999923706055
2023-01-26,49.81999969482422
2023-01-27,50.029998779296875
2023-01-30,49.38999938964844
2023-01-31,50.099998474121094
2023-02-01,50.970001220703125
2023-02-02,51.849998474121094
2023-02-03,51.209999084472656
2023-02-06,50.5
2023-02-07,50.88999938964844
2023-02-08,50.5099983215332
2023-02-09,50.18000030517578
2023-02-10,49.86000061035156
2023-02-13,50.36000061035156
2023-02-14,50.41999816894531
2023-02-15,50.61000061035156
2023-02-16,50.25
2023-02-17,50.11000061035156
2023-02-21,49.16999816894531
2023-02-22,49.06999969482422
2023-02-23,49.29999923706055
2023-02-24,48.779998779296875
2023-02-27,49.04999923706055
2023-02-28,48.9900016784668
2023-03-01,49.08000183105469
2023-03-02,49.22999954223633
2023-03-03,49.970001220703125
2023-03-06,49.619998931884766
2023-03-07,48.970001220703125
2023-03-08,49.02000045776367
2023-03-09,48.099998474121094
2023-03-10,47.060001373291016
2023-03-13,46.650001525878906
2023-03-14,47.27000045776367
2023-03-15,46.38999938964844
2023-03-16,47.02000045776367
2023-03-17,46.43000030517578
2023-03-20,46.75
2023-03-21,47.45000076293945
2023-03-22,46.86000061035156
2023-03-23,47.060001373291016
2023-03-24,46.869998931884766
2023-03-27,47.130001068115234
2023-03-28,47.119998931884766
2023-03-29,47.61000061035156
2023-03-30,47.90999984741211
2023-03-31,48.5099983215332
2023-04-03,48.4900016784668
2023-04-04,48.09000015258789
2023-04-05,47.5
2023-04-06,47.47999954223633
2023-04-10,47.68000030517578
2023-04-11,48.119998931884766
2023-04-12,48.06999969482422
2023-04-13,48.720001220703125
2023-04-14,48.54999923706055
2023-04-17,48.70000076293945
2023-04-18,48.880001068115234
2023-04-19,48.7400016784668
2023-04-20,48.619998931884766
2023-04-21,48.709999084472656
2023-04-24,48.77000045776367
2023-04-25,47.90999984741211
2023-04-26,47.70000076293945
2023-04-27,48.40999984741211
2023-04-28,48.77000045776367
2023-05-01,48.70000076293945
2023-05-02,48.25
2023-05-03,48.34000015258789
2023-05-04,48.099998474121094
2023-05-05,48.79999923706055
2023-05-08,48.790000915527344
2023-05-09,48.599998474121094
2023-05-10,48.720001220703125
2023-05-11,48.56999969482422
2023-05-12,48.38999938964844
2023-05-15,48.810001373291016
2023-05-16,48.41999816894531
2023-05-17,48.77000045776367
2023-05-18,48.880001068115234
2023-05-19,48.810001373291016
2023-05-22,49.060001373291016
2023-05-23,48.529998779296875
2023-05-24,48.060001373291016
2023-05-25,47.880001068115234
2023-05-26,48.43000030517578
2023-05-30,48.2599983215332
2023-05-31,48.029998779296875
2023-06-01,48.59000015258789
2023-06-02,49.4900016784668
2023-06-05,49.25
2023-06-06,49.72999954223633
2023-06-07,49.77000045776367
2023-06-08,49.83000183105469
2023-06-09,49.689998626708984
2023-06-12,50.209999084472656
2023-06-13,50.720001220703125
2023-06-14,50.59000015258789
2023-06-15,51.09000015258789
2023-06-16,50.90999984741211
2023-06-20,50.529998779296875
2023-06-21,50.43000030517578
2023-06-22,50.15999984741211
2023-06-23,49.599998474121094
2023-06-26,49.59000015258789
2023-06-27,50.09000015258789
2023-06-28,50.2400016784668
2023-06-29,50.45000076293945
2023-06-30,50.900001525878906
2023-07-03,50.869998931884766
2023-07-05,50.529998779296875
2023-07-06,49.75
2023-07-07,50.15999984741211
2023-07-10,50.70000076293945
2023-07-11,51.22999954223633
2023-07-12,51.83000183105469
2023-07-13,52.45000076293945
2023-07-14,52.209999084472656
2023-07-17,52.25
2023-07-18,52.560001373291016
2023-07-19,52.720001220703125
2023-07-20,52.189998626708984
2023-07-21,52.130001068115234
2023-07-24,52.06999969482422
2023-07-25,52.25
2023-07-26,52.43000030517578
2023-07-27,51.9900016784668
2023-07-28,52.56999969482422
2023-07-31,52.689998626708984
2023-08-01,52.40999984741211
2023-08-02,51.470001220703125
2023-08-03,51.400001525878906
2023-08-04,51.5099983215332
2023-08-07,51.68000030517578
2023-08-08,51.119998931884766
2023-08-09,51.02000045776367
2023-08-10,51.04999923706055
2023-08-11,50.81999969482422
2023-08-14,50.779998779296875
2023-08-15,50.2599983215332
2023-08-16,49.849998474121094
2023-08-17,49.18000030517578
2023-08-18,49.209999084472656
2023-08-21,49.25
2023-08-22,49.36000061035156
2023-08-23,49.88999938964844
2023-08-24,49.27000045776367
2023-08-25,49.43000030517578
2023-08-28,49.630001068115234
2023-08-29,50.5
2023-08-30,50.650001525878906
2023-08-31,50.65999984741211
2023-09-01,50.83000183105469
2023-09-05,50.2400016784668
2023-09-06,50.09000015258789
2023-09-07,49.70000076293945
2023-09-08,49.56999969482422
2023-09-11,49.790000915527344
2023-09-12,49.439998626708984
2023-09-13,49.25
2023-09-14,49.630001068115234
2023-09-15,49.31999969482422
2023-09-18,49.08000183105469
2023-09-19,48.84000015258789
2023-09-20,48.630001068115234
2023-09-21,47.77000045776367
2023-09-22,47.779998779296875
2023-09-25,47.79999923706055
2023-09-26,47.119998931884766
2023-09-27,47.29999923706055
2023-09-28,47.7400016784668
2023-09-29,47.689998626708984
2023-10-02,47.16999816894531
2023-10-03,46.400001525878906
2023-10-04,46.4900016784668
2023-10-05,46.52000045776367
2023-10-06,46.970001220703125
2023-10-09,46.959999084472656
2023-10-10,47.599998474121094
2023-10-11,47.58000183105469
2023-10-12,46.91999816894531
2023-10-13,46.459999084472656
2023-10-16,46.880001068115234
2023-10-17,47.08000183105469
2023-10-18,46.220001220703125
2023-10-19,45.75
2023-10-20,45.31999969482422
2023-10-23,45.099998474121094
2023-10-24,45.33000183105469
2023-10-25,44.59000015258789
2023-10-26,44.380001068115234
2023-10-27,44.27000045776367
2023-10-30,44.619998931884766
2023-10-31,44.880001068115234
2023-11-01,45.15999984741211
2023-11-02,45.97999954223633
2023-11-03,46.9900016784668
2023-11-06,46.790000915527344
2023-11-07,46.7599983215332
2023-11-08,46.66999816894531
2023-11-09,46.380001068115234
2023-11-10,46.7400016784668
2023-11-13,46.7599983215332
2023-11-14,48.5
2023-11-15,48.63999938964844
2023-11-16,48.2400016784668
2023-11-17,48.72999954223633
2023-11-20,49.150001525878906
2023-11-21,48.790000915527344
2023-11-22,49.02000045776367
2023-11-24,49.220001220703125
2023-11-27,49.150001525878906
2023-11-28,49.119998931884766
2023-11-29,49.40999984741211
2023-11-30,49.4900016784668
2023-12-01,50.290000915527344
2023-12-04,50.20000076293945
2023-12-05,49.849998474121094
2023-12-06,49.939998626708984
2023-12-07,50.189998626708984
2023-12-08,50.459999084472656
2023-12-11,50.68000030517578
2023-12-12,50.66999816894531
2023-12-13,51.720001220703125
2023-12-14,52.95000076293945
2023-12-15,52.790000915527344
2023-12-18,52.65999984741211
2023-12-19,53.27000045776367
2023-12-20,52.459999084472656
2023-12-21,53.2400016784668
2023-12-22,53.5
2023-12-26,53.81999969482422
2023-12-27,54.18000030517578
2023-12-28,54.150001525878906
2023-12-29,53.83000183105469
2024-01-02,53.06999969482422
2024-01-03,52.0099983215332
2024-01-04,52.09000015258789
2024-01-05,51.970001220703125
2024-01-08,52.72999954223633
2024-01-09,52.459999084472656
2024-01-10,52.66999816894531
2024-01-11,52.599998474121094
2024-01-12,52.61000061035156
2024-01-16,51.97999954223633
2024-01-17,51.459999084472656
2024-01-18,51.720001220703125
2024-01-19,52.099998474121094
2024-01-22,52.619998931884766
2024-01-23,52.41999816894531
2024-01-24,52.27000045776367
2024-01-25,52.36000061035156
2024-01-26,52.380001068115234
2024-01-29,52.900001525878906
2024-01-30,52.650001525878906
2024-01-31,52.119998931884766
2024-02-01,52.81999969482422
2024-02-02,52.81999969482422
2024-02-05,52.81999969482422
2024-02-06,52.63999938964844
2024-02-07,52.900001525878906
2024-02-08,53.45000076293945
2024-02-09,53.77000045776367
2024-02-12,54.06999969482422
2024-02-13,53.040000915527344
2024-02-14,53.7599983215332
2024-02-15,54.40999984741211
2024-02-16,54.15999984741211
2024-02-20,53.790000915527344
2024-02-21,53.560001373291016
2024-02-22,54.2599983215332
2024-02-23,54.290000915527344
2024-02-26,54.349998474121094
2024-02-27,54.65999984741211
2024-02-28,54.43000030517578
2024-02-29,54.56999969482422
2024-03-01,55.08000183105469
2024-03-04,54.90999984741211
2024-03-05,54.33000183105469
2024-03-06,54.79999923706055
2024-03-07,55.25
2024-03-08,54.939998626708984
2024-03-11,54.650001525878906
2024-03-12,54.9900016784668
2024-03-13,54.880001068115234
2024-03-14,54.380001068115234
2024-03-15,54.22999954223633
2024-03-18,54.209999084472656
2024-03-19,54.34000015258789
2024-03-20,55.0
2024-03-21,55.36000061035156
2024-03-22,54.95000076293945
2024-03-25,54.880001068115234
2024-03-26,54.959999084472656
2024-03-27,55.5099983215332
2024-03-28,55.560001373291016
2024-04-01,55.279998779296875
2024-04-02,54.689998626708984
2024-04-03,54.97999954223633
2024-04-04,54.529998779296875
2024-04-05,54.959999084472656
2024-04-08,55.18000030517578
2024-04-09,55.22999954223633
2024-04-10,54.36000061035156
2024-04-11,54.5
2024-04-12,53.40999984741211
2024-04-15,52.7599983215332
2024-04-16,52.380001068115234
2024-04-17,52.08000183105469
2024-04-18,51.970001220703125
2024-04-19,51.68000030517578
2024-04-22,51.97999954223633
2024-04-23,52.90999984741211
2024-04-24,52.83000183105469
2024-04-25,52.529998779296875
2024-04-26,52.81999969482422
2024-04-29,53.22999954223633
2024-04-30,52.470001220703125
2024-05-01,52.40999984741211
2024-05-02,52.959999084472656
2024-05-03,53.41999816894531
2024-05-06,54.06999969482422
2024-05-07,54.06999969482422
2024-05-08,53.88999938964844
2024-05-09,54.16999816894531
2024-05-10,54.22999954223633
2024-05-13,54.099998474121094
2024-05-14,54.560001373291016
2024-05-15,55.209999084472656
2024-05-16,54.9900016784668
2024-05-17,54.95000076293945
2024-05-20,55.209999084472656
2024-05-21,54.90999984741211
2024-05-22,54.56999969482422
2024-05-23,54.11000061035156
2024-05-24,54.619998931884766
2024-05-28,54.439998626708984
2024-05-29,53.70000076293945
2024-05-30,53.970001220703125
2024-05-31,54.279998779296875
2024-06-03,54.27000045776367
2024-06-04,53.689998626708984
2024-06-05,54.52000045776367
2024-06-06,54.369998931884766
2024-06-07,53.959999084472656
2024-06-10,54.150001525878906
2024-06-11,53.869998931884766
2024-06-12,54.63999938964844
2024-06-13,54.16999816894531
2024-06-14,53.66999816894531
2024-06-17,53.970001220703125
2024-06-18,54.06999969482422
2024-06-20,53.869998931884766
2024-06-21,53.79999923706055
2024-06-24,54.0099983215332
2024-06-25,53.720001220703125
2024-06-26,53.61000061035156
2024-06-27,53.7599983215332
2024-06-28,53.86000061035156
2024-07-01,53.59000015258789
2024-07-02,53.56999969482422
2024-07-03,53.9900016784668
2024-07-05,54.310001373291016
2024-07-08,54.29999923706055
2024-07-09,54.06999969482422
2024-07-10,54.459999084472656
2024-07-11,55.25
2024-07-12,55.81999969482422
2024-07-15,56.04999923706055
2024-07-16,57.0
2024-07-17,56.15999984741211
2024-07-18,55.540000915527344
2024-07-19,55.15999984741211
2024-07-22,55.66999816894531
2024-07-23,55.779998779296875
2024-07-24,54.650001525878906
2024-07-25,54.709999084472656
2024-07-26,55.349998474121094
2024-07-29,55.2599983215332
2024-07-30,55.2400016784668
2024-07-31,55.900001525878906
2024-08-01,54.41999816894531
2024-08-02,53.04999923706055
2024-08-05,51.56999969482422
2024-08-06,52.04999923706055
2024-08-07,51.7400016784668
2024-08-08,52.81999969482422
2024-08-09,52.83000183105469
2024-08-12,52.66999816894531
2024-08-13,53.54999923706055
2024-08-14,53.59000015258789
2024-08-15,54.540000915527344
2024-08-16,54.66999816894531
2024-08-19,55.220001220703125
2024-08-20,55.029998779296875
2024-08-21,55.58000183105469
2024-08-22,55.209999084472656
2024-08-23,56.36000061035156
2024-08-26,56.15999984741211
2024-08-27,56.04999923706055
2024-08-28,55.65999984741211
2024-08-29,55.849998474121094
2024-08-30,56.22999954223633
2024-09-03,54.77000045776367
2024-09-04,54.7400016784668
2024-09-05,54.4900016784668
2024-09-06,53.61000061035156
2024-09-09,53.97999954223633
2024-09-10,53.95000076293945
2024-09-11,54.400001525878906
2024-09-12,55.029998779296875
2024-09-13,55.75
2024-09-16,55.91999816894531
2024-09-17,56.15999984741211
2024-09-18,56.0099983215332
2024-09-19,56.9900016784668
2024-09-20,56.709999084472656
2024-09-23,56.7599983215332
2024-09-24,56.970001220703125
2024-09-25,56.61000061035156
2024-09-26,57.33000183105469
2024-09-27,57.290000915527344
2024-09-30,57.22999954223633
2024-10-01,56.68000030517578
2024-10-02,56.52000045776367
2024-10-03,56.130001068115234
2024-10-04,56.54999923706055
2024-10-07,56.130001068115234
2024-10-08,56.380001068115234
2024-10-09,56.630001068115234
2024-10-10,56.31999969482422
2024-10-11,56.9900016784668
2024-10-14,57.209999084472656
2024-10-15,56.90999984741211
2024-10-16,57.22999954223633
2024-10-17,57.029998779296875
2024-10-18,57.02000045776367
2024-10-21,56.41999816894531
2024-10-22,55.9900016784668
2024-10-23,55.529998779296875
2024-10-24,55.880001068115234
2024-10-25,55.68000030517578
2024-10-28,56.15999984741211
2024-10-29,56.130001068115234
2024-10-30,56.0
2024-10-31,55.369998931884766
2024-11-01,55.529998779296875
2024-11-04,55.650001525878906
2024-11-05,56.369998931884766
2024-11-06,57.29999923706055
2024-11-07,57.65999984741211
2024-11-08,57.709999084472656
2024-11-11,57.900001525878906
2024-11-12,57.0
2024-11-13,56.45000076293945
2024-11-14,56.15999984741211
2024-11-15,55.470001220703125
2024-11-18,55.52000045776367
2024-11-19,55.84000015258789
2024-11-20,55.86000061035156
2024-11-21,56.45000076293945
