Date,RRGSX
2023-02-14,63.900001525878906
2023-02-15,64.30000305175781
2023-02-16,63.150001525878906
2023-02-17,62.65999984741211
2023-02-21,61.29999923706055
2023-02-22,61.36000061035156
2023-02-23,61.900001525878906
2023-02-24,60.939998626708984
2023-02-27,61.27000045776367
2023-02-28,61.16999816894531
2023-03-01,60.630001068115234
2023-03-02,61.15999984741211
2023-03-03,62.369998931884766
2023-03-06,62.439998626708984
2023-03-07,61.650001525878906
2023-03-08,61.91999816894531
2023-03-09,60.880001068115234
2023-03-10,59.880001068115234
2023-03-13,60.08000183105469
2023-03-14,61.41999816894531
2023-03-15,61.369998931884766
2023-03-16,63.0
2023-03-17,62.779998779296875
2023-03-20,62.79999923706055
2023-03-21,63.7400016784668
2023-03-22,63.099998474121094
2023-03-23,63.779998779296875
2023-03-24,63.880001068115234
2023-03-27,63.619998931884766
2023-03-28,63.25
2023-03-29,64.27999877929688
2023-03-30,64.79000091552734
2023-03-31,65.7699966430664
2023-04-03,65.91999816894531
2023-04-04,65.77999877929688
2023-04-05,65.2699966430664
2023-04-06,65.81999969482422
2023-04-10,65.73999786376953
2023-04-11,65.41999816894531
2023-04-12,65.06999969482422
2023-04-13,66.26000213623047
2023-04-14,66.02999877929688
2023-04-17,65.98999786376953
2023-04-18,66.05000305175781
2023-04-19,66.05000305175781
2023-04-20,65.73999786376953
2023-04-21,65.9000015258789
2023-04-24,65.77999877929688
2023-04-25,64.55999755859375
2023-04-26,65.12999725341797
2023-04-27,66.69999694824219
2023-04-28,67.13999938964844
2023-05-01,67.0999984741211
2023-05-02,66.55999755859375
2023-05-03,66.19999694824219
2023-05-04,66.06999969482422
2023-05-05,67.31999969482422
2023-05-08,67.58999633789062
2023-05-09,67.2699966430664
2023-05-10,68.0
2023-05-11,68.0999984741211
2023-05-12,67.81999969482422
2023-05-15,68.12000274658203
2023-05-16,68.11000061035156
2023-05-17,68.94000244140625
2023-05-18,69.9800033569336
2023-05-19,69.80000305175781
2023-05-22,70.0199966430664
2023-05-23,68.95999908447266
2023-05-24,68.48999786376953
2023-05-25,69.91999816894531
2023-05-26,71.20999908447266
2023-05-30,71.2300033569336
2023-05-31,70.73999786376953
2023-06-01,71.72000122070312
2023-06-02,72.31999969482422
2023-06-05,72.33999633789062
2023-06-06,72.45999908447266
2023-06-07,71.0
2023-06-08,71.5999984741211
2023-06-09,71.83999633789062
2023-06-12,72.8499984741211
2023-06-13,73.2699966430664
2023-06-14,73.44000244140625
2023-06-15,74.4000015258789
2023-06-16,73.77999877929688
2023-06-20,73.73999786376953
2023-06-21,73.05000305175781
2023-06-22,73.87000274658203
2023-06-23,73.18000030517578
2023-06-26,72.19000244140625
2023-06-27,73.30999755859375
2023-06-28,73.52999877929688
2023-06-29,73.62000274658203
2023-06-30,74.76000213623047
2023-07-03,74.75
2023-07-05,74.77999877929688
2023-07-06,74.4000015258789
2023-07-07,74.23999786376953
2023-07-10,74.16999816894531
2023-07-11,74.4800033569336
2023-07-12,75.4000015258789
2023-07-13,76.48999786376953
2023-07-14,76.75
2023-07-17,77.2699966430664
2023-07-18,78.0199966430664
2023-07-19,78.0
2023-07-20,76.5
2023-07-21,76.2300033569336
2023-07-24,76.30000305175781
2023-07-25,76.68000030517578
2023-07-26,76.56999969482422
2023-07-27,76.08999633789062
2023-07-28,77.43000030517578
2023-07-31,77.55000305175781
2023-08-01,77.3499984741211
2023-08-02,75.69000244140625
2023-08-03,75.62999725341797
2023-08-04,75.4800033569336
2023-08-07,76.08999633789062
2023-08-08,75.80000305175781
2023-08-09,74.91000366210938
2023-08-10,75.04000091552734
2023-08-11,74.62999725341797
2023-08-14,75.62999725341797
2023-08-15,74.91000366210938
2023-08-16,74.31999969482422
2023-08-17,73.5
2023-08-18,73.4000015258789
2023-08-21,74.5
2023-08-22,74.37999725341797
2023-08-23,75.52999877929688
2023-08-24,74.19000244140625
2023-08-25,74.69999694824219
2023-08-28,75.2300033569336
2023-08-29,76.62000274658203
2023-08-30,77.08000183105469
2023-08-31,77.16999816894531
2023-09-01,77.31999969482422
2023-09-05,77.4000015258789
2023-09-06,76.72000122070312
2023-09-07,76.48999786376953
2023-09-08,76.47000122070312
2023-09-11,77.20999908447266
2023-09-12,76.41999816894531
2023-09-13,76.68000030517578
2023-09-14,77.0199966430664
2023-09-15,75.88999938964844
2023-09-18,75.95999908447266
2023-09-19,75.70999908447266
2023-09-20,74.63999938964844
2023-09-21,73.2300033569336
2023-09-22,73.19999694824219
2023-09-25,73.56999969482422
2023-09-26,72.61000061035156
2023-09-27,72.7300033569336
2023-09-28,73.20999908447266
2023-09-29,73.26000213623047
2023-10-02,73.94999694824219
2023-10-03,72.56999969482422
2023-10-04,73.58000183105469
2023-10-05,73.43000030517578
2023-10-06,74.75
2023-10-09,74.98999786376953
2023-10-10,75.30999755859375
2023-10-11,75.88999938964844
2023-10-12,75.62000274658203
2023-10-13,74.80000305175781
2023-10-16,75.70999908447266
2023-10-17,75.5
2023-10-18,74.2300033569336
2023-10-19,73.94000244140625
2023-10-20,72.87000274658203
2023-10-23,73.19000244140625
2023-10-24,73.88999938964844
2023-10-25,72.27999877929688
2023-10-26,70.83000183105469
2023-10-27,71.0999984741211
2023-10-30,72.19000244140625
2023-10-31,72.5199966430664
2023-11-01,73.48999786376953
2023-11-02,74.80000305175781
2023-11-03,75.4000015258789
2023-11-06,75.87000274658203
2023-11-07,76.48999786376953
2023-11-08,76.7699966430664
2023-11-09,76.11000061035156
2023-11-10,77.44999694824219
2023-11-13,77.41999816894531
2023-11-14,78.69000244140625
2023-11-15,78.51000213623047
2023-11-16,78.88999938964844
2023-11-17,78.83000183105469
2023-11-20,79.66999816894531
2023-11-21,79.37000274658203
2023-11-22,79.83000183105469
2023-11-24,79.72000122070312
2023-11-27,79.69000244140625
2023-11-28,79.77999877929688
2023-11-29,79.55000305175781
2023-11-30,79.5
2023-12-01,79.68000030517578
2023-12-04,78.81999969482422
2023-12-05,79.13999938964844
2023-12-06,78.62000274658203
2023-12-07,79.5
2023-12-08,79.88999938964844
2023-12-11,79.81999969482422
2023-12-12,80.41999816894531
2023-12-13,78.4000015258789
2023-12-14,78.04000091552734
2023-12-15,78.33000183105469
2023-12-18,78.91000366210938
2023-12-19,79.30999755859375
2023-12-20,78.08999633789062
2023-12-21,78.94000244140625
2023-12-22,78.91000366210938
2023-12-26,79.1500015258789
2023-12-27,79.2300033569336
2023-12-28,79.27999877929688
2023-12-29,79.02999877929688
2024-01-02,77.77999877929688
2024-01-03,77.13999938964844
2024-01-04,76.7699966430664
2024-01-05,76.9000015258789
2024-01-08,78.51000213623047
2024-01-09,78.76000213623047
2024-01-10,79.62000274658203
2024-01-11,79.8499984741211
2024-01-12,79.91999816894531
2024-01-16,79.76000213623047
2024-01-17,79.37000274658203
2024-01-18,80.2699966430664
2024-01-19,81.33000183105469
2024-01-22,81.45999908447266
2024-01-23,81.76000213623047
2024-01-24,82.2300033569336
2024-01-25,82.52999877929688
2024-01-26,82.51000213623047
2024-01-29,83.52999877929688
2024-01-30,83.08999633789062
2024-01-31,81.3499984741211
2024-02-01,82.55999755859375
2024-02-02,84.44000244140625
2024-02-05,84.5199966430664
2024-02-06,84.5199966430664
2024-02-07,85.62000274658203
2024-02-08,85.69999694824219
2024-02-09,86.70999908447266
2024-02-12,86.08000183105469
2024-02-13,84.87999725341797
2024-02-14,86.08999633789062
2024-02-15,86.11000061035156
2024-02-16,85.55999755859375
2024-02-20,84.56999969482422
2024-02-21,84.45999908447266
2024-02-22,86.98999786376953
2024-02-23,86.88999938964844
2024-02-26,86.58000183105469
2024-02-27,86.66999816894531
2024-02-28,86.27999877929688
2024-02-29,86.98999786376953
2024-03-01,87.9000015258789
2024-03-04,87.68000030517578
2024-03-05,86.25
2024-03-06,86.72000122070312
2024-03-07,88.05999755859375
2024-03-08,87.16000366210938
2024-03-11,86.61000061035156
2024-03-12,88.33999633789062
2024-03-13,88.0
2024-03-14,87.9800033569336
2024-03-15,86.91000366210938
2024-03-18,87.66000366210938
2024-03-19,88.20999908447266
2024-03-20,89.08000183105469
2024-03-21,89.0999984741211
2024-03-22,89.2300033569336
2024-03-25,88.86000061035156
2024-03-26,88.54000091552734
2024-03-27,88.6500015258789
2024-03-28,88.55000305175781
2024-04-01,88.7300033569336
2024-04-02,88.05999755859375
2024-04-03,88.33000183105469
2024-04-04,87.13999938964844
2024-04-05,88.52999877929688
2024-04-08,88.37999725341797
2024-04-09,88.3499984741211
2024-04-10,87.87999725341797
2024-04-11,89.01000213623047
2024-04-12,87.83000183105469
2024-04-15,86.37999725341797
2024-04-16,86.56999969482422
2024-04-17,85.80999755859375
2024-04-18,85.33000183105469
2024-04-19,83.5
2024-04-22,84.26000213623047
2024-04-23,85.75
2024-04-24,85.18000030517578
2024-04-25,84.5
2024-04-26,86.13999938964844
2024-04-29,85.8499984741211
2024-04-30,84.30999755859375
2024-05-01,84.27999877929688
2024-05-02,85.38999938964844
2024-05-03,86.7699966430664
2024-05-06,87.87999725341797
2024-05-07,87.95999908447266
2024-05-08,87.5999984741211
2024-05-09,87.8499984741211
2024-05-10,87.80000305175781
2024-05-13,87.77999877929688
2024-05-14,88.25
2024-05-15,89.56999969482422
2024-05-16,89.26000213623047
2024-05-17,89.29000091552734
2024-05-20,89.66999816894531
2024-05-21,89.91999816894531
2024-05-22,89.69999694824219
2024-05-23,89.55000305175781
2024-05-24,90.19999694824219
2024-05-28,90.7300033569336
2024-05-29,90.41999816894531
2024-05-30,88.9800033569336
2024-05-31,89.16000366210938
2024-06-03,89.88999938964844
2024-06-04,90.19999694824219
2024-06-05,91.91000366210938
2024-06-06,92.05999755859375
2024-06-07,91.91999816894531
2024-06-10,92.2300033569336
2024-06-11,93.05999755859375
2024-06-12,94.37000274658203
2024-06-13,94.38999938964844
2024-06-14,94.6500015258789
2024-06-17,95.2300033569336
2024-06-18,95.33000183105469
2024-06-20,94.70999908447266
2024-06-21,94.63999938964844
2024-06-24,93.6500015258789
2024-06-25,95.04000091552734
2024-06-26,95.7300033569336
2024-06-27,95.9000015258789
2024-06-28,95.01000213623047
2024-07-01,95.72000122070312
2024-07-02,96.47000122070312
2024-07-03,97.16999816894531
2024-07-05,98.27999877929688
2024-07-08,98.2699966430664
2024-07-09,98.33000183105469
2024-07-10,99.31999969482422
2024-07-11,97.19000244140625
2024-07-12,97.72000122070312
2024-07-15,97.81999969482422
2024-07-16,97.69999694824219
2024-07-17,94.86000061035156
2024-07-18,94.05999755859375
2024-07-19,93.5199966430664
2024-07-22,94.93000030517578
2024-07-23,95.11000061035156
2024-07-24,91.61000061035156
2024-07-25,90.81999969482422
2024-07-26,91.56999969482422
2024-07-29,91.66999816894531
2024-07-30,90.7699966430664
2024-07-31,93.16000366210938
2024-08-01,91.80000305175781
2024-08-02,89.7699966430664
2024-08-05,86.68000030517578
2024-08-06,87.66000366210938
2024-08-07,87.16999816894531
2024-08-08,89.5199966430664
2024-08-09,90.16000366210938
2024-08-12,90.37000274658203
2024-08-13,92.22000122070312
2024-08-14,92.48999786376953
2024-08-15,94.29000091552734
2024-08-16,94.41000366210938
2024-08-19,95.44999694824219
2024-08-20,95.43000030517578
2024-08-21,95.79000091552734
2024-08-22,94.45999908447266
2024-08-23,95.37999725341797
2024-08-26,94.81999969482422
2024-08-27,95.02999877929688
2024-08-28,94.11000061035156
2024-08-29,93.79000091552734
2024-08-30,94.73999786376953
2024-09-03,92.2300033569336
2024-09-04,91.87000274658203
2024-09-05,92.01000213623047
2024-09-06,90.18000030517578
2024-09-09,91.26000213623047
2024-09-10,91.86000061035156
2024-09-11,93.70999908447266
2024-09-12,94.55000305175781
2024-09-13,94.7699966430664
2024-09-16,94.37000274658203
2024-09-17,94.44000244140625
2024-09-18,94.19999694824219
2024-09-19,96.43000030517578
2024-09-20,95.97000122070312
2024-09-23,96.0999984741211
2024-09-24,96.37999725341797
2024-09-25,96.44999694824219
2024-09-26,96.66999816894531
2024-09-27,96.13999938964844
2024-09-30,96.6500015258789
2024-10-01,95.30999755859375
2024-10-02,95.29000091552734
2024-10-03,95.29000091552734
2024-10-04,96.2699966430664
2024-10-07,95.1500015258789
2024-10-08,96.66999816894531
2024-10-09,97.23999786376953
2024-10-10,97.27999877929688
2024-10-11,97.69000244140625
2024-10-14,98.44000244140625
2024-10-15,97.41999816894531
2024-10-16,97.44999694824219
2024-10-17,97.51000213623047
2024-10-18,98.33999633789062
2024-10-21,98.77999877929688
2024-10-22,98.94000244140625
2024-10-23,97.45999908447266
2024-10-24,97.87999725341797
2024-10-25,98.36000061035156
2024-10-28,98.5199966430664
2024-10-29,99.33999633789062
2024-10-30,98.83000183105469
2024-10-31,96.1500015258789
2024-11-01,97.16000366210938
2024-11-04,96.70999908447266
2024-11-05,97.80000305175781
2024-11-06,99.77999877929688
2024-11-07,101.58000183105469
2024-11-08,101.61000061035156
2024-11-11,101.62999725341797
2024-11-12,102.23999786376953
2024-11-13,102.41000366210938
2024-11-14,101.95999908447266
2024-11-15,99.66000366210938
2024-11-18,99.77999877929688
2024-11-19,100.88999938964844
2024-11-20,100.93000030517578
2024-11-21,100.91000366210938
