Date,CEUAX
2022-09-23,43.380001068115234
2022-09-26,42.93000030517578
2022-09-27,42.869998931884766
2022-09-28,43.68000030517578
2022-09-29,42.939998626708984
2022-09-30,43.0
2022-10-03,44.0
2022-10-04,45.68000030517578
2022-10-05,45.52000045776367
2022-10-06,45.0099983215332
2022-10-07,44.150001525878906
2022-10-10,43.81999969482422
2022-10-11,43.20000076293945
2022-10-12,43.209999084472656
2022-10-13,43.720001220703125
2022-10-14,43.060001373291016
2022-10-17,44.099998474121094
2022-10-18,44.43000030517578
2022-10-19,43.88999938964844
2022-10-20,43.83000183105469
2022-10-21,44.540000915527344
2022-10-24,44.2400016784668
2022-10-25,45.040000915527344
2022-10-26,45.52000045776367
2022-10-27,45.18000030517578
2022-10-28,45.43000030517578
2022-10-31,45.119998931884766
2022-11-01,45.58000183105469
2022-11-02,44.97999954223633
2022-11-03,44.66999816894531
2022-11-04,46.119998931884766
2022-11-07,46.5099983215332
2022-11-08,46.939998626708984
2022-11-09,46.150001525878906
2022-11-10,48.38999938964844
2022-11-11,49.54999923706055
2022-11-14,49.11000061035156
2022-11-15,49.81999969482422
2022-11-16,49.380001068115234
2022-11-17,49.20000076293945
2022-11-18,49.209999084472656
2022-11-21,48.70000076293945
2022-11-22,49.25
2022-11-23,49.65999984741211
2022-11-25,49.77000045776367
2022-11-28,49.02000045776367
2022-11-29,49.29999923706055
2022-11-30,50.630001068115234
2022-12-01,50.970001220703125
2022-12-02,50.86000061035156
2022-12-05,50.11000061035156
2022-12-06,49.709999084472656
2022-12-07,49.52000045776367
2022-12-08,49.88999938964844
2022-12-09,49.91999816894531
2022-12-12,50.08000183105469
2022-12-13,50.61000061035156
2022-12-14,50.68000030517578
2022-12-15,48.75
2022-12-16,48.290000915527344
2022-12-19,48.09000015258789
2022-12-20,48.16999816894531
2022-12-21,48.63999938964844
2022-12-22,48.11000061035156
2022-12-23,48.2599983215332
2022-12-27,48.34000015258789
2022-12-28,47.84000015258789
2022-12-29,48.709999084472656
2022-12-30,48.31999969482422
2023-01-03,48.439998626708984
2023-01-04,49.0
2023-01-05,48.75
2023-01-06,49.880001068115234
2023-01-09,50.52000045776367
2023-01-10,50.470001220703125
2023-01-11,50.790000915527344
2023-01-12,51.369998931884766
2023-01-13,51.88999938964844
2023-01-17,51.939998626708984
2023-01-18,51.900001525878906
2023-01-19,51.72999954223633
2023-01-20,52.369998931884766
2023-01-23,52.66999816894531
2023-01-24,52.65999984741211
2023-01-25,52.81999969482422
2023-01-26,53.15999984741211
2023-01-27,53.0
2023-01-30,52.47999954223633
2023-01-31,52.68000030517578
2023-02-01,53.20000076293945
2023-02-02,53.470001220703125
2023-02-03,53.02000045776367
2023-02-06,52.25
2023-02-07,52.58000183105469
2023-02-08,52.369998931884766
2023-02-09,52.40999984741211
2023-02-10,52.040000915527344
2023-02-13,52.470001220703125
2023-02-14,52.54999923706055
2023-02-15,52.47999954223633
2023-02-16,52.16999816894531
2023-02-17,51.959999084472656
2023-02-21,51.36000061035156
2023-02-22,51.08000183105469
2023-02-23,51.16999816894531
2023-02-24,50.41999816894531
2023-02-27,50.869998931884766
2023-02-28,50.689998626708984
2023-03-01,51.04999923706055
2023-03-02,51.25
2023-03-03,52.02000045776367
2023-03-06,51.900001525878906
2023-03-07,51.31999969482422
2023-03-08,51.34000015258789
2023-03-09,50.95000076293945
2023-03-10,50.36000061035156
2023-03-13,50.029998779296875
2023-03-14,50.630001068115234
2023-03-15,49.20000076293945
2023-03-16,49.9900016784668
2023-03-17,49.790000915527344
2023-03-20,50.220001220703125
2023-03-21,50.9900016784668
2023-03-22,50.959999084472656
2023-03-23,51.369998931884766
2023-03-24,50.959999084472656
2023-03-27,51.29999923706055
2023-03-28,51.40999984741211
2023-03-29,52.13999938964844
2023-03-30,52.630001068115234
2023-03-31,53.029998779296875
2023-04-03,53.290000915527344
2023-04-04,53.22999954223633
2023-04-05,52.720001220703125
2023-04-06,52.79999923706055
2023-04-10,52.689998626708984
2023-04-11,52.9900016784668
2023-04-12,53.189998626708984
2023-04-13,54.02000045776367
2023-04-14,53.900001525878906
2023-04-17,53.79999923706055
2023-04-18,54.09000015258789
2023-04-19,53.709999084472656
2023-04-20,53.599998474121094
2023-04-21,53.720001220703125
2023-04-24,53.77000045776367
2023-04-25,52.93000030517578
2023-04-26,52.72999954223633
2023-04-27,53.369998931884766
2023-04-28,53.56999969482422
2023-05-01,53.400001525878906
2023-05-02,52.970001220703125
2023-05-03,53.0099983215332
2023-05-04,52.9900016784668
2023-05-05,53.720001220703125
2023-05-08,53.97999954223633
2023-05-09,53.68000030517578
2023-05-10,53.63999938964844
2023-05-11,53.439998626708984
2023-05-12,53.310001373291016
2023-05-15,53.810001373291016
2023-05-16,53.31999969482422
2023-05-17,53.540000915527344
2023-05-18,53.54999923706055
2023-05-19,53.810001373291016
2023-05-22,54.0099983215332
2023-05-23,53.04999923706055
2023-05-24,52.380001068115234
2023-05-25,52.25
2023-05-26,52.9900016784668
2023-05-30,52.38999938964844
2023-05-31,51.86000061035156
2023-06-01,52.56999969482422
2023-06-02,53.189998626708984
2023-06-05,53.060001373291016
2023-06-06,53.47999954223633
2023-06-07,53.040000915527344
2023-06-08,53.439998626708984
2023-06-09,53.400001525878906
2023-06-12,53.77000045776367
2023-06-13,54.16999816894531
2023-06-14,54.369998931884766
2023-06-15,54.869998931884766
2023-06-16,54.810001373291016
2023-06-20,54.029998779296875
2023-06-21,53.88999938964844
2023-06-22,53.63999938964844
2023-06-23,52.95000076293945
2023-06-26,52.83000183105469
2023-06-27,53.27000045776367
2023-06-28,53.41999816894531
2023-06-29,53.310001373291016
2023-06-30,53.970001220703125
2023-07-03,53.75
2023-07-05,53.4900016784668
2023-07-06,52.400001525878906
2023-07-07,52.66999816894531
2023-07-10,52.91999816894531
2023-07-11,53.470001220703125
2023-07-12,54.27000045776367
2023-07-13,55.38999938964844
2023-07-14,55.20000076293945
2023-07-17,55.06999969482422
2023-07-18,55.290000915527344
2023-07-19,55.209999084472656
2023-07-20,54.83000183105469
2023-07-21,54.84000015258789
2023-07-24,54.65999984741211
2023-07-25,54.95000076293945
2023-07-26,54.86000061035156
2023-07-27,54.7599983215332
2023-07-28,55.439998626708984
2023-07-31,55.529998779296875
2023-08-01,55.130001068115234
2023-08-02,53.91999816894531
2023-08-03,53.900001525878906
2023-08-04,53.959999084472656
2023-08-07,54.41999816894531
2023-08-08,54.130001068115234
2023-08-09,54.119998931884766
2023-08-10,54.29999923706055
2023-08-11,53.83000183105469
2023-08-14,53.619998931884766
2023-08-15,52.849998474121094
2023-08-16,52.529998779296875
2023-08-17,52.0
2023-08-18,51.91999816894531
2023-08-21,52.15999984741211
2023-08-22,52.119998931884766
2023-08-23,52.68000030517578
2023-08-24,51.95000076293945
2023-08-25,52.130001068115234
2023-08-28,52.5
2023-08-29,53.400001525878906
2023-08-30,53.349998474121094
2023-08-31,53.2599983215332
2023-09-01,53.290000915527344
2023-09-05,52.869998931884766
2023-09-06,52.63999938964844
2023-09-07,52.38999938964844
2023-09-08,52.279998779296875
2023-09-11,52.540000915527344
2023-09-12,52.33000183105469
2023-09-13,52.130001068115234
2023-09-14,52.5099983215332
2023-09-15,52.529998779296875
2023-09-18,52.20000076293945
2023-09-19,51.88999938964844
2023-09-20,51.65999984741211
2023-09-21,50.7400016784668
2023-09-22,50.790000915527344
2023-09-25,50.70000076293945
2023-09-26,50.04999923706055
2023-09-27,50.150001525878906
2023-09-28,50.4900016784668
2023-09-29,50.5
2023-10-02,49.88999938964844
2023-10-03,49.29999923706055
2023-10-04,49.45000076293945
2023-10-05,49.599998474121094
2023-10-06,50.27000045776367
2023-10-09,50.099998474121094
2023-10-10,50.880001068115234
2023-10-11,51.04999923706055
2023-10-12,50.95000076293945
2023-10-13,50.5
2023-10-16,50.75
2023-10-17,50.79999923706055
2023-10-18,49.91999816894531
2023-10-19,49.4900016784668
2023-10-20,49.15999984741211
2023-10-23,49.189998626708984
2023-10-24,49.31999969482422
2023-10-25,48.959999084472656
2023-10-26,48.54999923706055
2023-10-27,48.47999954223633
2023-10-30,48.970001220703125
2023-10-31,48.900001525878906
2023-11-01,49.43000030517578
2023-11-02,50.5099983215332
2023-11-03,51.09000015258789
2023-11-06,51.130001068115234
2023-11-07,50.84000015258789
2023-11-08,50.86000061035156
2023-11-09,50.61000061035156
2023-11-10,50.88999938964844
2023-11-13,50.93000030517578
2023-11-14,52.16999816894531
2023-11-15,52.369998931884766
2023-11-16,52.189998626708984
2023-11-17,52.70000076293945
2023-11-20,53.130001068115234
2023-11-21,52.939998626708984
2023-11-22,52.93000030517578
2023-11-24,53.119998931884766
2023-11-27,52.959999084472656
2023-11-28,53.0
2023-11-29,53.060001373291016
2023-11-30,53.04999923706055
2023-12-01,53.5099983215332
2023-12-04,53.0
2023-12-05,52.7599983215332
2023-12-06,52.72999954223633
2023-12-07,52.90999984741211
2023-12-08,53.13999938964844
2023-12-11,53.33000183105469
2023-12-12,53.349998474121094
2023-12-13,54.060001373291016
2023-12-14,52.95000076293945
2023-12-15,52.810001373291016
2023-12-18,52.779998779296875
2023-12-19,53.279998779296875
2023-12-20,52.63999938964844
2023-12-21,53.2400016784668
2023-12-22,53.25
2023-12-26,53.40999984741211
2023-12-27,53.900001525878906
2023-12-28,53.88999938964844
2023-12-29,53.86000061035156
2024-01-02,53.18000030517578
2024-01-03,52.619998931884766
2024-01-04,52.83000183105469
2024-01-05,52.66999816894531
2024-01-08,53.16999816894531
2024-01-09,52.810001373291016
2024-01-10,53.060001373291016
2024-01-11,53.0
2024-01-12,53.34000015258789
2024-01-16,52.72999954223633
2024-01-17,52.040000915527344
2024-01-18,52.52000045776367
2024-01-19,53.029998779296875
2024-01-22,52.970001220703125
2024-01-23,52.93000030517578
2024-01-24,53.4900016784668
2024-01-25,53.68000030517578
2024-01-26,53.900001525878906
2024-01-29,54.279998779296875
2024-01-30,54.119998931884766
2024-01-31,53.79999923706055
2024-02-01,54.38999938964844
2024-02-02,54.11000061035156
2024-02-05,53.849998474121094
2024-02-06,54.189998626708984
2024-02-07,54.31999969482422
2024-02-08,54.41999816894531
2024-02-09,54.86000061035156
2024-02-12,54.81999969482422
2024-02-13,54.220001220703125
2024-02-14,54.56999969482422
2024-02-15,55.31999969482422
2024-02-16,55.41999816894531
2024-02-20,55.41999816894531
2024-02-21,55.33000183105469
2024-02-22,56.150001525878906
2024-02-23,56.06999969482422
2024-02-26,56.040000915527344
2024-02-27,56.06999969482422
2024-02-28,55.84000015258789
2024-02-29,55.810001373291016
2024-03-01,56.5
2024-03-04,56.58000183105469
2024-03-05,56.22999954223633
2024-03-06,56.72999954223633
2024-03-07,57.560001373291016
2024-03-08,57.29999923706055
2024-03-11,57.150001525878906
2024-03-12,57.68000030517578
2024-03-13,57.75
2024-03-14,57.63999938964844
2024-03-15,57.2400016784668
2024-03-18,57.38999938964844
2024-03-19,57.31999969482422
2024-03-20,57.93000030517578
2024-03-21,57.97999954223633
2024-03-22,57.790000915527344
2024-03-25,57.77000045776367
2024-03-26,57.75
2024-03-27,57.93000030517578
2024-03-28,57.81999969482422
2024-04-01,57.63999938964844
2024-04-02,57.47999954223633
2024-04-03,57.810001373291016
2024-04-04,57.33000183105469
2024-04-05,57.650001525878906
2024-04-08,57.869998931884766
2024-04-09,57.86000061035156
2024-04-10,57.43000030517578
2024-04-11,57.38999938964844
2024-04-12,56.400001525878906
2024-04-15,56.06999969482422
2024-04-16,55.650001525878906
2024-04-17,55.650001525878906
2024-04-18,55.630001068115234
2024-04-19,55.18000030517578
2024-04-22,55.619998931884766
2024-04-23,56.47999954223633
2024-04-24,56.52000045776367
2024-04-25,56.27000045776367
2024-04-26,56.81999969482422
2024-04-29,56.9900016784668
2024-04-30,56.25
2024-05-01,56.27000045776367
2024-05-02,56.70000076293945
2024-05-03,57.130001068115234
2024-05-06,57.81999969482422
2024-05-07,57.97999954223633
2024-05-08,57.75
2024-05-09,57.84000015258789
2024-05-10,58.06999969482422
2024-05-13,58.150001525878906
2024-05-14,58.560001373291016
2024-05-15,59.2599983215332
2024-05-16,59.060001373291016
2024-05-17,59.11000061035156
2024-05-20,59.36000061035156
2024-05-21,59.18000030517578
2024-05-22,58.7599983215332
2024-05-23,58.54999923706055
2024-05-24,58.93000030517578
2024-05-28,58.77000045776367
2024-05-29,57.869998931884766
2024-05-30,57.869998931884766
2024-05-31,58.15999984741211
2024-06-03,58.369998931884766
2024-06-04,57.83000183105469
2024-06-05,58.619998931884766
2024-06-06,58.900001525878906
2024-06-07,58.4900016784668
2024-06-10,57.16999816894531
2024-06-11,56.630001068115234
2024-06-12,57.119998931884766
2024-06-13,56.529998779296875
2024-06-14,56.040000915527344
2024-06-17,56.25
2024-06-18,56.34000015258789
2024-06-20,56.619998931884766
2024-06-21,56.310001373291016
2024-06-24,56.41999816894531
2024-06-25,56.63999938964844
2024-06-26,56.45000076293945
2024-06-27,56.43000030517578
2024-06-28,56.310001373291016
2024-07-01,56.470001220703125
2024-07-02,56.630001068115234
2024-07-03,57.25
2024-07-05,57.93000030517578
2024-07-08,57.77000045776367
2024-07-09,57.560001373291016
2024-07-10,58.25
2024-07-11,58.31999969482422
2024-07-12,58.86000061035156
2024-07-15,58.61000061035156
2024-07-16,58.59000015258789
2024-07-17,57.75
2024-07-18,57.119998931884766
2024-07-19,56.83000183105469
2024-07-22,57.0
2024-07-23,57.099998474121094
2024-07-24,56.02000045776367
2024-07-25,55.560001373291016
2024-07-26,56.08000183105469
2024-07-29,56.06999969482422
2024-07-30,56.0099983215332
2024-07-31,56.959999084472656
2024-08-01,55.56999969482422
2024-08-02,54.5
2024-08-05,53.27000045776367
2024-08-06,53.720001220703125
2024-08-07,53.88999938964844
2024-08-08,55.150001525878906
2024-08-09,55.439998626708984
2024-08-12,55.34000015258789
2024-08-13,56.209999084472656
2024-08-14,56.349998474121094
2024-08-15,57.209999084472656
2024-08-16,57.45000076293945
2024-08-19,58.040000915527344
2024-08-20,57.900001525878906
2024-08-21,58.08000183105469
2024-08-22,57.81999969482422
2024-08-23,58.540000915527344
2024-08-26,58.349998474121094
2024-08-27,58.5099983215332
2024-08-28,58.189998626708984
2024-08-29,58.41999816894531
2024-08-30,58.70000076293945
2024-09-03,57.290000915527344
2024-09-04,56.939998626708984
2024-09-05,56.779998779296875
2024-09-06,55.869998931884766
2024-09-09,56.349998474121094
2024-09-10,56.040000915527344
2024-09-11,56.68000030517578
2024-09-12,57.27000045776367
2024-09-13,57.439998626708984
2024-09-16,57.61000061035156
2024-09-17,57.59000015258789
2024-09-18,57.34000015258789
2024-09-19,58.47999954223633
2024-09-20,58.08000183105469
2024-09-23,58.11000061035156
2024-09-24,58.7599983215332
2024-09-25,58.65999984741211
2024-09-26,59.959999084472656
2024-09-27,59.709999084472656
2024-09-30,59.29999923706055
2024-10-01,58.959999084472656
2024-10-02,58.869998931884766
2024-10-03,58.47999954223633
2024-10-04,58.66999816894531
2024-10-07,58.75
2024-10-08,58.58000183105469
2024-10-09,58.630001068115234
2024-10-10,58.529998779296875
2024-10-11,58.86000061035156
2024-10-14,59.06999969482422
2024-10-15,58.0099983215332
2024-10-16,58.0099983215332
2024-10-17,58.279998779296875
2024-10-18,58.68000030517578
2024-10-21,58.220001220703125
2024-10-22,58.08000183105469
2024-10-23,57.5099983215332
2024-10-24,57.709999084472656
2024-10-25,57.630001068115234
2024-10-28,57.810001373291016
2024-10-29,57.79999923706055
2024-10-30,57.540000915527344
2024-10-31,56.880001068115234
2024-11-01,57.06999969482422
2024-11-04,57.189998626708984
2024-11-05,57.79999923706055
2024-11-06,57.33000183105469
2024-11-07,57.959999084472656
2024-11-08,57.459999084472656
2024-11-11,57.56999969482422
2024-11-12,56.720001220703125
2024-11-13,56.310001373291016
2024-11-14,56.25
2024-11-15,55.709999084472656
2024-11-18,56.040000915527344
2024-11-19,55.970001220703125
2024-11-20,55.939998626708984
2024-11-21,56.040000915527344
