Date,RAFGX
2022-07-12,30.690000534057617
2022-07-13,30.540000915527344
2022-07-14,30.40999984741211
2022-07-15,31.059999465942383
2022-07-18,30.860000610351562
2022-07-19,31.770000457763672
2022-07-20,32.15999984741211
2022-07-21,32.619998931884766
2022-07-22,32.09000015258789
2022-07-25,32.040000915527344
2022-07-26,31.540000915527344
2022-07-27,32.5
2022-07-28,32.970001220703125
2022-07-29,33.34000015258789
2022-08-01,33.34000015258789
2022-08-02,33.220001220703125
2022-08-03,33.84000015258789
2022-08-04,34.02000045776367
2022-08-05,33.97999954223633
2022-08-08,34.029998779296875
2022-08-09,33.630001068115234
2022-08-10,34.540000915527344
2022-08-11,34.41999816894531
2022-08-12,34.97999954223633
2022-08-15,35.060001373291016
2022-08-16,35.040000915527344
2022-08-17,34.59000015258789
2022-08-18,34.619998931884766
2022-08-19,34.0099983215332
2022-08-22,33.220001220703125
2022-08-23,33.130001068115234
2022-08-24,33.29999923706055
2022-08-25,33.849998474121094
2022-08-26,32.619998931884766
2022-08-29,32.349998474121094
2022-08-30,32.09000015258789
2022-08-31,31.899999618530273
2022-09-01,31.90999984741211
2022-09-02,31.59000015258789
2022-09-06,31.450000762939453
2022-09-07,32.099998474121094
2022-09-08,32.41999816894531
2022-09-09,33.029998779296875
2022-09-12,33.349998474121094
2022-09-13,31.8700008392334
2022-09-14,32.029998779296875
2022-09-15,31.760000228881836
2022-09-16,31.420000076293945
2022-09-19,31.540000915527344
2022-09-20,31.1299991607666
2022-09-21,30.59000015258789
2022-09-22,30.100000381469727
2022-09-23,29.690000534057617
2022-09-26,29.420000076293945
2022-09-27,29.43000030517578
2022-09-28,30.100000381469727
2022-09-29,29.510000228881836
2022-09-30,29.170000076293945
2022-10-03,29.860000610351562
2022-10-04,30.90999984741211
2022-10-05,30.899999618530273
2022-10-06,30.709999084472656
2022-10-07,29.739999771118164
2022-10-10,29.360000610351562
2022-10-11,29.049999237060547
2022-10-12,29.0
2022-10-13,29.459999084472656
2022-10-14,28.68000030517578
2022-10-17,29.56999969482422
2022-10-18,29.860000610351562
2022-10-19,29.530000686645508
2022-10-20,29.329999923706055
2022-10-21,29.920000076293945
2022-10-24,30.149999618530273
2022-10-25,30.790000915527344
2022-10-26,30.479999542236328
2022-10-27,30.260000228881836
2022-10-28,30.790000915527344
2022-10-31,30.6200008392334
2022-11-01,30.469999313354492
2022-11-02,29.56999969482422
2022-11-03,29.239999771118164
2022-11-04,29.670000076293945
2022-11-07,29.8799991607666
2022-11-08,30.09000015258789
2022-11-09,29.510000228881836
2022-11-10,31.459999084472656
2022-11-11,31.90999984741211
2022-11-14,31.579999923706055
2022-11-15,32.06999969482422
2022-11-16,31.6200008392334
2022-11-17,31.329999923706055
2022-11-18,31.40999984741211
2022-11-21,31.139999389648438
2022-11-22,31.5
2022-11-23,31.780000686645508
2022-11-25,31.760000228881836
2022-11-28,31.299999237060547
2022-11-29,31.209999084472656
2022-11-30,32.380001068115234
2022-12-01,32.52000045776367
2022-12-02,32.470001220703125
2022-12-05,31.8799991607666
2022-12-06,31.43000030517578
2022-12-07,31.399999618530273
2022-12-08,31.760000228881836
2022-12-09,31.600000381469727
2022-12-12,32.0099983215332
2022-12-13,32.31999969482422
2022-12-14,32.15999984741211
2022-12-15,31.290000915527344
2022-12-16,30.959999084472656
2022-12-19,30.6200008392334
2022-12-20,30.6299991607666
2022-12-21,31.06999969482422
2022-12-22,30.649999618530273
2022-12-23,30.719999313354492
2022-12-27,30.540000915527344
2022-12-28,30.239999771118164
2022-12-29,30.889999389648438
2022-12-30,30.790000915527344
2023-01-03,30.700000762939453
2023-01-04,31.020000457763672
2023-01-05,30.600000381469727
2023-01-06,31.170000076293945
2023-01-09,31.34000015258789
2023-01-10,31.65999984741211
2023-01-11,32.15999984741211
2023-01-12,32.31999969482422
2023-01-13,32.52000045776367
2023-01-17,32.5
2023-01-18,32.16999816894531
2023-01-19,31.90999984741211
2023-01-20,32.630001068115234
2023-01-23,33.13999938964844
2023-01-24,33.04999923706055
2023-01-25,33.08000183105469
2023-01-26,33.41999816894531
2023-01-27,33.529998779296875
2023-01-30,33.029998779296875
2023-01-31,33.4900016784668
2023-02-01,34.130001068115234
2023-02-02,34.619998931884766
2023-02-03,34.15999984741211
2023-02-06,33.83000183105469
2023-02-07,34.22999954223633
2023-02-08,33.95000076293945
2023-02-09,33.7400016784668
2023-02-10,33.5099983215332
2023-02-13,33.970001220703125
2023-02-14,34.11000061035156
2023-02-15,34.33000183105469
2023-02-16,33.779998779296875
2023-02-17,33.560001373291016
2023-02-21,32.880001068115234
2023-02-22,32.88999938964844
2023-02-23,33.0099983215332
2023-02-24,32.58000183105469
2023-02-27,32.75
2023-02-28,32.72999954223633
2023-03-01,32.63999938964844
2023-03-02,32.90999984741211
2023-03-03,33.459999084472656
2023-03-06,33.36000061035156
2023-03-07,32.970001220703125
2023-03-08,33.02000045776367
2023-03-09,32.380001068115234
2023-03-10,31.790000915527344
2023-03-13,31.760000228881836
2023-03-14,32.33000183105469
2023-03-15,32.06999969482422
2023-03-16,32.689998626708984
2023-03-17,32.380001068115234
2023-03-20,32.56999969482422
2023-03-21,33.02000045776367
2023-03-22,32.52000045776367
2023-03-23,32.77000045776367
2023-03-24,32.79999923706055
2023-03-27,32.849998474121094
2023-03-28,32.720001220703125
2023-03-29,33.15999984741211
2023-03-30,33.380001068115234
2023-03-31,33.90999984741211
2023-04-03,33.959999084472656
2023-04-04,33.810001373291016
2023-04-05,33.529998779296875
2023-04-06,33.619998931884766
2023-04-10,33.7400016784668
2023-04-11,33.810001373291016
2023-04-12,33.650001525878906
2023-04-13,34.119998931884766
2023-04-14,34.02000045776367
2023-04-17,34.09000015258789
2023-04-18,34.15999984741211
2023-04-19,34.15999984741211
2023-04-20,34.0099983215332
2023-04-21,34.11000061035156
2023-04-24,34.06999969482422
2023-04-25,33.400001525878906
2023-04-26,33.36000061035156
2023-04-27,33.939998626708984
2023-04-28,34.25
2023-05-01,34.22999954223633
2023-05-02,33.90999984741211
2023-05-03,33.83000183105469
2023-05-04,33.65999984741211
2023-05-05,34.09000015258789
2023-05-08,34.20000076293945
2023-05-09,34.099998474121094
2023-05-10,34.29999923706055
2023-05-11,34.2599983215332
2023-05-12,34.18000030517578
2023-05-15,34.36000061035156
2023-05-16,34.119998931884766
2023-05-17,34.5
2023-05-18,34.970001220703125
2023-05-19,34.84000015258789
2023-05-22,34.900001525878906
2023-05-23,34.349998474121094
2023-05-24,34.18000030517578
2023-05-25,34.369998931884766
2023-05-26,34.97999954223633
2023-05-30,34.90999984741211
2023-05-31,34.779998779296875
2023-06-01,35.08000183105469
2023-06-02,35.599998474121094
2023-06-05,35.4900016784668
2023-06-06,35.599998474121094
2023-06-07,35.2599983215332
2023-06-08,35.41999816894531
2023-06-09,35.45000076293945
2023-06-12,35.93000030517578
2023-06-13,36.15999984741211
2023-06-14,36.0
2023-06-15,36.43000030517578
2023-06-16,36.13999938964844
2023-06-20,36.04999923706055
2023-06-21,35.93000030517578
2023-06-22,36.06999969482422
2023-06-23,35.81999969482422
2023-06-26,35.65999984741211
2023-06-27,36.11000061035156
2023-06-28,36.220001220703125
2023-06-29,36.31999969482422
2023-06-30,36.65999984741211
2023-07-03,36.599998474121094
2023-07-05,36.52000045776367
2023-07-06,36.13999938964844
2023-07-07,36.119998931884766
2023-07-10,36.40999984741211
2023-07-11,36.709999084472656
2023-07-12,36.95000076293945
2023-07-13,37.349998474121094
2023-07-14,37.380001068115234
2023-07-17,37.540000915527344
2023-07-18,37.86000061035156
2023-07-19,37.880001068115234
2023-07-20,37.43000030517578
2023-07-21,37.4900016784668
2023-07-24,37.45000076293945
2023-07-25,37.61000061035156
2023-07-26,37.619998931884766
2023-07-27,37.349998474121094
2023-07-28,37.810001373291016
2023-07-31,37.86000061035156
2023-08-01,37.77000045776367
2023-08-02,37.119998931884766
2023-08-03,37.060001373291016
2023-08-04,37.0
2023-08-07,37.380001068115234
2023-08-08,37.119998931884766
2023-08-09,36.81999969482422
2023-08-10,36.91999816894531
2023-08-11,36.72999954223633
2023-08-14,36.970001220703125
2023-08-15,36.61000061035156
2023-08-16,36.310001373291016
2023-08-17,35.86000061035156
2023-08-18,35.88999938964844
2023-08-21,36.130001068115234
2023-08-22,36.130001068115234
2023-08-23,36.59000015258789
2023-08-24,35.95000076293945
2023-08-25,36.15999984741211
2023-08-28,36.40999984741211
2023-08-29,37.029998779296875
2023-08-30,37.22999954223633
2023-08-31,37.22999954223633
2023-09-01,37.310001373291016
2023-09-05,37.06999969482422
2023-09-06,36.970001220703125
2023-09-07,36.880001068115234
2023-09-08,36.849998474121094
2023-09-11,37.029998779296875
2023-09-12,36.75
2023-09-13,36.689998626708984
2023-09-14,36.849998474121094
2023-09-15,36.439998626708984
2023-09-18,36.36000061035156
2023-09-19,36.27000045776367
2023-09-20,35.95000076293945
2023-09-21,35.22999954223633
2023-09-22,35.189998626708984
2023-09-25,35.31999969482422
2023-09-26,34.86000061035156
2023-09-27,34.959999084472656
2023-09-28,35.2400016784668
2023-09-29,35.18000030517578
2023-10-02,35.13999938964844
2023-10-03,34.540000915527344
2023-10-04,34.86000061035156
2023-10-05,34.810001373291016
2023-10-06,35.310001373291016
2023-10-09,35.43000030517578
2023-10-10,35.709999084472656
2023-10-11,35.810001373291016
2023-10-12,35.459999084472656
2023-10-13,35.16999816894531
2023-10-16,35.599998474121094
2023-10-17,35.689998626708984
2023-10-18,35.11000061035156
2023-10-19,34.81999969482422
2023-10-20,34.45000076293945
2023-10-23,34.45000076293945
2023-10-24,34.720001220703125
2023-10-25,34.040000915527344
2023-10-26,33.619998931884766
2023-10-27,33.529998779296875
2023-10-30,33.900001525878906
2023-10-31,34.13999938964844
2023-11-01,34.459999084472656
2023-11-02,35.150001525878906
2023-11-03,35.63999938964844
2023-11-06,35.599998474121094
2023-11-07,35.869998931884766
2023-11-08,35.88999938964844
2023-11-09,35.650001525878906
2023-11-10,36.220001220703125
2023-11-13,36.2400016784668
2023-11-14,37.119998931884766
2023-11-15,37.20000076293945
2023-11-16,37.18000030517578
2023-11-17,37.279998779296875
2023-11-20,37.63999938964844
2023-11-21,37.58000183105469
2023-11-22,37.77000045776367
2023-11-24,37.81999969482422
2023-11-27,37.720001220703125
2023-11-28,37.63999938964844
2023-11-29,37.66999816894531
2023-11-30,37.810001373291016
2023-12-01,38.189998626708984
2023-12-04,38.029998779296875
2023-12-05,37.83000183105469
2023-12-06,37.689998626708984
2023-12-07,37.97999954223633
2023-12-08,38.189998626708984
2023-12-11,38.5
2023-12-12,38.790000915527344
2023-12-13,38.13999938964844
2023-12-14,38.33000183105469
2023-12-15,38.349998474121094
2023-12-18,38.52000045776367
2023-12-19,38.81999969482422
2023-12-20,38.220001220703125
2023-12-21,38.7599983215332
2023-12-22,38.84000015258789
2023-12-26,39.029998779296875
2023-12-27,39.130001068115234
2023-12-28,39.150001525878906
2023-12-29,38.95000076293945
2024-01-02,38.52000045776367
2024-01-03,37.93000030517578
2024-01-04,37.90999984741211
2024-01-05,37.900001525878906
2024-01-08,38.56999969482422
2024-01-09,38.599998474121094
2024-01-10,38.84000015258789
2024-01-11,38.939998626708984
2024-01-12,38.95000076293945
2024-01-16,38.79999923706055
2024-01-17,38.58000183105469
2024-01-18,39.029998779296875
2024-01-19,39.470001220703125
2024-01-22,39.66999816894531
2024-01-23,39.65999984741211
2024-01-24,39.68000030517578
2024-01-25,39.900001525878906
2024-01-26,39.91999816894531
2024-01-29,40.33000183105469
2024-01-30,40.18000030517578
2024-01-31,39.52000045776367
2024-02-01,40.09000015258789
2024-02-02,40.630001068115234
2024-02-05,40.47999954223633
2024-02-06,40.61000061035156
2024-02-07,41.08000183105469
2024-02-08,41.22999954223633
2024-02-09,41.470001220703125
2024-02-12,41.41999816894531
2024-02-13,40.70000076293945
2024-02-14,41.290000915527344
2024-02-15,41.529998779296875
2024-02-16,41.27000045776367
2024-02-20,40.959999084472656
2024-02-21,40.869998931884766
2024-02-22,41.86000061035156
2024-02-23,41.869998931884766
2024-02-26,41.84000015258789
2024-02-27,41.97999954223633
2024-02-28,41.84000015258789
2024-02-29,42.06999969482422
2024-03-01,42.529998779296875
2024-03-04,42.47999954223633
2024-03-05,41.869998931884766
2024-03-06,42.119998931884766
2024-03-07,42.720001220703125
2024-03-08,42.29999923706055
2024-03-11,42.09000015258789
2024-03-12,42.58000183105469
2024-03-13,42.529998779296875
2024-03-14,42.38999938964844
2024-03-15,41.959999084472656
2024-03-18,42.16999816894531
2024-03-19,42.40999984741211
2024-03-20,42.88999938964844
2024-03-21,43.27000045776367
2024-03-22,43.119998931884766
2024-03-25,42.9900016784668
2024-03-26,42.93000030517578
2024-03-27,43.15999984741211
2024-03-28,43.15999984741211
2024-04-01,43.11000061035156
2024-04-02,42.720001220703125
2024-04-03,42.91999816894531
2024-04-04,42.33000183105469
2024-04-05,42.93000030517578
2024-04-08,42.97999954223633
2024-04-09,43.04999923706055
2024-04-10,42.599998474121094
2024-04-11,42.95000076293945
2024-04-12,42.209999084472656
2024-04-15,41.58000183105469
2024-04-16,41.56999969482422
2024-04-17,41.220001220703125
2024-04-18,40.970001220703125
2024-04-19,40.439998626708984
2024-04-22,40.7400016784668
2024-04-23,41.4900016784668
2024-04-24,41.43000030517578
2024-04-25,41.220001220703125
2024-04-26,41.65999984741211
2024-04-29,41.709999084472656
2024-04-30,41.040000915527344
2024-05-01,40.939998626708984
2024-05-02,41.2599983215332
2024-05-03,41.72999954223633
2024-05-06,42.310001373291016
2024-05-07,42.40999984741211
2024-05-08,42.310001373291016
2024-05-09,42.470001220703125
2024-05-10,42.599998474121094
2024-05-13,42.470001220703125
2024-05-14,42.689998626708984
2024-05-15,43.2599983215332
2024-05-16,43.040000915527344
2024-05-17,43.040000915527344
2024-05-20,43.2400016784668
2024-05-21,43.2400016784668
2024-05-22,43.130001068115234
2024-05-23,42.79999923706055
2024-05-24,43.15999984741211
2024-05-28,43.0
2024-05-29,42.630001068115234
2024-05-30,42.20000076293945
2024-05-31,42.43000030517578
2024-06-03,42.470001220703125
2024-06-04,42.47999954223633
2024-06-05,43.25
2024-06-06,43.2599983215332
2024-06-07,43.11000061035156
2024-06-10,43.33000183105469
2024-06-11,43.439998626708984
2024-06-12,43.130001068115234
2024-06-13,43.22999954223633
2024-06-14,43.13999938964844
2024-06-17,43.540000915527344
2024-06-18,43.560001373291016
2024-06-20,43.43000030517578
2024-06-21,43.40999984741211
2024-06-24,43.29999923706055
2024-06-25,43.41999816894531
2024-06-26,43.47999954223633
2024-06-27,43.560001373291016
2024-06-28,43.400001525878906
2024-07-01,43.38999938964844
2024-07-02,43.61000061035156
2024-07-03,43.849998474121094
2024-07-05,44.099998474121094
2024-07-08,44.08000183105469
2024-07-09,43.91999816894531
2024-07-10,44.27000045776367
2024-07-11,44.150001525878906
2024-07-12,44.34000015258789
2024-07-15,44.40999984741211
2024-07-16,44.77000045776367
2024-07-17,43.72999954223633
2024-07-18,43.349998474121094
2024-07-19,43.18000030517578
2024-07-22,43.70000076293945
2024-07-23,43.90999984741211
2024-07-24,42.75
2024-07-25,42.599998474121094
2024-07-26,43.02000045776367
2024-07-29,43.040000915527344
2024-07-30,42.91999816894531
2024-07-31,43.65999984741211
2024-08-01,43.040000915527344
2024-08-02,42.099998474121094
2024-08-05,41.02000045776367
2024-08-06,41.45000076293945
2024-08-07,41.11000061035156
2024-08-08,42.150001525878906
2024-08-09,42.380001068115234
2024-08-12,42.29999923706055
2024-08-13,43.0
2024-08-14,43.119998931884766
2024-08-15,43.93000030517578
2024-08-16,43.90999984741211
2024-08-19,44.33000183105469
2024-08-20,44.279998779296875
2024-08-21,44.470001220703125
2024-08-22,44.040000915527344
2024-08-23,44.54999923706055
2024-08-26,44.31999969482422
2024-08-27,44.43000030517578
2024-08-28,44.150001525878906
2024-08-29,44.2400016784668
2024-08-30,44.58000183105469
2024-09-03,43.560001373291016
2024-09-04,43.439998626708984
2024-09-05,43.22999954223633
2024-09-06,42.45000076293945
2024-09-09,42.88999938964844
2024-09-10,43.099998474121094
2024-09-11,43.72999954223633
2024-09-12,44.189998626708984
2024-09-13,44.540000915527344
2024-09-16,44.56999969482422
2024-09-17,44.599998474121094
2024-09-18,44.5
2024-09-19,45.33000183105469
2024-09-20,45.2599983215332
2024-09-23,45.36000061035156
2024-09-24,45.47999954223633
2024-09-25,45.380001068115234
2024-09-26,45.58000183105469
2024-09-27,45.439998626708984
2024-09-30,45.540000915527344
2024-10-01,45.15999984741211
2024-10-02,45.22999954223633
2024-10-03,45.040000915527344
2024-10-04,45.470001220703125
2024-10-07,45.0099983215332
2024-10-08,45.529998779296875
2024-10-09,45.900001525878906
2024-10-10,45.790000915527344
2024-10-11,46.15999984741211
2024-10-14,46.470001220703125
2024-10-15,46.02000045776367
2024-10-16,46.130001068115234
2024-10-17,46.18000030517578
2024-10-18,46.349998474121094
2024-10-21,46.150001525878906
2024-10-22,46.099998474121094
2024-10-23,45.560001373291016
2024-10-24,45.56999969482422
2024-10-25,45.619998931884766
2024-10-28,45.720001220703125
2024-10-29,45.93000030517578
2024-10-30,45.79999923706055
2024-10-31,44.86000061035156
2024-11-01,45.130001068115234
2024-11-04,45.08000183105469
2024-11-05,45.650001525878906
2024-11-06,46.68000030517578
2024-11-07,46.97999954223633
2024-11-08,47.25
2024-11-11,47.45000076293945
2024-11-12,47.310001373291016
2024-11-13,47.2599983215332
2024-11-14,46.77000045776367
2024-11-15,45.84000015258789
2024-11-18,45.93000030517578
2024-11-19,46.11000061035156
2024-11-20,46.220001220703125
2024-11-21,46.36000061035156
