Date,RWEBX
2022-02-28,56.970001220703125
2022-03-01,56.20000076293945
2022-03-02,57.290000915527344
2022-03-03,57.18000030517578
2022-03-04,57.2400016784668
2022-03-07,55.939998626708984
2022-03-08,55.380001068115234
2022-03-09,56.4900016784668
2022-03-10,56.41999816894531
2022-03-11,55.880001068115234
2022-03-14,55.84000015258789
2022-03-15,56.689998626708984
2022-03-16,57.33000183105469
2022-03-17,57.9900016784668
2022-03-18,58.310001373291016
2022-03-21,58.369998931884766
2022-03-22,58.709999084472656
2022-03-23,58.13999938964844
2022-03-24,58.900001525878906
2022-03-25,59.2599983215332
2022-03-28,59.34000015258789
2022-03-29,59.720001220703125
2022-03-30,59.61000061035156
2022-03-31,58.77000045776367
2022-04-01,58.959999084472656
2022-04-04,59.06999969482422
2022-04-05,58.619998931884766
2022-04-06,58.560001373291016
2022-04-07,58.880001068115234
2022-04-08,58.9900016784668
2022-04-11,58.2599983215332
2022-04-12,58.099998474121094
2022-04-13,58.560001373291016
2022-04-14,58.119998931884766
2022-04-18,58.15999984741211
2022-04-19,58.7400016784668
2022-04-20,59.040000915527344
2022-04-21,58.2599983215332
2022-04-22,56.849998474121094
2022-04-25,56.959999084472656
2022-04-26,55.720001220703125
2022-04-27,56.04999923706055
2022-04-28,56.939998626708984
2022-04-29,55.189998626708984
2022-05-02,55.369998931884766
2022-05-03,55.7400016784668
2022-05-04,57.189998626708984
2022-05-05,55.68000030517578
2022-05-06,55.63999938964844
2022-05-09,54.11000061035156
2022-05-10,54.25
2022-05-11,53.77000045776367
2022-05-12,53.77000045776367
2022-05-13,54.68000030517578
2022-05-16,54.7599983215332
2022-05-17,55.689998626708984
2022-05-18,53.790000915527344
2022-05-19,53.43000030517578
2022-05-20,53.599998474121094
2022-05-23,54.34000015258789
2022-05-24,54.40999984741211
2022-05-25,54.81999969482422
2022-05-26,55.65999984741211
2022-05-27,56.720001220703125
2022-05-31,56.29999923706055
2022-06-01,55.900001525878906
2022-06-02,56.470001220703125
2022-06-03,55.880001068115234
2022-06-06,55.95000076293945
2022-06-07,56.58000183105469
2022-06-08,55.93000030517578
2022-06-09,54.790000915527344
2022-06-10,53.599998474121094
2022-06-13,51.86000061035156
2022-06-14,51.54999923706055
2022-06-15,50.36000061035156
2022-06-16,48.95000076293945
2022-06-17,48.790000915527344
2022-06-21,49.970001220703125
2022-06-22,49.86000061035156
2022-06-23,50.060001373291016
2022-06-24,51.29999923706055
2022-06-27,51.380001068115234
2022-06-28,50.75
2022-06-29,50.66999816894531
2022-06-30,50.43000030517578
2022-07-01,50.790000915527344
2022-07-05,50.33000183105469
2022-07-06,50.560001373291016
2022-07-07,51.13999938964844
2022-07-08,51.099998474121094
2022-07-11,50.68000030517578
2022-07-12,50.25
2022-07-13,49.959999084472656
2022-07-14,49.63999938964844
2022-07-15,50.59000015258789
2022-07-18,50.209999084472656
2022-07-19,51.439998626708984
2022-07-20,51.380001068115234
2022-07-21,51.619998931884766
2022-07-22,51.33000183105469
2022-07-25,51.619998931884766
2022-07-26,51.310001373291016
2022-07-27,52.119998931884766
2022-07-28,52.54999923706055
2022-07-29,52.939998626708984
2022-08-01,52.72999954223633
2022-08-02,52.369998931884766
2022-08-03,52.970001220703125
2022-08-04,52.84000015258789
2022-08-05,52.91999816894531
2022-08-08,52.90999984741211
2022-08-09,52.83000183105469
2022-08-10,53.65999984741211
2022-08-11,53.70000076293945
2022-08-12,54.54999923706055
2022-08-15,54.630001068115234
2022-08-16,54.72999954223633
2022-08-17,54.400001525878906
2022-08-18,54.54999923706055
2022-08-19,54.150001525878906
2022-08-22,53.2599983215332
2022-08-23,53.11000061035156
2022-08-24,53.2400016784668
2022-08-25,53.959999084472656
2022-08-26,52.4900016784668
2022-08-29,52.279998779296875
2022-08-30,51.650001525878906
2022-08-31,51.34000015258789
2022-09-01,51.470001220703125
2022-09-02,51.060001373291016
2022-09-06,50.88999938964844
2022-09-07,51.58000183105469
2022-09-08,51.97999954223633
2022-09-09,52.619998931884766
2022-09-12,53.0099983215332
2022-09-13,51.06999969482422
2022-09-14,51.119998931884766
2022-09-15,50.790000915527344
2022-09-16,50.58000183105469
2022-09-19,50.779998779296875
2022-09-20,50.189998626708984
2022-09-21,49.43000030517578
2022-09-22,49.22999954223633
2022-09-23,48.34000015258789
2022-09-26,47.7400016784668
2022-09-27,47.630001068115234
2022-09-28,48.5
2022-09-29,47.779998779296875
2022-09-30,47.18000030517578
2022-10-03,48.470001220703125
2022-10-04,49.880001068115234
2022-10-05,49.81999969482422
2022-10-06,49.25
2022-10-07,48.150001525878906
2022-10-10,47.75
2022-10-11,47.529998779296875
2022-10-12,47.349998474121094
2022-10-13,48.540000915527344
2022-10-14,47.59000015258789
2022-10-17,48.560001373291016
2022-10-18,49.119998931884766
2022-10-19,48.83000183105469
2022-10-20,48.560001373291016
2022-10-21,49.66999816894531
2022-10-24,50.25
2022-10-25,50.72999954223633
2022-10-26,50.7400016784668
2022-10-27,50.7400016784668
2022-10-28,51.83000183105469
2022-10-31,51.58000183105469
2022-11-01,51.54999923706055
2022-11-02,50.720001220703125
2022-11-03,50.47999954223633
2022-11-04,51.20000076293945
2022-11-07,51.77000045776367
2022-11-08,52.06999969482422
2022-11-09,51.13999938964844
2022-11-10,53.290000915527344
2022-11-11,53.25
2022-11-14,52.900001525878906
2022-11-15,53.13999938964844
2022-11-16,52.83000183105469
2022-11-17,52.84000015258789
2022-11-18,53.16999816894531
2022-11-21,53.150001525878906
2022-11-22,53.83000183105469
2022-11-23,54.04999923706055
2022-11-25,54.189998626708984
2022-11-28,53.5099983215332
2022-11-29,53.529998779296875
2022-11-30,54.810001373291016
2022-12-01,54.68000030517578
2022-12-02,54.66999816894531
2022-12-05,53.86000061035156
2022-12-06,53.33000183105469
2022-12-07,53.33000183105469
2022-12-08,53.66999816894531
2022-12-09,53.31999969482422
2022-12-12,54.08000183105469
2022-12-13,54.369998931884766
2022-12-14,54.22999954223633
2022-12-15,53.15999984741211
2022-12-16,51.5
2022-12-19,51.189998626708984
2022-12-20,51.18000030517578
2022-12-21,51.90999984741211
2022-12-22,51.369998931884766
2022-12-23,51.66999816894531
2022-12-27,51.68000030517578
2022-12-28,51.16999816894531
2022-12-29,51.810001373291016
2022-12-30,51.689998626708984
2023-01-03,51.5099983215332
2023-01-04,51.689998626708984
2023-01-05,51.220001220703125
2023-01-06,52.34000015258789
2023-01-09,52.02000045776367
2023-01-10,52.22999954223633
2023-01-11,52.66999816894531
2023-01-12,52.869998931884766
2023-01-13,52.95000076293945
2023-01-17,52.720001220703125
2023-01-18,51.93000030517578
2023-01-19,51.599998474121094
2023-01-20,52.25
2023-01-23,52.630001068115234
2023-01-24,52.630001068115234
2023-01-25,52.709999084472656
2023-01-26,53.11000061035156
2023-01-27,52.880001068115234
2023-01-30,52.380001068115234
2023-01-31,53.099998474121094
2023-02-01,53.34000015258789
2023-02-02,53.4900016784668
2023-02-03,53.09000015258789
2023-02-06,52.939998626708984
2023-02-07,53.459999084472656
2023-02-08,53.09000015258789
2023-02-09,52.709999084472656
2023-02-10,53.08000183105469
2023-02-13,53.560001373291016
2023-02-14,53.380001068115234
2023-02-15,53.36000061035156
2023-02-16,52.810001373291016
2023-02-17,52.720001220703125
2023-02-21,51.810001373291016
2023-02-22,51.63999938964844
2023-02-23,51.81999969482422
2023-02-24,51.369998931884766
2023-02-27,51.470001220703125
2023-02-28,51.279998779296875
2023-03-01,51.18000030517578
2023-03-02,51.56999969482422
2023-03-03,52.27000045776367
2023-03-06,52.25
2023-03-07,51.439998626708984
2023-03-08,51.439998626708984
2023-03-09,50.61000061035156
2023-03-10,50.0099983215332
2023-03-13,49.90999984741211
2023-03-14,50.540000915527344
2023-03-15,49.900001525878906
2023-03-16,50.630001068115234
2023-03-17,50.06999969482422
2023-03-20,50.540000915527344
2023-03-21,50.97999954223633
2023-03-22,50.16999816894531
2023-03-23,50.189998626708984
2023-03-24,50.5
2023-03-27,50.65999984741211
2023-03-28,50.630001068115234
2023-03-29,51.15999984741211
2023-03-30,51.459999084472656
2023-03-31,52.04999923706055
2023-04-03,52.439998626708984
2023-04-04,52.119998931884766
2023-04-05,52.189998626708984
2023-04-06,52.29999923706055
2023-04-10,52.45000076293945
2023-04-11,52.54999923706055
2023-04-12,52.45000076293945
2023-04-13,52.95000076293945
2023-04-14,52.779998779296875
2023-04-17,52.970001220703125
2023-04-18,53.060001373291016
2023-04-19,52.95000076293945
2023-04-20,52.810001373291016
2023-04-21,52.83000183105469
2023-04-24,52.869998931884766
2023-04-25,52.18000030517578
2023-04-26,51.81999969482422
2023-04-27,52.61000061035156
2023-04-28,53.060001373291016
2023-05-01,53.130001068115234
2023-05-02,52.40999984741211
2023-05-03,52.119998931884766
2023-05-04,51.75
2023-05-05,52.59000015258789
2023-05-08,52.529998779296875
2023-05-09,52.31999969482422
2023-05-10,52.439998626708984
2023-05-11,52.290000915527344
2023-05-12,52.290000915527344
2023-05-15,52.459999084472656
2023-05-16,52.0099983215332
2023-05-17,52.58000183105469
2023-05-18,52.90999984741211
2023-05-19,52.939998626708984
2023-05-22,52.95000076293945
2023-05-23,52.5099983215332
2023-05-24,52.06999969482422
2023-05-25,52.25
2023-05-26,53.02000045776367
2023-05-30,52.79999923706055
2023-05-31,52.650001525878906
2023-06-01,52.97999954223633
2023-06-02,53.86000061035156
2023-06-05,53.68000030517578
2023-06-06,53.72999954223633
2023-06-07,53.810001373291016
2023-06-08,54.08000183105469
2023-06-09,54.060001373291016
2023-06-12,54.5
2023-06-13,54.779998779296875
2023-06-14,53.189998626708984
2023-06-15,53.84000015258789
2023-06-16,53.61000061035156
2023-06-20,53.220001220703125
2023-06-21,53.130001068115234
2023-06-22,53.099998474121094
2023-06-23,52.66999816894531
2023-06-26,52.66999816894531
2023-06-27,53.150001525878906
2023-06-28,53.04999923706055
2023-06-29,53.400001525878906
2023-06-30,53.86000061035156
2023-07-03,53.86000061035156
2023-07-05,53.650001525878906
2023-07-06,53.189998626708984
2023-07-07,53.060001373291016
2023-07-10,53.380001068115234
2023-07-11,53.779998779296875
2023-07-12,54.029998779296875
2023-07-13,54.36000061035156
2023-07-14,54.400001525878906
2023-07-17,54.56999969482422
2023-07-18,54.88999938964844
2023-07-19,54.970001220703125
2023-07-20,54.970001220703125
2023-07-21,55.09000015258789
2023-07-24,55.310001373291016
2023-07-25,55.40999984741211
2023-07-26,55.33000183105469
2023-07-27,55.119998931884766
2023-07-28,55.52000045776367
2023-07-31,55.5
2023-08-01,55.47999954223633
2023-08-02,54.939998626708984
2023-08-03,54.790000915527344
2023-08-04,54.529998779296875
2023-08-07,55.060001373291016
2023-08-08,54.90999984741211
2023-08-09,54.709999084472656
2023-08-10,54.650001525878906
2023-08-11,54.650001525878906
2023-08-14,54.849998474121094
2023-08-15,54.22999954223633
2023-08-16,53.95000076293945
2023-08-17,53.61000061035156
2023-08-18,53.709999084472656
2023-08-21,53.91999816894531
2023-08-22,53.709999084472656
2023-08-23,54.11000061035156
2023-08-24,53.5
2023-08-25,53.79999923706055
2023-08-28,54.11000061035156
2023-08-29,54.66999816894531
2023-08-30,54.779998779296875
2023-08-31,54.619998931884766
2023-09-01,54.61000061035156
2023-09-05,54.310001373291016
2023-09-06,54.09000015258789
2023-09-07,54.060001373291016
2023-09-08,54.16999816894531
2023-09-11,54.31999969482422
2023-09-12,54.22999954223633
2023-09-13,54.119998931884766
2023-09-14,54.68000030517578
2023-09-15,54.119998931884766
2023-09-18,54.130001068115234
2023-09-19,54.02000045776367
2023-09-20,53.689998626708984
2023-09-21,52.9900016784668
2023-09-22,52.880001068115234
2023-09-25,53.0099983215332
2023-09-26,52.33000183105469
2023-09-27,52.41999816894531
2023-09-28,52.720001220703125
2023-09-29,52.5
2023-10-02,52.29999923706055
2023-10-03,51.7400016784668
2023-10-04,51.95000076293945
2023-10-05,51.93000030517578
2023-10-06,52.52000045776367
2023-10-09,53.04999923706055
2023-10-10,53.29999923706055
2023-10-11,53.52000045776367
2023-10-12,53.33000183105469
2023-10-13,53.2400016784668
2023-10-16,53.779998779296875
2023-10-17,53.79999923706055
2023-10-18,53.290000915527344
2023-10-19,52.810001373291016
2023-10-20,52.25
2023-10-23,52.040000915527344
2023-10-24,52.349998474121094
2023-10-25,51.959999084472656
2023-10-26,51.36000061035156
2023-10-27,50.970001220703125
2023-10-30,51.54999923706055
2023-10-31,51.810001373291016
2023-11-01,52.13999938964844
2023-11-02,53.119998931884766
2023-11-03,53.470001220703125
2023-11-06,53.5099983215332
2023-11-07,53.5099983215332
2023-11-08,53.58000183105469
2023-11-09,53.189998626708984
2023-11-10,53.939998626708984
2023-11-13,53.88999938964844
2023-11-14,54.75
2023-11-15,54.83000183105469
2023-11-16,54.88999938964844
2023-11-17,55.06999969482422
2023-11-20,55.43000030517578
2023-11-21,55.310001373291016
2023-11-22,55.529998779296875
2023-11-24,55.709999084472656
2023-11-27,55.40999984741211
2023-11-28,55.40999984741211
2023-11-29,55.380001068115234
2023-11-30,55.72999954223633
2023-12-01,56.040000915527344
2023-12-04,55.90999984741211
2023-12-05,55.689998626708984
2023-12-06,55.47999954223633
2023-12-07,55.709999084472656
2023-12-08,55.97999954223633
2023-12-11,56.61000061035156
2023-12-12,56.900001525878906
2023-12-13,57.68000030517578
2023-12-14,57.83000183105469
2023-12-15,56.290000915527344
2023-12-18,56.4900016784668
2023-12-19,56.779998779296875
2023-12-20,55.95000076293945
2023-12-21,56.459999084472656
2023-12-22,56.540000915527344
2023-12-26,56.83000183105469
2023-12-27,56.91999816894531
2023-12-28,56.939998626708984
2023-12-29,56.849998474121094
2024-01-02,56.68000030517578
2024-01-03,56.33000183105469
2024-01-04,56.20000076293945
2024-01-05,56.2599983215332
2024-01-08,56.75
2024-01-09,56.599998474121094
2024-01-10,56.7400016784668
2024-01-11,56.7400016784668
2024-01-12,56.79999923706055
2024-01-16,56.54999923706055
2024-01-17,56.310001373291016
2024-01-18,56.619998931884766
2024-01-19,57.27000045776367
2024-01-22,57.31999969482422
2024-01-23,57.4900016784668
2024-01-24,57.59000015258789
2024-01-25,57.65999984741211
2024-01-26,57.619998931884766
2024-01-29,57.91999816894531
2024-01-30,58.0099983215332
2024-01-31,57.369998931884766
2024-02-01,57.9900016784668
2024-02-02,58.119998931884766
2024-02-05,57.91999816894531
2024-02-06,58.150001525878906
2024-02-07,58.59000015258789
2024-02-08,58.630001068115234
2024-02-09,58.869998931884766
2024-02-12,58.880001068115234
2024-02-13,58.130001068115234
2024-02-14,58.619998931884766
2024-02-15,59.060001373291016
2024-02-16,58.95000076293945
2024-02-20,58.75
2024-02-21,58.95000076293945
2024-02-22,59.86000061035156
2024-02-23,59.88999938964844
2024-02-26,59.7400016784668
2024-02-27,59.810001373291016
2024-02-28,59.77000045776367
2024-02-29,59.939998626708984
2024-03-01,60.58000183105469
2024-03-04,60.59000015258789
2024-03-05,60.0099983215332
2024-03-06,60.34000015258789
2024-03-07,60.880001068115234
2024-03-08,60.400001525878906
2024-03-11,60.439998626708984
2024-03-12,60.77000045776367
2024-03-13,60.560001373291016
2024-03-14,60.459999084472656
2024-03-15,60.119998931884766
2024-03-18,60.34000015258789
2024-03-19,60.650001525878906
2024-03-20,61.15999984741211
2024-03-21,61.619998931884766
2024-03-22,61.400001525878906
2024-03-25,61.25
2024-03-26,61.130001068115234
2024-03-27,61.689998626708984
2024-03-28,61.83000183105469
2024-04-01,61.70000076293945
2024-04-02,61.18000030517578
2024-04-03,61.20000076293945
2024-04-04,60.45000076293945
2024-04-05,61.029998779296875
2024-04-08,61.040000915527344
2024-04-09,61.060001373291016
2024-04-10,60.45000076293945
2024-04-11,60.70000076293945
2024-04-12,59.779998779296875
2024-04-15,59.310001373291016
2024-04-16,59.33000183105469
2024-04-17,59.09000015258789
2024-04-18,58.9900016784668
2024-04-19,58.900001525878906
2024-04-22,59.33000183105469
2024-04-23,59.97999954223633
2024-04-24,59.93000030517578
2024-04-25,59.810001373291016
2024-04-26,60.189998626708984
2024-04-29,60.2599983215332
2024-04-30,59.439998626708984
2024-05-01,59.04999923706055
2024-05-02,59.290000915527344
2024-05-03,59.7599983215332
2024-05-06,60.310001373291016
2024-05-07,60.540000915527344
2024-05-08,60.689998626708984
2024-05-09,61.029998779296875
2024-05-10,61.220001220703125
2024-05-13,61.18000030517578
2024-05-14,61.5
2024-05-15,62.220001220703125
2024-05-16,62.06999969482422
2024-05-17,62.16999816894531
2024-05-20,62.15999984741211
2024-05-21,62.2599983215332
2024-05-22,62.04999923706055
2024-05-23,61.5099983215332
2024-05-24,61.790000915527344
2024-05-28,61.5099983215332
2024-05-29,60.7599983215332
2024-05-30,60.72999954223633
2024-05-31,61.33000183105469
2024-06-03,61.15999984741211
2024-06-04,61.25
2024-06-05,61.869998931884766
2024-06-06,61.79999923706055
2024-06-07,61.65999984741211
2024-06-10,62.0099983215332
2024-06-11,62.0
2024-06-12,59.439998626708984
2024-06-13,59.83000183105469
2024-06-14,59.79999923706055
2024-06-17,60.43000030517578
2024-06-18,60.439998626708984
2024-06-20,60.43000030517578
2024-06-21,60.22999954223633
2024-06-24,60.310001373291016
2024-06-25,60.130001068115234
2024-06-26,60.02000045776367
2024-06-27,60.0
2024-06-28,60.040000915527344
2024-07-01,60.040000915527344
2024-07-02,60.290000915527344
2024-07-03,60.470001220703125
2024-07-05,60.59000015258789
2024-07-08,60.65999984741211
2024-07-09,60.529998779296875
2024-07-10,61.09000015258789
2024-07-11,61.119998931884766
2024-07-12,61.400001525878906
2024-07-15,61.619998931884766
2024-07-16,62.16999816894531
2024-07-17,61.619998931884766
2024-07-18,61.130001068115234
2024-07-19,60.77000045776367
2024-07-22,61.27000045776367
2024-07-23,61.279998779296875
2024-07-24,60.2400016784668
2024-07-25,60.20000076293945
2024-07-26,60.939998626708984
2024-07-29,60.93000030517578
2024-07-30,60.939998626708984
2024-07-31,61.709999084472656
2024-08-01,60.95000076293945
2024-08-02,60.060001373291016
2024-08-05,58.63999938964844
2024-08-06,59.13999938964844
2024-08-07,58.70000076293945
2024-08-08,59.93000030517578
2024-08-09,60.16999816894531
2024-08-12,60.04999923706055
2024-08-13,60.849998474121094
2024-08-14,61.150001525878906
2024-08-15,61.95000076293945
2024-08-16,61.970001220703125
2024-08-19,62.400001525878906
2024-08-20,62.310001373291016
2024-08-21,62.5
2024-08-22,62.189998626708984
2024-08-23,62.779998779296875
2024-08-26,62.68000030517578
2024-08-27,62.81999969482422
2024-08-28,62.599998474121094
2024-08-29,62.65999984741211
2024-08-30,63.189998626708984
2024-09-03,62.220001220703125
2024-09-04,62.220001220703125
2024-09-05,61.75
2024-09-06,60.83000183105469
2024-09-09,61.43000030517578
2024-09-10,61.61000061035156
2024-09-11,61.959999084472656
2024-09-12,62.459999084472656
2024-09-13,62.93000030517578
2024-09-16,63.130001068115234
2024-09-17,62.97999954223633
2024-09-18,62.689998626708984
2024-09-19,63.47999954223633
2024-09-20,63.529998779296875
2024-09-23,63.7599983215332
2024-09-24,63.83000183105469
2024-09-25,63.59000015258789
2024-09-26,63.81999969482422
2024-09-27,63.790000915527344
2024-09-30,63.970001220703125
2024-10-01,63.70000076293945
2024-10-02,63.77000045776367
2024-10-03,63.560001373291016
2024-10-04,64.04000091552734
2024-10-07,63.540000915527344
2024-10-08,63.91999816894531
2024-10-09,64.44000244140625
2024-10-10,64.22000122070312
2024-10-11,64.6500015258789
2024-10-14,65.11000061035156
2024-10-15,64.38999938964844
2024-10-16,64.72000122070312
2024-10-17,64.76000213623047
2024-10-18,64.83000183105469
2024-10-21,64.43000030517578
2024-10-22,64.5199966430664
2024-10-23,64.1500015258789
2024-10-24,64.0199966430664
2024-10-25,63.869998931884766
2024-10-28,64.05999755859375
2024-10-29,64.12999725341797
2024-10-30,63.95000076293945
2024-10-31,63.18000030517578
2024-11-01,63.130001068115234
2024-11-04,62.88999938964844
2024-11-05,63.529998779296875
2024-11-06,64.91000366210938
2024-11-07,65.12999725341797
2024-11-08,65.48999786376953
2024-11-11,65.44000244140625
2024-11-12,65.01000213623047
2024-11-13,64.91999816894531
2024-11-14,64.54000091552734
2024-11-15,63.810001373291016
2024-11-18,64.05000305175781
2024-11-19,63.91999816894531
2024-11-20,63.9900016784668
2024-11-21,64.5199966430664
