Date,CFNFX
2023-02-01,64.6500015258789
2023-02-02,65.22000122070312
2023-02-03,64.48999786376953
2023-02-06,64.05999755859375
2023-02-07,64.83999633789062
2023-02-08,64.26000213623047
2023-02-09,63.75
2023-02-10,63.779998779296875
2023-02-13,64.4800033569336
2023-02-14,64.48999786376953
2023-02-15,64.6500015258789
2023-02-16,63.880001068115234
2023-02-17,63.65999984741211
2023-02-21,62.4900016784668
2023-02-22,62.36000061035156
2023-02-23,62.61000061035156
2023-02-24,61.97999954223633
2023-02-27,62.31999969482422
2023-02-28,62.25
2023-03-01,62.310001373291016
2023-03-02,62.7599983215332
2023-03-03,63.779998779296875
2023-03-06,63.619998931884766
2023-03-07,62.63999938964844
2023-03-08,62.77000045776367
2023-03-09,61.68000030517578
2023-03-10,60.59000015258789
2023-03-13,60.279998779296875
2023-03-14,61.22999954223633
2023-03-15,60.130001068115234
2023-03-16,61.11000061035156
2023-03-17,60.4900016784668
2023-03-20,61.09000015258789
2023-03-21,61.849998474121094
2023-03-22,61.02000045776367
2023-03-23,61.189998626708984
2023-03-24,61.33000183105469
2023-03-27,61.540000915527344
2023-03-28,61.54999923706055
2023-03-29,62.34000015258789
2023-03-30,62.72999954223633
2023-03-31,63.439998626708984
2023-04-03,63.810001373291016
2023-04-04,63.36000061035156
2023-04-05,63.11000061035156
2023-04-06,63.25
2023-04-10,63.470001220703125
2023-04-11,63.75
2023-04-12,63.59000015258789
2023-04-13,64.38999938964844
2023-04-14,64.1500015258789
2023-04-17,64.27999877929688
2023-04-18,64.48999786376953
2023-04-19,64.29000091552734
2023-04-20,64.02999877929688
2023-04-21,64.11000061035156
2023-04-24,64.16000366210938
2023-04-25,63.2599983215332
2023-04-26,63.02000045776367
2023-04-27,64.02999877929688
2023-04-28,64.58000183105469
2023-05-01,64.55000305175781
2023-05-02,63.75
2023-05-03,63.5099983215332
2023-05-04,62.95000076293945
2023-05-05,64.0
2023-05-08,64.05999755859375
2023-05-09,63.93000030517578
2023-05-10,64.05999755859375
2023-05-11,63.900001525878906
2023-05-12,63.84000015258789
2023-05-15,64.23999786376953
2023-05-16,63.75
2023-05-17,64.44999694824219
2023-05-18,64.97000122070312
2023-05-19,64.94000244140625
2023-05-22,65.0
2023-05-23,64.23999786376953
2023-05-24,63.70000076293945
2023-05-25,64.0
2023-05-26,65.1500015258789
2023-05-30,64.80999755859375
2023-05-31,64.43000030517578
2023-06-01,64.9800033569336
2023-06-02,66.0
2023-06-05,65.75
2023-06-06,66.01000213623047
2023-06-07,65.86000061035156
2023-06-08,66.18000030517578
2023-06-09,66.19999694824219
2023-06-12,66.95999908447266
2023-06-13,67.43000030517578
2023-06-14,66.55999755859375
2023-06-15,67.36000061035156
2023-06-16,66.97000122070312
2023-06-20,66.55999755859375
2023-06-21,66.47000122070312
2023-06-22,66.55000305175781
2023-06-23,65.98999786376953
2023-06-26,65.88999938964844
2023-06-27,66.70999908447266
2023-06-28,66.6500015258789
2023-06-29,66.93000030517578
2023-06-30,67.58999633789062
2023-07-03,67.6500015258789
2023-07-05,67.38999938964844
2023-07-06,66.62000274658203
2023-07-07,66.69999694824219
2023-07-10,67.12000274658203
2023-07-11,67.68000030517578
2023-07-12,68.2300033569336
2023-07-13,68.91999816894531
2023-07-14,68.86000061035156
2023-07-17,69.0999984741211
2023-07-18,69.58000183105469
2023-07-19,69.69000244140625
2023-07-20,69.18000030517578
2023-07-21,69.19999694824219
2023-07-24,69.33000183105469
2023-07-25,69.66000366210938
2023-07-26,69.51000213623047
2023-07-27,69.30999755859375
2023-07-28,69.98999786376953
2023-07-31,70.08999633789062
2023-08-01,70.04000091552734
2023-08-02,68.9800033569336
2023-08-03,68.83999633789062
2023-08-04,68.69999694824219
2023-08-07,69.47000122070312
2023-08-08,69.1500015258789
2023-08-09,68.73999786376953
2023-08-10,68.66000366210938
2023-08-11,68.37999725341797
2023-08-14,68.66000366210938
2023-08-15,67.79000091552734
2023-08-16,67.37000274658203
2023-08-17,66.77999877929688
2023-08-18,66.91000366210938
2023-08-21,67.37999725341797
2023-08-22,67.2300033569336
2023-08-23,67.97000122070312
2023-08-24,66.9000015258789
2023-08-25,67.26000213623047
2023-08-28,67.76000213623047
2023-08-29,68.7699966430664
2023-08-30,68.94000244140625
2023-08-31,68.9000015258789
2023-09-01,68.86000061035156
2023-09-05,68.43000030517578
2023-09-06,68.19999694824219
2023-09-07,68.05000305175781
2023-09-08,68.13999938964844
2023-09-11,68.45999908447266
2023-09-12,68.16000366210938
2023-09-13,67.94000244140625
2023-09-14,68.5
2023-09-15,67.79000091552734
2023-09-18,67.7699966430664
2023-09-19,67.56999969482422
2023-09-20,67.05000305175781
2023-09-21,65.91999816894531
2023-09-22,65.87000274658203
2023-09-25,66.04000091552734
2023-09-26,65.13999938964844
2023-09-27,65.23999786376953
2023-09-28,65.75
2023-09-29,65.54000091552734
2023-10-02,65.27999877929688
2023-10-03,64.30000305175781
2023-10-04,64.73999786376953
2023-10-05,64.79000091552734
2023-10-06,65.63999938964844
2023-10-09,65.98999786376953
2023-10-10,66.5199966430664
2023-10-11,66.86000061035156
2023-10-12,66.52999877929688
2023-10-13,66.16999816894531
2023-10-16,66.91999816894531
2023-10-17,67.08999633789062
2023-10-18,66.19999694824219
2023-10-19,65.54000091552734
2023-10-20,64.86000061035156
2023-10-23,64.79000091552734
2023-10-24,65.23999786376953
2023-10-25,64.36000061035156
2023-10-26,63.560001373291016
2023-10-27,63.27000045776367
2023-10-30,63.95000076293945
2023-10-31,64.2300033569336
2023-11-01,64.91000366210938
2023-11-02,66.16999816894531
2023-11-03,66.80999755859375
2023-11-06,66.88999938964844
2023-11-07,67.01000213623047
2023-11-08,67.05999755859375
2023-11-09,66.7699966430664
2023-11-10,67.75
2023-11-13,67.70999908447266
2023-11-14,69.08999633789062
2023-11-15,69.19000244140625
2023-11-16,69.08000183105469
2023-11-17,69.3499984741211
2023-11-20,69.94000244140625
2023-11-21,69.69000244140625
2023-11-22,69.98999786376953
2023-11-24,70.16000366210938
2023-11-27,69.86000061035156
2023-11-28,69.83999633789062
2023-11-29,69.86000061035156
2023-11-30,70.16000366210938
2023-12-01,70.70999908447266
2023-12-04,70.30000305175781
2023-12-05,70.05000305175781
2023-12-06,69.66000366210938
2023-12-07,70.13999938964844
2023-12-08,70.55999755859375
2023-12-11,71.19000244140625
2023-12-12,71.68000030517578
2023-12-13,72.73999786376953
2023-12-14,73.19999694824219
2023-12-15,70.12000274658203
2023-12-18,70.44000244140625
2023-12-19,70.94999694824219
2023-12-20,69.87000274658203
2023-12-21,70.72000122070312
2023-12-22,70.91999816894531
2023-12-26,71.26000213623047
2023-12-27,71.47000122070312
2023-12-28,71.47000122070312
2023-12-29,71.23999786376953
2024-01-02,70.72000122070312
2024-01-03,70.0199966430664
2024-01-04,69.97000122070312
2024-01-05,70.0
2024-01-08,70.86000061035156
2024-01-09,70.72000122070312
2024-01-10,70.98999786376953
2024-01-11,71.0199966430664
2024-01-12,71.11000061035156
2024-01-16,70.72000122070312
2024-01-17,70.30000305175781
2024-01-18,70.91999816894531
2024-01-19,71.72000122070312
2024-01-22,71.86000061035156
2024-01-23,71.91000366210938
2024-01-24,72.19000244140625
2024-01-25,72.48999786376953
2024-01-26,72.5199966430664
2024-01-29,73.12999725341797
2024-01-30,73.02999877929688
2024-01-31,72.0199966430664
2024-02-01,72.93000030517578
2024-02-02,73.61000061035156
2024-02-05,73.30999755859375
2024-02-06,73.45999908447266
2024-02-07,74.08000183105469
2024-02-08,74.3499984741211
2024-02-09,74.81999969482422
2024-02-12,74.83000183105469
2024-02-13,73.66000366210938
2024-02-14,74.51000213623047
2024-02-15,75.08000183105469
2024-02-16,74.83000183105469
2024-02-20,74.45999908447266
2024-02-21,74.5199966430664
2024-02-22,76.08000183105469
2024-02-23,75.9800033569336
2024-02-26,75.9000015258789
2024-02-27,75.98999786376953
2024-02-28,75.83999633789062
2024-02-29,76.2300033569336
2024-03-01,77.31999969482422
2024-03-04,77.43000030517578
2024-03-05,76.44000244140625
2024-03-06,76.9800033569336
2024-03-07,78.11000061035156
2024-03-08,77.43000030517578
2024-03-11,77.16999816894531
2024-03-12,77.93000030517578
2024-03-13,77.63999938964844
2024-03-14,77.44000244140625
2024-03-15,76.94000244140625
2024-03-18,77.30000305175781
2024-03-19,77.5999984741211
2024-03-20,78.51000213623047
2024-03-21,79.25
2024-03-22,78.91999816894531
2024-03-25,78.97000122070312
2024-03-26,78.81999969482422
2024-03-27,79.29000091552734
2024-03-28,79.25
2024-04-01,79.31999969482422
2024-04-02,78.69000244140625
2024-04-03,79.18000030517578
2024-04-04,78.13999938964844
2024-04-05,79.0199966430664
2024-04-08,79.1500015258789
2024-04-09,79.12000274658203
2024-04-10,78.48999786376953
2024-04-11,79.02999877929688
2024-04-12,77.6500015258789
2024-04-15,76.66999816894531
2024-04-16,76.66999816894531
2024-04-17,76.26000213623047
2024-04-18,75.98999786376953
2024-04-19,75.30000305175781
2024-04-22,75.93000030517578
2024-04-23,77.13999938964844
2024-04-24,77.0199966430664
2024-04-25,76.70999908447266
2024-04-26,77.5199966430664
2024-04-29,77.56999969482422
2024-04-30,76.29000091552734
2024-05-01,75.94999694824219
2024-05-02,76.5
2024-05-03,77.33000183105469
2024-05-06,78.37000274658203
2024-05-07,78.52999877929688
2024-05-08,78.66000366210938
2024-05-09,79.02999877929688
2024-05-10,79.33999633789062
2024-05-13,79.16999816894531
2024-05-14,79.73999786376953
2024-05-15,80.91999816894531
2024-05-16,80.51000213623047
2024-05-17,80.55999755859375
2024-05-20,80.83999633789062
2024-05-21,80.91999816894531
2024-05-22,80.62000274658203
2024-05-23,79.9800033569336
2024-05-24,80.54000091552734
2024-05-28,80.33000183105469
2024-05-29,79.37000274658203
2024-05-30,78.87999725341797
2024-05-31,79.2699966430664
2024-06-03,79.22000122070312
2024-06-04,79.02999877929688
2024-06-05,80.33000183105469
2024-06-06,80.18000030517578
2024-06-07,79.8499984741211
2024-06-10,80.41999816894531
2024-06-11,80.4000015258789
2024-06-12,80.44000244140625
2024-06-13,80.81999969482422
2024-06-14,80.73999786376953
2024-06-17,81.58999633789062
2024-06-18,81.72000122070312
2024-06-20,81.52999877929688
2024-06-21,81.18000030517578
2024-06-24,81.04000091552734
2024-06-25,81.2300033569336
2024-06-26,81.11000061035156
2024-06-27,81.12000274658203
2024-06-28,80.87000274658203
2024-07-01,81.0199966430664
2024-07-02,81.43000030517578
2024-07-03,82.0199966430664
2024-07-05,82.30000305175781
2024-07-08,82.37000274658203
2024-07-09,82.08999633789062
2024-07-10,82.94999694824219
2024-07-11,82.66999816894531
2024-07-12,83.0199966430664
2024-07-15,83.1500015258789
2024-07-16,83.75
2024-07-17,81.97000122070312
2024-07-18,81.38999938964844
2024-07-19,80.94999694824219
2024-07-22,81.75
2024-07-23,81.94000244140625
2024-07-24,79.91000366210938
2024-07-25,79.58000183105469
2024-07-26,80.62999725341797
2024-07-29,80.62999725341797
2024-07-30,80.4000015258789
2024-07-31,81.94000244140625
2024-08-01,80.55000305175781
2024-08-02,78.68000030517578
2024-08-05,76.7699966430664
2024-08-06,77.61000061035156
2024-08-07,76.94999694824219
2024-08-08,78.94999694824219
2024-08-09,79.44999694824219
2024-08-12,79.30999755859375
2024-08-13,80.58999633789062
2024-08-14,80.86000061035156
2024-08-15,82.36000061035156
2024-08-16,82.37999725341797
2024-08-19,83.08999633789062
2024-08-20,82.8499984741211
2024-08-21,83.13999938964844
2024-08-22,82.47000122070312
2024-08-23,83.45999908447266
2024-08-26,83.05000305175781
2024-08-27,83.18000030517578
2024-08-28,82.69000244140625
2024-08-29,82.76000213623047
2024-08-30,83.4800033569336
2024-09-03,81.47000122070312
2024-09-04,81.26000213623047
2024-09-05,80.9000015258789
2024-09-06,79.20999908447266
2024-09-09,80.06999969482422
2024-09-10,80.4000015258789
2024-09-11,81.54000091552734
2024-09-12,82.44000244140625
2024-09-13,83.19999694824219
2024-09-16,83.3499984741211
2024-09-17,83.3499984741211
2024-09-18,82.87000274658203
2024-09-19,84.37000274658203
2024-09-20,84.43000030517578
2024-09-23,84.75
2024-09-24,85.01000213623047
2024-09-25,84.87000274658203
2024-09-26,85.45999908447266
2024-09-27,85.1500015258789
2024-09-30,85.16000366210938
2024-10-01,84.62999725341797
2024-10-02,84.76000213623047
2024-10-03,84.5199966430664
2024-10-04,85.44000244140625
2024-10-07,84.9000015258789
2024-10-08,85.5199966430664
2024-10-09,86.05999755859375
2024-10-10,85.91999816894531
2024-10-11,86.62999725341797
2024-10-14,87.12999725341797
2024-10-15,86.01000213623047
2024-10-16,86.45999908447266
2024-10-17,86.7300033569336
2024-10-18,86.87000274658203
2024-10-21,86.5999984741211
2024-10-22,86.6500015258789
2024-10-23,85.9000015258789
2024-10-24,86.0199966430664
2024-10-25,85.98999786376953
2024-10-28,86.1500015258789
2024-10-29,86.47000122070312
2024-10-30,86.27999877929688
2024-10-31,84.80999755859375
2024-11-01,85.0
2024-11-04,84.79000091552734
2024-11-05,85.98999786376953
2024-11-06,87.66999816894531
2024-11-07,88.19000244140625
2024-11-08,88.33000183105469
2024-11-11,88.58999633789062
2024-11-12,88.0
2024-11-13,87.73999786376953
2024-11-14,87.08000183105469
2024-11-15,85.81999969482422
2024-11-18,86.29000091552734
2024-11-19,86.66000366210938
2024-11-20,86.87999725341797
2024-11-21,87.08000183105469
