Date,FMACX
2023-01-04,30.610000610351562
2023-01-05,30.190000534057617
2023-01-06,30.75
2023-01-09,30.920000076293945
2023-01-10,31.239999771118164
2023-01-11,31.719999313354492
2023-01-12,31.889999389648438
2023-01-13,32.08000183105469
2023-01-17,32.060001373291016
2023-01-18,31.729999542236328
2023-01-19,31.469999313354492
2023-01-20,32.189998626708984
2023-01-23,32.689998626708984
2023-01-24,32.599998474121094
2023-01-25,32.63999938964844
2023-01-26,32.970001220703125
2023-01-27,33.06999969482422
2023-01-30,32.59000015258789
2023-01-31,33.040000915527344
2023-02-01,33.66999816894531
2023-02-02,34.15999984741211
2023-02-03,33.70000076293945
2023-02-06,33.369998931884766
2023-02-07,33.7599983215332
2023-02-08,33.4900016784668
2023-02-09,33.279998779296875
2023-02-10,33.060001373291016
2023-02-13,33.5099983215332
2023-02-14,33.650001525878906
2023-02-15,33.869998931884766
2023-02-16,33.31999969482422
2023-02-17,33.099998474121094
2023-02-21,32.43000030517578
2023-02-22,32.439998626708984
2023-02-23,32.56999969482422
2023-02-24,32.13999938964844
2023-02-27,32.310001373291016
2023-02-28,32.290000915527344
2023-03-01,32.20000076293945
2023-03-02,32.470001220703125
2023-03-03,33.0099983215332
2023-03-06,32.90999984741211
2023-03-07,32.529998779296875
2023-03-08,32.56999969482422
2023-03-09,31.940000534057617
2023-03-10,31.360000610351562
2023-03-13,31.329999923706055
2023-03-14,31.899999618530273
2023-03-15,31.6299991607666
2023-03-16,32.25
2023-03-17,31.950000762939453
2023-03-20,32.130001068115234
2023-03-21,32.56999969482422
2023-03-22,32.08000183105469
2023-03-23,32.33000183105469
2023-03-24,32.349998474121094
2023-03-27,32.40999984741211
2023-03-28,32.279998779296875
2023-03-29,32.709999084472656
2023-03-30,32.93000030517578
2023-03-31,33.45000076293945
2023-04-03,33.5
2023-04-04,33.349998474121094
2023-04-05,33.06999969482422
2023-04-06,33.15999984741211
2023-04-10,33.279998779296875
2023-04-11,33.349998474121094
2023-04-12,33.189998626708984
2023-04-13,33.65999984741211
2023-04-14,33.560001373291016
2023-04-17,33.630001068115234
2023-04-18,33.70000076293945
2023-04-19,33.689998626708984
2023-04-20,33.54999923706055
2023-04-21,33.650001525878906
2023-04-24,33.61000061035156
2023-04-25,32.939998626708984
2023-04-26,32.900001525878906
2023-04-27,33.47999954223633
2023-04-28,33.779998779296875
2023-05-01,33.7599983215332
2023-05-02,33.45000076293945
2023-05-03,33.369998931884766
2023-05-04,33.20000076293945
2023-05-05,33.630001068115234
2023-05-08,33.72999954223633
2023-05-09,33.63999938964844
2023-05-10,33.84000015258789
2023-05-11,33.790000915527344
2023-05-12,33.709999084472656
2023-05-15,33.88999938964844
2023-05-16,33.65999984741211
2023-05-17,34.029998779296875
2023-05-18,34.5
2023-05-19,34.369998931884766
2023-05-22,34.43000030517578
2023-05-23,33.88999938964844
2023-05-24,33.709999084472656
2023-05-25,33.900001525878906
2023-05-26,34.5099983215332
2023-05-30,34.43000030517578
2023-05-31,34.310001373291016
2023-06-01,34.599998474121094
2023-06-02,35.119998931884766
2023-06-05,35.0099983215332
2023-06-06,35.11000061035156
2023-06-07,34.779998779296875
2023-06-08,34.939998626708984
2023-06-09,34.970001220703125
2023-06-12,35.439998626708984
2023-06-13,35.66999816894531
2023-06-14,35.5099983215332
2023-06-15,35.93000030517578
2023-06-16,35.650001525878906
2023-06-20,35.560001373291016
2023-06-21,35.439998626708984
2023-06-22,35.58000183105469
2023-06-23,35.33000183105469
2023-06-26,35.18000030517578
2023-06-27,35.619998931884766
2023-06-28,35.72999954223633
2023-06-29,35.81999969482422
2023-06-30,36.15999984741211
2023-07-03,36.099998474121094
2023-07-05,36.02000045776367
2023-07-06,35.650001525878906
2023-07-07,35.630001068115234
2023-07-10,35.90999984741211
2023-07-11,36.209999084472656
2023-07-12,36.45000076293945
2023-07-13,36.84000015258789
2023-07-14,36.880001068115234
2023-07-17,37.029998779296875
2023-07-18,37.34000015258789
2023-07-19,37.36000061035156
2023-07-20,36.91999816894531
2023-07-21,36.97999954223633
2023-07-24,36.939998626708984
2023-07-25,37.099998474121094
2023-07-26,37.11000061035156
2023-07-27,36.84000015258789
2023-07-28,37.29999923706055
2023-07-31,37.34000015258789
2023-08-01,37.25
2023-08-02,36.619998931884766
2023-08-03,36.560001373291016
2023-08-04,36.5
2023-08-07,36.869998931884766
2023-08-08,36.61000061035156
2023-08-09,36.31999969482422
2023-08-10,36.41999816894531
2023-08-11,36.22999954223633
2023-08-14,36.470001220703125
2023-08-15,36.11000061035156
2023-08-16,35.81999969482422
2023-08-17,35.369998931884766
2023-08-18,35.400001525878906
2023-08-21,35.63999938964844
2023-08-22,35.63999938964844
2023-08-23,36.099998474121094
2023-08-24,35.459999084472656
2023-08-25,35.66999816894531
2023-08-28,35.91999816894531
2023-08-29,36.529998779296875
2023-08-30,36.720001220703125
2023-08-31,36.72999954223633
2023-09-01,36.79999923706055
2023-09-05,36.56999969482422
2023-09-06,36.470001220703125
2023-09-07,36.380001068115234
2023-09-08,36.349998474121094
2023-09-11,36.529998779296875
2023-09-12,36.25
2023-09-13,36.189998626708984
2023-09-14,36.349998474121094
2023-09-15,35.939998626708984
2023-09-18,35.869998931884766
2023-09-19,35.77000045776367
2023-09-20,35.459999084472656
2023-09-21,34.75
2023-09-22,34.709999084472656
2023-09-25,34.84000015258789
2023-09-26,34.38999938964844
2023-09-27,34.4900016784668
2023-09-28,34.7599983215332
2023-09-29,34.70000076293945
2023-10-02,34.66999816894531
2023-10-03,34.06999969482422
2023-10-04,34.38999938964844
2023-10-05,34.34000015258789
2023-10-06,34.83000183105469
2023-10-09,34.95000076293945
2023-10-10,35.22999954223633
2023-10-11,35.31999969482422
2023-10-12,34.97999954223633
2023-10-13,34.689998626708984
2023-10-16,35.119998931884766
2023-10-17,35.209999084472656
2023-10-18,34.630001068115234
2023-10-19,34.34000015258789
2023-10-20,33.97999954223633
2023-10-23,33.9900016784668
2023-10-24,34.25
2023-10-25,33.58000183105469
2023-10-26,33.16999816894531
2023-10-27,33.08000183105469
2023-10-30,33.439998626708984
2023-10-31,33.66999816894531
2023-11-01,33.9900016784668
2023-11-02,34.66999816894531
2023-11-03,35.15999984741211
2023-11-06,35.119998931884766
2023-11-07,35.380001068115234
2023-11-08,35.40999984741211
2023-11-09,35.16999816894531
2023-11-10,35.72999954223633
2023-11-13,35.75
2023-11-14,36.61000061035156
2023-11-15,36.689998626708984
2023-11-16,36.68000030517578
2023-11-17,36.77000045776367
2023-11-20,37.119998931884766
2023-11-21,37.06999969482422
2023-11-22,37.2599983215332
2023-11-24,37.310001373291016
2023-11-27,37.20000076293945
2023-11-28,37.130001068115234
2023-11-29,37.15999984741211
2023-11-30,37.29999923706055
2023-12-01,37.66999816894531
2023-12-04,37.5099983215332
2023-12-05,37.310001373291016
2023-12-06,37.16999816894531
2023-12-07,37.459999084472656
2023-12-08,37.66999816894531
2023-12-11,37.97999954223633
2023-12-12,38.27000045776367
2023-12-13,37.599998474121094
2023-12-14,37.790000915527344
2023-12-15,37.810001373291016
2023-12-18,37.97999954223633
2023-12-19,38.279998779296875
2023-12-20,37.68000030517578
2023-12-21,38.220001220703125
2023-12-22,38.29999923706055
2023-12-26,38.47999954223633
2023-12-27,38.58000183105469
2023-12-28,38.599998474121094
2023-12-29,38.400001525878906
2024-01-02,37.970001220703125
2024-01-03,37.38999938964844
2024-01-04,37.380001068115234
2024-01-05,37.369998931884766
2024-01-08,38.029998779296875
2024-01-09,38.060001373291016
2024-01-10,38.290000915527344
2024-01-11,38.38999938964844
2024-01-12,38.400001525878906
2024-01-16,38.25
2024-01-17,38.040000915527344
2024-01-18,38.47999954223633
2024-01-19,38.91999816894531
2024-01-22,39.11000061035156
2024-01-23,39.099998474121094
2024-01-24,39.119998931884766
2024-01-25,39.34000015258789
2024-01-26,39.36000061035156
2024-01-29,39.77000045776367
2024-01-30,39.619998931884766
2024-01-31,38.959999084472656
2024-02-01,39.529998779296875
2024-02-02,40.060001373291016
2024-02-05,39.90999984741211
2024-02-06,40.040000915527344
2024-02-07,40.5099983215332
2024-02-08,40.65999984741211
2024-02-09,40.880001068115234
2024-02-12,40.84000015258789
2024-02-13,40.130001068115234
2024-02-14,40.709999084472656
2024-02-15,40.95000076293945
2024-02-16,40.689998626708984
2024-02-20,40.380001068115234
2024-02-21,40.29999923706055
2024-02-22,41.27000045776367
2024-02-23,41.279998779296875
2024-02-26,41.25
2024-02-27,41.38999938964844
2024-02-28,41.25
2024-02-29,41.47999954223633
2024-03-01,41.939998626708984
2024-03-04,41.880001068115234
2024-03-05,41.279998779296875
2024-03-06,41.529998779296875
2024-03-07,42.119998931884766
2024-03-08,41.709999084472656
2024-03-11,41.5
2024-03-12,41.97999954223633
2024-03-13,41.93000030517578
2024-03-14,41.790000915527344
2024-03-15,41.369998931884766
2024-03-18,41.58000183105469
2024-03-19,41.810001373291016
2024-03-20,42.279998779296875
2024-03-21,42.65999984741211
2024-03-22,42.5099983215332
2024-03-25,42.38999938964844
2024-03-26,42.33000183105469
2024-03-27,42.54999923706055
2024-03-28,42.54999923706055
2024-04-01,42.5099983215332
2024-04-02,42.119998931884766
2024-04-03,42.31999969482422
2024-04-04,41.7400016784668
2024-04-05,42.33000183105469
2024-04-08,42.369998931884766
2024-04-09,42.439998626708984
2024-04-10,42.0099983215332
2024-04-11,42.34000015258789
2024-04-12,41.61000061035156
2024-04-15,41.0
2024-04-16,40.9900016784668
2024-04-17,40.63999938964844
2024-04-18,40.400001525878906
2024-04-19,39.869998931884766
2024-04-22,40.16999816894531
2024-04-23,40.90999984741211
2024-04-24,40.849998474121094
2024-04-25,40.63999938964844
2024-04-26,41.06999969482422
2024-04-29,41.119998931884766
2024-04-30,40.459999084472656
2024-05-01,40.369998931884766
2024-05-02,40.68000030517578
2024-05-03,41.150001525878906
2024-05-06,41.709999084472656
2024-05-07,41.81999969482422
2024-05-08,41.720001220703125
2024-05-09,41.880001068115234
2024-05-10,42.0
2024-05-13,41.869998931884766
2024-05-14,42.09000015258789
2024-05-15,42.65999984741211
2024-05-16,42.439998626708984
2024-05-17,42.43000030517578
2024-05-20,42.63999938964844
2024-05-21,42.63999938964844
2024-05-22,42.52000045776367
2024-05-23,42.20000076293945
2024-05-24,42.54999923706055
2024-05-28,42.38999938964844
2024-05-29,42.029998779296875
2024-05-30,41.61000061035156
2024-05-31,41.84000015258789
2024-06-03,41.869998931884766
2024-06-04,41.880001068115234
2024-06-05,42.63999938964844
2024-06-06,42.650001525878906
2024-06-07,42.5099983215332
2024-06-10,42.720001220703125
2024-06-11,42.83000183105469
2024-06-12,42.5099983215332
2024-06-13,42.61000061035156
2024-06-14,42.52000045776367
2024-06-17,42.91999816894531
2024-06-18,42.939998626708984
2024-06-20,42.810001373291016
2024-06-21,42.790000915527344
2024-06-24,42.68000030517578
2024-06-25,42.79999923706055
2024-06-26,42.86000061035156
2024-06-27,42.939998626708984
2024-06-28,42.779998779296875
2024-07-01,42.77000045776367
2024-07-02,42.9900016784668
2024-07-03,43.220001220703125
2024-07-05,43.470001220703125
2024-07-08,43.45000076293945
2024-07-09,43.290000915527344
2024-07-10,43.63999938964844
2024-07-11,43.52000045776367
2024-07-12,43.709999084472656
2024-07-15,43.77000045776367
2024-07-16,44.130001068115234
2024-07-17,43.099998474121094
2024-07-18,42.72999954223633
2024-07-19,42.560001373291016
2024-07-22,43.08000183105469
2024-07-23,43.279998779296875
2024-07-24,42.13999938964844
2024-07-25,41.9900016784668
2024-07-26,42.400001525878906
2024-07-29,42.41999816894531
2024-07-30,42.310001373291016
2024-07-31,43.040000915527344
2024-08-01,42.41999816894531
2024-08-02,41.5
2024-08-05,40.43000030517578
2024-08-06,40.86000061035156
2024-08-07,40.52000045776367
2024-08-08,41.54999923706055
2024-08-09,41.77000045776367
2024-08-12,41.689998626708984
2024-08-13,42.38999938964844
2024-08-14,42.5
2024-08-15,43.29999923706055
2024-08-16,43.279998779296875
2024-08-19,43.689998626708984
2024-08-20,43.63999938964844
2024-08-21,43.84000015258789
2024-08-22,43.40999984741211
2024-08-23,43.91999816894531
2024-08-26,43.689998626708984
2024-08-27,43.79999923706055
2024-08-28,43.52000045776367
2024-08-29,43.61000061035156
2024-08-30,43.939998626708984
2024-09-03,42.939998626708984
2024-09-04,42.81999969482422
2024-09-05,42.61000061035156
2024-09-06,41.849998474121094
2024-09-09,42.27000045776367
2024-09-10,42.4900016784668
2024-09-11,43.11000061035156
2024-09-12,43.560001373291016
2024-09-13,43.90999984741211
2024-09-16,43.93000030517578
2024-09-17,43.970001220703125
2024-09-18,43.869998931884766
2024-09-19,44.68000030517578
2024-09-20,44.61000061035156
2024-09-23,44.709999084472656
2024-09-24,44.83000183105469
2024-09-25,44.72999954223633
2024-09-26,44.93000030517578
2024-09-27,44.790000915527344
2024-09-30,44.88999938964844
2024-10-01,44.5099983215332
2024-10-02,44.58000183105469
2024-10-03,44.38999938964844
2024-10-04,44.81999969482422
2024-10-07,44.369998931884766
2024-10-08,44.880001068115234
2024-10-09,45.2400016784668
2024-10-10,45.13999938964844
2024-10-11,45.5
2024-10-14,45.810001373291016
2024-10-15,45.36000061035156
2024-10-16,45.470001220703125
2024-10-17,45.52000045776367
2024-10-18,45.689998626708984
2024-10-21,45.4900016784668
2024-10-22,45.439998626708984
2024-10-23,44.90999984741211
2024-10-24,44.91999816894531
2024-10-25,44.970001220703125
2024-10-28,45.060001373291016
2024-10-29,45.279998779296875
2024-10-30,45.150001525878906
2024-10-31,44.209999084472656
2024-11-01,44.4900016784668
2024-11-04,44.439998626708984
2024-11-05,45.0
2024-11-06,46.0099983215332
2024-11-07,46.310001373291016
2024-11-08,46.56999969482422
2024-11-11,46.77000045776367
2024-11-12,46.63999938964844
2024-11-13,46.58000183105469
2024-11-14,46.099998474121094
2024-11-15,45.189998626708984
2024-11-18,45.27000045776367
2024-11-19,45.45000076293945
2024-11-20,45.560001373291016
2024-11-21,45.689998626708984
