Date,MEIIX
2022-09-01,49.04999923706055
2022-09-02,48.619998931884766
2022-09-06,48.52000045776367
2022-09-07,49.400001525878906
2022-09-08,49.79999923706055
2022-09-09,50.310001373291016
2022-09-12,50.720001220703125
2022-09-13,48.93000030517578
2022-09-14,49.040000915527344
2022-09-15,48.689998626708984
2022-09-16,48.369998931884766
2022-09-19,48.63999938964844
2022-09-20,48.0
2022-09-21,47.2400016784668
2022-09-22,46.58000183105469
2022-09-23,45.88999938964844
2022-09-26,45.2400016784668
2022-09-27,45.040000915527344
2022-09-28,45.970001220703125
2022-09-29,45.25
2022-09-30,44.66999816894531
2022-10-03,45.97999954223633
2022-10-04,47.36000061035156
2022-10-05,47.130001068115234
2022-10-06,46.52000045776367
2022-10-07,45.59000015258789
2022-10-10,45.41999816894531
2022-10-11,45.209999084472656
2022-10-12,44.91999816894531
2022-10-13,46.119998931884766
2022-10-14,45.04999923706055
2022-10-17,46.04999923706055
2022-10-18,46.720001220703125
2022-10-19,46.31999969482422
2022-10-20,45.709999084472656
2022-10-21,46.849998474121094
2022-10-24,47.47999954223633
2022-10-25,47.9900016784668
2022-10-26,48.130001068115234
2022-10-27,48.290000915527344
2022-10-28,49.36000061035156
2022-10-31,49.08000183105469
2022-11-01,49.15999984741211
2022-11-02,48.349998474121094
2022-11-03,48.2400016784668
2022-11-04,48.900001525878906
2022-11-07,49.310001373291016
2022-11-08,49.65999984741211
2022-11-09,48.869998931884766
2022-11-10,51.0
2022-11-11,51.040000915527344
2022-11-14,50.68000030517578
2022-11-15,51.0099983215332
2022-11-16,50.77000045776367
2022-11-17,50.7400016784668
2022-11-18,51.06999969482422
2022-11-21,51.08000183105469
2022-11-22,51.709999084472656
2022-11-23,51.900001525878906
2022-11-25,52.09000015258789
2022-11-28,51.29999923706055
2022-11-29,51.38999938964844
2022-11-30,52.41999816894531
2022-12-01,52.380001068115234
2022-12-02,52.439998626708984
2022-12-05,51.599998474121094
2022-12-06,51.13999938964844
2022-12-07,51.18000030517578
2022-12-08,51.459999084472656
2022-12-09,51.09000015258789
2022-12-12,51.790000915527344
2022-12-13,52.13999938964844
2022-12-14,51.779998779296875
2022-12-15,47.790000915527344
2022-12-16,47.22999954223633
2022-12-19,47.04999923706055
2022-12-20,47.130001068115234
2022-12-21,47.880001068115234
2022-12-22,47.439998626708984
2022-12-23,47.77000045776367
2022-12-27,47.83000183105469
2022-12-28,47.38999938964844
2022-12-29,47.970001220703125
2022-12-30,47.790000915527344
2023-01-03,47.790000915527344
2023-01-04,48.209999084472656
2023-01-05,47.68000030517578
2023-01-06,48.70000076293945
2023-01-09,48.43000030517578
2023-01-10,48.709999084472656
2023-01-11,49.15999984741211
2023-01-12,49.36000061035156
2023-01-13,49.52000045776367
2023-01-17,49.220001220703125
2023-01-18,48.380001068115234
2023-01-19,47.970001220703125
2023-01-20,48.619998931884766
2023-01-23,48.97999954223633
2023-01-24,48.959999084472656
2023-01-25,48.91999816894531
2023-01-26,49.0099983215332
2023-01-27,48.86000061035156
2023-01-30,48.540000915527344
2023-01-31,49.20000076293945
2023-02-01,49.33000183105469
2023-02-02,49.45000076293945
2023-02-03,49.0
2023-02-06,48.84000015258789
2023-02-07,49.18000030517578
2023-02-08,48.849998474121094
2023-02-09,48.279998779296875
2023-02-10,48.66999816894531
2023-02-13,49.119998931884766
2023-02-14,48.900001525878906
2023-02-15,48.959999084472656
2023-02-16,48.470001220703125
2023-02-17,48.52000045776367
2023-02-21,47.66999816894531
2023-02-22,47.619998931884766
2023-02-23,47.70000076293945
2023-02-24,47.36000061035156
2023-02-27,47.47999954223633
2023-02-28,47.2599983215332
2023-03-01,47.04999923706055
2023-03-02,47.400001525878906
2023-03-03,47.93000030517578
2023-03-06,47.88999938964844
2023-03-07,47.099998474121094
2023-03-08,47.08000183105469
2023-03-09,46.2599983215332
2023-03-10,45.75
2023-03-13,45.5
2023-03-14,45.9900016784668
2023-03-15,45.20000076293945
2023-03-16,45.939998626708984
2023-03-17,45.13999938964844
2023-03-20,45.7400016784668
2023-03-21,46.16999816894531
2023-03-22,45.36000061035156
2023-03-23,45.029998779296875
2023-03-24,45.29999923706055
2023-03-27,45.599998474121094
2023-03-28,45.63999938964844
2023-03-29,46.209999084472656
2023-03-30,46.349998474121094
2023-03-31,46.88999938964844
2023-04-03,47.18000030517578
2023-04-04,46.790000915527344
2023-04-05,46.939998626708984
2023-04-06,46.93000030517578
2023-04-10,47.099998474121094
2023-04-11,47.27000045776367
2023-04-12,47.20000076293945
2023-04-13,47.43000030517578
2023-04-14,47.400001525878906
2023-04-17,47.7400016784668
2023-04-18,47.75
2023-04-19,47.900001525878906
2023-04-20,47.7599983215332
2023-04-21,47.75
2023-04-24,47.81999969482422
2023-04-25,47.220001220703125
2023-04-26,46.56999969482422
2023-04-27,47.29999923706055
2023-04-28,47.720001220703125
2023-05-01,47.709999084472656
2023-05-02,47.11000061035156
2023-05-03,46.7599983215332
2023-05-04,46.41999816894531
2023-05-05,47.220001220703125
2023-05-08,47.25
2023-05-09,47.13999938964844
2023-05-10,47.099998474121094
2023-05-11,46.88999938964844
2023-05-12,46.790000915527344
2023-05-15,46.95000076293945
2023-05-16,46.400001525878906
2023-05-17,46.959999084472656
2023-05-18,47.13999938964844
2023-05-19,47.15999984741211
2023-05-22,47.130001068115234
2023-05-23,46.65999984741211
2023-05-24,46.119998931884766
2023-05-25,45.93000030517578
2023-05-26,46.279998779296875
2023-05-30,46.13999938964844
2023-05-31,45.810001373291016
2023-06-01,46.13999938964844
2023-06-02,46.970001220703125
2023-06-05,46.81999969482422
2023-06-06,46.97999954223633
2023-06-07,47.369998931884766
2023-06-08,47.45000076293945
2023-06-09,47.34000015258789
2023-06-12,47.41999816894531
2023-06-13,47.779998779296875
2023-06-14,47.630001068115234
2023-06-15,48.22999954223633
2023-06-16,48.2400016784668
2023-06-20,47.81999969482422
2023-06-21,47.880001068115234
2023-06-22,47.529998779296875
2023-06-23,47.18000030517578
2023-06-26,47.290000915527344
2023-06-27,47.619998931884766
2023-06-28,47.439998626708984
2023-06-29,47.900001525878906
2023-06-30,48.369998931884766
2023-07-03,48.40999984741211
2023-07-05,48.18000030517578
2023-07-06,47.689998626708984
2023-07-07,47.630001068115234
2023-07-10,47.959999084472656
2023-07-11,48.400001525878906
2023-07-12,48.56999969482422
2023-07-13,48.68000030517578
2023-07-14,48.5
2023-07-17,48.65999984741211
2023-07-18,48.86000061035156
2023-07-19,48.95000076293945
2023-07-20,49.310001373291016
2023-07-21,49.54999923706055
2023-07-24,49.68000030517578
2023-07-25,49.70000076293945
2023-07-26,49.79999923706055
2023-07-27,49.54999923706055
2023-07-28,49.619998931884766
2023-07-31,49.630001068115234
2023-08-01,49.540000915527344
2023-08-02,49.25
2023-08-03,48.9900016784668
2023-08-04,48.619998931884766
2023-08-07,49.0099983215332
2023-08-08,48.810001373291016
2023-08-09,48.720001220703125
2023-08-10,48.7400016784668
2023-08-11,48.849998474121094
2023-08-14,48.869998931884766
2023-08-15,48.2599983215332
2023-08-16,48.22999954223633
2023-08-17,48.0
2023-08-18,48.09000015258789
2023-08-21,48.06999969482422
2023-08-22,47.869998931884766
2023-08-23,48.15999984741211
2023-08-24,47.880001068115234
2023-08-25,48.150001525878906
2023-08-28,48.369998931884766
2023-08-29,48.779998779296875
2023-08-30,48.84000015258789
2023-08-31,48.540000915527344
2023-09-01,48.68000030517578
2023-09-05,48.099998474121094
2023-09-06,48.0099983215332
2023-09-07,48.040000915527344
2023-09-08,48.09000015258789
2023-09-11,48.20000076293945
2023-09-12,48.2400016784668
2023-09-13,48.2599983215332
2023-09-14,48.7599983215332
2023-09-15,48.380001068115234
2023-09-18,48.470001220703125
2023-09-19,48.38999938964844
2023-09-20,48.27000045776367
2023-09-21,47.43000030517578
2023-09-22,47.25
2023-09-25,47.369998931884766
2023-09-26,46.72999954223633
2023-09-27,46.7400016784668
2023-09-28,46.880001068115234
2023-09-29,46.58000183105469
2023-10-02,46.150001525878906
2023-10-03,45.81999969482422
2023-10-04,45.970001220703125
2023-10-05,45.91999816894531
2023-10-06,46.36000061035156
2023-10-09,46.810001373291016
2023-10-10,47.040000915527344
2023-10-11,47.15999984741211
2023-10-12,46.779998779296875
2023-10-13,46.97999954223633
2023-10-16,47.40999984741211
2023-10-17,47.439998626708984
2023-10-18,46.880001068115234
2023-10-19,46.470001220703125
2023-10-20,45.9900016784668
2023-10-23,45.650001525878906
2023-10-24,45.86000061035156
2023-10-25,45.689998626708984
2023-10-26,45.52000045776367
2023-10-27,44.81999969482422
2023-10-30,45.25
2023-10-31,45.720001220703125
2023-11-01,45.91999816894531
2023-11-02,46.72999954223633
2023-11-03,47.08000183105469
2023-11-06,46.9900016784668
2023-11-07,46.84000015258789
2023-11-08,46.79999923706055
2023-11-09,46.45000076293945
2023-11-10,46.900001525878906
2023-11-13,46.83000183105469
2023-11-14,47.58000183105469
2023-11-15,47.72999954223633
2023-11-16,47.86000061035156
2023-11-17,48.02000045776367
2023-11-20,48.20000076293945
2023-11-21,48.20000076293945
2023-11-22,48.38999938964844
2023-11-24,48.560001373291016
2023-11-27,48.40999984741211
2023-11-28,48.290000915527344
2023-11-29,48.22999954223633
2023-11-30,48.70000076293945
2023-12-01,49.11000061035156
2023-12-04,49.16999816894531
2023-12-05,48.77000045776367
2023-12-06,48.70000076293945
2023-12-07,48.81999969482422
2023-12-08,48.95000076293945
2023-12-11,49.59000015258789
2023-12-12,49.650001525878906
2023-12-13,50.25
2023-12-14,47.119998931884766
2023-12-15,46.86000061035156
2023-12-18,46.959999084472656
2023-12-19,47.2400016784668
2023-12-20,46.5099983215332
2023-12-21,46.959999084472656
2023-12-22,47.20000076293945
2023-12-26,47.439998626708984
2023-12-27,47.56999969482422
2023-12-28,47.599998474121094
2023-12-29,47.599998474121094
2024-01-02,47.7599983215332
2024-01-03,47.5099983215332
2024-01-04,47.369998931884766
2024-01-05,47.47999954223633
2024-01-08,47.790000915527344
2024-01-09,47.58000183105469
2024-01-10,47.59000015258789
2024-01-11,47.41999816894531
2024-01-12,47.52000045776367
2024-01-16,47.189998626708984
2024-01-17,46.95000076293945
2024-01-18,47.150001525878906
2024-01-19,47.529998779296875
2024-01-22,47.619998931884766
2024-01-23,47.720001220703125
2024-01-24,47.54999923706055
2024-01-25,47.7599983215332
2024-01-26,47.88999938964844
2024-01-29,47.970001220703125
2024-01-30,48.18000030517578
2024-01-31,47.880001068115234
2024-02-01,48.36000061035156
2024-02-02,48.290000915527344
2024-02-05,48.029998779296875
2024-02-06,48.29999923706055
2024-02-07,48.45000076293945
2024-02-08,48.38999938964844
2024-02-09,48.5099983215332
2024-02-12,48.66999816894531
2024-02-13,48.09000015258789
2024-02-14,48.380001068115234
2024-02-15,48.900001525878906
2024-02-16,48.83000183105469
2024-02-20,48.880001068115234
2024-02-21,49.15999984741211
2024-02-22,49.47999954223633
2024-02-23,49.61000061035156
2024-02-26,49.439998626708984
2024-02-27,49.5099983215332
2024-02-28,49.52000045776367
2024-02-29,49.560001373291016
2024-03-01,49.65999984741211
2024-03-04,49.7400016784668
2024-03-05,49.61000061035156
2024-03-06,49.970001220703125
2024-03-07,50.220001220703125
2024-03-08,50.2400016784668
2024-03-11,50.310001373291016
2024-03-12,50.459999084472656
2024-03-13,50.56999969482422
2024-03-14,50.34000015258789
2024-03-15,50.290000915527344
2024-03-18,50.380001068115234
2024-03-19,50.599998474121094
2024-03-20,50.97999954223633
2024-03-21,51.18000030517578
2024-03-22,50.93000030517578
2024-03-25,50.849998474121094
2024-03-26,50.58000183105469
2024-03-27,51.349998474121094
2024-03-28,51.56999969482422
2024-04-01,51.310001373291016
2024-04-02,51.04999923706055
2024-04-03,50.93000030517578
2024-04-04,50.470001220703125
2024-04-05,50.79999923706055
2024-04-08,50.810001373291016
2024-04-09,50.83000183105469
2024-04-10,50.27000045776367
2024-04-11,50.08000183105469
2024-04-12,49.349998474121094
2024-04-15,49.099998474121094
2024-04-16,48.93000030517578
2024-04-17,48.81999969482422
2024-04-18,48.88999938964844
2024-04-19,49.349998474121094
2024-04-22,49.75
2024-04-23,50.060001373291016
2024-04-24,50.040000915527344
2024-04-25,50.02000045776367
2024-04-26,49.91999816894531
2024-04-29,50.11000061035156
2024-04-30,49.61000061035156
2024-05-01,49.650001525878906
2024-05-02,49.75
2024-05-03,49.880001068115234
2024-05-06,50.25
2024-05-07,50.58000183105469
2024-05-08,50.689998626708984
2024-05-09,51.11000061035156
2024-05-10,51.2599983215332
2024-05-13,51.13999938964844
2024-05-14,51.2599983215332
2024-05-15,51.4900016784668
2024-05-16,51.54999923706055
2024-05-17,51.77000045776367
2024-05-20,51.5099983215332
2024-05-21,51.4900016784668
2024-05-22,51.41999816894531
2024-05-23,50.689998626708984
2024-05-24,50.79999923706055
2024-05-28,50.47999954223633
2024-05-29,49.90999984741211
2024-05-30,50.2400016784668
2024-05-31,51.08000183105469
2024-06-03,50.75
2024-06-04,50.779998779296875
2024-06-05,50.900001525878906
2024-06-06,50.849998474121094
2024-06-07,50.72999954223633
2024-06-10,50.83000183105469
2024-06-11,50.54999923706055
2024-06-12,50.470001220703125
2024-06-13,50.36000061035156
2024-06-14,50.150001525878906
2024-06-17,50.45000076293945
2024-06-18,50.599998474121094
2024-06-20,50.81999969482422
2024-06-21,50.7400016784668
2024-06-24,51.099998474121094
2024-06-25,50.47999954223633
2024-06-26,50.22999954223633
2024-06-27,50.25
2024-06-28,50.25
2024-07-01,50.08000183105469
2024-07-02,50.31999969482422
2024-07-03,50.36000061035156
2024-07-05,50.290000915527344
2024-07-08,50.349998474121094
2024-07-09,50.34000015258789
2024-07-10,50.83000183105469
2024-07-11,51.20000076293945
2024-07-12,51.45000076293945
2024-07-15,51.619998931884766
2024-07-16,52.33000183105469
2024-07-17,52.58000183105469
2024-07-18,52.209999084472656
2024-07-19,51.66999816894531
2024-07-22,52.02000045776367
2024-07-23,51.7400016784668
2024-07-24,51.459999084472656
2024-07-25,51.68000030517578
2024-07-26,52.380001068115234
2024-07-29,52.34000015258789
2024-07-30,52.720001220703125
2024-07-31,52.88999938964844
2024-08-01,52.369998931884766
2024-08-02,51.720001220703125
2024-08-05,50.54999923706055
2024-08-06,50.91999816894531
2024-08-07,50.86000061035156
2024-08-08,51.41999816894531
2024-08-09,51.5099983215332
2024-08-12,51.36000061035156
2024-08-13,51.79999923706055
2024-08-14,52.20000076293945
2024-08-15,52.720001220703125
2024-08-16,52.84000015258789
2024-08-19,53.13999938964844
2024-08-20,52.939998626708984
2024-08-21,53.189998626708984
2024-08-22,53.15999984741211
2024-08-23,53.65999984741211
2024-08-26,53.77000045776367
2024-08-27,53.88999938964844
2024-08-28,53.900001525878906
2024-08-29,54.18000030517578
2024-08-30,54.61000061035156
2024-09-03,54.0099983215332
2024-09-04,54.119998931884766
2024-09-05,53.61000061035156
2024-09-06,53.06999969482422
2024-09-09,53.720001220703125
2024-09-10,53.45000076293945
2024-09-11,53.380001068115234
2024-09-12,53.540000915527344
2024-09-13,53.900001525878906
2024-09-16,54.279998779296875
2024-09-17,54.22999954223633
2024-09-18,54.029998779296875
2024-09-19,54.4900016784668
2024-09-20,54.349998474121094
2024-09-23,54.4900016784668
2024-09-24,54.400001525878906
2024-09-25,54.04999923706055
2024-09-26,54.0
2024-09-27,54.20000076293945
2024-09-30,54.2599983215332
2024-10-01,54.189998626708984
2024-10-02,54.20000076293945
2024-10-03,53.880001068115234
2024-10-04,54.22999954223633
2024-10-07,53.75
2024-10-08,53.900001525878906
2024-10-09,54.34000015258789
2024-10-10,54.16999816894531
2024-10-11,54.7400016784668
2024-10-14,55.09000015258789
2024-10-15,54.77000045776367
2024-10-16,55.279998779296875
2024-10-17,55.20000076293945
2024-10-18,55.189998626708984
2024-10-21,54.650001525878906
2024-10-22,54.5
2024-10-23,54.4900016784668
2024-10-24,54.400001525878906
2024-10-25,54.06999969482422
2024-10-28,54.2400016784668
2024-10-29,53.880001068115234
2024-10-30,53.83000183105469
2024-10-31,53.540000915527344
2024-11-01,53.63999938964844
2024-11-04,53.5
2024-11-05,53.939998626708984
2024-11-06,55.2599983215332
2024-11-07,55.18000030517578
2024-11-08,55.560001373291016
2024-11-11,55.75
2024-11-12,55.439998626708984
2024-11-13,55.40999984741211
2024-11-14,54.869998931884766
2024-11-15,54.650001525878906
2024-11-18,54.939998626708984
2024-11-19,54.61000061035156
2024-11-20,54.560001373291016
2024-11-21,55.18000030517578
