Date,SFCWX
2023-01-04,57.869998931884766
2023-01-05,57.599998474121094
2023-01-06,58.72999954223633
2023-01-09,59.34000015258789
2023-01-10,59.75
2023-01-11,60.439998626708984
2023-01-12,60.9900016784668
2023-01-13,61.400001525878906
2023-01-17,61.45000076293945
2023-01-18,61.099998474121094
2023-01-19,60.66999816894531
2023-01-20,61.599998474121094
2023-01-23,62.34000015258789
2023-01-24,62.20000076293945
2023-01-25,62.220001220703125
2023-01-26,62.560001373291016
2023-01-27,62.83000183105469
2023-01-30,62.029998779296875
2023-01-31,62.93000030517578
2023-02-01,64.01000213623047
2023-02-02,65.12999725341797
2023-02-03,64.31999969482422
2023-02-06,63.439998626708984
2023-02-07,63.91999816894531
2023-02-08,63.45000076293945
2023-02-09,63.040000915527344
2023-02-10,62.63999938964844
2023-02-13,63.27000045776367
2023-02-14,63.349998474121094
2023-02-15,63.59000015258789
2023-02-16,63.13999938964844
2023-02-17,62.959999084472656
2023-02-21,61.790000915527344
2023-02-22,61.66999816894531
2023-02-23,61.959999084472656
2023-02-24,61.310001373291016
2023-02-27,61.650001525878906
2023-02-28,61.58000183105469
2023-03-01,61.70000076293945
2023-03-02,61.88999938964844
2023-03-03,62.81999969482422
2023-03-06,62.38999938964844
2023-03-07,61.56999969482422
2023-03-08,61.630001068115234
2023-03-09,60.47999954223633
2023-03-10,59.16999816894531
2023-03-13,58.66999816894531
2023-03-14,59.439998626708984
2023-03-15,58.349998474121094
2023-03-16,59.130001068115234
2023-03-17,58.38999938964844
2023-03-20,58.810001373291016
2023-03-21,59.68000030517578
2023-03-22,58.95000076293945
2023-03-23,59.20000076293945
2023-03-24,58.959999084472656
2023-03-27,59.290000915527344
2023-03-28,59.279998779296875
2023-03-29,59.900001525878906
2023-03-30,60.27000045776367
2023-03-31,61.040000915527344
2023-04-03,61.0099983215332
2023-04-04,60.52000045776367
2023-04-05,59.77000045776367
2023-04-06,59.75
2023-04-10,60.0099983215332
2023-04-11,60.560001373291016
2023-04-12,60.5099983215332
2023-04-13,61.33000183105469
2023-04-14,61.11000061035156
2023-04-17,61.310001373291016
2023-04-18,61.529998779296875
2023-04-19,61.369998931884766
2023-04-20,61.209999084472656
2023-04-21,61.33000183105469
2023-04-24,61.40999984741211
2023-04-25,60.33000183105469
2023-04-26,60.060001373291016
2023-04-27,60.959999084472656
2023-04-28,61.41999816894531
2023-05-01,61.34000015258789
2023-05-02,60.77000045776367
2023-05-03,60.880001068115234
2023-05-04,60.59000015258789
2023-05-05,61.470001220703125
2023-05-08,61.45000076293945
2023-05-09,61.220001220703125
2023-05-10,61.380001068115234
2023-05-11,61.189998626708984
2023-05-12,60.970001220703125
2023-05-15,61.5
2023-05-16,61.0099983215332
2023-05-17,61.45000076293945
2023-05-18,61.59000015258789
2023-05-19,61.5
2023-05-22,61.83000183105469
2023-05-23,61.15999984741211
2023-05-24,60.56999969482422
2023-05-25,60.349998474121094
2023-05-26,61.040000915527344
2023-05-30,60.83000183105469
2023-05-31,60.54999923706055
2023-06-01,61.25
2023-06-02,62.38999938964844
2023-06-05,62.099998474121094
2023-06-06,62.70000076293945
2023-06-07,62.75
2023-06-08,62.83000183105469
2023-06-09,62.65999984741211
2023-06-12,63.31999969482422
2023-06-13,63.959999084472656
2023-06-14,63.79999923706055
2023-06-15,64.44000244140625
2023-06-16,64.20999908447266
2023-06-20,63.72999954223633
2023-06-21,63.619998931884766
2023-06-22,63.27000045776367
2023-06-23,62.56999969482422
2023-06-26,62.560001373291016
2023-06-27,63.20000076293945
2023-06-28,63.380001068115234
2023-06-29,63.650001525878906
2023-06-30,64.2300033569336
2023-07-03,64.19000244140625
2023-07-05,63.77000045776367
2023-07-06,62.790000915527344
2023-07-07,63.29999923706055
2023-07-10,63.9900016784668
2023-07-11,64.66000366210938
2023-07-12,65.41999816894531
2023-07-13,66.19999694824219
2023-07-14,65.91000366210938
2023-07-17,65.97000122070312
2023-07-18,66.3499984741211
2023-07-19,66.55000305175781
2023-07-20,65.88999938964844
2023-07-21,65.81999969482422
2023-07-24,65.73999786376953
2023-07-25,65.97000122070312
2023-07-26,66.20999908447266
2023-07-27,65.6500015258789
2023-07-28,66.38999938964844
2023-07-31,66.55000305175781
2023-08-01,66.19999694824219
2023-08-02,65.01000213623047
2023-08-03,64.91999816894531
2023-08-04,65.05999755859375
2023-08-07,65.29000091552734
2023-08-08,64.56999969482422
2023-08-09,64.45999908447266
2023-08-10,64.5
2023-08-11,64.20999908447266
2023-08-14,64.16999816894531
2023-08-15,63.5099983215332
2023-08-16,63.0
2023-08-17,62.13999938964844
2023-08-18,62.18000030517578
2023-08-21,62.2400016784668
2023-08-22,62.380001068115234
2023-08-23,63.04999923706055
2023-08-24,62.279998779296875
2023-08-25,62.47999954223633
2023-08-28,62.7400016784668
2023-08-29,63.83000183105469
2023-08-30,64.02999877929688
2023-08-31,64.04000091552734
2023-09-01,64.2699966430664
2023-09-05,63.52000045776367
2023-09-06,63.33000183105469
2023-09-07,62.84000015258789
2023-09-08,62.689998626708984
2023-09-11,62.970001220703125
2023-09-12,62.52000045776367
2023-09-13,62.290000915527344
2023-09-14,62.77000045776367
2023-09-15,62.380001068115234
2023-09-18,62.08000183105469
2023-09-19,61.779998779296875
2023-09-20,61.52000045776367
2023-09-21,60.439998626708984
2023-09-22,60.45000076293945
2023-09-25,60.470001220703125
2023-09-26,59.619998931884766
2023-09-27,59.84000015258789
2023-09-28,60.400001525878906
2023-09-29,60.349998474121094
2023-10-02,59.689998626708984
2023-10-03,58.720001220703125
2023-10-04,58.84000015258789
2023-10-05,58.869998931884766
2023-10-06,59.45000076293945
2023-10-09,59.45000076293945
2023-10-10,60.25
2023-10-11,60.220001220703125
2023-10-12,59.400001525878906
2023-10-13,58.810001373291016
2023-10-16,59.349998474121094
2023-10-17,59.599998474121094
2023-10-18,58.52000045776367
2023-10-19,57.91999816894531
2023-10-20,57.380001068115234
2023-10-23,57.099998474121094
2023-10-24,57.400001525878906
2023-10-25,56.470001220703125
2023-10-26,56.209999084472656
2023-10-27,56.06999969482422
2023-10-30,56.52000045776367
2023-10-31,56.849998474121094
2023-11-01,57.20000076293945
2023-11-02,58.2400016784668
2023-11-03,59.529998779296875
2023-11-06,59.27000045776367
2023-11-07,59.25
2023-11-08,59.119998931884766
2023-11-09,58.7599983215332
2023-11-10,59.209999084472656
2023-11-13,59.25
2023-11-14,61.459999084472656
2023-11-15,61.63999938964844
2023-11-16,61.130001068115234
2023-11-17,61.75
2023-11-20,62.290000915527344
2023-11-21,61.84000015258789
2023-11-22,62.130001068115234
2023-11-24,62.38999938964844
2023-11-27,62.310001373291016
2023-11-28,62.279998779296875
2023-11-29,62.650001525878906
2023-11-30,62.75
2023-12-01,63.77000045776367
2023-12-04,63.650001525878906
2023-12-05,63.20000076293945
2023-12-06,63.31999969482422
2023-12-07,63.650001525878906
2023-12-08,63.97999954223633
2023-12-11,64.27999877929688
2023-12-12,64.2699966430664
2023-12-13,65.5999984741211
2023-12-14,67.16999816894531
2023-12-15,66.95999908447266
2023-12-18,66.80000305175781
2023-12-19,66.97000122070312
2023-12-20,65.95999908447266
2023-12-21,66.94000244140625
2023-12-22,67.26000213623047
2023-12-26,67.68000030517578
2023-12-27,68.12999725341797
2023-12-28,68.0999984741211
2023-12-29,67.69999694824219
2024-01-02,66.75
2024-01-03,65.41000366210938
2024-01-04,65.51000213623047
2024-01-05,65.37000274658203
2024-01-08,66.33999633789062
2024-01-09,66.0
2024-01-10,66.26000213623047
2024-01-11,66.18000030517578
2024-01-12,66.18000030517578
2024-01-16,65.4000015258789
2024-01-17,64.75
2024-01-18,65.08999633789062
2024-01-19,65.56999969482422
2024-01-22,66.22000122070312
2024-01-23,65.9800033569336
2024-01-24,65.77999877929688
2024-01-25,65.9000015258789
2024-01-26,65.94000244140625
2024-01-29,66.58000183105469
2024-01-30,66.2699966430664
2024-01-31,65.62000274658203
2024-02-01,66.48999786376953
2024-02-02,66.5
2024-02-05,65.77999877929688
2024-02-06,66.27999877929688
2024-02-07,66.61000061035156
2024-02-08,67.30000305175781
2024-02-09,67.70999908447266
2024-02-12,68.08999633789062
2024-02-13,66.80000305175781
2024-02-14,67.69999694824219
2024-02-15,68.52999877929688
2024-02-16,68.20999908447266
2024-02-20,67.76000213623047
2024-02-21,67.47000122070312
2024-02-22,68.3499984741211
2024-02-23,68.38999938964844
2024-02-26,68.47000122070312
2024-02-27,68.87000274658203
2024-02-28,68.56999969482422
2024-02-29,68.76000213623047
2024-03-01,69.4000015258789
2024-03-04,69.19999694824219
2024-03-05,68.47000122070312
2024-03-06,69.05999755859375
2024-03-07,69.62999725341797
2024-03-08,69.25
2024-03-11,68.87999725341797
2024-03-12,69.30999755859375
2024-03-13,69.18000030517578
2024-03-14,68.55000305175781
2024-03-15,68.37000274658203
2024-03-18,68.33999633789062
2024-03-19,68.51000213623047
2024-03-20,69.3499984741211
2024-03-21,69.80000305175781
2024-03-22,69.27999877929688
2024-03-25,69.19999694824219
2024-03-26,69.30000305175781
2024-03-27,70.01000213623047
2024-03-28,70.06999969482422
2024-04-01,69.72000122070312
2024-04-02,68.9800033569336
2024-04-03,69.3499984741211
2024-04-04,68.77999877929688
2024-04-05,69.31999969482422
2024-04-08,69.61000061035156
2024-04-09,69.68000030517578
2024-04-10,68.58000183105469
2024-04-11,68.76000213623047
2024-04-12,67.37999725341797
2024-04-15,66.56999969482422
2024-04-16,66.08999633789062
2024-04-17,65.72000122070312
2024-04-18,65.58000183105469
2024-04-19,65.20999908447266
2024-04-22,65.5999984741211
2024-04-23,66.77999877929688
2024-04-24,66.68000030517578
2024-04-25,66.30000305175781
2024-04-26,66.66999816894531
2024-04-29,67.19000244140625
2024-04-30,66.23999786376953
2024-05-01,66.16000366210938
2024-05-02,66.86000061035156
2024-05-03,67.44999694824219
2024-05-06,68.26000213623047
2024-05-07,68.2699966430664
2024-05-08,68.04000091552734
2024-05-09,68.4000015258789
2024-05-10,68.4800033569336
2024-05-13,68.31999969482422
2024-05-14,68.91000366210938
2024-05-15,69.72000122070312
2024-05-16,69.44999694824219
2024-05-17,69.4000015258789
2024-05-20,69.7300033569336
2024-05-21,69.36000061035156
2024-05-22,68.93000030517578
2024-05-23,68.3499984741211
2024-05-24,69.0
2024-05-28,68.77999877929688
2024-05-29,67.83999633789062
2024-05-30,68.19999694824219
2024-05-31,68.58999633789062
2024-06-03,68.58000183105469
2024-06-04,67.8499984741211
2024-06-05,68.9000015258789
2024-06-06,68.70999908447266
2024-06-07,68.19000244140625
2024-06-10,68.44000244140625
2024-06-11,68.0999984741211
2024-06-12,69.06999969482422
2024-06-13,68.4800033569336
2024-06-14,67.83999633789062
2024-06-17,68.2300033569336
2024-06-18,68.3499984741211
2024-06-20,68.11000061035156
2024-06-21,68.0199966430664
2024-06-24,68.30000305175781
2024-06-25,67.93000030517578
2024-06-26,67.79000091552734
2024-06-27,67.98999786376953
2024-06-28,68.12000274658203
2024-07-01,67.77999877929688
2024-07-02,67.75
2024-07-03,68.29000091552734
2024-07-05,68.69000244140625
2024-07-08,68.68000030517578
2024-07-09,68.38999938964844
2024-07-10,68.88999938964844
2024-07-11,69.88999938964844
2024-07-12,70.62000274658203
2024-07-15,70.91999816894531
2024-07-16,72.12000274658203
2024-07-17,71.05999755859375
2024-07-18,70.2699966430664
2024-07-19,69.79000091552734
2024-07-22,70.44999694824219
2024-07-23,70.58999633789062
2024-07-24,69.16000366210938
2024-07-25,69.25
2024-07-26,70.05000305175781
2024-07-29,69.94000244140625
2024-07-30,69.93000030517578
2024-07-31,70.76000213623047
2024-08-01,68.88999938964844
2024-08-02,67.16000366210938
2024-08-05,65.29000091552734
2024-08-06,65.88999938964844
2024-08-07,65.51000213623047
2024-08-08,66.87999725341797
2024-08-09,66.88999938964844
2024-08-12,66.69000244140625
2024-08-13,67.81999969482422
2024-08-14,67.87000274658203
2024-08-15,69.06999969482422
2024-08-16,69.23999786376953
2024-08-19,69.94000244140625
2024-08-20,69.69999694824219
2024-08-21,70.4000015258789
2024-08-22,69.93000030517578
2024-08-23,71.38999938964844
2024-08-26,71.1500015258789
2024-08-27,71.01000213623047
2024-08-28,70.5199966430664
2024-08-29,70.76000213623047
2024-08-30,71.25
2024-09-03,69.4000015258789
2024-09-04,69.37000274658203
2024-09-05,69.05000305175781
2024-09-06,67.94000244140625
2024-09-09,68.41999816894531
2024-09-10,68.37999725341797
2024-09-11,68.94999694824219
2024-09-12,69.75
2024-09-13,70.66999816894531
2024-09-16,70.87999725341797
2024-09-17,71.19000244140625
2024-09-18,71.0
2024-09-19,72.25
2024-09-20,71.9000015258789
2024-09-23,71.95999908447266
2024-09-24,72.23999786376953
2024-09-25,71.77999877929688
2024-09-26,72.69999694824219
2024-09-27,72.6500015258789
2024-09-30,72.58000183105469
2024-10-01,71.87999725341797
2024-10-02,71.68000030517578
2024-10-03,71.19000244140625
2024-10-04,71.7300033569336
2024-10-07,71.19999694824219
2024-10-08,71.5199966430664
2024-10-09,71.83999633789062
2024-10-10,71.44999694824219
2024-10-11,72.30000305175781
2024-10-14,72.58999633789062
2024-10-15,72.20999908447266
2024-10-16,72.61000061035156
2024-10-17,72.37000274658203
2024-10-18,72.3499984741211
2024-10-21,71.61000061035156
2024-10-22,71.05999755859375
2024-10-23,70.47000122070312
2024-10-24,70.91999816894531
2024-10-25,70.66000366210938
2024-10-28,71.27999877929688
2024-10-29,71.25
2024-10-30,71.08999633789062
2024-10-31,70.29000091552734
2024-11-01,70.48999786376953
2024-11-04,70.6500015258789
2024-11-05,71.55999755859375
2024-11-06,72.75
2024-11-07,73.22000122070312
2024-11-08,73.2699966430664
2024-11-11,73.52999877929688
2024-11-12,72.38999938964844
2024-11-13,71.68000030517578
2024-11-14,71.31999969482422
2024-11-15,70.44999694824219
2024-11-18,70.5199966430664
2024-11-19,70.93000030517578
2024-11-20,70.95999908447266
2024-11-21,71.70999908447266
