Date,CNPCX
2022-06-14,44.77000045776367
2022-06-15,45.66999816894531
2022-06-16,44.13999938964844
2022-06-17,44.369998931884766
2022-06-21,45.279998779296875
2022-06-22,45.040000915527344
2022-06-23,45.2599983215332
2022-06-24,46.77000045776367
2022-06-27,46.65999984741211
2022-06-28,45.81999969482422
2022-06-29,45.709999084472656
2022-06-30,45.2400016784668
2022-07-01,45.470001220703125
2022-07-05,45.380001068115234
2022-07-06,45.36000061035156
2022-07-07,46.279998779296875
2022-07-08,46.310001373291016
2022-07-11,45.459999084472656
2022-07-12,45.06999969482422
2022-07-13,45.040000915527344
2022-07-14,44.75
2022-07-15,45.56999969482422
2022-07-18,45.45000076293945
2022-07-19,46.689998626708984
2022-07-20,46.86000061035156
2022-07-21,47.59000015258789
2022-07-22,47.099998474121094
2022-07-25,47.13999938964844
2022-07-26,46.52000045776367
2022-07-27,47.72999954223633
2022-07-28,48.25
2022-07-29,48.900001525878906
2022-08-01,48.75
2022-08-02,48.40999984741211
2022-08-03,49.04999923706055
2022-08-04,49.310001373291016
2022-08-05,48.97999954223633
2022-08-08,49.099998474121094
2022-08-09,48.65999984741211
2022-08-10,49.79999923706055
2022-08-11,49.720001220703125
2022-08-12,50.459999084472656
2022-08-15,50.56999969482422
2022-08-16,50.459999084472656
2022-08-17,50.04999923706055
2022-08-18,49.9900016784668
2022-08-19,49.27000045776367
2022-08-22,48.2599983215332
2022-08-23,48.29999923706055
2022-08-24,48.4900016784668
2022-08-25,49.130001068115234
2022-08-26,47.630001068115234
2022-08-29,47.2599983215332
2022-08-30,46.79999923706055
2022-08-31,46.529998779296875
2022-09-01,46.290000915527344
2022-09-02,45.91999816894531
2022-09-06,45.77000045776367
2022-09-07,46.5099983215332
2022-09-08,46.939998626708984
2022-09-09,47.880001068115234
2022-09-12,48.369998931884766
2022-09-13,46.470001220703125
2022-09-14,46.689998626708984
2022-09-15,46.22999954223633
2022-09-16,45.810001373291016
2022-09-19,46.04999923706055
2022-09-20,45.5
2022-09-21,44.709999084472656
2022-09-22,44.16999816894531
2022-09-23,43.150001525878906
2022-09-26,42.689998626708984
2022-09-27,42.75
2022-09-28,43.70000076293945
2022-09-29,42.790000915527344
2022-09-30,42.38999938964844
2022-10-03,43.13999938964844
2022-10-04,44.650001525878906
2022-10-05,44.470001220703125
2022-10-06,44.02000045776367
2022-10-07,42.849998474121094
2022-10-10,42.5099983215332
2022-10-11,41.97999954223633
2022-10-12,41.959999084472656
2022-10-13,42.709999084472656
2022-10-14,41.720001220703125
2022-10-17,42.91999816894531
2022-10-18,43.29999923706055
2022-10-19,42.91999816894531
2022-10-20,42.529998779296875
2022-10-21,43.41999816894531
2022-10-24,43.4900016784668
2022-10-25,44.380001068115234
2022-10-26,44.43000030517578
2022-10-27,43.9900016784668
2022-10-28,44.58000183105469
2022-10-31,44.290000915527344
2022-11-01,44.41999816894531
2022-11-02,43.459999084472656
2022-11-03,43.16999816894531
2022-11-04,44.20000076293945
2022-11-07,44.5
2022-11-08,44.79999923706055
2022-11-09,43.970001220703125
2022-11-10,46.380001068115234
2022-11-11,47.15999984741211
2022-11-14,46.7599983215332
2022-11-15,47.290000915527344
2022-11-16,46.88999938964844
2022-11-17,46.66999816894531
2022-11-18,46.7599983215332
2022-11-21,46.349998474121094
2022-11-22,46.869998931884766
2022-11-23,47.33000183105469
2022-11-25,47.400001525878906
2022-11-28,46.7599983215332
2022-11-29,46.849998474121094
2022-11-30,48.369998931884766
2022-12-01,48.540000915527344
2022-12-02,48.529998779296875
2022-12-05,47.70000076293945
2022-12-06,47.150001525878906
2022-12-07,47.0
2022-12-08,47.38999938964844
2022-12-09,47.25
2022-12-12,47.529998779296875
2022-12-13,47.93000030517578
2022-12-14,47.810001373291016
2022-12-15,45.09000015258789
2022-12-16,44.599998474121094
2022-12-19,44.2400016784668
2022-12-20,44.279998779296875
2022-12-21,44.84000015258789
2022-12-22,44.27000045776367
2022-12-23,44.36000061035156
2022-12-27,44.15999984741211
2022-12-28,43.72999954223633
2022-12-29,44.540000915527344
2022-12-30,44.31999969482422
2023-01-03,44.290000915527344
2023-01-04,44.810001373291016
2023-01-05,44.459999084472656
2023-01-06,45.439998626708984
2023-01-09,45.68000030517578
2023-01-10,45.90999984741211
2023-01-11,46.34000015258789
2023-01-12,46.709999084472656
2023-01-13,47.06999969482422
2023-01-17,47.06999969482422
2023-01-18,46.70000076293945
2023-01-19,46.43000030517578
2023-01-20,47.09000015258789
2023-01-23,47.5099983215332
2023-01-24,47.470001220703125
2023-01-25,47.560001373291016
2023-01-26,47.970001220703125
2023-01-27,48.02000045776367
2023-01-30,47.52000045776367
2023-01-31,47.97999954223633
2023-02-01,48.459999084472656
2023-02-02,48.959999084472656
2023-02-03,48.619998931884766
2023-02-06,48.220001220703125
2023-02-07,48.68000030517578
2023-02-08,48.310001373291016
2023-02-09,48.11000061035156
2023-02-10,47.95000076293945
2023-02-13,48.4900016784668
2023-02-14,48.63999938964844
2023-02-15,48.68000030517578
2023-02-16,48.20000076293945
2023-02-17,48.040000915527344
2023-02-21,47.220001220703125
2023-02-22,47.09000015258789
2023-02-23,47.22999954223633
2023-02-24,46.61000061035156
2023-02-27,47.040000915527344
2023-02-28,46.90999984741211
2023-03-01,47.06999969482422
2023-03-02,47.290000915527344
2023-03-03,47.97999954223633
2023-03-06,47.84000015258789
2023-03-07,47.119998931884766
2023-03-08,47.13999938964844
2023-03-09,46.5
2023-03-10,45.91999816894531
2023-03-13,45.81999969482422
2023-03-14,46.63999938964844
2023-03-15,45.77000045776367
2023-03-16,46.5099983215332
2023-03-17,46.08000183105469
2023-03-20,46.52000045776367
2023-03-21,47.189998626708984
2023-03-22,46.81999969482422
2023-03-23,47.15999984741211
2023-03-24,47.040000915527344
2023-03-27,47.209999084472656
2023-03-28,47.220001220703125
2023-03-29,47.86000061035156
2023-03-30,48.22999954223633
2023-03-31,48.7599983215332
2023-04-03,48.849998474121094
2023-04-04,48.66999816894531
2023-04-05,48.33000183105469
2023-04-06,48.459999084472656
2023-04-10,48.439998626708984
2023-04-11,48.59000015258789
2023-04-12,48.59000015258789
2023-04-13,49.310001373291016
2023-04-14,49.16999816894531
2023-04-17,49.189998626708984
2023-04-18,49.34000015258789
2023-04-19,49.18000030517578
2023-04-20,48.95000076293945
2023-04-21,49.130001068115234
2023-04-24,49.11000061035156
2023-04-25,48.33000183105469
2023-04-26,48.150001525878906
2023-04-27,48.88999938964844
2023-04-28,49.2400016784668
2023-05-01,49.220001220703125
2023-05-02,48.810001373291016
2023-05-03,48.779998779296875
2023-05-04,48.47999954223633
2023-05-05,49.13999938964844
2023-05-08,49.25
2023-05-09,49.040000915527344
2023-05-10,49.13999938964844
2023-05-11,49.02000045776367
2023-05-12,48.900001525878906
2023-05-15,49.209999084472656
2023-05-16,48.90999984741211
2023-05-17,49.279998779296875
2023-05-18,49.61000061035156
2023-05-19,49.65999984741211
2023-05-22,49.83000183105469
2023-05-23,49.099998474121094
2023-05-24,48.59000015258789
2023-05-25,48.849998474121094
2023-05-26,49.54999923706055
2023-05-30,49.27000045776367
2023-05-31,48.939998626708984
2023-06-01,49.47999954223633
2023-06-02,50.15999984741211
2023-06-05,50.029998779296875
2023-06-06,50.189998626708984
2023-06-07,49.869998931884766
2023-06-08,50.209999084472656
2023-06-09,50.209999084472656
2023-06-12,50.709999084472656
2023-06-13,51.130001068115234
2023-06-14,51.290000915527344
2023-06-15,51.900001525878906
2023-06-16,51.75
2023-06-20,51.369998931884766
2023-06-21,51.150001525878906
2023-06-22,51.16999816894531
2023-06-23,50.650001525878906
2023-06-26,50.439998626708984
2023-06-27,50.959999084472656
2023-06-28,51.04999923706055
2023-06-29,51.08000183105469
2023-06-30,51.68000030517578
2023-07-03,51.68000030517578
2023-07-05,51.52000045776367
2023-07-06,50.779998779296875
2023-07-07,50.86000061035156
2023-07-10,51.150001525878906
2023-07-11,51.540000915527344
2023-07-12,52.130001068115234
2023-07-13,52.84000015258789
2023-07-14,52.84000015258789
2023-07-17,52.95000076293945
2023-07-18,53.22999954223633
2023-07-19,53.13999938964844
2023-07-20,52.59000015258789
2023-07-21,52.61000061035156
2023-07-24,52.54999923706055
2023-07-25,52.79999923706055
2023-07-26,52.70000076293945
2023-07-27,52.4900016784668
2023-07-28,53.15999984741211
2023-07-31,53.150001525878906
2023-08-01,52.900001525878906
2023-08-02,52.0
2023-08-03,51.869998931884766
2023-08-04,51.72999954223633
2023-08-07,52.209999084472656
2023-08-08,52.08000183105469
2023-08-09,51.84000015258789
2023-08-10,51.91999816894531
2023-08-11,51.61000061035156
2023-08-14,51.689998626708984
2023-08-15,51.11000061035156
2023-08-16,50.7400016784668
2023-08-17,50.290000915527344
2023-08-18,50.27000045776367
2023-08-21,50.630001068115234
2023-08-22,50.59000015258789
2023-08-23,51.18000030517578
2023-08-24,50.38999938964844
2023-08-25,50.68000030517578
2023-08-28,51.029998779296875
2023-08-29,51.900001525878906
2023-08-30,51.939998626708984
2023-08-31,51.810001373291016
2023-09-01,51.779998779296875
2023-09-05,51.59000015258789
2023-09-06,51.349998474121094
2023-09-07,51.119998931884766
2023-09-08,51.13999938964844
2023-09-11,51.540000915527344
2023-09-12,51.29999923706055
2023-09-13,51.20000076293945
2023-09-14,51.560001373291016
2023-09-15,51.150001525878906
2023-09-18,50.939998626708984
2023-09-19,50.86000061035156
2023-09-20,50.5
2023-09-21,49.63999938964844
2023-09-22,49.58000183105469
2023-09-25,49.560001373291016
2023-09-26,48.959999084472656
2023-09-27,49.029998779296875
2023-09-28,49.38999938964844
2023-09-29,49.279998779296875
2023-10-02,49.029998779296875
2023-10-03,48.33000183105469
2023-10-04,48.68000030517578
2023-10-05,48.709999084472656
2023-10-06,49.380001068115234
2023-10-09,49.40999984741211
2023-10-10,49.90999984741211
2023-10-11,50.15999984741211
2023-10-12,49.88999938964844
2023-10-13,49.47999954223633
2023-10-16,49.90999984741211
2023-10-17,49.93000030517578
2023-10-18,49.060001373291016
2023-10-19,48.58000183105469
2023-10-20,48.08000183105469
2023-10-23,48.16999816894531
2023-10-24,48.400001525878906
2023-10-25,47.83000183105469
2023-10-26,47.279998779296875
2023-10-27,47.060001373291016
2023-10-30,47.560001373291016
2023-10-31,47.650001525878906
2023-11-01,48.09000015258789
2023-11-02,49.060001373291016
2023-11-03,49.59000015258789
2023-11-06,49.70000076293945
2023-11-07,49.779998779296875
2023-11-08,49.900001525878906
2023-11-09,49.54999923706055
2023-11-10,50.11000061035156
2023-11-13,50.16999816894531
2023-11-14,51.2599983215332
2023-11-15,51.33000183105469
2023-11-16,51.290000915527344
2023-11-17,51.599998474121094
2023-11-20,52.029998779296875
2023-11-21,51.849998474121094
2023-11-22,51.959999084472656
2023-11-24,52.130001068115234
2023-11-27,51.939998626708984
2023-11-28,51.939998626708984
2023-11-29,51.95000076293945
2023-11-30,51.9900016784668
2023-12-01,52.29999923706055
2023-12-04,51.970001220703125
2023-12-05,51.83000183105469
2023-12-06,51.720001220703125
2023-12-07,52.0
2023-12-08,52.2599983215332
2023-12-11,52.54999923706055
2023-12-12,52.83000183105469
2023-12-13,53.54999923706055
2023-12-14,51.380001068115234
2023-12-15,51.380001068115234
2023-12-18,51.529998779296875
2023-12-19,51.93000030517578
2023-12-20,51.25
2023-12-21,51.86000061035156
2023-12-22,51.900001525878906
2023-12-26,52.08000183105469
2023-12-27,52.369998931884766
2023-12-28,52.31999969482422
2023-12-29,52.209999084472656
2024-01-02,51.619998931884766
2024-01-03,51.09000015258789
2024-01-04,51.18000030517578
2024-01-05,51.119998931884766
2024-01-08,51.7400016784668
2024-01-09,51.540000915527344
2024-01-10,51.810001373291016
2024-01-11,51.77000045776367
2024-01-12,51.900001525878906
2024-01-16,51.47999954223633
2024-01-17,51.06999969482422
2024-01-18,51.560001373291016
2024-01-19,52.04999923706055
2024-01-22,52.08000183105469
2024-01-23,52.099998474121094
2024-01-24,52.40999984741211
2024-01-25,52.5099983215332
2024-01-26,52.66999816894531
2024-01-29,53.11000061035156
2024-01-30,53.04999923706055
2024-01-31,52.38999938964844
2024-02-01,53.0099983215332
2024-02-02,53.36000061035156
2024-02-05,53.22999954223633
2024-02-06,53.459999084472656
2024-02-07,53.75
2024-02-08,53.810001373291016
2024-02-09,54.16999816894531
2024-02-12,54.08000183105469
2024-02-13,53.290000915527344
2024-02-14,53.88999938964844
2024-02-15,54.47999954223633
2024-02-16,54.349998474121094
2024-02-20,54.06999969482422
2024-02-21,54.09000015258789
2024-02-22,55.16999816894531
2024-02-23,55.150001525878906
2024-02-26,55.09000015258789
2024-02-27,55.150001525878906
2024-02-28,54.97999954223633
2024-02-29,55.02000045776367
2024-03-01,55.68000030517578
2024-03-04,55.650001525878906
2024-03-05,55.04999923706055
2024-03-06,55.43000030517578
2024-03-07,56.22999954223633
2024-03-08,55.810001373291016
2024-03-11,55.59000015258789
2024-03-12,56.220001220703125
2024-03-13,56.2400016784668
2024-03-14,56.040000915527344
2024-03-15,55.59000015258789
2024-03-18,55.869998931884766
2024-03-19,56.0099983215332
2024-03-20,56.58000183105469
2024-03-21,56.790000915527344
2024-03-22,56.599998474121094
2024-03-25,56.459999084472656
2024-03-26,56.43000030517578
2024-03-27,56.599998474121094
2024-03-28,56.47999954223633
2024-04-01,56.400001525878906
2024-04-02,56.11000061035156
2024-04-03,56.38999938964844
2024-04-04,55.790000915527344
2024-04-05,56.279998779296875
2024-04-08,56.40999984741211
2024-04-09,56.41999816894531
2024-04-10,55.93000030517578
2024-04-11,56.209999084472656
2024-04-12,55.2400016784668
2024-04-15,54.630001068115234
2024-04-16,54.43000030517578
2024-04-17,54.2400016784668
2024-04-18,54.099998474121094
2024-04-19,53.5
2024-04-22,53.959999084472656
2024-04-23,54.88999938964844
2024-04-24,54.869998931884766
2024-04-25,54.61000061035156
2024-04-26,55.150001525878906
2024-04-29,55.29999923706055
2024-04-30,54.4900016784668
2024-05-01,54.459999084472656
2024-05-02,54.900001525878906
2024-05-03,55.400001525878906
2024-05-06,56.06999969482422
2024-05-07,56.189998626708984
2024-05-08,56.15999984741211
2024-05-09,56.45000076293945
2024-05-10,56.630001068115234
2024-05-13,56.66999816894531
2024-05-14,57.02000045776367
2024-05-15,57.66999816894531
2024-05-16,57.47999954223633
2024-05-17,57.5
2024-05-20,57.66999816894531
2024-05-21,57.689998626708984
2024-05-22,57.43000030517578
2024-05-23,57.119998931884766
2024-05-24,57.52000045776367
2024-05-28,57.36000061035156
2024-05-29,56.72999954223633
2024-05-30,56.529998779296875
2024-05-31,56.790000915527344
2024-06-03,56.970001220703125
2024-06-04,56.900001525878906
2024-06-05,57.79999923706055
2024-06-06,57.900001525878906
2024-06-07,57.59000015258789
2024-06-10,57.72999954223633
2024-06-11,57.5099983215332
2024-06-12,58.119998931884766
2024-06-13,57.97999954223633
2024-06-14,57.720001220703125
2024-06-17,58.16999816894531
2024-06-18,58.279998779296875
2024-06-20,58.290000915527344
2024-06-21,58.029998779296875
2024-06-24,58.060001373291016
2024-06-25,58.34000015258789
2024-06-26,58.22999954223633
2024-06-27,58.220001220703125
2024-06-28,57.959999084472656
2024-07-01,58.220001220703125
2024-07-02,58.470001220703125
2024-07-03,58.970001220703125
2024-07-05,59.47999954223633
2024-07-08,59.47999954223633
2024-07-09,59.290000915527344
2024-07-10,59.900001525878906
2024-07-11,59.61000061035156
2024-07-12,59.90999984741211
2024-07-15,59.81999969482422
2024-07-16,60.0
2024-07-17,58.869998931884766
2024-07-18,58.400001525878906
2024-07-19,58.08000183105469
2024-07-22,58.66999816894531
2024-07-23,58.7599983215332
2024-07-24,57.31999969482422
2024-07-25,56.869998931884766
2024-07-26,57.47999954223633
2024-07-29,57.52000045776367
2024-07-30,57.349998474121094
2024-07-31,58.27000045776367
2024-08-01,57.400001525878906
2024-08-02,56.27000045776367
2024-08-05,54.93000030517578
2024-08-06,55.529998779296875
2024-08-07,55.220001220703125
2024-08-08,56.63999938964844
2024-08-09,56.959999084472656
2024-08-12,56.869998931884766
2024-08-13,57.84000015258789
2024-08-14,57.95000076293945
2024-08-15,58.91999816894531
2024-08-16,59.0
2024-08-19,59.560001373291016
2024-08-20,59.439998626708984
2024-08-21,59.65999984741211
2024-08-22,59.279998779296875
2024-08-23,59.91999816894531
2024-08-26,59.63999938964844
2024-08-27,59.84000015258789
2024-08-28,59.5099983215332
2024-08-29,59.650001525878906
2024-08-30,60.040000915527344
2024-09-03,58.68000030517578
2024-09-04,58.5099983215332
2024-09-05,58.310001373291016
2024-09-06,57.29999923706055
2024-09-09,57.869998931884766
2024-09-10,57.900001525878906
2024-09-11,58.65999984741211
2024-09-12,59.27000045776367
2024-09-13,59.54999923706055
2024-09-16,59.68000030517578
2024-09-17,59.689998626708984
2024-09-18,59.41999816894531
2024-09-19,60.650001525878906
2024-09-20,60.279998779296875
2024-09-23,60.380001068115234
2024-09-24,60.869998931884766
2024-09-25,60.779998779296875
2024-09-26,61.5099983215332
2024-09-27,61.290000915527344
2024-09-30,61.189998626708984
2024-10-01,60.81999969482422
2024-10-02,60.84000015258789
2024-10-03,60.5099983215332
2024-10-04,61.02000045776367
2024-10-07,60.720001220703125
2024-10-08,61.029998779296875
2024-10-09,61.34000015258789
2024-10-10,61.18000030517578
2024-10-11,61.5099983215332
2024-10-14,61.7400016784668
2024-10-15,60.86000061035156
2024-10-16,60.959999084472656
2024-10-17,61.189998626708984
2024-10-18,61.5
2024-10-21,61.220001220703125
2024-10-22,61.15999984741211
2024-10-23,60.47999954223633
2024-10-24,60.689998626708984
2024-10-25,60.689998626708984
2024-10-28,60.81999969482422
2024-10-29,60.90999984741211
2024-10-30,60.599998474121094
2024-10-31,59.630001068115234
2024-11-01,59.90999984741211
2024-11-04,59.880001068115234
2024-11-05,60.61000061035156
2024-11-06,61.13999938964844
2024-11-07,61.72999954223633
2024-11-08,61.65999984741211
2024-11-11,61.88999938964844
2024-11-12,61.22999954223633
2024-11-13,61.06999969482422
2024-11-14,60.7400016784668
2024-11-15,59.880001068115234
2024-11-18,60.18000030517578
2024-11-19,60.380001068115234
2024-11-20,60.349998474121094
2024-11-21,60.599998474121094
