Date,REREX
2022-09-08,46.61000061035156
2022-09-09,47.650001525878906
2022-09-12,48.34000015258789
2022-09-13,46.560001373291016
2022-09-14,46.7400016784668
2022-09-15,46.2400016784668
2022-09-16,45.720001220703125
2022-09-19,45.97999954223633
2022-09-20,45.43000030517578
2022-09-21,44.66999816894531
2022-09-22,44.119998931884766
2022-09-23,42.97999954223633
2022-09-26,42.52000045776367
2022-09-27,42.459999084472656
2022-09-28,43.27000045776367
2022-09-29,42.540000915527344
2022-09-30,42.599998474121094
2022-10-03,43.59000015258789
2022-10-04,45.25
2022-10-05,45.09000015258789
2022-10-06,44.59000015258789
2022-10-07,43.72999954223633
2022-10-10,43.40999984741211
2022-10-11,42.79999923706055
2022-10-12,42.79999923706055
2022-10-13,43.31999969482422
2022-10-14,42.65999984741211
2022-10-17,43.68000030517578
2022-10-18,44.0099983215332
2022-10-19,43.47999954223633
2022-10-20,43.41999816894531
2022-10-21,44.119998931884766
2022-10-24,43.83000183105469
2022-10-25,44.619998931884766
2022-10-26,45.09000015258789
2022-10-27,44.7599983215332
2022-10-28,45.0099983215332
2022-10-31,44.70000076293945
2022-11-01,45.15999984741211
2022-11-02,44.560001373291016
2022-11-03,44.25
2022-11-04,45.689998626708984
2022-11-07,46.08000183105469
2022-11-08,46.5
2022-11-09,45.720001220703125
2022-11-10,47.939998626708984
2022-11-11,49.09000015258789
2022-11-14,48.65999984741211
2022-11-15,49.36000061035156
2022-11-16,48.93000030517578
2022-11-17,48.75
2022-11-18,48.75
2022-11-21,48.25
2022-11-22,48.790000915527344
2022-11-23,49.20000076293945
2022-11-25,49.29999923706055
2022-11-28,48.56999969482422
2022-11-29,48.84000015258789
2022-11-30,50.15999984741211
2022-12-01,50.5
2022-12-02,50.38999938964844
2022-12-05,49.650001525878906
2022-12-06,49.25
2022-12-07,49.06999969482422
2022-12-08,49.41999816894531
2022-12-09,49.459999084472656
2022-12-12,49.619998931884766
2022-12-13,50.13999938964844
2022-12-14,50.209999084472656
2022-12-15,48.279998779296875
2022-12-16,47.83000183105469
2022-12-19,47.630001068115234
2022-12-20,47.709999084472656
2022-12-21,48.16999816894531
2022-12-22,47.63999938964844
2022-12-23,47.790000915527344
2022-12-27,47.880001068115234
2022-12-28,47.380001068115234
2022-12-29,48.2400016784668
2022-12-30,47.849998474121094
2023-01-03,47.970001220703125
2023-01-04,48.529998779296875
2023-01-05,48.279998779296875
2023-01-06,49.40999984741211
2023-01-09,50.040000915527344
2023-01-10,49.9900016784668
2023-01-11,50.29999923706055
2023-01-12,50.880001068115234
2023-01-13,51.38999938964844
2023-01-17,51.439998626708984
2023-01-18,51.400001525878906
2023-01-19,51.22999954223633
2023-01-20,51.869998931884766
2023-01-23,52.16999816894531
2023-01-24,52.150001525878906
2023-01-25,52.31999969482422
2023-01-26,52.650001525878906
2023-01-27,52.4900016784668
2023-01-30,51.97999954223633
2023-01-31,52.16999816894531
2023-02-01,52.689998626708984
2023-02-02,52.95000076293945
2023-02-03,52.5099983215332
2023-02-06,51.75
2023-02-07,52.06999969482422
2023-02-08,51.869998931884766
2023-02-09,51.900001525878906
2023-02-10,51.540000915527344
2023-02-13,51.970001220703125
2023-02-14,52.04999923706055
2023-02-15,51.970001220703125
2023-02-16,51.66999816894531
2023-02-17,51.459999084472656
2023-02-21,50.869998931884766
2023-02-22,50.59000015258789
2023-02-23,50.68000030517578
2023-02-24,49.93000030517578
2023-02-27,50.380001068115234
2023-02-28,50.20000076293945
2023-03-01,50.560001373291016
2023-03-02,50.7599983215332
2023-03-03,51.52000045776367
2023-03-06,51.40999984741211
2023-03-07,50.83000183105469
2023-03-08,50.849998474121094
2023-03-09,50.470001220703125
2023-03-10,49.880001068115234
2023-03-13,49.54999923706055
2023-03-14,50.13999938964844
2023-03-15,48.72999954223633
2023-03-16,49.5099983215332
2023-03-17,49.310001373291016
2023-03-20,49.7400016784668
2023-03-21,50.5099983215332
2023-03-22,50.47999954223633
2023-03-23,50.880001068115234
2023-03-24,50.470001220703125
2023-03-27,50.810001373291016
2023-03-28,50.91999816894531
2023-03-29,51.63999938964844
2023-03-30,52.130001068115234
2023-03-31,52.529998779296875
2023-04-03,52.790000915527344
2023-04-04,52.720001220703125
2023-04-05,52.220001220703125
2023-04-06,52.29999923706055
2023-04-10,52.189998626708984
2023-04-11,52.4900016784668
2023-04-12,52.689998626708984
2023-04-13,53.5
2023-04-14,53.38999938964844
2023-04-17,53.290000915527344
2023-04-18,53.56999969482422
2023-04-19,53.20000076293945
2023-04-20,53.09000015258789
2023-04-21,53.209999084472656
2023-04-24,53.2599983215332
2023-04-25,52.43000030517578
2023-04-26,52.22999954223633
2023-04-27,52.86000061035156
2023-04-28,53.060001373291016
2023-05-01,52.88999938964844
2023-05-02,52.470001220703125
2023-05-03,52.5099983215332
2023-05-04,52.4900016784668
2023-05-05,53.209999084472656
2023-05-08,53.470001220703125
2023-05-09,53.16999816894531
2023-05-10,53.130001068115234
2023-05-11,52.939998626708984
2023-05-12,52.810001373291016
2023-05-15,53.29999923706055
2023-05-16,52.81999969482422
2023-05-17,53.040000915527344
2023-05-18,53.040000915527344
2023-05-19,53.29999923706055
2023-05-22,53.5
2023-05-23,52.54999923706055
2023-05-24,51.88999938964844
2023-05-25,51.75
2023-05-26,52.4900016784668
2023-05-30,51.88999938964844
2023-05-31,51.369998931884766
2023-06-01,52.06999969482422
2023-06-02,52.689998626708984
2023-06-05,52.560001373291016
2023-06-06,52.97999954223633
2023-06-07,52.54999923706055
2023-06-08,52.93000030517578
2023-06-09,52.900001525878906
2023-06-12,53.25
2023-06-13,53.65999984741211
2023-06-14,53.849998474121094
2023-06-15,54.349998474121094
2023-06-16,54.279998779296875
2023-06-20,53.5099983215332
2023-06-21,53.369998931884766
2023-06-22,53.130001068115234
2023-06-23,52.45000076293945
2023-06-26,52.33000183105469
2023-06-27,52.77000045776367
2023-06-28,52.90999984741211
2023-06-29,52.810001373291016
2023-06-30,53.45000076293945
2023-07-03,53.2400016784668
2023-07-05,52.97999954223633
2023-07-06,51.900001525878906
2023-07-07,52.16999816894531
2023-07-10,52.40999984741211
2023-07-11,52.959999084472656
2023-07-12,53.75
2023-07-13,54.86000061035156
2023-07-14,54.68000030517578
2023-07-17,54.540000915527344
2023-07-18,54.7599983215332
2023-07-19,54.689998626708984
2023-07-20,54.310001373291016
2023-07-21,54.31999969482422
2023-07-24,54.13999938964844
2023-07-25,54.43000030517578
2023-07-26,54.33000183105469
2023-07-27,54.2400016784668
2023-07-28,54.91999816894531
2023-07-31,55.0
2023-08-01,54.61000061035156
2023-08-02,53.40999984741211
2023-08-03,53.38999938964844
2023-08-04,53.45000076293945
2023-08-07,53.900001525878906
2023-08-08,53.619998931884766
2023-08-09,53.61000061035156
2023-08-10,53.779998779296875
2023-08-11,53.31999969482422
2023-08-14,53.11000061035156
2023-08-15,52.349998474121094
2023-08-16,52.029998779296875
2023-08-17,51.5
2023-08-18,51.43000030517578
2023-08-21,51.65999984741211
2023-08-22,51.630001068115234
2023-08-23,52.18000030517578
2023-08-24,51.459999084472656
2023-08-25,51.630001068115234
2023-08-28,52.0
2023-08-29,52.900001525878906
2023-08-30,52.84000015258789
2023-08-31,52.75
2023-09-01,52.790000915527344
2023-09-05,52.369998931884766
2023-09-06,52.13999938964844
2023-09-07,51.88999938964844
2023-09-08,51.779998779296875
2023-09-11,52.040000915527344
2023-09-12,51.83000183105469
2023-09-13,51.63999938964844
2023-09-14,52.02000045776367
2023-09-15,52.040000915527344
2023-09-18,51.709999084472656
2023-09-19,51.400001525878906
2023-09-20,51.18000030517578
2023-09-21,50.27000045776367
2023-09-22,50.31999969482422
2023-09-25,50.22999954223633
2023-09-26,49.56999969482422
2023-09-27,49.66999816894531
2023-09-28,50.02000045776367
2023-09-29,50.029998779296875
2023-10-02,49.41999816894531
2023-10-03,48.84000015258789
2023-10-04,48.97999954223633
2023-10-05,49.130001068115234
2023-10-06,49.79999923706055
2023-10-09,49.630001068115234
2023-10-10,50.40999984741211
2023-10-11,50.56999969482422
2023-10-12,50.470001220703125
2023-10-13,50.02000045776367
2023-10-16,50.279998779296875
2023-10-17,50.31999969482422
2023-10-18,49.45000076293945
2023-10-19,49.02000045776367
2023-10-20,48.689998626708984
2023-10-23,48.72999954223633
2023-10-24,48.86000061035156
2023-10-25,48.5
2023-10-26,48.099998474121094
2023-10-27,48.02000045776367
2023-10-30,48.5099983215332
2023-10-31,48.45000076293945
2023-11-01,48.970001220703125
2023-11-02,50.040000915527344
2023-11-03,50.619998931884766
2023-11-06,50.650001525878906
2023-11-07,50.36000061035156
2023-11-08,50.380001068115234
2023-11-09,50.13999938964844
2023-11-10,50.41999816894531
2023-11-13,50.459999084472656
2023-11-14,51.68000030517578
2023-11-15,51.880001068115234
2023-11-16,51.70000076293945
2023-11-17,52.209999084472656
2023-11-20,52.630001068115234
2023-11-21,52.439998626708984
2023-11-22,52.439998626708984
2023-11-24,52.630001068115234
2023-11-27,52.470001220703125
2023-11-28,52.5
2023-11-29,52.56999969482422
2023-11-30,52.560001373291016
2023-12-01,53.02000045776367
2023-12-04,52.5099983215332
2023-12-05,52.27000045776367
2023-12-06,52.2400016784668
2023-12-07,52.41999816894531
2023-12-08,52.650001525878906
2023-12-11,52.83000183105469
2023-12-12,52.849998474121094
2023-12-13,53.560001373291016
2023-12-14,52.43000030517578
2023-12-15,52.290000915527344
2023-12-18,52.27000045776367
2023-12-19,52.7599983215332
2023-12-20,52.130001068115234
2023-12-21,52.720001220703125
2023-12-22,52.72999954223633
2023-12-26,52.88999938964844
2023-12-27,53.369998931884766
2023-12-28,53.36000061035156
2023-12-29,53.34000015258789
2024-01-02,52.65999984741211
2024-01-03,52.11000061035156
2024-01-04,52.310001373291016
2024-01-05,52.15999984741211
2024-01-08,52.65999984741211
2024-01-09,52.29999923706055
2024-01-10,52.54999923706055
2024-01-11,52.47999954223633
2024-01-12,52.81999969482422
2024-01-16,52.220001220703125
2024-01-17,51.540000915527344
2024-01-18,52.0099983215332
2024-01-19,52.52000045776367
2024-01-22,52.459999084472656
2024-01-23,52.41999816894531
2024-01-24,52.970001220703125
2024-01-25,53.15999984741211
2024-01-26,53.369998931884766
2024-01-29,53.75
2024-01-30,53.599998474121094
2024-01-31,53.27000045776367
2024-02-01,53.86000061035156
2024-02-02,53.58000183105469
2024-02-05,53.58000183105469
2024-02-06,53.66999816894531
2024-02-07,53.79999923706055
2024-02-08,53.88999938964844
2024-02-09,54.33000183105469
2024-02-12,54.290000915527344
2024-02-13,53.70000076293945
2024-02-14,54.040000915527344
2024-02-15,54.779998779296875
2024-02-16,54.880001068115234
2024-02-20,54.880001068115234
2024-02-21,54.79999923706055
2024-02-22,55.61000061035156
2024-02-23,55.529998779296875
2024-02-26,55.5
2024-02-27,55.529998779296875
2024-02-28,55.29999923706055
2024-02-29,55.27000045776367
2024-03-01,55.95000076293945
2024-03-04,56.029998779296875
2024-03-05,55.689998626708984
2024-03-06,56.18000030517578
2024-03-07,57.0
2024-03-08,56.75
2024-03-11,56.599998474121094
2024-03-12,57.130001068115234
2024-03-13,57.20000076293945
2024-03-14,57.08000183105469
2024-03-15,56.689998626708984
2024-03-18,56.84000015258789
2024-03-19,56.7599983215332
2024-03-20,57.369998931884766
2024-03-21,57.43000030517578
2024-03-22,57.2400016784668
2024-03-25,57.209999084472656
2024-03-26,57.20000076293945
2024-03-27,57.369998931884766
2024-03-28,57.2599983215332
2024-04-01,57.09000015258789
2024-04-02,56.93000030517578
2024-04-03,57.25
2024-04-04,56.779998779296875
2024-04-05,57.099998474121094
2024-04-08,57.310001373291016
2024-04-09,57.29999923706055
2024-04-10,56.880001068115234
2024-04-11,56.84000015258789
2024-04-12,55.86000061035156
2024-04-15,55.529998779296875
2024-04-16,55.119998931884766
2024-04-17,55.119998931884766
2024-04-18,55.09000015258789
2024-04-19,54.65999984741211
2024-04-22,55.08000183105469
2024-04-23,55.939998626708984
2024-04-24,55.97999954223633
2024-04-25,55.72999954223633
2024-04-26,56.279998779296875
2024-04-29,56.439998626708984
2024-04-30,55.70000076293945
2024-05-01,55.72999954223633
2024-05-02,56.15999984741211
2024-05-03,56.58000183105469
2024-05-06,57.2599983215332
2024-05-07,57.41999816894531
2024-05-08,57.20000076293945
2024-05-09,57.290000915527344
2024-05-10,57.5099983215332
2024-05-13,57.59000015258789
2024-05-14,58.0
2024-05-15,58.689998626708984
2024-05-16,58.5
2024-05-17,58.54999923706055
2024-05-20,58.790000915527344
2024-05-21,58.61000061035156
2024-05-22,58.20000076293945
2024-05-23,57.9900016784668
2024-05-24,58.369998931884766
2024-05-28,58.209999084472656
2024-05-29,57.310001373291016
2024-05-30,57.310001373291016
2024-05-31,57.599998474121094
2024-06-03,57.810001373291016
2024-06-04,57.279998779296875
2024-06-05,58.060001373291016
2024-06-06,58.34000015258789
2024-06-07,57.93000030517578
2024-06-10,56.61000061035156
2024-06-11,56.06999969482422
2024-06-12,56.560001373291016
2024-06-13,55.970001220703125
2024-06-14,55.4900016784668
2024-06-17,55.689998626708984
2024-06-18,55.790000915527344
2024-06-20,56.06999969482422
2024-06-21,55.75
2024-06-24,55.869998931884766
2024-06-25,56.08000183105469
2024-06-26,55.900001525878906
2024-06-27,55.869998931884766
2024-06-28,55.7599983215332
2024-07-01,55.91999816894531
2024-07-02,56.06999969482422
2024-07-03,56.68000030517578
2024-07-05,57.369998931884766
2024-07-08,57.20000076293945
2024-07-09,56.9900016784668
2024-07-10,57.68000030517578
2024-07-11,57.75
2024-07-12,58.279998779296875
2024-07-15,58.029998779296875
2024-07-16,58.0099983215332
2024-07-17,57.18000030517578
2024-07-18,56.560001373291016
2024-07-19,56.27000045776367
2024-07-22,56.45000076293945
2024-07-23,56.540000915527344
2024-07-24,55.47999954223633
2024-07-25,55.02000045776367
2024-07-26,55.529998779296875
2024-07-29,55.52000045776367
2024-07-30,55.470001220703125
2024-07-31,56.400001525878906
2024-08-01,55.02000045776367
2024-08-02,53.959999084472656
2024-08-05,52.75
2024-08-06,53.20000076293945
2024-08-07,53.36000061035156
2024-08-08,54.61000061035156
2024-08-09,54.900001525878906
2024-08-12,54.79999923706055
2024-08-13,55.65999984741211
2024-08-14,55.79999923706055
2024-08-15,56.650001525878906
2024-08-16,56.88999938964844
2024-08-19,57.470001220703125
2024-08-20,57.33000183105469
2024-08-21,57.5099983215332
2024-08-22,57.2599983215332
2024-08-23,57.970001220703125
2024-08-26,57.779998779296875
2024-08-27,57.939998626708984
2024-08-28,57.619998931884766
2024-08-29,57.849998474121094
2024-08-30,58.130001068115234
2024-09-03,56.72999954223633
2024-09-04,56.380001068115234
2024-09-05,56.22999954223633
2024-09-06,55.33000183105469
2024-09-09,55.79999923706055
2024-09-10,55.4900016784668
2024-09-11,56.130001068115234
2024-09-12,56.720001220703125
2024-09-13,56.880001068115234
2024-09-16,57.04999923706055
2024-09-17,57.029998779296875
2024-09-18,56.779998779296875
2024-09-19,57.90999984741211
2024-09-20,57.5099983215332
2024-09-23,57.54999923706055
2024-09-24,58.18000030517578
2024-09-25,58.09000015258789
2024-09-26,59.380001068115234
2024-09-27,59.130001068115234
2024-09-30,58.720001220703125
2024-10-01,58.380001068115234
2024-10-02,58.29999923706055
2024-10-03,57.90999984741211
2024-10-04,58.099998474121094
2024-10-07,58.18000030517578
2024-10-08,58.0099983215332
2024-10-09,58.060001373291016
2024-10-10,57.959999084472656
2024-10-11,58.290000915527344
2024-10-14,58.5
2024-10-15,57.45000076293945
2024-10-16,57.45000076293945
2024-10-17,57.709999084472656
2024-10-18,58.11000061035156
2024-10-21,57.65999984741211
2024-10-22,57.5099983215332
2024-10-23,56.95000076293945
2024-10-24,57.150001525878906
2024-10-25,57.06999969482422
2024-10-28,57.25
2024-10-29,57.2400016784668
2024-10-30,56.97999954223633
2024-10-31,56.33000183105469
2024-11-01,56.52000045776367
2024-11-04,56.63999938964844
2024-11-05,57.2400016784668
2024-11-06,56.77000045776367
2024-11-07,57.400001525878906
2024-11-08,56.900001525878906
2024-11-11,57.02000045776367
2024-11-12,56.16999816894531
2024-11-13,55.7599983215332
2024-11-14,55.709999084472656
2024-11-15,55.16999816894531
2024-11-18,55.5
2024-11-19,55.43000030517578
2024-11-20,55.400001525878906
2024-11-21,55.5
