Date,NAESX
2022-10-31,89.98999786376953
2022-11-01,90.27999877929688
2022-11-02,87.41999816894531
2022-11-03,87.02999877929688
2022-11-04,88.01000213623047
2022-11-07,88.66999816894531
2022-11-08,88.86000061035156
2022-11-09,86.7300033569336
2022-11-10,92.1500015258789
2022-11-11,93.08999633789062
2022-11-14,91.91000366210938
2022-11-15,93.37999725341797
2022-11-16,91.68000030517578
2022-11-17,90.95999908447266
2022-11-18,91.48999786376953
2022-11-21,91.12999725341797
2022-11-22,92.43000030517578
2022-11-23,92.70999908447266
2022-11-25,93.05999755859375
2022-11-28,91.23999786376953
2022-11-29,91.61000061035156
2022-11-30,93.97000122070312
2022-12-01,93.94000244140625
2022-12-02,94.16999816894531
2022-12-05,91.66000366210938
2022-12-06,90.38999938964844
2022-12-07,90.0999984741211
2022-12-08,90.75
2022-12-09,89.87999725341797
2022-12-12,91.08000183105469
2022-12-13,91.76000213623047
2022-12-14,91.33000183105469
2022-12-15,89.16000366210938
2022-12-16,88.31999969482422
2022-12-19,87.16000366210938
2022-12-20,87.55000305175781
2022-12-21,88.5999984741211
2022-12-22,87.51000213623047
2022-12-23,87.97000122070312
2022-12-27,87.68000030517578
2022-12-28,86.22000122070312
2022-12-29,88.19999694824219
2022-12-30,87.93000030517578
2023-01-03,87.43000030517578
2023-01-04,88.80000305175781
2023-01-05,87.83999633789062
2023-01-06,89.81999969482422
2023-01-09,90.05000305175781
2023-01-10,91.12999725341797
2023-01-11,92.43000030517578
2023-01-12,93.54000091552734
2023-01-13,93.97000122070312
2023-01-17,93.9000015258789
2023-01-18,92.63999938964844
2023-01-19,91.58000183105469
2023-01-20,93.27999877929688
2023-01-23,94.58000183105469
2023-01-24,94.18000030517578
2023-01-25,94.3499984741211
2023-01-26,95.19999694824219
2023-01-27,95.75
2023-01-30,94.5199966430664
2023-01-31,96.83000183105469
2023-02-01,98.41999816894531
2023-02-02,100.04000091552734
2023-02-03,99.06999969482422
2023-02-06,97.79000091552734
2023-02-07,98.5999984741211
2023-02-08,97.33000183105469
2023-02-09,96.05000305175781
2023-02-10,96.08000183105469
2023-02-13,97.22000122070312
2023-02-14,97.33000183105469
2023-02-15,98.29000091552734
2023-02-16,97.26000213623047
2023-02-17,97.13999938964844
2023-02-21,94.52999877929688
2023-02-22,94.80999755859375
2023-02-23,95.25
2023-02-24,94.45999908447266
2023-02-27,94.66000366210938
2023-02-28,94.62000274658203
2023-03-01,94.77999877929688
2023-03-02,95.25
2023-03-03,96.58000183105469
2023-03-06,95.37000274658203
2023-03-07,94.18000030517578
2023-03-08,94.22000122070312
2023-03-09,91.70999908447266
2023-03-10,89.0
2023-03-13,87.37000274658203
2023-03-14,88.86000061035156
2023-03-15,87.13999938964844
2023-03-16,88.38999938964844
2023-03-17,86.30000305175781
2023-03-20,87.45999908447266
2023-03-21,89.11000061035156
2023-03-22,86.45999908447266
2023-03-23,86.08000183105469
2023-03-24,86.72000122070312
2023-03-27,87.62000274658203
2023-03-28,87.76000213623047
2023-03-29,88.9000015258789
2023-03-30,89.08999633789062
2023-03-31,90.83999633789062
2023-04-03,90.77999877929688
2023-04-04,89.29000091552734
2023-04-05,88.5
2023-04-06,88.55999755859375
2023-04-10,89.54000091552734
2023-04-11,90.30999755859375
2023-04-12,89.69000244140625
2023-04-13,90.56999969482422
2023-04-14,89.98999786376953
2023-04-17,90.79000091552734
2023-04-18,90.69999694824219
2023-04-19,90.86000061035156
2023-04-20,90.37000274658203
2023-04-21,90.43000030517578
2023-04-24,90.31999969482422
2023-04-25,88.30999755859375
2023-04-26,87.56999969482422
2023-04-27,88.87999725341797
2023-04-28,89.7699966430664
2023-05-01,89.80000305175781
2023-05-02,88.16999816894531
2023-05-03,88.13999938964844
2023-05-04,86.86000061035156
2023-05-05,88.80999755859375
2023-05-08,88.69999694824219
2023-05-09,88.43000030517578
2023-05-10,88.6500015258789
2023-05-11,88.11000061035156
2023-05-12,88.01000213623047
2023-05-15,89.05000305175781
2023-05-16,87.66000366210938
2023-05-17,89.30000305175781
2023-05-18,90.08999633789062
2023-05-19,89.4000015258789
2023-05-22,90.16999816894531
2023-05-23,89.41999816894531
2023-05-24,88.41999816894531
2023-05-25,88.08999633789062
2023-05-26,88.98999786376953
2023-05-30,88.93000030517578
2023-05-31,87.98999786376953
2023-06-01,88.80000305175781
2023-06-02,91.58999633789062
2023-06-05,90.70999908447266
2023-06-06,92.54000091552734
2023-06-07,93.83999633789062
2023-06-08,93.52999877929688
2023-06-09,92.94999694824219
2023-06-12,93.54000091552734
2023-06-13,94.7300033569336
2023-06-14,93.9800033569336
2023-06-15,94.88999938964844
2023-06-16,94.41000366210938
2023-06-20,93.80000305175781
2023-06-21,93.52999877929688
2023-06-22,92.56999969482422
2023-06-23,91.3499984741211
2023-06-26,91.8499984741211
2023-06-27,93.38999938964844
2023-06-28,93.63999938964844
2023-06-29,94.7300033569336
2023-06-30,95.30000305175781
2023-07-03,95.62999725341797
2023-07-05,94.73999786376953
2023-07-06,93.48999786376953
2023-07-07,94.4000015258789
2023-07-10,95.80999755859375
2023-07-11,96.94999694824219
2023-07-12,97.7300033569336
2023-07-13,98.41999816894531
2023-07-14,97.38999938964844
2023-07-17,98.08999633789062
2023-07-18,99.0
2023-07-19,99.48999786376953
2023-07-20,98.7300033569336
2023-07-21,98.48999786376953
2023-07-24,98.5999984741211
2023-07-25,98.70999908447266
2023-07-26,99.23999786376953
2023-07-27,98.01000213623047
2023-07-28,99.19000244140625
2023-07-31,100.01000213623047
2023-08-01,99.63999938964844
2023-08-02,98.2300033569336
2023-08-03,97.93000030517578
2023-08-04,97.77999877929688
2023-08-07,98.2699966430664
2023-08-08,97.51000213623047
2023-08-09,96.88999938964844
2023-08-10,96.6500015258789
2023-08-11,96.73999786376953
2023-08-14,96.7699966430664
2023-08-15,95.5
2023-08-16,94.4800033569336
2023-08-17,93.29000091552734
2023-08-18,93.6500015258789
2023-08-21,93.62999725341797
2023-08-22,93.25
2023-08-23,94.30000305175781
2023-08-24,93.22000122070312
2023-08-25,93.6500015258789
2023-08-28,94.41000366210938
2023-08-29,95.8499984741211
2023-08-30,96.29000091552734
2023-08-31,96.30000305175781
2023-09-01,97.2699966430664
2023-09-05,95.30000305175781
2023-09-06,95.0
2023-09-07,94.19999694824219
2023-09-08,94.02999877929688
2023-09-11,94.16999816894531
2023-09-12,94.1500015258789
2023-09-13,93.44999694824219
2023-09-14,94.5999984741211
2023-09-15,93.7300033569336
2023-09-18,93.38999938964844
2023-09-19,93.08000183105469
2023-09-20,92.13999938964844
2023-09-21,90.41000366210938
2023-09-22,90.13999938964844
2023-09-25,90.5
2023-09-26,89.20999908447266
2023-09-27,89.91999816894531
2023-09-28,90.8499984741211
2023-09-29,90.56999969482422
2023-10-02,89.36000061035156
2023-10-03,87.75
2023-10-04,88.18000030517578
2023-10-05,88.0999984741211
2023-10-06,88.86000061035156
2023-10-09,89.5199966430664
2023-10-10,90.51000213623047
2023-10-11,90.7300033569336
2023-10-12,88.87000274658203
2023-10-13,88.23999786376953
2023-10-16,89.72000122070312
2023-10-17,90.75
2023-10-18,88.73999786376953
2023-10-19,87.43000030517578
2023-10-20,86.33999633789062
2023-10-23,85.58999633789062
2023-10-24,86.2300033569336
2023-10-25,84.68000030517578
2023-10-26,84.98999786376953
2023-10-27,83.94999694824219
2023-10-30,84.56999969482422
2023-10-31,85.29000091552734
2023-11-01,85.72000122070312
2023-11-02,87.69999694824219
2023-11-03,89.7300033569336
2023-11-06,88.73999786376953
2023-11-07,88.58999633789062
2023-11-08,88.02999877929688
2023-11-09,86.87999725341797
2023-11-10,87.8499984741211
2023-11-13,87.75
2023-11-14,91.69000244140625
2023-11-15,92.08999633789062
2023-11-16,90.94999694824219
2023-11-17,91.87000274658203
2023-11-20,92.31999969482422
2023-11-21,91.52999877929688
2023-11-22,92.0999984741211
2023-11-24,92.55999755859375
2023-11-27,92.43000030517578
2023-11-28,92.06999969482422
2023-11-29,92.5999984741211
2023-11-30,93.12000274658203
2023-12-01,95.70999908447266
2023-12-04,96.41999816894531
2023-12-05,95.12999725341797
2023-12-06,94.94000244140625
2023-12-07,95.55999755859375
2023-12-08,96.0999984741211
2023-12-11,96.55000305175781
2023-12-12,96.48999786376953
2023-12-13,99.25
2023-12-14,101.79000091552734
2023-12-15,100.97000122070312
2023-12-18,101.0
2023-12-19,102.54000091552734
2023-12-20,100.1500015258789
2023-12-21,101.75
2023-12-22,102.31999969482422
2023-12-26,103.19999694824219
2023-12-27,103.4000015258789
2023-12-28,103.33000183105469
2023-12-29,103.33000183105469
2024-01-02,101.5199966430664
2024-01-03,98.98999786376953
2024-01-04,98.86000061035156
2024-01-05,99.04000091552734
2024-01-08,100.6500015258789
2024-01-09,99.95999908447266
2024-01-10,100.16000366210938
2024-01-11,99.68000030517578
2024-01-12,99.4000015258789
2024-01-16,98.55000305175781
2024-01-17,97.76000213623047
2024-01-18,98.4800033569336
2024-01-19,99.48999786376953
2024-01-22,100.9000015258789
2024-01-23,100.55000305175781
2024-01-24,99.79000091552734
2024-01-25,100.5
2024-01-26,100.7300033569336
2024-01-29,102.04000091552734
2024-01-30,101.58000183105469
2024-01-31,99.48999786376953
2024-02-01,100.77999877929688
2024-02-02,100.69999694824219
2024-02-05,99.48999786376953
2024-02-06,100.16999816894531
2024-02-07,100.43000030517578
2024-02-08,101.61000061035156
2024-02-09,102.52999877929688
2024-02-12,103.68000030517578
2024-02-13,100.70999908447266
2024-02-14,102.62999725341797
2024-02-15,104.48999786376953
2024-02-16,103.55999755859375
2024-02-20,102.62000274658203
2024-02-21,102.36000061035156
2024-02-22,103.51000213623047
2024-02-23,103.76000213623047
2024-02-26,103.91000366210938
2024-02-27,103.91000366210938
2024-02-28,104.4800033569336
2024-02-29,105.25
2024-03-01,106.0199966430664
2024-03-04,106.2300033569336
2024-03-05,105.43000030517578
2024-03-06,106.08999633789062
2024-03-07,107.05000305175781
2024-03-08,106.79000091552734
2024-03-11,106.2300033569336
2024-03-12,106.54000091552734
2024-03-13,106.83999633789062
2024-03-14,105.3499984741211
2024-03-15,105.36000061035156
2024-03-18,105.2300033569336
2024-03-19,105.86000061035156
2024-03-20,107.5
2024-03-21,108.68000030517578
2024-03-22,107.3499984741211
2024-03-25,107.33000183105469
2024-03-26,107.20999908447266
2024-03-27,109.0999984741211
2024-03-28,109.52999877929688
2024-04-01,108.56999969482422
2024-04-02,106.97000122070312
2024-04-03,107.41000366210938
2024-04-04,106.29000091552734
2024-04-05,107.0199966430664
2024-04-08,107.55000305175781
2024-04-09,107.91999816894531
2024-04-10,105.5999984741211
2024-04-11,105.7699966430664
2024-04-12,103.87999725341797
2024-04-15,102.45999908447266
2024-04-16,101.94999694824219
2024-04-17,101.16000366210938
2024-04-18,101.0
2024-04-19,101.26000213623047
2024-04-22,102.23999786376953
2024-04-23,103.80000305175781
2024-04-24,103.72000122070312
2024-04-25,103.12999725341797
2024-04-26,103.69999694824219
2024-04-29,104.37000274658203
2024-04-30,102.36000061035156
2024-05-01,102.48999786376953
2024-05-02,103.81999969482422
2024-05-03,104.80000305175781
2024-05-06,106.19999694824219
2024-05-07,106.16000366210938
2024-05-08,105.79000091552734
2024-05-09,106.95999908447266
2024-05-10,106.66000366210938
2024-05-13,106.76000213623047
2024-05-14,107.87999725341797
2024-05-15,108.7300033569336
2024-05-16,107.88999938964844
2024-05-17,107.95999908447266
2024-05-20,108.16999816894531
2024-05-21,107.87999725341797
2024-05-22,107.12000274658203
2024-05-23,105.56999969482422
2024-05-24,106.61000061035156
2024-05-28,106.0199966430664
2024-05-29,104.69000244140625
2024-05-30,105.45999908447266
2024-05-31,106.4000015258789
2024-06-03,105.75
2024-06-04,104.41999816894531
2024-06-05,105.70999908447266
2024-06-06,105.29000091552734
2024-06-07,104.3499984741211
2024-06-10,104.68000030517578
2024-06-11,104.27999877929688
2024-06-12,105.75
2024-06-13,104.88999938964844
2024-06-14,103.51000213623047
2024-06-17,104.2699966430664
2024-06-18,104.51000213623047
2024-06-20,104.16999816894531
2024-06-21,104.51000213623047
2024-06-24,105.04000091552734
2024-06-25,104.20999908447266
2024-06-26,104.05999755859375
2024-06-27,104.56999969482422
2024-06-28,104.58999633789062
2024-07-01,103.62999725341797
2024-07-02,103.97000122070312
2024-07-03,104.2300033569336
2024-07-05,103.69000244140625
2024-07-08,104.04000091552734
2024-07-09,103.44999694824219
2024-07-10,104.45999908447266
2024-07-11,107.11000061035156
2024-07-12,108.23999786376953
2024-07-15,109.25
2024-07-16,112.22000122070312
2024-07-17,110.83999633789062
2024-07-18,109.33000183105469
2024-07-19,108.76000213623047
2024-07-22,110.12999725341797
2024-07-23,110.58000183105469
2024-07-24,108.18000030517578
2024-07-25,109.27999877929688
2024-07-26,111.12000274658203
2024-07-29,110.7699966430664
2024-07-30,111.05999755859375
2024-07-31,111.66999816894531
2024-08-01,109.16999816894531
2024-08-02,105.88999938964844
2024-08-05,102.91999816894531
2024-08-06,104.05000305175781
2024-08-07,103.0
2024-08-08,105.41999816894531
2024-08-09,105.45999908447266
2024-08-12,104.61000061035156
2024-08-13,106.27999877929688
2024-08-14,106.12999725341797
2024-08-15,108.29000091552734
2024-08-16,108.44000244140625
2024-08-19,109.51000213623047
2024-08-20,108.4800033569336
2024-08-21,109.87000274658203
2024-08-22,109.12000274658203
2024-08-23,111.79000091552734
2024-08-26,111.5199966430664
2024-08-27,111.13999938964844
2024-08-28,110.48999786376953
2024-08-29,111.08000183105469
2024-08-30,111.80000305175781
2024-09-03,108.91999816894531
2024-09-04,108.66999816894531
2024-09-05,108.08999633789062
2024-09-06,106.43000030517578
2024-09-09,106.93000030517578
2024-09-10,106.7300033569336
2024-09-11,107.31999969482422
2024-09-12,108.41999816894531
2024-09-13,110.48999786376953
2024-09-16,111.2300033569336
2024-09-17,111.8499984741211
2024-09-18,111.91000366210938
2024-09-19,113.87000274658203
2024-09-20,113.0999984741211
2024-09-23,113.43000030517578
2024-09-24,113.62999725341797
2024-09-25,112.5199966430664
2024-09-26,113.38999938964844
2024-09-27,113.56999969482422
2024-09-30,113.69000244140625
2024-10-01,112.51000213623047
2024-10-02,112.4800033569336
2024-10-03,111.98999786376953
2024-10-04,113.33999633789062
2024-10-07,112.38999938964844
2024-10-08,112.58000183105469
2024-10-09,113.18000030517578
2024-10-10,112.68000030517578
2024-10-11,114.5
2024-10-14,115.16999816894531
2024-10-15,114.97000122070312
2024-10-16,116.11000061035156
2024-10-17,115.97000122070312
2024-10-18,116.1500015258789
2024-10-21,114.69999694824219
2024-10-22,114.08000183105469
2024-10-23,113.38999938964844
2024-10-24,113.75
2024-10-25,113.2300033569336
2024-10-28,114.52999877929688
2024-10-29,114.48999786376953
2024-10-30,114.4800033569336
2024-10-31,112.87000274658203
2024-11-01,113.13999938964844
2024-11-04,113.5
2024-11-05,115.33999633789062
2024-11-06,120.1500015258789
2024-11-07,120.33000183105469
2024-11-08,121.27999877929688
2024-11-11,122.72000122070312
2024-11-12,121.2699966430664
2024-11-13,120.66999816894531
2024-11-14,119.29000091552734
2024-11-15,118.0199966430664
2024-11-18,118.44999694824219
2024-11-19,119.04000091552734
2024-11-20,119.62999725341797
2024-11-21,121.55000305175781
