Date,RAFBX
2022-12-22,25.450000762939453
2022-12-23,25.510000228881836
2022-12-27,25.360000610351562
2022-12-28,25.100000381469727
2022-12-29,25.639999389648438
2022-12-30,25.559999465942383
2023-01-03,25.479999542236328
2023-01-04,25.75
2023-01-05,25.399999618530273
2023-01-06,25.8700008392334
2023-01-09,26.010000228881836
2023-01-10,26.280000686645508
2023-01-11,26.690000534057617
2023-01-12,26.81999969482422
2023-01-13,26.989999771118164
2023-01-17,26.969999313354492
2023-01-18,26.690000534057617
2023-01-19,26.469999313354492
2023-01-20,27.06999969482422
2023-01-23,27.489999771118164
2023-01-24,27.420000076293945
2023-01-25,27.440000534057617
2023-01-26,27.719999313354492
2023-01-27,27.809999465942383
2023-01-30,27.399999618530273
2023-01-31,27.780000686645508
2023-02-01,28.299999237060547
2023-02-02,28.709999084472656
2023-02-03,28.329999923706055
2023-02-06,28.049999237060547
2023-02-07,28.3799991607666
2023-02-08,28.149999618530273
2023-02-09,27.969999313354492
2023-02-10,27.790000915527344
2023-02-13,28.170000076293945
2023-02-14,28.280000686645508
2023-02-15,28.459999084472656
2023-02-16,28.0
2023-02-17,27.81999969482422
2023-02-21,27.25
2023-02-22,27.260000228881836
2023-02-23,27.360000610351562
2023-02-24,27.0
2023-02-27,27.139999389648438
2023-02-28,27.1299991607666
2023-03-01,27.049999237060547
2023-03-02,27.270000457763672
2023-03-03,27.729999542236328
2023-03-06,27.639999389648438
2023-03-07,27.31999969482422
2023-03-08,27.350000381469727
2023-03-09,26.81999969482422
2023-03-10,26.34000015258789
2023-03-13,26.309999465942383
2023-03-14,26.780000686645508
2023-03-15,26.559999465942383
2023-03-16,27.079999923706055
2023-03-17,26.81999969482422
2023-03-20,26.969999313354492
2023-03-21,27.350000381469727
2023-03-22,26.93000030517578
2023-03-23,27.139999389648438
2023-03-24,27.15999984741211
2023-03-27,27.200000762939453
2023-03-28,27.09000015258789
2023-03-29,27.450000762939453
2023-03-30,27.6299991607666
2023-03-31,28.06999969482422
2023-04-03,28.110000610351562
2023-04-04,27.979999542236328
2023-04-05,27.75
2023-04-06,27.829999923706055
2023-04-10,27.920000076293945
2023-04-11,27.979999542236328
2023-04-12,27.850000381469727
2023-04-13,28.229999542236328
2023-04-14,28.149999618530273
2023-04-17,28.209999084472656
2023-04-18,28.270000457763672
2023-04-19,28.260000228881836
2023-04-20,28.139999389648438
2023-04-21,28.219999313354492
2023-04-24,28.190000534057617
2023-04-25,27.6299991607666
2023-04-26,27.59000015258789
2023-04-27,28.06999969482422
2023-04-28,28.329999923706055
2023-05-01,28.309999465942383
2023-05-02,28.040000915527344
2023-05-03,27.979999542236328
2023-05-04,27.84000015258789
2023-05-05,28.200000762939453
2023-05-08,28.280000686645508
2023-05-09,28.200000762939453
2023-05-10,28.360000610351562
2023-05-11,28.329999923706055
2023-05-12,28.260000228881836
2023-05-15,28.399999618530273
2023-05-16,28.209999084472656
2023-05-17,28.520000457763672
2023-05-18,28.90999984741211
2023-05-19,28.799999237060547
2023-05-22,28.850000381469727
2023-05-23,28.399999618530273
2023-05-24,28.25
2023-05-25,28.40999984741211
2023-05-26,28.90999984741211
2023-05-30,28.850000381469727
2023-05-31,28.739999771118164
2023-06-01,28.989999771118164
2023-06-02,29.420000076293945
2023-06-05,29.31999969482422
2023-06-06,29.40999984741211
2023-06-07,29.1299991607666
2023-06-08,29.270000457763672
2023-06-09,29.290000915527344
2023-06-12,29.68000030517578
2023-06-13,29.8799991607666
2023-06-14,29.90999984741211
2023-06-15,30.260000228881836
2023-06-16,30.030000686645508
2023-06-20,29.950000762939453
2023-06-21,29.850000381469727
2023-06-22,29.959999084472656
2023-06-23,29.75
2023-06-26,29.6200008392334
2023-06-27,29.989999771118164
2023-06-28,30.079999923706055
2023-06-29,30.15999984741211
2023-06-30,30.440000534057617
2023-07-03,30.389999389648438
2023-07-05,30.31999969482422
2023-07-06,30.010000228881836
2023-07-07,29.989999771118164
2023-07-10,30.229999542236328
2023-07-11,30.479999542236328
2023-07-12,30.68000030517578
2023-07-13,31.0
2023-07-14,31.030000686645508
2023-07-17,31.15999984741211
2023-07-18,31.420000076293945
2023-07-19,31.440000534057617
2023-07-20,31.059999465942383
2023-07-21,31.110000610351562
2023-07-24,31.079999923706055
2023-07-25,31.209999084472656
2023-07-26,31.209999084472656
2023-07-27,30.989999771118164
2023-07-28,31.3700008392334
2023-07-31,31.40999984741211
2023-08-01,31.329999923706055
2023-08-02,30.799999237060547
2023-08-03,30.75
2023-08-04,30.700000762939453
2023-08-07,31.0
2023-08-08,30.790000915527344
2023-08-09,30.540000915527344
2023-08-10,30.6200008392334
2023-08-11,30.459999084472656
2023-08-14,30.65999984741211
2023-08-15,30.360000610351562
2023-08-16,30.110000610351562
2023-08-17,29.739999771118164
2023-08-18,29.760000228881836
2023-08-21,29.959999084472656
2023-08-22,29.959999084472656
2023-08-23,30.34000015258789
2023-08-24,29.809999465942383
2023-08-25,29.979999542236328
2023-08-28,30.190000534057617
2023-08-29,30.700000762939453
2023-08-30,30.860000610351562
2023-08-31,30.860000610351562
2023-09-01,30.920000076293945
2023-09-05,30.719999313354492
2023-09-06,30.639999389648438
2023-09-07,30.56999969482422
2023-09-08,30.540000915527344
2023-09-11,30.690000534057617
2023-09-12,30.450000762939453
2023-09-13,30.399999618530273
2023-09-14,30.530000686645508
2023-09-15,30.190000534057617
2023-09-18,30.1299991607666
2023-09-19,30.040000915527344
2023-09-20,29.780000686645508
2023-09-21,29.18000030517578
2023-09-22,29.149999618530273
2023-09-25,29.260000228881836
2023-09-26,28.8700008392334
2023-09-27,28.959999084472656
2023-09-28,29.190000534057617
2023-09-29,29.1299991607666
2023-10-02,29.100000381469727
2023-10-03,28.610000610351562
2023-10-04,28.8700008392334
2023-10-05,28.829999923706055
2023-10-06,29.239999771118164
2023-10-09,29.329999923706055
2023-10-10,29.56999969482422
2023-10-11,29.649999618530273
2023-10-12,29.360000610351562
2023-10-13,29.110000610351562
2023-10-16,29.469999313354492
2023-10-17,29.549999237060547
2023-10-18,29.059999465942383
2023-10-19,28.81999969482422
2023-10-20,28.510000228881836
2023-10-23,28.510000228881836
2023-10-24,28.729999542236328
2023-10-25,28.170000076293945
2023-10-26,27.81999969482422
2023-10-27,27.75
2023-10-30,28.049999237060547
2023-10-31,28.239999771118164
2023-11-01,28.510000228881836
2023-11-02,29.079999923706055
2023-11-03,29.489999771118164
2023-11-06,29.450000762939453
2023-11-07,29.670000076293945
2023-11-08,29.690000534057617
2023-11-09,29.489999771118164
2023-11-10,29.959999084472656
2023-11-13,29.979999542236328
2023-11-14,30.700000762939453
2023-11-15,30.760000228881836
2023-11-16,30.75
2023-11-17,30.829999923706055
2023-11-20,31.1200008392334
2023-11-21,31.079999923706055
2023-11-22,31.229999542236328
2023-11-24,31.270000457763672
2023-11-27,31.18000030517578
2023-11-28,31.1200008392334
2023-11-29,31.139999389648438
2023-11-30,31.260000228881836
2023-12-01,31.56999969482422
2023-12-04,31.43000030517578
2023-12-05,31.270000457763672
2023-12-06,31.149999618530273
2023-12-07,31.389999389648438
2023-12-08,31.559999465942383
2023-12-11,31.81999969482422
2023-12-12,32.060001373291016
2023-12-13,31.520000457763672
2023-12-14,31.68000030517578
2023-12-15,31.690000534057617
2023-12-18,31.829999923706055
2023-12-19,32.08000183105469
2023-12-20,31.579999923706055
2023-12-21,32.029998779296875
2023-12-22,32.09000015258789
2023-12-26,32.2400016784668
2023-12-27,32.33000183105469
2023-12-28,32.34000015258789
2023-12-29,32.16999816894531
2024-01-02,31.809999465942383
2024-01-03,31.329999923706055
2024-01-04,31.309999465942383
2024-01-05,31.309999465942383
2024-01-08,31.850000381469727
2024-01-09,31.8700008392334
2024-01-10,32.06999969482422
2024-01-11,32.15999984741211
2024-01-12,32.15999984741211
2024-01-16,32.029998779296875
2024-01-17,31.850000381469727
2024-01-18,32.22999954223633
2024-01-19,32.59000015258789
2024-01-22,32.75
2024-01-23,32.7400016784668
2024-01-24,32.75
2024-01-25,32.939998626708984
2024-01-26,32.95000076293945
2024-01-29,33.290000915527344
2024-01-30,33.15999984741211
2024-01-31,32.61000061035156
2024-02-01,33.09000015258789
2024-02-02,33.529998779296875
2024-02-05,33.400001525878906
2024-02-06,33.5099983215332
2024-02-07,33.900001525878906
2024-02-08,34.02000045776367
2024-02-09,34.209999084472656
2024-02-12,34.16999816894531
2024-02-13,33.56999969482422
2024-02-14,34.060001373291016
2024-02-15,34.2599983215332
2024-02-16,34.040000915527344
2024-02-20,33.779998779296875
2024-02-21,33.709999084472656
2024-02-22,34.52000045776367
2024-02-23,34.529998779296875
2024-02-26,34.5
2024-02-27,34.619998931884766
2024-02-28,34.5
2024-02-29,34.689998626708984
2024-03-01,35.06999969482422
2024-03-04,35.02000045776367
2024-03-05,34.52000045776367
2024-03-06,34.720001220703125
2024-03-07,35.220001220703125
2024-03-08,34.869998931884766
2024-03-11,34.70000076293945
2024-03-12,35.09000015258789
2024-03-13,35.04999923706055
2024-03-14,34.939998626708984
2024-03-15,34.59000015258789
2024-03-18,34.7599983215332
2024-03-19,34.95000076293945
2024-03-20,35.34000015258789
2024-03-21,35.65999984741211
2024-03-22,35.529998779296875
2024-03-25,35.41999816894531
2024-03-26,35.380001068115234
2024-03-27,35.560001373291016
2024-03-28,35.54999923706055
2024-04-01,35.52000045776367
2024-04-02,35.189998626708984
2024-04-03,35.349998474121094
2024-04-04,34.869998931884766
2024-04-05,35.36000061035156
2024-04-08,35.400001525878906
2024-04-09,35.45000076293945
2024-04-10,35.09000015258789
2024-04-11,35.369998931884766
2024-04-12,34.7599983215332
2024-04-15,34.2400016784668
2024-04-16,34.22999954223633
2024-04-17,33.939998626708984
2024-04-18,33.7400016784668
2024-04-19,33.29999923706055
2024-04-22,33.540000915527344
2024-04-23,34.15999984741211
2024-04-24,34.11000061035156
2024-04-25,33.93000030517578
2024-04-26,34.290000915527344
2024-04-29,34.33000183105469
2024-04-30,33.779998779296875
2024-05-01,33.70000076293945
2024-05-02,33.959999084472656
2024-05-03,34.349998474121094
2024-05-06,34.81999969482422
2024-05-07,34.900001525878906
2024-05-08,34.81999969482422
2024-05-09,34.95000076293945
2024-05-10,35.04999923706055
2024-05-13,34.939998626708984
2024-05-14,35.119998931884766
2024-05-15,35.59000015258789
2024-05-16,35.40999984741211
2024-05-17,35.40999984741211
2024-05-20,35.56999969482422
2024-05-21,35.56999969482422
2024-05-22,35.47999954223633
2024-05-23,35.20000076293945
2024-05-24,35.5
2024-05-28,35.36000061035156
2024-05-29,35.060001373291016
2024-05-30,34.709999084472656
2024-05-31,34.88999938964844
2024-06-03,34.91999816894531
2024-06-04,34.93000030517578
2024-06-05,35.560001373291016
2024-06-06,35.56999969482422
2024-06-07,35.45000076293945
2024-06-10,35.619998931884766
2024-06-11,35.709999084472656
2024-06-12,35.310001373291016
2024-06-13,35.38999938964844
2024-06-14,35.31999969482422
2024-06-17,35.63999938964844
2024-06-18,35.65999984741211
2024-06-20,35.54999923706055
2024-06-21,35.529998779296875
2024-06-24,35.43000030517578
2024-06-25,35.529998779296875
2024-06-26,35.58000183105469
2024-06-27,35.650001525878906
2024-06-28,35.5099983215332
2024-07-01,35.5
2024-07-02,35.68000030517578
2024-07-03,35.880001068115234
2024-07-05,36.08000183105469
2024-07-08,36.060001373291016
2024-07-09,35.91999816894531
2024-07-10,36.209999084472656
2024-07-11,36.119998931884766
2024-07-12,36.27000045776367
2024-07-15,36.31999969482422
2024-07-16,36.619998931884766
2024-07-17,35.7599983215332
2024-07-18,35.45000076293945
2024-07-19,35.310001373291016
2024-07-22,35.7400016784668
2024-07-23,35.900001525878906
2024-07-24,34.95000076293945
2024-07-25,34.84000015258789
2024-07-26,35.16999816894531
2024-07-29,35.18000030517578
2024-07-30,35.09000015258789
2024-07-31,35.689998626708984
2024-08-01,35.18000030517578
2024-08-02,34.41999816894531
2024-08-05,33.529998779296875
2024-08-06,33.880001068115234
2024-08-07,33.599998474121094
2024-08-08,34.45000076293945
2024-08-09,34.630001068115234
2024-08-12,34.560001373291016
2024-08-13,35.13999938964844
2024-08-14,35.2400016784668
2024-08-15,35.900001525878906
2024-08-16,35.880001068115234
2024-08-19,36.220001220703125
2024-08-20,36.16999816894531
2024-08-21,36.33000183105469
2024-08-22,35.97999954223633
2024-08-23,36.400001525878906
2024-08-26,36.20000076293945
2024-08-27,36.290000915527344
2024-08-28,36.060001373291016
2024-08-29,36.13999938964844
2024-08-30,36.40999984741211
2024-09-03,35.56999969482422
2024-09-04,35.47999954223633
2024-09-05,35.29999923706055
2024-09-06,34.66999816894531
2024-09-09,35.02000045776367
2024-09-10,35.189998626708984
2024-09-11,35.709999084472656
2024-09-12,36.08000183105469
2024-09-13,36.369998931884766
2024-09-16,36.38999938964844
2024-09-17,36.40999984741211
2024-09-18,36.33000183105469
2024-09-19,37.0
2024-09-20,36.939998626708984
2024-09-23,37.02000045776367
2024-09-24,37.119998931884766
2024-09-25,37.040000915527344
2024-09-26,37.20000076293945
2024-09-27,37.08000183105469
2024-09-30,37.15999984741211
2024-10-01,36.849998474121094
2024-10-02,36.900001525878906
2024-10-03,36.75
2024-10-04,37.099998474121094
2024-10-07,36.720001220703125
2024-10-08,37.150001525878906
2024-10-09,37.439998626708984
2024-10-10,37.36000061035156
2024-10-11,37.65999984741211
2024-10-14,37.90999984741211
2024-10-15,37.529998779296875
2024-10-16,37.630001068115234
2024-10-17,37.65999984741211
2024-10-18,37.79999923706055
2024-10-21,37.630001068115234
2024-10-22,37.59000015258789
2024-10-23,37.15999984741211
2024-10-24,37.15999984741211
2024-10-25,37.20000076293945
2024-10-28,37.27000045776367
2024-10-29,37.45000076293945
2024-10-30,37.34000015258789
2024-10-31,36.56999969482422
2024-11-01,36.790000915527344
2024-11-04,36.75
2024-11-05,37.209999084472656
2024-11-06,38.04999923706055
2024-11-07,38.290000915527344
2024-11-08,38.5099983215332
2024-11-11,38.66999816894531
2024-11-12,38.560001373291016
2024-11-13,38.5099983215332
2024-11-14,38.11000061035156
2024-11-15,37.36000061035156
2024-11-18,37.41999816894531
2024-11-19,37.56999969482422
2024-11-20,37.65999984741211
2024-11-21,37.77000045776367
