Date,CICCX
2022-02-28,47.72999954223633
2022-03-01,47.02000045776367
2022-03-02,47.810001373291016
2022-03-03,47.5099983215332
2022-03-04,47.16999816894531
2022-03-07,45.779998779296875
2022-03-08,45.5
2022-03-09,46.58000183105469
2022-03-10,46.5
2022-03-11,45.90999984741211
2022-03-14,45.619998931884766
2022-03-15,46.439998626708984
2022-03-16,47.349998474121094
2022-03-17,47.91999816894531
2022-03-18,48.40999984741211
2022-03-21,48.380001068115234
2022-03-22,48.86000061035156
2022-03-23,48.33000183105469
2022-03-24,48.95000076293945
2022-03-25,49.20000076293945
2022-03-28,49.34000015258789
2022-03-29,49.900001525878906
2022-03-30,49.720001220703125
2022-03-31,48.97999954223633
2022-04-01,49.2599983215332
2022-04-04,49.61000061035156
2022-04-05,49.029998779296875
2022-04-06,48.58000183105469
2022-04-07,48.75
2022-04-08,48.72999954223633
2022-04-11,48.0
2022-04-12,47.849998474121094
2022-04-13,48.369998931884766
2022-04-14,47.83000183105469
2022-04-18,47.83000183105469
2022-04-19,48.5099983215332
2022-04-20,48.22999954223633
2022-04-21,47.41999816894531
2022-04-22,46.25
2022-04-25,46.33000183105469
2022-04-26,45.09000015258789
2022-04-27,45.25
2022-04-28,46.27000045776367
2022-04-29,44.72999954223633
2022-05-02,44.9900016784668
2022-05-03,45.22999954223633
2022-05-04,46.43000030517578
2022-05-05,44.9900016784668
2022-05-06,44.72999954223633
2022-05-09,43.27000045776367
2022-05-10,43.380001068115234
2022-05-11,42.93000030517578
2022-05-12,42.90999984741211
2022-05-13,43.959999084472656
2022-05-16,43.95000076293945
2022-05-17,44.83000183105469
2022-05-18,43.34000015258789
2022-05-19,43.119998931884766
2022-05-20,43.18000030517578
2022-05-23,43.79999923706055
2022-05-24,43.560001373291016
2022-05-25,43.93000030517578
2022-05-26,44.650001525878906
2022-05-27,45.58000183105469
2022-05-31,45.349998474121094
2022-06-01,45.11000061035156
2022-06-02,45.81999969482422
2022-06-03,45.22999954223633
2022-06-06,45.369998931884766
2022-06-07,45.790000915527344
2022-06-08,45.290000915527344
2022-06-09,44.209999084472656
2022-06-10,43.040000915527344
2022-06-13,41.38999938964844
2022-06-14,41.15999984741211
2022-06-15,41.099998474121094
2022-06-16,39.7400016784668
2022-06-17,39.7400016784668
2022-06-21,40.52000045776367
2022-06-22,40.36000061035156
2022-06-23,40.59000015258789
2022-06-24,41.75
2022-06-27,41.709999084472656
2022-06-28,41.099998474121094
2022-06-29,41.029998779296875
2022-06-30,40.709999084472656
2022-07-01,41.040000915527344
2022-07-05,40.810001373291016
2022-07-06,40.86000061035156
2022-07-07,41.40999984741211
2022-07-08,41.349998474121094
2022-07-11,40.849998474121094
2022-07-12,40.4900016784668
2022-07-13,40.2400016784668
2022-07-14,39.959999084472656
2022-07-15,40.7400016784668
2022-07-18,40.540000915527344
2022-07-19,41.68000030517578
2022-07-20,41.79999923706055
2022-07-21,42.150001525878906
2022-07-22,41.72999954223633
2022-07-25,41.84000015258789
2022-07-26,41.439998626708984
2022-07-27,42.459999084472656
2022-07-28,42.7599983215332
2022-07-29,43.209999084472656
2022-08-01,43.099998474121094
2022-08-02,42.900001525878906
2022-08-03,43.4900016784668
2022-08-04,43.5
2022-08-05,43.529998779296875
2022-08-08,43.529998779296875
2022-08-09,43.380001068115234
2022-08-10,44.290000915527344
2022-08-11,44.349998474121094
2022-08-12,45.029998779296875
2022-08-15,45.119998931884766
2022-08-16,45.15999984741211
2022-08-17,44.779998779296875
2022-08-18,44.880001068115234
2022-08-19,44.349998474121094
2022-08-22,43.459999084472656
2022-08-23,43.38999938964844
2022-08-24,43.540000915527344
2022-08-25,44.209999084472656
2022-08-26,42.900001525878906
2022-08-29,42.65999984741211
2022-08-30,42.18000030517578
2022-08-31,41.97999954223633
2022-09-01,42.04999923706055
2022-09-02,41.72999954223633
2022-09-06,41.540000915527344
2022-09-07,42.13999938964844
2022-09-08,42.400001525878906
2022-09-09,43.09000015258789
2022-09-12,43.52000045776367
2022-09-13,41.7599983215332
2022-09-14,41.869998931884766
2022-09-15,41.45000076293945
2022-09-16,41.16999816894531
2022-09-19,41.40999984741211
2022-09-20,40.939998626708984
2022-09-21,40.31999969482422
2022-09-22,40.09000015258789
2022-09-23,39.27000045776367
2022-09-26,38.810001373291016
2022-09-27,38.689998626708984
2022-09-28,39.439998626708984
2022-09-29,38.75
2022-09-30,38.22999954223633
2022-10-03,39.279998779296875
2022-10-04,40.540000915527344
2022-10-05,40.5
2022-10-06,40.099998474121094
2022-10-07,39.22999954223633
2022-10-10,38.86000061035156
2022-10-11,38.560001373291016
2022-10-12,38.4900016784668
2022-10-13,39.369998931884766
2022-10-14,38.4900016784668
2022-10-17,39.40999984741211
2022-10-18,39.81999969482422
2022-10-19,39.63999938964844
2022-10-20,39.369998931884766
2022-10-21,40.2400016784668
2022-10-24,40.61000061035156
2022-10-25,41.13999938964844
2022-10-26,40.97999954223633
2022-10-27,40.68000030517578
2022-10-28,41.470001220703125
2022-10-31,41.22999954223633
2022-11-01,41.150001525878906
2022-11-02,40.22999954223633
2022-11-03,39.95000076293945
2022-11-04,40.63999938964844
2022-11-07,41.099998474121094
2022-11-08,41.33000183105469
2022-11-09,40.650001525878906
2022-11-10,42.599998474121094
2022-11-11,42.91999816894531
2022-11-14,42.529998779296875
2022-11-15,42.939998626708984
2022-11-16,42.619998931884766
2022-11-17,42.45000076293945
2022-11-18,42.650001525878906
2022-11-21,42.560001373291016
2022-11-22,43.060001373291016
2022-11-23,43.310001373291016
2022-11-25,43.34000015258789
2022-11-28,42.68000030517578
2022-11-29,42.709999084472656
2022-11-30,43.939998626708984
2022-12-01,44.0
2022-12-02,44.060001373291016
2022-12-05,43.34000015258789
2022-12-06,42.83000183105469
2022-12-07,42.77000045776367
2022-12-08,43.040000915527344
2022-12-09,42.810001373291016
2022-12-12,43.369998931884766
2022-12-13,43.75
2022-12-14,42.189998626708984
2022-12-15,41.2599983215332
2022-12-16,40.900001525878906
2022-12-19,40.560001373291016
2022-12-20,40.66999816894531
2022-12-21,41.290000915527344
2022-12-22,40.779998779296875
2022-12-23,41.02000045776367
2022-12-27,40.9900016784668
2022-12-28,40.52000045776367
2022-12-29,41.18000030517578
2022-12-30,41.06999969482422
2023-01-03,40.9900016784668
2023-01-04,41.310001373291016
2023-01-05,40.91999816894531
2023-01-06,41.83000183105469
2023-01-09,41.790000915527344
2023-01-10,42.04999923706055
2023-01-11,42.4900016784668
2023-01-12,42.77000045776367
2023-01-13,42.849998474121094
2023-01-17,42.7599983215332
2023-01-18,42.130001068115234
2023-01-19,41.84000015258789
2023-01-20,42.54999923706055
2023-01-23,42.939998626708984
2023-01-24,42.970001220703125
2023-01-25,42.95000076293945
2023-01-26,43.310001373291016
2023-01-27,43.290000915527344
2023-01-30,42.81999969482422
2023-01-31,43.34000015258789
2023-02-01,43.720001220703125
2023-02-02,44.22999954223633
2023-02-03,43.7400016784668
2023-02-06,43.560001373291016
2023-02-07,44.06999969482422
2023-02-08,43.650001525878906
2023-02-09,43.290000915527344
2023-02-10,43.43000030517578
2023-02-13,43.91999816894531
2023-02-14,43.900001525878906
2023-02-15,43.959999084472656
2023-02-16,43.45000076293945
2023-02-17,43.2400016784668
2023-02-21,42.540000915527344
2023-02-22,42.45000076293945
2023-02-23,42.56999969482422
2023-02-24,42.20000076293945
2023-02-27,42.36000061035156
2023-02-28,42.29999923706055
2023-03-01,42.189998626708984
2023-03-02,42.529998779296875
2023-03-03,43.2400016784668
2023-03-06,43.220001220703125
2023-03-07,42.59000015258789
2023-03-08,42.630001068115234
2023-03-09,42.040000915527344
2023-03-10,41.5
2023-03-13,41.310001373291016
2023-03-14,41.939998626708984
2023-03-15,41.41999816894531
2023-03-16,42.119998931884766
2023-03-17,41.63999938964844
2023-03-20,41.91999816894531
2023-03-21,42.380001068115234
2023-03-22,41.720001220703125
2023-03-23,41.90999984741211
2023-03-24,42.119998931884766
2023-03-27,42.189998626708984
2023-03-28,42.189998626708984
2023-03-29,42.720001220703125
2023-03-30,43.0
2023-03-31,43.52000045776367
2023-04-03,43.779998779296875
2023-04-04,43.5
2023-04-05,43.34000015258789
2023-04-06,43.4900016784668
2023-04-10,43.54999923706055
2023-04-11,43.56999969482422
2023-04-12,43.5
2023-04-13,44.02000045776367
2023-04-14,43.869998931884766
2023-04-17,44.02000045776367
2023-04-18,44.150001525878906
2023-04-19,44.2400016784668
2023-04-20,44.040000915527344
2023-04-21,44.04999923706055
2023-04-24,44.04999923706055
2023-04-25,43.40999984741211
2023-04-26,43.29999923706055
2023-04-27,44.099998474121094
2023-04-28,44.470001220703125
2023-05-01,44.45000076293945
2023-05-02,43.93000030517578
2023-05-03,43.709999084472656
2023-05-04,43.40999984741211
2023-05-05,44.04999923706055
2023-05-08,44.08000183105469
2023-05-09,43.91999816894531
2023-05-10,44.06999969482422
2023-05-11,44.0099983215332
2023-05-12,43.959999084472656
2023-05-15,44.150001525878906
2023-05-16,43.91999816894531
2023-05-17,44.40999984741211
2023-05-18,44.81999969482422
2023-05-19,44.790000915527344
2023-05-22,44.81999969482422
2023-05-23,44.33000183105469
2023-05-24,44.040000915527344
2023-05-25,44.220001220703125
2023-05-26,44.9900016784668
2023-05-30,44.869998931884766
2023-05-31,44.70000076293945
2023-06-01,45.099998474121094
2023-06-02,45.75
2023-06-05,45.560001373291016
2023-06-06,45.72999954223633
2023-06-07,45.540000915527344
2023-06-08,45.7400016784668
2023-06-09,45.77000045776367
2023-06-12,46.209999084472656
2023-06-13,46.4900016784668
2023-06-14,46.5
2023-06-15,47.04999923706055
2023-06-16,46.84000015258789
2023-06-20,46.52000045776367
2023-06-21,46.400001525878906
2023-06-22,46.47999954223633
2023-06-23,46.15999984741211
2023-06-26,46.040000915527344
2023-06-27,46.540000915527344
2023-06-28,46.56999969482422
2023-06-29,46.72999954223633
2023-06-30,47.220001220703125
2023-07-03,47.20000076293945
2023-07-05,47.119998931884766
2023-07-06,46.709999084472656
2023-07-07,46.68000030517578
2023-07-10,46.900001525878906
2023-07-11,47.2599983215332
2023-07-12,47.61000061035156
2023-07-13,48.029998779296875
2023-07-14,47.95000076293945
2023-07-17,48.08000183105469
2023-07-18,48.459999084472656
2023-07-19,48.5099983215332
2023-07-20,48.2400016784668
2023-07-21,48.290000915527344
2023-07-24,48.40999984741211
2023-07-25,48.630001068115234
2023-07-26,48.529998779296875
2023-07-27,48.38999938964844
2023-07-28,48.88999938964844
2023-07-31,48.91999816894531
2023-08-01,48.83000183105469
2023-08-02,48.13999938964844
2023-08-03,48.0
2023-08-04,47.93000030517578
2023-08-07,48.43000030517578
2023-08-08,48.150001525878906
2023-08-09,47.810001373291016
2023-08-10,47.79999923706055
2023-08-11,47.68000030517578
2023-08-14,47.95000076293945
2023-08-15,47.400001525878906
2023-08-16,47.040000915527344
2023-08-17,46.66999816894531
2023-08-18,46.68000030517578
2023-08-21,46.959999084472656
2023-08-22,46.900001525878906
2023-08-23,47.400001525878906
2023-08-24,46.70000076293945
2023-08-25,46.970001220703125
2023-08-28,47.279998779296875
2023-08-29,47.93000030517578
2023-08-30,48.06999969482422
2023-08-31,48.09000015258789
2023-09-01,48.08000183105469
2023-09-05,47.849998474121094
2023-09-06,47.68000030517578
2023-09-07,47.599998474121094
2023-09-08,47.689998626708984
2023-09-11,47.970001220703125
2023-09-12,47.75
2023-09-13,47.709999084472656
2023-09-14,48.130001068115234
2023-09-15,47.619998931884766
2023-09-18,47.630001068115234
2023-09-19,47.540000915527344
2023-09-20,47.06999969482422
2023-09-21,46.310001373291016
2023-09-22,46.209999084472656
2023-09-25,46.349998474121094
2023-09-26,45.720001220703125
2023-09-27,45.849998474121094
2023-09-28,46.18000030517578
2023-09-29,45.959999084472656
2023-10-02,45.79999923706055
2023-10-03,45.189998626708984
2023-10-04,45.45000076293945
2023-10-05,45.38999938964844
2023-10-06,46.0099983215332
2023-10-09,46.279998779296875
2023-10-10,46.560001373291016
2023-10-11,46.779998779296875
2023-10-12,46.4900016784668
2023-10-13,46.209999084472656
2023-10-16,46.70000076293945
2023-10-17,46.7400016784668
2023-10-18,46.16999816894531
2023-10-19,45.83000183105469
2023-10-20,45.34000015258789
2023-10-23,45.279998779296875
2023-10-24,45.68000030517578
2023-10-25,45.11000061035156
2023-10-26,44.560001373291016
2023-10-27,44.41999816894531
2023-10-30,45.060001373291016
2023-10-31,45.29999923706055
2023-11-01,45.72999954223633
2023-11-02,46.540000915527344
2023-11-03,46.970001220703125
2023-11-06,46.97999954223633
2023-11-07,47.130001068115234
2023-11-08,47.209999084472656
2023-11-09,46.869998931884766
2023-11-10,47.63999938964844
2023-11-13,47.61000061035156
2023-11-14,48.52000045776367
2023-11-15,48.529998779296875
2023-11-16,48.709999084472656
2023-11-17,48.88999938964844
2023-11-20,49.2599983215332
2023-11-21,49.11000061035156
2023-11-22,49.34000015258789
2023-11-24,49.439998626708984
2023-11-27,49.2400016784668
2023-11-28,49.22999954223633
2023-11-29,49.209999084472656
2023-11-30,49.43000030517578
2023-12-01,49.7400016784668
2023-12-04,49.5099983215332
2023-12-05,49.310001373291016
2023-12-06,49.099998474121094
2023-12-07,49.439998626708984
2023-12-08,49.72999954223633
2023-12-11,50.13999938964844
2023-12-12,50.5
2023-12-13,49.15999984741211
2023-12-14,49.349998474121094
2023-12-15,49.380001068115234
2023-12-18,49.58000183105469
2023-12-19,49.90999984741211
2023-12-20,49.22999954223633
2023-12-21,49.84000015258789
2023-12-22,49.959999084472656
2023-12-26,50.20000076293945
2023-12-27,50.29999923706055
2023-12-28,50.310001373291016
2023-12-29,50.16999816894531
2024-01-02,49.709999084472656
2024-01-03,49.279998779296875
2024-01-04,49.22999954223633
2024-01-05,49.310001373291016
2024-01-08,49.900001525878906
2024-01-09,49.86000061035156
2024-01-10,50.11000061035156
2024-01-11,50.150001525878906
2024-01-12,50.220001220703125
2024-01-16,49.93000030517578
2024-01-17,49.619998931884766
2024-01-18,50.099998474121094
2024-01-19,50.72999954223633
2024-01-22,50.75
2024-01-23,50.83000183105469
2024-01-24,50.90999984741211
2024-01-25,51.189998626708984
2024-01-26,51.09000015258789
2024-01-29,51.529998779296875
2024-01-30,51.4900016784668
2024-01-31,50.77000045776367
2024-02-01,51.369998931884766
2024-02-02,51.939998626708984
2024-02-05,51.65999984741211
2024-02-06,51.790000915527344
2024-02-07,52.16999816894531
2024-02-08,52.25
2024-02-09,52.439998626708984
2024-02-12,52.400001525878906
2024-02-13,51.70000076293945
2024-02-14,52.2599983215332
2024-02-15,52.63999938964844
2024-02-16,52.369998931884766
2024-02-20,52.13999938964844
2024-02-21,52.22999954223633
2024-02-22,53.209999084472656
2024-02-23,53.279998779296875
2024-02-26,53.130001068115234
2024-02-27,53.2599983215332
2024-02-28,53.18000030517578
2024-02-29,53.459999084472656
2024-03-01,54.02000045776367
