Date,RMEBX
2022-11-17,49.939998626708984
2022-11-18,50.27000045776367
2022-11-21,50.369998931884766
2022-11-22,50.90999984741211
2022-11-23,51.08000183105469
2022-11-25,51.220001220703125
2022-11-28,50.540000915527344
2022-11-29,50.5099983215332
2022-11-30,51.540000915527344
2022-12-01,51.52000045776367
2022-12-02,51.59000015258789
2022-12-05,50.900001525878906
2022-12-06,50.470001220703125
2022-12-07,50.4900016784668
2022-12-08,50.779998779296875
2022-12-09,50.400001525878906
2022-12-12,51.040000915527344
2022-12-13,51.22999954223633
2022-12-14,49.33000183105469
2022-12-15,48.459999084472656
2022-12-16,47.970001220703125
2022-12-19,47.7400016784668
2022-12-20,47.75
2022-12-21,48.349998474121094
2022-12-22,47.970001220703125
2022-12-23,48.2599983215332
2022-12-27,48.33000183105469
2022-12-28,47.880001068115234
2022-12-29,48.380001068115234
2022-12-30,48.220001220703125
2023-01-03,48.09000015258789
2023-01-04,48.369998931884766
2023-01-05,47.939998626708984
2023-01-06,48.900001525878906
2023-01-09,48.65999984741211
2023-01-10,48.86000061035156
2023-01-11,49.20000076293945
2023-01-12,49.25
2023-01-13,49.36000061035156
2023-01-17,49.220001220703125
2023-01-18,48.400001525878906
2023-01-19,48.099998474121094
2023-01-20,48.650001525878906
2023-01-23,48.93000030517578
2023-01-24,48.95000076293945
2023-01-25,48.90999984741211
2023-01-26,49.16999816894531
2023-01-27,49.04999923706055
2023-01-30,48.75
2023-01-31,49.310001373291016
2023-02-01,49.40999984741211
2023-02-02,49.529998779296875
2023-02-03,49.15999984741211
2023-02-06,49.040000915527344
2023-02-07,49.369998931884766
2023-02-08,49.02000045776367
2023-02-09,48.689998626708984
2023-02-10,49.13999938964844
2023-02-13,49.52000045776367
2023-02-14,49.36000061035156
2023-02-15,49.38999938964844
2023-02-16,48.97999954223633
2023-02-17,48.97999954223633
2023-02-21,48.34000015258789
2023-02-22,48.220001220703125
2023-02-23,48.36000061035156
2023-02-24,48.099998474121094
2023-02-27,48.150001525878906
2023-02-28,47.90999984741211
2023-03-01,47.7599983215332
2023-03-02,48.060001373291016
2023-03-03,48.540000915527344
2023-03-06,48.5099983215332
2023-03-07,47.79999923706055
2023-03-08,47.779998779296875
2023-03-09,47.119998931884766
2023-03-10,46.68000030517578
2023-03-13,46.540000915527344
2023-03-14,47.04999923706055
2023-03-15,46.470001220703125
2023-03-16,47.0099983215332
2023-03-17,46.43000030517578
2023-03-20,46.88999938964844
2023-03-21,47.20000076293945
2023-03-22,46.470001220703125
2023-03-23,46.47999954223633
2023-03-24,46.88999938964844
2023-03-27,47.099998474121094
2023-03-28,47.15999984741211
2023-03-29,47.65999984741211
2023-03-30,47.849998474121094
2023-03-31,48.349998474121094
2023-04-03,48.63999938964844
2023-04-04,48.380001068115234
2023-04-05,48.5
2023-04-06,48.63999938964844
2023-04-10,48.68000030517578
2023-04-11,48.790000915527344
2023-04-12,48.77000045776367
2023-04-13,49.099998474121094
2023-04-14,48.95000076293945
2023-04-17,49.189998626708984
2023-04-18,49.22999954223633
2023-04-19,49.310001373291016
2023-04-20,49.189998626708984
2023-04-21,49.209999084472656
2023-04-24,49.2599983215332
2023-04-25,48.810001373291016
2023-04-26,48.369998931884766
2023-04-27,48.900001525878906
2023-04-28,49.290000915527344
2023-05-01,49.349998474121094
2023-05-02,48.790000915527344
2023-05-03,48.43000030517578
2023-05-04,48.209999084472656
2023-05-05,48.86000061035156
2023-05-08,48.790000915527344
2023-05-09,48.63999938964844
2023-05-10,48.66999816894531
2023-05-11,48.45000076293945
2023-05-12,48.459999084472656
2023-05-15,48.59000015258789
2023-05-16,48.06999969482422
2023-05-17,48.45000076293945
2023-05-18,48.59000015258789
2023-05-19,48.58000183105469
2023-05-22,48.5
2023-05-23,48.08000183105469
2023-05-24,47.689998626708984
2023-05-25,47.4900016784668
2023-05-26,47.7599983215332
2023-05-30,47.599998474121094
2023-05-31,47.470001220703125
2023-06-01,47.779998779296875
2023-06-02,48.470001220703125
2023-06-05,48.34000015258789
2023-06-06,48.380001068115234
2023-06-07,48.560001373291016
2023-06-08,48.70000076293945
2023-06-09,48.63999938964844
2023-06-12,48.77000045776367
2023-06-13,49.029998779296875
2023-06-14,48.7400016784668
2023-06-15,49.27000045776367
2023-06-16,49.2599983215332
2023-06-20,48.900001525878906
2023-06-21,48.91999816894531
2023-06-22,48.84000015258789
2023-06-23,48.459999084472656
2023-06-26,48.59000015258789
2023-06-27,48.88999938964844
2023-06-28,48.72999954223633
2023-06-29,49.0
2023-06-30,49.45000076293945
2023-07-03,49.439998626708984
2023-07-05,49.33000183105469
2023-07-06,48.959999084472656
2023-07-07,48.79999923706055
2023-07-10,49.029998779296875
2023-07-11,49.349998474121094
2023-07-12,49.56999969482422
2023-07-13,49.79999923706055
2023-07-14,49.7400016784668
2023-07-17,49.77000045776367
2023-07-18,50.0099983215332
2023-07-19,50.189998626708984
2023-07-20,50.4900016784668
2023-07-21,50.66999816894531
2023-07-24,50.79999923706055
2023-07-25,50.7400016784668
2023-07-26,50.720001220703125
2023-07-27,50.38999938964844
2023-07-28,50.68000030517578
2023-07-31,50.709999084472656
2023-08-01,50.529998779296875
2023-08-02,50.189998626708984
2023-08-03,49.97999954223633
2023-08-04,49.720001220703125
2023-08-07,50.11000061035156
2023-08-08,49.90999984741211
2023-08-09,49.869998931884766
2023-08-10,49.849998474121094
2023-08-11,49.959999084472656
2023-08-14,49.970001220703125
2023-08-15,49.47999954223633
2023-08-16,49.27000045776367
2023-08-17,48.9900016784668
2023-08-18,49.040000915527344
2023-08-21,49.02000045776367
2023-08-22,48.880001068115234
2023-08-23,49.189998626708984
2023-08-24,48.7599983215332
2023-08-25,49.08000183105469
2023-08-28,49.310001373291016
2023-08-29,49.70000076293945
2023-08-30,49.779998779296875
2023-08-31,49.52000045776367
2023-09-01,49.650001525878906
2023-09-05,49.220001220703125
2023-09-06,49.02000045776367
2023-09-07,49.0099983215332
2023-09-08,49.150001525878906
2023-09-11,49.279998779296875
2023-09-12,49.25
2023-09-13,49.09000015258789
2023-09-14,49.560001373291016
2023-09-15,49.20000076293945
2023-09-18,49.22999954223633
2023-09-19,49.119998931884766
2023-09-20,48.90999984741211
2023-09-21,48.310001373291016
2023-09-22,48.13999938964844
2023-09-25,48.25
2023-09-26,47.70000076293945
2023-09-27,47.70000076293945
2023-09-28,47.84000015258789
2023-09-29,47.619998931884766
2023-10-02,47.22999954223633
2023-10-03,46.849998474121094
2023-10-04,47.02000045776367
2023-10-05,46.880001068115234
2023-10-06,47.2400016784668
2023-10-09,47.630001068115234
2023-10-10,47.869998931884766
2023-10-11,47.93000030517578
2023-10-12,47.54999923706055
2023-10-13,47.619998931884766
2023-10-16,48.02000045776367
2023-10-17,48.15999984741211
2023-10-18,47.720001220703125
2023-10-19,47.369998931884766
2023-10-20,46.97999954223633
2023-10-23,46.720001220703125
2023-10-24,47.04999923706055
2023-10-25,46.869998931884766
2023-10-26,46.5099983215332
2023-10-27,46.02000045776367
2023-10-30,46.5099983215332
2023-10-31,46.83000183105469
2023-11-01,47.06999969482422
2023-11-02,47.90999984741211
2023-11-03,48.16999816894531
2023-11-06,48.13999938964844
2023-11-07,48.06999969482422
2023-11-08,48.099998474121094
2023-11-09,47.72999954223633
2023-11-10,48.209999084472656
2023-11-13,48.130001068115234
2023-11-14,48.849998474121094
2023-11-15,48.91999816894531
2023-11-16,49.09000015258789
2023-11-17,49.16999816894531
2023-11-20,49.36000061035156
2023-11-21,49.29999923706055
2023-11-22,49.52000045776367
2023-11-24,49.65999984741211
2023-11-27,49.5
2023-11-28,49.5099983215332
2023-11-29,49.529998779296875
2023-11-30,49.939998626708984
2023-12-01,50.31999969482422
2023-12-04,50.31999969482422
2023-12-05,50.08000183105469
2023-12-06,50.0
2023-12-07,50.08000183105469
2023-12-08,50.209999084472656
2023-12-11,50.540000915527344
2023-12-12,50.72999954223633
2023-12-13,50.22999954223633
2023-12-14,50.38999938964844
2023-12-15,50.150001525878906
2023-12-18,50.220001220703125
2023-12-19,50.529998779296875
2023-12-20,49.81999969482422
2023-12-21,50.220001220703125
2023-12-22,50.41999816894531
2023-12-26,50.650001525878906
2023-12-27,50.77000045776367
2023-12-28,50.83000183105469
2023-12-29,50.7599983215332
2024-01-02,50.849998474121094
2024-01-03,50.560001373291016
2024-01-04,50.54999923706055
2024-01-05,50.61000061035156
2024-01-08,51.0
2024-01-09,50.84000015258789
2024-01-10,50.959999084472656
2024-01-11,50.79999923706055
2024-01-12,50.91999816894531
2024-01-16,50.61000061035156
2024-01-17,50.36000061035156
2024-01-18,50.560001373291016
2024-01-19,50.939998626708984
2024-01-22,50.970001220703125
2024-01-23,51.130001068115234
2024-01-24,50.91999816894531
2024-01-25,51.209999084472656
2024-01-26,51.189998626708984
2024-01-29,51.40999984741211
2024-01-30,51.540000915527344
2024-01-31,51.099998474121094
2024-02-01,51.560001373291016
2024-02-02,51.4900016784668
2024-02-05,51.20000076293945
2024-02-06,51.4900016784668
2024-02-07,51.59000015258789
2024-02-08,51.529998779296875
2024-02-09,51.59000015258789
2024-02-12,51.70000076293945
2024-02-13,51.11000061035156
2024-02-14,51.47999954223633
2024-02-15,51.959999084472656
2024-02-16,51.88999938964844
2024-02-20,51.880001068115234
2024-02-21,52.099998474121094
2024-02-22,52.540000915527344
2024-02-23,52.63999938964844
2024-02-26,52.43000030517578
2024-02-27,52.529998779296875
2024-02-28,52.540000915527344
2024-02-29,52.619998931884766
2024-03-01,52.84000015258789
2024-03-04,52.95000076293945
2024-03-05,52.63999938964844
2024-03-06,52.88999938964844
2024-03-07,53.22999954223633
2024-03-08,53.13999938964844
2024-03-11,53.27000045776367
2024-03-12,53.470001220703125
2024-03-13,53.310001373291016
2024-03-14,53.130001068115234
2024-03-15,52.91999816894531
2024-03-18,53.029998779296875
2024-03-19,53.33000183105469
2024-03-20,53.59000015258789
2024-03-21,53.7599983215332
2024-03-22,53.560001373291016
2024-03-25,53.369998931884766
2024-03-26,53.29999923706055
2024-03-27,54.0099983215332
2024-03-28,54.130001068115234
2024-04-01,53.869998931884766
2024-04-02,53.529998779296875
2024-04-03,53.41999816894531
2024-04-04,52.97999954223633
2024-04-05,53.43000030517578
2024-04-08,53.470001220703125
2024-04-09,53.56999969482422
2024-04-10,52.95000076293945
2024-04-11,52.9900016784668
2024-04-12,52.310001373291016
2024-04-15,51.939998626708984
2024-04-16,51.84000015258789
2024-04-17,51.75
2024-04-18,51.689998626708984
2024-04-19,51.84000015258789
2024-04-22,52.209999084472656
2024-04-23,52.75
2024-04-24,52.7400016784668
2024-04-25,52.66999816894531
2024-04-26,52.599998474121094
2024-04-29,52.79999923706055
2024-04-30,52.18000030517578
2024-05-01,52.0
2024-05-02,52.18000030517578
2024-05-03,52.70000076293945
2024-05-06,53.0099983215332
2024-05-07,53.25
2024-05-08,53.31999969482422
2024-05-09,53.689998626708984
2024-05-10,53.84000015258789
2024-05-13,53.7599983215332
2024-05-14,53.95000076293945
2024-05-15,54.43000030517578
2024-05-16,54.36000061035156
2024-05-17,54.400001525878906
2024-05-20,54.279998779296875
2024-05-21,54.369998931884766
2024-05-22,54.25
2024-05-23,53.68000030517578
2024-05-24,53.91999816894531
2024-05-28,53.58000183105469
2024-05-29,52.9900016784668
2024-05-30,53.09000015258789
2024-05-31,53.7400016784668
2024-06-03,53.5
2024-06-04,53.58000183105469
2024-06-05,53.90999984741211
2024-06-06,53.880001068115234
2024-06-07,53.86000061035156
2024-06-10,53.97999954223633
2024-06-11,53.95000076293945
2024-06-12,53.970001220703125
2024-06-13,53.93000030517578
2024-06-14,53.86000061035156
2024-06-17,54.2400016784668
2024-06-18,54.349998474121094
2024-06-20,54.45000076293945
2024-06-21,54.400001525878906
2024-06-24,54.540000915527344
2024-06-25,54.29999923706055
2024-06-26,54.15999984741211
2024-06-27,54.13999938964844
2024-06-28,54.15999984741211
2024-07-01,54.06999969482422
2024-07-02,54.29999923706055
2024-07-03,54.36000061035156
2024-07-05,54.529998779296875
2024-07-08,54.540000915527344
2024-07-09,54.470001220703125
2024-07-10,54.959999084472656
2024-07-11,55.119998931884766
2024-07-12,55.34000015258789
2024-07-15,55.41999816894531
2024-07-16,56.029998779296875
2024-07-17,55.970001220703125
2024-07-18,55.58000183105469
2024-07-19,55.29999923706055
2024-07-22,55.689998626708984
2024-07-23,55.689998626708984
2024-07-24,55.11000061035156
2024-07-25,55.2599983215332
2024-07-26,55.939998626708984
2024-07-29,55.93000030517578
2024-07-30,56.11000061035156
2024-07-31,56.459999084472656
2024-08-01,56.16999816894531
2024-08-02,55.540000915527344
2024-08-05,54.22999954223633
2024-08-06,54.66999816894531
2024-08-07,54.45000076293945
2024-08-08,55.310001373291016
2024-08-09,55.459999084472656
2024-08-12,55.36000061035156
2024-08-13,55.9900016784668
2024-08-14,56.2599983215332
2024-08-15,56.790000915527344
2024-08-16,56.849998474121094
2024-08-19,57.189998626708984
2024-08-20,57.11000061035156
2024-08-21,57.29999923706055
2024-08-22,57.130001068115234
2024-08-23,57.63999938964844
2024-08-26,57.66999816894531
2024-08-27,57.77000045776367
2024-08-28,57.689998626708984
2024-08-29,57.779998779296875
2024-08-30,58.220001220703125
2024-09-03,57.5099983215332
2024-09-04,57.56999969482422
2024-09-05,57.18000030517578
2024-09-06,56.59000015258789
2024-09-09,57.209999084472656
2024-09-10,57.369998931884766
2024-09-11,57.45000076293945
2024-09-12,57.72999954223633
2024-09-13,58.099998474121094
2024-09-16,58.400001525878906
2024-09-17,58.279998779296875
2024-09-18,57.970001220703125
2024-09-19,58.54999923706055
2024-09-20,58.529998779296875
2024-09-23,58.75
2024-09-24,58.709999084472656
2024-09-25,58.5099983215332
2024-09-26,58.66999816894531
2024-09-27,58.720001220703125
2024-09-30,59.0099983215332
2024-10-01,58.810001373291016
2024-10-02,58.84000015258789
2024-10-03,58.619998931884766
2024-10-04,58.97999954223633
2024-10-07,58.52000045776367
2024-10-08,58.77000045776367
2024-10-09,59.130001068115234
2024-10-10,58.900001525878906
2024-10-11,59.31999969482422
2024-10-14,59.7599983215332
2024-10-15,59.439998626708984
2024-10-16,59.75
2024-10-17,59.70000076293945
2024-10-18,59.86000061035156
2024-10-21,59.459999084472656
2024-10-22,59.349998474121094
2024-10-23,59.220001220703125
2024-10-24,58.9900016784668
2024-10-25,58.779998779296875
2024-10-28,58.970001220703125
2024-10-29,58.79999923706055
2024-10-30,58.790000915527344
2024-10-31,58.2400016784668
2024-11-01,58.16999816894531
2024-11-04,57.939998626708984
2024-11-05,58.43000030517578
2024-11-06,59.47999954223633
2024-11-07,59.65999984741211
2024-11-08,59.970001220703125
2024-11-11,59.83000183105469
2024-11-12,59.459999084472656
2024-11-13,59.439998626708984
2024-11-14,59.040000915527344
2024-11-15,58.52000045776367
2024-11-18,58.779998779296875
2024-11-19,58.63999938964844
2024-11-20,58.75
2024-11-21,59.279998779296875
