Date,RNPGX
2023-02-10,51.27000045776367
2023-02-13,51.849998474121094
2023-02-14,52.02000045776367
2023-02-15,52.060001373291016
2023-02-16,51.540000915527344
2023-02-17,51.369998931884766
2023-02-21,50.5099983215332
2023-02-22,50.369998931884766
2023-02-23,50.52000045776367
2023-02-24,49.86000061035156
2023-02-27,50.31999969482422
2023-02-28,50.189998626708984
2023-03-01,50.36000061035156
2023-03-02,50.599998474121094
2023-03-03,51.34000015258789
2023-03-06,51.189998626708984
2023-03-07,50.41999816894531
2023-03-08,50.45000076293945
2023-03-09,49.7599983215332
2023-03-10,49.13999938964844
2023-03-13,49.04999923706055
2023-03-14,49.91999816894531
2023-03-15,48.9900016784668
2023-03-16,49.779998779296875
2023-03-17,49.31999969482422
2023-03-20,49.79999923706055
2023-03-21,50.52000045776367
2023-03-22,50.119998931884766
2023-03-23,50.4900016784668
2023-03-24,50.36000061035156
2023-03-27,50.54999923706055
2023-03-28,50.560001373291016
2023-03-29,51.25
2023-03-30,51.63999938964844
2023-03-31,52.209999084472656
2023-04-03,52.310001373291016
2023-04-04,52.130001068115234
2023-04-05,51.7599983215332
2023-04-06,51.90999984741211
2023-04-10,51.900001525878906
2023-04-11,52.04999923706055
2023-04-12,52.04999923706055
2023-04-13,52.81999969482422
2023-04-14,52.68000030517578
2023-04-17,52.709999084472656
2023-04-18,52.869998931884766
2023-04-19,52.70000076293945
2023-04-20,52.459999084472656
2023-04-21,52.650001525878906
2023-04-24,52.630001068115234
2023-04-25,51.790000915527344
2023-04-26,51.599998474121094
2023-04-27,52.400001525878906
2023-04-28,52.779998779296875
2023-05-01,52.7599983215332
2023-05-02,52.31999969482422
2023-05-03,52.290000915527344
2023-05-04,51.97999954223633
2023-05-05,52.68000030517578
2023-05-08,52.79999923706055
2023-05-09,52.58000183105469
2023-05-10,52.689998626708984
2023-05-11,52.56999969482422
2023-05-12,52.439998626708984
2023-05-15,52.77000045776367
2023-05-16,52.45000076293945
2023-05-17,52.849998474121094
2023-05-18,53.20000076293945
2023-05-19,53.27000045776367
2023-05-22,53.45000076293945
2023-05-23,52.65999984741211
2023-05-24,52.130001068115234
2023-05-25,52.400001525878906
2023-05-26,53.15999984741211
2023-05-30,52.869998931884766
2023-05-31,52.5099983215332
2023-06-01,53.09000015258789
2023-06-02,53.81999969482422
2023-06-05,53.689998626708984
2023-06-06,53.86000061035156
2023-06-07,53.52000045776367
2023-06-08,53.88999938964844
2023-06-09,53.88999938964844
2023-06-12,54.43000030517578
2023-06-13,54.88999938964844
2023-06-14,55.04999923706055
2023-06-15,55.709999084472656
2023-06-16,55.54999923706055
2023-06-20,55.150001525878906
2023-06-21,54.91999816894531
2023-06-22,54.939998626708984
2023-06-23,54.380001068115234
2023-06-26,54.15999984741211
2023-06-27,54.72999954223633
2023-06-28,54.81999969482422
2023-06-29,54.86000061035156
2023-06-30,55.5
2023-07-03,55.5099983215332
2023-07-05,55.34000015258789
2023-07-06,54.540000915527344
2023-07-07,54.630001068115234
2023-07-10,54.95000076293945
2023-07-11,55.369998931884766
2023-07-12,56.0
2023-07-13,56.77000045776367
2023-07-14,56.77000045776367
2023-07-17,56.900001525878906
2023-07-18,57.20000076293945
2023-07-19,57.11000061035156
2023-07-20,56.52000045776367
2023-07-21,56.540000915527344
2023-07-24,56.47999954223633
2023-07-25,56.7400016784668
2023-07-26,56.650001525878906
2023-07-27,56.41999816894531
2023-07-28,57.13999938964844
2023-07-31,57.130001068115234
2023-08-01,56.86000061035156
2023-08-02,55.900001525878906
2023-08-03,55.77000045776367
2023-08-04,55.61000061035156
2023-08-07,56.130001068115234
2023-08-08,56.0
2023-08-09,55.7400016784668
2023-08-10,55.83000183105469
2023-08-11,55.5
2023-08-14,55.59000015258789
2023-08-15,54.970001220703125
2023-08-16,54.56999969482422
2023-08-17,54.09000015258789
2023-08-18,54.06999969482422
2023-08-21,54.459999084472656
2023-08-22,54.41999816894531
2023-08-23,55.04999923706055
2023-08-24,54.209999084472656
2023-08-25,54.52000045776367
2023-08-28,54.90999984741211
2023-08-29,55.84000015258789
2023-08-30,55.880001068115234
2023-08-31,55.75
2023-09-01,55.720001220703125
2023-09-05,55.52000045776367
2023-09-06,55.27000045776367
2023-09-07,55.02000045776367
2023-09-08,55.040000915527344
2023-09-11,55.47999954223633
2023-09-12,55.220001220703125
2023-09-13,55.119998931884766
2023-09-14,55.5099983215332
2023-09-15,55.060001373291016
2023-09-18,54.84000015258789
2023-09-19,54.7599983215332
2023-09-20,54.369998931884766
2023-09-21,53.45000076293945
2023-09-22,53.38999938964844
2023-09-25,53.369998931884766
2023-09-26,52.720001220703125
2023-09-27,52.79999923706055
2023-09-28,53.189998626708984
2023-09-29,53.08000183105469
2023-10-02,52.810001373291016
2023-10-03,52.04999923706055
2023-10-04,52.43000030517578
2023-10-05,52.470001220703125
2023-10-06,53.189998626708984
2023-10-09,53.22999954223633
2023-10-10,53.77000045776367
2023-10-11,54.04999923706055
2023-10-12,53.75
2023-10-13,53.310001373291016
2023-10-16,53.779998779296875
2023-10-17,53.79999923706055
2023-10-18,52.86000061035156
2023-10-19,52.349998474121094
2023-10-20,51.81999969482422
2023-10-23,51.91999816894531
2023-10-24,52.16999816894531
2023-10-25,51.54999923706055
2023-10-26,50.959999084472656
2023-10-27,50.72999954223633
2023-10-30,51.27000045776367
2023-10-31,51.369998931884766
2023-11-01,51.849998474121094
2023-11-02,52.900001525878906
2023-11-03,53.470001220703125
2023-11-06,53.59000015258789
2023-11-07,53.68000030517578
2023-11-08,53.810001373291016
2023-11-09,53.43000030517578
2023-11-10,54.040000915527344
2023-11-13,54.11000061035156
2023-11-14,55.290000915527344
2023-11-15,55.369998931884766
2023-11-16,55.31999969482422
2023-11-17,55.650001525878906
2023-11-20,56.119998931884766
2023-11-21,55.939998626708984
2023-11-22,56.04999923706055
2023-11-24,56.2400016784668
2023-11-27,56.040000915527344
2023-11-28,56.040000915527344
2023-11-29,56.060001373291016
2023-11-30,56.099998474121094
2023-12-01,56.439998626708984
2023-12-04,56.09000015258789
2023-12-05,55.939998626708984
2023-12-06,55.81999969482422
2023-12-07,56.130001068115234
2023-12-08,56.40999984741211
2023-12-11,56.72999954223633
2023-12-12,57.02000045776367
2023-12-13,57.79999923706055
2023-12-14,55.029998779296875
2023-12-15,55.02000045776367
2023-12-18,55.189998626708984
2023-12-19,55.619998931884766
2023-12-20,54.88999938964844
2023-12-21,55.54999923706055
2023-12-22,55.59000015258789
2023-12-26,55.790000915527344
2023-12-27,56.11000061035156
2023-12-28,56.04999923706055
2023-12-29,55.93000030517578
2024-01-02,55.310001373291016
2024-01-03,54.75
2024-01-04,54.84000015258789
2024-01-05,54.779998779296875
2024-01-08,55.45000076293945
2024-01-09,55.2400016784668
2024-01-10,55.529998779296875
2024-01-11,55.47999954223633
2024-01-12,55.630001068115234
2024-01-16,55.18000030517578
2024-01-17,54.75
2024-01-18,55.27000045776367
2024-01-19,55.79999923706055
2024-01-22,55.84000015258789
2024-01-23,55.86000061035156
2024-01-24,56.189998626708984
2024-01-25,56.29999923706055
2024-01-26,56.470001220703125
2024-01-29,56.959999084472656
2024-01-30,56.88999938964844
2024-01-31,56.18000030517578
2024-02-01,56.849998474121094
2024-02-02,57.22999954223633
2024-02-05,57.099998474121094
2024-02-06,57.34000015258789
2024-02-07,57.65999984741211
2024-02-08,57.720001220703125
2024-02-09,58.11000061035156
2024-02-12,58.02000045776367
2024-02-13,57.18000030517578
2024-02-14,57.81999969482422
2024-02-15,58.45000076293945
2024-02-16,58.31999969482422
2024-02-20,58.029998779296875
2024-02-21,58.04999923706055
2024-02-22,59.209999084472656
2024-02-23,59.18000030517578
2024-02-26,59.130001068115234
2024-02-27,59.189998626708984
2024-02-28,59.02000045776367
2024-02-29,59.060001373291016
2024-03-01,59.77000045776367
2024-03-04,59.75
2024-03-05,59.099998474121094
2024-03-06,59.5099983215332
2024-03-07,60.369998931884766
2024-03-08,59.93000030517578
2024-03-11,59.70000076293945
2024-03-12,60.369998931884766
2024-03-13,60.400001525878906
2024-03-14,60.18000030517578
2024-03-15,59.70000076293945
2024-03-18,60.0099983215332
2024-03-19,60.150001525878906
2024-03-20,60.77000045776367
2024-03-21,61.0
2024-03-22,60.79999923706055
2024-03-25,60.650001525878906
2024-03-26,60.619998931884766
2024-03-27,60.810001373291016
2024-03-28,60.68000030517578
2024-04-01,60.599998474121094
2024-04-02,60.290000915527344
2024-04-03,60.599998474121094
2024-04-04,59.95000076293945
2024-04-05,60.47999954223633
2024-04-08,60.619998931884766
2024-04-09,60.63999938964844
2024-04-10,60.11000061035156
2024-04-11,60.41999816894531
2024-04-12,59.380001068115234
2024-04-15,58.72999954223633
2024-04-16,58.5099983215332
2024-04-17,58.29999923706055
2024-04-18,58.15999984741211
2024-04-19,57.52000045776367
2024-04-22,58.02000045776367
2024-04-23,59.0099983215332
2024-04-24,59.0
2024-04-25,58.720001220703125
2024-04-26,59.29999923706055
2024-04-29,59.470001220703125
2024-04-30,58.599998474121094
2024-05-01,58.56999969482422
2024-05-02,59.040000915527344
2024-05-03,59.58000183105469
2024-05-06,60.310001373291016
2024-05-07,60.439998626708984
2024-05-08,60.40999984741211
2024-05-09,60.720001220703125
2024-05-10,60.91999816894531
2024-05-13,60.970001220703125
2024-05-14,61.34000015258789
2024-05-15,62.04999923706055
2024-05-16,61.849998474121094
2024-05-17,61.869998931884766
2024-05-20,62.060001373291016
2024-05-21,62.08000183105469
2024-05-22,61.810001373291016
2024-05-23,61.470001220703125
2024-05-24,61.900001525878906
2024-05-28,61.7400016784668
2024-05-29,61.060001373291016
2024-05-30,60.849998474121094
2024-05-31,61.13999938964844
2024-06-03,61.33000183105469
2024-06-04,61.2599983215332
2024-06-05,62.22999954223633
2024-06-06,62.34000015258789
2024-06-07,62.0
2024-06-10,62.15999984741211
2024-06-11,61.93000030517578
2024-06-12,62.58000183105469
2024-06-13,62.439998626708984
2024-06-14,62.15999984741211
2024-06-17,62.650001525878906
2024-06-18,62.77000045776367
2024-06-20,62.779998779296875
2024-06-21,62.5099983215332
2024-06-24,62.54999923706055
2024-06-25,62.849998474121094
2024-06-26,62.720001220703125
2024-06-27,62.709999084472656
2024-06-28,62.439998626708984
2024-07-01,62.720001220703125
2024-07-02,63.0
2024-07-03,63.529998779296875
2024-07-05,64.08999633789062
2024-07-08,64.08999633789062
2024-07-09,63.88999938964844
2024-07-10,64.55000305175781
2024-07-11,64.2300033569336
2024-07-12,64.56999969482422
2024-07-15,64.4800033569336
2024-07-16,64.66999816894531
2024-07-17,63.45000076293945
2024-07-18,62.95000076293945
2024-07-19,62.61000061035156
2024-07-22,63.25
2024-07-23,63.349998474121094
2024-07-24,61.790000915527344
2024-07-25,61.310001373291016
2024-07-26,61.970001220703125
2024-07-29,62.0099983215332
2024-07-30,61.84000015258789
2024-07-31,62.83000183105469
2024-08-01,61.88999938964844
2024-08-02,60.68000030517578
2024-08-05,59.22999954223633
2024-08-06,59.88999938964844
2024-08-07,59.54999923706055
2024-08-08,61.08000183105469
2024-08-09,61.43000030517578
2024-08-12,61.34000015258789
2024-08-13,62.38999938964844
2024-08-14,62.5099983215332
2024-08-15,63.560001373291016
2024-08-16,63.650001525878906
2024-08-19,64.26000213623047
2024-08-20,64.12999725341797
2024-08-21,64.36000061035156
2024-08-22,63.959999084472656
2024-08-23,64.6500015258789
2024-08-26,64.36000061035156
2024-08-27,64.56999969482422
2024-08-28,64.22000122070312
2024-08-29,64.37000274658203
2024-08-30,64.80000305175781
2024-09-03,63.33000183105469
2024-09-04,63.150001525878906
2024-09-05,62.939998626708984
2024-09-06,61.849998474121094
2024-09-09,62.470001220703125
2024-09-10,62.5
2024-09-11,63.33000183105469
2024-09-12,63.9900016784668
2024-09-13,64.29000091552734
2024-09-16,64.44000244140625
2024-09-17,64.44999694824219
2024-09-18,64.16999816894531
2024-09-19,65.48999786376953
2024-09-20,65.08999633789062
2024-09-23,65.20999908447266
2024-09-24,65.73999786376953
2024-09-25,65.63999938964844
2024-09-26,66.43000030517578
2024-09-27,66.19999694824219
2024-09-30,66.0999984741211
2024-10-01,65.69999694824219
2024-10-02,65.72000122070312
2024-10-03,65.37000274658203
2024-10-04,65.91999816894531
2024-10-07,65.5999984741211
2024-10-08,65.94000244140625
2024-10-09,66.27999877929688
2024-10-10,66.11000061035156
2024-10-11,66.47000122070312
2024-10-14,66.72000122070312
2024-10-15,65.77999877929688
2024-10-16,65.87999725341797
2024-10-17,66.13999938964844
2024-10-18,66.47000122070312
2024-10-21,66.18000030517578
2024-10-22,66.11000061035156
2024-10-23,65.37999725341797
2024-10-24,65.61000061035156
2024-10-25,65.61000061035156
2024-10-28,65.75
2024-10-29,65.8499984741211
2024-10-30,65.5199966430664
2024-10-31,64.47000122070312
2024-11-01,64.77999877929688
2024-11-04,64.75
2024-11-05,65.54000091552734
2024-11-06,66.12999725341797
2024-11-07,66.76000213623047
2024-11-08,66.68000030517578
2024-11-11,66.94000244140625
2024-11-12,66.2300033569336
2024-11-13,66.05999755859375
2024-11-14,65.70999908447266
2024-11-15,64.7699966430664
2024-11-18,65.11000061035156
2024-11-19,65.31999969482422
2024-11-20,65.30000305175781
2024-11-21,65.56999969482422
