Date,CEUFX
2022-08-04,49.91999816894531
2022-08-05,49.68000030517578
2022-08-08,49.91999816894531
2022-08-09,49.38999938964844
2022-08-10,50.36000061035156
2022-08-11,50.599998474121094
2022-08-12,51.16999816894531
2022-08-15,50.97999954223633
2022-08-16,50.689998626708984
2022-08-17,50.38999938964844
2022-08-18,50.15999984741211
2022-08-19,49.400001525878906
2022-08-22,48.52000045776367
2022-08-23,48.68000030517578
2022-08-24,48.79999923706055
2022-08-25,49.459999084472656
2022-08-26,48.29999923706055
2022-08-29,48.04999923706055
2022-08-30,47.77000045776367
2022-08-31,47.52000045776367
2022-09-01,46.880001068115234
2022-09-02,46.7400016784668
2022-09-06,46.52000045776367
2022-09-07,46.83000183105469
2022-09-08,47.040000915527344
2022-09-09,48.09000015258789
2022-09-12,48.779998779296875
2022-09-13,46.9900016784668
2022-09-14,47.16999816894531
2022-09-15,46.65999984741211
2022-09-16,46.13999938964844
2022-09-19,46.40999984741211
2022-09-20,45.849998474121094
2022-09-21,45.09000015258789
2022-09-22,44.52000045776367
2022-09-23,43.369998931884766
2022-09-26,42.91999816894531
2022-09-27,42.849998474121094
2022-09-28,43.66999816894531
2022-09-29,42.93000030517578
2022-09-30,42.9900016784668
2022-10-03,43.9900016784668
2022-10-04,45.66999816894531
2022-10-05,45.5099983215332
2022-10-06,45.0
2022-10-07,44.13999938964844
2022-10-10,43.810001373291016
2022-10-11,43.20000076293945
2022-10-12,43.20000076293945
2022-10-13,43.720001220703125
2022-10-14,43.04999923706055
2022-10-17,44.09000015258789
2022-10-18,44.41999816894531
2022-10-19,43.88999938964844
2022-10-20,43.81999969482422
2022-10-21,44.540000915527344
2022-10-24,44.2400016784668
2022-10-25,45.040000915527344
2022-10-26,45.5099983215332
2022-10-27,45.18000030517578
2022-10-28,45.43000030517578
2022-10-31,45.11000061035156
2022-11-01,45.58000183105469
2022-11-02,44.97999954223633
2022-11-03,44.66999816894531
2022-11-04,46.119998931884766
2022-11-07,46.5099983215332
2022-11-08,46.939998626708984
2022-11-09,46.150001525878906
2022-11-10,48.38999938964844
2022-11-11,49.54999923706055
2022-11-14,49.119998931884766
2022-11-15,49.83000183105469
2022-11-16,49.38999938964844
2022-11-17,49.209999084472656
2022-11-18,49.209999084472656
2022-11-21,48.709999084472656
2022-11-22,49.25
2022-11-23,49.65999984741211
2022-11-25,49.77000045776367
2022-11-28,49.029998779296875
2022-11-29,49.29999923706055
2022-11-30,50.63999938964844
2022-12-01,50.970001220703125
2022-12-02,50.869998931884766
2022-12-05,50.119998931884766
2022-12-06,49.720001220703125
2022-12-07,49.529998779296875
2022-12-08,49.88999938964844
2022-12-09,49.93000030517578
2022-12-12,50.09000015258789
2022-12-13,50.619998931884766
2022-12-14,50.689998626708984
2022-12-15,48.68000030517578
2022-12-16,48.220001220703125
2022-12-19,48.029998779296875
2022-12-20,48.11000061035156
2022-12-21,48.56999969482422
2022-12-22,48.040000915527344
2022-12-23,48.189998626708984
2022-12-27,48.279998779296875
2022-12-28,47.779998779296875
2022-12-29,48.650001525878906
2022-12-30,48.25
2023-01-03,48.369998931884766
2023-01-04,48.939998626708984
2023-01-05,48.689998626708984
2023-01-06,49.81999969482422
2023-01-09,50.45000076293945
2023-01-10,50.40999984741211
2023-01-11,50.720001220703125
2023-01-12,51.310001373291016
2023-01-13,51.81999969482422
2023-01-17,51.869998931884766
2023-01-18,51.84000015258789
2023-01-19,51.65999984741211
2023-01-20,52.29999923706055
2023-01-23,52.61000061035156
2023-01-24,52.59000015258789
2023-01-25,52.7599983215332
2023-01-26,53.09000015258789
2023-01-27,52.93000030517578
2023-01-30,52.41999816894531
2023-01-31,52.619998931884766
2023-02-01,53.13999938964844
2023-02-02,53.400001525878906
2023-02-03,52.959999084472656
2023-02-06,52.189998626708984
2023-02-07,52.52000045776367
2023-02-08,52.310001373291016
2023-02-09,52.349998474121094
2023-02-10,51.97999954223633
2023-02-13,52.40999984741211
2023-02-14,52.4900016784668
2023-02-15,52.41999816894531
2023-02-16,52.11000061035156
2023-02-17,51.900001525878906
2023-02-21,51.310001373291016
2023-02-22,51.02000045776367
2023-02-23,51.11000061035156
2023-02-24,50.36000061035156
2023-02-27,50.81999969482422
2023-02-28,50.63999938964844
2023-03-01,51.0
2023-03-02,51.189998626708984
2023-03-03,51.959999084472656
2023-03-06,51.849998474121094
2023-03-07,51.27000045776367
2023-03-08,51.290000915527344
2023-03-09,50.900001525878906
2023-03-10,50.310001373291016
2023-03-13,49.97999954223633
2023-03-14,50.58000183105469
2023-03-15,49.150001525878906
2023-03-16,49.939998626708984
2023-03-17,49.7400016784668
2023-03-20,50.16999816894531
2023-03-21,50.939998626708984
2023-03-22,50.91999816894531
2023-03-23,51.31999969482422
2023-03-24,50.90999984741211
2023-03-27,51.25
2023-03-28,51.36000061035156
2023-03-29,52.09000015258789
2023-03-30,52.59000015258789
2023-03-31,52.97999954223633
2023-04-03,53.2400016784668
2023-04-04,53.18000030517578
2023-04-05,52.68000030517578
2023-04-06,52.75
2023-04-10,52.63999938964844
2023-04-11,52.95000076293945
2023-04-12,53.150001525878906
2023-04-13,53.970001220703125
2023-04-14,53.849998474121094
2023-04-17,53.7599983215332
2023-04-18,54.040000915527344
2023-04-19,53.66999816894531
2023-04-20,53.560001373291016
2023-04-21,53.68000030517578
2023-04-24,53.72999954223633
2023-04-25,52.88999938964844
2023-04-26,52.689998626708984
2023-04-27,53.33000183105469
2023-04-28,53.529998779296875
2023-05-01,53.36000061035156
2023-05-02,52.939998626708984
2023-05-03,52.970001220703125
2023-05-04,52.95000076293945
2023-05-05,53.68000030517578
2023-05-08,53.939998626708984
2023-05-09,53.63999938964844
2023-05-10,53.599998474121094
2023-05-11,53.40999984741211
2023-05-12,53.27000045776367
2023-05-15,53.77000045776367
2023-05-16,53.290000915527344
2023-05-17,53.5099983215332
2023-05-18,53.5099983215332
2023-05-19,53.779998779296875
2023-05-22,53.970001220703125
2023-05-23,53.0099983215332
2023-05-24,52.349998474121094
2023-05-25,52.209999084472656
2023-05-26,52.95000076293945
2023-05-30,52.349998474121094
2023-05-31,51.81999969482422
2023-06-01,52.540000915527344
2023-06-02,53.15999984741211
2023-06-05,53.029998779296875
2023-06-06,53.45000076293945
2023-06-07,53.0099983215332
2023-06-08,53.40999984741211
2023-06-09,53.369998931884766
2023-06-12,53.709999084472656
2023-06-13,54.119998931884766
2023-06-14,54.310001373291016
2023-06-15,54.810001373291016
2023-06-16,54.75
2023-06-20,53.970001220703125
2023-06-21,53.84000015258789
2023-06-22,53.59000015258789
2023-06-23,52.900001525878906
2023-06-26,52.779998779296875
2023-06-27,53.220001220703125
2023-06-28,53.369998931884766
2023-06-29,53.2599983215332
2023-06-30,53.91999816894531
2023-07-03,53.70000076293945
2023-07-05,53.439998626708984
2023-07-06,52.349998474121094
2023-07-07,52.619998931884766
2023-07-10,52.869998931884766
2023-07-11,53.41999816894531
2023-07-12,54.220001220703125
2023-07-13,55.34000015258789
2023-07-14,55.150001525878906
2023-07-17,55.02000045776367
2023-07-18,55.2400016784668
2023-07-19,55.16999816894531
2023-07-20,54.779998779296875
2023-07-21,54.79999923706055
2023-07-24,54.61000061035156
2023-07-25,54.900001525878906
2023-07-26,54.810001373291016
2023-07-27,54.720001220703125
2023-07-28,55.400001525878906
2023-07-31,55.47999954223633
2023-08-01,55.09000015258789
2023-08-02,53.880001068115234
2023-08-03,53.86000061035156
2023-08-04,53.91999816894531
2023-08-07,54.369998931884766
2023-08-08,54.09000015258789
2023-08-09,54.08000183105469
2023-08-10,54.2599983215332
2023-08-11,53.790000915527344
2023-08-14,53.58000183105469
2023-08-15,52.810001373291016
2023-08-16,52.4900016784668
2023-08-17,51.959999084472656
2023-08-18,51.88999938964844
2023-08-21,52.119998931884766
2023-08-22,52.09000015258789
2023-08-23,52.63999938964844
2023-08-24,51.91999816894531
2023-08-25,52.09000015258789
2023-08-28,52.470001220703125
2023-08-29,53.369998931884766
2023-08-30,53.310001373291016
2023-08-31,53.220001220703125
2023-09-01,53.2599983215332
2023-09-05,52.84000015258789
2023-09-06,52.61000061035156
2023-09-07,52.349998474121094
2023-09-08,52.25
2023-09-11,52.5099983215332
2023-09-12,52.29999923706055
2023-09-13,52.11000061035156
2023-09-14,52.47999954223633
2023-09-15,52.5
2023-09-18,52.16999816894531
2023-09-19,51.86000061035156
2023-09-20,51.630001068115234
2023-09-21,50.720001220703125
2023-09-22,50.77000045776367
2023-09-25,50.68000030517578
2023-09-26,50.02000045776367
2023-09-27,50.119998931884766
2023-09-28,50.470001220703125
2023-09-29,50.47999954223633
2023-10-02,49.869998931884766
2023-10-03,49.279998779296875
2023-10-04,49.41999816894531
2023-10-05,49.58000183105469
2023-10-06,50.25
2023-10-09,50.08000183105469
2023-10-10,50.86000061035156
2023-10-11,51.029998779296875
2023-10-12,50.91999816894531
2023-10-13,50.470001220703125
2023-10-16,50.72999954223633
2023-10-17,50.779998779296875
2023-10-18,49.900001525878906
2023-10-19,49.470001220703125
2023-10-20,49.13999938964844
2023-10-23,49.16999816894531
2023-10-24,49.29999923706055
2023-10-25,48.939998626708984
2023-10-26,48.529998779296875
2023-10-27,48.459999084472656
2023-10-30,48.95000076293945
2023-10-31,48.88999938964844
2023-11-01,49.41999816894531
2023-11-02,50.5
2023-11-03,51.08000183105469
2023-11-06,51.11000061035156
2023-11-07,50.81999969482422
2023-11-08,50.84000015258789
2023-11-09,50.599998474121094
2023-11-10,50.880001068115234
2023-11-13,50.91999816894531
2023-11-14,52.150001525878906
2023-11-15,52.36000061035156
2023-11-16,52.16999816894531
2023-11-17,52.689998626708984
2023-11-20,53.119998931884766
2023-11-21,52.93000030517578
2023-11-22,52.91999816894531
2023-11-24,53.11000061035156
2023-11-27,52.95000076293945
2023-11-28,52.9900016784668
2023-11-29,53.04999923706055
2023-11-30,53.040000915527344
2023-12-01,53.5
2023-12-04,52.9900016784668
2023-12-05,52.75
2023-12-06,52.720001220703125
2023-12-07,52.900001525878906
2023-12-08,53.130001068115234
2023-12-11,53.31999969482422
2023-12-12,53.34000015258789
2023-12-13,54.04999923706055
2023-12-14,52.86000061035156
2023-12-15,52.720001220703125
2023-12-18,52.689998626708984
2023-12-19,53.189998626708984
2023-12-20,52.560001373291016
2023-12-21,53.150001525878906
2023-12-22,53.16999816894531
2023-12-26,53.33000183105469
2023-12-27,53.810001373291016
2023-12-28,53.79999923706055
2023-12-29,53.779998779296875
2024-01-02,53.099998474121094
2024-01-03,52.540000915527344
2024-01-04,52.75
2024-01-05,52.59000015258789
2024-01-08,53.09000015258789
2024-01-09,52.72999954223633
2024-01-10,52.97999954223633
2024-01-11,52.91999816894531
2024-01-12,53.2599983215332
2024-01-16,52.650001525878906
2024-01-17,51.959999084472656
2024-01-18,52.439998626708984
2024-01-19,52.959999084472656
2024-01-22,52.88999938964844
2024-01-23,52.849998474121094
2024-01-24,53.40999984741211
2024-01-25,53.599998474121094
2024-01-26,53.81999969482422
2024-01-29,54.20000076293945
2024-01-30,54.040000915527344
2024-01-31,53.720001220703125
2024-02-01,54.310001373291016
2024-02-02,54.029998779296875
2024-02-05,53.779998779296875
2024-02-06,54.119998931884766
2024-02-07,54.25
2024-02-08,54.349998474121094
2024-02-09,54.779998779296875
2024-02-12,54.7400016784668
2024-02-13,54.150001525878906
2024-02-14,54.5
2024-02-15,55.2400016784668
2024-02-16,55.34000015258789
2024-02-20,55.349998474121094
2024-02-21,55.2599983215332
2024-02-22,56.08000183105469
2024-02-23,56.0
2024-02-26,55.970001220703125
2024-02-27,56.0
2024-02-28,55.77000045776367
2024-02-29,55.7400016784668
2024-03-01,56.43000030517578
2024-03-04,56.5099983215332
2024-03-05,56.16999816894531
2024-03-06,56.65999984741211
2024-03-07,57.4900016784668
2024-03-08,57.22999954223633
2024-03-11,57.08000183105469
2024-03-12,57.61000061035156
2024-03-13,57.68000030517578
2024-03-14,57.56999969482422
2024-03-15,57.16999816894531
2024-03-18,57.31999969482422
2024-03-19,57.25
2024-03-20,57.86000061035156
2024-03-21,57.91999816894531
2024-03-22,57.72999954223633
2024-03-25,57.709999084472656
2024-03-26,57.689998626708984
2024-03-27,57.86000061035156
2024-03-28,57.7599983215332
2024-04-01,57.58000183105469
2024-04-02,57.41999816894531
2024-04-03,57.75
2024-04-04,57.27000045776367
2024-04-05,57.59000015258789
2024-04-08,57.810001373291016
2024-04-09,57.790000915527344
2024-04-10,57.369998931884766
2024-04-11,57.33000183105469
2024-04-12,56.34000015258789
2024-04-15,56.0099983215332
2024-04-16,55.59000015258789
2024-04-17,55.599998474121094
2024-04-18,55.56999969482422
2024-04-19,55.130001068115234
2024-04-22,55.560001373291016
2024-04-23,56.41999816894531
2024-04-24,56.470001220703125
2024-04-25,56.220001220703125
2024-04-26,56.77000045776367
2024-04-29,56.939998626708984
2024-04-30,56.189998626708984
2024-05-01,56.220001220703125
2024-05-02,56.650001525878906
2024-05-03,57.08000183105469
2024-05-06,57.7599983215332
2024-05-07,57.91999816894531
2024-05-08,57.70000076293945
2024-05-09,57.790000915527344
2024-05-10,58.02000045776367
2024-05-13,58.09000015258789
2024-05-14,58.5099983215332
2024-05-15,59.209999084472656
2024-05-16,59.0099983215332
2024-05-17,59.060001373291016
2024-05-20,59.310001373291016
2024-05-21,59.130001068115234
2024-05-22,58.709999084472656
2024-05-23,58.5
2024-05-24,58.880001068115234
2024-05-28,58.720001220703125
2024-05-29,57.81999969482422
2024-05-30,57.81999969482422
2024-05-31,58.11000061035156
2024-06-03,58.31999969482422
2024-06-04,57.790000915527344
2024-06-05,58.56999969482422
2024-06-06,58.86000061035156
2024-06-07,58.439998626708984
2024-06-10,57.099998474121094
2024-06-11,56.560001373291016
2024-06-12,57.04999923706055
2024-06-13,56.459999084472656
2024-06-14,55.970001220703125
2024-06-17,56.18000030517578
2024-06-18,56.27000045776367
2024-06-20,56.560001373291016
2024-06-21,56.2400016784668
2024-06-24,56.36000061035156
2024-06-25,56.56999969482422
2024-06-26,56.380001068115234
2024-06-27,56.36000061035156
2024-06-28,56.25
2024-07-01,56.400001525878906
2024-07-02,56.560001373291016
2024-07-03,57.18000030517578
2024-07-05,57.869998931884766
2024-07-08,57.70000076293945
2024-07-09,57.4900016784668
2024-07-10,58.189998626708984
2024-07-11,58.2599983215332
2024-07-12,58.790000915527344
2024-07-15,58.540000915527344
2024-07-16,58.52000045776367
2024-07-17,57.68000030517578
2024-07-18,57.060001373291016
2024-07-19,56.77000045776367
2024-07-22,56.939998626708984
2024-07-23,57.029998779296875
2024-07-24,55.959999084472656
2024-07-25,55.5
2024-07-26,56.02000045776367
2024-07-29,56.0099983215332
2024-07-30,55.959999084472656
2024-07-31,56.900001525878906
2024-08-01,55.5099983215332
2024-08-02,54.439998626708984
2024-08-05,53.220001220703125
2024-08-06,53.66999816894531
2024-08-07,53.83000183105469
2024-08-08,55.09000015258789
2024-08-09,55.380001068115234
2024-08-12,55.279998779296875
2024-08-13,56.150001525878906
2024-08-14,56.29999923706055
2024-08-15,57.150001525878906
2024-08-16,57.38999938964844
2024-08-19,57.97999954223633
2024-08-20,57.84000015258789
2024-08-21,58.02000045776367
2024-08-22,57.77000045776367
2024-08-23,58.4900016784668
2024-08-26,58.290000915527344
2024-08-27,58.459999084472656
2024-08-28,58.13999938964844
2024-08-29,58.369998931884766
2024-08-30,58.650001525878906
2024-09-03,57.22999954223633
2024-09-04,56.88999938964844
2024-09-05,56.72999954223633
2024-09-06,55.81999969482422
2024-09-09,56.29999923706055
2024-09-10,55.9900016784668
2024-09-11,56.630001068115234
2024-09-12,57.22999954223633
2024-09-13,57.38999938964844
2024-09-16,57.560001373291016
2024-09-17,57.540000915527344
2024-09-18,57.290000915527344
2024-09-19,58.439998626708984
2024-09-20,58.029998779296875
2024-09-23,58.06999969482422
2024-09-24,58.709999084472656
2024-09-25,58.61000061035156
2024-09-26,59.91999816894531
2024-09-27,59.66999816894531
2024-09-30,59.2599983215332
2024-10-01,58.90999984741211
2024-10-02,58.83000183105469
2024-10-03,58.439998626708984
2024-10-04,58.630001068115234
2024-10-07,58.709999084472656
2024-10-08,58.529998779296875
2024-10-09,58.59000015258789
2024-10-10,58.4900016784668
2024-10-11,58.81999969482422
2024-10-14,59.040000915527344
2024-10-15,57.970001220703125
2024-10-16,57.970001220703125
2024-10-17,58.2400016784668
2024-10-18,58.63999938964844
2024-10-21,58.189998626708984
2024-10-22,58.040000915527344
2024-10-23,57.47999954223633
2024-10-24,57.66999816894531
2024-10-25,57.59000015258789
2024-10-28,57.779998779296875
2024-10-29,57.7599983215332
2024-10-30,57.5099983215332
2024-10-31,56.84000015258789
2024-11-01,57.040000915527344
2024-11-04,57.15999984741211
2024-11-05,57.77000045776367
2024-11-06,57.290000915527344
2024-11-07,57.93000030517578
2024-11-08,57.43000030517578
2024-11-11,57.540000915527344
2024-11-12,56.689998626708984
2024-11-13,56.279998779296875
2024-11-14,56.220001220703125
2024-11-15,55.68000030517578
2024-11-18,56.0099983215332
2024-11-19,55.95000076293945
2024-11-20,55.90999984741211
2024-11-21,56.0099983215332
