Date,MFEBX
2023-01-05,47.279998779296875
2023-01-06,48.279998779296875
2023-01-09,48.0099983215332
2023-01-10,48.290000915527344
2023-01-11,48.72999954223633
2023-01-12,48.93000030517578
2023-01-13,49.08000183105469
2023-01-17,48.779998779296875
2023-01-18,47.939998626708984
2023-01-19,47.540000915527344
2023-01-20,48.189998626708984
2023-01-23,48.529998779296875
2023-01-24,48.5099983215332
2023-01-25,48.470001220703125
2023-01-26,48.56999969482422
2023-01-27,48.40999984741211
2023-01-30,48.09000015258789
2023-01-31,48.7400016784668
2023-02-01,48.880001068115234
2023-02-02,48.9900016784668
2023-02-03,48.540000915527344
2023-02-06,48.369998931884766
2023-02-07,48.720001220703125
2023-02-08,48.380001068115234
2023-02-09,47.81999969482422
2023-02-10,48.20000076293945
2023-02-13,48.63999938964844
2023-02-14,48.43000030517578
2023-02-15,48.4900016784668
2023-02-16,48.0
2023-02-17,48.040000915527344
2023-02-21,47.20000076293945
2023-02-22,47.150001525878906
2023-02-23,47.22999954223633
2023-02-24,46.88999938964844
2023-02-27,47.0099983215332
2023-02-28,46.779998779296875
2023-03-01,46.56999969482422
2023-03-02,46.91999816894531
2023-03-03,47.45000076293945
2023-03-06,47.400001525878906
2023-03-07,46.619998931884766
2023-03-08,46.59000015258789
2023-03-09,45.779998779296875
2023-03-10,45.279998779296875
2023-03-13,45.02000045776367
2023-03-14,45.5099983215332
2023-03-15,44.72999954223633
2023-03-16,45.459999084472656
2023-03-17,44.65999984741211
2023-03-20,45.25
2023-03-21,45.68000030517578
2023-03-22,44.880001068115234
2023-03-23,44.65999984741211
2023-03-24,44.91999816894531
2023-03-27,45.220001220703125
2023-03-28,45.25
2023-03-29,45.810001373291016
2023-03-30,45.95000076293945
2023-03-31,46.4900016784668
2023-04-03,46.77000045776367
2023-04-04,46.380001068115234
2023-04-05,46.529998779296875
2023-04-06,46.5099983215332
2023-04-10,46.68000030517578
2023-04-11,46.84000015258789
2023-04-12,46.779998779296875
2023-04-13,47.0099983215332
2023-04-14,46.97999954223633
2023-04-17,47.310001373291016
2023-04-18,47.31999969482422
2023-04-19,47.459999084472656
2023-04-20,47.33000183105469
2023-04-21,47.310001373291016
2023-04-24,47.380001068115234
2023-04-25,46.779998779296875
2023-04-26,46.13999938964844
2023-04-27,46.86000061035156
2023-04-28,47.27000045776367
2023-05-01,47.2599983215332
2023-05-02,46.65999984741211
2023-05-03,46.310001373291016
2023-05-04,45.97999954223633
2023-05-05,46.7599983215332
2023-05-08,46.79999923706055
2023-05-09,46.68000030517578
2023-05-10,46.650001525878906
2023-05-11,46.43000030517578
2023-05-12,46.33000183105469
2023-05-15,46.47999954223633
2023-05-16,45.95000076293945
2023-05-17,46.5
2023-05-18,46.66999816894531
2023-05-19,46.689998626708984
2023-05-22,46.65999984741211
2023-05-23,46.189998626708984
2023-05-24,45.65999984741211
2023-05-25,45.459999084472656
2023-05-26,45.810001373291016
2023-05-30,45.66999816894531
2023-05-31,45.34000015258789
2023-06-01,45.66999816894531
2023-06-02,46.4900016784668
2023-06-05,46.33000183105469
2023-06-06,46.4900016784668
2023-06-07,46.869998931884766
2023-06-08,46.95000076293945
2023-06-09,46.84000015258789
2023-06-12,46.91999816894531
2023-06-13,47.27000045776367
2023-06-14,47.130001068115234
2023-06-15,47.709999084472656
2023-06-16,47.720001220703125
2023-06-20,47.29999923706055
2023-06-21,47.369998931884766
2023-06-22,47.13999938964844
2023-06-23,46.790000915527344
2023-06-26,46.900001525878906
2023-06-27,47.220001220703125
2023-06-28,47.040000915527344
2023-06-29,47.4900016784668
2023-06-30,47.959999084472656
2023-07-03,47.9900016784668
2023-07-05,47.7599983215332
2023-07-06,47.279998779296875
2023-07-07,47.209999084472656
2023-07-10,47.529998779296875
2023-07-11,47.970001220703125
2023-07-12,48.13999938964844
2023-07-13,48.25
2023-07-14,48.060001373291016
2023-07-17,48.22999954223633
2023-07-18,48.41999816894531
2023-07-19,48.5099983215332
2023-07-20,48.86000061035156
2023-07-21,49.099998474121094
2023-07-24,49.22999954223633
2023-07-25,49.2400016784668
2023-07-26,49.34000015258789
2023-07-27,49.09000015258789
2023-07-28,49.15999984741211
2023-07-31,49.16999816894531
2023-08-01,49.08000183105469
2023-08-02,48.779998779296875
2023-08-03,48.529998779296875
2023-08-04,48.15999984741211
2023-08-07,48.54999923706055
2023-08-08,48.34000015258789
2023-08-09,48.25
2023-08-10,48.279998779296875
2023-08-11,48.369998931884766
2023-08-14,48.38999938964844
2023-08-15,47.790000915527344
2023-08-16,47.7599983215332
2023-08-17,47.529998779296875
2023-08-18,47.619998931884766
2023-08-21,47.59000015258789
2023-08-22,47.38999938964844
2023-08-23,47.68000030517578
2023-08-24,47.40999984741211
2023-08-25,47.65999984741211
2023-08-28,47.880001068115234
2023-08-29,48.290000915527344
2023-08-30,48.34000015258789
2023-08-31,48.040000915527344
2023-09-01,48.18000030517578
2023-09-05,47.599998474121094
2023-09-06,47.52000045776367
2023-09-07,47.540000915527344
2023-09-08,47.58000183105469
2023-09-11,47.70000076293945
2023-09-12,47.72999954223633
2023-09-13,47.75
2023-09-14,48.25
2023-09-15,47.869998931884766
2023-09-18,47.95000076293945
2023-09-19,47.869998931884766
2023-09-20,47.75
2023-09-21,47.040000915527344
2023-09-22,46.86000061035156
2023-09-25,46.9900016784668
2023-09-26,46.34000015258789
2023-09-27,46.36000061035156
2023-09-28,46.4900016784668
2023-09-29,46.189998626708984
2023-10-02,45.7599983215332
2023-10-03,45.43000030517578
2023-10-04,45.59000015258789
2023-10-05,45.529998779296875
2023-10-06,45.970001220703125
2023-10-09,46.40999984741211
2023-10-10,46.630001068115234
2023-10-11,46.7599983215332
2023-10-12,46.369998931884766
2023-10-13,46.58000183105469
2023-10-16,47.0
2023-10-17,47.029998779296875
2023-10-18,46.470001220703125
2023-10-19,46.060001373291016
2023-10-20,45.59000015258789
2023-10-23,45.25
2023-10-24,45.45000076293945
2023-10-25,45.279998779296875
2023-10-26,45.11000061035156
2023-10-27,44.40999984741211
2023-10-30,44.83000183105469
2023-10-31,45.29999923706055
2023-11-01,45.5
2023-11-02,46.29999923706055
2023-11-03,46.63999938964844
2023-11-06,46.560001373291016
2023-11-07,46.400001525878906
2023-11-08,46.36000061035156
2023-11-09,46.02000045776367
2023-11-10,46.459999084472656
2023-11-13,46.38999938964844
2023-11-14,47.130001068115234
2023-11-15,47.279998779296875
2023-11-16,47.400001525878906
2023-11-17,47.54999923706055
2023-11-20,47.72999954223633
2023-11-21,47.7400016784668
2023-11-22,47.91999816894531
2023-11-24,48.08000183105469
2023-11-27,47.93000030517578
2023-11-28,47.81999969482422
2023-11-29,47.75
2023-11-30,48.209999084472656
2023-12-01,48.619998931884766
2023-12-04,48.68000030517578
2023-12-05,48.279998779296875
2023-12-06,48.209999084472656
2023-12-07,48.33000183105469
2023-12-08,48.45000076293945
2023-12-11,49.08000183105469
2023-12-12,49.13999938964844
2023-12-13,49.7400016784668
2023-12-14,46.75
2023-12-15,46.47999954223633
2023-12-18,46.58000183105469
2023-12-19,46.86000061035156
2023-12-20,46.130001068115234
2023-12-21,46.58000183105469
2023-12-22,46.810001373291016
2023-12-26,47.04999923706055
2023-12-27,47.16999816894531
2023-12-28,47.209999084472656
2023-12-29,47.20000076293945
2024-01-02,47.349998474121094
2024-01-03,47.099998474121094
2024-01-04,46.970001220703125
2024-01-05,47.08000183105469
2024-01-08,47.380001068115234
2024-01-09,47.16999816894531
2024-01-10,47.16999816894531
2024-01-11,47.0099983215332
2024-01-12,47.099998474121094
2024-01-16,46.779998779296875
2024-01-17,46.529998779296875
2024-01-18,46.72999954223633
2024-01-19,47.099998474121094
2024-01-22,47.189998626708984
2024-01-23,47.290000915527344
2024-01-24,47.119998931884766
2024-01-25,47.33000183105469
2024-01-26,47.45000076293945
2024-01-29,47.529998779296875
2024-01-30,47.7400016784668
2024-01-31,47.43000030517578
2024-02-01,47.91999816894531
2024-02-02,47.84000015258789
2024-02-05,47.58000183105469
2024-02-06,47.849998474121094
2024-02-07,48.0
2024-02-08,47.939998626708984
2024-02-09,48.04999923706055
2024-02-12,48.209999084472656
2024-02-13,47.630001068115234
2024-02-14,47.90999984741211
2024-02-15,48.43000030517578
2024-02-16,48.349998474121094
2024-02-20,48.400001525878906
2024-02-21,48.68000030517578
2024-02-22,48.9900016784668
2024-02-23,49.119998931884766
2024-02-26,48.95000076293945
2024-02-27,49.02000045776367
2024-02-28,49.029998779296875
2024-02-29,49.060001373291016
2024-03-01,49.15999984741211
2024-03-04,49.2400016784668
2024-03-05,49.11000061035156
2024-03-06,49.459999084472656
2024-03-07,49.709999084472656
2024-03-08,49.72999954223633
2024-03-11,49.790000915527344
2024-03-12,49.93000030517578
2024-03-13,50.04999923706055
2024-03-14,49.810001373291016
2024-03-15,49.77000045776367
2024-03-18,49.849998474121094
2024-03-19,50.060001373291016
2024-03-20,50.439998626708984
2024-03-21,50.630001068115234
2024-03-22,50.38999938964844
2024-03-25,50.29999923706055
2024-03-26,50.150001525878906
2024-03-27,50.90999984741211
2024-03-28,51.119998931884766
2024-04-01,50.869998931884766
2024-04-02,50.61000061035156
2024-04-03,50.4900016784668
2024-04-04,50.029998779296875
2024-04-05,50.349998474121094
2024-04-08,50.36000061035156
2024-04-09,50.380001068115234
2024-04-10,49.81999969482422
2024-04-11,49.630001068115234
2024-04-12,48.900001525878906
2024-04-15,48.65999984741211
2024-04-16,48.4900016784668
2024-04-17,48.369998931884766
2024-04-18,48.439998626708984
2024-04-19,48.900001525878906
2024-04-22,49.290000915527344
2024-04-23,49.599998474121094
2024-04-24,49.58000183105469
2024-04-25,49.560001373291016
2024-04-26,49.45000076293945
2024-04-29,49.63999938964844
2024-04-30,49.13999938964844
2024-05-01,49.18000030517578
2024-05-02,49.279998779296875
2024-05-03,49.40999984741211
2024-05-06,49.77000045776367
2024-05-07,50.099998474121094
2024-05-08,50.20000076293945
2024-05-09,50.619998931884766
2024-05-10,50.7599983215332
2024-05-13,50.63999938964844
2024-05-14,50.75
2024-05-15,50.9900016784668
2024-05-16,51.040000915527344
2024-05-17,51.25
2024-05-20,51.0
2024-05-21,50.970001220703125
2024-05-22,50.900001525878906
2024-05-23,50.18000030517578
2024-05-24,50.279998779296875
2024-05-28,49.959999084472656
2024-05-29,49.400001525878906
2024-05-30,49.72999954223633
2024-05-31,50.54999923706055
2024-06-03,50.22999954223633
2024-06-04,50.25
2024-06-05,50.369998931884766
2024-06-06,50.310001373291016
2024-06-07,50.189998626708984
2024-06-10,50.29999923706055
2024-06-11,50.02000045776367
2024-06-12,49.93000030517578
2024-06-13,49.81999969482422
2024-06-14,49.61000061035156
2024-06-17,49.90999984741211
2024-06-18,50.04999923706055
2024-06-20,50.27000045776367
2024-06-21,50.189998626708984
2024-06-24,50.540000915527344
2024-06-25,50.060001373291016
2024-06-26,49.810001373291016
2024-06-27,49.83000183105469
2024-06-28,49.83000183105469
2024-07-01,49.65999984741211
2024-07-02,49.900001525878906
2024-07-03,49.93000030517578
2024-07-05,49.86000061035156
2024-07-08,49.90999984741211
2024-07-09,49.900001525878906
2024-07-10,50.38999938964844
2024-07-11,50.7599983215332
2024-07-12,51.0
2024-07-15,51.16999816894531
2024-07-16,51.869998931884766
2024-07-17,52.11000061035156
2024-07-18,51.7400016784668
2024-07-19,51.209999084472656
2024-07-22,51.560001373291016
2024-07-23,51.27000045776367
2024-07-24,50.9900016784668
2024-07-25,51.209999084472656
2024-07-26,51.900001525878906
2024-07-29,51.86000061035156
2024-07-30,52.22999954223633
2024-07-31,52.40999984741211
2024-08-01,51.88999938964844
2024-08-02,51.2400016784668
2024-08-05,50.08000183105469
2024-08-06,50.439998626708984
2024-08-07,50.380001068115234
2024-08-08,50.93000030517578
2024-08-09,51.0099983215332
2024-08-12,50.869998931884766
2024-08-13,51.29999923706055
2024-08-14,51.689998626708984
2024-08-15,52.209999084472656
2024-08-16,52.33000183105469
2024-08-19,52.619998931884766
2024-08-20,52.41999816894531
2024-08-21,52.66999816894531
2024-08-22,52.630001068115234
2024-08-23,53.130001068115234
2024-08-26,53.22999954223633
2024-08-27,53.349998474121094
2024-08-28,53.36000061035156
2024-08-29,53.63999938964844
2024-08-30,54.060001373291016
2024-09-03,53.459999084472656
2024-09-04,53.560001373291016
2024-09-05,53.060001373291016
2024-09-06,52.52000045776367
2024-09-09,53.16999816894531
2024-09-10,52.88999938964844
2024-09-11,52.83000183105469
2024-09-12,52.97999954223633
2024-09-13,53.33000183105469
2024-09-16,53.709999084472656
2024-09-17,53.65999984741211
2024-09-18,53.45000076293945
2024-09-19,53.90999984741211
2024-09-20,53.77000045776367
2024-09-23,53.90999984741211
2024-09-24,53.810001373291016
2024-09-25,53.470001220703125
2024-09-26,53.56999969482422
2024-09-27,53.7599983215332
2024-09-30,53.81999969482422
2024-10-01,53.75
2024-10-02,53.7599983215332
2024-10-03,53.439998626708984
2024-10-04,53.779998779296875
2024-10-07,53.310001373291016
2024-10-08,53.45000076293945
2024-10-09,53.88999938964844
2024-10-10,53.720001220703125
2024-10-11,54.27000045776367
2024-10-14,54.630001068115234
2024-10-15,54.29999923706055
2024-10-16,54.810001373291016
2024-10-17,54.72999954223633
2024-10-18,54.709999084472656
2024-10-21,54.18000030517578
2024-10-22,54.02000045776367
2024-10-23,54.0099983215332
2024-10-24,53.93000030517578
2024-10-25,53.599998474121094
2024-10-28,53.7599983215332
2024-10-29,53.38999938964844
2024-10-30,53.349998474121094
2024-10-31,53.060001373291016
2024-11-01,53.15999984741211
2024-11-04,53.02000045776367
2024-11-05,53.439998626708984
2024-11-06,54.75
2024-11-07,54.68000030517578
2024-11-08,55.040000915527344
2024-11-11,55.22999954223633
2024-11-12,54.93000030517578
2024-11-13,54.88999938964844
2024-11-14,54.349998474121094
2024-11-15,54.130001068115234
2024-11-18,54.41999816894531
2024-11-19,54.09000015258789
2024-11-20,54.040000915527344
2024-11-21,54.650001525878906
