Date,RLLGX
2022-10-07,55.25
2022-10-10,54.72999954223633
2022-10-11,54.310001373291016
2022-10-12,54.13999938964844
2022-10-13,54.880001068115234
2022-10-14,53.66999816894531
2022-10-17,55.09000015258789
2022-10-18,55.81999969482422
2022-10-19,54.7599983215332
2022-10-20,54.34000015258789
2022-10-21,55.18000030517578
2022-10-24,55.22999954223633
2022-10-25,56.52000045776367
2022-10-26,56.95000076293945
2022-10-27,56.65999984741211
2022-10-28,57.400001525878906
2022-10-31,57.130001068115234
2022-11-01,57.470001220703125
2022-11-02,56.349998474121094
2022-11-03,55.95000076293945
2022-11-04,56.939998626708984
2022-11-07,57.380001068115234
2022-11-08,57.810001373291016
2022-11-09,56.52000045776367
2022-11-10,59.560001373291016
2022-11-11,60.720001220703125
2022-11-14,60.06999969482422
2022-11-15,60.72999954223633
2022-11-16,59.810001373291016
2022-11-17,59.290000915527344
2022-11-18,59.369998931884766
2022-11-21,58.93000030517578
2022-11-22,59.45000076293945
2022-11-23,59.900001525878906
2022-11-25,60.11000061035156
2022-11-28,59.27000045776367
2022-11-29,59.34000015258789
2022-11-30,60.970001220703125
2022-12-01,61.400001525878906
2022-12-02,61.56999969482422
2022-12-05,60.31999969482422
2022-12-06,59.47999954223633
2022-12-07,59.52000045776367
2022-12-08,60.0099983215332
2022-12-09,59.790000915527344
2022-12-12,60.279998779296875
2022-12-13,60.880001068115234
2022-12-14,60.84000015258789
2022-12-15,59.130001068115234
2022-12-16,58.66999816894531
2022-12-19,57.97999954223633
2022-12-20,58.130001068115234
2022-12-21,58.7599983215332
2022-12-22,58.06999969482422
2022-12-23,58.08000183105469
2022-12-27,57.900001525878906
2022-12-28,57.27000045776367
2022-12-29,58.47999954223633
2022-12-30,58.22999954223633
2023-01-03,58.06999969482422
2023-01-04,58.79999923706055
2023-01-05,58.529998779296875
2023-01-06,59.68000030517578
2023-01-09,60.29999923706055
2023-01-10,60.709999084472656
2023-01-11,61.40999984741211
2023-01-12,61.970001220703125
2023-01-13,62.38999938964844
2023-01-17,62.439998626708984
2023-01-18,62.08000183105469
2023-01-19,61.650001525878906
2023-01-20,62.599998474121094
2023-01-23,63.349998474121094
2023-01-24,63.20000076293945
2023-01-25,63.220001220703125
2023-01-26,63.56999969482422
2023-01-27,63.84000015258789
2023-01-30,63.029998779296875
2023-01-31,63.939998626708984
2023-02-01,65.04000091552734
2023-02-02,66.18000030517578
2023-02-03,65.36000061035156
2023-02-06,64.45999908447266
2023-02-07,64.94999694824219
2023-02-08,64.47000122070312
2023-02-09,64.05999755859375
2023-02-10,63.650001525878906
2023-02-13,64.29000091552734
2023-02-14,64.37000274658203
2023-02-15,64.62000274658203
2023-02-16,64.16000366210938
2023-02-17,63.97999954223633
2023-02-21,62.790000915527344
2023-02-22,62.66999816894531
2023-02-23,62.959999084472656
2023-02-24,62.29999923706055
2023-02-27,62.63999938964844
2023-02-28,62.56999969482422
2023-03-01,62.689998626708984
2023-03-02,62.88999938964844
2023-03-03,63.83000183105469
2023-03-06,63.38999938964844
2023-03-07,62.560001373291016
2023-03-08,62.630001068115234
2023-03-09,61.459999084472656
2023-03-10,60.119998931884766
2023-03-13,59.61000061035156
2023-03-14,60.400001525878906
2023-03-15,59.290000915527344
2023-03-16,60.09000015258789
2023-03-17,59.34000015258789
2023-03-20,59.75
2023-03-21,60.63999938964844
2023-03-22,59.900001525878906
2023-03-23,60.15999984741211
2023-03-24,59.91999816894531
2023-03-27,60.2400016784668
2023-03-28,60.2400016784668
2023-03-29,60.86000061035156
2023-03-30,61.25
2023-03-31,62.02000045776367
2023-04-03,62.0
2023-04-04,61.4900016784668
2023-04-05,60.72999954223633
2023-04-06,60.709999084472656
2023-04-10,60.970001220703125
2023-04-11,61.540000915527344
2023-04-12,61.47999954223633
2023-04-13,62.31999969482422
2023-04-14,62.099998474121094
2023-04-17,62.290000915527344
2023-04-18,62.52000045776367
2023-04-19,62.36000061035156
2023-04-20,62.20000076293945
2023-04-21,62.31999969482422
2023-04-24,62.400001525878906
2023-04-25,61.29999923706055
2023-04-26,61.029998779296875
2023-04-27,61.939998626708984
2023-04-28,62.40999984741211
2023-05-01,62.33000183105469
2023-05-02,61.75
2023-05-03,61.86000061035156
2023-05-04,61.56999969482422
2023-05-05,62.459999084472656
2023-05-08,62.45000076293945
2023-05-09,62.209999084472656
2023-05-10,62.369998931884766
2023-05-11,62.16999816894531
2023-05-12,61.95000076293945
2023-05-15,62.4900016784668
2023-05-16,61.9900016784668
2023-05-17,62.439998626708984
2023-05-18,62.58000183105469
2023-05-19,62.4900016784668
2023-05-22,62.83000183105469
2023-05-23,62.150001525878906
2023-05-24,61.54999923706055
2023-05-25,61.31999969482422
2023-05-26,62.02000045776367
2023-05-30,61.81999969482422
2023-05-31,61.52000045776367
2023-06-01,62.2400016784668
2023-06-02,63.38999938964844
2023-06-05,63.099998474121094
2023-06-06,63.709999084472656
2023-06-07,63.7599983215332
2023-06-08,63.84000015258789
2023-06-09,63.66999816894531
2023-06-12,64.33999633789062
2023-06-13,64.98999786376953
2023-06-14,64.83000183105469
2023-06-15,65.4800033569336
2023-06-16,65.25
2023-06-20,64.76000213623047
2023-06-21,64.63999938964844
2023-06-22,64.29000091552734
2023-06-23,63.58000183105469
2023-06-26,63.56999969482422
2023-06-27,64.22000122070312
2023-06-28,64.4000015258789
2023-06-29,64.66999816894531
2023-06-30,65.26000213623047
2023-07-03,65.22000122070312
2023-07-05,64.80000305175781
2023-07-06,63.79999923706055
2023-07-07,64.31999969482422
2023-07-10,65.0199966430664
2023-07-11,65.69999694824219
2023-07-12,66.47000122070312
2023-07-13,67.2699966430664
2023-07-14,66.97000122070312
2023-07-17,67.02999877929688
2023-07-18,67.41999816894531
2023-07-19,67.62999725341797
2023-07-20,66.94999694824219
2023-07-21,66.87999725341797
2023-07-24,66.80000305175781
2023-07-25,67.04000091552734
2023-07-26,67.2699966430664
2023-07-27,66.70999908447266
2023-07-28,67.45999908447266
2023-07-31,67.62000274658203
2023-08-01,67.26000213623047
2023-08-02,66.05999755859375
2023-08-03,65.97000122070312
2023-08-04,66.11000061035156
2023-08-07,66.33999633789062
2023-08-08,65.61000061035156
2023-08-09,65.5
2023-08-10,65.54000091552734
2023-08-11,65.25
2023-08-14,65.19999694824219
2023-08-15,64.52999877929688
2023-08-16,64.01000213623047
2023-08-17,63.13999938964844
2023-08-18,63.189998626708984
2023-08-21,63.2400016784668
2023-08-22,63.380001068115234
2023-08-23,64.06999969482422
2023-08-24,63.279998779296875
2023-08-25,63.4900016784668
2023-08-28,63.75
2023-08-29,64.86000061035156
2023-08-30,65.06999969482422
2023-08-31,65.06999969482422
2023-09-01,65.30000305175781
2023-09-05,64.54000091552734
2023-09-06,64.3499984741211
2023-09-07,63.86000061035156
2023-09-08,63.70000076293945
2023-09-11,63.97999954223633
2023-09-12,63.529998779296875
2023-09-13,63.29999923706055
2023-09-14,63.779998779296875
2023-09-15,63.380001068115234
2023-09-18,63.08000183105469
2023-09-19,62.779998779296875
2023-09-20,62.5099983215332
2023-09-21,61.40999984741211
2023-09-22,61.41999816894531
2023-09-25,61.45000076293945
2023-09-26,60.58000183105469
2023-09-27,60.810001373291016
2023-09-28,61.380001068115234
2023-09-29,61.31999969482422
2023-10-02,60.650001525878906
2023-10-03,59.66999816894531
2023-10-04,59.790000915527344
2023-10-05,59.81999969482422
2023-10-06,60.40999984741211
2023-10-09,60.400001525878906
2023-10-10,61.220001220703125
2023-10-11,61.189998626708984
2023-10-12,60.36000061035156
2023-10-13,59.7599983215332
2023-10-16,60.29999923706055
2023-10-17,60.56999969482422
2023-10-18,59.459999084472656
2023-10-19,58.86000061035156
2023-10-20,58.310001373291016
2023-10-23,58.029998779296875
2023-10-24,58.33000183105469
2023-10-25,57.380001068115234
2023-10-26,57.119998931884766
2023-10-27,56.97999954223633
2023-10-30,57.43000030517578
2023-10-31,57.77000045776367
2023-11-01,58.130001068115234
2023-11-02,59.18000030517578
2023-11-03,60.4900016784668
2023-11-06,60.22999954223633
2023-11-07,60.20000076293945
2023-11-08,60.08000183105469
2023-11-09,59.709999084472656
2023-11-10,60.16999816894531
2023-11-13,60.20000076293945
2023-11-14,62.45000076293945
2023-11-15,62.630001068115234
2023-11-16,62.11000061035156
2023-11-17,62.7400016784668
2023-11-20,63.290000915527344
2023-11-21,62.83000183105469
2023-11-22,63.130001068115234
2023-11-24,63.400001525878906
2023-11-27,63.31999969482422
2023-11-28,63.279998779296875
2023-11-29,63.65999984741211
2023-11-30,63.7599983215332
2023-12-01,64.79000091552734
2023-12-04,64.68000030517578
2023-12-05,64.22000122070312
2023-12-06,64.3499984741211
2023-12-07,64.68000030517578
2023-12-08,65.0199966430664
2023-12-11,65.30999755859375
2023-12-12,65.30000305175781
2023-12-13,66.66000366210938
2023-12-14,68.25
2023-12-15,68.04000091552734
2023-12-18,67.87999725341797
2023-12-19,68.05999755859375
2023-12-20,67.02999877929688
2023-12-21,68.02999877929688
2023-12-22,68.36000061035156
2023-12-26,68.77999877929688
2023-12-27,69.23999786376953
2023-12-28,69.20999908447266
2023-12-29,68.80000305175781
2024-01-02,67.83999633789062
2024-01-03,66.4800033569336
2024-01-04,66.58000183105469
2024-01-05,66.43000030517578
2024-01-08,67.41999816894531
2024-01-09,67.06999969482422
2024-01-10,67.33999633789062
2024-01-11,67.26000213623047
2024-01-12,67.26000213623047
2024-01-16,66.47000122070312
2024-01-17,65.80999755859375
2024-01-18,66.1500015258789
2024-01-19,66.63999938964844
2024-01-22,67.30000305175781
2024-01-23,67.05000305175781
2024-01-24,66.8499984741211
2024-01-25,66.97000122070312
2024-01-26,67.01000213623047
2024-01-29,67.66999816894531
2024-01-30,67.3499984741211
2024-01-31,66.68000030517578
2024-02-01,67.58000183105469
2024-02-02,67.58999633789062
2024-02-05,66.8499984741211
2024-02-06,67.36000061035156
2024-02-07,67.69999694824219
2024-02-08,68.38999938964844
2024-02-09,68.80999755859375
2024-02-12,69.19999694824219
2024-02-13,67.87999725341797
2024-02-14,68.80000305175781
2024-02-15,69.63999938964844
2024-02-16,69.31999969482422
2024-02-20,68.86000061035156
2024-02-21,68.56999969482422
2024-02-22,69.45999908447266
2024-02-23,69.5
2024-02-26,69.58000183105469
2024-02-27,69.98999786376953
2024-02-28,69.69000244140625
2024-02-29,69.87999725341797
2024-03-01,70.52999877929688
2024-03-04,70.33000183105469
2024-03-05,69.58000183105469
2024-03-06,70.19000244140625
2024-03-07,70.7699966430664
2024-03-08,70.37000274658203
2024-03-11,70.0
2024-03-12,70.44000244140625
2024-03-13,70.30999755859375
2024-03-14,69.66000366210938
2024-03-15,69.4800033569336
2024-03-18,69.45999908447266
2024-03-19,69.62999725341797
2024-03-20,70.47000122070312
2024-03-21,70.94000244140625
2024-03-22,70.41000366210938
2024-03-25,70.33000183105469
2024-03-26,70.43000030517578
2024-03-27,71.1500015258789
2024-03-28,71.20999908447266
2024-04-01,70.8499984741211
2024-04-02,70.0999984741211
2024-04-03,70.4800033569336
2024-04-04,69.9000015258789
2024-04-05,70.44999694824219
2024-04-08,70.75
2024-04-09,70.80999755859375
2024-04-10,69.69999694824219
2024-04-11,69.87999725341797
2024-04-12,68.4800033569336
2024-04-15,67.66000366210938
2024-04-16,67.16999816894531
2024-04-17,66.79000091552734
2024-04-18,66.6500015258789
2024-04-19,66.27999877929688
2024-04-22,66.66999816894531
2024-04-23,67.86000061035156
2024-04-24,67.76000213623047
2024-04-25,67.37999725341797
2024-04-26,67.75
2024-04-29,68.27999877929688
2024-04-30,67.31999969482422
2024-05-01,67.23999786376953
2024-05-02,67.94999694824219
2024-05-03,68.54000091552734
2024-05-06,69.37000274658203
2024-05-07,69.37999725341797
2024-05-08,69.1500015258789
2024-05-09,69.51000213623047
2024-05-10,69.58999633789062
2024-05-13,69.44000244140625
2024-05-14,70.02999877929688
2024-05-15,70.86000061035156
2024-05-16,70.58000183105469
2024-05-17,70.52999877929688
2024-05-20,70.87000274658203
2024-05-21,70.48999786376953
2024-05-22,70.05999755859375
2024-05-23,69.47000122070312
2024-05-24,70.12000274658203
2024-05-28,69.9000015258789
2024-05-29,68.94999694824219
2024-05-30,69.30999755859375
2024-05-31,69.70999908447266
2024-06-03,69.69999694824219
2024-06-04,68.95999908447266
2024-06-05,70.0199966430664
2024-06-06,69.83000183105469
2024-06-07,69.30000305175781
2024-06-10,69.55999755859375
2024-06-11,69.19999694824219
2024-06-12,70.19000244140625
2024-06-13,69.58999633789062
2024-06-14,68.94999694824219
2024-06-17,69.33999633789062
2024-06-18,69.45999908447266
2024-06-20,69.22000122070312
2024-06-21,69.12999725341797
2024-06-24,69.41000366210938
2024-06-25,69.04000091552734
2024-06-26,68.88999938964844
2024-06-27,69.08999633789062
2024-06-28,69.22000122070312
2024-07-01,68.87999725341797
2024-07-02,68.8499984741211
2024-07-03,69.4000015258789
2024-07-05,69.80999755859375
2024-07-08,69.80000305175781
2024-07-09,69.5
2024-07-10,70.0199966430664
2024-07-11,71.02999877929688
2024-07-12,71.7699966430664
2024-07-15,72.06999969482422
2024-07-16,73.29000091552734
2024-07-17,72.22000122070312
2024-07-18,71.41999816894531
2024-07-19,70.93000030517578
2024-07-22,71.58999633789062
2024-07-23,71.73999786376953
2024-07-24,70.29000091552734
2024-07-25,70.37000274658203
2024-07-26,71.19000244140625
2024-07-29,71.08000183105469
2024-07-30,71.06999969482422
2024-07-31,71.91000366210938
2024-08-01,70.01000213623047
2024-08-02,68.26000213623047
2024-08-05,66.3499984741211
2024-08-06,66.97000122070312
2024-08-07,66.58000183105469
2024-08-08,67.97000122070312
2024-08-09,67.9800033569336
2024-08-12,67.77999877929688
2024-08-13,68.91999816894531
2024-08-14,68.97000122070312
2024-08-15,70.19000244140625
2024-08-16,70.37000274658203
2024-08-19,71.08000183105469
2024-08-20,70.83999633789062
2024-08-21,71.54000091552734
2024-08-22,71.06999969482422
2024-08-23,72.55000305175781
2024-08-26,72.30999755859375
2024-08-27,72.16999816894531
2024-08-28,71.66999816894531
2024-08-29,71.91000366210938
2024-08-30,72.41000366210938
2024-09-03,70.52999877929688
2024-09-04,70.5
2024-09-05,70.18000030517578
2024-09-06,69.04000091552734
2024-09-09,69.52999877929688
2024-09-10,69.5
2024-09-11,70.06999969482422
2024-09-12,70.88999938964844
2024-09-13,71.81999969482422
2024-09-16,72.04000091552734
2024-09-17,72.3499984741211
2024-09-18,72.16000366210938
2024-09-19,73.41999816894531
2024-09-20,73.06999969482422
2024-09-23,73.13999938964844
2024-09-24,73.41000366210938
2024-09-25,72.94999694824219
2024-09-26,73.87999725341797
2024-09-27,73.83000183105469
2024-09-30,73.76000213623047
2024-10-01,73.05000305175781
2024-10-02,72.8499984741211
2024-10-03,72.3499984741211
2024-10-04,72.9000015258789
2024-10-07,72.3499984741211
2024-10-08,72.68000030517578
2024-10-09,73.01000213623047
2024-10-10,72.61000061035156
2024-10-11,73.47000122070312
2024-10-14,73.7699966430664
2024-10-15,73.37999725341797
2024-10-16,73.80000305175781
2024-10-17,73.54000091552734
2024-10-18,73.52999877929688
2024-10-21,72.7699966430664
2024-10-22,72.22000122070312
2024-10-23,71.62000274658203
2024-10-24,72.06999969482422
2024-10-25,71.81999969482422
2024-10-28,72.44000244140625
2024-10-29,72.41000366210938
2024-10-30,72.25
2024-10-31,71.43000030517578
2024-11-01,71.63999938964844
2024-11-04,71.80000305175781
2024-11-05,72.7300033569336
2024-11-06,73.94000244140625
2024-11-07,74.41000366210938
2024-11-08,74.47000122070312
2024-11-11,74.72000122070312
2024-11-12,73.56999969482422
2024-11-13,72.8499984741211
2024-11-14,72.4800033569336
2024-11-15,71.5999984741211
2024-11-18,71.66999816894531
2024-11-19,72.08000183105469
2024-11-20,72.12000274658203
2024-11-21,72.87999725341797
