Date,FIWGX
2022-11-25,9.050000190734863
2022-11-28,9.039999961853027
2022-11-29,9.010000228881836
2022-11-30,9.0600004196167
2022-12-01,9.15999984741211
2022-12-02,9.180000305175781
2022-12-05,9.119999885559082
2022-12-06,9.149999618530273
2022-12-07,9.220000267028809
2022-12-08,9.199999809265137
2022-12-09,9.140000343322754
2022-12-12,9.140000343322754
2022-12-13,9.199999809265137
2022-12-14,9.220000267028809
2022-12-15,9.229999542236328
2022-12-16,9.199999809265137
2022-12-19,9.140000343322754
2022-12-20,9.079999923706055
2022-12-21,9.100000381469727
2022-12-22,9.079999923706055
2022-12-23,9.050000190734863
2022-12-27,8.989999771118164
2022-12-28,8.970000267028809
2022-12-29,9.0
2022-12-30,8.970000267028809
2023-01-03,9.020000457763672
2023-01-04,9.0600004196167
2023-01-05,9.0600004196167
2023-01-06,9.149999618530273
2023-01-09,9.180000305175781
2023-01-10,9.140000343322754
2023-01-11,9.199999809265137
2023-01-12,9.270000457763672
2023-01-13,9.239999771118164
2023-01-17,9.229999542236328
2023-01-18,9.3100004196167
2023-01-19,9.289999961853027
2023-01-20,9.239999771118164
2023-01-23,9.229999542236328
2023-01-24,9.270000457763672
2023-01-25,9.279999732971191
2023-01-26,9.260000228881836
2023-01-27,9.260000228881836
2023-01-30,9.229999542236328
2023-01-31,9.260000228881836
2023-02-01,9.319999694824219
2023-02-02,9.34000015258789
2023-02-03,9.270000457763672
2023-02-06,9.199999809265137
2023-02-07,9.1899995803833
2023-02-08,9.199999809265137
2023-02-09,9.170000076293945
2023-02-10,9.130000114440918
2023-02-13,9.149999618530273
2023-02-14,9.119999885559082
2023-02-15,9.100000381469727
2023-02-16,9.0600004196167
2023-02-17,9.079999923706055
2023-02-21,8.989999771118164
2023-02-22,9.010000228881836
2023-02-23,9.039999961853027
2023-02-24,8.989999771118164
2023-02-27,9.010000228881836
2023-02-28,9.010000228881836
2023-03-01,8.960000038146973
2023-03-02,8.930000305175781
2023-03-03,9.0
2023-03-06,8.989999771118164
2023-03-07,8.979999542236328
2023-03-08,8.970000267028809
2023-03-09,8.989999771118164
2023-03-10,9.09000015258789
2023-03-13,9.140000343322754
2023-03-14,9.079999923706055
2023-03-15,9.149999618530273
2023-03-16,9.100000381469727
2023-03-17,9.170000076293945
2023-03-20,9.130000114440918
2023-03-21,9.100000381469727
2023-03-22,9.1899995803833
2023-03-23,9.210000038146973
2023-03-24,9.210000038146973
2023-03-27,9.130000114440918
2023-03-28,9.109999656677246
2023-03-29,9.109999656677246
2023-03-30,9.130000114440918
2023-03-31,9.180000305175781
2023-04-03,9.220000267028809
2023-04-04,9.260000228881836
2023-04-05,9.279999732971191
2023-04-06,9.270000457763672
2023-04-10,9.199999809265137
2023-04-11,9.210000038146973
2023-04-12,9.229999542236328
2023-04-13,9.210000038146973
2023-04-14,9.170000076293945
2023-04-17,9.130000114440918
2023-04-18,9.140000343322754
2023-04-19,9.130000114440918
2023-04-20,9.15999984741211
2023-04-21,9.140000343322754
2023-04-24,9.180000305175781
2023-04-25,9.239999771118164
2023-04-26,9.199999809265137
2023-04-27,9.15999984741211
2023-04-28,9.210000038146973
2023-05-01,9.130000114440918
2023-05-02,9.199999809265137
2023-05-03,9.239999771118164
2023-05-04,9.220000267028809
2023-05-05,9.199999809265137
2023-05-08,9.149999618530273
2023-05-09,9.140000343322754
2023-05-10,9.1899995803833
2023-05-11,9.210000038146973
2023-05-12,9.170000076293945
2023-05-15,9.140000343322754
2023-05-16,9.119999885559082
2023-05-17,9.109999656677246
2023-05-18,9.0600004196167
2023-05-19,9.039999961853027
2023-05-22,9.039999961853027
2023-05-23,9.039999961853027
2023-05-24,9.020000457763672
2023-05-25,8.979999542236328
2023-05-26,9.0
2023-05-30,9.050000190734863
2023-05-31,9.09000015258789
2023-06-01,9.100000381469727
2023-06-02,9.0600004196167
2023-06-05,9.0600004196167
2023-06-06,9.069999694824219
2023-06-07,9.029999732971191
2023-06-08,9.069999694824219
2023-06-09,9.050000190734863
2023-06-12,9.069999694824219
2023-06-13,9.029999732971191
2023-06-14,9.039999961853027
2023-06-15,9.09000015258789
2023-06-16,9.069999694824219
2023-06-20,9.09000015258789
2023-06-21,9.09000015258789
2023-06-22,9.050000190734863
2023-06-23,9.079999923706055
2023-06-26,9.09000015258789
2023-06-27,9.069999694824219
2023-06-28,9.100000381469727
2023-06-29,9.029999732971191
2023-06-30,9.050000190734863
2023-07-03,9.029999732971191
2023-07-05,9.0
2023-07-06,8.9399995803833
2023-07-07,8.930000305175781
2023-07-10,8.949999809265137
2023-07-11,8.970000267028809
2023-07-12,9.039999961853027
2023-07-13,9.100000381469727
2023-07-14,9.0600004196167
2023-07-17,9.069999694824219
2023-07-18,9.079999923706055
2023-07-19,9.109999656677246
2023-07-20,9.050000190734863
2023-07-21,9.0600004196167
2023-07-24,9.050000190734863
2023-07-25,9.039999961853027
2023-07-26,9.0600004196167
2023-07-27,8.989999771118164
2023-07-28,9.020000457763672
2023-07-31,9.029999732971191
2023-08-01,8.979999542236328
2023-08-02,8.949999809265137
2023-08-03,8.890000343322754
2023-08-04,8.949999809265137
2023-08-07,8.9399995803833
2023-08-08,8.970000267028809
2023-08-09,8.979999542236328
2023-08-10,8.930000305175781
2023-08-11,8.899999618530273
2023-08-14,8.880000114440918
2023-08-15,8.859999656677246
2023-08-16,8.84000015258789
2023-08-17,8.819999694824219
2023-08-18,8.84000015258789
2023-08-21,8.789999961853027
2023-08-22,8.800000190734863
2023-08-23,8.880000114440918
2023-08-24,8.859999656677246
2023-08-25,8.859999656677246
2023-08-28,8.880000114440918
2023-08-29,8.930000305175781
2023-08-30,8.930000305175781
2023-08-31,8.9399995803833
2023-09-01,8.899999618530273
2023-09-05,8.850000381469727
2023-09-06,8.84000015258789
2023-09-07,8.859999656677246
2023-09-08,8.869999885559082
2023-09-11,8.850000381469727
2023-09-12,8.859999656677246
2023-09-13,8.869999885559082
2023-09-14,8.850000381469727
2023-09-15,8.829999923706055
2023-09-18,8.84000015258789
2023-09-19,8.8100004196167
2023-09-20,8.8100004196167
2023-09-21,8.75
2023-09-22,8.770000457763672
2023-09-25,8.710000038146973
2023-09-26,8.699999809265137
2023-09-27,8.670000076293945
2023-09-28,8.6899995803833
2023-09-29,8.680000305175781
2023-10-02,8.619999885559082
2023-10-03,8.539999961853027
2023-10-04,8.59000015258789
2023-10-05,8.600000381469727
2023-10-06,8.5600004196167
2023-10-09,8.640000343322754
2023-10-10,8.630000114440918
2023-10-11,8.680000305175781
2023-10-12,8.600000381469727
2023-10-13,8.640000343322754
2023-10-16,8.600000381469727
2023-10-17,8.539999961853027
2023-10-18,8.489999771118164
2023-10-19,8.460000038146973
2023-10-20,8.479999542236328
2023-10-23,8.510000228881836
2023-10-24,8.539999961853027
2023-10-25,8.479999542236328
2023-10-26,8.529999732971191
2023-10-27,8.529999732971191
2023-10-30,8.510000228881836
2023-10-31,8.5
2023-11-01,8.59000015258789
2023-11-02,8.649999618530273
2023-11-03,8.710000038146973
2023-11-06,8.670000076293945
2023-11-07,8.710000038146973
2023-11-08,8.739999771118164
2023-11-09,8.65999984741211
2023-11-10,8.670000076293945
2023-11-13,8.680000305175781
2023-11-14,8.779999732971191
2023-11-15,8.729999542236328
2023-11-16,8.779999732971191
2023-11-17,8.789999961853027
2023-11-20,8.800000190734863
2023-11-21,8.8100004196167
2023-11-22,8.8100004196167
2023-11-24,8.779999732971191
2023-11-27,8.829999923706055
2023-11-28,8.859999656677246
2023-11-29,8.90999984741211
2023-11-30,8.880000114440918
2023-12-01,8.960000038146973
2023-12-04,8.930000305175781
2023-12-05,8.979999542236328
2023-12-06,9.010000228881836
2023-12-07,9.0
2023-12-08,8.960000038146973
2023-12-11,8.960000038146973
2023-12-12,8.979999542236328
2023-12-13,9.100000381469727
2023-12-14,9.180000305175781
2023-12-15,9.15999984741211
2023-12-18,9.140000343322754
2023-12-19,9.15999984741211
2023-12-20,9.1899995803833
2023-12-21,9.170000076293945
2023-12-22,9.170000076293945
2023-12-26,9.180000305175781
2023-12-27,9.229999542236328
2023-12-28,9.210000038146973
2023-12-29,9.1899995803833
2024-01-02,9.15999984741211
2024-01-03,9.15999984741211
2024-01-04,9.109999656677246
2024-01-05,9.09000015258789
2024-01-08,9.119999885559082
2024-01-09,9.109999656677246
2024-01-10,9.100000381469727
2024-01-11,9.140000343322754
2024-01-12,9.15999984741211
2024-01-16,9.100000381469727
2024-01-17,9.069999694824219
2024-01-18,9.050000190734863
2024-01-19,9.050000190734863
2024-01-22,9.069999694824219
2024-01-23,9.050000190734863
2024-01-24,9.029999732971191
2024-01-25,9.069999694824219
2024-01-26,9.0600004196167
2024-01-29,9.100000381469727
2024-01-30,9.109999656677246
2024-01-31,9.15999984741211
2024-02-01,9.199999809265137
2024-02-02,9.119999885559082
2024-02-05,9.039999961853027
2024-02-06,9.09000015258789
2024-02-07,9.069999694824219
2024-02-08,9.050000190734863
2024-02-09,9.039999961853027
2024-02-12,9.039999961853027
2024-02-13,8.960000038146973
2024-02-14,8.989999771118164
2024-02-15,9.020000457763672
2024-02-16,8.989999771118164
2024-02-20,8.989999771118164
2024-02-21,8.960000038146973
2024-02-22,8.970000267028809
2024-02-23,9.010000228881836
2024-02-26,8.989999771118164
2024-02-27,8.970000267028809
2024-02-28,9.0
2024-02-29,9.010000228881836
2024-03-01,9.039999961853027
2024-03-04,9.029999732971191
2024-03-05,9.069999694824219
2024-03-06,9.09000015258789
2024-03-07,9.100000381469727
2024-03-08,9.109999656677246
2024-03-11,9.100000381469727
2024-03-12,9.069999694824219
2024-03-13,9.0600004196167
2024-03-14,9.0
2024-03-15,8.989999771118164
2024-03-18,8.979999542236328
2024-03-19,9.010000228881836
2024-03-20,9.020000457763672
2024-03-21,9.029999732971191
2024-03-22,9.0600004196167
2024-03-25,9.039999961853027
2024-03-26,9.050000190734863
2024-03-27,9.069999694824219
2024-03-28,9.069999694824219
2024-04-01,9.0
2024-04-02,8.989999771118164
2024-04-03,9.0
2024-04-04,9.020000457763672
2024-04-05,8.970000267028809
2024-04-08,8.960000038146973
2024-04-09,8.989999771118164
2024-04-10,8.890000343322754
2024-04-11,8.869999885559082
2024-04-12,8.899999618530273
2024-04-15,8.84000015258789
2024-04-16,8.800000190734863
2024-04-17,8.850000381469727
2024-04-18,8.819999694824219
2024-04-19,8.829999923706055
2024-04-22,8.829999923706055
2024-04-23,8.850000381469727
2024-04-24,8.829999923706055
2024-04-25,8.789999961853027
2024-04-26,8.819999694824219
2024-04-29,8.850000381469727
2024-04-30,8.8100004196167
2024-05-01,8.84000015258789
2024-05-02,8.869999885559082
2024-05-03,8.920000076293945
2024-05-06,8.930000305175781
2024-05-07,8.949999809265137
2024-05-08,8.930000305175781
2024-05-09,8.949999809265137
2024-05-10,8.930000305175781
2024-05-13,8.9399995803833
2024-05-14,8.960000038146973
2024-05-15,9.020000457763672
2024-05-16,9.0
2024-05-17,8.970000267028809
2024-05-20,8.960000038146973
2024-05-21,8.979999542236328
2024-05-22,8.970000267028809
2024-05-23,8.9399995803833
2024-05-24,8.949999809265137
2024-05-28,8.90999984741211
2024-05-29,8.869999885559082
2024-05-30,8.90999984741211
2024-05-31,8.930000305175781
2024-06-03,8.989999771118164
2024-06-04,9.029999732971191
2024-06-05,9.050000190734863
2024-06-06,9.050000190734863
2024-06-07,8.970000267028809
2024-06-10,8.949999809265137
2024-06-11,8.989999771118164
2024-06-12,9.029999732971191
2024-06-13,9.079999923706055
2024-06-14,9.09000015258789
2024-06-17,9.050000190734863
2024-06-18,9.09000015258789
2024-06-20,9.069999694824219
2024-06-21,9.069999694824219
2024-06-24,9.069999694824219
2024-06-25,9.069999694824219
2024-06-26,9.029999732971191
2024-06-27,9.039999961853027
2024-06-28,9.0
2024-07-01,8.9399995803833
2024-07-02,8.970000267028809
2024-07-03,9.020000457763672
2024-07-05,9.050000190734863
2024-07-08,9.0600004196167
2024-07-09,9.050000190734863
2024-07-10,9.0600004196167
2024-07-11,9.100000381469727
2024-07-12,9.119999885559082
2024-07-15,9.100000381469727
2024-07-16,9.130000114440918
2024-07-17,9.140000343322754
2024-07-18,9.109999656677246
2024-07-19,9.09000015258789
2024-07-22,9.079999923706055
2024-07-23,9.079999923706055
2024-07-24,9.0600004196167
2024-07-25,9.069999694824219
2024-07-26,9.109999656677246
2024-07-29,9.119999885559082
2024-07-30,9.130000114440918
2024-07-31,9.180000305175781
2024-08-01,9.220000267028809
2024-08-02,9.319999694824219
2024-08-05,9.3100004196167
2024-08-06,9.25
2024-08-07,9.229999542236328
2024-08-08,9.210000038146973
2024-08-09,9.239999771118164
2024-08-12,9.260000228881836
2024-08-13,9.289999961853027
2024-08-14,9.300000190734863
2024-08-15,9.270000457763672
2024-08-16,9.279999732971191
2024-08-19,9.300000190734863
2024-08-20,9.329999923706055
2024-08-21,9.34000015258789
2024-08-22,9.300000190734863
2024-08-23,9.34000015258789
2024-08-26,9.329999923706055
2024-08-27,9.329999923706055
2024-08-28,9.329999923706055
2024-08-29,9.3100004196167
2024-08-30,9.289999961853027
2024-09-03,9.329999923706055
2024-09-04,9.369999885559082
2024-09-05,9.390000343322754
2024-09-06,9.399999618530273
2024-09-09,9.40999984741211
2024-09-10,9.4399995803833
2024-09-11,9.430000305175781
2024-09-12,9.420000076293945
2024-09-13,9.4399995803833
2024-09-16,9.460000038146973
2024-09-17,9.449999809265137
2024-09-18,9.420000076293945
2024-09-19,9.420000076293945
2024-09-20,9.40999984741211
2024-09-23,9.399999618530273
2024-09-24,9.40999984741211
2024-09-25,9.380000114440918
2024-09-26,9.380000114440918
2024-09-27,9.40999984741211
2024-09-30,9.380000114440918
2024-10-01,9.40999984741211
2024-10-02,9.390000343322754
2024-10-03,9.350000381469727
2024-10-04,9.279999732971191
2024-10-07,9.260000228881836
2024-10-08,9.260000228881836
2024-10-09,9.239999771118164
2024-10-10,9.239999771118164
2024-10-11,9.229999542236328
2024-10-14,9.220000267028809
2024-10-15,9.260000228881836
2024-10-16,9.279999732971191
2024-10-17,9.229999542236328
2024-10-18,9.239999771118164
2024-10-21,9.180000305175781
2024-10-22,9.170000076293945
2024-10-23,9.149999618530273
2024-10-24,9.15999984741211
2024-10-25,9.149999618530273
2024-10-28,9.130000114440918
2024-10-29,9.140000343322754
2024-10-30,9.130000114440918
2024-10-31,9.130000114440918
2024-11-01,9.079999923706055
2024-11-04,9.130000114440918
2024-11-05,9.140000343322754
2024-11-06,9.069999694824219
2024-11-07,9.130000114440918
2024-11-08,9.149999618530273
2024-11-11,9.140000343322754
2024-11-12,9.079999923706055
2024-11-13,9.069999694824219
2024-11-14,9.069999694824219
2024-11-15,9.069999694824219
2024-11-18,9.079999923706055
2024-11-19,9.09000015258789
2024-11-20,9.079999923706055
2024-11-21,9.079999923706055
