Date,CWIEX
2022-08-12,53.59000015258789
2022-08-15,53.5099983215332
2022-08-16,53.560001373291016
2022-08-17,53.18000030517578
2022-08-18,53.130001068115234
2022-08-19,52.529998779296875
2022-08-22,51.56999969482422
2022-08-23,51.68000030517578
2022-08-24,51.75
2022-08-25,52.4900016784668
2022-08-26,51.130001068115234
2022-08-29,50.86000061035156
2022-08-30,50.36000061035156
2022-08-31,50.060001373291016
2022-09-01,49.790000915527344
2022-09-02,49.56999969482422
2022-09-06,49.38999938964844
2022-09-07,49.88999938964844
2022-09-08,50.209999084472656
2022-09-09,51.150001525878906
2022-09-12,51.54999923706055
2022-09-13,49.77000045776367
2022-09-14,49.88999938964844
2022-09-15,49.439998626708984
2022-09-16,49.099998474121094
2022-09-19,49.369998931884766
2022-09-20,48.790000915527344
2022-09-21,47.95000076293945
2022-09-22,47.65999984741211
2022-09-23,46.540000915527344
2022-09-26,45.939998626708984
2022-09-27,45.849998474121094
2022-09-28,46.68000030517578
2022-09-29,45.939998626708984
2022-09-30,45.619998931884766
2022-10-03,46.77000045776367
2022-10-04,48.36000061035156
2022-10-05,48.2400016784668
2022-10-06,47.65999984741211
2022-10-07,46.709999084472656
2022-10-10,46.33000183105469
2022-10-11,45.84000015258789
2022-10-12,45.709999084472656
2022-10-13,46.529998779296875
2022-10-14,45.66999816894531
2022-10-17,46.66999816894531
2022-10-18,47.06999969482422
2022-10-19,46.7400016784668
2022-10-20,46.529998779296875
2022-10-21,47.529998779296875
2022-10-24,47.630001068115234
2022-10-25,48.31999969482422
2022-10-26,48.459999084472656
2022-10-27,48.15999984741211
2022-10-28,48.77000045776367
2022-10-31,48.52000045776367
2022-11-01,48.77000045776367
2022-11-02,47.88999938964844
2022-11-03,47.560001373291016
2022-11-04,48.790000915527344
2022-11-07,49.22999954223633
2022-11-08,49.619998931884766
2022-11-09,48.83000183105469
2022-11-10,51.0099983215332
2022-11-11,51.77000045776367
2022-11-14,51.47999954223633
2022-11-15,51.970001220703125
2022-11-16,51.65999984741211
2022-11-17,51.529998779296875
2022-11-18,51.68000030517578
2022-11-21,51.34000015258789
2022-11-22,51.97999954223633
2022-11-23,52.31999969482422
2022-11-25,52.459999084472656
2022-11-28,51.68000030517578
2022-11-29,51.939998626708984
2022-11-30,53.349998474121094
2022-12-01,53.5099983215332
2022-12-02,53.459999084472656
2022-12-05,52.689998626708984
2022-12-06,52.22999954223633
2022-12-07,52.09000015258789
2022-12-08,52.52000045776367
2022-12-09,52.43000030517578
2022-12-12,52.7599983215332
2022-12-13,52.880001068115234
2022-12-14,52.83000183105469
2022-12-15,51.619998931884766
2022-12-16,51.099998474121094
2022-12-19,50.84000015258789
2022-12-20,50.97999954223633
2022-12-21,51.619998931884766
2022-12-22,51.04999923706055
2022-12-23,51.279998779296875
2022-12-27,51.29999923706055
2022-12-28,50.7599983215332
2022-12-29,51.529998779296875
2022-12-30,51.29999923706055
2023-01-03,51.22999954223633
2023-01-04,51.689998626708984
2023-01-05,51.36000061035156
2023-01-06,52.560001373291016
2023-01-09,52.779998779296875
2023-01-10,52.970001220703125
2023-01-11,53.43000030517578
2023-01-12,53.86000061035156
2023-01-13,54.150001525878906
2023-01-17,54.029998779296875
2023-01-18,53.59000015258789
2023-01-19,53.349998474121094
2023-01-20,54.029998779296875
2023-01-23,54.439998626708984
2023-01-24,54.5
2023-01-25,54.61000061035156
2023-01-26,54.97999954223633
2023-01-27,54.86000061035156
2023-01-30,54.380001068115234
2023-01-31,54.79999923706055
2023-02-01,55.2400016784668
2023-02-02,55.369998931884766
2023-02-03,54.880001068115234
2023-02-06,54.369998931884766
2023-02-07,54.83000183105469
2023-02-08,54.560001373291016
2023-02-09,54.38999938964844
2023-02-10,54.34000015258789
2023-02-13,54.810001373291016
2023-02-14,54.81999969482422
2023-02-15,54.75
2023-02-16,54.31999969482422
2023-02-17,54.130001068115234
2023-02-21,53.40999984741211
2023-02-22,53.150001525878906
2023-02-23,53.34000015258789
2023-02-24,52.65999984741211
2023-02-27,52.959999084472656
2023-02-28,52.77000045776367
2023-03-01,52.9900016784668
2023-03-02,53.290000915527344
2023-03-03,54.06999969482422
2023-03-06,53.959999084472656
2023-03-07,53.15999984741211
2023-03-08,53.2599983215332
2023-03-09,52.689998626708984
2023-03-10,52.04999923706055
2023-03-13,51.63999938964844
2023-03-14,52.29999923706055
2023-03-15,51.2599983215332
2023-03-16,52.040000915527344
2023-03-17,51.65999984741211
2023-03-20,52.15999984741211
2023-03-21,52.7599983215332
2023-03-22,52.369998931884766
2023-03-23,52.599998474121094
2023-03-24,52.47999954223633
2023-03-27,52.66999816894531
2023-03-28,52.75
2023-03-29,53.369998931884766
2023-03-30,53.79999923706055
2023-03-31,54.290000915527344
2023-04-03,54.630001068115234
2023-04-04,54.400001525878906
2023-04-05,54.130001068115234
2023-04-06,54.27000045776367
2023-04-10,54.27000045776367
2023-04-11,54.54999923706055
2023-04-12,54.59000015258789
2023-04-13,55.22999954223633
2023-04-14,55.060001373291016
2023-04-17,55.060001373291016
2023-04-18,55.29999923706055
2023-04-19,55.119998931884766
2023-04-20,54.9900016784668
2023-04-21,55.0
2023-04-24,55.029998779296875
2023-04-25,54.22999954223633
2023-04-26,54.06999969482422
2023-04-27,54.77000045776367
2023-04-28,55.09000015258789
2023-05-01,54.9900016784668
2023-05-02,54.41999816894531
2023-05-03,54.369998931884766
2023-05-04,54.11000061035156
2023-05-05,54.86000061035156
2023-05-08,54.88999938964844
2023-05-09,54.75
2023-05-10,54.77000045776367
2023-05-11,54.58000183105469
2023-05-12,54.4900016784668
2023-05-15,54.86000061035156
2023-05-16,54.540000915527344
2023-05-17,54.970001220703125
2023-05-18,55.209999084472656
2023-05-19,55.33000183105469
2023-05-22,55.369998931884766
2023-05-23,54.70000076293945
2023-05-24,54.220001220703125
2023-05-25,54.349998474121094
2023-05-26,55.18000030517578
2023-05-30,54.779998779296875
2023-05-31,54.369998931884766
2023-06-01,54.97999954223633
2023-06-02,55.75
2023-06-05,55.5099983215332
2023-06-06,55.779998779296875
2023-06-07,55.560001373291016
2023-06-08,55.95000076293945
2023-06-09,55.970001220703125
2023-06-12,56.15999984741211
2023-06-13,56.54999923706055
2023-06-14,56.72999954223633
2023-06-15,57.34000015258789
2023-06-16,57.18000030517578
2023-06-20,56.72999954223633
2023-06-21,56.61000061035156
2023-06-22,56.54999923706055
2023-06-23,55.939998626708984
2023-06-26,55.83000183105469
2023-06-27,56.43000030517578
2023-06-28,56.38999938964844
2023-06-29,56.5099983215332
2023-06-30,57.08000183105469
2023-07-03,57.09000015258789
2023-07-05,56.810001373291016
2023-07-06,55.9900016784668
2023-07-07,56.119998931884766
2023-07-10,56.380001068115234
2023-07-11,56.880001068115234
2023-07-12,57.47999954223633
2023-07-13,58.27000045776367
2023-07-14,58.22999954223633
2023-07-17,58.189998626708984
2023-07-18,58.58000183105469
2023-07-19,58.4900016784668
2023-07-20,58.18000030517578
2023-07-21,58.209999084472656
2023-07-24,58.2400016784668
2023-07-25,58.599998474121094
2023-07-26,58.54999923706055
2023-07-27,58.349998474121094
2023-07-28,58.84000015258789
2023-07-31,58.88999938964844
2023-08-01,58.650001525878906
2023-08-02,57.630001068115234
2023-08-03,57.459999084472656
2023-08-04,57.52000045776367
2023-08-07,58.02000045776367
2023-08-08,57.68000030517578
2023-08-09,57.459999084472656
2023-08-10,57.459999084472656
2023-08-11,57.15999984741211
2023-08-14,57.209999084472656
2023-08-15,56.529998779296875
2023-08-16,56.15999984741211
2023-08-17,55.7400016784668
2023-08-18,55.75
2023-08-21,56.06999969482422
2023-08-22,56.029998779296875
2023-08-23,56.61000061035156
2023-08-24,55.81999969482422
2023-08-25,56.060001373291016
2023-08-28,56.43000030517578
2023-08-29,57.31999969482422
2023-08-30,57.38999938964844
2023-08-31,57.310001373291016
2023-09-01,57.290000915527344
2023-09-05,56.9900016784668
2023-09-06,56.7400016784668
2023-09-07,56.54999923706055
2023-09-08,56.56999969482422
2023-09-11,56.709999084472656
2023-09-12,56.5
2023-09-13,56.439998626708984
2023-09-14,56.95000076293945
2023-09-15,56.68000030517578
2023-09-18,56.54999923706055
2023-09-19,56.369998931884766
2023-09-20,56.02000045776367
2023-09-21,55.08000183105469
2023-09-22,55.08000183105469
2023-09-25,55.11000061035156
2023-09-26,54.400001525878906
2023-09-27,54.45000076293945
2023-09-28,54.84000015258789
2023-09-29,54.68000030517578
2023-10-02,54.31999969482422
2023-10-03,53.599998474121094
2023-10-04,53.810001373291016
2023-10-05,53.880001068115234
2023-10-06,54.61000061035156
2023-10-09,54.7400016784668
2023-10-10,55.34000015258789
2023-10-11,55.5099983215332
2023-10-12,55.2599983215332
2023-10-13,54.88999938964844
2023-10-16,55.349998474121094
2023-10-17,55.400001525878906
2023-10-18,54.66999816894531
2023-10-19,54.220001220703125
2023-10-20,53.709999084472656
2023-10-23,53.709999084472656
2023-10-24,54.040000915527344
2023-10-25,53.56999969482422
2023-10-26,53.099998474121094
2023-10-27,52.880001068115234
2023-10-30,53.439998626708984
2023-10-31,53.560001373291016
2023-11-01,54.099998474121094
2023-11-02,55.119998931884766
2023-11-03,55.59000015258789
2023-11-06,55.61000061035156
2023-11-07,55.4900016784668
2023-11-08,55.5099983215332
2023-11-09,55.2400016784668
2023-11-10,55.84000015258789
2023-11-13,55.88999938964844
2023-11-14,57.04999923706055
2023-11-15,57.13999938964844
2023-11-16,57.11000061035156
2023-11-17,57.4900016784668
2023-11-20,57.97999954223633
2023-11-21,57.790000915527344
2023-11-22,57.86000061035156
2023-11-24,58.040000915527344
2023-11-27,57.779998779296875
2023-11-28,57.880001068115234
2023-11-29,57.86000061035156
2023-11-30,57.9900016784668
2023-12-01,58.41999816894531
2023-12-04,58.0099983215332
2023-12-05,57.79999923706055
2023-12-06,57.63999938964844
2023-12-07,57.939998626708984
2023-12-08,58.2400016784668
2023-12-11,58.65999984741211
2023-12-12,57.650001525878906
2023-12-13,58.4900016784668
2023-12-14,58.86000061035156
2023-12-15,58.810001373291016
2023-12-18,58.939998626708984
2023-12-19,59.33000183105469
2023-12-20,58.59000015258789
2023-12-21,59.2599983215332
2023-12-22,59.34000015258789
2023-12-26,59.58000183105469
2023-12-27,59.88999938964844
2023-12-28,59.869998931884766
2023-12-29,59.790000915527344
2024-01-02,59.27000045776367
2024-01-03,58.810001373291016
2024-01-04,58.90999984741211
2024-01-05,58.869998931884766
2024-01-08,59.45000076293945
2024-01-09,59.2400016784668
2024-01-10,59.40999984741211
2024-01-11,59.43000030517578
2024-01-12,59.68000030517578
2024-01-16,59.13999938964844
2024-01-17,58.630001068115234
2024-01-18,59.09000015258789
2024-01-19,59.68000030517578
2024-01-22,59.650001525878906
2024-01-23,59.689998626708984
2024-01-24,60.06999969482422
2024-01-25,60.22999954223633
2024-01-26,60.369998931884766
2024-01-29,60.79999923706055
2024-01-30,60.7400016784668
2024-01-31,60.099998474121094
2024-02-01,60.709999084472656
2024-02-02,60.68000030517578
2024-02-05,60.439998626708984
2024-02-06,60.720001220703125
2024-02-07,60.97999954223633
2024-02-08,60.959999084472656
2024-02-09,61.29999923706055
2024-02-12,61.29999923706055
2024-02-13,60.56999969482422
2024-02-14,61.040000915527344
2024-02-15,61.65999984741211
2024-02-16,61.65999984741211
2024-02-20,61.5099983215332
2024-02-21,61.540000915527344
2024-02-22,62.560001373291016
2024-02-23,62.59000015258789
2024-02-26,62.41999816894531
2024-02-27,62.45000076293945
2024-02-28,62.33000183105469
2024-02-29,62.470001220703125
2024-03-01,63.18000030517578
2024-03-04,63.20000076293945
2024-03-05,62.66999816894531
2024-03-06,63.11000061035156
2024-03-07,64.02999877929688
2024-03-08,63.540000915527344
2024-03-11,63.220001220703125
2024-03-12,63.72999954223633
2024-03-13,63.810001373291016
2024-03-14,63.68000030517578
2024-03-15,63.25
2024-03-18,63.4900016784668
2024-03-19,63.689998626708984
2024-03-20,64.31999969482422
2024-03-21,64.52999877929688
2024-03-22,64.27999877929688
2024-03-25,64.20999908447266
2024-03-26,64.0999984741211
2024-03-27,64.47000122070312
2024-03-28,64.47000122070312
2024-04-01,64.33999633789062
2024-04-02,64.04000091552734
2024-04-03,64.44000244140625
2024-04-04,63.720001220703125
2024-04-05,64.2699966430664
2024-04-08,64.41999816894531
2024-04-09,64.44000244140625
2024-04-10,63.970001220703125
2024-04-11,64.19000244140625
2024-04-12,63.150001525878906
2024-04-15,62.599998474121094
2024-04-16,62.38999938964844
2024-04-17,62.220001220703125
2024-04-18,62.06999969482422
2024-04-19,61.56999969482422
2024-04-22,62.0099983215332
2024-04-23,62.869998931884766
2024-04-24,62.880001068115234
2024-04-25,62.70000076293945
2024-04-26,63.2599983215332
2024-04-29,63.45000076293945
2024-04-30,62.47999954223633
2024-05-01,62.34000015258789
2024-05-02,62.83000183105469
2024-05-03,63.380001068115234
2024-05-06,64.12000274658203
2024-05-07,64.26000213623047
2024-05-08,64.26000213623047
2024-05-09,64.41000366210938
2024-05-10,64.6500015258789
2024-05-13,64.58999633789062
2024-05-14,65.01000213623047
2024-05-15,65.73999786376953
2024-05-16,65.58999633789062
2024-05-17,65.70999908447266
2024-05-20,65.87000274658203
2024-05-21,65.8499984741211
2024-05-22,65.5199966430664
2024-05-23,65.13999938964844
2024-05-24,65.55999755859375
2024-05-28,65.52999877929688
2024-05-29,64.66000366210938
2024-05-30,64.4800033569336
2024-05-31,64.76000213623047
2024-06-03,64.81999969482422
2024-06-04,64.5999984741211
2024-06-05,65.5199966430664
2024-06-06,65.62000274658203
2024-06-07,65.26000213623047
2024-06-10,65.16999816894531
2024-06-11,64.88999938964844
2024-06-12,65.37000274658203
2024-06-13,65.31999969482422
2024-06-14,65.05999755859375
2024-06-17,65.55999755859375
2024-06-18,65.63999938964844
2024-06-20,65.76000213623047
2024-06-21,65.37999725341797
2024-06-24,65.3499984741211
2024-06-25,65.43000030517578
2024-06-26,65.2699966430664
2024-06-27,65.27999877929688
2024-06-28,65.12000274658203
2024-07-01,65.37000274658203
2024-07-02,65.58000183105469
2024-07-03,66.16000366210938
2024-07-05,66.62999725341797
2024-07-08,66.62000274658203
2024-07-09,66.37000274658203
2024-07-10,67.16000366210938
2024-07-11,67.05999755859375
2024-07-12,67.38999938964844
2024-07-15,67.30000305175781
2024-07-16,67.4800033569336
2024-07-17,66.47000122070312
2024-07-18,65.91999816894531
2024-07-19,65.5
2024-07-22,65.93000030517578
2024-07-23,66.05999755859375
2024-07-24,64.75
2024-07-25,64.37999725341797
2024-07-26,64.93000030517578
2024-07-29,64.91999816894531
2024-07-30,64.75
2024-07-31,65.77999877929688
2024-08-01,64.58000183105469
2024-08-02,63.33000183105469
2024-08-05,61.81999969482422
2024-08-06,62.27000045776367
2024-08-07,62.09000015258789
2024-08-08,63.52000045776367
2024-08-09,63.83000183105469
2024-08-12,63.779998779296875
2024-08-13,64.73999786376953
2024-08-14,64.95999908447266
2024-08-15,65.98999786376953
2024-08-16,66.12999725341797
2024-08-19,66.7699966430664
2024-08-20,66.58999633789062
2024-08-21,66.80999755859375
2024-08-22,66.37000274658203
2024-08-23,67.12000274658203
2024-08-26,66.95999908447266
2024-08-27,67.13999938964844
2024-08-28,66.83000183105469
2024-08-29,66.9800033569336
2024-08-30,67.41000366210938
2024-09-03,65.81999969482422
2024-09-04,65.63999938964844
2024-09-05,65.37000274658203
2024-09-06,64.27999877929688
2024-09-09,64.86000061035156
2024-09-10,64.93000030517578
2024-09-11,65.70999908447266
2024-09-12,66.33000183105469
2024-09-13,66.73999786376953
2024-09-16,66.76000213623047
2024-09-17,66.72000122070312
2024-09-18,66.47000122070312
2024-09-19,67.63999938964844
2024-09-20,67.48999786376953
2024-09-23,67.66999816894531
2024-09-24,68.22000122070312
2024-09-25,68.11000061035156
2024-09-26,68.9800033569336
2024-09-27,68.76000213623047
2024-09-30,68.61000061035156
2024-10-01,68.23999786376953
2024-10-02,68.3499984741211
2024-10-03,68.0
2024-10-04,68.5199966430664
2024-10-07,68.26000213623047
2024-10-08,68.36000061035156
2024-10-09,68.62999725341797
2024-10-10,68.52999877929688
2024-10-11,68.94000244140625
2024-10-14,69.25
2024-10-15,68.26000213623047
2024-10-16,68.52999877929688
2024-10-17,68.7699966430664
2024-10-18,69.04000091552734
2024-10-21,68.69000244140625
2024-10-22,68.55999755859375
2024-10-23,67.94000244140625
2024-10-24,68.02999877929688
2024-10-25,67.9800033569336
2024-10-28,68.18000030517578
2024-10-29,68.23999786376953
2024-10-30,67.95999908447266
2024-10-31,67.02999877929688
2024-11-01,67.2699966430664
2024-11-04,67.16999816894531
2024-11-05,67.95999908447266
2024-11-06,68.38999938964844
2024-11-07,69.12999725341797
2024-11-08,68.91999816894531
2024-11-11,68.87999725341797
2024-11-12,68.12000274658203
2024-11-13,67.80999755859375
2024-11-14,67.54000091552734
2024-11-15,66.83000183105469
2024-11-18,67.27999877929688
2024-11-19,67.30999755859375
2024-11-20,67.2699966430664
2024-11-21,67.55000305175781
