Date,RCEEX
2022-10-11,57.2599983215332
2022-10-12,57.09000015258789
2022-10-13,57.90999984741211
2022-10-14,57.18000030517578
2022-10-17,58.040000915527344
2022-10-18,58.45000076293945
2022-10-19,58.02000045776367
2022-10-20,57.630001068115234
2022-10-21,58.41999816894531
2022-10-24,58.68000030517578
2022-10-25,59.290000915527344
2022-10-26,59.630001068115234
2022-10-27,59.7400016784668
2022-10-28,60.45000076293945
2022-10-31,60.20000076293945
2022-11-01,60.43000030517578
2022-11-02,59.709999084472656
2022-11-03,59.439998626708984
2022-11-04,60.43000030517578
2022-11-07,60.70000076293945
2022-11-08,61.04999923706055
2022-11-09,60.47999954223633
2022-11-10,62.38999938964844
2022-11-11,62.66999816894531
2022-11-14,62.349998474121094
2022-11-15,62.810001373291016
2022-11-16,62.70000076293945
2022-11-17,62.58000183105469
2022-11-18,62.81999969482422
2022-11-21,62.86000061035156
2022-11-22,63.45000076293945
2022-11-23,63.720001220703125
2022-11-25,63.900001525878906
2022-11-28,63.25
2022-11-29,63.40999984741211
2022-11-30,64.54000091552734
2022-12-01,64.80000305175781
2022-12-02,64.83000183105469
2022-12-05,64.16000366210938
2022-12-06,63.84000015258789
2022-12-07,63.849998474121094
2022-12-08,64.06999969482422
2022-12-09,63.95000076293945
2022-12-12,64.30999755859375
2022-12-13,64.70999908447266
2022-12-14,64.6500015258789
2022-12-15,63.790000915527344
2022-12-16,62.5099983215332
2022-12-19,62.36000061035156
2022-12-20,62.34000015258789
2022-12-21,62.939998626708984
2022-12-22,62.599998474121094
2022-12-23,62.84000015258789
2022-12-27,62.880001068115234
2022-12-28,62.400001525878906
2022-12-29,62.939998626708984
2022-12-30,62.720001220703125
2023-01-03,62.709999084472656
2023-01-04,63.220001220703125
2023-01-05,62.86000061035156
2023-01-06,64.04000091552734
2023-01-09,64.0
2023-01-10,64.01000213623047
2023-01-11,64.36000061035156
2023-01-12,64.73999786376953
2023-01-13,64.7699966430664
2023-01-17,64.68000030517578
2023-01-18,64.12999725341797
2023-01-19,63.970001220703125
2023-01-20,64.43000030517578
2023-01-23,64.56999969482422
2023-01-24,64.69999694824219
2023-01-25,64.83000183105469
2023-01-26,65.12999725341797
2023-01-27,64.94999694824219
2023-01-30,64.62000274658203
2023-01-31,65.08999633789062
2023-02-01,65.33999633789062
2023-02-02,65.18000030517578
2023-02-03,64.66000366210938
2023-02-06,64.33000183105469
2023-02-07,64.61000061035156
2023-02-08,64.41000366210938
2023-02-09,64.1500015258789
2023-02-10,64.37999725341797
2023-02-13,64.81999969482422
2023-02-14,64.63999938964844
2023-02-15,64.52999877929688
2023-02-16,64.16000366210938
2023-02-17,64.20999908447266
2023-02-21,63.65999984741211
2023-02-22,63.41999816894531
2023-02-23,63.540000915527344
2023-02-24,63.060001373291016
2023-02-27,63.290000915527344
2023-02-28,63.040000915527344
2023-03-01,63.06999969482422
2023-03-02,63.2400016784668
2023-03-03,63.86000061035156
2023-03-06,63.77000045776367
2023-03-07,62.939998626708984
2023-03-08,62.97999954223633
2023-03-09,62.459999084472656
2023-03-10,62.15999984741211
2023-03-13,61.79999923706055
2023-03-14,62.130001068115234
2023-03-15,61.45000076293945
2023-03-16,61.84000015258789
2023-03-17,61.43000030517578
2023-03-20,61.97999954223633
2023-03-21,62.27000045776367
2023-03-22,61.93000030517578
2023-03-23,61.93000030517578
2023-03-24,62.09000015258789
2023-03-27,62.189998626708984
2023-03-28,62.369998931884766
2023-03-29,62.83000183105469
2023-03-30,63.150001525878906
2023-03-31,63.560001373291016
2023-04-03,63.900001525878906
2023-04-04,63.83000183105469
2023-04-05,63.93000030517578
2023-04-06,64.08000183105469
2023-04-10,63.9900016784668
2023-04-11,64.20999908447266
2023-04-12,64.31999969482422
2023-04-13,64.62999725341797
2023-04-14,64.3499984741211
2023-04-17,64.44999694824219
2023-04-18,64.58999633789062
2023-04-19,64.68000030517578
2023-04-20,64.5199966430664
2023-04-21,64.52999877929688
2023-04-24,64.69000244140625
2023-04-25,64.33999633789062
2023-04-26,64.04000091552734
2023-04-27,64.3499984741211
2023-04-28,64.72000122070312
2023-05-01,64.55999755859375
2023-05-02,63.90999984741211
2023-05-03,63.7599983215332
2023-05-04,63.61000061035156
2023-05-05,64.2300033569336
2023-05-08,64.0999984741211
2023-05-09,63.93000030517578
2023-05-10,63.90999984741211
2023-05-11,63.630001068115234
2023-05-12,63.4900016784668
2023-05-15,63.68000030517578
2023-05-16,63.119998931884766
2023-05-17,63.31999969482422
2023-05-18,63.22999954223633
2023-05-19,63.310001373291016
2023-05-22,63.27000045776367
2023-05-23,63.0099983215332
2023-05-24,62.5
2023-05-25,62.2599983215332
2023-05-26,62.790000915527344
2023-05-30,62.61000061035156
2023-05-31,62.38999938964844
2023-06-01,62.720001220703125
2023-06-02,63.400001525878906
2023-06-05,63.2400016784668
2023-06-06,63.369998931884766
2023-06-07,63.45000076293945
2023-06-08,63.77000045776367
2023-06-09,63.63999938964844
2023-06-12,63.41999816894531
2023-06-13,63.61000061035156
2023-06-14,63.77000045776367
2023-06-15,64.37000274658203
2023-06-16,64.30999755859375
2023-06-20,63.900001525878906
2023-06-21,63.900001525878906
2023-06-22,63.619998931884766
2023-06-23,63.20000076293945
2023-06-26,63.34000015258789
2023-06-27,63.619998931884766
2023-06-28,63.540000915527344
2023-06-29,63.599998474121094
2023-06-30,64.05999755859375
2023-07-03,64.19999694824219
2023-07-05,63.88999938964844
2023-07-06,63.220001220703125
2023-07-07,63.20000076293945
2023-07-10,63.45000076293945
2023-07-11,63.900001525878906
2023-07-12,64.45999908447266
2023-07-13,65.0199966430664
2023-07-14,64.79000091552734
2023-07-17,64.7300033569336
2023-07-18,64.91999816894531
2023-07-19,65.13999938964844
2023-07-20,65.2300033569336
2023-07-21,65.38999938964844
2023-07-24,65.44000244140625
2023-07-25,65.41999816894531
2023-07-26,65.44000244140625
2023-07-27,65.06999969482422
2023-07-28,65.37000274658203
2023-07-31,65.36000061035156
2023-08-01,65.01000213623047
2023-08-02,64.3499984741211
2023-08-03,64.05000305175781
2023-08-04,64.12999725341797
2023-08-07,64.5
2023-08-08,64.19999694824219
2023-08-09,64.2300033569336
2023-08-10,64.18000030517578
2023-08-11,63.970001220703125
2023-08-14,63.86000061035156
2023-08-15,63.2599983215332
2023-08-16,62.95000076293945
2023-08-17,62.7400016784668
2023-08-18,62.790000915527344
2023-08-21,62.790000915527344
2023-08-22,62.65999984741211
2023-08-23,63.119998931884766
2023-08-24,62.68000030517578
2023-08-25,62.869998931884766
2023-08-28,63.15999984741211
2023-08-29,63.83000183105469
2023-08-30,63.869998931884766
2023-08-31,63.70000076293945
2023-09-01,63.56999969482422
2023-09-05,63.09000015258789
2023-09-06,62.86000061035156
2023-09-07,62.84000015258789
2023-09-08,62.9900016784668
2023-09-11,62.79999923706055
2023-09-12,62.81999969482422
2023-09-13,62.880001068115234
2023-09-14,63.40999984741211
2023-09-15,63.13999938964844
2023-09-18,63.08000183105469
2023-09-19,62.970001220703125
2023-09-20,62.86000061035156
2023-09-21,62.11000061035156
2023-09-22,62.0099983215332
2023-09-25,61.849998474121094
2023-09-26,61.29999923706055
2023-09-27,61.15999984741211
2023-09-28,61.43000030517578
2023-09-29,61.25
2023-10-02,60.599998474121094
2023-10-03,60.0
2023-10-04,60.130001068115234
2023-10-05,60.209999084472656
2023-10-06,60.56999969482422
2023-10-09,61.040000915527344
2023-10-10,61.47999954223633
2023-10-11,61.68000030517578
2023-10-12,61.29999923706055
2023-10-13,61.2599983215332
2023-10-16,61.61000061035156
2023-10-17,61.54999923706055
2023-10-18,61.029998779296875
2023-10-19,60.54999923706055
2023-10-20,60.209999084472656
2023-10-23,60.08000183105469
2023-10-24,60.38999938964844
2023-10-25,60.09000015258789
2023-10-26,59.97999954223633
2023-10-27,59.45000076293945
2023-10-30,59.900001525878906
2023-10-31,60.06999969482422
2023-11-01,60.5099983215332
2023-11-02,61.470001220703125
2023-11-03,61.939998626708984
2023-11-06,61.7400016784668
2023-11-07,61.58000183105469
2023-11-08,61.529998779296875
2023-11-09,61.209999084472656
2023-11-10,61.58000183105469
2023-11-13,61.58000183105469
2023-11-14,62.66999816894531
2023-11-15,62.689998626708984
2023-11-16,62.709999084472656
2023-11-17,63.060001373291016
2023-11-20,63.29999923706055
2023-11-21,63.189998626708984
2023-11-22,63.27000045776367
2023-11-24,63.47999954223633
2023-11-27,63.380001068115234
2023-11-28,63.560001373291016
2023-11-29,63.630001068115234
2023-11-30,63.779998779296875
2023-12-01,64.38999938964844
2023-12-04,64.22000122070312
2023-12-05,64.05999755859375
2023-12-06,63.900001525878906
2023-12-07,64.06999969482422
2023-12-08,64.18000030517578
2023-12-11,64.5999984741211
2023-12-12,64.79000091552734
2023-12-13,65.76000213623047
2023-12-14,66.30000305175781
2023-12-15,65.05999755859375
2023-12-18,65.0999984741211
2023-12-19,65.43000030517578
2023-12-20,64.83999633789062
2023-12-21,65.31999969482422
2023-12-22,65.51000213623047
2023-12-26,65.72000122070312
2023-12-27,66.02999877929688
2023-12-28,65.98999786376953
2023-12-29,65.93000030517578
2024-01-02,65.87000274658203
2024-01-03,65.55999755859375
2024-01-04,65.58000183105469
2024-01-05,65.58000183105469
2024-01-08,65.95999908447266
2024-01-09,65.66000366210938
2024-01-10,65.69000244140625
2024-01-11,65.61000061035156
2024-01-12,65.83999633789062
2024-01-16,65.31999969482422
2024-01-17,64.87000274658203
2024-01-18,64.98999786376953
2024-01-19,65.43000030517578
2024-01-22,65.41000366210938
2024-01-23,65.4800033569336
2024-01-24,65.51000213623047
2024-01-25,65.77999877929688
2024-01-26,65.80999755859375
2024-01-29,66.08000183105469
2024-01-30,66.08000183105469
2024-01-31,65.66999816894531
2024-02-01,66.16999816894531
2024-02-02,65.81999969482422
2024-02-05,65.30999755859375
2024-02-06,65.58999633789062
2024-02-07,65.56999969482422
2024-02-08,65.44000244140625
2024-02-09,65.5
2024-02-12,65.63999938964844
2024-02-13,64.88999938964844
2024-02-14,65.19000244140625
2024-02-15,65.77999877929688
2024-02-16,65.70999908447266
2024-02-20,65.81999969482422
2024-02-21,65.9800033569336
2024-02-22,66.45999908447266
2024-02-23,66.58999633789062
2024-02-26,66.33999633789062
2024-02-27,66.31999969482422
2024-02-28,66.30000305175781
2024-02-29,66.44000244140625
2024-03-01,66.91999816894531
2024-03-04,66.98999786376953
2024-03-05,66.83999633789062
2024-03-06,67.12999725341797
2024-03-07,67.5999984741211
2024-03-08,67.43000030517578
2024-03-11,67.1500015258789
2024-03-12,67.25
2024-03-13,67.27999877929688
2024-03-14,66.97000122070312
2024-03-15,66.69000244140625
2024-03-18,66.7300033569336
2024-03-19,66.87000274658203
2024-03-20,67.29000091552734
2024-03-21,67.55999755859375
2024-03-22,67.38999938964844
2024-03-25,67.3499984741211
2024-03-26,67.27999877929688
2024-03-27,67.8499984741211
2024-03-28,67.94000244140625
2024-04-01,67.6500015258789
2024-04-02,67.5
2024-04-03,67.47000122070312
2024-04-04,67.02999877929688
2024-04-05,67.13999938964844
2024-04-08,67.25
2024-04-09,67.44999694824219
2024-04-10,66.5999984741211
2024-04-11,66.62999725341797
2024-04-12,65.88999938964844
2024-04-15,65.45999908447266
2024-04-16,65.13999938964844
2024-04-17,65.19000244140625
2024-04-18,65.16999816894531
2024-04-19,65.33999633789062
2024-04-22,65.79000091552734
2024-04-23,66.3499984741211
2024-04-24,66.37000274658203
2024-04-25,66.2699966430664
2024-04-26,66.4000015258789
2024-04-29,66.69000244140625
2024-04-30,65.97000122070312
2024-05-01,65.91999816894531
2024-05-02,66.30999755859375
2024-05-03,66.80000305175781
2024-05-06,67.13999938964844
2024-05-07,67.31999969482422
2024-05-08,67.37999725341797
2024-05-09,67.72000122070312
2024-05-10,68.0
2024-05-13,68.02999877929688
2024-05-14,68.33000183105469
2024-05-15,68.94999694824219
2024-05-16,68.87999725341797
2024-05-17,68.87000274658203
2024-05-20,68.76000213623047
2024-05-21,68.72000122070312
2024-05-22,68.45999908447266
2024-05-23,67.8499984741211
2024-05-24,68.05999755859375
2024-05-28,67.80999755859375
2024-05-29,67.08999633789062
2024-05-30,67.30000305175781
2024-05-31,67.91000366210938
2024-06-03,67.91999816894531
2024-06-04,67.91999816894531
2024-06-05,68.36000061035156
2024-06-06,68.44000244140625
2024-06-07,68.05000305175781
2024-06-10,67.69000244140625
2024-06-11,67.4800033569336
2024-06-12,67.75
2024-06-13,67.87000274658203
2024-06-14,67.77999877929688
2024-06-17,68.05999755859375
2024-06-18,68.2300033569336
2024-06-20,68.33999633789062
2024-06-21,68.08999633789062
2024-06-24,68.36000061035156
2024-06-25,68.16999816894531
2024-06-26,67.9000015258789
2024-06-27,67.88999938964844
2024-06-28,67.93000030517578
2024-07-01,67.91000366210938
2024-07-02,68.02999877929688
2024-07-03,68.41000366210938
2024-07-05,68.63999938964844
2024-07-08,68.6500015258789
2024-07-09,68.52999877929688
2024-07-10,69.06999969482422
2024-07-11,69.55000305175781
2024-07-12,69.8499984741211
2024-07-15,69.79000091552734
2024-07-16,70.13999938964844
2024-07-17,70.19999694824219
2024-07-18,69.91000366210938
2024-07-19,69.47000122070312
2024-07-22,69.79000091552734
2024-07-23,69.73999786376953
2024-07-24,69.2699966430664
2024-07-25,69.45999908447266
2024-07-26,70.05000305175781
2024-07-29,70.06999969482422
2024-07-30,70.16000366210938
2024-07-31,70.72000122070312
2024-08-01,70.20999908447266
2024-08-02,69.88999938964844
2024-08-05,68.51000213623047
2024-08-06,68.7300033569336
2024-08-07,68.66999816894531
2024-08-08,69.52999877929688
2024-08-09,69.6500015258789
2024-08-12,69.66000366210938
2024-08-13,70.41999816894531
2024-08-14,70.66000366210938
2024-08-15,71.22000122070312
2024-08-16,71.4000015258789
2024-08-19,71.94999694824219
2024-08-20,71.83999633789062
2024-08-21,72.04000091552734
2024-08-22,71.80999755859375
2024-08-23,72.56999969482422
2024-08-26,72.54000091552734
2024-08-27,72.66000366210938
2024-08-28,72.5199966430664
2024-08-29,72.52999877929688
2024-08-30,72.87999725341797
2024-09-03,72.22000122070312
2024-09-04,72.33000183105469
2024-09-05,72.12000274658203
2024-09-06,71.4000015258789
2024-09-09,71.94999694824219
2024-09-10,72.0
2024-09-11,72.19000244140625
2024-09-12,72.48999786376953
2024-09-13,72.8499984741211
2024-09-16,72.80000305175781
2024-09-17,72.66999816894531
2024-09-18,72.37999725341797
2024-09-19,72.9000015258789
2024-09-20,72.81999969482422
2024-09-23,73.06999969482422
2024-09-24,73.30000305175781
2024-09-25,72.94000244140625
2024-09-26,73.41999816894531
2024-09-27,73.41000366210938
2024-09-30,73.4000015258789
2024-10-01,73.19000244140625
2024-10-02,73.19000244140625
2024-10-03,72.80999755859375
2024-10-04,72.94999694824219
2024-10-07,72.73999786376953
2024-10-08,72.80999755859375
2024-10-09,73.08000183105469
2024-10-10,72.93000030517578
2024-10-11,73.30000305175781
2024-10-14,73.55999755859375
2024-10-15,73.2300033569336
2024-10-16,73.5199966430664
2024-10-17,73.54000091552734
2024-10-18,73.66000366210938
2024-10-21,73.05999755859375
2024-10-22,73.19000244140625
2024-10-23,72.9000015258789
2024-10-24,72.91000366210938
2024-10-25,72.58999633789062
2024-10-28,72.79000091552734
2024-10-29,72.6500015258789
2024-10-30,72.52999877929688
2024-10-31,72.05999755859375
2024-11-01,71.97000122070312
2024-11-04,72.04000091552734
2024-11-05,72.55999755859375
2024-11-06,72.75
2024-11-07,73.08000183105469
2024-11-08,73.0999984741211
2024-11-11,72.87000274658203
2024-11-12,72.11000061035156
2024-11-13,71.93000030517578
2024-11-14,71.80999755859375
2024-11-15,71.48999786376953
2024-11-18,71.87999725341797
2024-11-19,71.7699966430664
2024-11-20,71.66000366210938
2024-11-21,72.04000091552734
