Date,VEMAX
2023-01-04,33.380001068115234
2023-01-05,33.459999084472656
2023-01-06,33.83000183105469
2023-01-09,34.18000030517578
2023-01-10,34.369998931884766
2023-01-11,34.47999954223633
2023-01-12,34.58000183105469
2023-01-13,34.84000015258789
2023-01-17,34.7400016784668
2023-01-18,34.58000183105469
2023-01-19,34.790000915527344
2023-01-20,35.20000076293945
2023-01-23,35.459999084472656
2023-01-24,35.45000076293945
2023-01-25,35.459999084472656
2023-01-26,35.689998626708984
2023-01-27,35.5099983215332
2023-01-30,35.02000045776367
2023-01-31,34.93000030517578
2023-02-01,35.31999969482422
2023-02-02,35.13999938964844
2023-02-03,34.75
2023-02-06,34.2599983215332
2023-02-07,34.29999923706055
2023-02-08,34.27000045776367
2023-02-09,34.400001525878906
2023-02-10,34.119998931884766
2023-02-13,34.36000061035156
2023-02-14,34.279998779296875
2023-02-15,34.11000061035156
2023-02-16,34.04999923706055
2023-02-17,33.7599983215332
2023-02-21,33.5099983215332
2023-02-22,33.27000045776367
2023-02-23,33.38999938964844
2023-02-24,32.79999923706055
2023-02-27,32.86000061035156
2023-02-28,32.75
2023-03-01,33.349998474121094
2023-03-02,33.47999954223633
2023-03-03,33.72999954223633
2023-03-06,33.709999084472656
2023-03-07,33.310001373291016
2023-03-08,33.34000015258789
2023-03-09,32.720001220703125
2023-03-10,32.45000076293945
2023-03-13,32.47999954223633
2023-03-14,32.439998626708984
2023-03-15,32.0099983215332
2023-03-16,32.25
2023-03-17,32.16999816894531
2023-03-20,32.20000076293945
2023-03-21,32.560001373291016
2023-03-22,32.630001068115234
2023-03-23,33.02000045776367
2023-03-24,32.97999954223633
2023-03-27,32.75
2023-03-28,33.13999938964844
2023-03-29,33.369998931884766
2023-03-30,33.59000015258789
2023-03-31,33.560001373291016
2023-04-03,33.619998931884766
2023-04-04,33.61000061035156
2023-04-05,33.41999816894531
2023-04-06,33.59000015258789
2023-04-10,33.540000915527344
2023-04-11,33.75
2023-04-12,33.540000915527344
2023-04-13,33.86000061035156
2023-04-14,33.77000045776367
2023-04-17,33.970001220703125
2023-04-18,33.880001068115234
2023-04-19,33.540000915527344
2023-04-20,33.470001220703125
2023-04-21,33.16999816894531
2023-04-24,33.119998931884766
2023-04-25,32.56999969482422
2023-04-26,32.77000045776367
2023-04-27,33.16999816894531
2023-04-28,33.349998474121094
2023-05-01,33.27000045776367
2023-05-02,32.93000030517578
2023-05-03,32.90999984741211
2023-05-04,33.18000030517578
2023-05-05,33.5
2023-05-08,33.599998474121094
2023-05-09,33.369998931884766
2023-05-10,33.380001068115234
2023-05-11,33.34000015258789
2023-05-12,33.029998779296875
2023-05-15,33.45000076293945
2023-05-16,33.290000915527344
2023-05-17,33.38999938964844
2023-05-18,33.220001220703125
2023-05-19,33.130001068115234
2023-05-22,33.31999969482422
2023-05-23,32.939998626708984
2023-05-24,32.7400016784668
2023-05-25,32.68000030517578
2023-05-26,33.13999938964844
2023-05-30,32.7599983215332
2023-05-31,32.529998779296875
2023-06-01,32.900001525878906
2023-06-02,33.43000030517578
2023-06-05,33.43000030517578
2023-06-06,33.65999984741211
2023-06-07,33.65999984741211
2023-06-08,33.779998779296875
2023-06-09,33.91999816894531
2023-06-12,34.040000915527344
2023-06-13,34.27000045776367
2023-06-14,34.5099983215332
2023-06-15,34.81999969482422
2023-06-16,34.650001525878906
2023-06-20,34.08000183105469
2023-06-21,33.95000076293945
2023-06-22,33.81999969482422
2023-06-23,33.41999816894531
2023-06-26,33.45000076293945
2023-06-27,33.72999954223633
2023-06-28,33.61000061035156
2023-06-29,33.52000045776367
2023-06-30,33.75
2023-07-03,34.08000183105469
2023-07-05,33.970001220703125
2023-07-06,33.45000076293945
2023-07-07,33.650001525878906
2023-07-10,33.650001525878906
2023-07-11,34.0099983215332
2023-07-12,34.439998626708984
2023-07-13,34.84000015258789
2023-07-14,34.83000183105469
2023-07-17,34.83000183105469
2023-07-18,34.63999938964844
2023-07-19,34.599998474121094
2023-07-20,34.439998626708984
2023-07-21,34.41999816894531
2023-07-24,34.720001220703125
2023-07-25,35.04999923706055
2023-07-26,35.220001220703125
2023-07-27,34.97999954223633
2023-07-28,35.66999816894531
2023-07-31,35.7400016784668
2023-08-01,35.369998931884766
2023-08-02,34.619998931884766
2023-08-03,34.68000030517578
2023-08-04,34.720001220703125
2023-08-07,34.709999084472656
2023-08-08,34.349998474121094
2023-08-09,34.41999816894531
2023-08-10,34.47999954223633
2023-08-11,34.02000045776367
2023-08-14,33.83000183105469
2023-08-15,33.52000045776367
2023-08-16,33.36000061035156
2023-08-17,33.400001525878906
2023-08-18,33.150001525878906
2023-08-21,33.15999984741211
2023-08-22,33.22999954223633
2023-08-23,33.59000015258789
2023-08-24,33.52000045776367
2023-08-25,33.470001220703125
2023-08-28,33.7599983215332
2023-08-29,34.16999816894531
2023-08-30,34.11000061035156
2023-08-31,33.720001220703125
2023-09-01,34.04999923706055
2023-09-05,33.939998626708984
2023-09-06,33.79999923706055
2023-09-07,33.439998626708984
2023-09-08,33.4900016784668
2023-09-11,33.77000045776367
2023-09-12,33.68000030517578
2023-09-13,33.66999816894531
2023-09-14,33.88999938964844
2023-09-15,33.4900016784668
2023-09-18,33.38999938964844
2023-09-19,33.29999923706055
2023-09-20,33.119998931884766
2023-09-21,32.68000030517578
2023-09-22,33.0099983215332
2023-09-25,32.880001068115234
2023-09-26,32.5099983215332
2023-09-27,32.61000061035156
2023-09-28,32.599998474121094
2023-09-29,32.7599983215332
2023-10-02,32.65999984741211
2023-10-03,32.220001220703125
2023-10-04,32.13999938964844
2023-10-05,32.15999984741211
2023-10-06,32.540000915527344
2023-10-09,32.369998931884766
2023-10-10,32.790000915527344
2023-10-11,32.97999954223633
2023-10-12,32.79999923706055
2023-10-13,32.61000061035156
2023-10-16,32.720001220703125
2023-10-17,32.65999984741211
2023-10-18,32.20000076293945
2023-10-19,32.02000045776367
2023-10-20,31.709999084472656
2023-10-23,31.520000457763672
2023-10-24,31.829999923706055
2023-10-25,31.56999969482422
2023-10-26,31.450000762939453
2023-10-27,31.559999465942383
2023-10-30,31.770000457763672
2023-10-31,31.639999389648438
2023-11-01,31.770000457763672
2023-11-02,32.22999954223633
2023-11-03,32.709999084472656
2023-11-06,32.97999954223633
2023-11-07,32.93000030517578
2023-11-08,32.869998931884766
2023-11-09,32.619998931884766
2023-11-10,32.779998779296875
2023-11-13,32.810001373291016
2023-11-14,33.290000915527344
2023-11-15,33.72999954223633
2023-11-16,33.439998626708984
2023-11-17,33.52000045776367
2023-11-20,33.86000061035156
2023-11-21,33.75
2023-11-22,33.66999816894531
2023-11-24,33.70000076293945
2023-11-27,33.56999969482422
2023-11-28,33.779998779296875
2023-11-29,33.66999816894531
2023-11-30,33.779998779296875
2023-12-01,33.83000183105469
2023-12-04,33.630001068115234
2023-12-05,33.5
2023-12-06,33.4900016784668
2023-12-07,33.560001373291016
2023-12-08,33.4900016784668
2023-12-11,33.54999923706055
2023-12-12,33.529998779296875
2023-12-13,33.650001525878906
2023-12-14,34.18000030517578
2023-12-15,33.47999954223633
2023-12-18,33.43000030517578
2023-12-19,33.58000183105469
2023-12-20,33.040000915527344
2023-12-21,33.5
2023-12-22,33.38999938964844
2023-12-26,33.540000915527344
2023-12-27,33.7599983215332
2023-12-28,34.060001373291016
2023-12-29,34.16999816894531
2024-01-02,33.810001373291016
2024-01-03,33.68000030517578
2024-01-04,33.68000030517578
2024-01-05,33.689998626708984
2024-01-08,33.66999816894531
2024-01-09,33.38999938964844
2024-01-10,33.36000061035156
2024-01-11,33.52000045776367
2024-01-12,33.619998931884766
2024-01-16,33.09000015258789
2024-01-17,32.560001373291016
2024-01-18,32.7400016784668
2024-01-19,33.02000045776367
2024-01-22,32.68000030517578
2024-01-23,32.88999938964844
2024-01-24,33.279998779296875
2024-01-25,33.400001525878906
2024-01-26,33.38999938964844
2024-01-29,33.40999984741211
2024-01-30,33.09000015258789
2024-01-31,32.970001220703125
2024-02-01,33.189998626708984
2024-02-02,33.08000183105469
2024-02-05,33.04999923706055
2024-02-06,33.75
2024-02-07,33.810001373291016
2024-02-08,33.709999084472656
2024-02-09,33.75
2024-02-12,33.79999923706055
2024-02-13,33.5099983215332
2024-02-14,33.790000915527344
2024-02-15,33.959999084472656
2024-02-16,34.13999938964844
2024-02-20,34.220001220703125
2024-02-21,34.290000915527344
2024-02-22,34.619998931884766
2024-02-23,34.540000915527344
2024-02-26,34.470001220703125
2024-02-27,34.630001068115234
2024-02-28,34.119998931884766
2024-02-29,34.290000915527344
2024-03-01,34.61000061035156
2024-03-04,34.56999969482422
2024-03-05,34.310001373291016
2024-03-06,34.66999816894531
2024-03-07,34.83000183105469
2024-03-08,34.7400016784668
2024-03-11,34.810001373291016
2024-03-12,35.150001525878906
2024-03-13,34.91999816894531
2024-03-14,34.869998931884766
2024-03-15,34.66999816894531
2024-03-18,34.7599983215332
2024-03-19,34.56999969482422
2024-03-20,34.790000915527344
2024-03-21,34.90999984741211
2024-03-22,34.720001220703125
2024-03-25,34.66999816894531
2024-03-26,34.650001525878906
2024-03-27,34.68000030517578
2024-03-28,34.79999923706055
2024-04-01,35.0099983215332
2024-04-02,35.099998474121094
2024-04-03,35.13999938964844
2024-04-04,35.08000183105469
2024-04-05,35.150001525878906
2024-04-08,35.31999969482422
2024-04-09,35.52000045776367
2024-04-10,35.38999938964844
2024-04-11,35.439998626708984
2024-04-12,34.84000015258789
2024-04-15,34.540000915527344
2024-04-16,34.119998931884766
2024-04-17,34.18000030517578
2024-04-18,34.209999084472656
2024-04-19,34.040000915527344
2024-04-22,34.33000183105469
2024-04-23,34.599998474121094
2024-04-24,34.779998779296875
2024-04-25,34.869998931884766
2024-04-26,35.2400016784668
2024-04-29,35.54999923706055
2024-04-30,35.16999816894531
2024-05-01,35.13999938964844
2024-05-02,35.869998931884766
2024-05-03,36.11000061035156
2024-05-06,36.13999938964844
2024-05-07,35.95000076293945
2024-05-08,35.959999084472656
2024-05-09,35.970001220703125
2024-05-10,36.18000030517578
2024-05-13,36.38999938964844
2024-05-14,36.540000915527344
2024-05-15,36.72999954223633
2024-05-16,37.02000045776367
2024-05-17,37.25
2024-05-20,37.220001220703125
2024-05-21,36.97999954223633
2024-05-22,36.939998626708984
2024-05-23,36.709999084472656
2024-05-24,36.77000045776367
2024-05-28,36.68000030517578
2024-05-29,36.25
2024-05-30,36.11000061035156
2024-05-31,35.849998474121094
2024-06-03,36.27000045776367
2024-06-04,35.630001068115234
2024-06-05,36.22999954223633
2024-06-06,36.34000015258789
2024-06-07,36.18000030517578
2024-06-10,36.369998931884766
2024-06-11,36.150001525878906
2024-06-12,36.369998931884766
2024-06-13,36.380001068115234
2024-06-14,36.470001220703125
2024-06-17,36.61000061035156
2024-06-18,36.83000183105469
2024-06-20,36.880001068115234
2024-06-21,36.56999969482422
2024-06-24,36.56999969482422
2024-06-25,36.529998779296875
2024-06-26,36.47999954223633
2024-06-27,36.41999816894531
2024-06-28,36.5099983215332
2024-07-01,36.58000183105469
2024-07-02,36.61000061035156
2024-07-03,37.099998474121094
2024-07-05,37.099998474121094
2024-07-08,37.209999084472656
2024-07-09,37.38999938964844
2024-07-10,37.54999923706055
2024-07-11,37.75
2024-07-12,37.939998626708984
2024-07-15,37.65999984741211
2024-07-16,37.79999923706055
2024-07-17,37.27000045776367
2024-07-18,37.09000015258789
2024-07-19,36.709999084472656
2024-07-22,36.939998626708984
2024-07-23,36.70000076293945
2024-07-24,36.29999923706055
2024-07-25,36.20000076293945
2024-07-26,36.52000045776367
2024-07-29,36.380001068115234
2024-07-30,36.25
2024-07-31,36.869998931884766
2024-08-01,36.43000030517578
2024-08-02,35.900001525878906
2024-08-05,35.04999923706055
2024-08-06,35.2599983215332
2024-08-07,35.54999923706055
2024-08-08,36.20000076293945
2024-08-09,36.36000061035156
2024-08-12,36.47999954223633
2024-08-13,36.72999954223633
2024-08-14,36.59000015258789
2024-08-15,36.9900016784668
2024-08-16,37.220001220703125
2024-08-19,37.52000045776367
2024-08-20,37.189998626708984
2024-08-21,37.349998474121094
2024-08-22,36.9900016784668
2024-08-23,37.369998931884766
2024-08-26,37.220001220703125
2024-08-27,37.27000045776367
2024-08-28,37.029998779296875
2024-08-29,37.130001068115234
2024-08-30,37.279998779296875
2024-09-03,36.66999816894531
2024-09-04,36.65999984741211
2024-09-05,36.779998779296875
2024-09-06,36.2599983215332
2024-09-09,36.5
2024-09-10,36.400001525878906
2024-09-11,36.599998474121094
2024-09-12,36.88999938964844
2024-09-13,36.97999954223633
2024-09-16,37.119998931884766
2024-09-17,37.22999954223633
2024-09-18,37.04999923706055
2024-09-19,37.810001373291016
2024-09-20,37.65999984741211
2024-09-23,37.93000030517578
2024-09-24,38.93000030517578
2024-09-25,38.869998931884766
2024-09-26,39.86000061035156
2024-09-27,39.939998626708984
2024-09-30,39.790000915527344
2024-10-01,40.130001068115234
2024-10-02,40.68000030517578
2024-10-03,40.2599983215332
2024-10-04,40.72999954223633
2024-10-07,40.810001373291016
2024-10-08,40.0099983215332
2024-10-09,39.65999984741211
2024-10-10,39.84000015258789
2024-10-11,40.02000045776367
2024-10-14,39.939998626708984
2024-10-15,39.15999984741211
2024-10-16,39.45000076293945
2024-10-17,39.22999954223633
2024-10-18,39.75
2024-10-21,39.599998474121094
2024-10-22,39.40999984741211
2024-10-23,39.189998626708984
2024-10-24,39.09000015258789
2024-10-25,39.08000183105469
2024-10-28,39.209999084472656
2024-10-29,39.11000061035156
2024-10-30,38.77000045776367
2024-10-31,38.54999923706055
2024-11-01,38.779998779296875
2024-11-04,38.84000015258789
2024-11-05,39.45000076293945
2024-11-06,39.2400016784668
2024-11-07,39.790000915527344
2024-11-08,39.119998931884766
2024-11-11,38.88999938964844
2024-11-12,38.209999084472656
2024-11-13,37.95000076293945
2024-11-14,37.7400016784668
2024-11-15,37.56999969482422
2024-11-18,37.849998474121094
2024-11-19,38.029998779296875
2024-11-20,38.02000045776367
2024-11-21,37.810001373291016
