Date,WMFFX
2023-01-04,51.91999816894531
2023-01-05,51.45000076293945
2023-01-06,52.58000183105469
2023-01-09,52.2599983215332
2023-01-10,52.470001220703125
2023-01-11,52.90999984741211
2023-01-12,53.11000061035156
2023-01-13,53.20000076293945
2023-01-17,52.959999084472656
2023-01-18,52.16999816894531
2023-01-19,51.849998474121094
2023-01-20,52.5
2023-01-23,52.880001068115234
2023-01-24,52.88999938964844
2023-01-25,52.959999084472656
2023-01-26,53.369998931884766
2023-01-27,53.130001068115234
2023-01-30,52.630001068115234
2023-01-31,53.36000061035156
2023-02-01,53.599998474121094
2023-02-02,53.7599983215332
2023-02-03,53.349998474121094
2023-02-06,53.209999084472656
2023-02-07,53.72999954223633
2023-02-08,53.36000061035156
2023-02-09,52.97999954223633
2023-02-10,53.349998474121094
2023-02-13,53.84000015258789
2023-02-14,53.65999984741211
2023-02-15,53.63999938964844
2023-02-16,53.09000015258789
2023-02-17,53.0
2023-02-21,52.09000015258789
2023-02-22,51.91999816894531
2023-02-23,52.099998474121094
2023-02-24,51.650001525878906
2023-02-27,51.75
2023-02-28,51.560001373291016
2023-03-01,51.459999084472656
2023-03-02,51.86000061035156
2023-03-03,52.560001373291016
2023-03-06,52.54999923706055
2023-03-07,51.72999954223633
2023-03-08,51.72999954223633
2023-03-09,50.88999938964844
2023-03-10,50.29999923706055
2023-03-13,50.20000076293945
2023-03-14,50.83000183105469
2023-03-15,50.099998474121094
2023-03-16,50.83000183105469
2023-03-17,50.27000045776367
2023-03-20,50.75
2023-03-21,51.189998626708984
2023-03-22,50.369998931884766
2023-03-23,50.400001525878906
2023-03-24,50.709999084472656
2023-03-27,50.880001068115234
2023-03-28,50.849998474121094
2023-03-29,51.369998931884766
2023-03-30,51.68000030517578
2023-03-31,52.27000045776367
2023-04-03,52.66999816894531
2023-04-04,52.349998474121094
2023-04-05,52.41999816894531
2023-04-06,52.529998779296875
2023-04-10,52.68000030517578
2023-04-11,52.790000915527344
2023-04-12,52.689998626708984
2023-04-13,53.189998626708984
2023-04-14,53.02000045776367
2023-04-17,53.209999084472656
2023-04-18,53.310001373291016
2023-04-19,53.189998626708984
2023-04-20,53.04999923706055
2023-04-21,53.06999969482422
2023-04-24,53.119998931884766
2023-04-25,52.43000030517578
2023-04-26,52.06999969482422
2023-04-27,52.869998931884766
2023-04-28,53.31999969482422
2023-05-01,53.38999938964844
2023-05-02,52.66999816894531
2023-05-03,52.380001068115234
2023-05-04,52.0
2023-05-05,52.849998474121094
2023-05-08,52.790000915527344
2023-05-09,52.58000183105469
2023-05-10,52.70000076293945
2023-05-11,52.54999923706055
2023-05-12,52.54999923706055
2023-05-15,52.72999954223633
2023-05-16,52.279998779296875
2023-05-17,52.849998474121094
2023-05-18,53.18000030517578
2023-05-19,53.209999084472656
2023-05-22,53.22999954223633
2023-05-23,52.790000915527344
2023-05-24,52.349998474121094
2023-05-25,52.529998779296875
2023-05-26,53.29999923706055
2023-05-30,53.09000015258789
2023-05-31,52.939998626708984
2023-06-01,53.27000045776367
2023-06-02,54.150001525878906
2023-06-05,53.97999954223633
2023-06-06,54.029998779296875
2023-06-07,54.11000061035156
2023-06-08,54.380001068115234
2023-06-09,54.36000061035156
2023-06-12,54.810001373291016
2023-06-13,55.09000015258789
2023-06-14,53.40999984741211
2023-06-15,54.06999969482422
2023-06-16,53.83000183105469
2023-06-20,53.439998626708984
2023-06-21,53.36000061035156
2023-06-22,53.33000183105469
2023-06-23,52.900001525878906
2023-06-26,52.900001525878906
2023-06-27,53.38999938964844
2023-06-28,53.290000915527344
2023-06-29,53.63999938964844
2023-06-30,54.099998474121094
2023-07-03,54.11000061035156
2023-07-05,53.900001525878906
2023-07-06,53.439998626708984
2023-07-07,53.310001373291016
2023-07-10,53.630001068115234
2023-07-11,54.029998779296875
2023-07-12,54.279998779296875
2023-07-13,54.61000061035156
2023-07-14,54.65999984741211
2023-07-17,54.83000183105469
2023-07-18,55.15999984741211
2023-07-19,55.22999954223633
2023-07-20,55.2400016784668
2023-07-21,55.36000061035156
2023-07-24,55.58000183105469
2023-07-25,55.68000030517578
2023-07-26,55.599998474121094
2023-07-27,55.400001525878906
2023-07-28,55.79999923706055
2023-07-31,55.779998779296875
2023-08-01,55.77000045776367
2023-08-02,55.22999954223633
2023-08-03,55.06999969482422
2023-08-04,54.810001373291016
2023-08-07,55.349998474121094
2023-08-08,55.20000076293945
2023-08-09,54.9900016784668
2023-08-10,54.939998626708984
2023-08-11,54.93000030517578
2023-08-14,55.13999938964844
2023-08-15,54.52000045776367
2023-08-16,54.2400016784668
2023-08-17,53.900001525878906
2023-08-18,54.0
2023-08-21,54.209999084472656
2023-08-22,54.0099983215332
2023-08-23,54.40999984741211
2023-08-24,53.79999923706055
2023-08-25,54.099998474121094
2023-08-28,54.40999984741211
2023-08-29,54.97999954223633
2023-08-30,55.08000183105469
2023-08-31,54.93000030517578
2023-09-01,54.91999816894531
2023-09-05,54.619998931884766
2023-09-06,54.400001525878906
2023-09-07,54.380001068115234
2023-09-08,54.4900016784668
2023-09-11,54.63999938964844
2023-09-12,54.54999923706055
2023-09-13,54.34000015258789
2023-09-14,54.90999984741211
2023-09-15,54.34000015258789
2023-09-18,54.36000061035156
2023-09-19,54.25
2023-09-20,53.91999816894531
2023-09-21,53.220001220703125
2023-09-22,53.11000061035156
2023-09-25,53.2400016784668
2023-09-26,52.560001373291016
2023-09-27,52.650001525878906
2023-09-28,52.95000076293945
2023-09-29,52.72999954223633
2023-10-02,52.529998779296875
2023-10-03,51.970001220703125
2023-10-04,52.18000030517578
2023-10-05,52.15999984741211
2023-10-06,52.7599983215332
2023-10-09,53.29999923706055
2023-10-10,53.540000915527344
2023-10-11,53.77000045776367
2023-10-12,53.58000183105469
2023-10-13,53.4900016784668
2023-10-16,54.029998779296875
2023-10-17,54.060001373291016
2023-10-18,53.54999923706055
2023-10-19,53.060001373291016
2023-10-20,52.5
2023-10-23,52.29999923706055
2023-10-24,52.599998474121094
2023-10-25,52.209999084472656
2023-10-26,51.61000061035156
2023-10-27,51.220001220703125
2023-10-30,51.810001373291016
2023-10-31,52.06999969482422
2023-11-01,52.400001525878906
2023-11-02,53.38999938964844
2023-11-03,53.7400016784668
2023-11-06,53.790000915527344
2023-11-07,53.790000915527344
2023-11-08,53.86000061035156
2023-11-09,53.459999084472656
2023-11-10,54.220001220703125
2023-11-13,54.16999816894531
2023-11-14,55.040000915527344
2023-11-15,55.119998931884766
2023-11-16,55.189998626708984
2023-11-17,55.36000061035156
2023-11-20,55.72999954223633
2023-11-21,55.619998931884766
2023-11-22,55.83000183105469
2023-11-24,56.02000045776367
2023-11-27,55.720001220703125
2023-11-28,55.709999084472656
2023-11-29,55.689998626708984
2023-11-30,56.040000915527344
2023-12-01,56.349998474121094
2023-12-04,56.220001220703125
2023-12-05,56.0099983215332
2023-12-06,55.79999923706055
2023-12-07,56.029998779296875
2023-12-08,56.29999923706055
2023-12-11,56.939998626708984
2023-12-12,57.2400016784668
2023-12-13,58.02000045776367
2023-12-14,58.16999816894531
2023-12-15,56.540000915527344
2023-12-18,56.7400016784668
2023-12-19,57.029998779296875
2023-12-20,56.20000076293945
2023-12-21,56.720001220703125
2023-12-22,56.790000915527344
2023-12-26,57.09000015258789
2023-12-27,57.18000030517578
2023-12-28,57.209999084472656
2023-12-29,57.119998931884766
2024-01-02,56.95000076293945
2024-01-03,56.59000015258789
2024-01-04,56.470001220703125
2024-01-05,56.52000045776367
2024-01-08,57.02000045776367
2024-01-09,56.869998931884766
2024-01-10,57.02000045776367
2024-01-11,57.0099983215332
2024-01-12,57.08000183105469
2024-01-16,56.83000183105469
2024-01-17,56.59000015258789
2024-01-18,56.90999984741211
2024-01-19,57.560001373291016
2024-01-22,57.61000061035156
2024-01-23,57.790000915527344
2024-01-24,57.880001068115234
2024-01-25,57.959999084472656
2024-01-26,57.90999984741211
2024-01-29,58.220001220703125
2024-01-30,58.310001373291016
2024-01-31,57.66999816894531
2024-02-01,58.29999923706055
2024-02-02,58.43000030517578
2024-02-05,58.22999954223633
2024-02-06,58.459999084472656
2024-02-07,58.90999984741211
2024-02-08,58.95000076293945
2024-02-09,59.189998626708984
2024-02-12,59.209999084472656
2024-02-13,58.45000076293945
2024-02-14,58.95000076293945
2024-02-15,59.38999938964844
2024-02-16,59.27000045776367
2024-02-20,59.08000183105469
2024-02-21,59.279998779296875
2024-02-22,60.209999084472656
2024-02-23,60.22999954223633
2024-02-26,60.09000015258789
2024-02-27,60.150001525878906
2024-02-28,60.119998931884766
2024-02-29,60.290000915527344
2024-03-01,60.93000030517578
2024-03-04,60.95000076293945
2024-03-05,60.369998931884766
2024-03-06,60.70000076293945
2024-03-07,61.2400016784668
2024-03-08,60.7599983215332
2024-03-11,60.79999923706055
2024-03-12,61.13999938964844
2024-03-13,60.83000183105469
2024-03-14,60.720001220703125
2024-03-15,60.38999938964844
2024-03-18,60.61000061035156
2024-03-19,60.91999816894531
2024-03-20,61.43000030517578
2024-03-21,61.900001525878906
2024-03-22,61.68000030517578
2024-03-25,61.540000915527344
2024-03-26,61.41999816894531
2024-03-27,61.97999954223633
2024-03-28,62.119998931884766
2024-04-01,61.9900016784668
2024-04-02,61.470001220703125
2024-04-03,61.4900016784668
2024-04-04,60.7400016784668
2024-04-05,61.31999969482422
2024-04-08,61.33000183105469
2024-04-09,61.36000061035156
2024-04-10,60.75
2024-04-11,61.0099983215332
2024-04-12,60.08000183105469
2024-04-15,59.61000061035156
2024-04-16,59.630001068115234
2024-04-17,59.38999938964844
2024-04-18,59.290000915527344
2024-04-19,59.20000076293945
2024-04-22,59.630001068115234
2024-04-23,60.290000915527344
2024-04-24,60.2400016784668
2024-04-25,60.119998931884766
2024-04-26,60.5
2024-04-29,60.58000183105469
2024-04-30,59.7599983215332
2024-05-01,59.36000061035156
2024-05-02,59.61000061035156
2024-05-03,60.08000183105469
2024-05-06,60.63999938964844
2024-05-07,60.869998931884766
2024-05-08,61.02000045776367
2024-05-09,61.369998931884766
2024-05-10,61.560001373291016
2024-05-13,61.52000045776367
2024-05-14,61.84000015258789
2024-05-15,62.56999969482422
2024-05-16,62.41999816894531
2024-05-17,62.52000045776367
2024-05-20,62.5099983215332
2024-05-21,62.619998931884766
2024-05-22,62.40999984741211
2024-05-23,61.86000061035156
2024-05-24,62.150001525878906
2024-05-28,61.869998931884766
2024-05-29,61.119998931884766
2024-05-30,61.09000015258789
2024-05-31,61.689998626708984
2024-06-03,61.529998779296875
2024-06-04,61.61000061035156
2024-06-05,62.2400016784668
2024-06-06,62.16999816894531
2024-06-07,62.029998779296875
2024-06-10,62.38999938964844
2024-06-11,62.380001068115234
2024-06-12,59.720001220703125
2024-06-13,60.11000061035156
2024-06-14,60.08000183105469
2024-06-17,60.720001220703125
2024-06-18,60.72999954223633
2024-06-20,60.72999954223633
2024-06-21,60.52000045776367
2024-06-24,60.599998474121094
2024-06-25,60.41999816894531
2024-06-26,60.310001373291016
2024-06-27,60.29999923706055
2024-06-28,60.34000015258789
2024-07-01,60.349998474121094
2024-07-02,60.599998474121094
2024-07-03,60.77000045776367
2024-07-05,60.900001525878906
2024-07-08,60.970001220703125
2024-07-09,60.84000015258789
2024-07-10,61.400001525878906
2024-07-11,61.439998626708984
2024-07-12,61.720001220703125
2024-07-15,61.95000076293945
2024-07-16,62.5
2024-07-17,61.95000076293945
2024-07-18,61.459999084472656
2024-07-19,61.099998474121094
2024-07-22,61.599998474121094
2024-07-23,61.61000061035156
2024-07-24,60.56999969482422
2024-07-25,60.529998779296875
2024-07-26,61.279998779296875
2024-07-29,61.27000045776367
2024-07-30,61.279998779296875
2024-07-31,62.060001373291016
2024-08-01,61.290000915527344
2024-08-02,60.400001525878906
2024-08-05,58.970001220703125
2024-08-06,59.47999954223633
2024-08-07,59.040000915527344
2024-08-08,60.279998779296875
2024-08-09,60.52000045776367
2024-08-12,60.400001525878906
2024-08-13,61.20000076293945
2024-08-14,61.5099983215332
2024-08-15,62.31999969482422
2024-08-16,62.34000015258789
2024-08-19,62.77000045776367
2024-08-20,62.689998626708984
2024-08-21,62.869998931884766
2024-08-22,62.560001373291016
2024-08-23,63.15999984741211
2024-08-26,63.060001373291016
2024-08-27,63.20000076293945
2024-08-28,62.9900016784668
2024-08-29,63.040000915527344
2024-08-30,63.58000183105469
2024-09-03,62.61000061035156
2024-09-04,62.61000061035156
2024-09-05,62.13999938964844
2024-09-06,61.209999084472656
2024-09-09,61.81999969482422
2024-09-10,62.0099983215332
2024-09-11,62.349998474121094
2024-09-12,62.86000061035156
2024-09-13,63.34000015258789
2024-09-16,63.540000915527344
2024-09-17,63.38999938964844
2024-09-18,62.9900016784668
2024-09-19,63.790000915527344
2024-09-20,63.84000015258789
2024-09-23,64.06999969482422
2024-09-24,64.13999938964844
2024-09-25,63.900001525878906
2024-09-26,64.13999938964844
2024-09-27,64.11000061035156
2024-09-30,64.29000091552734
2024-10-01,64.0199966430664
2024-10-02,64.0999984741211
2024-10-03,63.880001068115234
2024-10-04,64.37000274658203
2024-10-07,63.869998931884766
2024-10-08,64.25
2024-10-09,64.77999877929688
2024-10-10,64.55999755859375
2024-10-11,64.98999786376953
2024-10-14,65.44999694824219
2024-10-15,64.7300033569336
2024-10-16,65.06999969482422
2024-10-17,65.11000061035156
2024-10-18,65.18000030517578
2024-10-21,64.79000091552734
2024-10-22,64.87000274658203
2024-10-23,64.5
2024-10-24,64.37000274658203
2024-10-25,64.22000122070312
2024-10-28,64.41999816894531
2024-10-29,64.4800033569336
2024-10-30,64.30999755859375
2024-10-31,63.529998779296875
2024-11-01,63.4900016784668
2024-11-04,63.25
2024-11-05,63.88999938964844
2024-11-06,65.29000091552734
2024-11-07,65.51000213623047
2024-11-08,65.87000274658203
2024-11-11,65.81999969482422
2024-11-12,65.38999938964844
2024-11-13,65.30000305175781
2024-11-14,64.91999816894531
2024-11-15,64.18000030517578
2024-11-18,64.43000030517578
2024-11-19,64.30000305175781
2024-11-20,64.37999725341797
2024-11-21,64.91000366210938
