Date,CFNAX
2022-11-18,62.2400016784668
2022-11-21,62.029998779296875
2022-11-22,62.779998779296875
2022-11-23,63.150001525878906
2022-11-25,63.25
2022-11-28,62.290000915527344
2022-11-29,62.349998474121094
2022-11-30,64.16000366210938
2022-12-01,64.12999725341797
2022-12-02,64.11000061035156
2022-12-05,63.02000045776367
2022-12-06,62.2599983215332
2022-12-07,62.189998626708984
2022-12-08,62.63999938964844
2022-12-09,62.369998931884766
2022-12-12,63.119998931884766
2022-12-13,63.599998474121094
2022-12-14,63.380001068115234
2022-12-15,61.880001068115234
2022-12-16,59.9900016784668
2022-12-19,59.54999923706055
2022-12-20,59.689998626708984
2022-12-21,60.58000183105469
2022-12-22,59.84000015258789
2022-12-23,60.18000030517578
2022-12-27,60.09000015258789
2022-12-28,59.38999938964844
2022-12-29,60.310001373291016
2022-12-30,60.130001068115234
2023-01-03,59.90999984741211
2023-01-04,60.45000076293945
2023-01-05,59.900001525878906
2023-01-06,61.349998474121094
2023-01-09,61.40999984741211
2023-01-10,61.70000076293945
2023-01-11,62.400001525878906
2023-01-12,62.810001373291016
2023-01-13,63.06999969482422
2023-01-17,62.88999938964844
2023-01-18,62.150001525878906
2023-01-19,61.779998779296875
2023-01-20,62.81999969482422
2023-01-23,63.400001525878906
2023-01-24,63.34000015258789
2023-01-25,63.470001220703125
2023-01-26,64.05000305175781
2023-01-27,63.95000076293945
2023-01-30,63.22999954223633
2023-01-31,64.06999969482422
2023-02-01,64.70999908447266
2023-02-02,65.27999877929688
2023-02-03,64.55000305175781
2023-02-06,64.12000274658203
2023-02-07,64.9000015258789
2023-02-08,64.30999755859375
2023-02-09,63.79999923706055
2023-02-10,63.84000015258789
2023-02-13,64.54000091552734
2023-02-14,64.55000305175781
2023-02-15,64.70999908447266
2023-02-16,63.939998626708984
2023-02-17,63.720001220703125
2023-02-21,62.540000915527344
2023-02-22,62.40999984741211
2023-02-23,62.65999984741211
2023-02-24,62.029998779296875
2023-02-27,62.369998931884766
2023-02-28,62.290000915527344
2023-03-01,62.36000061035156
2023-03-02,62.79999923706055
2023-03-03,63.83000183105469
2023-03-06,63.65999984741211
2023-03-07,62.689998626708984
2023-03-08,62.810001373291016
2023-03-09,61.720001220703125
2023-03-10,60.630001068115234
2023-03-13,60.31999969482422
2023-03-14,61.279998779296875
2023-03-15,60.20000076293945
2023-03-16,61.18000030517578
2023-03-17,60.560001373291016
2023-03-20,61.15999984741211
2023-03-21,61.93000030517578
2023-03-22,61.099998474121094
2023-03-23,61.2599983215332
2023-03-24,61.400001525878906
2023-03-27,61.61000061035156
2023-03-28,61.619998931884766
2023-03-29,62.40999984741211
2023-03-30,62.79999923706055
2023-03-31,63.52000045776367
2023-04-03,63.880001068115234
2023-04-04,63.43000030517578
2023-04-05,63.189998626708984
2023-04-06,63.31999969482422
2023-04-10,63.540000915527344
2023-04-11,63.81999969482422
2023-04-12,63.65999984741211
2023-04-13,64.45999908447266
2023-04-14,64.22000122070312
2023-04-17,64.3499984741211
2023-04-18,64.55999755859375
2023-04-19,64.36000061035156
2023-04-20,64.0999984741211
2023-04-21,64.18000030517578
2023-04-24,64.2300033569336
2023-04-25,63.31999969482422
2023-04-26,63.08000183105469
2023-04-27,64.0999984741211
2023-04-28,64.6500015258789
2023-05-01,64.61000061035156
2023-05-02,63.81999969482422
2023-05-03,63.56999969482422
2023-05-04,63.02000045776367
2023-05-05,64.05999755859375
2023-05-08,64.12999725341797
2023-05-09,63.9900016784668
2023-05-10,64.12999725341797
2023-05-11,63.959999084472656
2023-05-12,63.900001525878906
2023-05-15,64.30000305175781
2023-05-16,63.810001373291016
2023-05-17,64.51000213623047
2023-05-18,65.02999877929688
2023-05-19,65.0
2023-05-22,65.05999755859375
2023-05-23,64.30000305175781
2023-05-24,63.7599983215332
2023-05-25,64.05999755859375
2023-05-26,65.20999908447266
2023-05-30,64.87000274658203
2023-05-31,64.48999786376953
2023-06-01,65.04000091552734
2023-06-02,66.05999755859375
2023-06-05,65.80999755859375
2023-06-06,66.06999969482422
2023-06-07,65.91999816894531
2023-06-08,66.23999786376953
2023-06-09,66.26000213623047
2023-06-12,67.0199966430664
2023-06-13,67.4800033569336
2023-06-14,66.63999938964844
2023-06-15,67.44000244140625
2023-06-16,67.05999755859375
2023-06-20,66.63999938964844
2023-06-21,66.55000305175781
2023-06-22,66.62999725341797
2023-06-23,66.06999969482422
2023-06-26,65.97000122070312
2023-06-27,66.79000091552734
2023-06-28,66.7300033569336
2023-06-29,67.0
2023-06-30,67.66999816894531
2023-07-03,67.7300033569336
2023-07-05,67.47000122070312
2023-07-06,66.69999694824219
2023-07-07,66.77999877929688
2023-07-10,67.19999694824219
2023-07-11,67.76000213623047
2023-07-12,68.30999755859375
2023-07-13,68.98999786376953
2023-07-14,68.94000244140625
2023-07-17,69.18000030517578
2023-07-18,69.6500015258789
2023-07-19,69.7699966430664
2023-07-20,69.25
2023-07-21,69.2699966430664
2023-07-24,69.4000015258789
2023-07-25,69.7300033569336
2023-07-26,69.58999633789062
2023-07-27,69.37999725341797
2023-07-28,70.05999755859375
2023-07-31,70.16000366210938
2023-08-01,70.11000061035156
2023-08-02,69.05000305175781
2023-08-03,68.91000366210938
2023-08-04,68.7699966430664
2023-08-07,69.54000091552734
2023-08-08,69.22000122070312
2023-08-09,68.80000305175781
2023-08-10,68.72000122070312
2023-08-11,68.44999694824219
2023-08-14,68.7300033569336
2023-08-15,67.86000061035156
2023-08-16,67.44000244140625
2023-08-17,66.8499984741211
2023-08-18,66.97000122070312
2023-08-21,67.44000244140625
2023-08-22,67.29000091552734
2023-08-23,68.02999877929688
2023-08-24,66.95999908447266
2023-08-25,67.31999969482422
2023-08-28,67.81999969482422
2023-08-29,68.83000183105469
2023-08-30,69.0
2023-08-31,68.95999908447266
2023-09-01,68.91999816894531
2023-09-05,68.48999786376953
2023-09-06,68.25
2023-09-07,68.0999984741211
2023-09-08,68.19999694824219
2023-09-11,68.5199966430664
2023-09-12,68.22000122070312
2023-09-13,68.02999877929688
2023-09-14,68.58000183105469
2023-09-15,67.87999725341797
2023-09-18,67.86000061035156
2023-09-19,67.6500015258789
2023-09-20,67.13999938964844
2023-09-21,66.0
2023-09-22,65.94999694824219
2023-09-25,66.12000274658203
2023-09-26,65.22000122070312
2023-09-27,65.31999969482422
2023-09-28,65.83000183105469
2023-09-29,65.62000274658203
2023-10-02,65.36000061035156
2023-10-03,64.37000274658203
2023-10-04,64.81999969482422
2023-10-05,64.87000274658203
2023-10-06,65.72000122070312
2023-10-09,66.06999969482422
2023-10-10,66.58999633789062
2023-10-11,66.93000030517578
2023-10-12,66.5999984741211
2023-10-13,66.23999786376953
2023-10-16,67.0
2023-10-17,67.16000366210938
2023-10-18,66.2699966430664
2023-10-19,65.62000274658203
2023-10-20,64.93000030517578
2023-10-23,64.86000061035156
2023-10-24,65.30999755859375
2023-10-25,64.43000030517578
2023-10-26,63.630001068115234
2023-10-27,63.33000183105469
2023-10-30,64.01000213623047
2023-10-31,64.30000305175781
2023-11-01,64.97000122070312
2023-11-02,66.23999786376953
2023-11-03,66.87999725341797
2023-11-06,66.94999694824219
2023-11-07,67.08000183105469
2023-11-08,67.12999725341797
2023-11-09,66.83999633789062
2023-11-10,67.81999969482422
2023-11-13,67.7699966430664
2023-11-14,69.1500015258789
2023-11-15,69.25
2023-11-16,69.1500015258789
2023-11-17,69.41999816894531
2023-11-20,70.01000213623047
2023-11-21,69.75
2023-11-22,70.05000305175781
2023-11-24,70.2300033569336
2023-11-27,69.93000030517578
2023-11-28,69.9000015258789
2023-11-29,69.91999816894531
2023-11-30,70.22000122070312
2023-12-01,70.77999877929688
2023-12-04,70.36000061035156
2023-12-05,70.11000061035156
2023-12-06,69.72000122070312
2023-12-07,70.19999694824219
2023-12-08,70.62000274658203
2023-12-11,71.25
2023-12-12,71.73999786376953
2023-12-13,72.80000305175781
2023-12-14,73.26000213623047
2023-12-15,70.20999908447266
2023-12-18,70.52999877929688
2023-12-19,71.05000305175781
2023-12-20,69.95999908447266
2023-12-21,70.80999755859375
2023-12-22,71.01000213623047
2023-12-26,71.3499984741211
2023-12-27,71.55999755859375
2023-12-28,71.55999755859375
2023-12-29,71.33000183105469
2024-01-02,70.80000305175781
2024-01-03,70.0999984741211
2024-01-04,70.05999755859375
2024-01-05,70.08999633789062
2024-01-08,70.94999694824219
2024-01-09,70.80999755859375
2024-01-10,71.08000183105469
2024-01-11,71.0999984741211
2024-01-12,71.19000244140625
2024-01-16,70.80000305175781
2024-01-17,70.37999725341797
2024-01-18,71.01000213623047
2024-01-19,71.80000305175781
2024-01-22,71.94000244140625
2024-01-23,71.98999786376953
2024-01-24,72.2699966430664
2024-01-25,72.56999969482422
2024-01-26,72.5999984741211
2024-01-29,73.20999908447266
2024-01-30,73.11000061035156
2024-01-31,72.0999984741211
2024-02-01,73.01000213623047
2024-02-02,73.69000244140625
2024-02-05,73.38999938964844
2024-02-06,73.54000091552734
2024-02-07,74.1500015258789
2024-02-08,74.41999816894531
2024-02-09,74.88999938964844
2024-02-12,74.9000015258789
2024-02-13,73.73999786376953
2024-02-14,74.58000183105469
2024-02-15,75.1500015258789
2024-02-16,74.91000366210938
2024-02-20,74.54000091552734
2024-02-21,74.58999633789062
2024-02-22,76.1500015258789
2024-02-23,76.05999755859375
2024-02-26,75.97000122070312
2024-02-27,76.05999755859375
2024-02-28,75.91000366210938
2024-02-29,76.30000305175781
2024-03-01,77.38999938964844
2024-03-04,77.5
2024-03-05,76.51000213623047
2024-03-06,77.05000305175781
2024-03-07,78.18000030517578
2024-03-08,77.5
2024-03-11,77.23999786376953
2024-03-12,78.0
2024-03-13,77.73999786376953
2024-03-14,77.54000091552734
2024-03-15,77.04000091552734
2024-03-18,77.4000015258789
2024-03-19,77.69999694824219
2024-03-20,78.61000061035156
2024-03-21,79.3499984741211
2024-03-22,79.01000213623047
2024-03-25,79.06999969482422
2024-03-26,78.91999816894531
2024-03-27,79.38999938964844
2024-03-28,79.33999633789062
2024-04-01,79.41000366210938
2024-04-02,78.79000091552734
2024-04-03,79.2699966430664
2024-04-04,78.2300033569336
2024-04-05,79.12000274658203
2024-04-08,79.23999786376953
2024-04-09,79.20999908447266
2024-04-10,78.58999633789062
2024-04-11,79.12000274658203
2024-04-12,77.73999786376953
2024-04-15,76.76000213623047
2024-04-16,76.76000213623047
2024-04-17,76.3499984741211
2024-04-18,76.08000183105469
2024-04-19,75.38999938964844
2024-04-22,76.01000213623047
2024-04-23,77.22000122070312
2024-04-24,77.11000061035156
2024-04-25,76.79000091552734
2024-04-26,77.61000061035156
2024-04-29,77.6500015258789
2024-04-30,76.37000274658203
2024-05-01,76.02999877929688
2024-05-02,76.58000183105469
2024-05-03,77.41000366210938
2024-05-06,78.44999694824219
2024-05-07,78.61000061035156
2024-05-08,78.73999786376953
2024-05-09,79.11000061035156
2024-05-10,79.41999816894531
2024-05-13,79.25
2024-05-14,79.81999969482422
2024-05-15,81.0
2024-05-16,80.58999633789062
2024-05-17,80.63999938964844
2024-05-20,80.91999816894531
2024-05-21,81.0
2024-05-22,80.69000244140625
2024-05-23,80.05000305175781
2024-05-24,80.62000274658203
2024-05-28,80.4000015258789
2024-05-29,79.44999694824219
2024-05-30,78.94999694824219
2024-05-31,79.33999633789062
2024-06-03,79.29000091552734
2024-06-04,79.0999984741211
2024-06-05,80.4000015258789
2024-06-06,80.25
2024-06-07,79.91999816894531
2024-06-10,80.48999786376953
2024-06-11,80.45999908447266
2024-06-12,80.54000091552734
2024-06-13,80.93000030517578
2024-06-14,80.8499984741211
2024-06-17,81.69000244140625
2024-06-18,81.81999969482422
2024-06-20,81.62999725341797
2024-06-21,81.27999877929688
2024-06-24,81.1500015258789
2024-06-25,81.33000183105469
2024-06-26,81.20999908447266
2024-06-27,81.2300033569336
2024-06-28,80.97000122070312
2024-07-01,81.12000274658203
2024-07-02,81.52999877929688
2024-07-03,82.12000274658203
2024-07-05,82.41000366210938
2024-07-08,82.47000122070312
2024-07-09,82.19000244140625
2024-07-10,83.05000305175781
2024-07-11,82.76000213623047
2024-07-12,83.12000274658203
2024-07-15,83.25
2024-07-16,83.83999633789062
2024-07-17,82.06999969482422
2024-07-18,81.48999786376953
2024-07-19,81.05000305175781
2024-07-22,81.8499984741211
2024-07-23,82.02999877929688
2024-07-24,80.0
2024-07-25,79.66999816894531
2024-07-26,80.72000122070312
2024-07-29,80.70999908447266
2024-07-30,80.48999786376953
2024-07-31,82.02999877929688
2024-08-01,80.62999725341797
2024-08-02,78.76000213623047
2024-08-05,76.86000061035156
2024-08-06,77.69000244140625
2024-08-07,77.02999877929688
2024-08-08,79.04000091552734
2024-08-09,79.52999877929688
2024-08-12,79.38999938964844
2024-08-13,80.68000030517578
2024-08-14,80.94999694824219
2024-08-15,82.44000244140625
2024-08-16,82.45999908447266
2024-08-19,83.18000030517578
2024-08-20,82.93000030517578
2024-08-21,83.22000122070312
2024-08-22,82.55999755859375
2024-08-23,83.55000305175781
2024-08-26,83.13999938964844
2024-08-27,83.2699966430664
2024-08-28,82.7699966430664
2024-08-29,82.83999633789062
2024-08-30,83.55999755859375
2024-09-03,81.55000305175781
2024-09-04,81.33000183105469
2024-09-05,80.97000122070312
2024-09-06,79.29000091552734
2024-09-09,80.13999938964844
2024-09-10,80.47000122070312
2024-09-11,81.61000061035156
2024-09-12,82.5199966430664
2024-09-13,83.2699966430664
2024-09-16,83.41999816894531
2024-09-17,83.43000030517578
2024-09-18,82.9800033569336
2024-09-19,84.4800033569336
2024-09-20,84.52999877929688
2024-09-23,84.86000061035156
2024-09-24,85.12000274658203
2024-09-25,84.9800033569336
2024-09-26,85.56999969482422
2024-09-27,85.26000213623047
2024-09-30,85.2699966430664
2024-10-01,84.73999786376953
2024-10-02,84.86000061035156
2024-10-03,84.62000274658203
2024-10-04,85.54000091552734
2024-10-07,85.0
2024-10-08,85.62999725341797
2024-10-09,86.16999816894531
2024-10-10,86.0199966430664
2024-10-11,86.73999786376953
2024-10-14,87.2300033569336
2024-10-15,86.11000061035156
2024-10-16,86.56999969482422
2024-10-17,86.83000183105469
2024-10-18,86.97000122070312
2024-10-21,86.69000244140625
2024-10-22,86.75
2024-10-23,85.98999786376953
2024-10-24,86.11000061035156
2024-10-25,86.08999633789062
2024-10-28,86.23999786376953
2024-10-29,86.56999969482422
2024-10-30,86.37999725341797
2024-10-31,84.9000015258789
2024-11-01,85.08999633789062
2024-11-04,84.87999725341797
2024-11-05,86.08000183105469
2024-11-06,87.7699966430664
2024-11-07,88.29000091552734
2024-11-08,88.41999816894531
2024-11-11,88.69000244140625
2024-11-12,88.08999633789062
2024-11-13,87.83000183105469
2024-11-14,87.16999816894531
2024-11-15,85.91000366210938
2024-11-18,86.37999725341797
2024-11-19,86.75
2024-11-20,86.97000122070312
2024-11-21,87.16999816894531
