Date,VGSNX
2022-09-23,18.299999237060547
2022-09-26,17.780000686645508
2022-09-27,17.549999237060547
2022-09-28,17.920000076293945
2022-09-29,17.389999389648438
2022-09-30,17.579999923706055
2022-10-03,17.899999618530273
2022-10-04,18.260000228881836
2022-10-05,17.899999618530273
2022-10-06,17.399999618530273
2022-10-07,16.979999542236328
2022-10-10,16.81999969482422
2022-10-11,17.010000228881836
2022-10-12,16.81999969482422
2022-10-13,17.1200008392334
2022-10-14,16.700000762939453
2022-10-17,17.329999923706055
2022-10-18,17.520000457763672
2022-10-19,17.06999969482422
2022-10-20,17.010000228881836
2022-10-21,17.149999618530273
2022-10-24,17.139999389648438
2022-10-25,17.81999969482422
2022-10-26,17.799999237060547
2022-10-27,17.829999923706055
2022-10-28,18.229999542236328
2022-10-31,18.200000762939453
2022-11-01,18.190000534057617
2022-11-02,17.690000534057617
2022-11-03,17.670000076293945
2022-11-04,17.90999984741211
2022-11-07,17.90999984741211
2022-11-08,17.969999313354492
2022-11-09,17.770000457763672
2022-11-10,19.09000015258789
2022-11-11,19.079999923706055
2022-11-14,18.600000381469727
2022-11-15,18.81999969482422
2022-11-16,18.639999389648438
2022-11-17,18.520000457763672
2022-11-18,18.760000228881836
2022-11-21,18.850000381469727
2022-11-22,18.969999313354492
2022-11-23,18.969999313354492
2022-11-25,19.100000381469727
2022-11-28,18.579999923706055
2022-11-29,18.899999618530273
2022-11-30,19.329999923706055
2022-12-01,19.270000457763672
2022-12-02,19.219999313354492
2022-12-05,18.860000610351562
2022-12-06,18.700000762939453
2022-12-07,18.729999542236328
2022-12-08,18.860000610351562
2022-12-09,18.829999923706055
2022-12-12,18.969999313354492
2022-12-13,19.329999923706055
2022-12-14,19.190000534057617
2022-12-15,18.93000030517578
2022-12-16,18.440000534057617
2022-12-19,18.209999084472656
2022-12-20,18.15999984741211
2022-12-21,18.059999465942383
2022-12-22,17.989999771118164
2022-12-23,18.149999618530273
2022-12-27,18.139999389648438
2022-12-28,17.829999923706055
2022-12-29,18.229999542236328
2022-12-30,18.09000015258789
2023-01-03,18.110000610351562
2023-01-04,18.520000457763672
2023-01-05,18.020000457763672
2023-01-06,18.510000228881836
2023-01-09,18.5
2023-01-10,18.549999237060547
2023-01-11,19.219999313354492
2023-01-12,19.459999084472656
2023-01-13,19.34000015258789
2023-01-17,19.389999389648438
2023-01-18,19.110000610351562
2023-01-19,19.010000228881836
2023-01-20,19.239999771118164
2023-01-23,19.31999969482422
2023-01-24,19.3799991607666
2023-01-25,19.3799991607666
2023-01-26,19.600000381469727
2023-01-27,19.809999465942383
2023-01-30,19.559999465942383
2023-01-31,19.969999313354492
2023-02-01,20.100000381469727
2023-02-02,20.549999237060547
2023-02-03,20.15999984741211
2023-02-06,20.020000457763672
2023-02-07,19.969999313354492
2023-02-08,19.8799991607666
2023-02-09,19.65999984741211
2023-02-10,19.729999542236328
2023-02-13,19.90999984741211
2023-02-14,19.75
2023-02-15,19.829999923706055
2023-02-16,19.639999389648438
2023-02-17,19.559999465942383
2023-02-21,19.170000076293945
2023-02-22,18.989999771118164
2023-02-23,19.1299991607666
2023-02-24,18.809999465942383
2023-02-27,18.829999923706055
2023-02-28,18.799999237060547
2023-03-01,18.559999465942383
2023-03-02,18.780000686645508
2023-03-03,19.06999969482422
2023-03-06,18.989999771118164
2023-03-07,18.549999237060547
2023-03-08,18.770000457763672
2023-03-09,18.329999923706055
2023-03-10,17.719999313354492
2023-03-13,17.959999084472656
2023-03-14,18.1299991607666
2023-03-15,18.110000610351562
2023-03-16,18.079999923706055
2023-03-17,17.670000076293945
2023-03-20,17.8700008392334
2023-03-21,17.790000915527344
2023-03-22,17.1299991607666
2023-03-23,16.850000381469727
2023-03-24,17.280000686645508
2023-03-27,17.260000228881836
2023-03-28,17.219999313354492
2023-03-29,17.610000610351562
2023-03-30,17.829999923706055
2023-03-31,18.229999542236328
2023-04-03,18.079999923706055
2023-04-04,18.049999237060547
2023-04-05,17.959999084472656
2023-04-06,18.079999923706055
2023-04-10,18.15999984741211
2023-04-11,18.229999542236328
2023-04-12,18.1299991607666
2023-04-13,18.09000015258789
2023-04-14,17.809999465942383
2023-04-17,18.190000534057617
2023-04-18,18.139999389648438
2023-04-19,18.25
2023-04-20,18.049999237060547
2023-04-21,18.06999969482422
2023-04-24,18.0
2023-04-25,17.81999969482422
2023-04-26,17.649999618530273
2023-04-27,18.049999237060547
2023-04-28,18.280000686645508
2023-05-01,18.139999389648438
2023-05-02,17.829999923706055
2023-05-03,17.760000228881836
2023-05-04,17.90999984741211
2023-05-05,18.209999084472656
2023-05-08,18.100000381469727
2023-05-09,18.020000457763672
2023-05-10,18.190000534057617
2023-05-11,18.0
2023-05-12,17.989999771118164
2023-05-15,17.969999313354492
2023-05-16,17.520000457763672
2023-05-17,17.760000228881836
2023-05-18,17.65999984741211
2023-05-19,17.6299991607666
2023-05-22,17.739999771118164
2023-05-23,17.56999969482422
2023-05-24,17.200000762939453
2023-05-25,17.200000762939453
2023-05-26,17.389999389648438
2023-05-30,17.450000762939453
2023-05-31,17.549999237060547
2023-06-01,17.559999465942383
2023-06-02,17.979999542236328
2023-06-05,17.850000381469727
2023-06-06,18.020000457763672
2023-06-07,18.350000381469727
2023-06-08,18.239999771118164
2023-06-09,18.139999389648438
2023-06-12,18.1299991607666
2023-06-13,18.260000228881836
2023-06-14,18.31999969482422
2023-06-15,18.420000076293945
2023-06-16,18.40999984741211
2023-06-20,18.190000534057617
2023-06-21,18.09000015258789
2023-06-22,17.829999923706055
2023-06-23,17.579999923706055
2023-06-26,17.979999542236328
2023-06-27,18.209999084472656
2023-06-28,18.030000686645508
2023-06-29,18.229999542236328
2023-06-30,18.31999969482422
2023-07-03,18.5
2023-07-05,18.540000915527344
2023-07-06,18.40999984741211
2023-07-07,18.360000610351562
2023-07-10,18.440000534057617
2023-07-11,18.709999084472656
2023-07-12,18.799999237060547
2023-07-13,18.93000030517578
2023-07-14,18.889999389648438
2023-07-17,18.780000686645508
2023-07-18,18.65999984741211
2023-07-19,18.8799991607666
2023-07-20,18.81999969482422
2023-07-21,18.889999389648438
2023-07-24,19.059999465942383
2023-07-25,18.90999984741211
2023-07-26,19.010000228881836
2023-07-27,18.59000015258789
2023-07-28,18.579999923706055
2023-07-31,18.700000762939453
2023-08-01,18.670000076293945
2023-08-02,18.56999969482422
2023-08-03,18.360000610351562
2023-08-04,18.209999084472656
2023-08-07,18.440000534057617
2023-08-08,18.31999969482422
2023-08-09,18.329999923706055
2023-08-10,18.25
2023-08-11,18.280000686645508
2023-08-14,18.15999984741211
2023-08-15,17.940000534057617
2023-08-16,17.729999542236328
2023-08-17,17.579999923706055
2023-08-18,17.6299991607666
2023-08-21,17.479999542236328
2023-08-22,17.540000915527344
2023-08-23,17.81999969482422
2023-08-24,17.739999771118164
2023-08-25,17.760000228881836
2023-08-28,17.920000076293945
2023-08-29,18.1299991607666
2023-08-30,18.209999084472656
2023-08-31,18.09000015258789
2023-09-01,18.09000015258789
2023-09-05,17.889999389648438
2023-09-06,17.8700008392334
2023-09-07,17.969999313354492
2023-09-08,17.8799991607666
2023-09-11,17.889999389648438
2023-09-12,17.889999389648438
2023-09-13,17.690000534057617
2023-09-14,18.020000457763672
2023-09-15,17.940000534057617
2023-09-18,17.780000686645508
2023-09-19,17.700000762939453
2023-09-20,17.729999542236328
2023-09-21,17.110000610351562
2023-09-22,16.989999771118164
2023-09-25,16.969999313354492
2023-09-26,16.65999984741211
2023-09-27,16.3799991607666
2023-09-28,16.559999465942383
2023-09-29,16.600000381469727
2023-10-02,16.299999237060547
2023-10-03,15.970000267028809
2023-10-04,16.15999984741211
2023-10-05,16.260000228881836
2023-10-06,16.290000915527344
2023-10-09,16.489999771118164
2023-10-10,16.559999465942383
2023-10-11,16.850000381469727
2023-10-12,16.600000381469727
2023-10-13,16.559999465942383
2023-10-16,16.760000228881836
2023-10-17,16.729999542236328
2023-10-18,16.360000610351562
2023-10-19,15.979999542236328
2023-10-20,15.880000114440918
2023-10-23,15.729999542236328
2023-10-24,15.920000076293945
2023-10-25,15.59000015258789
2023-10-26,15.890000343322754
2023-10-27,15.630000114440918
2023-10-30,15.720000267028809
2023-10-31,16.010000228881836
2023-11-01,16.100000381469727
2023-11-02,16.6299991607666
2023-11-03,17.020000457763672
2023-11-06,16.780000686645508
2023-11-07,16.6299991607666
2023-11-08,16.690000534057617
2023-11-09,16.420000076293945
2023-11-10,16.59000015258789
2023-11-13,16.440000534057617
2023-11-14,17.360000610351562
2023-11-15,17.399999618530273
2023-11-16,17.3700008392334
2023-11-17,17.350000381469727
2023-11-20,17.469999313354492
2023-11-21,17.360000610351562
2023-11-22,17.440000534057617
2023-11-24,17.510000228881836
2023-11-27,17.56999969482422
2023-11-28,17.670000076293945
2023-11-29,17.790000915527344
2023-11-30,17.93000030517578
2023-12-01,18.360000610351562
2023-12-04,18.489999771118164
2023-12-05,18.3700008392334
2023-12-06,18.31999969482422
2023-12-07,18.3700008392334
2023-12-08,18.34000015258789
2023-12-11,18.399999618530273
2023-12-12,18.389999389648438
2023-12-13,19.079999923706055
2023-12-14,19.639999389648438
2023-12-15,19.389999389648438
2023-12-18,19.309999465942383
2023-12-19,19.459999084472656
2023-12-20,18.979999542236328
2023-12-21,19.15999984741211
2023-12-22,19.229999542236328
2023-12-26,19.3799991607666
2023-12-27,19.479999542236328
2023-12-28,19.600000381469727
2023-12-29,19.600000381469727
2024-01-02,19.540000915527344
2024-01-03,19.06999969482422
2024-01-04,19.030000686645508
2024-01-05,18.989999771118164
2024-01-08,19.270000457763672
2024-01-09,19.1299991607666
2024-01-10,19.15999984741211
2024-01-11,18.979999542236328
2024-01-12,19.110000610351562
2024-01-16,18.969999313354492
2024-01-17,18.6200008392334
2024-01-18,18.5
2024-01-19,18.729999542236328
2024-01-22,18.829999923706055
2024-01-23,18.719999313354492
2024-01-24,18.450000762939453
2024-01-25,18.68000030517578
2024-01-26,18.6299991607666
2024-01-29,18.760000228881836
2024-01-30,18.59000015258789
2024-01-31,18.40999984741211
2024-02-01,18.739999771118164
2024-02-02,18.5
2024-02-05,18.1200008392334
2024-02-06,18.3700008392334
2024-02-07,18.34000015258789
2024-02-08,18.489999771118164
2024-02-09,18.520000457763672
2024-02-12,18.5
2024-02-13,18.1200008392334
2024-02-14,18.270000457763672
2024-02-15,18.700000762939453
2024-02-16,18.520000457763672
2024-02-20,18.459999084472656
2024-02-21,18.579999923706055
2024-02-22,18.6200008392334
2024-02-23,18.600000381469727
2024-02-26,18.389999389648438
2024-02-27,18.420000076293945
2024-02-28,18.610000610351562
2024-02-29,18.780000686645508
2024-03-01,18.969999313354492
2024-03-04,19.149999618530273
2024-03-05,18.920000076293945
2024-03-06,19.020000457763672
2024-03-07,19.030000686645508
2024-03-08,19.239999771118164
2024-03-11,19.15999984741211
2024-03-12,19.100000381469727
2024-03-13,19.010000228881836
2024-03-14,18.719999313354492
2024-03-15,18.700000762939453
2024-03-18,18.690000534057617
2024-03-19,18.700000762939453
2024-03-20,18.81999969482422
2024-03-21,18.959999084472656
2024-03-22,18.540000915527344
2024-03-25,18.459999084472656
2024-03-26,18.3700008392334
2024-03-27,18.829999923706055
2024-03-28,18.979999542236328
2024-04-01,18.639999389648438
2024-04-02,18.40999984741211
2024-04-03,18.420000076293945
2024-04-04,18.309999465942383
2024-04-05,18.40999984741211
2024-04-08,18.610000610351562
2024-04-09,18.850000381469727
2024-04-10,18.079999923706055
2024-04-11,18.1200008392334
2024-04-12,17.93000030517578
2024-04-15,17.6299991607666
2024-04-16,17.3700008392334
2024-04-17,17.239999771118164
2024-04-18,17.25
2024-04-19,17.34000015258789
2024-04-22,17.479999542236328
2024-04-23,17.649999618530273
2024-04-24,17.68000030517578
2024-04-25,17.56999969482422
2024-04-26,17.579999923706055
2024-04-29,17.770000457763672
2024-04-30,17.459999084472656
2024-05-01,17.479999542236328
2024-05-02,17.719999313354492
2024-05-03,17.850000381469727
2024-05-06,17.860000610351562
2024-05-07,18.020000457763672
2024-05-08,17.860000610351562
2024-05-09,18.229999542236328
2024-05-10,18.18000030517578
2024-05-13,18.239999771118164
2024-05-14,18.3799991607666
2024-05-15,18.639999389648438
2024-05-16,18.6200008392334
2024-05-17,18.6200008392334
2024-05-20,18.5
2024-05-21,18.489999771118164
2024-05-22,18.329999923706055
2024-05-23,17.940000534057617
2024-05-24,17.950000762939453
2024-05-28,17.829999923706055
2024-05-29,17.65999984741211
2024-05-30,17.93000030517578
2024-05-31,18.260000228881836
2024-06-03,18.209999084472656
2024-06-04,18.350000381469727
2024-06-05,18.329999923706055
2024-06-06,18.3700008392334
2024-06-07,18.200000762939453
2024-06-10,18.239999771118164
2024-06-11,18.18000030517578
2024-06-12,18.360000610351562
2024-06-13,18.43000030517578
2024-06-14,18.43000030517578
2024-06-17,18.350000381469727
2024-06-18,18.420000076293945
2024-06-20,18.3799991607666
2024-06-21,18.43000030517578
2024-06-24,18.559999465942383
2024-06-25,18.309999465942383
2024-06-26,18.280000686645508
2024-06-27,18.459999084472656
2024-06-28,18.389999389648438
2024-07-01,18.200000762939453
2024-07-02,18.280000686645508
2024-07-03,18.280000686645508
2024-07-05,18.329999923706055
2024-07-08,18.360000610351562
2024-07-09,18.3700008392334
2024-07-10,18.520000457763672
2024-07-11,19.030000686645508
2024-07-12,19.18000030517578
2024-07-15,19.309999465942383
2024-07-16,19.549999237060547
2024-07-17,19.68000030517578
2024-07-18,19.510000228881836
2024-07-19,19.479999542236328
2024-07-22,19.670000076293945
2024-07-23,19.670000076293945
2024-07-24,19.3700008392334
2024-07-25,19.309999465942383
2024-07-26,19.649999618530273
2024-07-29,19.75
2024-07-30,19.899999618530273
2024-07-31,19.81999969482422
2024-08-01,20.040000915527344
2024-08-02,20.010000228881836
2024-08-05,19.420000076293945
2024-08-06,19.84000015258789
2024-08-07,19.690000534057617
2024-08-08,19.889999389648438
2024-08-09,19.979999542236328
2024-08-12,19.829999923706055
2024-08-13,20.0
2024-08-14,20.059999465942383
2024-08-15,20.040000915527344
2024-08-16,20.030000686645508
2024-08-19,20.190000534057617
2024-08-20,20.18000030517578
2024-08-21,20.280000686645508
2024-08-22,20.350000381469727
2024-08-23,20.780000686645508
2024-08-26,20.770000457763672
2024-08-27,20.809999465942383
2024-08-28,20.739999771118164
2024-08-29,20.65999984741211
2024-08-30,20.8700008392334
2024-09-03,20.860000610351562
2024-09-04,20.90999984741211
2024-09-05,20.850000381469727
2024-09-06,20.829999923706055
2024-09-09,21.040000915527344
2024-09-10,21.360000610351562
2024-09-11,21.329999923706055
2024-09-12,21.40999984741211
2024-09-13,21.6299991607666
2024-09-16,21.709999084472656
2024-09-17,21.549999237060547
2024-09-18,21.520000457763672
2024-09-19,21.530000686645508
2024-09-20,21.459999084472656
2024-09-23,21.670000076293945
2024-09-24,21.68000030517578
2024-09-25,21.549999237060547
2024-09-26,21.360000610351562
2024-09-27,21.219999313354492
2024-09-30,21.3700008392334
2024-10-01,21.229999542236328
2024-10-02,21.139999389648438
2024-10-03,20.959999084472656
2024-10-04,20.850000381469727
2024-10-07,20.68000030517578
2024-10-08,20.719999313354492
2024-10-09,20.719999313354492
2024-10-10,20.559999465942383
2024-10-11,20.780000686645508
2024-10-14,20.90999984741211
2024-10-15,21.170000076293945
2024-10-16,21.389999389648438
2024-10-17,21.239999771118164
2024-10-18,21.389999389648438
2024-10-21,20.959999084472656
2024-10-22,20.989999771118164
2024-10-23,21.15999984741211
2024-10-24,21.200000762939453
2024-10-25,21.010000228881836
2024-10-28,21.079999923706055
2024-10-29,20.899999618530273
2024-10-30,20.989999771118164
2024-10-31,20.639999389648438
2024-11-01,20.43000030517578
2024-11-04,20.649999618530273
2024-11-05,20.940000534057617
2024-11-06,20.5
2024-11-07,20.729999542236328
2024-11-08,21.030000686645508
2024-11-11,20.93000030517578
2024-11-12,20.639999389648438
2024-11-13,20.760000228881836
2024-11-14,20.549999237060547
2024-11-15,20.579999923706055
2024-11-18,20.719999313354492
2024-11-19,20.829999923706055
2024-11-20,20.799999237060547
2024-11-21,20.940000534057617
