Date,VTABX
2022-10-25,19.049999237060547
2022-10-26,19.100000381469727
2022-10-27,19.290000915527344
2022-10-28,19.219999313354492
2022-10-31,19.139999389648438
2022-11-01,19.170000076293945
2022-11-02,19.1299991607666
2022-11-03,19.09000015258789
2022-11-04,19.030000686645508
2022-11-07,18.989999771118164
2022-11-08,19.059999465942383
2022-11-09,19.190000534057617
2022-11-10,19.360000610351562
2022-11-11,19.290000915527344
2022-11-14,19.290000915527344
2022-11-15,19.389999389648438
2022-11-16,19.5
2022-11-17,19.450000762939453
2022-11-18,19.459999084472656
2022-11-21,19.469999313354492
2022-11-22,19.520000457763672
2022-11-23,19.6200008392334
2022-11-25,19.56999969482422
2022-11-28,19.56999969482422
2022-11-29,19.59000015258789
2022-11-30,19.59000015258789
2022-12-01,19.709999084472656
2022-12-02,19.690000534057617
2022-12-05,19.670000076293945
2022-12-06,19.75
2022-12-07,19.770000457763672
2022-12-08,19.729999542236328
2022-12-09,19.649999618530273
2022-12-12,19.6200008392334
2022-12-13,19.65999984741211
2022-12-14,19.639999389648438
2022-12-15,19.549999237060547
2022-12-16,19.469999313354492
2022-12-19,19.399999618530273
2022-12-20,19.280000686645508
2022-12-21,19.270000457763672
2022-12-22,19.15999984741211
2022-12-23,19.100000381469727
2022-12-27,19.059999465942383
2022-12-28,19.010000228881836
2022-12-29,19.049999237060547
2022-12-30,18.940000534057617
2023-01-03,19.110000610351562
2023-01-04,19.200000762939453
2023-01-05,19.190000534057617
2023-01-06,19.280000686645508
2023-01-09,19.270000457763672
2023-01-10,19.239999771118164
2023-01-11,19.3700008392334
2023-01-12,19.40999984741211
2023-01-13,19.3700008392334
2023-01-17,19.479999542236328
2023-01-18,19.59000015258789
2023-01-19,19.559999465942383
2023-01-20,19.469999313354492
2023-01-23,19.450000762939453
2023-01-24,19.510000228881836
2023-01-25,19.520000457763672
2023-01-26,19.469999313354492
2023-01-27,19.440000534057617
2023-01-30,19.3700008392334
2023-01-31,19.389999389648438
2023-02-01,19.420000076293945
2023-02-02,19.610000610351562
2023-02-03,19.510000228881836
2023-02-06,19.43000030517578
2023-02-07,19.389999389648438
2023-02-08,19.40999984741211
2023-02-09,19.3799991607666
2023-02-10,19.34000015258789
2023-02-13,19.350000381469727
2023-02-14,19.290000915527344
2023-02-15,19.25
2023-02-16,19.229999542236328
2023-02-17,19.270000457763672
2023-02-21,19.1299991607666
2023-02-22,19.15999984741211
2023-02-23,19.209999084472656
2023-02-24,19.149999618530273
2023-02-27,19.1299991607666
2023-02-28,19.1200008392334
2023-03-01,19.030000686645508
2023-03-02,19.0
2023-03-03,19.059999465942383
2023-03-06,19.030000686645508
2023-03-07,19.06999969482422
2023-03-08,19.100000381469727
2023-03-09,19.1299991607666
2023-03-10,19.270000457763672
2023-03-13,19.530000686645508
2023-03-14,19.350000381469727
2023-03-15,19.559999465942383
2023-03-16,19.459999084472656
2023-03-17,19.6200008392334
2023-03-20,19.600000381469727
2023-03-21,19.520000457763672
2023-03-22,19.540000915527344
2023-03-23,19.6299991607666
2023-03-24,19.639999389648438
2023-03-27,19.540000915527344
2023-03-28,19.530000686645508
2023-03-29,19.520000457763672
2023-03-30,19.5
2023-03-31,19.540000915527344
2023-04-03,19.559999465942383
2023-04-04,19.549999237060547
2023-04-05,19.59000015258789
2023-04-06,19.600000381469727
2023-04-10,19.610000610351562
2023-04-11,19.530000686645508
2023-04-12,19.510000228881836
2023-04-13,19.469999313354492
2023-04-14,19.420000076293945
2023-04-17,19.389999389648438
2023-04-18,19.3799991607666
2023-04-19,19.3700008392334
2023-04-20,19.399999618530273
2023-04-21,19.389999389648438
2023-04-24,19.3799991607666
2023-04-25,19.510000228881836
2023-04-26,19.469999313354492
2023-04-27,19.420000076293945
2023-04-28,19.549999237060547
2023-05-01,19.520000457763672
2023-05-02,19.559999465942383
2023-05-03,19.56999969482422
2023-05-04,19.59000015258789
2023-05-05,19.549999237060547
2023-05-08,19.510000228881836
2023-05-09,19.489999771118164
2023-05-10,19.549999237060547
2023-05-11,19.6200008392334
2023-05-12,19.579999923706055
2023-05-15,19.559999465942383
2023-05-16,19.520000457763672
2023-05-17,19.520000457763672
2023-05-18,19.420000076293945
2023-05-19,19.450000762939453
2023-05-22,19.43000030517578
2023-05-23,19.399999618530273
2023-05-24,19.3799991607666
2023-05-25,19.309999465942383
2023-05-26,19.329999923706055
2023-05-30,19.489999771118164
2023-05-31,19.520000457763672
2023-06-01,19.549999237060547
2023-06-02,19.5
2023-06-05,19.450000762939453
2023-06-06,19.479999542236328
2023-06-07,19.399999618530273
2023-06-08,19.43000030517578
2023-06-09,19.469999313354492
2023-06-12,19.489999771118164
2023-06-13,19.40999984741211
2023-06-14,19.43000030517578
2023-06-15,19.389999389648438
2023-06-16,19.450000762939453
2023-06-20,19.489999771118164
2023-06-21,19.489999771118164
2023-06-22,19.43000030517578
2023-06-23,19.510000228881836
2023-06-26,19.59000015258789
2023-06-27,19.540000915527344
2023-06-28,19.59000015258789
2023-06-29,19.5
2023-06-30,19.479999542236328
2023-07-03,19.479999542236328
2023-07-05,19.40999984741211
2023-07-06,19.31999969482422
2023-07-07,19.260000228881836
2023-07-10,19.280000686645508
2023-07-11,19.270000457763672
2023-07-12,19.360000610351562
2023-07-13,19.459999084472656
2023-07-14,19.420000076293945
2023-07-17,19.450000762939453
2023-07-18,19.530000686645508
2023-07-19,19.559999465942383
2023-07-20,19.479999542236328
2023-07-21,19.510000228881836
2023-07-24,19.540000915527344
2023-07-25,19.540000915527344
2023-07-26,19.520000457763672
2023-07-27,19.479999542236328
2023-07-28,19.489999771118164
2023-07-31,19.459999084472656
2023-08-01,19.3799991607666
2023-08-02,19.399999618530273
2023-08-03,19.34000015258789
2023-08-04,19.3799991607666
2023-08-07,19.350000381469727
2023-08-08,19.450000762939453
2023-08-09,19.469999313354492
2023-08-10,19.389999389648438
2023-08-11,19.34000015258789
2023-08-14,19.31999969482422
2023-08-15,19.270000457763672
2023-08-16,19.270000457763672
2023-08-17,19.239999771118164
2023-08-18,19.280000686645508
2023-08-21,19.229999542236328
2023-08-22,19.270000457763672
2023-08-23,19.40999984741211
2023-08-24,19.389999389648438
2023-08-25,19.3799991607666
2023-08-28,19.3799991607666
2023-08-29,19.43000030517578
2023-08-30,19.40999984741211
2023-08-31,19.450000762939453
2023-09-01,19.399999618530273
2023-09-05,19.329999923706055
2023-09-06,19.299999237060547
2023-09-07,19.34000015258789
2023-09-08,19.350000381469727
2023-09-11,19.309999465942383
2023-09-12,19.299999237060547
2023-09-13,19.31999969482422
2023-09-14,19.360000610351562
2023-09-15,19.299999237060547
2023-09-18,19.280000686645508
2023-09-19,19.239999771118164
2023-09-20,19.280000686645508
2023-09-21,19.280000686645508
2023-09-22,19.239999771118164
2023-09-25,19.190000534057617
2023-09-26,19.170000076293945
2023-09-27,19.1299991607666
2023-09-28,19.09000015258789
2023-09-29,19.100000381469727
2023-10-02,19.059999465942383
2023-10-03,18.989999771118164
2023-10-04,19.030000686645508
2023-10-05,19.049999237060547
2023-10-06,19.010000228881836
2023-10-09,19.100000381469727
2023-10-10,19.139999389648438
2023-10-11,19.209999084472656
2023-10-12,19.1299991607666
2023-10-13,19.200000762939453
2023-10-16,19.139999389648438
2023-10-17,19.059999465942383
2023-10-18,19.020000457763672
2023-10-19,18.979999542236328
2023-10-20,19.030000686645508
2023-10-23,19.059999465942383
2023-10-24,19.09000015258789
2023-10-25,19.030000686645508
2023-10-26,19.09000015258789
2023-10-27,19.1200008392334
2023-10-30,19.110000610351562
2023-10-31,19.059999465942383
2023-11-01,19.149999618530273
2023-11-02,19.229999542236328
2023-11-03,19.290000915527344
2023-11-06,19.239999771118164
2023-11-07,19.31999969482422
2023-11-08,19.399999618530273
2023-11-09,19.309999465942383
2023-11-10,19.309999465942383
2023-11-13,19.31999969482422
2023-11-14,19.459999084472656
2023-11-15,19.440000534057617
2023-11-16,19.510000228881836
2023-11-17,19.520000457763672
2023-11-20,19.540000915527344
2023-11-21,19.56999969482422
2023-11-22,19.559999465942383
2023-11-24,19.479999542236328
2023-11-27,19.579999923706055
2023-11-28,19.6200008392334
2023-11-29,19.729999542236328
2023-11-30,19.639999389648438
2023-12-01,19.760000228881836
2023-12-04,19.75
2023-12-05,19.8700008392334
2023-12-06,19.950000762939453
2023-12-07,19.920000076293945
2023-12-08,19.829999923706055
2023-12-11,19.829999923706055
2023-12-12,19.8799991607666
2023-12-13,20.030000686645508
2023-12-14,20.09000015258789
2023-12-15,20.15999984741211
2023-12-18,20.149999618530273
2023-12-19,20.229999542236328
2023-12-20,20.329999923706055
2023-12-21,19.760000228881836
2023-12-22,19.739999771118164
2023-12-26,19.760000228881836
2023-12-27,19.850000381469727
2023-12-28,19.790000915527344
2023-12-29,19.719999313354492
2024-01-02,19.68000030517578
2024-01-03,19.709999084472656
2024-01-04,19.59000015258789
2024-01-05,19.559999465942383
2024-01-08,19.600000381469727
2024-01-09,19.579999923706055
2024-01-10,19.540000915527344
2024-01-11,19.610000610351562
2024-01-12,19.639999389648438
2024-01-16,19.559999465942383
2024-01-17,19.5
2024-01-18,19.469999313354492
2024-01-19,19.479999542236328
2024-01-22,19.530000686645508
2024-01-23,19.489999771118164
2024-01-24,19.450000762939453
2024-01-25,19.520000457763672
2024-01-26,19.510000228881836
2024-01-29,19.579999923706055
2024-01-30,19.579999923706055
2024-01-31,19.610000610351562
2024-02-01,19.65999984741211
2024-02-02,19.559999465942383
2024-02-05,19.479999542236328
2024-02-06,19.530000686645508
2024-02-07,19.489999771118164
2024-02-08,19.450000762939453
2024-02-09,19.450000762939453
2024-02-12,19.469999313354492
2024-02-13,19.40999984741211
2024-02-14,19.489999771118164
2024-02-15,19.479999542236328
2024-02-16,19.459999084472656
2024-02-20,19.489999771118164
2024-02-21,19.450000762939453
2024-02-22,19.469999313354492
2024-02-23,19.549999237060547
2024-02-26,19.489999771118164
2024-02-27,19.459999084472656
2024-02-28,19.479999542236328
2024-02-29,19.469999313354492
2024-03-01,19.5
2024-03-04,19.5
2024-03-05,19.59000015258789
2024-03-06,19.600000381469727
2024-03-07,19.6200008392334
2024-03-08,19.649999618530273
2024-03-11,19.6299991607666
2024-03-12,19.6299991607666
2024-03-13,19.59000015258789
2024-03-14,19.530000686645508
2024-03-15,19.520000457763672
2024-03-18,19.520000457763672
2024-03-19,19.549999237060547
2024-03-20,19.559999465942383
2024-03-21,19.59000015258789
2024-03-22,19.649999618530273
2024-03-25,19.600000381469727
2024-03-26,19.6299991607666
2024-03-27,19.68000030517578
2024-03-28,19.6299991607666
2024-04-01,19.610000610351562
2024-04-02,19.530000686645508
2024-04-03,19.549999237060547
2024-04-04,19.610000610351562
2024-04-05,19.530000686645508
2024-04-08,19.520000457763672
2024-04-09,19.579999923706055
2024-04-10,19.5
2024-04-11,19.459999084472656
2024-04-12,19.530000686645508
2024-04-15,19.479999542236328
2024-04-16,19.40999984741211
2024-04-17,19.440000534057617
2024-04-18,19.420000076293945
2024-04-19,19.420000076293945
2024-04-22,19.450000762939453
2024-04-23,19.420000076293945
2024-04-24,19.360000610351562
2024-04-25,19.31999969482422
2024-04-26,19.360000610351562
2024-04-29,19.40999984741211
2024-04-30,19.329999923706055
2024-05-01,19.350000381469727
2024-05-02,19.389999389648438
2024-05-03,19.450000762939453
2024-05-06,19.479999542236328
2024-05-07,19.530000686645508
2024-05-08,19.5
2024-05-09,19.489999771118164
2024-05-10,19.459999084472656
2024-05-13,19.450000762939453
2024-05-14,19.440000534057617
2024-05-15,19.549999237060547
2024-05-16,19.530000686645508
2024-05-17,19.479999542236328
2024-05-20,19.469999313354492
2024-05-21,19.5
2024-05-22,19.459999084472656
2024-05-23,19.420000076293945
2024-05-24,19.43000030517578
2024-05-28,19.389999389648438
2024-05-29,19.31999969482422
2024-05-30,19.360000610351562
2024-05-31,19.34000015258789
2024-06-03,19.420000076293945
2024-06-04,19.459999084472656
2024-06-05,19.510000228881836
2024-06-06,19.5
2024-06-07,19.43000030517578
2024-06-10,19.350000381469727
2024-06-11,19.389999389648438
2024-06-12,19.450000762939453
2024-06-13,19.520000457763672
2024-06-14,19.56999969482422
2024-06-17,19.540000915527344
2024-06-18,19.579999923706055
2024-06-20,19.559999465942383
2024-06-21,19.549999237060547
2024-06-24,19.559999465942383
2024-06-25,19.559999465942383
2024-06-26,19.5
2024-06-27,19.489999771118164
2024-06-28,19.40999984741211
2024-07-01,19.3799991607666
2024-07-02,19.3799991607666
2024-07-03,19.440000534057617
2024-07-05,19.489999771118164
2024-07-08,19.520000457763672
2024-07-09,19.479999542236328
2024-07-10,19.520000457763672
2024-07-11,19.559999465942383
2024-07-12,19.59000015258789
2024-07-15,19.600000381469727
2024-07-16,19.670000076293945
2024-07-17,19.670000076293945
2024-07-18,19.65999984741211
2024-07-19,19.6299991607666
2024-07-22,19.600000381469727
2024-07-23,19.6299991607666
2024-07-24,19.59000015258789
2024-07-25,19.649999618530273
2024-07-26,19.690000534057617
2024-07-29,19.75
2024-07-30,19.760000228881836
2024-07-31,19.790000915527344
2024-08-01,19.84000015258789
2024-08-02,19.93000030517578
2024-08-05,19.90999984741211
2024-08-06,19.8700008392334
2024-08-07,19.829999923706055
2024-08-08,19.84000015258789
2024-08-09,19.889999389648438
2024-08-12,19.90999984741211
2024-08-13,19.950000762939453
2024-08-14,19.979999542236328
2024-08-15,19.920000076293945
2024-08-16,19.920000076293945
2024-08-19,19.920000076293945
2024-08-20,19.959999084472656
2024-08-21,19.989999771118164
2024-08-22,19.93000030517578
2024-08-23,19.969999313354492
2024-08-26,19.969999313354492
2024-08-27,19.93000030517578
2024-08-28,19.93000030517578
2024-08-29,19.93000030517578
2024-08-30,19.850000381469727
2024-09-03,19.899999618530273
2024-09-04,19.979999542236328
2024-09-05,20.0
2024-09-06,20.0
2024-09-09,20.040000915527344
2024-09-10,20.06999969482422
2024-09-11,20.09000015258789
2024-09-12,20.06999969482422
2024-09-13,20.100000381469727
2024-09-16,20.139999389648438
2024-09-17,20.1200008392334
2024-09-18,20.059999465942383
2024-09-19,20.059999465942383
2024-09-20,20.049999237060547
2024-09-23,20.09000015258789
2024-09-24,20.110000610351562
2024-09-25,20.079999923706055
2024-09-26,20.06999969482422
2024-09-27,20.1200008392334
2024-09-30,20.09000015258789
2024-10-01,20.15999984741211
2024-10-02,20.1200008392334
2024-10-03,20.079999923706055
2024-10-04,20.010000228881836
2024-10-07,19.959999084472656
2024-10-08,19.959999084472656
2024-10-09,19.940000534057617
2024-10-10,19.950000762939453
2024-10-11,19.959999084472656
2024-10-14,19.969999313354492
2024-10-15,20.030000686645508
2024-10-16,20.06999969482422
2024-10-17,20.059999465942383
2024-10-18,20.09000015258789
2024-10-21,19.989999771118164
2024-10-22,19.979999542236328
2024-10-23,19.969999313354492
2024-10-24,20.010000228881836
2024-10-25,20.0
2024-10-28,20.0
2024-10-29,19.989999771118164
2024-10-30,19.920000076293945
2024-10-31,19.90999984741211
2024-11-01,19.860000610351562
2024-11-04,19.889999389648438
2024-11-05,19.899999618530273
2024-11-06,19.8700008392334
2024-11-07,19.8700008392334
2024-11-08,19.950000762939453
2024-11-11,19.989999771118164
2024-11-12,19.920000076293945
2024-11-13,19.899999618530273
2024-11-14,19.959999084472656
2024-11-15,19.969999313354492
2024-11-18,19.969999313354492
2024-11-19,19.969999313354492
2024-11-20,19.950000762939453
2024-11-21,19.950000762939453
