Date,CNPFX
2023-01-05,46.5
2023-01-06,47.529998779296875
2023-01-09,47.779998779296875
2023-01-10,48.02000045776367
2023-01-11,48.47999954223633
2023-01-12,48.86000061035156
2023-01-13,49.2400016784668
2023-01-17,49.25
2023-01-18,48.86000061035156
2023-01-19,48.58000183105469
2023-01-20,49.27000045776367
2023-01-23,49.720001220703125
2023-01-24,49.68000030517578
2023-01-25,49.77000045776367
2023-01-26,50.20000076293945
2023-01-27,50.25
2023-01-30,49.7400016784668
2023-01-31,50.220001220703125
2023-02-01,50.720001220703125
2023-02-02,51.25
2023-02-03,50.900001525878906
2023-02-06,50.470001220703125
2023-02-07,50.959999084472656
2023-02-08,50.58000183105469
2023-02-09,50.369998931884766
2023-02-10,50.20000076293945
2023-02-13,50.77000045776367
2023-02-14,50.93000030517578
2023-02-15,50.97999954223633
2023-02-16,50.470001220703125
2023-02-17,50.29999923706055
2023-02-21,49.459999084472656
2023-02-22,49.31999969482422
2023-02-23,49.459999084472656
2023-02-24,48.81999969482422
2023-02-27,49.27000045776367
2023-02-28,49.13999938964844
2023-03-01,49.29999923706055
2023-03-02,49.540000915527344
2023-03-03,50.27000045776367
2023-03-06,50.119998931884766
2023-03-07,49.36000061035156
2023-03-08,49.38999938964844
2023-03-09,48.720001220703125
2023-03-10,48.11000061035156
2023-03-13,48.02000045776367
2023-03-14,48.869998931884766
2023-03-15,47.959999084472656
2023-03-16,48.72999954223633
2023-03-17,48.279998779296875
2023-03-20,48.75
2023-03-21,49.459999084472656
2023-03-22,49.06999969482422
2023-03-23,49.43000030517578
2023-03-24,49.29999923706055
2023-03-27,49.47999954223633
2023-03-28,49.4900016784668
2023-03-29,50.16999816894531
2023-03-30,50.54999923706055
2023-03-31,51.11000061035156
2023-04-03,51.209999084472656
2023-04-04,51.029998779296875
2023-04-05,50.66999816894531
2023-04-06,50.810001373291016
2023-04-10,50.79999923706055
2023-04-11,50.95000076293945
2023-04-12,50.95000076293945
2023-04-13,51.709999084472656
2023-04-14,51.560001373291016
2023-04-17,51.59000015258789
2023-04-18,51.75
2023-04-19,51.58000183105469
2023-04-20,51.34000015258789
2023-04-21,51.529998779296875
2023-04-24,51.5099983215332
2023-04-25,50.70000076293945
2023-04-26,50.5099983215332
2023-04-27,51.290000915527344
2023-04-28,51.65999984741211
2023-05-01,51.63999938964844
2023-05-02,51.209999084472656
2023-05-03,51.18000030517578
2023-05-04,50.869998931884766
2023-05-05,51.560001373291016
2023-05-08,51.68000030517578
2023-05-09,51.459999084472656
2023-05-10,51.56999969482422
2023-05-11,51.45000076293945
2023-05-12,51.31999969482422
2023-05-15,51.63999938964844
2023-05-16,51.33000183105469
2023-05-17,51.720001220703125
2023-05-18,52.06999969482422
2023-05-19,52.130001068115234
2023-05-22,52.29999923706055
2023-05-23,51.540000915527344
2023-05-24,51.0099983215332
2023-05-25,51.279998779296875
2023-05-26,52.02000045776367
2023-05-30,51.72999954223633
2023-05-31,51.380001068115234
2023-06-01,51.95000076293945
2023-06-02,52.66999816894531
2023-06-05,52.540000915527344
2023-06-06,52.709999084472656
2023-06-07,52.380001068115234
2023-06-08,52.7400016784668
2023-06-09,52.7400016784668
2023-06-12,53.2599983215332
2023-06-13,53.709999084472656
2023-06-14,53.869998931884766
2023-06-15,54.52000045776367
2023-06-16,54.36000061035156
2023-06-20,53.959999084472656
2023-06-21,53.7400016784668
2023-06-22,53.7599983215332
2023-06-23,53.209999084472656
2023-06-26,52.9900016784668
2023-06-27,53.54999923706055
2023-06-28,53.63999938964844
2023-06-29,53.66999816894531
2023-06-30,54.310001373291016
2023-07-03,54.310001373291016
2023-07-05,54.150001525878906
2023-07-06,53.36000061035156
2023-07-07,53.45000076293945
2023-07-10,53.7599983215332
2023-07-11,54.16999816894531
2023-07-12,54.790000915527344
2023-07-13,55.540000915527344
2023-07-14,55.540000915527344
2023-07-17,55.66999816894531
2023-07-18,55.959999084472656
2023-07-19,55.869998931884766
2023-07-20,55.29999923706055
2023-07-21,55.31999969482422
2023-07-24,55.2599983215332
2023-07-25,55.52000045776367
2023-07-26,55.41999816894531
2023-07-27,55.20000076293945
2023-07-28,55.900001525878906
2023-07-31,55.900001525878906
2023-08-01,55.630001068115234
2023-08-02,54.689998626708984
2023-08-03,54.54999923706055
2023-08-04,54.40999984741211
2023-08-07,54.90999984741211
2023-08-08,54.779998779296875
2023-08-09,54.529998779296875
2023-08-10,54.619998931884766
2023-08-11,54.290000915527344
2023-08-14,54.380001068115234
2023-08-15,53.77000045776367
2023-08-16,53.380001068115234
2023-08-17,52.91999816894531
2023-08-18,52.88999938964844
2023-08-21,53.279998779296875
2023-08-22,53.22999954223633
2023-08-23,53.849998474121094
2023-08-24,53.029998779296875
2023-08-25,53.33000183105469
2023-08-28,53.709999084472656
2023-08-29,54.619998931884766
2023-08-30,54.65999984741211
2023-08-31,54.529998779296875
2023-09-01,54.5
2023-09-05,54.29999923706055
2023-09-06,54.060001373291016
2023-09-07,53.81999969482422
2023-09-08,53.83000183105469
2023-09-11,54.27000045776367
2023-09-12,54.0099983215332
2023-09-13,53.90999984741211
2023-09-14,54.290000915527344
2023-09-15,53.849998474121094
2023-09-18,53.63999938964844
2023-09-19,53.560001373291016
2023-09-20,53.18000030517578
2023-09-21,52.279998779296875
2023-09-22,52.209999084472656
2023-09-25,52.20000076293945
2023-09-26,51.560001373291016
2023-09-27,51.63999938964844
2023-09-28,52.02000045776367
2023-09-29,51.90999984741211
2023-10-02,51.650001525878906
2023-10-03,50.90999984741211
2023-10-04,51.279998779296875
2023-10-05,51.310001373291016
2023-10-06,52.02000045776367
2023-10-09,52.060001373291016
2023-10-10,52.59000015258789
2023-10-11,52.849998474121094
2023-10-12,52.56999969482422
2023-10-13,52.13999938964844
2023-10-16,52.599998474121094
2023-10-17,52.61000061035156
2023-10-18,51.70000076293945
2023-10-19,51.20000076293945
2023-10-20,50.66999816894531
2023-10-23,50.77000045776367
2023-10-24,51.0099983215332
2023-10-25,50.40999984741211
2023-10-26,49.83000183105469
2023-10-27,49.61000061035156
2023-10-30,50.13999938964844
2023-10-31,50.2400016784668
2023-11-01,50.70000076293945
2023-11-02,51.720001220703125
2023-11-03,52.279998779296875
2023-11-06,52.400001525878906
2023-11-07,52.4900016784668
2023-11-08,52.61000061035156
2023-11-09,52.25
2023-11-10,52.84000015258789
2023-11-13,52.90999984741211
2023-11-14,54.060001373291016
2023-11-15,54.13999938964844
2023-11-16,54.09000015258789
2023-11-17,54.41999816894531
2023-11-20,54.880001068115234
2023-11-21,54.689998626708984
2023-11-22,54.810001373291016
2023-11-24,54.9900016784668
2023-11-27,54.790000915527344
2023-11-28,54.790000915527344
2023-11-29,54.810001373291016
2023-11-30,54.849998474121094
2023-12-01,55.18000030517578
2023-12-04,54.83000183105469
2023-12-05,54.689998626708984
2023-12-06,54.56999969482422
2023-12-07,54.869998931884766
2023-12-08,55.150001525878906
2023-12-11,55.459999084472656
2023-12-12,55.75
2023-12-13,56.5099983215332
2023-12-14,53.81999969482422
2023-12-15,53.81999969482422
2023-12-18,53.97999954223633
2023-12-19,54.400001525878906
2023-12-20,53.68000030517578
2023-12-21,54.33000183105469
2023-12-22,54.369998931884766
2023-12-26,54.56999969482422
2023-12-27,54.869998931884766
2023-12-28,54.81999969482422
2023-12-29,54.70000076293945
2024-01-02,54.099998474121094
2024-01-03,53.540000915527344
2024-01-04,53.630001068115234
2024-01-05,53.56999969482422
2024-01-08,54.220001220703125
2024-01-09,54.02000045776367
2024-01-10,54.29999923706055
2024-01-11,54.2599983215332
2024-01-12,54.400001525878906
2024-01-16,53.959999084472656
2024-01-17,53.540000915527344
2024-01-18,54.04999923706055
2024-01-19,54.56999969482422
2024-01-22,54.599998474121094
2024-01-23,54.630001068115234
2024-01-24,54.95000076293945
2024-01-25,55.04999923706055
2024-01-26,55.220001220703125
2024-01-29,55.70000076293945
2024-01-30,55.630001068115234
2024-01-31,54.939998626708984
2024-02-01,55.59000015258789
2024-02-02,55.959999084472656
2024-02-05,55.83000183105469
2024-02-06,56.06999969482422
2024-02-07,56.380001068115234
2024-02-08,56.439998626708984
2024-02-09,56.81999969482422
2024-02-12,56.72999954223633
2024-02-13,55.90999984741211
2024-02-14,56.529998779296875
2024-02-15,57.150001525878906
2024-02-16,57.02000045776367
2024-02-20,56.7400016784668
2024-02-21,56.7599983215332
2024-02-22,57.88999938964844
2024-02-23,57.869998931884766
2024-02-26,57.810001373291016
2024-02-27,57.869998931884766
2024-02-28,57.70000076293945
2024-02-29,57.7400016784668
2024-03-01,58.439998626708984
2024-03-04,58.40999984741211
2024-03-05,57.779998779296875
2024-03-06,58.18000030517578
2024-03-07,59.02000045776367
2024-03-08,58.59000015258789
2024-03-11,58.36000061035156
2024-03-12,59.02000045776367
2024-03-13,59.040000915527344
2024-03-14,58.83000183105469
2024-03-15,58.36000061035156
2024-03-18,58.65999984741211
2024-03-19,58.810001373291016
2024-03-20,59.400001525878906
2024-03-21,59.630001068115234
2024-03-22,59.439998626708984
2024-03-25,59.290000915527344
2024-03-26,59.2599983215332
2024-03-27,59.439998626708984
2024-03-28,59.31999969482422
2024-04-01,59.2400016784668
2024-04-02,58.939998626708984
2024-04-03,59.22999954223633
2024-04-04,58.61000061035156
2024-04-05,59.119998931884766
2024-04-08,59.25
2024-04-09,59.27000045776367
2024-04-10,58.7599983215332
2024-04-11,59.060001373291016
2024-04-12,58.040000915527344
2024-04-15,57.400001525878906
2024-04-16,57.189998626708984
2024-04-17,56.9900016784668
2024-04-18,56.849998474121094
2024-04-19,56.220001220703125
2024-04-22,56.709999084472656
2024-04-23,57.68000030517578
2024-04-24,57.66999816894531
2024-04-25,57.38999938964844
2024-04-26,57.959999084472656
2024-04-29,58.130001068115234
2024-04-30,57.27000045776367
2024-05-01,57.25
2024-05-02,57.709999084472656
2024-05-03,58.2400016784668
2024-05-06,58.95000076293945
2024-05-07,59.08000183105469
2024-05-08,59.04999923706055
2024-05-09,59.349998474121094
2024-05-10,59.540000915527344
2024-05-13,59.59000015258789
2024-05-14,59.95000076293945
2024-05-15,60.63999938964844
2024-05-16,60.45000076293945
2024-05-17,60.470001220703125
2024-05-20,60.650001525878906
2024-05-21,60.68000030517578
2024-05-22,60.400001525878906
2024-05-23,60.08000183105469
2024-05-24,60.5
2024-05-28,60.34000015258789
2024-05-29,59.68000030517578
2024-05-30,59.470001220703125
2024-05-31,59.75
2024-06-03,59.93000030517578
2024-06-04,59.869998931884766
2024-06-05,60.810001373291016
2024-06-06,60.91999816894531
2024-06-07,60.59000015258789
2024-06-10,60.75
2024-06-11,60.52000045776367
2024-06-12,61.15999984741211
2024-06-13,61.0099983215332
2024-06-14,60.7400016784668
2024-06-17,61.220001220703125
2024-06-18,61.34000015258789
2024-06-20,61.349998474121094
2024-06-21,61.08000183105469
2024-06-24,61.119998931884766
2024-06-25,61.40999984741211
2024-06-26,61.290000915527344
2024-06-27,61.279998779296875
2024-06-28,61.0099983215332
2024-07-01,61.290000915527344
2024-07-02,61.54999923706055
2024-07-03,62.08000183105469
2024-07-05,62.619998931884766
2024-07-08,62.619998931884766
2024-07-09,62.43000030517578
2024-07-10,63.06999969482422
2024-07-11,62.7599983215332
2024-07-12,63.09000015258789
2024-07-15,63.0
2024-07-16,63.18000030517578
2024-07-17,61.9900016784668
2024-07-18,61.5
2024-07-19,61.16999816894531
2024-07-22,61.79999923706055
2024-07-23,61.88999938964844
2024-07-24,60.369998931884766
2024-07-25,59.900001525878906
2024-07-26,60.540000915527344
2024-07-29,60.58000183105469
2024-07-30,60.40999984741211
2024-07-31,61.380001068115234
2024-08-01,60.470001220703125
2024-08-02,59.279998779296875
2024-08-05,57.869998931884766
2024-08-06,58.5099983215332
2024-08-07,58.18000030517578
2024-08-08,59.66999816894531
2024-08-09,60.0099983215332
2024-08-12,59.91999816894531
2024-08-13,60.939998626708984
2024-08-14,61.06999969482422
2024-08-15,62.09000015258789
2024-08-16,62.18000030517578
2024-08-19,62.77000045776367
2024-08-20,62.650001525878906
2024-08-21,62.869998931884766
2024-08-22,62.47999954223633
2024-08-23,63.150001525878906
2024-08-26,62.869998931884766
2024-08-27,63.08000183105469
2024-08-28,62.7400016784668
2024-08-29,62.880001068115234
2024-08-30,63.29999923706055
2024-09-03,61.86000061035156
2024-09-04,61.689998626708984
2024-09-05,61.47999954223633
2024-09-06,60.40999984741211
2024-09-09,61.02000045776367
2024-09-10,61.04999923706055
2024-09-11,61.86000061035156
2024-09-12,62.5
2024-09-13,62.79999923706055
2024-09-16,62.95000076293945
2024-09-17,62.95000076293945
2024-09-18,62.66999816894531
2024-09-19,63.970001220703125
2024-09-20,63.58000183105469
2024-09-23,63.70000076293945
2024-09-24,64.20999908447266
2024-09-25,64.11000061035156
2024-09-26,64.88999938964844
2024-09-27,64.66000366210938
2024-09-30,64.55999755859375
2024-10-01,64.16000366210938
2024-10-02,64.19000244140625
2024-10-03,63.84000015258789
2024-10-04,64.37999725341797
2024-10-07,64.06999969482422
2024-10-08,64.4000015258789
2024-10-09,64.7300033569336
2024-10-10,64.55999755859375
2024-10-11,64.91999816894531
2024-10-14,65.16000366210938
2024-10-15,64.23999786376953
2024-10-16,64.33999633789062
2024-10-17,64.58999633789062
2024-10-18,64.91999816894531
2024-10-21,64.62999725341797
2024-10-22,64.55999755859375
2024-10-23,63.849998474121094
2024-10-24,64.06999969482422
2024-10-25,64.06999969482422
2024-10-28,64.20999908447266
2024-10-29,64.30999755859375
2024-10-30,63.9900016784668
2024-10-31,62.959999084472656
2024-11-01,63.2599983215332
2024-11-04,63.22999954223633
2024-11-05,64.0
2024-11-06,64.56999969482422
2024-11-07,65.19000244140625
2024-11-08,65.11000061035156
2024-11-11,65.37000274658203
2024-11-12,64.66999816894531
2024-11-13,64.5
2024-11-14,64.16000366210938
2024-11-15,63.25
2024-11-18,63.58000183105469
2024-11-19,63.779998779296875
2024-11-20,63.7599983215332
2024-11-21,64.0199966430664
